wavelength,Back_HapRusf,Belly_HapRusf,Breast_HapRusf,Crissum_HapRusf,Crown_HapRusf,DorTail_HapRusf,Rump_HapRusf,Throat_HapRusf,WingTip_HapRusf
409.34,5.63166666666,14.3206666667,10.2961333333,12.654,4.8664,7.1632,6.42418333333,10.5208666667,7.66406666667
409.70,5.6446,14.3218666667,10.2954666666,12.6814,4.87113333333,7.17966666667,6.43163333333,10.5612,7.6759
410.06,5.61693333333,14.2819333333,10.2704666667,12.6506666667,4.84866666667,7.13746666667,6.39291666667,10.5168666667,7.63856666667
410.42,5.59406666667,14.2628666667,10.2372666667,12.6313333334,4.822,7.1144,6.345675,10.4532666667,7.58913333333
410.77,5.68693333334,14.3964,10.3398666667,12.7270666667,4.9284,7.23013333333,6.45129166667,10.5704666667,7.7058
411.13,5.6666,14.3694,10.3068,12.7273333333,4.91793333333,7.22693333334,6.42449166666,10.5715333333,7.68936666667
411.49,5.66153333334,14.3761333333,10.3328,12.7284666667,4.91733333333,7.234,6.4222,10.5965333333,7.6749
411.85,5.6868,14.3862666667,10.3679333333,12.7358666667,4.92333333333,7.24873333333,6.46,10.6114666667,7.6721
412.21,5.6248,14.3304666667,10.3270666667,12.7094666667,4.8678,7.18993333333,6.412775,10.5628,7.62183333333
412.57,5.7122,14.3829333333,10.3861333333,12.7704,4.93373333333,7.2606,6.49885,10.6467333333,7.68966666667
412.92,5.73573333333,14.4055333333,10.4216,12.7788666667,4.953,7.26473333333,6.5103,10.6711333333,7.68086666667
413.28,5.72206666667,14.4046666667,10.4334,12.7893333334,4.96053333333,7.2726,6.52089166667,10.6778,7.70186666667
413.64,5.73033333333,14.4054666667,10.4529333333,12.7941333333,4.96173333333,7.2732,6.5204,10.6597333333,7.70523333333
414.00,5.7676,14.4337333333,10.4712666667,12.8395333334,4.99006666667,7.31646666667,6.558475,10.7013333333,7.7397
414.36,5.80686666667,14.485,10.5197333333,12.864,5.01853333333,7.36066666667,6.617275,10.7575333333,7.77906666667
414.72,5.7624,14.3991333333,10.4817333333,12.8218,4.95666666667,7.30413333333,6.56714166667,10.6991333333,7.70593333333
415.07,5.80073333333,14.4248666667,10.5483333333,12.8177333333,4.98606666667,7.34666666667,6.6242,10.7104666667,7.72393333333
415.43,5.82406666667,14.4242,10.5604,12.844,5.00193333333,7.37446666667,6.63534166667,10.7156666667,7.73086666667
415.79,5.81453333333,14.3874,10.5298666667,12.8181333333,4.972,7.33806666667,6.60373333333,10.6848666666,7.71653333333
416.15,5.8608,14.4223333333,10.5728,12.8513333333,5.0066,7.38686666667,6.65324166666,10.7192,7.7566
416.51,5.8556,14.4131333333,10.5642666667,12.8537333333,4.9926,7.38926666667,6.63928333333,10.716,7.7565
416.86,5.896,14.4555333333,10.606,12.9062666667,5.0146,7.45046666667,6.67485,10.7562666667,7.83506666667
417.22,5.90426666667,14.4588,10.606,12.9032,5.04246666667,7.45346666667,6.67660833333,10.7734,7.8426
417.58,5.92546666666,14.4698,10.6162666667,12.925,5.0736,7.48253333333,6.69026666667,10.7854666667,7.86436666667
417.94,5.95946666667,14.4896,10.628,12.9276,5.10013333333,7.50846666666,6.701175,10.7914,7.86846666667
418.29,5.98346666666,14.4935333333,10.6401333333,12.946,5.13846666666,7.53026666667,6.70999166667,10.8081333333,7.9051
418.65,6.00893333333,14.4923333333,10.6598666667,12.9519333333,5.18046666667,7.56626666667,6.72221666667,10.8219333333,7.93336666667
419.01,6.04513333334,14.5184,10.6694666667,12.9776,5.21186666667,7.59386666667,6.75081666667,10.8533333333,7.97923333333
419.37,6.08673333333,14.5470666667,10.6964,12.9832,5.25673333333,7.62626666667,6.793125,10.8792,8.02783333333
419.73,6.1248,14.5856,10.7328,13.0156666667,5.3112,7.68226666667,6.84014166667,10.9290666667,8.08026666667
420.08,6.125,14.5598,10.712,13.0008,5.318,7.67613333333,6.83575,10.9194666667,8.07083333333
420.44,6.09586666667,14.5304,10.6852,12.9742,5.30133333333,7.65413333334,6.81271666667,10.8839333333,8.05853333333
420.80,6.08593333333,14.4952666667,10.6687333333,12.9562,5.29833333333,7.63906666667,6.80548333333,10.8671333333,8.03726666667
421.16,6.12273333333,14.5012,10.6998666667,12.9840666667,5.3148,7.68246666667,6.83235833333,10.8834,8.06863333333
421.51,6.11886666667,14.4875333333,10.6928666667,12.9709333334,5.32006666667,7.68166666666,6.82894166667,10.8804,8.07326666667
421.87,6.11993333333,14.4795333333,10.7052666667,12.9755333333,5.33233333333,7.68413333333,6.83626666667,10.8924666667,8.08833333333
422.23,6.11906666667,14.4434,10.6944,12.9566,5.31886666667,7.6812,6.841475,10.8844666667,8.08013333333
422.58,6.14426666667,14.4477333333,10.6952,12.9654666667,5.32906666667,7.69233333333,6.862475,10.8843333333,8.09456666667
422.94,6.12273333333,14.4197333333,10.6759333333,12.9586666667,5.31333333333,7.677,6.846725,10.8537333333,8.08633333333
423.30,6.10886666667,14.3842,10.6604666667,12.9470666666,5.30766666667,7.66686666667,6.82906666667,10.8474666667,8.06946666667
423.66,6.08893333333,14.3490666667,10.6304,12.9248,5.2848,7.6416,6.80103333334,10.8204666667,8.05126666667
424.01,6.09526666667,14.3523333333,10.6481333333,12.9392666667,5.291,7.64893333333,6.807675,10.8282666667,8.07093333333
424.37,6.11026666667,14.3446666667,10.6555333333,12.9288666667,5.30826666667,7.6408,6.81514166667,10.8336,8.0674
424.73,6.11686666667,14.3464666667,10.6521333333,12.9194666667,5.32006666667,7.6496,6.81236666667,10.8426666667,8.0646
425.08,6.09946666667,14.3260666667,10.6240666667,12.8934,5.30253333333,7.6224,6.79965,10.8312,8.0494
425.44,6.11353333333,14.3332,10.6499333333,12.8984666667,5.29993333333,7.6308,6.817575,10.8534666667,8.06603333333
425.80,6.1136,14.3358,10.6502666667,12.8908,5.29393333333,7.63013333334,6.82285833333,10.8427333333,8.07533333333
426.16,6.12086666667,14.3470666667,10.6648666667,12.9182666667,5.31766666667,7.63706666667,6.8245,10.8474,8.09003333333
426.51,6.092,14.3404666667,10.6434,12.9055333333,5.3002,7.61953333333,6.800825,10.8352,8.0783
426.87,6.1226,14.3872,10.6874666667,12.9326,5.3312,7.65053333333,6.81881666667,10.881,8.09636666667
427.23,6.12953333333,14.3985333334,10.6935333333,12.9364666667,5.3246,7.6546,6.822175,10.8707333333,8.093
427.58,6.14793333333,14.4253333333,10.7281333333,12.9738,5.3388,7.67266666667,6.83213333333,10.8889333333,8.08616666666
427.94,6.18386666667,14.4735333333,10.7595333333,13.0106,5.3764,7.70946666667,6.87051666667,10.924,8.117
428.30,6.22486666666,14.543,10.8188666667,13.0818,5.4152,7.77986666667,6.90816666667,10.9636,8.1591
428.65,6.23146666667,14.5568666667,10.8502666667,13.1055333333,5.41266666667,7.77513333333,6.93069166667,10.9692666667,8.15623333333
429.01,6.2708,14.6242,10.9070666667,13.152,5.46013333333,7.81246666667,6.9566,10.9932,8.19446666667
429.37,6.2706,14.6450666667,10.8982,13.1760666667,5.47773333333,7.8218,6.962625,10.9848,8.21073333333
429.72,6.25473333333,14.6446,10.9044666667,13.1758,5.47713333333,7.82373333333,6.95368333333,11.0218666667,8.1967
430.08,6.24213333333,14.6856666667,10.9204666667,13.1782,5.47346666667,7.8122,6.96285,11.0527333333,8.1908
430.44,6.28453333333,14.7532,11.0024,13.2338666667,5.51586666666,7.8638,7.0274,11.1198666666,8.22413333333
430.79,6.2994,14.7612666667,11.0107333333,13.2442666667,5.5294,7.86146666667,7.03781666667,11.1352666667,8.23826666667
431.15,6.27113333333,14.7801333333,11.0134,13.2366666667,5.5226,7.85386666667,7.02329166667,11.1372,8.2318
431.50,6.28533333333,14.7959333333,11.0247333333,13.2394,5.5414,7.87266666667,7.04925833333,11.1562666667,8.2641
431.86,6.2928,14.8182,11.0396666667,13.2540666667,5.54813333333,7.87,7.05449166667,11.1800666667,8.2645
432.22,6.2928,14.8001333333,11.0295333333,13.2458666667,5.53446666667,7.84593333333,7.05301666667,11.1782,8.24876666667
432.57,6.3136,14.849,11.0518666667,13.2973333333,5.57146666666,7.8638,7.06800833333,11.2032666667,8.289
432.93,6.30153333333,14.8426666667,11.0418,13.2956666667,5.5536,7.85426666667,7.05248333334,11.2142,8.27606666667
433.29,6.3114,14.8734666667,11.0806,13.3282,5.57246666667,7.86346666667,7.06604166666,11.2497333333,8.2783
433.64,6.33486666667,14.8886666667,11.1131333333,13.3772666667,5.59013333333,7.88246666667,7.08335,11.2502666667,8.28433333333
434.00,6.33926666667,14.8832,11.1223333333,13.3902666667,5.58953333333,7.88973333333,7.0788,11.2386666667,8.28146666667
434.35,6.3028,14.8656666667,11.0877333333,13.3658,5.54666666667,7.84313333333,7.03374166667,11.2166,8.24833333333
434.71,6.30366666667,14.8642666667,11.0809333333,13.3726,5.5388,7.84813333333,7.03951666667,11.2094666667,8.2304
435.07,6.35646666666,14.8967333333,11.1225333333,13.4222666667,5.55693333333,7.869,7.07820833333,11.2473333333,8.26103333333
435.42,6.358,14.9144,11.1419333333,13.4416666667,5.5622,7.85893333333,7.08081666667,11.2629333333,8.25133333333
435.78,6.347,14.9013333333,11.1526666667,13.4353333333,5.54433333333,7.85753333333,7.08805,11.2611333333,8.23876666667
436.13,6.3384,14.9174,11.1680666667,13.4507333333,5.54766666667,7.8622,7.09744166667,11.2893333333,8.257
436.49,6.3268,14.8993333333,11.1678666667,13.4368666667,5.5268,7.84886666667,7.08064166667,11.2882,8.24566666667
436.84,6.34946666667,14.927,11.2052666667,13.4685333333,5.54386666667,7.86833333333,7.11673333333,11.3016,8.2588
437.20,6.38193333333,14.9467333333,11.2289333333,13.4750666667,5.55006666667,7.875,7.12420833333,11.3272,8.2557
437.56,6.38733333333,14.9887333333,11.2328666667,13.4782666667,5.55333333333,7.8946,7.1299,11.3434,8.2797
437.91,6.4066,15.0152666667,11.2416,13.5023333333,5.5648,7.90446666667,7.15484166667,11.367,8.29916666667
438.27,6.44766666667,15.0537333333,11.2938666667,13.5599333333,5.6164,7.96166666667,7.20378333333,11.4091333333,8.34536666667
438.62,6.44893333333,15.0849333333,11.3218666667,13.5814,5.62046666667,7.96853333333,7.210325,11.4392666667,8.36593333333
438.98,6.4356,15.0858666666,11.3256666667,13.5721333333,5.6198,7.96813333333,7.20363333334,11.4384,8.3599
439.33,6.44986666667,15.1074,11.3344666667,13.5888,5.6258,7.9872,7.221175,11.4464666667,8.3802
439.69,6.4628,15.1144666667,11.3429333333,13.5916666667,5.636,7.9928,7.20755,11.4438,8.37626666667
440.04,6.4708,15.1256,11.357,13.5983333333,5.63446666667,8.00446666667,7.207575,11.4436666667,8.3794
440.40,6.47713333333,15.1452,11.3673333333,13.6072,5.64473333333,8.01693333333,7.22264166667,11.452,8.3827
440.75,6.44193333333,15.1176,11.3326666667,13.5906,5.62226666667,7.9886,7.18084166666,11.4252666667,8.35533333333
441.11,6.42313333333,15.1016,11.3159333333,13.5805333333,5.60826666667,7.9794,7.18255,11.4008666667,8.3432
441.47,6.44673333333,15.1048,11.3351333333,13.6047333333,5.6268,7.97373333333,7.200125,11.4121333333,8.3478
441.82,6.436,15.0884,11.3441333333,13.5929333333,5.6146,7.97366666667,7.19124166667,11.4111333333,8.33966666667
442.18,6.4378,15.0760666667,11.3455333333,13.5920666667,5.62646666667,7.964,7.19866666667,11.4048666667,8.36093333333
442.53,6.43906666667,15.0516,11.3458,13.5855333333,5.63933333333,7.97326666667,7.207025,11.3948,8.35736666667
442.89,6.46346666667,15.0746666667,11.3604666666,13.6214666667,5.66786666667,8.01126666667,7.22825,11.4214666666,8.38776666667
443.24,6.45166666667,15.0548,11.3487333333,13.6053333333,5.65953333333,7.98686666666,7.20831666667,11.4029333333,8.38276666667
443.60,6.4794,15.0702666667,11.3696666667,13.632,5.68173333333,8.02386666667,7.24088333333,11.4206,8.4219
443.95,6.4714,15.0483333333,11.3512666667,13.6166,5.67993333333,8.02753333333,7.24153333333,11.41,8.4239
444.31,6.48626666667,15.0416666667,11.3619333333,13.6152666667,5.6968,8.05853333333,7.24941666667,11.4162,8.44573333333
444.66,6.53946666667,15.0608,11.4032666667,13.631,5.73206666667,8.10806666667,7.31150833333,11.4512,8.50656666667
445.02,6.54966666667,15.0578666667,11.4047333333,13.6438666667,5.74833333333,8.1308,7.30399166667,11.4614666667,8.53653333333
445.37,6.54226666667,15.0345333333,11.3884666667,13.6108,5.7356,8.1224,7.30185833333,11.4451333333,8.5414
445.72,6.5614,15.0324,11.3845333333,13.6151333334,5.74733333333,8.13846666667,7.30585,11.4379333333,8.55243333333
446.08,6.54466666667,14.9961333333,11.3537333333,13.5845333333,5.71813333333,8.12786666667,7.2882,11.4152666667,8.5213
446.43,6.56453333333,14.9817333333,11.3541333333,13.5758666667,5.7246,8.1316,7.29554166667,11.4130666667,8.52896666667
446.79,6.55633333333,14.9337333333,11.3292,13.5527333333,5.71313333333,8.106,7.28335,11.3722666667,8.52403333333
447.14,6.55926666667,14.9220666667,11.3238,13.5456666667,5.71613333333,8.12366666667,7.28404166666,11.3676666667,8.53036666667
447.50,6.56346666667,14.9129333333,11.3156666667,13.5506,5.72293333334,8.132,7.28041666667,11.3658,8.54806666667
447.85,6.59986666667,14.9319333334,11.3438,13.57,5.75833333333,8.16146666666,7.30804166667,11.3804666667,8.5589
448.21,6.59873333333,14.8960666667,11.3158,13.5623333334,5.75893333333,8.15233333333,7.30200833333,11.3618,8.55056666667
448.56,6.59153333333,14.8798666667,11.2977333333,13.5532666667,5.75426666667,8.15093333334,7.28241666667,11.34,8.53333333333
448.92,6.5976,14.8598666667,11.2943333333,13.5366666667,5.74606666667,8.15033333334,7.29605833333,11.3219333333,8.5274
449.27,6.5998,14.8562666667,11.3036666667,13.5416666667,5.7582,8.17146666667,7.297675,11.3237333333,8.52866666667
449.62,6.60833333333,14.8448,11.3122,13.545,5.77046666667,8.19286666666,7.31293333333,11.3284,8.54213333333
449.98,6.63493333333,14.8614666667,11.3362666667,13.5576,5.78393333333,8.22813333333,7.32941666667,11.3319333333,8.55856666667
450.33,6.59426666667,14.8368,11.3080666667,13.5370666667,5.7514,8.21820000001,7.28921666666,11.301,8.54276666667
450.69,6.59266666667,14.8460666667,11.3232666667,13.5444666667,5.74726666667,8.22153333333,7.28513333333,11.3058666667,8.53396666667
451.04,6.58933333333,14.8345333333,11.3348666667,13.5562,5.7414,8.23206666667,7.287575,11.3015333333,8.52476666667
451.40,6.5616,14.8170666667,11.3344666667,13.5433333333,5.71626666667,8.19966666667,7.27340833333,11.2863333333,8.50096666667
451.75,6.55173333333,14.7986666667,11.325,13.5552,5.70233333333,8.18866666666,7.268775,11.3034666667,8.52393333333
452.10,6.56453333333,14.8288666667,11.3646,13.573,5.705,8.19879999999,7.28114166667,11.3319333333,8.5515
452.46,6.5464,14.8125333333,11.3574666667,13.5725333333,5.69013333333,8.19053333333,7.26253333333,11.3401333333,8.5464
452.81,6.55473333333,14.8171333333,11.3672666667,13.5727333333,5.70013333333,8.19573333334,7.26674166667,11.3408666667,8.55273333333
453.17,6.5494,14.8199333333,11.3686666667,13.5815333333,5.68933333333,8.18546666667,7.26434166667,11.3404666667,8.56096666667
453.52,6.581,14.8715333333,11.4002666667,13.6176,5.71666666667,8.20613333334,7.2906,11.3963333333,8.60386666667
453.87,6.5974,14.9028,11.4114666667,13.6468666666,5.7342,8.19453333334,7.30665833333,11.4414,8.6253
454.23,6.64993333333,14.9663333333,11.4697333333,13.7188666667,5.78006666667,8.23226666667,7.353825,11.5004666667,8.6761
454.58,6.6688,14.9994666667,11.5040666667,13.7544,5.8058,8.25866666667,7.39095,11.5402666667,8.69626666667
454.93,6.70426666667,15.0468,11.5466,13.7821333333,5.8364,8.27986666666,7.422125,11.5957333333,8.73266666667
455.29,6.71326666667,15.065,11.5468,13.8030666667,5.84666666667,8.28733333334,7.43075833333,11.61,8.73093333333
455.64,6.73273333333,15.1004666666,11.58,13.8328,5.86986666667,8.30846666667,7.44926666667,11.6296,8.74523333333
456.00,6.7416,15.139,11.6022,13.8816,5.87986666667,8.32366666666,7.47339166667,11.6593333334,8.74986666667
456.35,6.799,15.2428,11.6926,13.9702,5.94,8.38299999999,7.545475,11.7366,8.8157
456.70,6.82493333333,15.2855333333,11.7372666667,14.0350666667,5.96386666667,8.40026666667,7.568475,11.7873333333,8.84206666667
457.06,6.85506666667,15.3198666666,11.7724666667,14.0904,5.9852,8.42886666666,7.59496666667,11.8242666667,8.8557
457.41,6.83846666666,15.3252666667,11.7768,14.1111333333,5.96766666667,8.41693333333,7.57853333333,11.8104,8.83263333333
457.76,6.8284,15.3396666667,11.8022666667,14.1272,5.963,8.42053333333,7.576025,11.8254,8.82463333333
458.12,6.8132,15.3475333333,11.7951333333,14.1109333333,5.94046666667,8.40566666667,7.56355833333,11.8107333333,8.81226666667
458.47,6.82453333333,15.3862666667,11.8202,14.1382666667,5.94473333333,8.42106666666,7.56875833334,11.8286,8.8355
458.82,6.8286,15.4082666667,11.837,14.1694,5.95526666667,8.42973333334,7.56538333333,11.8358,8.83453333333
459.18,6.85013333333,15.4458666667,11.8819333333,14.1943333334,5.97146666667,8.44246666667,7.5839,11.8658,8.84573333333
459.53,6.8518,15.4702666667,11.8911333333,14.2180666667,5.96746666666,8.44020000001,7.5805,11.871,8.8383
459.88,6.84226666667,15.4937333333,11.9025333333,14.2063333333,5.96113333333,8.42773333333,7.57569166667,11.8774666667,8.82366666667
460.24,6.83353333333,15.4980666667,11.9032,14.2238666667,5.95666666667,8.41213333333,7.5748,11.8918,8.8045
460.59,6.81793333333,15.5239333333,11.9056,14.2313333333,5.95093333333,8.41013333333,7.57094166667,11.895,8.79283333333
460.94,6.78246666667,15.5308,11.8953333333,14.2207333333,5.92633333333,8.37206666667,7.54636666667,11.8870666666,8.763
461.29,6.77713333333,15.5662666667,11.9166666667,14.2334,5.92826666667,8.37020000001,7.553225,11.9058,8.75216666666
461.65,6.7808,15.6076666667,11.9377333333,14.2628,5.92793333334,8.37046666667,7.55185,11.9076666667,8.74863333333
462.00,6.8186,15.6746666667,11.9963333333,14.3476666667,5.9628,8.39873333333,7.598875,11.9668666667,8.7777
462.35,6.83906666667,15.7198,12.0211333333,14.3768,5.9804,8.3964,7.61646666667,12.0066666667,8.7774
462.71,6.85006666667,15.777,12.0585333333,14.4258,5.98813333333,8.391,7.64131666667,12.043,8.77793333333
463.06,6.8516,15.8459333333,12.0858,14.4772,5.99586666667,8.3902,7.658125,12.084,8.7857
463.41,6.8756,15.9085333333,12.1497333333,14.5391333333,6.02633333333,8.42179999999,7.70183333333,12.1382666667,8.8123
463.76,6.92353333333,15.9776,12.2105333333,14.6280666667,6.05406666667,8.45766666666,7.74239166666,12.1797333333,8.85163333333
464.12,6.95206666667,16.0487333333,12.2557333333,14.6645333333,6.07566666667,8.46653333333,7.7622,12.1962666667,8.86356666667
464.47,6.98466666667,16.1295333333,12.3286,14.7232,6.0996,8.48466666666,7.804725,12.246,8.89093333333
464.82,7.05533333333,16.2326666667,12.414,14.8199333333,6.15646666667,8.54579999999,7.86773333333,12.3268,8.95496666667
465.17,7.09813333333,16.3228,12.4795333333,14.8944666667,6.19026666667,8.56659999999,7.91689166667,12.3831333333,9.00483333333
465.53,7.12726666667,16.3960666667,12.5211333333,14.9382666667,6.2192,8.58300000001,7.94755,12.4352,9.0187
465.88,7.1318,16.4571333333,12.5596666667,14.9776666667,6.23593333333,8.59160000001,7.96220833333,12.4786,9.01166666667
466.23,7.1478,16.5327333333,12.6202,15.0393333333,6.2596,8.61093333334,7.9901,12.5141333333,9.0253
466.58,7.17553333333,16.5957333334,12.6796,15.1008666666,6.28373333333,8.63840000001,8.019025,12.5613333333,9.05673333333
466.94,7.21546666667,16.6605333333,12.7309333334,15.1478666667,6.3174,8.67646666667,8.04643333333,12.6104666667,9.08833333333
467.29,7.23746666667,16.7399333333,12.774,15.1895333333,6.33893333333,8.67353333333,8.05148333333,12.6463333333,9.09333333333
467.64,7.24086666667,16.7683333333,12.7968666667,15.2236,6.37353333334,8.66526666666,8.06144166667,12.6923333333,9.106
467.99,7.24513333333,16.8012666667,12.8266,15.2508,6.35946666667,8.65686666667,8.056075,12.7101333333,9.10763333334
468.35,7.2614,16.8265333333,12.8497333334,15.2738666667,6.3776,8.66279999999,8.06355833333,12.7454,9.11316666667
468.70,7.2896,16.8891333333,12.9011333333,15.3222666667,6.40993333333,8.6988,8.10440833333,12.7980666667,9.12826666667
