wavelength,Back_IncPerm,Belly_IncPerm,Breast_IncPerm,Crissum_IncPerm,Crown_IncPerm,DorTail_IncPerm,Patch10_IncPerm,Patch11_IncPerm,Rump_IncPerm,Throat_IncPerm,WingTip_IncPerm
454.93,3.62866666666,32.7555,15.3706666667,15.111,6.90016666667,4.80366666667,2.018,40.5185,6.95716666667,14.6458333333,8.47066666665
455.29,3.609,32.7625,15.3603333334,15.0975,6.894,4.7975,1.99833333333,40.47,6.95016666666,14.635,8.45133333334
455.64,3.62283333334,32.81,15.3941666666,15.1273333333,6.91583333333,4.81033333333,2.00133333334,40.498,6.96666666667,14.6531666666,8.45733333335
456.00,3.6265,32.8731666667,15.419,15.169,6.94766666667,4.81466666667,2.017,40.5015,6.98866666666,14.6776666667,8.46149999999
456.35,3.60716666666,32.9256666667,15.4265,15.1788333333,6.9495,4.81883333333,2.01783333334,40.5003333333,6.99066666666,14.7126666667,8.45933333331
456.70,3.614,32.962,15.4448333334,15.212,6.97466666666,4.819,2.03116666666,40.5225,7.01416666666,14.7425,8.47649999999
457.06,3.5895,32.9911666667,15.4546666667,15.2331666667,6.9745,4.82,2.024,40.559,7.00683333333,14.7276666667,8.48399999998
457.41,3.57333333334,33.0215,15.458,15.261,6.9565,4.82016666667,2.00733333333,40.5611666667,6.99916666666,14.7135,8.48233333335
457.76,3.59,33.079,15.498,15.3045,6.97733333334,4.8395,2.0305,40.6001666667,7.024,14.7153333333,8.51433333331
458.12,3.59866666667,33.086,15.5015,15.3261666667,6.98416666667,4.85833333334,2.03316666667,40.58,7.03233333333,14.7208333334,8.53283333332
458.47,3.60666666667,33.1478333334,15.5433333334,15.3701666667,7.00666666666,4.887,2.05866666666,40.662,7.06283333333,14.7425,8.55083333333
458.82,3.60466666667,33.1333333333,15.5331666667,15.367,7.00783333334,4.87566666667,2.0575,40.6391666666,7.04283333334,14.7305,8.54916666669
459.18,3.607,33.183,15.5653333333,15.4095,7.0085,4.87666666667,2.06516666667,40.6693333333,7.03733333333,14.74,8.56066666665
459.53,3.61783333333,33.2031666666,15.595,15.4456666666,7.00983333334,4.89216666667,2.077,40.669,7.04516666667,14.7365,8.57066666668
459.88,3.61733333333,33.2103333333,15.5976666666,15.45,7.0075,4.88966666667,2.0745,40.6783333333,7.03466666667,14.7491666666,8.57399999999
460.24,3.63466666666,33.2441666667,15.6323333333,15.4821666667,7.01466666667,4.899,2.086,40.7191666666,7.0525,14.757,8.58683333335
460.59,3.64483333333,33.2808333333,15.6498333333,15.494,7.01183333333,4.91366666667,2.08166666667,40.7233333333,7.0525,14.7708333333,8.5835
460.94,3.68133333334,33.331,15.6708333333,15.5373333333,7.0345,4.9295,2.10316666667,40.7401666666,7.06816666667,14.7978333333,8.60066666669
461.29,3.70366666666,33.3448333333,15.6996666666,15.5688333333,7.059,4.94166666667,2.1185,40.7443333333,7.08533333333,14.8036666666,8.61483333333
461.65,3.70983333334,33.36,15.7145,15.5885,7.0685,4.944,2.12,40.723,7.08016666666,14.8136666667,8.61116666665
462.00,3.726,33.4116666666,15.7391666667,15.6375,7.09016666667,4.95316666667,2.13516666666,40.7505,7.09383333334,14.8363333333,8.616
462.35,3.69933333333,33.386,15.7211666667,15.6276666667,7.07116666667,4.91816666666,2.10883333333,40.6656666666,7.059,14.8165,8.58683333335
462.71,3.713,33.4805,15.7795,15.6696666666,7.092,4.92766666667,2.10816666667,40.6991666667,7.06366666667,14.8401666666,8.59533333333
463.06,3.718,33.4696666667,15.7715,15.6816666666,7.08866666667,4.927,2.099,40.6641666667,7.052,14.837,8.58733333333
463.41,3.72316666667,33.545,15.7866666666,15.7036666667,7.098,4.92633333334,2.09683333333,40.6963333333,7.06883333334,14.8536666667,8.60133333335
463.76,3.72866666667,33.6103333333,15.8186666667,15.7356666667,7.10933333333,4.94133333333,2.09466666666,40.7095,7.07283333333,14.8516666667,8.61166666665
464.12,3.7155,33.6446666667,15.8316666667,15.7498333333,7.11316666667,4.93833333334,2.08783333333,40.6851666666,7.058,14.8413333333,8.60783333331
464.47,3.72016666666,33.67,15.8645,15.7951666666,7.1295,4.95033333333,2.09116666666,40.6848333333,7.0745,14.8585,8.60500000001
464.82,3.67266666667,33.6795,15.8901666667,15.7993333333,7.1145,4.9335,2.065,40.6816666667,7.0695,14.8525,8.59366666665
465.17,3.67216666667,33.755,15.9123333333,15.8288333333,7.11433333333,4.93116666667,2.0515,40.6778333334,7.076,14.8776666667,8.59933333332
465.53,3.68266666666,33.8028333333,15.929,15.8521666666,7.09883333333,4.93066666667,2.04816666666,40.6656666666,7.10216666667,14.888,8.61799999998
465.88,3.64116666667,33.8105,15.9185,15.8358333334,7.07033333334,4.90083333334,2.00416666667,40.6761666667,7.06616666666,14.878,8.59583333331
466.23,3.66183333334,33.8756666667,15.9471666667,15.8953333333,7.084,4.91283333333,2.0115,40.7143333333,7.08816666667,14.874,8.60233333335
466.58,3.6385,33.8861666666,15.9271666667,15.9106666667,7.07566666666,4.8945,1.99366666667,40.6953333333,7.086,14.8521666666,8.57783333335
466.94,3.63033333333,33.9423333334,15.9548333334,15.9271666667,7.08766666667,4.87766666667,1.99516666667,40.7341666666,7.09083333333,14.8861666666,8.57633333334
467.29,3.64016666667,33.9728333333,15.9836666667,15.9776666667,7.1075,4.89016666666,2.00916666667,40.7548333333,7.09633333334,14.8941666667,8.57866666669
467.64,3.62533333333,33.9885,15.9675,15.9901666667,7.09983333333,4.875,1.99533333334,40.7295,7.09466666667,14.8886666666,8.56833333331
467.99,3.63,34.0086666667,15.9835,16.0176666667,7.09466666667,4.875,1.9985,40.7348333333,7.093,14.9015,8.57933333331
468.35,3.64133333333,34.0316666667,15.9916666667,16.0311666666,7.10683333334,4.8655,2.0075,40.7256666666,7.09883333333,14.8996666667,8.58033333332
468.70,3.67766666666,34.0445,16.0321666666,16.0833333334,7.1255,4.87766666667,2.02766666667,40.7345,7.13066666667,14.9173333334,8.58983333335
469.05,3.67466666666,34.0676666666,16.0508333333,16.1183333333,7.12783333333,4.87616666667,2.02833333333,40.7816666666,7.13916666666,14.9208333334,8.57733333335
469.40,3.69683333334,34.0923333333,16.0861666667,16.1505,7.16233333333,4.89316666666,2.04733333333,40.8263333334,7.136,14.941,8.56833333333
469.75,3.74533333333,34.1705,16.1346666667,16.1968333333,7.20833333333,4.93116666667,2.0915,40.8891666666,7.1845,14.9723333333,8.60366666666
470.11,3.78533333333,34.2073333334,16.1998333333,16.2203333333,7.26366666667,4.96833333333,2.127,40.9175,7.22633333333,15.0291666666,8.642
470.46,3.80633333334,34.2355,16.2393333334,16.2473333333,7.28033333333,4.99416666667,2.14416666666,40.934,7.2485,15.0525,8.65066666665
470.81,3.81583333333,34.2658333334,16.2581666667,16.2791666667,7.28366666667,4.98566666666,2.1435,40.9481666667,7.275,15.0235,8.65033333332
471.16,3.80616666667,34.2956666666,16.274,16.2933333333,7.269,4.973,2.12416666666,40.9445,7.27783333333,15.0223333333,8.64349999998
471.51,3.84166666667,34.3508333333,16.338,16.338,7.291,4.99533333334,2.14916666666,41.0006666667,7.3025,15.0545,8.66283333335
471.87,3.8595,34.3611666666,16.3426666667,16.3503333334,7.31566666666,5.00266666667,2.14633333333,41.012,7.311,15.0583333333,8.66716666667
472.22,3.8525,34.438,16.3633333333,16.3775,7.2995,4.998,2.14266666666,41.0771666667,7.303,15.0746666666,8.67883333331
472.57,3.84566666667,34.4971666667,16.371,16.3695,7.3035,5.005,2.147,41.0691666667,7.3015,15.0863333333,8.68483333335
472.92,3.85983333333,34.5336666666,16.3793333334,16.406,7.329,5.014,2.17183333333,41.0693333334,7.31883333334,15.1331666667,8.70883333334
473.27,3.84716666667,34.5493333333,16.3825,16.4341666667,7.3205,5.00833333333,2.17316666666,41.0701666667,7.33816666666,15.142,8.71249999998
473.62,3.8575,34.5915,16.4413333334,16.4841666667,7.34433333333,5.009,2.17816666667,41.1025,7.36033333333,15.1703333333,8.72566666666
473.98,3.85716666666,34.6235,16.4443333333,16.5193333333,7.327,5.01666666667,2.17216666666,41.1431666667,7.35566666666,15.1886666667,8.72633333334
474.33,3.88033333333,34.6898333333,16.4835,16.567,7.35016666667,5.03783333333,2.1865,41.193,7.394,15.228,8.77149999999
474.68,3.87366666666,34.7226666666,16.509,16.6033333334,7.37583333333,5.0645,2.186,41.182,7.40016666666,15.2613333333,8.81950000001
475.03,3.86416666666,34.7286666666,16.4775,16.6173333334,7.394,5.06,2.1825,41.1916666667,7.40633333333,15.269,8.81933333332
475.38,3.839,34.7138333333,16.4493333333,16.6081666667,7.38683333333,5.03466666667,2.1695,41.1451666666,7.3935,15.25,8.7975
475.73,3.8495,34.7675,16.5041666667,16.6523333333,7.41116666667,5.06666666667,2.1985,41.1691666667,7.43066666667,15.2881666666,8.82433333335
476.08,3.84266666667,34.792,16.5398333333,16.6783333334,7.424,5.0775,2.211,41.1455,7.45316666667,15.301,8.80383333331
476.44,3.849,34.8793333333,16.5586666667,16.7246666667,7.44283333333,5.07283333333,2.2055,41.2033333334,7.45566666667,15.2986666666,8.82366666665
476.79,3.87216666666,34.8791666667,16.5768333333,16.7303333333,7.44066666667,5.089,2.20616666667,41.2101666666,7.4455,15.2826666667,8.82266666667
477.14,3.86666666667,34.958,16.597,16.7691666667,7.46766666667,5.111,2.2045,41.2323333333,7.447,15.3193333333,8.846
477.49,3.86166666667,34.9738333334,16.5668333334,16.781,7.46183333333,5.11,2.207,41.219,7.43916666666,15.3228333334,8.85116666666
477.84,3.84416666667,34.997,16.5626666667,16.7843333333,7.44983333333,5.0955,2.19283333333,41.2223333333,7.416,15.3135,8.8685
478.19,3.8195,34.975,16.5273333334,16.776,7.42733333333,5.0585,2.17333333333,41.1998333333,7.38416666667,15.284,8.84116666668
478.54,3.82733333333,35.0208333333,16.5416666667,16.7933333333,7.43283333334,5.06633333333,2.1715,41.2288333333,7.37483333333,15.2658333333,8.81783333335
478.89,3.8265,35.0285,16.5498333333,16.7995,7.41833333333,5.05733333334,2.16983333333,41.2061666666,7.36866666666,15.2403333333,8.80733333334
479.24,3.842,35.0528333333,16.5786666667,16.8231666666,7.41616666667,5.07583333333,2.179,41.2401666667,7.37633333333,15.2531666667,8.83116666669
479.60,3.84366666667,35.07,16.5703333333,16.8575,7.41266666667,5.06366666667,2.1595,41.2568333333,7.36933333333,15.2431666666,8.81966666665
479.95,3.84566666667,35.0436666666,16.5448333333,16.8641666667,7.3995,5.052,2.12783333334,41.2451666667,7.35416666667,15.2166666667,8.82166666665
480.30,3.83866666667,35.0208333333,16.5398333333,16.8695,7.3875,5.06266666667,2.11366666666,41.237,7.363,15.212,8.81666666667
480.65,3.8285,35.0455,16.5483333333,16.8961666667,7.38633333334,5.05466666666,2.09866666667,41.2555,7.368,15.2131666667,8.8195
481.00,3.83333333334,35.0585,16.5383333333,16.8906666667,7.34833333333,5.03233333333,2.081,41.2875,7.35983333333,15.1893333333,8.80266666665
481.35,3.85483333333,35.17,16.5981666667,16.9316666666,7.35983333333,5.05566666667,2.08333333334,41.4293333333,7.37183333334,15.2236666667,8.82000000001
481.70,3.86866666667,35.3221666667,16.6523333334,17.0005,7.373,5.06816666667,2.08583333334,41.571,7.40266666667,15.2576666667,8.83449999998
482.05,3.89916666666,35.491,16.7305,17.0833333333,7.40733333333,5.11016666667,2.0995,41.7361666666,7.44783333333,15.3298333333,8.87899999999
482.40,3.90533333334,35.626,16.797,17.1568333333,7.42666666666,5.119,2.10883333334,41.8995,7.4805,15.3843333333,8.91350000002
482.75,3.91966666666,35.7553333334,16.8478333333,17.2166666667,7.44433333333,5.1365,2.11783333334,42.0436666666,7.50216666666,15.4413333333,8.94583333335
483.10,3.92416666667,35.8365,16.8658333334,17.238,7.457,5.14466666667,2.11633333334,42.107,7.51533333334,15.4585,8.96433333334
483.45,3.92683333333,35.8783333333,16.8896666667,17.2446666667,7.45533333334,5.14783333333,2.11966666667,42.1483333334,7.52283333334,15.4703333333,8.97
483.80,3.93116666667,35.9253333333,16.9101666667,17.2716666666,7.46466666666,5.1585,2.12716666667,42.1973333334,7.54,15.4868333333,8.97833333331
484.15,3.93966666667,35.9813333334,16.9451666667,17.2993333333,7.477,5.16683333334,2.13983333333,42.2366666666,7.54833333334,15.514,8.98783333334
484.50,3.94666666667,36.02,16.9613333333,17.321,7.4895,5.17483333334,2.153,42.262,7.56333333334,15.5343333333,9.00366666667
484.85,3.9545,36.0656666667,16.9985,17.3543333333,7.51066666667,5.18533333333,2.16466666667,42.2968333334,7.579,15.553,9.02449999999
485.20,3.95516666666,36.1065,17.004,17.385,7.51383333333,5.1825,2.1635,42.3113333333,7.5905,15.5616666667,9.03200000001
485.55,3.95383333333,36.1191666667,17.0158333334,17.4023333333,7.51866666667,5.18016666667,2.1615,42.3141666667,7.59133333333,15.5733333333,9.03200000001
485.90,3.9505,36.1181666667,17.0098333333,17.4131666667,7.52016666667,5.172,2.167,42.283,7.59366666667,15.5658333333,9.02616666667
486.25,3.9595,36.0863333333,16.9986666666,17.4106666667,7.522,5.17716666667,2.17,42.216,7.5925,15.5531666667,9.02016666669
486.60,3.96233333333,36.0626666667,17.0111666666,17.4078333333,7.534,5.1795,2.17533333333,42.1535,7.59533333334,15.5511666667,9.01233333332
486.95,3.96966666667,36.057,17.0331666667,17.4445,7.54866666666,5.18383333334,2.18633333333,42.1316666667,7.608,15.5608333334,9.01616666665
487.30,3.9675,36.0706666666,17.0443333334,17.4645,7.554,5.18066666667,2.18433333334,42.1091666666,7.611,15.5556666666,9.01483333331
487.65,3.97083333333,36.072,17.0463333333,17.467,7.555,5.1735,2.18383333333,42.0651666667,7.6085,15.5513333333,9.0155
488.00,3.96733333334,36.0666666667,17.0455,17.479,7.55966666666,5.17483333334,2.18216666667,42.0443333333,7.6125,15.5446666666,9.01683333335
488.35,3.96783333333,36.0753333333,17.0486666666,17.4875,7.55683333333,5.17383333333,2.1725,42.0201666666,7.60666666667,15.5316666667,9.0075
488.70,3.9655,36.0865,17.0453333334,17.4931666666,7.55833333333,5.17533333333,2.17116666667,42.0136666666,7.614,15.5276666667,9.00266666669
489.05,3.95216666667,36.043,17.047,17.4815,7.54816666666,5.16416666667,2.16383333333,41.9355,7.595,15.508,8.9835
489.40,3.95366666666,36.0361666667,17.0493333333,17.4821666667,7.5515,5.16616666667,2.16933333334,41.8996666666,7.60783333333,15.5073333334,8.98233333332
489.75,3.95383333333,36.034,17.0618333333,17.4863333333,7.55133333334,5.16433333333,2.16116666667,41.8881666667,7.59833333333,15.506,8.97483333335
490.10,3.95883333333,36.0788333334,17.0793333333,17.5008333333,7.5595,5.172,2.16433333334,41.8955,7.61183333333,15.511,8.97549999999
490.45,3.95483333334,36.1166666667,17.0826666666,17.5291666666,7.55416666667,5.1745,2.1585,41.8958333333,7.61116666666,15.5185,8.97200000002
490.80,3.96033333333,36.1515,17.098,17.536,7.55416666667,5.17516666667,2.15716666667,41.889,7.61883333334,15.5115,8.96316666668
491.15,3.96683333333,36.1385,17.0993333333,17.5475,7.55816666667,5.17916666667,2.1665,41.8656666667,7.617,15.5101666667,8.96750000002
491.50,3.97683333333,36.167,17.1206666666,17.5711666667,7.571,5.192,2.17783333334,41.8768333333,7.62583333334,15.5286666667,8.98200000002
491.85,3.9865,36.1701666667,17.1241666667,17.5758333334,7.56916666666,5.19016666667,2.1785,41.8676666666,7.62566666666,15.516,8.98116666669
492.20,3.99866666666,36.211,17.1526666666,17.6106666667,7.58933333333,5.20133333334,2.19183333333,41.8875,7.64733333333,15.5288333333,8.99949999998
492.55,4.01266666667,36.2435,17.1756666666,17.6505,7.60333333333,5.21233333333,2.20083333333,41.89,7.66583333333,15.5548333333,9.00683333335
492.90,4.037,36.293,17.1963333334,17.6903333334,7.629,5.22816666667,2.21316666667,41.9125,7.68616666666,15.5728333334,9.02316666667
493.25,4.05966666667,36.3111666666,17.229,17.7235,7.65016666666,5.2485,2.22516666666,41.8873333333,7.69266666667,15.5811666667,9.03583333333
493.60,4.08366666666,36.3383333333,17.2565,17.7571666667,7.6675,5.27033333333,2.2465,41.8613333334,7.71533333333,15.5991666666,9.05666666669
493.95,4.0915,36.322,17.2456666667,17.7813333333,7.67683333334,5.25783333334,2.2515,41.8261666666,7.714,15.601,9.06316666666
494.30,4.11616666667,36.2903333333,17.2421666667,17.7908333333,7.69,5.25516666667,2.26033333333,41.7705,7.72816666667,15.5783333333,9.07099999999
494.65,4.11266666667,36.2456666667,17.22,17.7941666666,7.68633333333,5.24783333334,2.256,41.7135,7.704,15.5765,9.05949999999
495.00,4.122,36.3231666666,17.2341666667,17.8405,7.69983333334,5.2455,2.24166666667,41.7428333333,7.73533333333,15.6063333333,9.06650000002
495.34,4.137,36.3708333333,17.2601666667,17.8878333333,7.732,5.26516666667,2.24116666666,41.7565,7.76233333333,15.6321666667,9.08683333334
495.69,4.1475,36.4441666666,17.2833333334,17.9418333333,7.744,5.26466666667,2.24216666667,41.7925,7.77716666667,15.669,9.08933333332
496.04,4.145,36.4695,17.2913333333,17.9581666667,7.72916666666,5.26033333333,2.24433333333,41.8153333333,7.77066666666,15.6855,9.07333333332
496.39,4.14383333333,36.4935,17.295,17.9675,7.7315,5.26483333333,2.24233333333,41.8056666666,7.75033333333,15.6871666667,9.07200000002
496.74,4.1315,36.5058333333,17.2978333333,17.9706666667,7.72983333333,5.25633333334,2.23766666667,41.8075,7.7515,15.691,9.06916666668
497.09,4.11583333333,36.5385,17.2858333333,17.9891666667,7.71366666667,5.24133333333,2.2285,41.8121666667,7.74366666666,15.687,9.06333333332
497.44,4.09916666667,36.5706666666,17.3016666667,18.0163333333,7.7225,5.2485,2.21116666667,41.8143333333,7.747,15.6833333334,9.06300000002
497.79,4.09166666667,36.6043333333,17.3286666667,18.0298333333,7.7055,5.25516666667,2.21183333333,41.8126666667,7.73733333334,15.699,9.06583333335
498.14,4.07666666666,36.6405,17.3331666667,18.0273333333,7.69483333333,5.24566666667,2.1935,41.8298333333,7.7215,15.7075,9.05766666666
498.48,4.0995,36.7166666666,17.376,18.0785,7.71383333333,5.25483333333,2.20333333333,41.8648333333,7.75183333334,15.7336666667,9.08033333334
498.83,4.101,36.7563333333,17.3958333333,18.1006666666,7.711,5.26183333333,2.21066666666,41.8791666666,7.74016666666,15.7458333333,9.07633333335
499.18,4.06633333333,36.725,17.3738333333,18.0783333333,7.66616666667,5.21583333334,2.18016666666,41.8398333334,7.67883333333,15.6901666667,9.02583333334
499.53,4.0625,36.7555,17.4008333334,18.107,7.677,5.22966666667,2.18166666666,41.8385,7.67683333334,15.715,9.04583333331
499.88,4.07333333333,36.8091666667,17.4343333334,18.1401666667,7.70633333333,5.2385,2.176,41.845,7.69816666667,15.7335,9.06250000001
500.23,4.071,36.8336666667,17.4618333333,18.1838333333,7.70966666666,5.22833333333,2.15516666667,41.852,7.7155,15.7355,9.06333333335
500.58,4.083,36.8806666667,17.4868333333,18.2245,7.72683333333,5.26133333334,2.171,41.8578333333,7.75033333333,15.7465,9.07966666669
500.92,4.08466666667,36.9083333334,17.5038333333,18.2303333333,7.7425,5.25033333333,2.1565,41.8931666667,7.75383333333,15.74,9.08716666667
501.27,4.0865,36.909,17.5018333333,18.2266666667,7.74016666667,5.24133333333,2.17083333334,41.8831666666,7.7475,15.7316666666,9.08699999999
501.62,4.11333333333,36.9636666667,17.5485,18.257,7.75683333333,5.24833333333,2.1725,41.9278333334,7.76866666667,15.7425,9.08616666668
501.97,4.143,37.0015,17.5825,18.3203333333,7.78416666667,5.274,2.19916666667,41.9538333334,7.81316666667,15.752,9.138
502.32,4.14633333333,37.0135,17.5946666666,18.3311666666,7.77316666667,5.29883333333,2.19816666667,41.9451666666,7.8075,15.7428333333,9.13083333331
502.67,4.17166666667,37.0091666667,17.619,18.3515,7.79383333333,5.313,2.21216666667,41.9035,7.8205,15.7406666667,9.14949999999
503.01,4.215,37.1176666666,17.69,18.4228333333,7.83983333333,5.34633333334,2.25583333333,41.9586666667,7.896,15.8185,9.19216666666
503.36,4.25,37.1643333334,17.6921666667,18.4416666667,7.854,5.369,2.27916666667,41.9593333334,7.9405,15.8145,9.22083333333
503.71,4.2425,37.1768333333,17.7066666667,18.442,7.84016666667,5.366,2.29033333333,41.952,7.93366666667,15.8093333333,9.212
