wavelength,Back_HemGuim,Belly_HemGuim,Breast_HemGuim,Crissum_HemGuim,Crown_HemGuim,DorTail_HemGuim,Patch10_HemGuim,Patch11_HemGuim,Rump_HemGuim,Throat_HemGuim,WingTip_HemGuim
372.92,6.92066666667,19.2782,3.93006666667,15.596,6.63046666667,7.7296,7.33873333333,22.1344,4.18633333333,5.23433333333,10.0668
373.28,7.0062,19.3187333333,4.06346666667,15.6009333333,6.73633333333,7.8696,7.387,22.1463333333,4.28413333333,5.369,10.1904666666
373.64,6.9772,19.2016,4.03333333333,15.4959333333,6.66033333333,7.8132,7.31513333333,22.1399333333,4.25513333333,5.3758,10.2498666667
374.00,6.94406666667,19.0634666667,3.998,15.3735333333,6.61613333333,7.78266666667,7.26546666667,22.1163333333,4.22186666667,5.40226666667,10.2998666667
374.37,7.02213333334,18.9913333333,4.0908,15.297,6.6652,7.77033333333,7.2714,22.1300666667,4.27973333333,5.51673333333,10.405
374.73,7.16406666667,19.044,4.28546666667,15.3842666666,6.78573333333,7.90253333333,7.38073333333,22.3124666666,4.467,5.6802,10.544
375.09,7.205,18.9738666667,4.29413333333,15.3704666667,6.78886666667,7.93633333333,7.31793333333,22.3942666667,4.5038,5.64813333333,10.5636666667
375.45,7.219,18.8561333334,4.29393333333,15.2995333334,6.7332,7.94286666667,7.287,22.3594,4.56366666667,5.64333333334,10.5597333333
375.81,7.28826666667,18.7728,4.35753333333,15.2103333333,6.78626666667,8.00193333333,7.28813333333,22.3716666667,4.61913333333,5.70286666667,10.5961333333
376.18,7.3406,18.7096,4.41926666667,15.1911333333,6.84006666667,8.07793333334,7.2752,22.4151333333,4.6766,5.7972,10.663
376.54,7.29133333333,18.5944,4.37366666667,15.0687333333,6.77486666667,8.03953333334,7.18953333333,22.3914,4.6316,5.76726666667,10.5836
376.90,7.18546666667,18.4412666667,4.2882,14.8715333333,6.67346666667,7.96813333333,7.06346666667,22.2704,4.5496,5.70393333333,10.5204
377.26,7.02546666667,18.1901333333,4.1104,14.6477333333,6.5042,7.7854,6.86706666667,22.1096666667,4.35806666667,5.53433333333,10.4088
377.63,6.99906666667,18.0804,4.10553333333,14.5658666667,6.50486666667,7.818,6.8004,22.0674666667,4.36306666666,5.53533333334,10.3758666667
377.99,6.98506666667,18.0104,4.05553333333,14.4607333334,6.45053333333,7.83193333333,6.72046666667,22.0474,4.36466666667,5.50666666666,10.3654666667
378.35,6.94266666667,17.9209333333,4.0012,14.4066666667,6.40766666667,7.84753333333,6.65093333333,22.0309333334,4.4046,5.48373333333,10.3489333333
378.71,6.7604,17.6721333333,3.82666666667,14.1914,6.25073333333,7.7418,6.4502,21.849,4.2634,5.3384,10.2349333333
379.07,6.80446666667,17.5978666667,3.88226666667,14.1498,6.2694,7.77273333333,6.4734,21.8754666667,4.32133333333,5.4372,10.3014666667
379.44,6.78906666667,17.5207333333,3.9088,14.0279333333,6.3094,7.76866666667,6.424,21.8407333333,4.31166666667,5.46306666667,10.2786666667
379.80,6.77933333333,17.444,3.94753333333,13.9774666667,6.3024,7.80773333333,6.42453333333,21.8195333333,4.33146666667,5.5438,10.3157333333
380.16,6.6802,17.3276666667,3.8808,13.8334666667,6.21193333333,7.74673333333,6.30606666667,21.7493333333,4.229,5.47513333333,10.2231333333
380.52,6.73186666667,17.3302,3.99046666667,13.8334666667,6.294,7.84346666667,6.33093333333,21.7498666667,4.346,5.583,10.3360666667
380.88,6.81053333334,17.3451333333,4.07866666667,13.8962,6.3688,7.9016,6.3816,21.8662666667,4.4516,5.66453333333,10.4306666667
381.24,6.839,17.3922666667,4.15893333333,13.8829333333,6.40526666667,7.95153333333,6.38226666667,21.9222,4.54006666667,5.75653333333,10.4593333333
381.61,6.85933333333,17.4114,4.19786666667,13.8390666666,6.40053333333,7.95453333333,6.37513333333,21.9731333333,4.57313333333,5.8168,10.4975333333
381.97,6.90426666667,17.4188666667,4.318,13.823,6.511,8.02973333333,6.45913333333,22.0290666667,4.64446666667,5.91506666667,10.5558666667
382.33,6.84406666667,17.3393333333,4.2728,13.706,6.47433333333,7.9862,6.37346666667,22.012,4.5178,5.8684,10.4989333333
382.69,6.8008,17.273,4.22346666667,13.6244666667,6.44173333333,7.94853333333,6.3138,21.9271333333,4.4728,5.85106666667,10.4584
383.05,6.7706,17.3232,4.25193333333,13.5928666666,6.47086666667,7.96000000001,6.29906666667,21.9314,4.4958,5.85673333333,10.5066
383.41,6.77733333333,17.3512666667,4.25466666667,13.5780666667,6.44186666667,7.97353333333,6.27473333333,21.9506666667,4.52706666667,5.85633333333,10.5698666667
383.77,6.63593333333,17.2298666667,4.1044,13.4188666667,6.3088,7.8122,6.10553333334,21.8651333333,4.3902,5.6778,10.4222
384.14,6.6272,17.2422,4.1176,13.4168666667,6.31926666667,7.8122,6.1102,21.8715333333,4.42773333333,5.71713333333,10.4527333333
384.50,6.49906666667,17.1152666667,3.9944,13.2770666667,6.19273333333,7.68513333333,5.9864,21.7796,4.31486666667,5.60446666667,10.3596666667
384.86,6.43073333333,17.0760666667,3.95553333333,13.2040666666,6.12213333333,7.63926666667,5.91873333334,21.7501333333,4.27106666667,5.55806666667,10.3112
385.22,6.48086666667,17.1288,4.02166666667,13.2118,6.19693333333,7.70866666667,5.9926,21.8527333333,4.34153333333,5.61433333333,10.39
385.58,6.475,17.1542666667,4.06326666667,13.2132666667,6.21286666667,7.75566666667,6.01686666667,21.8886,4.3728,5.6084,10.4113333333
385.94,6.44753333333,17.197,4.023,13.1930666667,6.16366666667,7.7162,5.95233333333,21.8560666667,4.33573333333,5.56293333333,10.3457333333
386.30,6.48153333333,17.3097333333,4.11493333333,13.254,6.2298,7.77653333334,6.02053333333,21.973,4.44766666666,5.6536,10.4503333333
386.66,6.50713333333,17.3857333333,4.1562,13.2847333333,6.27186666667,7.78633333333,6.025,22.0577333333,4.51,5.677,10.4796
387.03,6.4582,17.3733333333,4.11186666667,13.2292666667,6.22773333333,7.73086666667,5.9584,22.0570666667,4.4694,5.6402,10.44
387.39,6.41713333333,17.3789333333,4.0904,13.1958,6.19226666667,7.69913333333,5.90446666667,22.0802,4.41073333333,5.59733333333,10.4055333333
387.75,6.53586666667,17.584,4.23,13.3135333333,6.30906666666,7.807,6.00106666666,22.2726666667,4.53593333333,5.6904,10.5644666667
388.11,6.5466,17.6098,4.2432,13.2818666667,6.3294,7.7896,5.98233333333,22.3155333333,4.54193333333,5.6716,10.5737333333
388.47,6.66933333333,17.8102,4.3618,13.3628666667,6.4274,7.9082,6.06946666667,22.4675333333,4.642,5.79633333333,10.6834666667
388.83,6.71093333333,17.9281333333,4.39466666667,13.3822666667,6.4878,7.96806666667,6.09666666667,22.5187333333,4.6768,5.87246666667,10.7460666667
389.19,6.63453333333,17.9378666667,4.30433333333,13.3189333333,6.38586666667,7.89026666667,5.9702,22.4958666667,4.58153333333,5.802,10.6715333333
389.55,6.55993333333,17.929,4.22133333333,13.2147333333,6.29666666667,7.82446666667,5.8536,22.5157333333,4.49606666667,5.75446666667,10.6136
389.91,6.42433333333,17.8406666667,4.09906666667,13.0811333333,6.17973333333,7.7264,5.6986,22.4853333333,4.40093333333,5.65113333333,10.5474
390.27,6.378,17.8317333333,4.0244,12.9765333333,6.12873333333,7.67046666667,5.60746666667,22.4418,4.3564,5.59686666667,10.4747333333
390.63,6.34646666667,17.8506,4.00593333333,12.9133333333,6.1246,7.648,5.57353333333,22.4992666667,4.3334,5.5942,10.4603333333
391.00,6.3574,17.9115333333,4.0252,12.8985333333,6.13426666667,7.68833333334,5.5836,22.5008666667,4.3446,5.6122,10.4882666667
391.36,6.389,18.0006,4.08093333333,12.8921333333,6.1914,7.748,5.60413333333,22.5928,4.4074,5.70853333333,10.5674
391.72,6.30966666667,17.9612,4.01213333333,12.7726666667,6.13213333333,7.71326666667,5.509,22.5288,4.35366666667,5.71826666667,10.5003333333
392.08,6.27213333333,17.946,3.956,12.7240666667,6.07306666667,7.69806666667,5.4344,22.5247333333,4.3044,5.69973333333,10.4554666667
392.44,6.215,17.8762,3.9148,12.65,6.01326666667,7.6414,5.37953333333,22.4792666667,4.26493333333,5.66766666667,10.408
392.80,6.15986666667,17.7487333333,3.89,12.5188666667,5.94633333333,7.57066666667,5.3058,22.3881333333,4.23506666667,5.62486666667,10.3626666667
393.16,6.17226666667,17.7524,3.93326666667,12.4974,5.9718,7.59666666667,5.31333333333,22.3980666666,4.25613333333,5.66773333333,10.3878
393.52,6.15666666667,17.7018666667,3.92906666667,12.4080666667,5.96573333333,7.54453333333,5.29226666667,22.3442666667,4.23833333333,5.65033333333,10.3892
393.88,6.16513333333,17.6645333333,3.97646666667,12.3670666667,5.97506666667,7.54573333333,5.29053333333,22.3390666667,4.2484,5.68626666667,10.4112
394.24,6.1282,17.6060666667,3.9978,12.2936,5.9346,7.5324,5.25626666667,22.3400666667,4.2268,5.68946666667,10.4226666667
394.60,6.10413333333,17.5338666667,3.9894,12.2241333333,5.86906666667,7.51246666667,5.1986,22.271,4.1916,5.69766666667,10.4401333333
394.96,6.06393333333,17.4083333333,3.96193333333,12.1048,5.80946666667,7.46953333333,5.14666666667,22.2242,4.166,5.69106666666,10.4064
395.32,5.98993333334,17.2744,3.8926,11.9844,5.7352,7.40626666667,5.0812,22.1342666667,4.10473333333,5.62766666667,10.3382
395.68,6.02846666667,17.1712666667,3.9328,11.9308,5.74273333333,7.42886666667,5.0944,22.095,4.12846666667,5.6456,10.3648
396.04,6.04133333333,17.1356,4.00206666667,11.8637333333,5.78633333333,7.46893333333,5.14526666667,22.1082,4.1614,5.7198,10.4344
396.40,5.986,16.9869333333,3.99026666667,11.7166666666,5.75113333333,7.42573333333,5.09193333333,22.0524,4.1294,5.69933333334,10.423
396.76,5.99273333333,16.9192,4.01666666667,11.6729333333,5.78773333333,7.4504,5.08933333333,22.0668,4.1528,5.72533333333,10.4509333333
397.12,6.0068,16.7564,4.01746666667,11.5604666667,5.77533333333,7.4444,5.07986666667,22.0306,4.19566666667,5.7394,10.4687333333
397.48,6.06026666667,16.6552666667,4.0748,11.5412666667,5.811,7.5222,5.11246666667,22.0062,4.27253333333,5.82226666666,10.5370666667
397.84,6.12926666667,16.5902666667,4.1498,11.5161333333,5.87653333333,7.59093333333,5.15953333333,22.0076666667,4.34726666667,5.9068,10.6251333333
398.20,6.14433333333,16.483,4.17546666667,11.4636666667,5.90613333333,7.61833333333,5.15733333333,21.9567333333,4.36733333333,5.94786666667,10.6707333334
398.56,6.1672,16.3576666667,4.20933333333,11.3881333333,5.94473333333,7.66013333333,5.187,21.9410666666,4.43186666667,6.00026666667,10.7135333333
398.92,6.199,16.2642666667,4.2662,11.3492666667,6.00893333333,7.72246666667,5.21113333333,21.9361333333,4.49486666667,6.057,10.7848666667
399.28,6.22526666667,16.1289333333,4.3376,11.2804666667,6.04326666667,7.7548,5.22053333333,21.9066666667,4.52093333333,6.10286666667,10.8252666667
399.64,6.1344,15.9305333333,4.27573333334,11.1430666667,5.9802,7.69146666667,5.1668,21.8216666667,4.45293333333,6.03833333333,10.7712
400.00,6.0894,15.7464666667,4.24873333333,11.0282,5.91886666667,7.64666666667,5.085,21.7163333333,4.44646666667,5.976,10.7417333333
400.36,6.0892,15.6473333333,4.23486666667,10.9693333333,5.93033333333,7.66453333333,5.0432,21.6647333333,4.44873333333,5.988,10.7508
400.72,6.08993333333,15.5698666667,4.26146666667,10.8989333333,5.91126666667,7.69093333333,5.0306,21.6347333333,4.44646666667,6.01933333333,10.7791333333
401.08,5.99633333333,15.3940666667,4.1816,10.7625333333,5.8226,7.6306,4.96073333334,21.4936666667,4.3388,5.94093333333,10.7176666667
401.44,5.92506666667,15.2475333333,4.09393333333,10.6409333333,5.76793333333,7.5506,4.87293333334,21.4037333333,4.2592,5.86766666667,10.6352666667
401.80,5.89286666667,15.1275333334,4.03453333333,10.5131333333,5.70466666667,7.51093333333,4.80573333333,21.362,4.22333333333,5.84013333333,10.5853333333
402.16,5.90786666667,15.0096666667,4.02773333333,10.4381333333,5.70966666667,7.52606666667,4.8068,21.3327333333,4.24013333333,5.86553333333,10.5886
402.52,5.86873333333,14.908,4.0108,10.3466666667,5.68446666667,7.4924,4.76533333333,21.2824,4.2118,5.83833333333,10.557
402.88,5.82186666667,14.8126666667,3.96166666667,10.2487333333,5.6112,7.4348,4.707,21.224,4.14406666667,5.79853333333,10.4951333333
403.24,5.73373333333,14.6992666667,3.8574,10.1094,5.51133333333,7.34206666667,4.6118,21.1318,4.07733333333,5.71213333334,10.4224666667
403.60,5.81873333333,14.7223333333,3.9064,10.134,5.5556,7.4126,4.63966666667,21.1636666667,4.153,5.77893333333,10.485
403.95,5.83506666667,14.7244,3.89326666667,10.1034,5.56686666666,7.43853333333,4.65013333333,21.2060666667,4.15386666667,5.79733333333,10.5184666667
404.31,5.8532,14.7092666667,3.90666666667,10.0746,5.58093333334,7.4512,4.68446666667,21.2121333333,4.2048,5.82406666667,10.529
404.67,5.79126666667,14.6619333333,3.84106666667,10.0144666667,5.53213333333,7.409,4.65486666667,21.1952666667,4.16913333333,5.78066666667,10.4642
405.03,5.81473333333,14.6796666667,3.87606666667,10.0068,5.57993333333,7.4214,4.66513333333,21.2163333333,4.21486666667,5.82793333333,10.4991333333
405.39,5.82646666667,14.7228,3.89446666667,10.0076,5.58833333333,7.46153333333,4.6744,21.2488,4.23746666667,5.86166666667,10.5376
405.75,5.80673333333,14.7582666667,3.91006666667,10.0123333333,5.6086,7.4792,4.7028,21.2642666667,4.224,5.87006666667,10.5512
406.11,5.7958,14.7736666667,3.90326666667,10.0146,5.59,7.4586,4.67473333333,21.2592666667,4.20566666667,5.8446,10.5235333333
406.47,5.8324,14.846,3.92606666666,10.0482,5.605,7.49813333333,4.70193333333,21.3201333333,4.221,5.87006666667,10.5492
406.83,5.84413333333,14.8788666667,3.91946666667,10.0266,5.5984,7.498,4.685,21.335,4.2186,5.8676,10.5344
407.19,5.8866,14.9434,3.94106666667,10.0755333333,5.63873333333,7.5396,4.73146666667,21.3842666667,4.2428,5.92246666667,10.566
407.55,5.82806666667,14.95,3.89313333333,10.0283333333,5.59386666667,7.47126666667,4.67933333333,21.3822666667,4.18666666667,5.9024,10.5021333333
407.90,5.8254,14.9849333333,3.89373333334,10.0272,5.6184,7.47473333333,4.69293333334,21.3942666667,4.19866666667,5.92813333333,10.4808666667
408.26,5.73086666667,14.9852666667,3.80366666667,9.94946666665,5.5266,7.3986,4.59573333333,21.3618666667,4.08313333333,5.83066666667,10.4116666667
408.62,5.71326666667,15.0272,3.77266666667,9.91046666666,5.4958,7.3634,4.56113333333,21.3549333333,4.0524,5.79346666667,10.3985333333
408.98,5.7156,15.1221333333,3.74713333333,9.91780000001,5.48606666667,7.3658,4.54793333333,21.4261333333,4.04513333333,5.77413333333,10.3908666667
409.34,5.68693333333,15.1894,3.7442,9.89246666668,5.4684,7.31933333334,4.53266666667,21.4688,4.02246666667,5.7508,10.3636
409.70,5.66386666667,15.2418,3.70906666666,9.86400000001,5.4246,7.278,4.48013333333,21.4998,3.98273333333,5.7146,10.3364
410.06,5.63893333333,15.3478,3.67993333333,9.82733333334,5.41366666667,7.2692,4.468,21.5221333334,3.94973333333,5.70786666667,10.3028666667
410.42,5.61126666667,15.4498,3.6544,9.79513333333,5.389,7.24053333333,4.4472,21.5800666667,3.9294,5.6892,10.2940666667
410.77,5.5804,15.5344,3.61873333333,9.80886666668,5.38306666667,7.21073333333,4.4074,21.6252,3.90906666667,5.6786,10.2986666667
411.13,5.58566666667,15.6577333333,3.63893333333,9.82693333331,5.4142,7.2242,4.4176,21.7266666666,3.93226666667,5.70533333333,10.3225333333
411.49,5.58466666666,15.7672,3.6556,9.81753333333,5.42106666667,7.2352,4.4142,21.7800666667,3.94786666667,5.70746666667,10.3467333334
411.85,5.5678,15.8866,3.65386666667,9.80313333333,5.37846666667,7.1734,4.37253333333,21.8250666667,3.9112,5.6958,10.3344666667
412.21,5.603,16.0394666667,3.69873333333,9.83026666666,5.41833333333,7.18933333333,4.40366666667,21.9076,3.95573333333,5.75233333333,10.3804
412.57,5.63733333333,16.185,3.7298,9.8564,5.47453333334,7.22846666667,4.4366,22.0151333333,3.9758,5.81046666667,10.4244
412.92,5.6128,16.2994,3.75346666667,9.86086666666,5.4736,7.25146666667,4.437,22.0686,3.9688,5.8274,10.4394666667
413.28,5.618,16.4038666667,3.74953333333,9.83886666667,5.4668,7.271,4.42353333333,22.1263333334,3.96866666667,5.827,10.4411333333
413.64,5.66093333333,16.5666666667,3.78973333333,9.87373333333,5.50493333333,7.3162,4.4686,22.2124,4.035,5.88066666667,10.4970666667
414.00,5.60933333333,16.6258,3.7676,9.83413333333,5.47153333333,7.26326666667,4.43593333333,22.2671333333,4.0078,5.83226666667,10.5118
414.36,5.57913333333,16.6689333333,3.7438,9.81053333333,5.44753333333,7.22593333333,4.41666666667,22.2704,3.9768,5.81953333333,10.4750666667
414.72,5.546,16.7441333333,3.73306666667,9.76959999999,5.42606666667,7.22066666667,4.40186666667,22.2984,3.95913333334,5.80066666667,10.4646
415.07,5.50306666667,16.7943333333,3.6886,9.70166666665,5.37026666667,7.18353333333,4.32853333333,22.2919333333,3.88993333333,5.75566666667,10.4016
415.43,5.5218,16.9145333334,3.71653333334,9.72859999999,5.3922,7.21326666667,4.35726666667,22.3722666667,3.9104,5.79346666667,10.4524666667
415.79,5.5736,17.0231333333,3.769,9.75586666667,5.43933333333,7.29426666667,4.40353333333,22.4283333333,3.96646666667,5.8612,10.5214666667
416.15,5.58206666667,17.074,3.76546666667,9.73533333333,5.44646666667,7.3032,4.40473333333,22.4637333333,3.95846666666,5.85673333333,10.5222666667
416.51,5.57406666667,17.0985333333,3.75413333333,9.70126666667,5.43353333333,7.2792,4.364,22.4788,3.9476,5.86433333334,10.5088666667
416.86,5.59066666667,17.1391333333,3.757,9.67913333335,5.44193333333,7.2648,4.3642,22.5056,3.95406666667,5.87833333333,10.5217333333
417.22,5.552,17.1162,3.741,9.62660000001,5.41533333333,7.21413333333,4.33093333333,22.4686666667,3.92706666666,5.87266666667,10.4938666667
417.58,5.48853333333,17.0759333333,3.69666666667,9.54206666665,5.3662,7.15086666667,4.267,22.407,3.87293333333,5.8398,10.4674666667
417.94,5.49253333333,17.0788,3.68626666667,9.48873333333,5.33286666667,7.15086666667,4.25566666667,22.3992666667,3.87086666667,5.85893333333,10.4646666667
418.29,5.49773333333,17.0530666667,3.68186666667,9.42493333334,5.33106666667,7.15993333333,4.2296,22.353,3.87253333333,5.8618,10.4756
418.65,5.5198,17.035,3.70586666666,9.38926666667,5.34173333333,7.16733333333,4.23786666666,22.3507333333,3.88666666667,5.90233333333,10.5032666667
419.01,5.52653333333,16.9899333333,3.72113333333,9.34120000001,5.3474,7.1576,4.24106666667,22.3088,3.91453333333,5.919,10.5296
419.37,5.5002,16.8985333333,3.69233333333,9.25906666666,5.2986,7.1356,4.20753333334,22.2359333333,3.89833333333,5.88993333333,10.4952666667
419.73,5.46746666667,16.8012666667,3.655,9.16453333334,5.2628,7.0928,4.1744,22.1931333333,3.8714,5.85626666667,10.4675333333
420.08,5.44566666666,16.6929333333,3.644,9.08720000001,5.221,7.06173333333,4.15013333333,22.1315333333,3.85906666667,5.85233333333,10.4444666667
420.44,5.4388,16.5938,3.65746666667,9.03306666667,5.2146,7.0686,4.15246666667,22.0672,3.87306666667,5.8558,10.4576666667
420.80,5.43453333333,16.4814,3.6606,8.9796,5.2088,7.0686,4.1384,22.0050666667,3.8738,5.86953333334,10.4609333333
421.16,5.46046666667,16.3872,3.68266666667,8.94733333333,5.23926666667,7.0982,4.1636,21.9716666667,3.90126666667,5.9138,10.5041333333
421.51,5.47806666667,16.2626666667,3.69653333333,8.90106666667,5.25466666667,7.125,4.179,21.9194666667,3.91766666667,5.93233333333,10.5090666667
421.87,5.48206666667,16.1322666666,3.72193333333,8.85833333333,5.27113333333,7.13666666667,4.1898,21.8703333334,3.9348,5.96,10.5408
422.23,5.4752,15.9895333334,3.72786666667,8.78846666667,5.265,7.12313333333,4.18733333333,21.8186,3.9284,5.972,10.5438
422.58,5.46833333333,15.8342,3.724,8.71393333333,5.26253333333,7.11806666667,4.19073333333,21.7378,3.93333333333,5.96886666667,10.5432
422.94,5.4632,15.6847333334,3.72973333333,8.66053333333,5.26193333333,7.1386,4.1978,21.6703333333,3.9392,5.97153333333,10.5555333333
423.30,5.46073333333,15.5288,3.73393333333,8.59433333333,5.2716,7.13206666667,4.19546666667,21.6021333333,3.93166666667,5.9864,10.5674666667
423.66,5.42926666667,15.337,3.72306666667,8.52526666667,5.24713333333,7.11613333333,4.17446666667,21.4746,3.91886666667,5.9734,10.5549333333
