wavelength,Back_SpoMinm,Belly_SpoMinm,Breast_SpoMinm,Crissum_SpoMinm,Crown_SpoMinm,DorTail_SpoMinm,Patch10_SpoMinm,Rump_SpoMinm,Throat_SpoMinm,WingTip_SpoMinm
392.08,9.19926666667,6.68493333333,5.39973333333,6.27286666667,9.08793333333,7.6404627451,20.1835333333,6.6586,8.9738,6.55226666666
392.44,9.21366666667,6.68886666667,5.4294,6.28906666667,9.12213333334,7.63274117647,20.2528666667,6.69113333333,8.98873333333,6.5442
392.80,9.25246666666,6.69986666667,5.45166666666,6.33253333333,9.16086666667,7.64710588235,20.2696,6.73533333333,8.96579999999,6.5354
393.16,9.19713333333,6.63793333333,5.42526666667,6.2802,9.11713333333,7.61095686274,20.2352666667,6.6956,8.898,6.47153333333
393.52,9.18686666665,6.60786666667,5.393,6.2618,9.09939999999,7.55052156863,20.2392666667,6.69726666667,8.87826666667,6.41773333333
393.88,9.13686666666,6.5458,5.32453333333,6.20186666667,9.03079999999,7.49510196078,20.2061333333,6.63573333333,8.80693333333,6.35773333333
394.24,9.14393333335,6.5358,5.32926666667,6.20046666667,9.05813333334,7.50492156863,20.2689333333,6.65266666667,8.84533333333,6.35273333333
394.60,9.18373333334,6.57853333333,5.3674,6.2444,9.07906666666,7.53170588235,20.2616,6.69326666667,8.86213333333,6.37353333333
394.96,9.13826666667,6.53406666667,5.30713333333,6.20026666667,9.03753333333,7.48614509804,20.2074,6.6388,8.82586666667,6.30266666667
395.32,9.12926666667,6.50133333333,5.29746666666,6.19713333333,9.00666666667,7.45724313725,20.1909333334,6.61366666667,8.80666666666,6.2646
395.68,9.12640000001,6.49253333333,5.29386666667,6.20253333333,9.02526666667,7.43481176471,20.1928,6.62046666667,8.82306666667,6.25853333333
396.04,9.12659999999,6.46513333333,5.2632,6.18586666667,9.02759999999,7.40301960784,20.2057333333,6.6218,8.81646666667,6.2432
396.40,9.08993333333,6.437,5.24726666667,6.13793333333,9.00853333334,7.38576470588,20.1751333333,6.58946666667,8.8008,6.19166666667
396.76,9.13280000001,6.47586666667,5.2952,6.16186666667,9.06006666666,7.43375686275,20.28,6.61646666667,8.88086666668,6.2462
397.12,9.14346666667,6.49126666667,5.28833333333,6.18946666667,9.064,7.43110588235,20.3092666667,6.59933333333,8.91673333334,6.259
397.48,9.17226666667,6.55066666667,5.3176,6.25,9.11006666667,7.49748627451,20.3994,6.6376,8.98839999999,6.26753333333
397.84,9.29946666668,6.68613333333,5.47433333333,6.38046666667,9.26220000001,7.60397647059,20.5668666667,6.76513333333,9.10626666668,6.39906666667
398.20,9.35406666667,6.74226666667,5.544,6.45026666667,9.30159999999,7.62889411765,20.6323333333,6.8004,9.16080000001,6.433
398.56,9.31453333333,6.68086666667,5.51393333333,6.42073333333,9.28646666667,7.59313333334,20.6974666667,6.76226666667,9.15173333333,6.37893333333
398.92,9.32146666667,6.7114,5.54286666667,6.43786666667,9.29513333334,7.61009803922,20.7233333333,6.76346666667,9.15513333333,6.38393333333
399.28,9.36686666668,6.7984,5.596,6.49426666667,9.36140000001,7.67118039216,20.7720666667,6.8302,9.18326666667,6.45793333333
399.64,9.384,6.8254,5.59433333333,6.50946666667,9.36720000001,7.67280784314,20.8338,6.83626666667,9.20379999999,6.45566666667
400.00,9.37766666667,6.84253333333,5.60826666667,6.5146,9.36293333333,7.67950980392,20.8879333333,6.84353333333,9.21513333332,6.4614
400.36,9.40086666668,6.84233333333,5.6274,6.5624,9.36053333334,7.68589019608,20.9125333334,6.85966666667,9.2356,6.47606666667
400.72,9.3578,6.8036,5.60386666667,6.536,9.31259999999,7.64104705882,20.8882666667,6.81053333333,9.20433333334,6.42526666667
401.08,9.43040000001,6.8576,5.69873333334,6.5988,9.39060000001,7.69899215686,20.9605333333,6.90586666667,9.27993333333,6.473
401.44,9.42666666666,6.85693333333,5.70913333333,6.57546666667,9.41906666667,7.68405882353,20.9948,6.88626666667,9.27306666667,6.47266666667
401.80,9.41333333332,6.87126666667,5.68113333333,6.60173333333,9.42253333333,7.6902745098,21.0033333333,6.8656,9.28593333333,6.44686666666
402.16,9.38800000001,6.8544,5.661,6.57433333333,9.40353333333,7.65337647059,20.9954666667,6.8516,9.23693333333,6.41266666667
402.52,9.40706666667,6.89733333333,5.67086666667,6.6062,9.43413333333,7.6584627451,21.0194666667,6.8548,9.24579999999,6.44626666667
402.88,9.44359999999,6.903,5.68013333333,6.62886666667,9.48686666667,7.67841960784,21.0879333334,6.8724,9.29446666667,6.43466666667
403.24,9.40333333333,6.85433333333,5.62266666667,6.57986666667,9.45980000001,7.61263529412,21.0757333333,6.8278,9.26846666668,6.36686666667
403.60,9.36653333333,6.84593333333,5.63166666667,6.55886666667,9.46286666667,7.6271254902,21.0656666667,6.82326666667,9.25553333333,6.34726666667
403.95,9.39146666667,6.84586666667,5.61893333333,6.54826666667,9.48566666666,7.61671372549,21.1014666667,6.81626666667,9.26520000001,6.34033333333
404.31,9.43833333334,6.90346666667,5.64993333333,6.58113333333,9.56979999999,7.65871372549,21.1723333333,6.8782,9.30826666666,6.37833333333
404.67,9.45199999999,6.9336,5.68793333333,6.59946666667,9.6068,7.66043921569,21.2172,6.923,9.33253333332,6.4034
405.03,9.43773333333,6.92606666667,5.67373333333,6.5902,9.58339999999,7.64222352941,21.2201333333,6.87553333333,9.301,6.37086666667
405.39,9.44406666666,6.91906666667,5.67186666667,6.59686666667,9.57053333333,7.63258823529,21.2066,6.8856,9.30199999999,6.38633333333
405.75,9.43886666666,6.899,5.68286666667,6.5914,9.56193333335,7.6046117647,21.1904,6.89526666667,9.29480000001,6.38973333333
406.11,9.43073333332,6.905,5.67866666667,6.58473333333,9.57499999999,7.6058,21.1972,6.89433333333,9.31680000001,6.405
406.47,9.42606666667,6.90866666667,5.70293333333,6.56553333333,9.57566666667,7.59600784314,21.1610666667,6.8834,9.31913333334,6.3848
406.83,9.43046666665,6.95553333333,5.73473333333,6.59533333333,9.58826666666,7.6164,21.1848666667,6.90913333333,9.34806666667,6.43173333333
407.19,9.45060000001,6.99,5.76866666667,6.61973333333,9.61100000001,7.6512627451,21.2298,6.9098,9.37386666666,6.45293333333
407.55,9.50453333332,7.0326,5.81873333333,6.65626666666,9.66319999999,7.65602352941,21.3192,6.95013333333,9.42279999999,6.48293333333
407.90,9.51893333333,7.08826666667,5.87286666667,6.7054,9.70446666667,7.70138823529,21.3661333333,7.00613333334,9.47846666667,6.5108
408.26,9.51220000001,7.1096,5.89386666667,6.71986666667,9.69226666668,7.69956862745,21.3739333333,7.00193333333,9.50820000001,6.50906666667
408.62,9.52806666666,7.1614,5.91086666667,6.7722,9.72199999999,7.73445882353,21.4073333333,7.004,9.53213333333,6.521
408.98,9.50033333332,7.1544,5.87506666667,6.74133333333,9.73473333333,7.69855294118,21.4227333333,7.00853333333,9.51500000001,6.49113333333
409.34,9.52086666667,7.17866666667,5.92226666667,6.7848,9.789,7.6980627451,21.4740666667,7.04726666667,9.55706666666,6.50126666667
409.70,9.50853333333,7.15113333333,5.89153333333,6.76,9.78119999999,7.67260784314,21.5064,7.0278,9.55080000001,6.4632
410.06,9.52900000001,7.1764,5.91293333333,6.7948,9.81620000001,7.70551764706,21.5675333333,7.049,9.59973333335,6.4558
410.42,9.50833333335,7.1912,5.89313333333,6.8024,9.83173333333,7.71988627451,21.6428,7.07466666667,9.61620000001,6.43853333333
410.77,9.5182,7.19286666667,5.88526666667,6.8028,9.84846666667,7.72030980392,21.7111333333,7.08713333333,9.61799999999,6.43526666667
411.13,9.5968,7.26573333333,5.95246666667,6.88113333333,9.91479999999,7.77604313725,21.8002666667,7.16466666667,9.71073333335,6.49133333333
411.49,9.60506666667,7.29,5.97146666667,6.90233333333,9.91313333333,7.77669411765,21.7898,7.18773333333,9.72173333333,6.49526666667
411.85,9.62933333333,7.31793333334,6.0036,6.95206666667,9.94013333333,7.78320392157,21.8063333334,7.19973333333,9.72746666666,6.5102
412.21,9.65773333334,7.3446,6.0352,6.99026666667,9.98926666667,7.79997647059,21.8938,7.23646666667,9.74913333333,6.51413333333
412.57,9.67626666667,7.35113333333,6.0354,6.98553333333,10.0193333333,7.80325882353,21.9552,7.25166666667,9.77833333333,6.503
412.92,9.74073333332,7.44073333333,6.13986666667,7.08886666667,10.1022666667,7.88363137255,22.0442,7.32893333333,9.85986666667,6.59
413.28,9.76700000001,7.48893333333,6.18433333333,7.13113333333,10.1222666667,7.92824705883,22.0724,7.33486666667,9.91586666665,6.611
413.64,9.806,7.56013333333,6.24146666667,7.17973333333,10.1762,7.98549411765,22.1498,7.39333333333,9.97813333333,6.63933333333
414.00,9.82919999999,7.59353333333,6.28073333333,7.19253333333,10.1998,8.00654117647,22.2124666667,7.40666666667,9.99246666666,6.64953333333
414.36,9.91266666667,7.6354,6.3498,7.28353333333,10.2448666667,8.07660784314,22.279,7.4608,10.0689333333,6.70646666667
414.72,9.93919999999,7.67659999999,6.39513333333,7.30846666667,10.2706,8.10623921569,22.2828,7.4884,10.0988666667,6.71973333333
415.07,9.89033333333,7.62866666667,6.36106666667,7.25813333333,10.2577333333,8.05298431373,22.2784666666,7.4456,10.0644666667,6.6634
415.43,9.88833333334,7.63746666667,6.3532,7.29126666667,10.2792666667,8.04376470588,22.3130666667,7.4304,10.0780666667,6.6606
415.79,9.86113333334,7.60819999999,6.3174,7.25053333333,10.2500666667,7.99956862745,22.3296,7.4016,10.0549333333,6.62293333333
416.15,9.86633333333,7.61946666666,6.3152,7.23806666667,10.2396666666,7.99572941177,22.3318666667,7.38706666667,10.0697333333,6.63346666667
416.51,9.87393333332,7.63473333333,6.36413333333,7.27093333334,10.2409333333,7.99787843137,22.3149333333,7.4084,10.0751333333,6.66253333333
416.86,9.90280000001,7.65166666666,6.37086666667,7.29306666667,10.2612666667,8.01779607843,22.3590666667,7.4316,10.1032,6.66346666667
417.22,9.90686666667,7.65006666667,6.36086666667,7.27313333333,10.2686,8.01111764706,22.3778666666,7.44473333333,10.0712,6.6394
417.58,9.9044,7.63473333333,6.36213333333,7.2816,10.2693333333,7.99401568627,22.3966,7.43713333333,10.0740666667,6.63806666667
417.94,9.92566666667,7.67540000001,6.3908,7.32186666667,10.2834666667,8.00291372549,22.3999333333,7.46706666667,10.0922666667,6.67133333333
418.29,9.91426666667,7.68286666666,6.40166666667,7.3232,10.294,7.99139215686,22.4177333333,7.46573333333,10.096,6.6718
418.65,9.91620000001,7.69053333333,6.41013333333,7.33886666667,10.3075333333,7.98129019608,22.4594666667,7.47486666667,10.1095333333,6.66626666667
419.01,9.91806666665,7.71119999999,6.43806666667,7.37573333333,10.3033333333,7.98214117647,22.4756,7.48533333333,10.1160666667,6.67966666667
419.37,9.90979999999,7.71146666666,6.4424,7.37233333333,10.3158,7.97939607843,22.5046,7.49506666667,10.1192,6.66846666667
419.73,9.95106666666,7.75186666666,6.48386666667,7.42226666667,10.3566666667,8.02361568628,22.5539333333,7.53566666667,10.1590666667,6.7024
420.08,9.93159999999,7.74466666667,6.47653333333,7.422,10.3425333333,8.00225490196,22.5391333333,7.52126666667,10.1393333333,6.67566666667
420.44,9.9346,7.75399999999,6.47586666666,7.42413333333,10.3498666667,8.00133333333,22.5566666667,7.53686666667,10.1494666667,6.66653333333
420.80,9.94173333334,7.75833333333,6.49,7.42793333333,10.3515333333,7.99929019608,22.5687333333,7.549,10.1594,6.66813333333
421.16,9.92513333333,7.75506666668,6.49,7.43706666667,10.3387333333,7.9903254902,22.5882,7.53466666667,10.1823333333,6.65426666667
421.51,9.94799999999,7.78633333334,6.50626666666,7.45886666667,10.3590666667,8.00221960784,22.6161333333,7.55873333333,10.1999333333,6.66726666667
421.87,9.94773333334,7.78833333333,6.50213333333,7.46953333333,10.3656666667,7.99476862745,22.6364,7.55826666667,10.2127333333,6.64446666667
422.23,9.97079999999,7.81046666667,6.52873333333,7.49026666667,10.3908666667,8.00859607843,22.6629333333,7.581,10.2262666667,6.6528
422.58,9.98779999999,7.83233333333,6.54553333333,7.50973333333,10.4075333333,8.00756862745,22.6900666667,7.5918,10.2424,6.66006666667
422.94,10.0108,7.85626666667,6.55673333333,7.51793333333,10.4282666667,8.02276470588,22.7234666666,7.61086666666,10.2686666667,6.65666666666
423.30,10.018,7.87019999999,6.56713333333,7.52513333333,10.4253333333,8.03078431372,22.7399333333,7.61546666667,10.2892666667,6.6592
423.66,10.022,7.88573333333,6.57353333333,7.53006666667,10.4319333333,8.02375686275,22.7610666667,7.6246,10.3042,6.65553333333
424.01,10.0429333333,7.91013333333,6.60086666667,7.5498,10.4661333333,8.04213333333,22.8153333333,7.652,10.3353333333,6.67453333333
424.37,10.0436666667,7.90366666666,6.5912,7.55506666667,10.4652666667,8.02888235294,22.8442666667,7.63993333333,10.3346,6.6542
424.73,10.0375333333,7.90993333334,6.59546666667,7.56486666667,10.4688,8.01576470588,22.8724,7.6338,10.3508666667,6.6466
425.08,10.0616,7.94919999999,6.61273333333,7.59606666667,10.5072666667,8.03376862745,22.9035333333,7.65966666667,10.366,6.67026666667
425.44,10.0666,7.96646666667,6.6312,7.61206666667,10.5294,8.04131764706,22.9218666667,7.66946666667,10.3847333333,6.681
425.80,10.0712,7.9786,6.6502,7.62333333334,10.5492666667,8.04011764706,22.9398,7.69306666667,10.4056,6.698
426.16,10.0604666667,7.97886666667,6.6372,7.62493333333,10.5456666667,8.02086666667,22.9524,7.68666666667,10.4176,6.69346666667
426.51,10.0498,7.96486666667,6.64093333333,7.6334,10.5342666667,8.01236078431,22.9611333333,7.69813333333,10.4264,6.68126666667
426.87,10.0495333333,7.97573333333,6.65506666667,7.64513333334,10.5498,8.01007058824,23.0,7.71953333334,10.4498666667,6.6936
427.23,10.093,8.01780000001,6.69386666666,7.68593333333,10.5896,8.02874901961,23.0363333333,7.7584,10.4828,6.7122
427.58,10.1035333333,8.03606666666,6.72606666667,7.70006666667,10.606,8.03364705882,23.0490666667,7.76679999999,10.4938,6.71713333333
427.94,10.1392,8.07780000001,6.761,7.75806666667,10.6364666667,8.05991372549,23.0814,7.80766666667,10.5342,6.74753333333
428.30,10.1731333333,8.11953333333,6.81913333333,7.78686666667,10.6868,8.07858431372,23.1253333333,7.84846666667,10.5839333333,6.7766
428.65,10.1832,8.13900000001,6.83486666667,7.8008,10.6900666666,8.08105490196,23.1244666666,7.85639999999,10.5827333333,6.77566666667
429.01,10.2184666667,8.16379999999,6.89753333333,7.838,10.7343333333,8.10668627451,23.1957333333,7.90386666667,10.6359333333,6.79993333334
429.37,10.2326666667,8.16806666667,6.91926666667,7.84746666667,10.7349333334,8.09860392157,23.245,7.91600000001,10.6578666667,6.78173333333
429.72,10.2690666667,8.18526666667,6.93993333333,7.8624,10.7368,8.10562745098,23.2804666667,7.91133333333,10.6643333333,6.78246666667
430.08,10.2725333333,8.19440000001,6.96053333333,7.88326666667,10.7549333333,8.10111372549,23.2988666667,7.92900000001,10.6703333333,6.77286666666
430.44,10.2778,8.2164,6.96526666667,7.8848,10.7872666667,8.11573333334,23.3416666667,7.92406666667,10.6906,6.76393333333
430.79,10.2786666667,8.21793333334,6.9796,7.9044,10.7994,8.12841176471,23.3544,7.91846666666,10.6827333333,6.74573333333
431.15,10.2977333333,8.24566666666,6.9946,7.93946666667,10.8314,8.13656862745,23.3796,7.93733333334,10.6857333333,6.76366666667
431.50,10.3177333333,8.27893333334,7.01473333333,7.97753333333,10.8726666667,8.16516862745,23.4642,7.96419999999,10.7354,6.76833333333
431.86,10.3181333333,8.28320000001,7.01933333334,7.98353333333,10.8739333333,8.1567372549,23.4636,7.96106666667,10.7368666667,6.748
432.22,10.3457333333,8.34266666666,7.04846666667,8.03853333333,10.9072,8.20620392157,23.5285333333,8.00066666667,10.7776,6.76866666667
432.57,10.3628,8.36586666667,7.06753333333,8.05893333333,10.9388,8.229,23.5830666667,8.02219999999,10.8193333333,6.79293333333
432.93,10.3648,8.37539999999,7.05593333333,8.05826666667,10.9286,8.21223921569,23.5622,8.0168,10.8052666667,6.77773333333
433.29,10.3606666667,8.39019999999,7.05653333333,8.0692,10.9338666667,8.21584313726,23.5582666667,8.00446666667,10.8077333333,6.78273333333
433.64,10.3789333333,8.43313333333,7.07986666667,8.1054,10.9824,8.25550980392,23.6072666667,8.04246666667,10.8385333333,6.79086666667
434.00,10.3992,8.46613333334,7.10973333333,8.1274,11.0063333333,8.27110588235,23.6532666667,8.06366666667,10.8727333333,6.80713333333
434.35,10.4458,8.52286666666,7.1706,8.19813333333,11.0536,8.31500392157,23.6941333333,8.11973333333,10.9250666667,6.854
434.71,10.467,8.55073333333,7.18786666667,8.222,11.0570666667,8.31083921569,23.704,8.13053333333,10.9504,6.86226666667
435.07,10.4554,8.5292,7.18393333333,8.20646666667,11.0478666667,8.29798431373,23.724,8.12413333333,10.9590666667,6.84193333333
435.42,10.431,8.52246666666,7.17153333333,8.20646666667,11.0465333333,8.27594509804,23.7072666667,8.1162,10.9537333333,6.8276
435.78,10.4038666667,8.51113333334,7.1598,8.18973333333,11.0391333333,8.25436078432,23.7045333333,8.09999999999,10.9445333333,6.8118
436.13,10.3947333333,8.49493333333,7.15626666667,8.17693333333,11.0206,8.23605490196,23.6774,8.08413333334,10.9410666667,6.8002
436.49,10.3889333333,8.49793333333,7.16133333333,8.19073333333,11.0247333333,8.22877254902,23.6878666667,8.09106666667,10.9420666667,6.77326666667
436.84,10.4023333333,8.51433333333,7.19373333333,8.213,11.0417333333,8.24781176471,23.7239333333,8.11626666667,10.9781333333,6.787
437.20,10.3981333333,8.52899999999,7.2034,8.21686666667,11.0571333333,8.24911764706,23.7412,8.13993333333,10.9888666667,6.76873333333
437.56,10.3771333333,8.52533333334,7.2022,8.22733333333,11.0471333333,8.2286,23.7488666667,8.13206666667,10.9900666667,6.7608
437.91,10.3794,8.54486666667,7.22093333333,8.23773333333,11.0584666667,8.24325490196,23.7608666667,8.13506666667,10.9942666667,6.76313333333
438.27,10.3764666667,8.54680000001,7.21953333333,8.23426666667,11.0616666667,8.23074509804,23.7900666667,8.1342,10.9976,6.75566666667
438.62,10.3722,8.56693333334,7.2302,8.24206666667,11.0874,8.23509019608,23.8064,8.14033333333,11.0084,6.75893333333
438.98,10.3940666667,8.61866666667,7.2718,8.2964,11.1216666667,8.25627843137,23.855,8.17473333333,11.0452666666,6.79693333334
439.33,10.4276666667,8.65739999999,7.30773333333,8.32186666667,11.1376,8.27192549019,23.8814,8.19266666667,11.0701333333,6.81673333333
439.69,10.4711333333,8.70466666667,7.3498,8.36386666667,11.1711333333,8.30258823529,23.9359333334,8.23086666667,11.1278666667,6.84926666667
440.04,10.4846,8.72873333333,7.37626666667,8.4006,11.2015333333,8.30176470588,23.9846666667,8.25,11.1453333334,6.85873333333
440.40,10.4781333333,8.73799999999,7.3924,8.39933333334,11.2099333333,8.29588235294,23.9934,8.2564,11.1484,6.8566
440.75,10.4564,8.74000000001,7.3916,8.40493333333,11.2092,8.27447058823,24.0032666667,8.24633333334,11.1439333333,6.8414
441.11,10.4706,8.76806666667,7.4232,8.42793333333,11.2279333333,8.28554901961,24.0224,8.24806666666,11.1691333333,6.86153333333
441.47,10.4769333333,8.78433333333,7.45193333333,8.4404,11.2441333333,8.28030588235,24.0514,8.25886666666,11.1894,6.869
441.82,10.4766666667,8.7842,7.4478,8.44266666667,11.2446,8.26172549019,24.0634,8.26093333333,11.1944666667,6.84646666667
442.18,10.4552666667,8.77333333333,7.44106666666,8.42393333333,11.2216666667,8.23319215686,24.0330666667,8.23353333333,11.1788,6.8226
442.53,10.4734,8.77753333333,7.46066666667,8.4428,11.2356666667,8.22092549019,24.0553333333,8.25246666667,11.181,6.82873333333
442.89,10.4744666667,8.78,7.4684,8.44366666667,11.2387333333,8.21670196079,24.0595333333,8.25119999999,11.184,6.80373333333
443.24,10.4767333333,8.79133333334,7.49273333333,8.46833333333,11.2587333333,8.22618431373,24.0889333333,8.27459999999,11.1976666667,6.81026666667
443.60,10.4876666667,8.81206666666,7.50933333333,8.4866,11.2904,8.22283921569,24.1350666667,8.27966666666,11.2074,6.81746666667
443.95,10.4885333333,8.82806666667,7.5248,8.49753333333,11.3067333333,8.22532156863,24.1584666667,8.30139999999,11.2216666667,6.819
