wavelength,Back_HemReyf,Belly_HemReyf,Breast_HemReyf,Crissum_HemReyf,Crown_HemReyf,DorTail_HemReyf,Rump_HemReyf,Throat_HemReyf,WingTip_HemReyf
785.91,15.2195,31.433,33.7688333334,20.2231666667,16.562,22.13075,16.0128333333,29.2538333334,22.1495
786.22,14.7078333333,31.307,33.7553333334,20.9218333334,16.7171666667,22.3798333333,16.28675,28.5883333333,22.5685
786.53,13.8805,30.8475,33.5666666667,20.0866666667,16.6666666667,21.8926944445,15.4820833333,28.295,22.74775
786.84,13.6543333333,30.9921666667,33.8245,20.3831666666,16.3228333334,21.5193472222,15.4469166667,28.2416666666,21.9545
787.14,12.7121666667,30.9316666666,34.39,20.285,16.01,20.9906111111,14.8255833333,28.2741666667,21.80625
787.45,11.643,29.9051666667,33.2385,19.763,15.4186666666,19.9804444445,14.15475,28.4676666667,21.3035
787.76,11.178,29.9473333334,32.7611666666,19.6195,14.8885,19.1985416667,14.425,28.9116666666,21.5445
788.07,11.4896666666,29.7305,32.425,20.0728333333,15.9853333333,19.1265138888,14.5625833334,29.8518333333,21.458
788.38,11.4611666666,29.1631666666,31.8633333333,19.622,15.4366666667,18.7470972222,14.5215,29.853,20.432
788.69,11.5533333333,29.3231666666,31.6936666667,19.678,15.2503333333,18.1898611111,14.5274166667,29.3378333333,19.79
789.00,11.6876666667,29.7108333333,32.0513333334,18.9623333333,15.0566666666,18.4344583334,14.3485,29.9045,18.9625
789.31,12.6518333333,30.1483333334,33.0521666666,19.4073333333,15.6445,19.1999027778,14.9409166667,30.4445,19.40025
789.62,14.0383333333,30.6005,33.3631666667,20.3403333333,16.443,20.3218611111,15.5240833333,31.8696666667,19.3995
789.92,15.3708333333,30.6375,33.6011666667,21.3138333333,16.2348333334,20.9611111111,16.488,32.0673333333,19.95075
790.23,16.6516666667,31.3345,34.2951666667,21.9566666667,17.3428333334,21.6285833333,17.08725,32.717,20.8295
790.54,16.6821666667,30.7428333333,33.4113333334,21.8946666667,16.8228333333,21.0387916666,16.87725,32.5845,20.81
790.85,17.065,30.8478333333,34.0503333333,21.9408333333,16.7463333333,21.5465694445,16.9375,32.6161666667,21.0325
791.16,16.5051666666,29.732,33.753,21.1241666666,16.586,21.0715833333,15.9640833333,31.6863333333,19.961
791.47,16.0898333334,29.1626666666,33.8113333333,20.376,15.7435,21.1906666667,15.595,31.0255,19.634
791.78,16.198,29.3506666667,33.7516666667,20.783,16.3488333333,21.9336388889,15.97225,31.8441666667,20.28125
792.08,17.0711666667,29.6933333333,33.8051666667,21.183,17.105,22.6421388888,16.1863333333,33.2321666667,20.804
792.39,16.616,29.1543333334,32.8616666666,21.1156666667,16.852,22.1955416667,15.5206666667,31.9853333333,20.45025
792.70,15.6601666667,28.6933333333,31.781,20.2488333333,16.1036666666,21.4503611111,14.8155833334,31.3886666666,19.524
793.01,14.236,27.9516666666,31.0243333334,18.5591666667,14.8611666666,19.9173194445,13.8889166667,29.8436666667,18.75
793.32,14.8265,28.5763333333,31.1631666666,19.5833333333,16.5625,20.7073333333,14.5658333333,30.6423333334,18.48975
793.62,14.7028333334,28.5711666667,31.7866666666,19.9165,16.545,21.115875,14.92875,30.4308333334,19.4215
793.93,14.207,28.6376666666,32.525,19.7283333334,16.4773333333,21.6447083333,14.895,30.2201666667,19.7885
794.24,13.8176666667,28.4716666667,32.0195,19.0036666666,16.0185,21.4645416666,14.79875,29.4266666667,19.217
794.55,14.1871666667,29.2011666667,32.0246666666,18.8876666667,15.6681666666,21.9037083334,14.7470833333,29.735,19.2925
794.86,13.2918333333,28.7643333333,31.8105,18.0163333333,14.7975,20.8333055555,14.0274166667,29.6123333334,19.05525
795.16,12.6088333333,28.8748333333,31.6266666667,17.607,14.2805,20.4415694444,13.77575,28.3873333333,18.83475
795.47,11.2223333333,28.2751666667,31.1203333333,16.93,13.1541666667,18.9776527778,13.2508333334,26.9581666667,17.72925
795.78,11.9656666666,29.5408333334,32.7633333333,17.4856666666,13.7108333333,19.5173611112,14.1114166667,28.383,18.2425
796.09,12.8746666667,30.1056666666,33.4918333334,17.9013333333,14.2151666667,20.1072361112,14.91175,29.0828333333,19.04725
796.40,13.5711666667,30.9898333333,34.2076666666,19.1151666666,14.5155,20.8783611111,15.6785833333,29.8358333334,20.147
796.70,13.253,31.11,34.9791666667,18.3298333334,13.8655,20.8844583334,15.5725833333,29.5168333333,21.13975
797.01,12.878,30.2921666666,33.5415,17.8135,13.469,20.4104583333,14.9634166667,29.6488333333,20.7505
797.32,11.4385,29.8421666667,32.4558333333,17.0703333333,12.8771666666,18.8347916666,13.7105833333,28.6491666667,19.842
797.63,11.1228333334,29.661,32.4508333334,16.8608333334,12.5703333333,18.0601388889,13.47125,28.9546666667,19.35925
797.93,11.216,29.4025,31.691,17.2258333333,13.1028333333,17.5970833333,13.92375,28.599,19.497
798.24,11.6216666667,29.4188333333,31.698,17.7103333334,13.1001666667,17.8556527778,14.1265,28.6361666667,19.233
798.55,12.2235,29.698,32.6308333333,17.896,12.996,17.8492361111,13.8478333333,29.4345,20.4685
798.85,12.4735,29.1928333333,32.3685,17.6491666667,12.9473333333,16.7937361112,13.4913333333,29.4736666666,20.184
799.16,10.7575,27.6188333333,30.2901666666,15.9943333333,11.5356666667,14.7986527778,11.7745833333,28.0078333333,18.8695
799.47,10.1565,27.2856666667,30.1315,16.3286666667,10.9213333333,14.1155416667,11.4371666667,28.0683333333,18.35625
799.78,10.5528333333,26.5775,30.089,15.8823333334,11.8718333333,13.3998611111,11.1853333333,28.4135,18.449
800.08,10.3708333333,26.138,29.1851666666,15.749,11.1968333333,12.0792222222,10.0771666667,28.8728333334,17.649
800.39,11.2163333333,26.7518333333,30.293,16.2773333334,11.8651666667,12.5091944444,10.7710833333,29.366,17.96475
800.70,14.3653333333,27.7281666667,31.8115,18.0588333333,13.5301666667,14.6126527778,13.0476666667,31.4401666667,19.09775
801.00,14.283,27.2796666666,31.2335,18.5963333333,13.337,15.9035138889,12.3249166667,31.5171666666,19.97725
801.31,14.6026666666,26.6588333333,31.8478333333,18.2871666667,12.8858333333,15.2488194444,11.8053333333,31.9061666667,20.544
801.62,14.9783333333,27.4636666667,32.293,19.2973333334,13.5256666667,15.8063333333,12.29875,32.0181666666,20.75975
801.92,16.5675,28.6905,33.5515,20.2776666667,15.2381666666,17.2587361111,13.6606666666,32.9565,22.05325
802.23,16.9241666667,28.9933333334,33.67,20.8283333333,15.3785,18.813625,13.6939166667,32.9366666667,23.81075
802.54,17.7405,29.5148333333,33.8508333333,21.8178333334,15.3141666666,20.4520416666,14.9760833334,33.2141666667,24.70175
802.84,17.2656666666,29.1018333334,33.9318333333,21.357,15.3693333333,20.6039166667,14.9201666667,32.2556666667,24.7605
803.15,16.4656666667,28.5283333333,33.4336666667,20.7076666667,13.9123333334,19.6238472222,13.9725833334,31.0211666667,23.5525
803.46,15.549,28.5826666667,33.433,20.1196666666,13.8721666667,19.4575555556,14.2215,30.539,23.05375
803.76,14.543,28.0745,33.6366666667,19.9231666666,13.6326666666,19.104125,13.83525,29.6521666667,23.362
804.07,11.9925,26.732,31.816,17.7735,11.849,16.4700416667,11.98225,27.9415,22.8165
804.38,12.028,26.991,32.1016666666,17.0361666667,11.9458333333,15.1017361111,12.3460833334,27.9966666667,22.22875
804.68,10.8731666667,26.7843333333,31.969,16.037,10.8101666667,14.9212638888,11.7965833333,27.9806666667,21.19025
804.99,11.2566666667,26.5293333333,31.0655,15.5223333334,11.2566666667,15.0435833333,12.401,28.6933333333,21.6915
805.30,9.92050000002,25.5848333333,29.6365,13.9516666666,10.2128333333,13.8906388888,11.8315,28.4043333334,20.05
805.60,10.8595,26.8345,31.0061666666,14.9475,11.132,15.0176666667,13.8156666666,29.5596666666,20.09425
805.91,12.8188333333,28.8063333333,32.9836666667,16.9343333334,13.21,16.2158472222,15.6071666667,30.6173333334,22.068
806.21,12.2096666667,28.4325,31.9395,16.054,12.2941666667,14.98025,13.9733333333,30.7563333333,21.99
806.52,13.6518333333,29.724,32.5266666667,17.3248333333,14.0975,17.9583055555,16.327,32.7388333334,23.8215
806.83,14.2796666667,30.2641666666,32.3313333334,17.7748333333,14.5355,18.1318888889,16.9435833333,32.5448333333,24.23275
807.13,14.0976666667,29.4266666667,30.9341666667,16.2631666667,13.5241666667,17.6308194444,15.8598333334,31.5923333333,22.8345
807.44,14.5833333334,29.4645,31.4838333333,16.7518333333,14.307,19.0032916667,16.26275,31.8455,22.226
807.74,16.7926666666,30.5625,31.759,18.4928333333,15.722,20.5045833333,17.6110833333,32.284,23.0165
808.05,18.2638333334,31.2653333334,32.2688333334,19.7991666666,17.1785,22.6795555555,18.9188333334,32.6371666667,24.04825
808.35,17.8198333334,31.0065,32.5785,19.3081666667,17.0861666667,22.1505,18.3645833333,32.2641666666,23.33325
808.66,17.7018333333,30.4818333333,33.3758333334,19.096,16.9201666667,21.8139444445,17.7019166667,31.39,23.796
808.97,17.7411666666,30.329,33.0918333333,18.2016666666,16.4036666667,21.9481111111,15.9869166666,31.2061666666,23.092
809.27,17.143,29.1836666667,33.5603333333,16.7575,16.1225,21.2394444445,14.4445,31.0431666666,22.381
809.58,17.9046666667,31.0406666667,34.7548333333,18.2255,16.9646666667,22.6387777778,16.5978333333,32.3705,22.14575
809.88,15.2225,29.001,32.9071666666,15.8143333333,13.6365,19.1485138888,13.1036666667,29.8058333333,19.1405
810.19,14.5405,28.2258333334,32.576,15.4201666667,13.563,19.3832638889,12.4021666667,30.0341666666,18.62175
810.49,12.8823333334,28.1493333333,32.5296666667,15.8373333333,12.4678333333,18.7814861111,11.1715833334,29.6523333334,17.34025
810.80,13.0066666667,29.3838333333,33.4121666667,16.7983333334,12.638,19.3106388889,11.5059166667,29.621,18.12775
811.10,9.56283333333,27.7323333333,33.2515,14.3168333333,10.9015,17.5592777777,8.90716666667,27.6778333333,16.5985
811.41,8.65116666665,27.612,33.2781666667,13.7921666667,10.3373333333,15.5218055555,8.02941666666,26.2855,14.262
811.71,8.88699999999,27.7408333333,33.5548333333,13.5936666667,9.82849999999,15.4598194444,8.44399999998,25.5538333333,14.618
812.02,8.46983333333,27.7323333333,32.295,14.4535,9.34416666667,16.7259583334,9.56283333335,26.5846666667,15.00025
812.32,5.6365,25.5123333333,29.6928333333,11.8393333333,7.09283333334,14.1834722222,8.33341666669,24.11,12.78325
812.63,5.06766666667,25.8806666667,29.3225,12.0325,6.69366666665,13.8054861111,8.97016666665,23.3876666666,13.29275
812.93,4.46283333333,24.7383333333,29.614,11.1021666666,6.22599999998,13.6132916666,7.90633333335,22.2038333333,14.4215
813.24,6.51600000001,26.7905,30.8565,12.305,8.18516666666,15.6546944445,10.1104166666,23.1285,16.8015
813.54,7.01749999999,27.1663333333,32.2436666667,12.8125,8.53266666665,15.8427222222,10.4865833333,23.1791666666,17.34425
813.85,9.164,28.4241666667,32.9053333334,13.998,10.7753333333,16.5051111111,12.286,24.874,19.29775
814.15,9.44933333333,27.3065,31.6218333333,13.2191666667,10.392,16.3006666667,11.8799166667,24.6031666667,18.8985
814.46,10.7035,28.9171666667,32.7591666667,14.6456666667,10.8531666667,17.461,13.8348333333,26.2475,21.7065
814.76,10.081,28.1916666667,31.4336666667,13.5006666667,9.70083333331,16.5820555555,12.3861666667,25.8613333333,22.3025
815.07,9.62133333331,27.1466666666,31.6918333333,13.8888333333,9.04049999999,16.0944166666,11.4519166667,25.7576666667,21.78025
815.37,10.9933333333,27.559,32.9548333334,14.9016666667,10.1866666667,16.5994583334,11.3338333334,26.3741666666,23.29775
815.68,12.0541666667,29.154,34.7858333333,15.8765,11.621,18.1577083334,12.551,27.8288333333,25.344
815.98,12.222,28.9381666667,34.3456666666,16.1481666667,12.0245,19.0513055556,12.1481666666,28.4196666666,24.44425
816.29,11.501,28.655,34.1375,15.5211666667,11.4523333334,17.88075,11.7566666667,27.3878333333,23.4285
816.59,10.7405,27.3585,33.7931666667,14.9733333334,11.1031666667,17.5655694444,10.5465833333,27.5035,22.42375
816.89,9.99516666666,26.8545,32.948,14.21,10.7418333334,17.7062916666,9.76633333335,27.4085,22.18225
817.20,8.58733333331,25.7138333333,32.1966666667,12.5786666667,9.09533333334,17.0254166666,8.56300000002,26.3426666667,21.299
817.50,7.63783333332,26.6715,33.6505,12.6648333333,8.63833333333,16.5203611111,9.40708333333,27.3546666666,21.63225
817.81,7.55866666669,25.4695,31.9953333334,11.5493333333,8.028,15.1017777778,8.79100000001,26.3146666667,19.15475
818.11,8.92533333334,26.5026666667,34.0165,13.2968333333,10.2003333333,17.1674166667,11.0884166667,27.4363333333,20.28675
818.41,8.63383333331,26.4351666667,33.3335,12.55,10.792,17.3862083333,10.8920833333,27.7705,20.3605
818.72,6.94083333335,25.2211666666,32.4935,11.3175,9.19533333335,15.7144305555,9.22849999999,26.5691666666,17.77175
819.02,8.59283333335,25.903,33.1258333333,12.827,10.6683333334,16.5697222222,10.3259166667,26.982,18.33775
819.33,7.96666666667,24.2371666667,32.5408333334,12.1481666666,9.5325,15.1289583333,10.0179166667,26.6945,17.8955
819.63,9.40133333335,24.3523333333,33.3335,13.0951666666,10.3638333333,16.6989166667,11.0818333333,27.8883333333,19.48525
819.93,11.2963333334,26.4026666666,35.5235,15.3013333334,12.3011666667,17.7356111111,12.78125,29.658,20.74725
820.24,12.8475,27.8488333334,36.0505,16.892,12.86,18.256875,14.106,30.2153333333,21.488
820.54,14.2376666667,29.2006666667,37.0138333334,18.4018333333,14.2901666667,19.6132361112,15.3205833333,32.0083333333,22.224
820.85,15.6535,30.0828333333,37.8786666667,19.3886666667,15.2573333333,20.467625,16.1249166666,32.611,22.96525
821.15,15.842,30.3903333333,37.8876666666,19.8593333334,15.3505,20.6927916666,16.0765,33.0156666667,23.309
821.45,16.1785,30.8598333334,38.0031666667,20.4655,15.664,20.9300416666,16.3963333334,33.6958333334,23.506
821.76,17.042,31.6965,38.4546666666,21.2895,16.3086666666,21.6548472222,17.4293333333,34.454,24.41925
822.06,17.6376666666,32.3356666666,38.6171666667,21.6663333333,16.8545,22.0600138889,18.0614166667,34.878,25.024
822.36,17.718,32.7368333333,38.8738333333,21.924,16.9953333334,22.4532222222,18.4183333333,35.4058333334,25.23525
822.67,18.1316666666,33.3525,39.1733333333,22.2058333334,17.3556666667,22.8159166666,18.6214166667,35.7053333333,25.75675
822.97,18.5556666667,33.8626666667,39.2245,22.4813333334,17.6731666666,23.0791388889,18.7654166666,36.2431666666,25.80875
823.27,18.4546666666,33.8733333333,39.3823333334,22.595,17.5728333333,23.3232916667,18.8500833333,36.3215,25.8895
823.58,18.4065,33.872,39.4703333333,22.5395,17.7485,23.4523611112,18.7681666667,36.6188333333,25.64325
823.88,18.4678333334,33.9863333334,39.5048333333,22.5381666666,17.6406666666,23.6127638888,18.6965833333,36.3505,25.71875
824.18,18.3251666666,33.7521666667,38.7228333333,22.3106666667,17.4535,23.505,18.21525,36.181,25.4755
824.49,18.4775,34.1745,38.9381666667,22.7135,17.7838333333,23.8852916666,18.5941666667,36.2983333334,25.672
824.79,18.3568333334,34.175,39.0573333334,22.7608333333,17.8453333333,24.140375,18.67675,36.1818333333,25.6765
825.09,17.7838333333,33.7105,38.8296666667,22.3405,17.3991666667,23.4124305555,17.9649166667,35.7003333333,24.756
825.39,17.1143333334,32.9975,38.2973333334,21.7986666666,16.8263333334,22.9770833334,17.354,35.1,23.65675
825.70,16.9891666667,32.3573333333,37.7886666667,21.436,16.3866666667,22.0717361111,16.7218333333,34.776,23.12925
826.00,16.737,31.844,37.5816666667,21.523,16.367,21.7513472222,16.7240833333,34.7963333333,22.3425
826.30,16.5673333333,31.373,37.3983333333,21.5446666667,16.3233333333,21.3445972223,17.0415833333,34.1916666667,21.951
826.61,16.8766666666,31.58,37.2053333333,21.6436666667,16.7853333333,21.3690972222,17.5845,34.5845,22.58875
826.91,17.0918333333,31.3643333334,37.29,21.723,16.5831666667,21.0227916667,17.5586666667,34.3778333333,22.89225
827.21,17.2135,31.5626666667,37.1433333334,21.8761666667,16.9631666667,20.7374305555,17.9319166667,34.7423333333,23.0535
827.51,17.1768333334,31.7745,37.9343333333,22.3355,17.3185,21.0689027778,18.4145,35.2418333334,23.22825
827.82,17.3515,31.7775,38.2656666667,22.0883333334,17.4985,20.7264166667,18.433,35.8485,23.10625
828.12,16.9751666667,31.5033333333,37.6106666666,21.3138333333,16.8516666667,19.8444583334,17.5815833334,35.5231666666,22.87175
828.42,17.2975,31.7025,37.5733333333,21.4611666667,16.9058333333,20.0568194444,17.6615,35.7466666667,23.141
828.72,17.6205,32.1585,37.9971666667,21.8191666667,17.0273333334,20.1605277778,18.1263333334,35.9268333334,23.48225
829.02,17.4105,32.1356666667,37.607,21.7095,17.0955,19.8730833333,17.9905,35.4513333334,23.0335
829.33,17.1005,32.3258333333,37.5315,21.5225,16.9043333333,19.8116666666,17.6533333333,34.8726666666,23.17425
829.63,16.2571666667,32.0101666667,37.4921666667,20.8886666667,15.6585,19.1096805555,16.2096666667,34.2628333334,22.59
829.93,15.728,31.4381666666,36.4506666667,20.0671666667,14.7538333333,18.1559305556,14.6034166666,32.8726666667,20.61625
830.23,15.6153333333,31.8731666667,36.3705,20.113,15.148,18.4888472222,14.5249166667,33.022,20.1225
830.54,13.9905,30.5048333333,35.0085,18.8641666667,13.1636666667,16.6611388889,12.7175,31.8756666667,17.82
830.84,13.3798333333,30.3498333333,33.6365,17.4825,11.8881666667,15.4644166667,11.5385,30.3028333333,16.3985
831.14,11.9608333333,29.142,33.6275,16.3971666667,9.97550000001,15.0735833333,10.1470833334,28.5541666666,15.0
831.44,13.168,30.418,34.4751666667,17.5656666667,10.7868333333,16.4380833333,12.0748333333,29.2516666667,16.50875
831.74,12.476,30.119,33.6191666667,16.4761666667,10.1191666667,16.05375,11.3809166667,28.1906666667,14.75025
832.04,13.9401666667,30.299,35.0485,18.2276666667,12.291,17.0550555555,12.5439166667,29.8371666666,16.16075
832.35,14.3351666667,30.5556666666,35.665,18.2481666667,12.5911666667,17.1024722222,13.2503333333,30.8596666666,17.792
832.65,15.0705,30.2338333333,35.876,18.6155,13.5675,18.0401805556,14.0035,31.7371666666,18.17925
832.95,16.0393333334,30.3153333334,34.9441666667,18.7691666667,14.9543333334,18.4782222222,15.166,32.5193333334,18.64225
833.25,15.3611666666,29.8678333333,35.0903333334,17.9561666667,14.249,17.7695833333,14.805,32.4468333333,18.97975
833.55,14.7838333333,29.2593333333,34.506,17.7933333333,13.6265,16.9459305555,14.2745833333,31.7748333334,19.05075
833.85,15.9661666667,29.9913333333,35.7416666666,18.7246666667,15.0758333333,17.8596944444,15.5500833333,32.4723333334,20.6655
834.16,16.265,30.5365,36.7326666667,19.607,16.2365,18.0698611111,16.25075,33.6631666667,20.9125
834.46,16.7658333333,30.2295,35.8841666667,19.6286666666,16.9643333333,17.8774305555,16.6808333333,33.8858333333,21.046
834.76,15.8613333334,29.307,35.5766666666,19.3558333333,17.0838333334,17.1375555556,15.9620833334,33.5633333334,20.57825
835.06,15.9276666666,29.1855,36.4555,19.5928333334,17.3153333334,17.0540416667,16.0936666667,34.2686666667,21.31225
835.36,14.3178333333,28.1371666666,34.7811666667,17.6318333334,16.2805,15.4077916666,14.5351666667,32.9795,19.78775
835.66,14.0008333333,27.4508333333,34.4685,17.406,16.4258333333,15.558875,14.0951666666,32.5595,18.62725
835.96,13.4348333333,26.8883333333,33.2956666666,16.2531666666,15.1445,13.6821944444,12.8990833333,31.4355,16.8545
836.26,12.6683333333,27.1885,34.0068333334,16.1198333333,14.7516666666,12.9119861111,12.1949166667,30.9345,16.60325
836.57,11.4871666667,25.3683333334,32.2285,14.687,14.2265,11.2897083333,10.8540833333,29.9493333334,14.9865
