wavelength,Back_SpoBoem,Belly_SpoBoem,Breast_SpoBoem,Crissum_SpoBoem,Crown_SpoBoem,DorTail_SpoBoem,Patch10_SpoBoem,Rump_SpoBoem,Throat_SpoBoem,WingTip_SpoBoem
773.50,31.8551666667,55.8480833333,48.18625,53.7503333333,10.2505,20.572,44.352,43.5773333333,53.69225,21.17225
773.81,32.1289166667,56.06775,48.5678333333,53.82825,10.5143333333,21.3346666667,44.86975,43.9908333333,53.88675,21.30225
774.12,32.9529166666,56.7073333333,49.3640833333,54.3731666667,11.3820833333,22.4036666667,45.4564166667,45.148,54.76675,22.2920833333
774.43,32.9578333334,56.99925,49.5574166667,54.6795833334,11.5648333333,22.3854166667,45.44775,45.6154166667,55.0280833333,22.1239166667
774.74,32.9645833333,56.7309166667,49.5440833334,54.41125,11.9335,22.372,45.1125833333,45.6289166667,54.6528333334,21.8020833333
775.05,32.7005,55.90175,48.6943333333,53.41075,11.9570833333,21.8026666667,44.4179166667,45.1905,53.8835833334,21.37625
775.36,32.8465833333,56.7654166667,49.0809166667,53.9335,12.6994166667,22.2355833334,44.8161666667,45.7895,54.785,21.55325
775.67,32.0576666667,56.1864166667,48.42925,53.14825,11.8518333333,21.0563333334,44.08775,45.782,54.4375833333,20.2538333334
775.98,32.1193333333,55.9465,48.5596666667,53.2030833334,12.085,21.0355833334,43.9711666667,46.0013333334,54.5199166667,20.2741666667
776.30,32.0006666667,55.3105,48.2686666667,52.8441666666,12.0705833333,21.2215,43.178,45.83675,54.4863333333,20.1566666667
776.61,31.2259166667,54.8554166667,47.7135,52.07975,11.4394166667,20.4338333333,42.5894166666,45.4476666667,53.8980833334,19.3183333333
776.92,31.389,54.9394166667,47.69175,51.8619166667,12.3110833334,20.4039166667,42.5598333333,45.72,54.074,19.456
777.23,29.8145833333,53.39325,46.3071666667,50.4876666667,10.7859166667,18.4991666667,41.10225,44.7533333333,52.6895833333,18.0115
777.54,29.6060833333,53.5856666666,46.4356666667,50.496,10.46625,17.9919166667,41.4044166667,44.50825,52.8485833333,17.5949166667
777.85,29.64225,53.55625,46.2803333333,50.2485833333,10.264,17.9585833333,41.1484166667,44.3499166667,52.69025,17.7385
778.16,29.49275,53.7474166667,46.0305,50.1360833333,10.0316666667,17.856,41.1148333333,44.6404166667,52.6154166666,18.1498333333
778.47,29.9536666667,54.8520833333,47.1714166667,51.088,10.77025,18.9511666667,42.0875,45.5323333333,53.9383333333,19.1325
778.78,30.3245833333,54.5743333333,47.1213333333,50.9669166667,10.9163333333,19.1485,41.9408333333,45.4761666667,53.10975,19.3001666667
779.09,31.0350833333,55.2038333333,47.904,51.6406666667,11.694,19.79625,42.6135,45.7574166667,53.3246666667,20.20825
779.40,30.9955,55.8331666667,48.267,52.2935,11.696,19.8084166667,43.2153333333,45.8333333333,53.9748333333,20.2728333334
779.71,30.1695,55.3031666667,47.809,51.8718333333,11.3340833333,18.8503333333,43.0259166667,45.1276666667,53.2754166667,19.578
780.02,31.6013333333,55.6720833333,49.2863333334,53.06275,12.6375833333,19.7739166666,43.74075,46.2013333333,54.3785,20.9039166666
780.33,32.21775,55.9149166667,49.9476666667,53.7810833333,12.8406666666,20.1633333333,44.57175,47.1023333334,54.8518333334,21.5484166666
780.64,33.2965833333,56.3843333333,50.5295,54.5085833333,14.5999166666,21.51375,45.6090833333,47.60225,55.487,22.617
780.95,32.0855,54.69225,48.96375,53.0866666667,13.58725,20.2348333333,43.9359166667,46.4535,53.5463333334,21.344
781.26,32.165,54.5635833333,48.839,53.1599166667,13.9478333333,19.9735833333,44.0035,46.3991666667,53.5494166667,21.2226666667
781.57,31.827,54.3764166667,48.8234166667,53.035,13.5116666667,19.3120833333,43.7725833333,46.2679166667,53.4098333333,20.4063333333
781.88,31.4586666667,53.8631666667,48.2468333333,52.4135,12.8793333333,18.1693333333,43.0250833333,45.75725,52.6335833333,19.5885833334
782.19,31.0941666667,53.1164166666,47.93,51.8468333333,12.5345,17.5824166666,42.57475,45.691,52.4623333333,19.2828333333
782.50,30.43,52.04025,47.6225,51.1691666667,11.9115833333,16.74525,42.1375,45.6370833333,51.96175,18.44
782.81,31.0054166666,52.107,47.609,51.4913333333,12.8235,16.9665833334,42.30575,46.09375,52.3910833333,19.1998333333
783.12,31.2280833333,52.53425,47.8391666667,51.68425,13.06,17.5325833333,42.183,46.8225,53.0425833333,19.7253333333
783.43,29.4848333334,52.2260833333,46.46925,50.43225,11.7744166667,15.7288333333,40.84325,45.5396666666,51.9650833333,17.898
783.74,29.1333333334,52.43675,46.8564166667,50.6821666667,11.5850833333,15.3858333333,40.48575,45.40075,52.41175,17.6230833333
784.05,28.5411666666,52.4768333333,46.8503333333,50.4425833334,11.0826666667,14.64925,39.9896666667,45.1226666666,52.562,17.1348333333
784.36,28.6628333333,52.8216666667,46.98575,50.92875,11.1025833333,14.2745,39.9930833333,45.3820833333,53.3474166666,17.25375
784.67,28.465,53.16675,47.4911666667,51.4299166667,11.1843333333,14.5175,40.1931666667,46.0351666666,53.5439166667,17.9474166667
784.98,28.7085,52.8185833333,47.2775,51.7276666667,11.3175833333,14.5899166667,40.288,46.2565,53.5863333333,18.0018333333
785.29,28.4505,52.4720833333,46.6633333333,51.9829166667,10.9015833333,14.3691666667,40.0244166667,46.4448333333,53.7998333333,17.7585
785.60,27.56075,51.6926666667,46.1805833333,51.1285833334,10.0171666667,13.2725833333,39.1059166667,45.39075,52.6995833333,16.4844166667
785.91,27.4039166666,51.1298333333,45.7100833333,50.5351666667,9.53949999998,12.58075,38.2603333333,44.232,51.7159166667,16.54775
786.22,27.3263333334,50.5731666667,45.84575,50.1579166666,9.29716666667,12.7035,37.9445833333,44.2006666667,51.00525,16.5585833334
786.53,27.7236666667,49.935,45.41475,50.04875,9.20324999999,12.6341666667,37.7966666667,43.76425,50.2601666667,16.4958333333
786.84,28.7856666666,49.7095,45.476,50.1335,9.802,13.635,38.0930833333,44.2899166667,49.9528333333,17.5305833333
787.14,29.0864166667,49.7631666667,45.1725833333,50.06875,10.304,14.04675,38.2905833333,44.5996666667,49.6486666667,17.7895
787.45,28.7886666666,49.3549166667,44.5210833333,49.7405,9.92725000001,13.5450833334,37.6110833333,44.1725833333,48.7691666667,17.8380833333
787.76,29.6013333333,50.10225,45.38425,50.40175,10.707,14.5998333333,38.7745833334,44.90225,49.7298333333,18.65325
788.07,29.5233333333,49.4778333334,44.9765,50.0365833333,10.4440833333,13.5700833333,38.5480833334,44.2335833333,49.5809166667,17.7185833334
788.38,29.9941666666,49.8824166667,45.3589166667,49.9485833334,10.5546666667,13.4893333333,38.7393333333,44.2629166666,50.1544166667,18.4098333333
788.69,30.2744166667,49.8606666666,46.08275,49.9559166667,11.0401666667,13.60775,38.7103333333,44.2121666666,50.0880833333,18.53725
789.00,29.88275,49.69575,45.58475,49.9778333333,10.8118333333,13.2976666667,38.29775,43.9744166667,50.11125,18.52925
789.31,30.8738333333,50.7520833333,46.3824166667,50.82725,11.6275,14.305,39.2523333333,45.2768333333,51.36875,19.4116666667
789.62,30.8140833333,50.7373333334,46.3440833333,50.6375833333,11.5054166667,13.963,39.0400833333,44.9306666667,51.1980833333,19.0705833334
789.92,30.4269166667,50.4884166666,46.6760833333,50.7405,11.0428333333,12.8465833333,38.9019166667,44.5100833333,51.2523333333,18.80125
790.23,29.416,50.1145,46.47525,50.3353333334,9.8135,11.7108333333,38.641,43.8338333333,51.4883333333,17.4845833333
790.54,29.1835,49.4823333333,46.0455,49.8473333334,8.37566666666,10.46325,37.94975,42.8379166667,50.9505,16.59875
790.85,29.3615833333,50.0620833334,46.7553333333,49.9379166666,8.02291666668,10.328,38.555,43.1028333333,52.3491666667,16.49825
791.16,29.1124166667,50.51525,46.728,49.7831666667,8.04408333333,9.86983333332,38.0783333334,43.07675,52.6843333333,16.43175
791.47,28.8009166667,50.37025,46.5781666667,49.5033333333,7.66533333334,10.54525,37.8475833334,43.2738333333,52.4468333333,16.71175
791.78,27.41075,48.6549166667,45.45875,48.5375833333,6.92491666667,10.0125833333,36.7911666667,42.0819166667,51.2821666667,15.3845
792.08,26.5445833333,48.0115,44.5245833333,47.7156666667,5.22558333333,8.54616666666,36.2281666666,41.4816666667,51.30425,14.3451666667
792.39,26.7909166666,47.7080833334,43.90325,47.7915,4.76033333333,8.25908333333,36.3956666667,41.574,51.3825833333,14.2539166667
792.70,25.6339166667,46.4858333333,42.1419166667,47.09175,3.47691666667,6.76741666666,35.1043333333,40.3895833333,50.4471666667,13.08725
793.01,24.9076666666,45.8333333333,41.0398333333,46.7276666667,2.82075,5.99183333332,35.0295,39.7769166667,49.8801666666,12.4723333333
793.32,24.2986666667,45.8470833333,40.2186666667,45.7740833333,2.71408333333,6.24766666668,34.5355833334,39.2260833333,49.2075833334,12.2768333333
793.62,24.8286666667,45.9595,40.71975,46.564,3.1295,6.8455,35.3895833333,39.74575,49.2063333333,13.5823333334
793.93,24.1586666666,45.4391666667,40.24975,46.0946666666,3.31216666667,6.99608333333,35.2903333333,39.7184166667,48.7513333333,13.8151666667
794.24,24.7289166667,45.3305,40.2326666667,46.1350833333,3.18291666667,7.18791666666,35.292,39.7515833333,48.1200833333,14.07825
794.55,24.1744166666,44.1345,39.8504166666,45.70725,2.077,6.54333333334,35.1495,39.3466666667,46.8804166667,13.51225
794.86,23.77025,43.5844166667,39.1641666667,45.6053333333,1.36733333333,5.62433333334,34.6920833333,38.3814166667,46.50825,13.2009166667
795.16,24.1,44.35775,39.3301666667,46.0625833333,1.0125,5.24408333333,34.8564166667,38.1533333333,47.127,13.4821666667
795.47,23.993,44.04175,38.87225,45.5019166667,1.78741666667,5.85750000001,34.5335,37.9909166667,46.1731666667,13.4525
795.78,23.5721666667,43.871,38.9778333333,45.05675,1.18566666667,5.93674999999,34.3521666666,37.3079166667,45.6748333333,13.1513333333
796.09,23.65975,44.081,39.47725,45.4961666667,1.232,6.37699999999,34.8155,36.9963333334,45.671,13.6030833333
796.40,24.0201666667,45.134,40.4858333333,46.0470833333,1.57466666667,6.893,35.335,37.62975,45.913,14.1290833333
796.70,25.38225,45.7045833334,41.0850833333,46.5270833333,2.68375,8.20033333333,36.449,38.36825,46.52725,15.14625
797.01,25.32,45.3495,40.5184166667,45.8170833333,2.9445,8.25949999999,36.0483333333,37.59025,46.6699166667,15.0260833333
797.32,25.0164166667,45.2204166667,40.2501666667,45.6096666667,2.303,8.05166666668,35.8268333334,36.7793333334,46.2723333333,14.43
797.63,25.1810833333,45.1498333333,40.0609166667,45.89925,2.92316666667,8.58041666667,36.026,36.8741666667,46.352,14.6079166667
797.93,25.7156666666,45.19575,40.2353333333,46.1499166667,2.93683333333,8.73641666667,36.155,36.5415833333,46.1910833334,14.79925
798.24,25.5566666667,45.5211666667,40.2245,45.6645,2.18458333334,8.59475000001,36.19275,36.6229166666,45.9683333333,14.33875
798.55,25.73375,45.71525,40.7051666667,45.496,2.8255,9.16008333333,37.0276666667,37.0024166666,45.2428333333,15.30025
798.85,26.422,46.8200833333,41.5805833333,46.8028333333,3.17125,9.93616666667,38.01275,37.5301666667,45.69975,16.33925
799.16,27.3536666666,47.4386666667,42.1770833333,47.8450833333,4.197,10.9206666667,39.1399166667,38.3264166667,46.5905833333,17.26375
799.47,27.4570833333,47.6390833333,42.611,47.779,4.26733333333,11.3939166667,39.5679166666,38.851,46.8519166666,17.4274166667
799.78,26.651,46.7326666667,41.684,46.81975,3.89291666667,11.5919166667,38.6515,37.95625,46.3069166667,17.5965833333
800.08,26.2371666667,46.8805,42.0024166667,47.2870833333,3.5525,11.6206666667,38.5384166667,38.72375,46.474,17.7625
800.39,26.6738333334,47.4621666667,42.5935,47.78625,3.83358333333,12.194,39.02975,39.642,46.78725,18.4216666667
800.70,26.7556666667,47.36175,42.9585,47.7621666667,3.83008333333,11.9724166667,38.992,39.9291666666,46.8795,18.72275
801.00,25.6921666666,46.4376666667,42.3956666667,46.364,2.71308333333,11.33275,38.7504166666,39.2671666667,46.2348333333,18.1894166667
801.31,25.7213333333,46.9344166667,41.9894166667,46.1370833333,2.24958333333,11.4085,39.1324166667,39.702,47.0575,17.891
801.62,26.2805833333,47.1713333333,42.2973333333,46.464,2.695,12.003,39.8414166666,40.0994166667,47.1711666666,18.3964166667
801.92,26.8215833333,47.5273333334,41.7705,46.6024166667,3.6995,13.3541666667,39.7699166667,40.52475,47.9615,18.4786666667
802.23,26.2638333334,46.7216666666,41.3340833333,45.8665833333,2.70833333334,13.2175,39.73775,39.50025,47.843,17.9779166667
802.54,26.1560833333,47.023,41.4740833333,45.655,2.27358333333,13.17925,39.7688333334,39.5761666666,47.5433333333,17.71675
802.84,26.1586666667,46.9196666667,41.5023333334,45.3554166667,2.31741666667,12.949,39.2910833334,39.3780833334,47.3831666667,17.3813333333
803.15,26.956,47.2056666667,42.2255833333,46.1275833334,1.71658333333,12.5848333333,40.44925,40.4890833334,48.8324166667,17.3454166667
803.46,27.015,47.3066666667,42.1728333333,46.051,1.124,12.272,40.6944166667,39.62125,48.4406666667,17.0615833333
803.76,25.9169166667,46.42425,41.3508333333,45.41575,0.0,11.695,39.9551666667,38.5290833333,47.0965,15.8008333334
804.07,27.1934166667,47.6163333333,42.3076666667,46.1839166667,1.66266666667,13.5716666667,41.5765833333,38.8720833333,47.7465,16.8971666667
804.38,27.972,49.1420833333,43.4128333333,48.09025,2.308,14.3688333333,42.1670833333,39.24625,48.5396666666,17.2283333334
804.68,27.3795833333,48.60275,43.1145833333,47.8938333333,2.64275,14.60125,41.6160833333,38.2138333333,47.8533333333,17.3955833333
804.99,27.16225,48.827,43.6965833333,48.0721666667,2.94775,15.0243333333,41.7484166667,37.9539166667,48.0823333333,17.5540833333
805.30,27.0574166666,49.1999166666,44.84625,48.54525,2.04691666667,14.7548333333,42.0718333333,37.8221666667,47.70375,17.1966666667
805.60,27.1145833333,49.0625,44.9270833333,48.6875,2.13541666666,14.5729166667,41.7604166667,37.8020833333,47.3229166667,16.5625
805.91,27.0703333333,49.28225,44.90225,49.1053333333,2.80883333333,14.2010833333,41.729,38.15025,47.9506666667,16.7915833333
806.21,27.5956666667,50.4835,44.99775,50.17875,3.7515,15.3320833333,43.243,38.73475,49.1171666667,17.5495
806.52,27.8275833333,51.4405,45.5185,51.1843333333,4.09733333333,15.973,43.3099166666,38.6576666667,49.3704166667,17.6375833333
806.83,27.8141666667,52.0534166667,45.7626666667,51.2060833333,4.04158333333,15.9060833333,43.5461666667,38.8960833333,49.5110833333,17.927
807.13,29.27225,54.5950833334,47.3518333333,53.2375833334,5.18466666667,16.8336666667,44.8820833333,40.22025,51.1125833333,19.10325
807.44,27.43775,54.1258333333,46.08525,52.4846666667,2.33241666667,14.557,43.0731666667,39.264,50.7735,17.0066666667
807.74,28.1845,54.3933333333,46.66425,52.6615833333,3.90508333333,15.4811666667,44.0841666666,40.20225,51.4064166667,17.9451666667
808.05,28.19225,55.3203333333,47.3098333333,53.4551666667,4.08891666667,15.5546666667,44.2491666666,40.9494166667,51.7335833334,17.647
808.35,27.8095833333,55.11725,46.8795,53.4671666667,3.8975,15.2918333334,43.9381666667,40.4230833333,51.339,17.5036666666
808.66,27.4501666667,55.5598333333,46.4678333334,53.4576666667,3.29591666667,15.1118333333,44.12925,40.5721666667,51.8406666667,16.7163333334
808.97,27.2416666667,56.5350833333,47.0365833333,53.7486666667,3.55883333333,15.4129166667,44.7189166667,41.4893333333,52.4823333333,17.41375
809.27,28.04175,56.9506666667,47.6620833333,53.934,4.80141666666,17.0185833334,45.1860833333,41.9809166667,52.0989166667,19.0171666666
809.58,26.87925,56.4411666666,47.7061666667,52.8770833333,3.49916666667,15.7724166667,43.7273333333,41.3425,50.8165833333,17.7683333334
809.88,25.4180833333,55.7340833333,46.604,51.7633333333,3.61808333333,14.812,42.8030833333,40.5695,49.63425,17.176
810.19,25.3805833333,55.9580833333,46.9029166667,51.811,4.30458333333,15.3936666667,43.16275,41.03675,50.0131666667,16.7846666667
810.49,25.09275,54.9470833333,46.20375,50.5555,3.88891666667,15.6085833333,42.89675,40.7670833334,49.9998333333,16.75925
810.80,27.2900833334,55.7251666667,47.87525,51.285,7.63349999999,18.15525,44.4783333333,42.1883333334,50.6361666666,19.0711666667
811.10,26.2760833334,55.8610833333,46.94325,50.5715,5.32975,16.8925,42.9291666667,41.4406666667,50.2125833333,17.7166666667
811.41,25.6933333333,55.8319166667,46.2208333334,50.0270833333,4.49958333333,16.1094166666,42.3735,41.04125,50.1089166667,17.0608333333
811.71,26.514,57.1465833333,46.9311666667,50.3136666667,6.16475,17.25325,42.8805,41.8304166667,50.7910833333,17.60775
812.02,26.8475833333,57.0440833333,47.488,50.5051666666,7.722,17.8895833334,42.2248333333,41.7995833333,50.14625,18.7001666667
812.32,28.0938333333,58.2411666667,48.3939166667,51.2901666667,9.68933333333,19.3391666667,43.07525,42.8380833333,51.1454166667,19.9315
812.63,28.1451666667,58.5886666666,49.0994166667,51.4784166667,9.62375000002,19.5968333333,43.2930833333,42.836,51.4381666667,19.62375
812.93,28.6516666667,58.681,49.38475,52.5280833333,10.1791666667,20.0776666666,43.5795833334,43.0845833333,51.53825,20.2380833333
813.24,29.525,59.1164166667,50.0664166667,53.0520833333,10.5494166667,21.0854166667,43.6571666666,43.657,51.1943333333,20.6343333333
813.54,29.45525,59.00425,50.0269166667,53.2205833333,10.6816666667,20.5315833333,43.5050833334,43.6393333333,51.3016666667,20.6253333333
813.85,29.3070833334,59.7246666667,50.22725,53.63825,12.199,20.8400833333,43.4725,44.3555,51.4715,20.8265833334
814.15,27.654,60.1210833334,49.3124166667,53.35525,10.9048333333,20.1183333334,42.7393333333,44.1418333333,51.19625,19.6919166667
814.46,27.2824166667,59.3598333333,49.1490833333,52.7821666667,11.683,20.11075,42.8685833334,43.8275,50.3106666667,19.89475
814.76,28.7441666667,60.3614166667,51.5859166667,53.718,14.3785,22.5038333333,45.05975,46.0089166667,51.5210833333,22.088
815.07,28.6934166667,60.3443333333,51.80075,54.4556666667,13.80125,21.9505833333,45.36025,46.5825833333,51.5905,21.7008333334
815.37,29.0814166667,60.6824166667,51.588,54.895,14.4618333333,22.3624166666,45.9711666666,47.0866666667,52.2703333333,22.5328333333
815.68,28.5225,59.50325,51.288,54.193,14.20875,21.6350833333,45.2549166667,47.16075,51.0778333333,22.082
815.98,28.075,59.0523333333,50.3461666667,53.581,13.1789166667,20.87325,44.4355833333,46.6055,50.7853333333,20.91325
816.29,27.8175,58.8359166667,49.9338333333,52.23525,12.5263333333,20.2115833333,43.9815,46.1110833333,50.5158333334,19.8015833333
816.59,29.1999166667,59.822,51.462,53.36275,13.6495833333,20.6271666666,45.53425,47.1159166667,52.1265833333,20.1621666667
816.89,30.1141666667,59.9169166667,51.3889166666,53.8941666667,14.5509166667,21.2486666666,45.0026666667,47.14425,52.3494166667,20.548
817.20,30.1359166667,58.7488333333,50.6295,53.8519166667,13.9225,20.5816666667,44.6375,46.3870833333,51.2335833334,20.2920833333
817.50,31.6396666667,59.1679166667,51.6691666667,54.9705833333,14.8011666667,21.1709166667,45.2625,47.3245833333,52.2090833333,21.1461666667
817.81,32.5820833333,59.6830833333,52.9810833333,55.9389166667,15.68075,22.2183333333,45.6104166667,48.6501666667,52.9341666667,21.8075833333
818.11,33.0975833333,59.7708333333,52.4708333334,56.2219166667,15.8691666667,21.92275,45.2156666667,48.4725833333,52.5831666667,22.3045833333
