wavelength,Back_PlaCraf,Belly_PlaCraf,Breast_PlaCraf,Crissum_PlaCraf,Crown_PlaCraf,DorTail_PlaCraf,Rump_PlaCraf,Throat_PlaCraf,WingTip_PlaCraf
407.90,7.73773333333,19.0986,8.41003333333,18.7632916667,5.93855,5.63946666667,7.63153333333,9.07897777779,7.08106666667
408.26,7.7349,19.1142666667,8.40183333334,18.8009166667,5.94296666667,5.63906666667,7.6324,9.05779999999,7.0728
408.62,7.69153333333,19.1076,8.37873333333,18.7835,5.89045,5.60253333333,7.58246666667,9.04762222221,7.01866666667
408.98,7.713,19.1865333333,8.3891,18.859625,5.89495,5.6482,7.63173333333,9.10084444445,7.02766666667
409.34,7.7522,19.238,8.42696666667,18.9405416667,5.94255,5.69526666667,7.69313333333,9.15162222221,7.06453333333
409.70,7.7732,19.2891333333,8.4532,18.9834166667,5.94875,5.7216,7.70340000001,9.17335555555,7.07
410.06,7.73093333333,19.3018,8.4264,18.9944166667,5.91118333333,5.6482,7.67739999999,9.16464444444,7.01333333333
410.42,7.7019,19.3386,8.41083333333,19.0456666666,5.886,5.63273333333,7.64746666667,9.17955555556,7.00173333333
410.77,7.69533333333,19.3669333333,8.40266666667,19.0745833333,5.86398333334,5.64946666667,7.64193333333,9.15564444443,6.98546666667
411.13,7.69503333333,19.3852,8.429,19.1362083333,5.8888,5.662,7.66139999999,9.20226666667,6.9922
411.49,7.67053333333,19.3888,8.4251,19.1655,5.8692,5.62193333333,7.65113333334,9.21117777778,6.96453333333
411.85,7.65496666667,19.4242,8.4063,19.2012083333,5.85148333333,5.58193333333,7.61680000001,9.16944444444,6.92413333333
412.21,7.67683333333,19.4782,8.43576666667,19.2529583334,5.86503333334,5.59426666667,7.64779999999,9.20277777777,6.93353333333
412.57,7.6877,19.5406,8.4891,19.3674166667,5.89311666667,5.613,7.70353333333,9.255,6.95253333333
412.92,7.73186666667,19.6483333333,8.5546,19.4287083333,5.94521666667,5.65706666667,7.76779999999,9.31833333333,6.96746666667
413.28,7.7922,19.7664,8.60936666667,19.587875,5.99085,5.70853333333,7.82986666666,9.40008888888,7.00606666667
413.64,7.8515,19.8452666667,8.67346666667,19.7172916666,6.04328333333,5.76813333333,7.92786666667,9.48682222222,7.05093333333
414.00,7.89366666667,19.9419333333,8.7478,19.8122083334,6.09916666667,5.824,7.97040000001,9.5410888889,7.11346666667
414.36,7.93926666667,20.0008,8.80333333333,19.9092916667,6.1478,5.8578,8.03999999999,9.57224444444,7.13853333333
414.72,7.94353333333,20.0534666667,8.83106666667,19.973625,6.17585,5.8532,8.06679999999,9.60851111111,7.148
415.07,7.98096666667,20.1143333333,8.89129999999,20.05175,6.21406666667,5.88986666667,8.12306666666,9.65951111113,7.16473333333
415.43,8.05893333333,20.224,8.96920000001,20.1595833333,6.27076666667,5.97006666666,8.20446666667,9.74604444444,7.23913333333
415.79,8.06526666667,20.2976666667,8.98283333333,20.2103333334,6.27638333333,5.97953333333,8.23146666666,9.78100000001,7.2658
416.15,8.1106,20.3868,9.03596666667,20.2909583333,6.31998333333,6.01993333333,8.27913333333,9.86217777778,7.296
416.51,8.13333333334,20.4029333333,9.05329999999,20.3270416667,6.32508333333,6.02513333333,8.28226666666,9.87855555555,7.32606666667
416.86,8.12620000001,20.3789333333,9.03960000001,20.3440416667,6.29958333333,5.9938,8.26453333333,9.87953333334,7.3476
417.22,8.0929,20.3352666667,9.01693333333,20.34875,6.25541666667,5.95753333333,8.22333333333,9.81664444446,7.3166
417.58,8.0802,20.355,9.00016666667,20.3775833333,6.24691666667,5.91853333333,8.19753333333,9.80404444445,7.3192
417.94,8.06706666667,20.3362,8.96290000001,20.383875,6.2223,5.8798,8.18913333333,9.79373333333,7.2902
418.29,8.0533,20.3362666667,8.95620000001,20.409125,6.20395,5.85313333333,8.16813333333,9.80228888889,7.2852
418.65,8.0447,20.3643333333,8.93743333333,20.4320416667,6.19736666667,5.84806666667,8.16926666666,9.80533333333,7.2792
419.01,8.04973333333,20.4293333333,8.92543333333,20.4973333333,6.19813333333,5.83706666667,8.17779999999,9.82688888889,7.2932
419.37,8.04723333333,20.4342,8.93846666667,20.5362083333,6.20441666667,5.823,8.17939999999,9.82482222223,7.29913333333
419.73,8.0764,20.4428666667,8.98376666667,20.5829583333,6.23591666667,5.84406666667,8.21673333334,9.86942222222,7.3246
420.08,8.0675,20.4270666667,8.97826666666,20.6035416667,6.2203,5.83453333333,8.19653333333,9.86817777777,7.30846666667
420.44,8.04493333333,20.4349333333,8.95696666667,20.6052916667,6.20553333333,5.81453333333,8.1824,9.85308888889,7.2814
420.80,8.0604,20.4779333333,8.98470000001,20.673375,6.22246666667,5.83413333333,8.21886666667,9.88517777779,7.2982
421.16,8.05906666667,20.4968666667,8.98400000001,20.680375,6.21908333333,5.8218,8.2148,9.90335555555,7.29873333333
421.51,8.03873333333,20.4972666667,8.97190000001,20.6862916667,6.19831666666,5.81573333333,8.20593333333,9.88915555555,7.27986666667
421.87,8.0378,20.5236666667,9.00489999999,20.735375,6.1992,5.834,8.2226,9.90928888889,7.29146666667
422.23,8.04886666667,20.5876666667,9.018,20.7805416667,6.21816666667,5.85706666667,8.25673333334,9.94066666667,7.31413333333
422.58,8.06213333333,20.6164,9.05196666666,20.8305,6.22996666667,5.8544,8.2724,9.95384444445,7.32673333333
422.94,8.0738,20.6286,9.08106666667,20.8655416666,6.25076666667,5.87513333333,8.29019999999,9.96655555557,7.33626666667
423.30,8.06543333333,20.6526,9.06999999999,20.8820833333,6.23275,5.8596,8.2808,9.96648888889,7.31133333333
423.66,8.0243,20.6630666667,9.03513333333,20.89625,6.19176666667,5.81966666667,8.25053333334,9.94362222222,7.26686666667
424.01,8.03043333333,20.7125333333,9.05513333333,20.9659583333,6.19935,5.81946666667,8.27106666667,9.95635555556,7.2844
424.37,8.0399,20.753,9.07423333333,21.0187916666,6.21896666667,5.83093333333,8.29033333334,9.99468888889,7.29833333333
424.73,8.03136666667,20.7640666667,9.06363333333,21.0350416667,6.21258333333,5.82526666667,8.27206666666,9.98766666665,7.277
425.08,8.01846666667,20.7875333333,9.06673333334,21.0638333334,6.21151666667,5.81433333333,8.28226666667,9.99606666666,7.25706666667
425.44,8.05333333334,20.8005333333,9.10086666666,21.11575,6.24343333333,5.82706666667,8.31713333333,10.0466888889,7.27793333333
425.80,8.08180000001,20.8615333333,9.11793333333,21.1777083334,6.27736666667,5.83786666666,8.3382,10.0870444444,7.29613333333
426.16,8.07516666667,20.853,9.12243333333,21.215875,6.27133333333,5.8172,8.32246666667,10.0882888889,7.28233333333
426.51,8.08596666667,20.8862666667,9.124,21.25825,6.27586666667,5.81893333333,8.32573333334,10.1036444445,7.2836
426.87,8.07926666666,20.9073333333,9.12556666666,21.2977916666,6.25073333334,5.78773333333,8.31986666668,10.1056888889,7.26766666667
427.23,8.0733,20.9578666667,9.14126666667,21.3785416667,6.26628333333,5.78533333333,8.32773333333,10.1201333333,7.28126666667
427.58,8.10643333333,21.0122666667,9.1907,21.4652916667,6.32676666667,5.83906666667,8.37813333333,10.1690666667,7.31486666667
427.94,8.10773333333,21.0761333333,9.21240000001,21.5104166667,6.33138333333,5.85246666667,8.39933333333,10.1946888889,7.3216
428.30,8.12913333333,21.1281333333,9.22756666667,21.5772083334,6.34776666667,5.85346666667,8.41786666667,10.1987111111,7.33113333333
428.65,8.1252,21.1632,9.25239999999,21.6360416667,6.355,5.83213333333,8.42966666667,10.2197333333,7.3374
429.01,8.14399999999,21.2358666667,9.26159999999,21.70975,6.36588333333,5.8514,8.44686666667,10.2440888889,7.37346666667
429.37,8.11973333333,21.3032,9.24626666667,21.7854166667,6.35203333333,5.838,8.42886666667,10.2538666667,7.35466666667
429.72,8.12153333334,21.3312,9.26506666667,21.8413333334,6.36348333333,5.8474,8.44573333334,10.2621333333,7.3706
430.08,8.15926666666,21.4059333333,9.30076666667,21.9037083334,6.38516666667,5.8816,8.48679999999,10.2893777778,7.38713333333
430.44,8.17619999999,21.4666666667,9.34799999999,21.9915,6.42015,5.91626666666,8.52606666666,10.3587111111,7.3978
430.79,8.20786666667,21.5214,9.36519999999,22.0784166667,6.45926666667,5.9584,8.5638,10.4100888889,7.4406
431.15,8.26806666666,21.5952,9.42309999999,22.1539583333,6.5139,6.01433333333,8.62733333333,10.4829555556,7.49273333333
431.50,8.26,21.6220666667,9.40576666667,22.15375,6.48071666667,5.97473333333,8.61506666667,10.4676666667,7.4776
431.86,8.23516666667,21.596,9.3872,22.1579166666,6.46918333333,5.93753333333,8.5906,10.4566666667,7.45686666667
432.22,8.25066666667,21.6618666667,9.41816666667,22.218375,6.47775,5.95133333333,8.60453333333,10.4986222222,7.4738
432.57,8.28163333333,21.7067333333,9.43490000001,22.265625,6.49873333333,5.983,8.63233333333,10.5338888889,7.5012
432.93,8.29813333334,21.7388666667,9.47033333334,22.2985,6.51673333333,5.98486666667,8.64846666667,10.5551111111,7.50293333333
433.29,8.29066666667,21.7492666667,9.48553333333,22.3085833333,6.50966666667,5.9762,8.65666666668,10.5308888889,7.5058
433.64,8.28506666667,21.7943333333,9.49566666668,22.3333333333,6.49681666667,5.95566666667,8.65926666667,10.5435111111,7.4996
434.00,8.30796666666,21.8564666667,9.52700000001,22.386,6.53855,5.96246666667,8.68826666667,10.6057777778,7.53566666667
434.35,8.30113333333,21.8699333333,9.5112,22.3986666667,6.51956666667,5.94893333334,8.67653333333,10.5929555556,7.5326
434.71,8.30906666666,21.9180666667,9.51883333333,22.42475,6.51658333334,5.9514,8.66986666666,10.6098444444,7.5278
435.07,8.3094,21.9540666667,9.51673333332,22.4590416667,6.50143333333,5.93646666667,8.66886666667,10.6062888889,7.51906666667
435.42,8.36573333333,22.0307333333,9.57893333334,22.5602083333,6.55793333333,5.99066666667,8.71033333333,10.6568888889,7.58066666667
435.78,8.40173333333,22.1169333333,9.60496666667,22.659,6.5905,6.01693333333,8.75699999999,10.6980222222,7.605
436.13,8.42056666666,22.1557333333,9.61396666667,22.7156666667,6.59736666667,6.03073333333,8.7792,10.7034444444,7.60846666667
436.49,8.39363333334,22.2138666667,9.60443333334,22.7617916666,6.5756,5.99246666667,8.76026666667,10.6960222222,7.581
436.84,8.4187,22.2673333333,9.6295,22.8242916667,6.58693333333,6.01206666667,8.78120000001,10.7318,7.6054
437.20,8.45986666666,22.3604,9.65853333333,22.9000833334,6.60808333333,6.029,8.80506666667,10.7881555556,7.6362
437.56,8.46933333334,22.4053333333,9.65773333333,22.9377083333,6.61841666666,6.03813333333,8.80546666667,10.7996666667,7.633
437.91,8.44006666666,22.4319333333,9.64056666666,22.960125,6.58321666667,6.03046666667,8.78773333334,10.7677333333,7.59046666667
438.27,8.45806666666,22.5099333333,9.65763333333,23.0090833333,6.60036666667,6.0564,8.80346666667,10.7913777778,7.5978
438.62,8.44943333334,22.5594,9.67456666667,23.0525833333,6.60556666667,6.0556,8.82586666666,10.8138222222,7.6086
438.98,8.42596666668,22.5638,9.65866666667,23.0713333334,6.5928,6.04433333333,8.81646666667,10.7958222222,7.59533333333
439.33,8.43756666666,22.6452,9.66796666666,23.1452916666,6.6014,6.05033333333,8.84726666665,10.8224666667,7.6154
439.69,8.44283333333,22.6952666667,9.68040000001,23.1654583333,6.60361666667,6.06266666667,8.84359999999,10.8262,7.62633333333
440.04,8.42336666667,22.7236,9.67043333333,23.1807916667,6.58425,6.0344,8.82693333333,10.8187777778,7.61326666667
440.40,8.45833333333,22.7776,9.70006666667,23.235,6.61195,6.0622,8.86206666667,10.8542222222,7.64133333333
440.75,8.45749999999,22.8105333333,9.70576666667,23.2844583333,6.62413333333,6.06213333333,8.87033333333,10.8632,7.65133333333
441.11,8.48339999999,22.8488,9.72883333333,23.3311666667,6.65933333333,6.09853333333,8.896,10.8839111111,7.67906666667
441.47,8.50583333334,22.8944666667,9.75289999999,23.3997083333,6.67876666667,6.1214,8.92133333333,10.9096666667,7.70266666667
441.82,8.53040000001,22.9051333333,9.75970000001,23.4431666667,6.69146666667,6.12473333333,8.93393333333,10.9270888889,7.73533333333
442.18,8.53796666667,22.9244666667,9.77739999999,23.489125,6.69485,6.116,8.94366666666,10.9335555555,7.75793333333
442.53,8.55989999999,22.9548666667,9.79353333335,23.539625,6.71338333333,6.12073333333,8.95020000001,10.9405333333,7.765
442.89,8.58800000001,23.0237333333,9.81989999999,23.6050416667,6.74816666667,6.1476,8.98106666668,10.9984888889,7.7808
443.24,8.57619999999,23.008,9.80356666666,23.605375,6.73065,6.13613333333,8.95986666667,10.9885555556,7.75846666667
443.60,8.60963333333,23.0390666667,9.82533333333,23.6485416667,6.74975,6.14306666667,8.97633333333,11.0144444445,7.78833333333
443.95,8.65536666666,23.0992666667,9.86673333333,23.7052916666,6.79733333333,6.1856,9.02693333334,11.0644888889,7.8466
444.31,8.66753333334,23.1286,9.88356666667,23.7327916667,6.80961666667,6.19246666667,9.03859999999,11.0767333333,7.86506666667
444.66,8.67943333334,23.1584,9.89296666667,23.7750833333,6.8111,6.18726666667,9.05893333333,11.1069777778,7.87633333333
445.02,8.6587,23.1756,9.88203333333,23.78525,6.78813333333,6.15513333334,9.0574,11.1145333333,7.8652
445.37,8.6469,23.1600666667,9.85333333333,23.7854166667,6.76841666667,6.13686666667,9.04193333333,11.1034888889,7.84906666667
445.72,8.64676666666,23.1955333333,9.8589,23.8037083333,6.7735,6.1366,9.0454,11.1096222222,7.8526
446.08,8.65179999999,23.2404,9.85459999999,23.8384166667,6.78353333333,6.13566666667,9.05959999999,11.1274,7.85266666667
446.43,8.63366666667,23.2357333333,9.83946666668,23.856375,6.76305,6.11046666666,9.0458,11.1181111111,7.84233333333
446.79,8.65539999999,23.2543333333,9.8689,23.88375,6.76868333333,6.1148,9.07086666667,11.1243111111,7.86846666667
447.14,8.64213333334,23.2672,9.85446666667,23.8862916666,6.76261666667,6.09453333334,9.06073333333,11.1333555556,7.85773333333
447.50,8.62536666667,23.2712666667,9.84373333333,23.9093333333,6.74181666667,6.077,9.04860000001,11.1373777778,7.83093333333
447.85,8.62500000001,23.2810666667,9.85186666667,23.9392916667,6.73805,6.0712,9.04333333334,11.1363111111,7.81973333333
448.21,8.6309,23.3044,9.85526666667,23.986625,6.74403333333,6.07533333333,9.04520000001,11.1499333333,7.83006666667
448.56,8.66756666667,23.3599333333,9.88579999999,24.03475,6.78643333333,6.11506666667,9.06933333335,11.1871777778,7.85333333333
448.92,8.69903333333,23.4185333333,9.91943333333,24.1092083334,6.8241,6.1374,9.08233333333,11.2135111111,7.8684
449.27,8.73473333333,23.4969333333,9.9634,24.2009166667,6.85318333333,6.1662,9.11626666667,11.2581777778,7.9002
449.62,8.76343333334,23.5692,10.0064666667,24.2817083333,6.88041666667,6.18546666667,9.14853333334,11.3067333333,7.92873333333
449.98,8.77456666667,23.599,10.0284666667,24.3230416667,6.89273333334,6.19933333333,9.16293333333,11.3340666667,7.94693333333
450.33,8.82063333334,23.6855333333,10.0836666667,24.388125,6.93476666667,6.23886666667,9.20826666667,11.3825111111,7.98886666667
450.69,8.81829999999,23.7164666667,10.0803,24.4072916667,6.94395,6.24253333333,9.19846666668,11.3959555556,7.99326666667
451.04,8.84566666667,23.775,10.1079,24.472375,6.96303333334,6.25866666667,9.22746666667,11.4280444444,8.01506666667
451.40,8.87276666667,23.8308666667,10.1453,24.5245416667,7.00546666667,6.28066666667,9.2756,11.4491777778,8.0576
451.75,8.84386666667,23.8412,10.1286,24.5414166667,6.9821,6.25673333334,9.25906666668,11.4481111111,8.0344
452.10,8.8491,23.8750666667,10.1435666667,24.5876666667,7.00026666667,6.26,9.27626666667,11.4824888889,8.04133333334
452.46,8.82003333333,23.9042,10.1237666667,24.6085,6.97425,6.2444,9.26533333333,11.4774,8.01166666667
452.81,8.81293333334,23.924,10.1059333333,24.6195416667,6.9532,6.22786666667,9.27346666668,11.485,8.00093333333
453.17,8.81493333334,23.9478666667,10.1121,24.6332916666,6.95156666667,6.21953333333,9.27526666667,11.4935333333,7.9952
453.52,8.8126,23.9635333333,10.1077666667,24.6485833333,6.94815,6.2132,9.27339999999,11.4798,7.9802
453.87,8.83020000001,23.9954666667,10.1258333333,24.6969583333,6.95356666667,6.2126,9.28920000001,11.4975555555,7.99633333333
454.23,8.83473333333,24.0072,10.1217,24.716125,6.95548333333,6.21486666667,9.29193333333,11.5029111111,7.98026666667
454.58,8.86139999999,24.0508,10.1505,24.7877083334,6.96225,6.2318,9.30493333335,11.5368444444,7.99146666667
454.93,8.88653333333,24.0991333333,10.2026,24.8577916667,6.98613333333,6.27393333334,9.33760000001,11.5783333333,8.00833333334
455.29,8.85986666666,24.1130666667,10.1773,24.879625,6.96403333333,6.2584,9.31100000001,11.5836666667,7.9754
455.64,8.87903333334,24.176,10.1843,24.93,6.97566666667,6.2668,9.33013333333,11.6126,7.9846
456.00,8.88796666666,24.1989333333,10.2007333333,24.979875,6.96991666667,6.27113333333,9.34586666667,11.6184888889,7.9864
456.35,8.91406666667,24.2368666667,10.2299666667,25.03325,6.99253333333,6.27573333333,9.3714,11.6396,8.02313333333
456.70,8.9093,24.266,10.2495666667,25.0791666666,7.00386666667,6.28746666667,9.36520000001,11.6556,8.03393333333
457.06,8.90036666666,24.2956666667,10.2541,25.1355833333,7.00545,6.28153333333,9.37453333334,11.6495555556,8.0404
457.41,8.93006666666,24.3634,10.2856,25.2207916667,7.0379,6.32113333333,9.41959999999,11.7177555555,8.0772
457.76,8.92343333333,24.4002,10.2906,25.2393333334,7.03315,6.33393333333,9.41046666668,11.7190888889,8.06366666666
458.12,8.91683333334,24.4444,10.2869,25.2765,7.02311666667,6.3244,9.41733333332,11.7326444445,8.071
458.47,8.91066666667,24.4778666667,10.2931333333,25.3085,7.0239,6.32846666667,9.43239999999,11.7459333333,8.07593333333
458.82,8.89416666667,24.4958666667,10.2733,25.3396666667,7.0075,6.30493333333,9.4342,11.7261333333,8.07826666667
459.18,8.90889999999,24.5372666667,10.2974666667,25.3785,7.02445,6.31886666667,9.45853333334,11.7503777778,8.09166666667
459.53,8.94020000001,24.5889333333,10.3364333333,25.4255833333,7.05961666667,6.34833333333,9.49986666667,11.7812666667,8.1244
459.88,8.94833333333,24.6449333333,10.3477666667,25.47425,7.07123333333,6.36506666667,9.51566666667,11.8020888889,8.13753333334
460.24,8.96303333334,24.6988,10.3602,25.5526666667,7.0795,6.37466666667,9.52973333332,11.8185555556,8.14693333333
460.59,8.99876666667,24.7726,10.3949,25.617,7.10263333333,6.39766666667,9.57086666666,11.8576444444,8.1754
460.94,9.01856666666,24.8207333333,10.4157333333,25.66125,7.11215,6.422,9.5874,11.8929333333,8.18493333333
461.29,9.03026666667,24.8676666667,10.4212,25.7117083333,7.11638333333,6.42726666667,9.58853333333,11.8894444445,8.1778
461.65,9.06006666667,24.9484,10.4505666667,25.8090416667,7.14533333333,6.45193333333,9.63713333332,11.9405333333,8.20266666667
462.00,9.09436666667,25.0215333333,10.4920333333,25.8761666667,7.17603333333,6.47986666667,9.67233333333,11.9750222222,8.23173333333
462.35,9.12353333333,25.1181333333,10.5125666667,25.9485416667,7.2006,6.49026666667,9.70086666668,12.0085777778,8.25206666667
462.71,9.181,25.2627333333,10.5758333333,26.0590833333,7.25535,6.53613333333,9.74293333333,12.1016,8.2856
463.06,9.212,25.3704666667,10.6040666667,26.1582083333,7.2816,6.54106666667,9.78486666665,12.1408,8.32213333333
463.41,9.2523,25.4943333333,10.6455666667,26.3059583333,7.31068333333,6.5754,9.82946666666,12.2075111111,8.3618
463.76,9.3022,25.5919333333,10.6878,26.3920416667,7.34103333333,6.60353333333,9.87566666667,12.2593777778,8.38873333334
464.12,9.29853333334,25.657,10.6965333333,26.4259583333,7.33426666667,6.6092,9.88853333333,12.2824,8.3848
464.47,9.27990000001,25.7253333333,10.6988,26.4868333333,7.32396666667,6.60386666667,9.89386666666,12.3018444444,8.3728
464.82,9.29926666667,25.8506666667,10.7251333333,26.57525,7.3495,6.5962,9.93426666667,12.3309111111,8.40393333333
465.17,9.28953333333,25.9113333333,10.7461666667,26.6323333333,7.33588333333,6.57546666667,9.95266666666,12.3510666667,8.41453333333
