wavelength,Back_PlaCram,Belly_PlaCram,Breast_PlaCram,Crissum_PlaCram,Crown_PlaCram,DorTail_PlaCram,Rump_PlaCram,Throat_PlaCram,WingTip_PlaCram
412.92,7.87446666667,18.8593333333,7.4794,19.1538,5.44533333333,6.93023333333,11.5096555556,4.8628,8.5644
413.28,7.94676666667,18.9441333333,7.5356,19.2764666667,5.5096,6.96983529412,11.5820666667,4.89413333333,8.62386666667
413.64,8.0026,19.0520666667,7.55936666666,19.3919333333,5.53873333333,7.03319019608,11.6356,4.96466666667,8.67693333333
414.00,8.04403333333,19.1199333333,7.57776666666,19.4799333333,5.572,7.07325294117,11.6892555555,5.00356666667,8.71126666667
414.36,8.0952,19.2327333333,7.6066,19.6055333333,5.61786666667,7.09453333333,11.7703,5.03446666667,8.7639
414.72,8.10799999999,19.3064,7.61476666666,19.6736,5.632,7.11163333333,11.7799,5.0512,8.7632
415.07,8.1283,19.3803333334,7.6213,19.7689,5.65393333333,7.12801568628,11.8319111111,5.0766,8.78453333333
415.43,8.19359999999,19.4870666667,7.70413333334,19.8742666667,5.70766666667,7.19855098039,11.9216222222,5.13386666667,8.86173333333
415.79,8.20946666666,19.5520666667,7.7163,19.9337,5.72893333333,7.22534117647,11.9502666667,5.12836666667,8.89296666667
416.15,8.25529999999,19.6674666667,7.7644,20.0304,5.7684,7.28180196079,12.0317111111,5.16786666667,8.9432
416.51,8.25100000001,19.6944666667,7.72293333334,20.0712,5.76626666666,7.28265686275,12.0290555555,5.17803333333,8.9545
416.86,8.21296666666,19.6566,7.7039,20.0524666667,5.75066666667,7.27804705883,11.9926666667,5.15216666667,8.92193333333
417.22,8.17136666667,19.6518666667,7.65743333334,20.0497,5.6974,7.2422254902,11.9370111111,5.14036666667,8.89016666667
417.58,8.14583333333,19.6561333333,7.6175,20.0409666667,5.67833333333,7.22712745099,11.9232111111,5.11323333333,8.85413333333
417.94,8.1323,19.6610666667,7.59433333334,20.0564,5.66653333334,7.20058627451,11.9186222222,5.0968,8.85303333333
418.29,8.10513333334,19.634,7.5549,20.0282333333,5.63873333333,7.19438627451,11.8869222222,5.07306666667,8.82656666667
418.65,8.10620000001,19.6408666667,7.5455,20.0296,5.64106666667,7.18160196079,11.8987777778,5.06906666667,8.8275
419.01,8.12253333334,19.665,7.56133333334,20.0684333333,5.64333333333,7.20004509804,11.9083777778,5.07396666667,8.83463333333
419.37,8.11490000001,19.6722,7.53776666666,20.0916333333,5.6322,7.19646666667,11.8880333333,5.07533333333,8.81673333334
419.73,8.14323333334,19.7112,7.56323333334,20.1447333333,5.64346666667,7.22724313725,11.9203444444,5.12013333333,8.8378
420.08,8.12813333334,19.6794,7.5328,20.1507,5.62773333333,7.20093333333,11.9036666667,5.116,8.8186
420.44,8.11003333334,19.6879333333,7.52226666666,20.1655,5.61313333333,7.18678823529,11.8868777778,5.09626666667,8.7912
420.80,8.13796666667,19.7358,7.53566666666,20.2323666667,5.63253333333,7.20598235295,11.9187222222,5.13043333333,8.80943333333
421.16,8.12323333334,19.7441333333,7.5275,20.2369333333,5.63046666667,7.2077,11.9099222222,5.11883333333,8.7881
421.51,8.1055,19.7444666667,7.50673333334,20.2774,5.60386666667,7.17680980392,11.8872111111,5.1019,8.77186666667
421.87,8.11656666667,19.7830666667,7.51096666666,20.3104666667,5.60953333333,7.19070392157,11.8824222222,5.11506666667,8.77623333333
422.23,8.13276666667,19.85,7.528,20.3846,5.63093333333,7.19891372549,11.9019444444,5.1489,8.78996666667
422.58,8.14923333333,19.8889333333,7.54623333334,20.4489,5.63346666666,7.22002156863,11.9109777778,5.15853333333,8.80213333333
422.94,8.16066666667,19.9215333333,7.56096666666,20.4942333333,5.64966666667,7.22981568628,11.9244888889,5.1745,8.81876666667
423.30,8.14429999999,19.9496666667,7.55433333334,20.5314666667,5.64006666667,7.21969215687,11.9282888889,5.157,8.80326666667
423.66,8.10696666667,19.9601333333,7.51213333334,20.5431333333,5.603,7.17998235295,11.8974222222,5.11386666667,8.7688
424.01,8.1227,20.0201333333,7.53243333334,20.6070333333,5.60753333333,7.19309215687,11.9076333333,5.12043333333,8.78233333333
424.37,8.14020000001,20.054,7.5504,20.6569666667,5.60866666667,7.20193333333,11.9176222222,5.13133333333,8.7894
424.73,8.12483333334,20.0699333333,7.5276,20.6769333333,5.58826666667,7.18669215687,11.9012222222,5.10536666667,8.7783
425.08,8.1271,20.0952,7.52443333334,20.7217666667,5.58473333333,7.18375686275,11.9073777778,5.11243333333,8.7751
425.44,8.15556666667,20.1457333333,7.55853333334,20.7626,5.624,7.21490980392,11.9353111111,5.14466666667,8.8008
425.80,8.17103333333,20.1896,7.58343333334,20.8406333333,5.6432,7.23928039216,11.9632555556,5.1652,8.8147
426.16,8.16149999999,20.2062666667,7.58176666666,20.8683333333,5.62753333333,7.22853921568,11.9597444445,5.14273333333,8.7975
426.51,8.15233333334,20.2364666667,7.57603333334,20.9023666667,5.61766666667,7.21270588235,11.9649777778,5.14383333333,8.7899
426.87,8.12886666667,20.2743333333,7.5483,20.9452666667,5.59613333333,7.19099607843,11.9497555555,5.14156666667,8.76393333333
427.23,8.14406666666,20.3062666667,7.53673333334,21.0159333333,5.60286666667,7.19102156863,11.9666444444,5.15433333333,8.77883333333
427.58,8.19356666667,20.3756666666,7.55963333334,21.1164,5.65413333333,7.22093921568,12.0238333333,5.1908,8.81833333333
427.94,8.19110000001,20.4293333334,7.56846666666,21.1655333333,5.66146666667,7.23655882353,12.0541888889,5.19876666667,8.81976666667
428.30,8.19126666666,20.4584666667,7.5641,21.2282333333,5.68946666667,7.23145882353,12.0842444444,5.2111,8.8418
428.65,8.19036666667,20.5004,7.57903333334,21.2836333333,5.69946666667,7.23333725491,12.1003222222,5.21436666667,8.83936666667
429.01,8.19133333334,20.5532,7.59296666666,21.3575333333,5.70706666667,7.23651568628,12.1247333333,5.2153,8.8453
429.37,8.16956666667,20.6001333333,7.57406666666,21.4219666667,5.67053333333,7.23105686275,12.1328555555,5.18086666667,8.83293333333
429.72,8.17963333333,20.6498,7.58146666666,21.4728333333,5.6786,7.23639803921,12.1447111111,5.20333333333,8.83666666667
430.08,8.19976666667,20.702,7.6002,21.5479333333,5.70553333333,7.27668039216,12.1646222222,5.24123333333,8.85876666667
430.44,8.22813333333,20.7643333333,7.62416666666,21.6329,5.7414,7.30263725491,12.1941888889,5.27803333333,8.89136666667
430.79,8.26176666667,20.8208,7.6666,21.7331333333,5.77206666667,7.34921176471,12.2331666667,5.3003,8.91916666667
431.15,8.30576666667,20.9035333333,7.71456666666,21.804,5.8124,7.40911176471,12.2841333333,5.3539,8.96116666667
431.50,8.27343333334,20.9092666667,7.6815,21.8025666667,5.77846666667,7.40220196079,12.2565222222,5.3389,8.9303
431.86,8.25713333334,20.9132,7.63673333334,21.8349,5.7546,7.36125882353,12.2231,5.31373333333,8.9061
432.22,8.27906666666,20.9742666667,7.66956666666,21.8964,5.7628,7.3972,12.2522555556,5.33816666667,8.92276666667
432.57,8.30473333332,21.0432666667,7.68266666666,21.9639333333,5.77553333333,7.42274901961,12.2809111111,5.3613,8.94673333333
432.93,8.33216666666,21.0958,7.6807,22.0063333333,5.78233333333,7.4389745098,12.3040888889,5.37233333333,8.9798
433.29,8.3234,21.1098,7.67583333334,22.0173,5.78806666667,7.43016274509,12.2971,5.37553333333,8.96166666667
433.64,8.31453333333,21.1428,7.66516666666,22.0416666667,5.77833333333,7.42309607843,12.3051555555,5.35693333333,8.95036666667
434.00,8.34856666667,21.1908666667,7.68846666666,22.0985333333,5.80373333333,7.45380392157,12.3612888889,5.40446666667,8.98166666667
434.35,8.33499999999,21.213,7.66753333334,22.1224,5.7846,7.45108823529,12.3527333333,5.4002,8.9659
434.71,8.3377,21.2397333333,7.63393333334,22.1414,5.78353333333,7.43759803921,12.3633555556,5.4084,8.96313333333
435.07,8.32943333333,21.2818,7.61863333334,22.1835333333,5.77506666667,7.42524313725,12.3574888889,5.3918,8.95223333333
435.42,8.38266666667,21.3732,7.68613333334,22.2826666667,5.82553333333,7.45825294117,12.4137777778,5.45406666667,9.0111
435.78,8.41196666667,21.446,7.7247,22.3538666667,5.8604,7.48447843137,12.4654111111,5.48563333333,9.03906666667
436.13,8.42819999999,21.4945333333,7.7241,22.3954666667,5.87006666666,7.48559019608,12.4721,5.4788,9.04163333333
436.49,8.39883333334,21.5279333333,7.698,22.4353666667,5.841,7.47126666667,12.4616888889,5.47,9.01446666667
436.84,8.40713333333,21.559,7.7137,22.4973666667,5.86273333333,7.48589803921,12.4742555556,5.49713333333,9.0194
437.20,8.43850000001,21.6429333333,7.74123333334,22.5786666667,5.8834,7.52015098039,12.5103888889,5.5175,9.05413333333
437.56,8.43346666667,21.6772666667,7.73983333334,22.6382666667,5.88566666667,7.51679411765,12.5087222222,5.51133333333,9.05123333333
437.91,8.41156666666,21.6983333333,7.70713333334,22.6657,5.8636,7.4908745098,12.4857111111,5.46623333333,9.03533333333
438.27,8.42589999999,21.7702,7.7253,22.7331,5.87506666667,7.50525882353,12.5167222222,5.46803333333,9.0462
438.62,8.41896666667,21.8076666667,7.74153333334,22.769,5.88353333333,7.52360784313,12.5288444445,5.46366666667,9.0446
438.98,8.3965,21.8176,7.7409,22.7804,5.85593333333,7.50213529412,12.5236333333,5.45036666667,9.0237
439.33,8.39243333333,21.8571333333,7.75533333334,22.8214666667,5.86346666667,7.52049019608,12.5400777778,5.4453,9.0232
439.69,8.38916666666,21.8844666667,7.7521,22.8581,5.86113333333,7.5364,12.5382777778,5.46276666667,9.01633333333
440.04,8.37383333333,21.9128666667,7.73473333334,22.8789333333,5.83993333334,7.5324,12.5389666667,5.45636666667,9.00376666667
440.40,8.40843333334,21.9592666667,7.76436666666,22.9284333333,5.87653333333,7.55105098039,12.5758333333,5.46706666667,9.02453333333
440.75,8.41679999999,22.0254666667,7.78133333334,22.9784666667,5.88546666667,7.56506862745,12.5892333333,5.4708,9.02213333333
441.11,8.44093333333,22.0622666667,7.80086666666,23.0387,5.91306666666,7.60070196079,12.6148111111,5.49543333333,9.05523333333
441.47,8.46350000001,22.1286,7.82896666666,23.0966333333,5.93306666667,7.61988431371,12.6522666666,5.52106666667,9.07263333333
441.82,8.45953333333,22.1607333333,7.8372,23.1373666667,5.93713333333,7.62863333333,12.6520444444,5.52886666667,9.07166666667
442.18,8.46463333335,22.1738666666,7.84303333334,23.1561,5.9376,7.64057254902,12.6459444444,5.52403333333,9.06993333333
442.53,8.47953333333,22.2257333333,7.86656666666,23.2064666667,5.93713333333,7.65272352941,12.6539666667,5.52446666667,9.07383333333
442.89,8.50630000001,22.2986666667,7.89223333334,23.2861666667,5.97013333333,7.69417450981,12.6860333333,5.54623333333,9.0964
443.24,8.51056666667,22.2986666667,7.86156666666,23.3070333333,5.95853333333,7.68540588234,12.6627,5.5331,9.08233333333
443.60,8.5253,22.3588666667,7.86473333334,23.385,5.965,7.70386862745,12.6799666667,5.52136666667,9.1116
443.95,8.56086666667,22.4301333333,7.8977,23.4791333333,6.01413333333,7.75153333333,12.7213222222,5.5659,9.1459
444.31,8.56539999999,22.4506,7.91933333334,23.5205333333,6.01166666667,7.76794313725,12.7117777778,5.5908,9.16206666667
444.66,8.57873333334,22.4708,7.9118,23.5621666667,6.02113333333,7.79019019609,12.7345333333,5.5836,9.18353333334
445.02,8.56403333334,22.4832,7.90026666666,23.5898,6.00333333333,7.77067254902,12.7313333333,5.56133333333,9.1637
445.37,8.5422,22.4784666667,7.87053333334,23.5918333333,5.97073333333,7.76205686274,12.7080555555,5.54093333333,9.154
445.72,8.5525,22.5137333333,7.8745,23.6254666667,5.965,7.78048039217,12.7219777778,5.53506666667,9.15583333333
446.08,8.54499999999,22.5482666667,7.87416666666,23.6727,5.96673333334,7.80059215687,12.7413777778,5.5375,9.1661
446.43,8.52053333335,22.5499333333,7.84493333334,23.6925,5.9502,7.78724705882,12.7247222222,5.527,9.15113333333
446.79,8.54453333334,22.5611333333,7.86076666666,23.7359666667,5.97086666667,7.80781568628,12.7395555556,5.5478,9.17803333333
447.14,8.51833333335,22.5754666667,7.83723333334,23.7644,5.94493333333,7.80454901961,12.7327666667,5.5369,9.15826666667
447.50,8.50006666666,22.5792,7.83193333334,23.7791,5.92746666667,7.79872745099,12.7239666667,5.52406666667,9.13326666667
447.85,8.49293333334,22.5792666667,7.83563333334,23.8094666667,5.9136,7.78965098039,12.7100888889,5.5127,9.1266
448.21,8.5001,22.5999333333,7.81733333334,23.8587333333,5.90893333333,7.79275490197,12.7239111111,5.5063,9.1245
448.56,8.51606666667,22.6401333333,7.86563333334,23.9285333333,5.92306666666,7.81630392157,12.7498222222,5.53953333333,9.14303333333
448.92,8.54043333333,22.6842666667,7.87546666666,23.9972333333,5.93793333334,7.83521764705,12.7749222222,5.56093333333,9.16903333333
449.27,8.56443333335,22.7369333333,7.91303333334,24.0918333333,5.96646666667,7.86558823529,12.8046222222,5.58646666667,9.20273333333
449.62,8.59966666667,22.7798666667,7.95143333334,24.1838333333,5.99633333333,7.89029607842,12.8359666667,5.60296666667,9.2376
449.98,8.62566666667,22.8069333333,7.96766666666,24.2547333333,6.01626666667,7.90364313726,12.8517222222,5.6199,9.25396666667
450.33,8.68123333333,22.8713333333,8.01533333334,24.3476666667,6.04313333333,7.94895686275,12.9006777778,5.6473,9.30653333333
450.69,8.68680000001,22.8920666667,8.01176666666,24.3904,6.02966666667,7.93774509803,12.9100333333,5.62843333333,9.2984
451.04,8.71593333334,22.9413333333,8.04023333334,24.4658333333,6.067,7.96667254902,12.9587333333,5.65133333333,9.3283
451.40,8.76596666667,22.9787333333,8.08406666666,24.5184666667,6.09766666667,7.99731568627,12.9905555556,5.669,9.36716666667
451.75,8.73836666667,22.9992666667,8.06703333334,24.5558,6.069,7.98242941177,12.9815,5.63696666667,9.3469
452.10,8.74220000001,23.0608666667,8.09,24.6152,6.0782,8.0054862745,13.0034444444,5.624,9.36206666667
452.46,8.71793333334,23.0838666667,8.05873333334,24.6330666667,6.05533333333,7.98652745099,12.9958888889,5.59693333333,9.34843333333
452.81,8.71213333333,23.0963333333,8.0419,24.6634333333,6.04666666667,7.98934509805,12.9869111111,5.58876666667,9.3304
453.17,8.72143333335,23.1217333333,8.02756666666,24.7032666667,6.0446,8.00176666666,12.9931555556,5.5895,9.32573333333
453.52,8.70776666667,23.1356666667,8.01753333334,24.7275,6.03813333333,7.99932352942,12.9878,5.60016666667,9.32993333333
453.87,8.71526666667,23.1693333334,8.01913333334,24.7639,6.04613333333,7.99592352941,12.9937222222,5.5977,9.33453333333
454.23,8.71640000001,23.1874666666,8.0201,24.803,6.0568,7.99843333333,12.9984111111,5.60763333333,9.33063333333
454.58,8.72093333334,23.2456666667,8.0297,24.8652,6.07426666667,8.02150980391,13.0122888889,5.61693333333,9.3558
454.93,8.75076666667,23.309,8.08003333334,24.9305,6.09993333334,8.05396862745,13.0296888889,5.6227,9.38513333333
455.29,8.71763333334,23.3245333333,8.0425,24.9707333333,6.08746666667,8.04160980392,13.0177333333,5.59976666667,9.3711
455.64,8.74006666665,23.3666666667,8.04013333334,25.0252333333,6.0976,8.05997450979,13.0432777778,5.6113,9.39423333333
456.00,8.75036666667,23.4045333333,8.03966666666,25.0662333333,6.1072,8.07402156862,13.0599222222,5.6254,9.40513333333
456.35,8.76986666667,23.4496666667,8.0418,25.1154,6.12226666667,8.09521372549,13.0696777778,5.64056666667,9.41603333333
456.70,8.76353333333,23.5031333333,8.05616666666,25.1904333333,6.11966666667,8.08863137255,13.0839222222,5.63236666667,9.42986666667
457.06,8.75633333333,23.5326666667,8.06076666666,25.2288666667,6.1046,8.07626078433,13.0880444444,5.61743333333,9.42946666667
457.41,8.78693333332,23.6171333333,8.0958,25.3198333333,6.13253333333,8.11265098039,13.1311666667,5.6486,9.45123333333
457.76,8.77510000001,23.6593333333,8.0892,25.3596666667,6.12473333333,8.10092745099,13.1435888889,5.64293333333,9.44500000001
458.12,8.7616,23.7141333333,8.0822,25.4143666667,6.10326666667,8.09523333333,13.1509777778,5.6199,9.43910000001
458.47,8.76373333332,23.7442,8.09333333334,25.4565,6.1072,8.09827254901,13.1662,5.62426666667,9.44029999999
458.82,8.73873333333,23.7634666667,8.07863333334,25.4897,6.08013333333,8.08214901961,13.158,5.60856666667,9.4159
459.18,8.7433,23.7890666667,8.1039,25.5322,6.08446666667,8.08862549021,13.1688111111,5.63346666667,9.41853333333
459.53,8.76736666667,23.8443333333,8.14016666666,25.5808666667,6.12126666667,8.11882941175,13.1952666667,5.6635,9.44416666666
459.88,8.76900000001,23.8818,8.1462,25.6216333333,6.12566666667,8.11357647059,13.2034,5.66546666667,9.45256666667
460.24,8.78203333333,23.9446666667,8.16876666666,25.703,6.13313333333,8.12444705883,13.2271111111,5.66266666667,9.46826666667
460.59,8.80890000001,23.9920666667,8.1981,25.7514666667,6.15453333333,8.15244705883,13.2617222222,5.68216666667,9.49083333333
460.94,8.82243333333,24.0554,8.2229,25.8210333333,6.17493333333,8.16124509805,13.2866222222,5.69696666667,9.49643333333
461.29,8.82036666666,24.0923333333,8.2335,25.8518,6.16906666667,8.15980784313,13.2916777778,5.67683333333,9.48926666667
461.65,8.84963333333,24.167,8.27006666666,25.9336,6.18166666667,8.18843921569,13.3241666667,5.69236666667,9.5217
462.00,8.8749,24.2123333333,8.2952,25.9915,6.21373333334,8.21095882353,13.3485,5.711,9.54579999999
462.35,8.87899999999,24.2865333333,8.3106,26.0567,6.2242,8.22102941177,13.3665111111,5.70916666667,9.5367
462.71,8.93303333333,24.3982666667,8.35036666666,26.1800666667,6.27566666667,8.25813137255,13.4228888889,5.75236666667,9.59973333333
463.06,8.96956666666,24.5150666667,8.36996666666,26.2662666667,6.30786666667,8.28728235295,13.4622111111,5.7506,9.63156666666
463.41,9.01389999999,24.6430666667,8.39143333334,26.3869,6.34113333333,8.30893725491,13.5311,5.77533333333,9.67613333333
463.76,9.0596,24.6954666667,8.4411,26.4732666667,6.37413333334,8.34279215687,13.5799111111,5.79736666667,9.71063333333
464.12,9.05643333335,24.7346666667,8.43513333334,26.5053666667,6.37453333333,8.33441960783,13.5918888889,5.79503333333,9.7152
464.47,9.0445,24.8074,8.43286666666,26.5605,6.372,8.33717254901,13.5956333333,5.79603333333,9.7048
464.82,9.07153333333,24.8642,8.44766666666,26.6193333333,6.3884,8.36610588235,13.6191111111,5.80776666667,9.73293333333
465.17,9.05986666667,24.9304666667,8.43663333334,26.6861,6.389,8.34430784313,13.6393555555,5.81133333333,9.73073333334
465.53,9.06446666667,24.9716,8.42123333334,26.7274666667,6.40533333333,8.35570392158,13.6399111111,5.82466666667,9.71376666667
465.88,9.09696666668,25.0730666666,8.45706666666,26.8119333333,6.4368,8.39685686275,13.6867666667,5.84276666667,9.74373333334
466.23,9.10903333333,25.1246666667,8.45383333334,26.8795,6.417,8.39486078433,13.6967555556,5.83506666667,9.75220000001
466.58,9.11120000001,25.1674666667,8.4718,26.9311333333,6.41873333333,8.41100980393,13.7083555556,5.8394,9.75243333333
466.94,9.10886666667,25.2435333333,8.4608,27.0226666667,6.42046666667,8.41031372549,13.7494666667,5.83976666667,9.76663333333
467.29,9.07336666665,25.2491333333,8.43446666666,27.05,6.37673333333,8.39736274509,13.716,5.7993,9.71743333333
467.64,9.04886666667,25.3306666667,8.41626666666,27.1283333333,6.37693333333,8.39098431373,13.7161,5.7976,9.70616666667
467.99,9.08363333335,25.4362,8.43363333334,27.2337333333,6.4116,8.4264254902,13.7638666667,5.828,9.73803333334
468.35,9.09049999999,25.4726,8.44363333334,27.2946333333,6.41353333333,8.42754901962,13.7769111111,5.82943333333,9.74080000001
468.70,9.07726666667,25.5288,8.42953333334,27.3415666667,6.4066,8.42960196078,13.7928777778,5.82266666667,9.73986666667
469.05,9.11570000001,25.5908666667,8.44853333334,27.4014,6.43606666667,8.47268039215,13.8244111111,5.84676666667,9.78566666667
469.40,9.11383333333,25.6736666667,8.4782,27.4838333333,6.43173333333,8.4752882353,13.8461444445,5.855,9.79843333333
