wavelength,Back_DiuSpem,Belly_DiuSpem,Breast_DiuSpem,Crissum_DiuSpem,Crown_DiuSpem,DorTail_DiuSpem,Patch10_DiuSpem,Patch11_DiuSpem,Rump_DiuSpem,Throat_DiuSpem,WingTip_DiuSpem
610.60,12.7180333333,53.6298666667,16.9469846154,45.7759666666,15.6014,12.9827012346,57.9630666666,24.1150666667,17.4045333333,50.8332,8.86563333333
610.93,12.6743,53.6182,16.9345641026,45.7832333333,15.5919333333,12.9674,57.9583333333,24.1348,17.3652,50.8178,8.85503333333
611.27,12.6546333333,53.6100666667,16.8935589744,45.7534333333,15.577,12.9340345679,57.9672,24.1517333333,17.3210444445,50.8038,8.85
611.60,12.6554,53.6776,16.9103897436,45.8623666667,15.6042666667,12.971545679,58.0376666667,24.2003333333,17.3369444445,50.8796666667,8.8503
611.93,12.6489,53.7034666667,16.9106205128,45.8913333333,15.6082666667,13.0051333333,58.0458666667,24.231,17.3502444444,50.8571333333,8.84653333333
612.27,12.6112,53.6312666667,16.8591179487,45.8108333333,15.5866,12.9642493827,57.9882,24.1961333333,17.3365666667,50.7790666667,8.83086666667
612.60,12.6038,53.6386666667,16.8462,45.8636666667,15.5835333333,12.9625950617,58.0219333333,24.1801333333,17.3345555556,50.83,8.79213333333
612.94,12.5521666667,53.6112666667,16.7613076923,45.8986666667,15.5476,12.9209802469,57.9764,24.1203333333,17.2976222222,50.8123333333,8.75356666667
613.27,12.496,53.53,16.6903128205,45.8769,15.4871333333,12.9046641975,57.8572666667,24.0547333333,17.2564666667,50.6932666667,8.7182
613.61,12.5182666667,53.5619333333,16.6530820513,45.9118,15.5015333333,12.9050148148,57.8825333333,24.0067333333,17.2483777778,50.7119333333,8.71946666667
613.94,12.5329333333,53.5386666667,16.6793435897,45.9203333334,15.5185333333,12.923108642,57.8956666667,24.0203333333,17.2600777778,50.7296666667,8.7742
614.28,12.6175333333,53.6832,16.758,46.0643666667,15.5738666667,12.9810049383,58.0627333333,24.0593333333,17.3595555555,50.8977333333,8.85596666667
614.61,12.5863,53.6698,16.7194307692,46.0593,15.5470666667,12.9686246914,58.0088,24.0282,17.3471,50.8590666667,8.8238
614.94,12.6085666666,53.729,16.7149076923,46.116,15.5518666667,12.9855209877,58.0400666666,23.9832666667,17.3766555556,50.9268,8.80993333333
615.28,12.6525666667,53.7349333333,16.7350769231,46.1179666667,15.595,13.0066814815,58.0432666667,23.967,17.4136555555,50.9189333333,8.81536666667
615.61,12.6062,53.7678,16.6742666667,46.1535333333,15.5344666667,12.9407555555,58.0842,23.9401333334,17.3967444444,50.9720666667,8.76916666667
615.95,12.6060333333,53.7498666667,16.6464615385,46.1623,15.4898,12.9401703704,58.0216,23.9206666667,17.3782444444,50.9132666667,8.75156666667
616.28,12.5892666667,53.6922,16.6705487179,46.0574666667,15.4987333333,12.9601012346,57.9032,23.9296666667,17.3862777778,50.8219333333,8.7814
616.61,12.6705,53.7154,16.7928,46.0426666667,15.6018,13.0392444444,57.8886,24.0155333333,17.4777444444,50.8813333333,8.85663333333
616.95,12.7035,53.7892666667,16.8152051282,46.0408,15.615,13.0432246914,57.9735333333,24.0220666667,17.5080777778,51.0102666667,8.89156666666
617.28,12.7231666667,53.8138,16.8891692308,46.0517333333,15.6199333333,13.1254888889,58.0092666667,24.1504,17.5698888889,51.0682,8.92736666667
617.62,12.8498333333,53.9774,17.0001538462,46.1698666667,15.7244,13.2690592592,58.1282666667,24.2704666667,17.6935888889,51.1588,9.0388
617.95,12.8557666666,53.9748,17.0239179487,46.1556666667,15.7208,13.2928098765,58.1216,24.3016666667,17.6975444445,51.1600666667,9.0363
618.28,12.8320666667,53.9542666667,17.0071128205,46.0750666667,15.7016,13.262708642,58.1024666667,24.2648666667,17.6331222222,51.153,9.0079
618.62,12.8418333333,54.0203333333,17.0186,46.1456333333,15.7121333333,13.2830987654,58.1374666667,24.328,17.6469666667,51.2385333333,9.0293
618.95,12.8261666667,54.0738666667,17.0184820513,46.2158,15.6947333333,13.2667185185,58.203,24.3568,17.6272666667,51.3339333333,9.02693333333
619.28,12.9071333333,54.0014666667,17.0876051282,46.1718333333,15.7400666667,13.3026296296,58.1538666667,24.3599333333,17.6463333333,51.2888,9.1136
619.62,13.0376666667,54.2786,17.2511948718,46.4044333333,15.9404666667,13.4327679012,58.3970666666,24.5374,17.7992888889,51.5763333333,9.2586
619.95,13.0212,54.3826666667,17.254225641,46.4932,15.9282,13.4265308642,58.4524666667,24.5325333333,17.8030333333,51.6684666667,9.2532
620.28,12.9713333333,54.4125333334,17.1950769231,46.5043666667,15.8722,13.3997333334,58.4938,24.5108666667,17.7718333333,51.6157333333,9.2057
620.62,12.9527,54.3953333333,17.1781487179,46.5292,15.8488666667,13.375471605,58.486,24.5083333333,17.7495111111,51.6384,9.1514
620.95,12.9063,54.317,17.1224923077,46.4913333333,15.8375333333,13.3418864198,58.3699333333,24.4191333333,17.6931333333,51.5356,9.11606666667
621.28,12.8543666667,54.1856,17.0996717949,46.4151333333,15.7976666667,13.2388444444,58.2156666667,24.3399333333,17.6281333333,51.4479333333,9.05316666667
621.62,12.7794666667,54.126,17.0436102564,46.4022,15.7719333333,13.2058790124,58.1528,24.313,17.5508222222,51.361,8.98536666667
621.95,12.8618666667,54.1282,17.1150512821,46.4068333333,15.7983333333,13.2513703704,58.1409333333,24.3426666666,17.6315444445,51.3687333333,9.04656666667
622.28,12.8411666667,54.0407333333,17.1215538461,46.3296,15.7897333333,13.2273333333,58.0215333333,24.3094666667,17.6009666667,51.248,9.05916666667
622.62,12.8028,54.0088666667,17.0610307692,46.2406333333,15.7437333333,13.1870962963,57.9218666667,24.2935333333,17.5639444445,51.1862666667,9.03366666667
622.95,12.7223333333,54.098,17.0073948718,46.3014666667,15.7305333333,13.1605604938,57.9982,24.3156,17.5757888889,51.2790666667,8.95893333333
623.28,12.5974,53.9097333333,16.8249589743,46.1741,15.5630666667,13.0357333333,57.8788,24.1333333333,17.4148777778,51.1058,8.79656666667
623.62,12.6052,53.9457333333,16.8151025641,46.2825666666,15.5466,13.0090740741,57.9839333333,24.139,17.4134777778,51.2051333333,8.7666
623.95,12.6684,53.8925333333,16.8777692308,46.2899666667,15.5715333333,13.0403308642,57.9774666667,24.1778666667,17.4459111111,51.2514666667,8.83776666667
624.28,12.7427333333,53.9286,16.9404666667,46.2693333333,15.6606,13.1255580247,57.9814666667,24.2260666667,17.4916777778,51.2184666667,8.96536666667
624.62,12.7689,54.0558,16.9906769231,46.3757333334,15.6524,13.1320222222,58.1593333333,24.2298666667,17.5167555556,51.3801333333,8.97276666667
624.95,12.6870333333,54.0653333333,16.9114358974,46.3551333333,15.5684,13.0931728395,58.1978,24.1999333333,17.4797777778,51.3736666667,8.8895
625.28,12.7113333333,54.1107333333,16.9034615385,46.3719666667,15.5426666667,13.0785975309,58.2395333333,24.2043333333,17.4688777778,51.4525333333,8.91166666667
625.61,12.7655,54.2418666667,16.9568051282,46.4964333333,15.6402666667,13.1438864198,58.3468666667,24.2942666666,17.5437111111,51.5492666667,8.9779
625.95,12.8137,54.2564,17.0016717949,46.5072,15.6753333333,13.1923679013,58.3866666667,24.3055333333,17.6218888889,51.5668,9.00496666667
626.28,12.8290666667,54.2176666667,17.0032410256,46.4753666667,15.6714,13.2070814815,58.3599333333,24.2444,17.6248777778,51.5151333333,9.00143333334
626.61,12.8569333333,54.2036666667,17.0382564103,46.4578,15.6724,13.2473333333,58.3489333333,24.2546,17.6263,51.5326,9.0643
626.94,12.9687333333,54.2604,17.1810102564,46.502,15.7714,13.3565580247,58.3729333333,24.368,17.7400888889,51.5864,9.19943333333
627.28,13.0615,54.3134666667,17.2494051282,46.5210333333,15.8948,13.4485950617,58.443,24.4605333333,17.8059555555,51.6412,9.29076666667
627.61,13.0849666667,54.4206666667,17.2851076923,46.6067333333,15.9022666667,13.4851555556,58.5632666667,24.5047333333,17.8315555556,51.7349333333,9.3242
627.94,13.0700333333,54.4351333333,17.2949384615,46.6303333333,15.903,13.4818395062,58.5633333333,24.5286,17.8633444444,51.7223333333,9.30056666667
628.27,13.1561666667,54.4727333333,17.3505641026,46.6527666667,16.0135333333,13.5462395062,58.5562666667,24.6226666667,17.9044888889,51.7313333333,9.37363333333
628.61,13.2085,54.5783333333,17.3766102564,46.7499,16.0279333333,13.5945876543,58.6202666666,24.6436,17.9091888889,51.8356,9.43913333333
628.94,13.1525666667,54.5463333333,17.3239794872,46.7506333333,15.9825333333,13.556108642,58.6028,24.5796666667,17.8707111111,51.8182,9.39513333333
629.27,13.0962666667,54.5770666667,17.2850615385,46.8028,15.9262666667,13.5290320988,58.6257333333,24.5781333333,17.8327333333,51.8486666667,9.35686666666
629.60,13.0812666667,54.6337333334,17.2794153846,46.8856333333,15.9042666667,13.5003654321,58.7069333333,24.5691333333,17.8073555556,51.8914666667,9.33723333334
629.94,13.1002333333,54.6782,17.3405692308,46.9114333333,15.9365333333,13.5558864198,58.7225333333,24.6414666667,17.8364888889,51.9249333333,9.42189999999
630.27,13.1098,54.7347333333,17.3725333334,46.9914333333,15.9554,13.5337901235,58.7931333333,24.6690666667,17.8227333333,51.9589333333,9.38590000001
630.60,13.0457666667,54.7417333333,17.3249538461,47.0073,15.8702666667,13.4692518518,58.8244,24.6096666667,17.7330888889,52.0014666667,9.32256666665
630.93,13.0069,54.7057333334,17.2889846154,47.0249666667,15.7971333333,13.4362395062,58.7996,24.5688666667,17.7193111111,51.9498,9.28083333333
631.26,13.0175666667,54.7397333333,17.2860769231,47.0539333333,15.8669333333,13.4375283951,58.7752666667,24.5639333333,17.7362111111,51.9334,9.30876666666
631.60,13.0446666667,54.763,17.3294358974,47.0876666667,15.8844666667,13.4632197531,58.8122,24.6091333333,17.7499222222,52.0462,9.36249999999
631.93,12.9786,54.6762,17.3021846154,47.0692,15.8400666667,13.4326641975,58.7568666667,24.5996,17.7414888889,51.984,9.33569999999
632.26,13.0151666667,54.7263333333,17.3725641026,47.0973666667,15.9158666667,13.451762963,58.8056666666,24.6937333333,17.8148111111,52.0471333333,9.37013333332
632.59,13.1069,54.7496,17.4788102564,47.1012,16.0148,13.541291358,58.8206666667,24.7747333333,17.9023222222,52.0366666667,9.46076666665
632.92,13.1562666667,54.6991333333,17.5045230769,47.0417,16.0489333333,13.5374962963,58.7668,24.74,17.9165888889,51.9824,9.44846666666
633.26,13.1619333333,54.7166666667,17.4896717949,47.0138333333,16.0333333333,13.5549753086,58.7416,24.7289333333,17.8888444445,51.9869333333,9.43343333333
633.59,13.2169333333,54.8220666667,17.5491589744,47.1113666667,16.1024,13.5909333333,58.8506,24.7984666667,17.9647666667,52.0999333333,9.45493333333
633.92,13.2998666667,54.9045333333,17.6361333333,47.1743333333,16.1908666667,13.7000814815,58.8972666667,24.9085333333,18.0822555556,52.1701333333,9.58333333335
634.25,13.3998,54.9242666667,17.7288974359,47.1948,16.3400666667,13.8340074074,58.9103333333,25.0381333333,18.2332666667,52.1752,9.71119999999
634.58,13.4015,54.8979333334,17.7188974359,47.1720333333,16.347,13.8557209877,58.8008,25.0328,18.2077888889,52.1384666667,9.74830000001
634.91,13.4346666667,54.8786,17.7608666667,47.2016333333,16.3637333333,13.8888049383,58.7906666667,25.0602666667,18.2365111111,52.1786,9.78100000001
635.25,13.3809333333,54.8722,17.6978615385,47.2443333333,16.3162,13.8262148148,58.824,25.0024,18.1980777778,52.1922666667,9.71109999998
635.58,13.4274333333,54.9942666667,17.7312615384,47.3700666667,16.3550666666,13.8782938272,58.9216,25.0842,18.2843666666,52.2887333333,9.78703333332
635.91,13.4187333333,54.8674,17.7268410256,47.2927333333,16.3122,13.8898395062,58.8146,25.0335333333,18.2536444444,52.192,9.78536666665
636.24,13.4256666667,54.8712,17.7144564102,47.3039333333,16.3336666667,13.8985530864,58.8228,25.0423333333,18.3029111111,52.243,9.77886666667
636.57,13.4308,54.8880666667,17.7353692307,47.3218666667,16.3424,13.9491209876,58.8115333333,25.0864,18.3290111111,52.2653333333,9.81823333334
636.90,13.3722666667,54.8870666667,17.7116666666,47.2839666667,16.335,13.9294716049,58.8074666667,25.0958666667,18.3414111111,52.224,9.81939999999
637.23,13.3767666667,54.9103333333,17.6916358974,47.3283333333,16.3152,13.9142172839,58.8494666667,25.0934,18.3399666667,52.2475333333,9.81356666666
637.56,13.3282,54.7829333333,17.6048871795,47.2397666667,16.2526666667,13.8430592593,58.7316666667,24.9934666667,18.2463555555,52.1726666667,9.69570000001
637.90,13.2532,54.7582666667,17.5265641026,47.1913,16.1576,13.7084,58.6265333333,24.8904,18.1283777778,52.1312,9.58513333332
638.23,13.2774666667,54.7592,17.6023025641,47.2030666667,16.1722,13.7043703704,58.6733333333,24.9093333333,18.1545777778,52.1612,9.61476666667
638.56,13.2645,54.6770666667,17.5677897436,47.1535,16.1283333333,13.6829407408,58.5839333333,24.8897333333,18.1043222222,52.1114,9.57853333332
638.89,13.2761333333,54.6235333333,17.5527897436,47.1385333333,16.1192,13.6900296296,58.515,24.8782,18.0955,52.0514666667,9.5844
639.22,13.1931333333,54.5902,17.449425641,47.0567,16.028,13.6096839506,58.5442,24.7520666667,17.9360444444,52.0597333333,9.46210000001
639.55,13.196,54.6704,17.4578564102,47.1172,16.0788,13.5953654321,58.631,24.7611333333,17.9452777778,52.0514,9.46936666666
639.88,13.2187,54.7548,17.4844102564,47.1740666667,16.0779333333,13.6225358025,58.6675333333,24.8212,17.9624888889,52.0814,9.50786666667
640.21,13.2372333333,54.6984,17.4954102564,47.2090666667,16.0896,13.6634296296,58.6847333333,24.8457333333,17.9806333333,52.1202,9.55036666667
640.54,13.2668666667,54.6942,17.5237641026,47.2247,16.173,13.710545679,58.7056,24.8528666667,18.0065777778,52.1664666667,9.56890000001
640.87,13.2829666667,54.6855333333,17.5366564102,47.2637,16.2198666667,13.7285037037,58.7382,24.8599333334,17.9907666667,52.1618666667,9.57790000001
641.20,13.288,54.7013333333,17.5253846154,47.2493666667,16.2166,13.722545679,58.7112666667,24.8130666667,17.9920222222,52.097,9.62050000001
641.53,13.2161666667,54.742,17.5074358974,47.2404666667,16.1681333334,13.7081259259,58.7629333333,24.7878666667,17.9786111111,52.0962666667,9.55213333333
641.87,13.0751,54.6916,17.3566410256,47.0734666667,16.0282,13.6031679012,58.6968,24.661,17.8572777778,52.0413333334,9.39803333332
642.20,13.0351333333,54.8164666667,17.3510051282,47.0744,16.0258,13.606708642,58.8634,24.6674666667,17.8803777778,52.1064,9.37123333334
642.53,13.0293666667,54.9268,17.3724564103,47.1375,16.0191333333,13.6243407407,58.8824666667,24.6956666667,17.8513888889,52.1590666667,9.35783333334
642.86,13.1878333333,54.8955333333,17.5160820513,47.1131666667,16.1824666667,13.7628617284,58.7784666667,24.8386666667,18.0531222222,52.0853333333,9.52683333333
643.19,13.2428333333,54.8692666667,17.5370205128,47.0654,16.2080666667,13.8381185185,58.7216666667,24.8814,18.1061111111,52.1061333333,9.56226666667
643.52,13.1765,54.7404,17.4757179487,47.0698,16.1728,13.7791481481,58.6370666667,24.7820666667,18.0170555556,52.027,9.48166666665
643.85,13.1055333333,54.7922,17.4297435898,47.0527333333,16.1260666667,13.6817283951,58.6656666667,24.7127333333,17.9922222222,52.0259333333,9.43020000001
644.18,13.1466666667,54.8217333333,17.4458871795,47.1931,16.1454666667,13.6529925926,58.7024666667,24.7398666667,18.0119777778,52.0806,9.48456666667
644.51,13.0971,54.7590666667,17.4666256411,47.0874333333,16.1580666666,13.6821901234,58.5162,24.7493333333,18.0018222222,52.032,9.4979
644.84,13.2188666667,54.8797333333,17.6276,47.2669666667,16.3037333333,13.8173481481,58.6626666667,24.9528666667,18.159,52.1574,9.64156666665
645.17,13.3148666667,54.8898666667,17.6637333333,47.3306333333,16.3828,13.8950666667,58.6534666667,25.0298,18.2105555556,52.1947333333,9.75730000001
645.50,13.5460333333,55.0674,17.8538615385,47.5553666667,16.6114,14.0910641975,58.8221333334,25.242,18.3983888889,52.3134666667,9.96716666667
645.83,13.5350666667,54.9601333333,17.8242051282,47.5024666667,16.6112,14.0948617284,58.6694,25.1892666667,18.3696222222,52.1582666667,9.98010000001
646.16,13.6238,54.8554,17.8421384615,47.3814333333,16.6543333333,14.1402864198,58.6272,25.1980666667,18.4012888889,52.0884,10.0481666667
646.49,13.4976666667,54.7708666667,17.7541794872,47.35,16.4829333333,14.0360049383,58.6012,25.0594666667,18.2525333333,52.038,9.93426666666
646.82,13.4815333333,54.7726,17.7323794872,47.368,16.4701333333,14.0028567901,58.6290666667,25.0284,18.2306111111,52.0608666667,9.95773333333
647.15,13.5182333333,54.8402666667,17.7120666667,47.3262,16.4588,13.9777654321,58.6004,25.0363333333,18.1875666667,52.0938666667,9.95483333333
647.48,13.5872,54.9283333333,17.7952512821,47.3833666667,16.5541333333,14.0541777778,58.7079333333,25.1312,18.2159,52.1691333333,10.0018666667
647.81,13.6044666667,54.7171333333,17.7840410256,47.2101333333,16.5290666667,14.0716740741,58.5217333333,25.1468,18.2172444444,51.9707333333,10.0310666667
648.14,13.6072,54.8183333333,17.7381230769,47.291,16.4518,13.9931308642,58.6691333333,25.1243333333,18.2137666667,52.0347333333,9.9762
648.47,13.4259,54.6277333333,17.5147384615,47.0808333333,16.2472666667,13.8395950617,58.5170666667,24.9444666667,18.0339333333,51.8542,9.77706666667
648.80,13.4307333333,54.6794,17.4984666667,47.1753666667,16.2276,13.8647506173,58.5828666666,24.9734,18.0425111111,51.8868666667,9.76850000001
649.13,13.3909666667,54.5836666667,17.4516769231,47.0501,16.1785333333,13.809908642,58.4758,24.9359333333,18.0029666667,51.8407333333,9.75710000001
649.46,13.4311333333,54.5746,17.4807230769,46.9869,16.1886,13.7973135802,58.413,24.9582,17.9908777778,51.8731333333,9.76596666667
649.79,13.3413666666,54.5400666667,17.421625641,47.0165666667,16.1472,13.7526666667,58.4336,24.9223333333,17.9823111111,51.8758666667,9.69490000001
650.11,13.4016333333,54.5996,17.4721282052,47.0783666667,16.2474,13.811582716,58.4622,24.9971333333,18.0864444444,51.9338666667,9.74086666665
650.44,13.3509333333,54.7516666667,17.4361948718,47.1593333333,16.1874,13.7897012346,58.5599333333,25.0031333333,18.0351555556,52.0396666667,9.6614
650.77,13.3152,54.8321333333,17.4851230769,47.2393,16.1716666667,13.8322962963,58.7242666667,25.0722,18.0744333333,52.1242,9.65336666667
651.10,13.2508333333,54.7874666667,17.3955589744,47.2412,16.1026666667,13.7887481482,58.6556,25.0201333333,17.9900333334,52.1232666666,9.58283333335
651.43,13.2172333333,54.9186,17.3859948718,47.3085666667,16.0656,13.7925851852,58.7678,25.0221333333,17.9651666667,52.2484666667,9.53206666667
651.76,13.2529333333,54.8728,17.3835384615,47.2581333333,16.066,13.8324493827,58.7430666667,24.9804,17.9738666667,52.2541333334,9.55583333334
652.09,13.2543,54.9734666667,17.429025641,47.3191333333,16.154,13.8461283951,58.765,25.0156666667,17.9917666667,52.3786666666,9.55139999999
652.42,13.2575666667,54.9392,17.4645230769,47.2924,16.2038666667,13.8630246914,58.8302,25.0156,18.0191333334,52.3478666667,9.58823333335
652.75,13.3061666666,55.0268666667,17.5565589744,47.4490666667,16.2711333334,13.9221580247,58.8974,25.0582666667,18.0957888889,52.4306,9.62660000001
653.08,13.2529666667,55.0122,17.4936666667,47.4767,16.2261333334,13.8985160494,58.9758666667,25.0291333333,18.0842888889,52.4292,9.56546666667
653.41,13.2999666667,55.1486,17.6394564102,47.5081333333,16.2971333333,13.9679506173,59.0402666667,25.1306,18.1889222222,52.5347333333,9.66549999999
