wavelength,Back_SalSimf,Belly_SalSimf,Breast_SalSimf,Crissum_SalSimf,Crown_SalSimf,DorTail_SalSimf,Patch10_SalSimf,Patch11_SalSimf,Patch12_SalSimf,Patch13_SalSimf,Rump_SalSimf,Throat_SalSimf,WingTip_SalSimf
554.77,13.4348,39.253,30.8490666667,28.1204666667,9.1754,10.2511333333,11.0106666667,8.28226666667,10.7373666667,32.5315833333,11.1506666667,52.9039333333,10.3705333333
555.11,13.4563333333,39.2467333333,30.8561333333,28.1522,9.1912,10.268,11.0236666667,8.29246666667,10.7651,32.5248333334,11.1529333333,52.8950666667,10.3815333333
555.45,13.4354,39.2139333333,30.8642,28.1212,9.1832,10.2652,11.0402,8.27006666667,10.7463,32.478,11.1520666667,52.8816,10.3682
555.80,13.4232,39.1682666667,30.8211333333,28.1008,9.14826666667,10.2456666667,11.0226666667,8.26093333333,10.7314333333,32.4259166667,11.1267333333,52.8070666667,10.365
556.14,13.4376666667,39.2307333333,30.8366666667,28.1466,9.1474,10.2541333333,11.0114666667,8.252,10.7356333333,32.4414166666,11.1255333333,52.8602666667,10.3677333333
556.48,13.4192666667,39.2466,30.8227333333,28.1381333333,9.1268,10.2312666667,11.0083333333,8.26286666667,10.7040666667,32.4211666667,11.0927333333,52.8616,10.3499333333
556.82,13.4138666666,39.2448,30.8092666667,28.1329333333,9.13273333333,10.2304666667,10.997,8.26673333333,10.7060666667,32.41425,11.104,52.8431333333,10.3606666667
557.16,13.4168666667,39.2822,30.8073333333,28.1550666667,9.11333333333,10.2320666667,11.0266666667,8.26466666667,10.7005666667,32.4300833333,11.1074666667,52.8709333333,10.3594666667
557.50,13.3602,39.3124666667,30.7931333333,28.1484,9.0594,10.1681333333,10.9664666667,8.22573333334,10.6598333333,32.4083333333,11.0635333333,52.8750666667,10.3269333333
557.85,13.3547333333,39.3714,30.8089333333,28.1961333333,9.05813333333,10.1780666667,10.9696,8.20473333333,10.6563333333,32.4281666667,11.0822,52.9266,10.3427333333
558.19,13.3301333333,39.3860666667,30.7819333333,28.2116666667,9.04466666667,10.1667333333,10.9524666666,8.168,10.6543333333,32.4023333334,11.0614,52.903,10.3177333333
558.53,13.3412666667,39.4146666667,30.8094,28.2477333333,9.03006666667,10.1586666667,10.9502666667,8.1716,10.6448,32.42575,11.064,52.9494666667,10.3138
558.87,13.3618,39.5305333333,30.8791333333,28.3336666667,9.03466666667,10.1753333333,10.9626,8.18873333333,10.6433666667,32.4711666667,11.0836,53.0539333333,10.342
559.21,13.3701333333,39.5638,30.8818666666,28.3872666667,9.03406666667,10.1726666667,10.9393333333,8.18753333333,10.6214,32.49975,11.0906,53.0624,10.3397333333
559.55,13.3864,39.6111333333,30.9228666667,28.4424,9.0354,10.1822666667,10.9573333333,8.1772,10.6218,32.5380833333,11.1116,53.0852,10.3634666667
559.89,13.3853333333,39.6272,30.9462,28.447,9.01613333333,10.1849333333,10.9635333333,8.18973333333,10.6242666667,32.5245,11.116,53.0644666667,10.3669333333
560.23,13.4262666667,39.6922666667,31.0198,28.541,9.05213333333,10.2208666667,10.9928,8.21133333334,10.6557666667,32.5946666666,11.1517333333,53.0996,10.4169333333
560.58,13.4458666667,39.7587333333,31.0507333333,28.5912,9.05986666667,10.2179333333,11.0005333333,8.21066666667,10.6602333333,32.6360833333,11.1482,53.1534666667,10.433
560.92,13.4555333333,39.7450666667,31.0678,28.6225333333,9.09393333333,10.2292666667,11.0175333333,8.2418,10.6782333333,32.657,11.1675333333,53.1051333333,10.4634
561.26,13.5203333333,39.7674,31.1062,28.6860666667,9.13493333333,10.2786,11.0654666667,8.2972,10.7125333333,32.6819166667,11.2004666667,53.0788,10.5190666667
561.60,13.5139333333,39.8046,31.1102666667,28.6887333334,9.13413333333,10.2524666667,11.0466,8.29273333333,10.6904333333,32.6854166666,11.1716666667,53.0968,10.4947333333
561.94,13.5443333333,39.8394666667,31.1664666667,28.7076666667,9.16313333333,10.2772666667,11.0735333333,8.32553333333,10.6976666667,32.70075,11.2158666667,53.1158666667,10.5227333333
562.28,13.5464666667,39.8654666667,31.1753333333,28.7477333333,9.1854,10.2938666667,11.0682666667,8.33326666667,10.721,32.6664166667,11.2186666667,53.0953333333,10.5358666666
562.62,13.5301333334,39.8050666667,31.1346,28.7063333333,9.17986666667,10.2880666667,11.0690666667,8.33453333333,10.7081,32.6175,11.2194666667,52.9926666667,10.5416666667
562.96,13.5698666667,39.8614,31.1656666667,28.7584,9.21746666667,10.3413333333,11.1242,8.37633333333,10.7851666667,32.6489166667,11.2761333333,52.9920666667,10.597
563.30,13.5764,39.9296666667,31.2104,28.8087333333,9.24873333333,10.3522,11.1587333333,8.40726666667,10.8107666667,32.6875,11.2896666667,53.0261333333,10.6079333333
563.64,13.5871333333,39.9803333333,31.2147333334,28.825,9.26006666667,10.376,11.1836666667,8.40333333333,10.8061,32.682,11.2950666667,53.0444,10.6220666667
563.99,13.6007333333,40.0146,31.2152,28.8360666667,9.25206666667,10.3878666667,11.2026,8.40993333333,10.8265333333,32.6898333333,11.301,53.044,10.6446
564.33,13.6448,40.0874,31.2784666666,28.8854666667,9.28433333333,10.4547333333,11.2435333333,8.46893333333,10.8927666667,32.7063333333,11.3488666667,53.0489333333,10.6978666667
564.67,13.6837333333,40.1764,31.3428,28.9299333334,9.31453333333,10.5147333333,11.2964,8.499,10.9361,32.7498333333,11.3911333333,53.1111333333,10.7426666667
565.01,13.7026666667,40.2672666667,31.4262,28.985,9.3132,10.5466,11.3358666667,8.50946666667,10.9573,32.7755,11.4203333333,53.2,10.7820666667
565.35,13.7148666667,40.2767333333,31.4402666667,29.019,9.32453333333,10.5652666667,11.3481333334,8.5092,10.9862333333,32.7690833333,11.4402,53.1755333334,10.8113333333
565.69,13.7354666667,40.3522666667,31.4812,29.1012,9.3352,10.5892,11.3778,8.53206666667,11.0049666667,32.8046666667,11.4442,53.2236666667,10.8493333333
566.03,13.7412,40.3875333333,31.4944666667,29.1204,9.3278,10.5944666667,11.3886,8.5242,11.0125,32.8356666667,11.455,53.2682666666,10.8526666667
566.37,13.7334,40.4203333333,31.5345333333,29.1537333333,9.31993333333,10.5904666666,11.3838666666,8.49393333333,11.006,32.8555833333,11.4344,53.3166,10.8212
566.71,13.7178,40.4227333333,31.5456,29.1596666667,9.3168,10.5742666667,11.3718666667,8.4728,10.9970666667,32.8518333333,11.3946,53.34,10.8083333333
567.05,13.7275333333,40.409,31.5471333333,29.1584666667,9.30766666667,10.5908666667,11.3520666667,8.47473333333,10.9897,32.85125,11.4094,53.3384666667,10.8250666667
567.39,13.708,40.4058,31.561,29.1842,9.2934,10.57,11.3206666667,8.4782,10.9846333333,32.8713333334,11.3940666667,53.3236,10.8124
567.73,13.697,40.429,31.5731333333,29.1933333333,9.29333333334,10.5714,11.2976666667,8.46086666667,10.9578,32.875,11.3819333333,53.359,10.8017333333
568.07,13.6588,40.4086,31.573,29.1852666667,9.27206666667,10.534,11.2738,8.42446666667,10.9061666667,32.847,11.3578,53.3441333333,10.7758666666
568.41,13.6534,40.4152,31.5858666667,29.2087333334,9.24913333333,10.4985333333,11.2352666667,8.3964,10.8729333333,32.8351666667,11.3282,53.3733333333,10.7427333333
568.75,13.6268,40.387,31.5315333333,29.2028,9.22373333333,10.4814666667,11.1949333333,8.36906666667,10.8472333333,32.8218333333,11.2983333333,53.2994666667,10.72
569.09,13.626,40.4108,31.5574,29.2264,9.1848,10.4776666667,11.1772666666,8.35966666667,10.8362666667,32.85675,11.2869333333,53.3122,10.7060666667
569.43,13.6085333333,40.3667333333,31.5406,29.181,9.15993333333,10.4678666667,11.1456,8.33946666667,10.8162666667,32.8376666667,11.2778,53.2768,10.6830666667
569.77,13.596,40.3657333333,31.5492666667,29.1834666667,9.1528,10.478,11.1550666667,8.3546,10.8057666667,32.7895,11.2830666667,53.2126666667,10.6836
570.11,13.6623333333,40.4482666667,31.5884666667,29.2607333333,9.2076,10.5566,11.2178,8.4214,10.8621333333,32.8389166667,11.3594666666,53.2309333333,10.7564
570.45,13.6642,40.4916,31.6201333333,29.2781333333,9.18893333333,10.5802666667,11.2402666667,8.44326666667,10.843,32.8300833333,11.3711333333,53.1977333333,10.7652
570.79,13.6722,40.5876,31.6634,29.3447333333,9.18473333333,10.5876,11.2688666667,8.4418,10.8537333333,32.8726666666,11.3844666667,53.2642,10.7784
571.13,13.7142666667,40.6185333333,31.6838666667,29.389,9.20213333333,10.6166,11.3108,8.468,10.8695,32.9005833333,11.4197333333,53.2606666667,10.8143333333
571.47,13.7596666667,40.683,31.7530666667,29.472,9.24006666667,10.6646666666,11.3564666667,8.51666666667,10.9194666667,32.9293333333,11.4660666667,53.2986666667,10.8594
571.81,13.7951333333,40.7485333333,31.7784666667,29.5381333333,9.2598,10.7043333333,11.3878666667,8.54373333333,10.9503333333,32.9783333334,11.4896666667,53.3182,10.8967333333
572.15,13.8110666667,40.7669333333,31.7899333333,29.552,9.26393333333,10.7360666667,11.4240666667,8.57546666667,10.9605,32.9784166667,11.5100666667,53.2860666667,10.9139333333
572.49,13.8004,40.777,31.8101333333,29.5746666666,9.27646666667,10.7372,11.4365333333,8.56873333333,10.9658,32.9806666667,11.5142,53.2986666667,10.9062
572.83,13.8095333333,40.8285333333,31.8496,29.6051333333,9.295,10.7694,11.4818666667,8.60393333333,10.9764,32.99625,11.5419333333,53.3571333333,10.9427333333
573.17,13.8129333333,40.8817333333,31.8610666667,29.6532,9.30626666667,10.7803333333,11.5018666667,8.59753333333,10.9841666667,33.0195833333,11.5609333333,53.3652,10.9582666667
573.51,13.8355333333,40.9222,31.8764,29.7147333333,9.34626666667,10.8098666667,11.5299333333,8.62386666667,11.0041666667,33.0673333333,11.569,53.3986666667,10.9934
573.85,13.7936,40.9299333334,31.8801333333,29.7188,9.2956,10.7763333333,11.4946666667,8.5826,10.9764333333,33.0610833333,11.5256,53.4324,10.9688666667
574.19,13.8222,40.9514666667,31.9142,29.7788,9.3384,10.7846,11.5057333333,8.5996,11.0134,33.0999166667,11.5493333333,53.4576666667,11.0087333333
574.53,13.8184,40.9214666667,31.9076,29.7792666667,9.33806666667,10.7942666667,11.5035333333,8.59953333333,11.0290666667,33.0524166667,11.5368666667,53.4196666667,11.0154666667
574.87,13.8182666667,40.9265333333,31.9195333333,29.79,9.34926666667,10.8156666667,11.5111333333,8.60246666667,11.0326333333,33.0045,11.5413333333,53.4314,11.0244
575.21,13.7665333333,40.8796666667,31.8694666667,29.7463333333,9.30273333333,10.7638666667,11.4738666667,8.56406666667,10.9881,32.9611666667,11.4881333333,53.3524,10.9779333333
575.55,13.7538,40.8743333333,31.8888,29.7682666667,9.2756,10.7644666667,11.4656666667,8.5258,10.959,32.9510833333,11.4724,53.3767333333,10.9460666667
575.89,13.6985333333,40.8858666667,31.8780666667,29.8003333333,9.2464,10.728,11.4257333333,8.46906666666,10.9232666667,32.9364166667,11.4222,53.4203333333,10.926
576.22,13.6902666667,40.8693333333,31.8597333333,29.8122666667,9.22573333333,10.7028,11.4101333333,8.46946666667,10.9079666667,32.9216666667,11.4019333333,53.3913333333,10.9346666667
576.56,13.6650666667,40.8238,31.8334,29.8025333333,9.1876,10.67,11.3458,8.43346666667,10.8878,32.8708333333,11.358,53.3065333333,10.9012666667
576.90,13.677,40.7820666667,31.8503333333,29.8128,9.2032,10.6910666667,11.3706,8.4568,10.8889666667,32.8476666667,11.3562,53.2393333333,10.9299333333
577.24,13.6974666667,40.7954,31.867,29.8024666667,9.197,10.6886,11.3762666667,8.43846666667,10.9049666667,32.8609166667,11.3652,53.2542666667,10.9526666667
577.58,13.7376666667,40.8166,31.9044,29.8617333334,9.25253333333,10.7213333333,11.4186,8.48786666667,10.9267666667,32.8893333333,11.4072,53.2448666667,11.005
577.92,13.7073333333,40.857,31.9151333333,29.8987333333,9.21233333333,10.7166,11.3851333334,8.46906666667,10.8797666667,32.8919166667,11.3744666667,53.297,10.9650666667
578.26,13.7364,40.9256666667,31.9674,29.9766666667,9.25913333333,10.7298666666,11.4235333333,8.51433333333,10.8912,32.94025,11.4108666667,53.3486,10.995
578.60,13.759,41.0293333333,32.0596,30.0602,9.30626666667,10.7553333333,11.4578,8.54366666667,10.9533,33.0445833334,11.4448666667,53.428,11.0228
578.94,13.8046,41.1382,32.1222666667,30.1623333333,9.36533333333,10.8104666667,11.4868666667,8.57873333333,11.0012333333,33.1098333333,11.485,53.5170666667,11.068
579.28,13.7804,41.1727333333,32.1206,30.175,9.349,10.7679333333,11.4913333333,8.57746666667,10.9917333333,33.1051666667,11.4661333333,53.5272,11.0635333333
579.61,13.8295333334,41.24,32.178,30.2203333333,9.3886,10.8053333333,11.5272666667,8.63966666667,11.0204,33.13525,11.5262666667,53.5181333333,11.1006666667
579.95,13.8723333333,41.3258666667,32.2544666667,30.2670666667,9.41893333333,10.864,11.5597333333,8.6662,11.0623,33.1993333333,11.5814,53.5856666667,11.1115333333
580.29,13.8858,41.3974,32.2873333333,30.3236666667,9.4412,10.8708,11.6210666667,8.6858,11.0795333333,33.2411666667,11.5986,53.6555333333,11.1459333333
580.63,13.8698,41.4775333333,32.2741333333,30.3589333333,9.39426666667,10.8346666667,11.5714666667,8.64853333333,11.0724666667,33.265,11.5708666667,53.7092666667,11.1194666667
580.97,13.8230666667,41.5179333333,32.3003333333,30.4100666667,9.35446666667,10.8083333334,11.5380666667,8.6516,11.0527666667,33.2708333333,11.5466666667,53.7268,11.0848666667
581.31,13.8206666667,41.571,32.3179333333,30.4285333333,9.33613333333,10.8146666667,11.5221333333,8.6314,11.0585333333,33.29325,11.5418,53.7322,11.0734
581.65,13.8927333333,41.6300666667,32.389,30.5100666667,9.405,10.8764,11.6042666667,8.6694,11.1515333333,33.3075833333,11.6196,53.7496666667,11.1522666667
581.98,13.8286,41.5466666667,32.3086666667,30.4285333333,9.34213333333,10.8404666666,11.5452,8.59286666667,11.1016333333,33.2243333334,11.5784,53.6244666667,11.0957333333
582.32,13.8014,41.4801333333,32.2496666667,30.3751333333,9.2742,10.8140666667,11.4994666667,8.547,11.0369666667,33.1513333333,11.5143333333,53.5054,11.0476
582.66,13.7978,41.4597333333,32.266,30.4096666667,9.26553333333,10.8192,11.523,8.5684,11.0601666667,33.1590833333,11.56,53.4885333333,11.0694
583.00,13.8133333333,41.5003333333,32.3296666667,30.4474666667,9.30486666667,10.8849333333,11.5274666667,8.62053333333,11.0994666667,33.18675,11.6104,53.5089333333,11.1035333333
583.34,13.7957333333,41.4601333333,32.2874,30.4284666667,9.27853333333,10.8555333333,11.5184666666,8.58586666666,11.1043,33.1670833333,11.5775333333,53.464,11.0986666667
583.68,13.8242666667,41.5082,32.2872666667,30.4579333334,9.3,10.8670666667,11.5522,8.61186666667,11.1264666667,33.1914166666,11.5860666667,53.4869333333,11.1270666666
584.01,13.8674666666,41.5659333333,32.3530666667,30.5288666667,9.35033333333,10.9339333333,11.5946,8.661,11.15,33.2353333333,11.6300666667,53.5062666667,11.1713333333
584.35,13.9386666667,41.6159333333,32.44,30.5866666667,9.43,11.0356,11.6842,8.75433333333,11.2115666667,33.2856666667,11.7159333333,53.5750666667,11.2565333333
584.69,13.9733333333,41.6089333334,32.4138666667,30.6023333333,9.4558,11.0612666667,11.7222,8.7616,11.2218,33.29175,11.7414,53.5251333334,11.2821333333
585.03,14.0186,41.655,32.4557333333,30.6593333333,9.4842,11.1076,11.7842,8.80833333333,11.2828666667,33.304,11.7882666667,53.5745333333,11.3463333333
585.37,13.9926,41.6706,32.4158,30.6404666667,9.44926666667,11.059,11.746,8.78013333334,11.2424,33.29375,11.7654,53.5220666667,11.3309333333
585.70,14.0760666667,41.8180666667,32.5483333333,30.7677333333,9.511,11.1596666667,11.8168666667,8.86886666667,11.3114666667,33.4451666667,11.8173333334,53.6859333333,11.4102666667
586.04,14.0876666667,41.8808666667,32.5842666666,30.8140666667,9.52953333333,11.1640666667,11.8496,8.87413333333,11.3412666667,33.472,11.8545333333,53.8110666667,11.4583333333
586.38,14.0982666667,41.9331333333,32.6033333333,30.8126666667,9.5296,11.1848,11.8502666667,8.86713333333,11.3439333333,33.4679166667,11.8478,53.8203333333,11.4736
586.72,14.1180666667,41.9015333333,32.5334,30.803,9.53013333333,11.1687333333,11.8826666667,8.8406,11.3601333333,33.4365833333,11.8366,53.7434666667,11.4932666667
587.06,14.0990666666,41.9402666667,32.5665333333,30.8223333333,9.5012,11.1806666667,11.8362,8.80786666667,11.3292666667,33.4375,11.7984,53.7462666667,11.4762666667
587.39,14.0892666667,41.997,32.6544,30.9026666667,9.517,11.1946666667,11.8487333333,8.81493333333,11.3492,33.4626666667,11.808,53.8084,11.5126
587.73,14.1117333333,42.0334666667,32.6706666667,30.9592,9.5536,11.2532,11.8874666667,8.8306,11.4311333333,33.45225,11.8440666667,53.8354666667,11.5484
588.07,14.0896,42.0475333333,32.6749333333,30.9747333333,9.53186666667,11.2138666667,11.8509333333,8.7786,11.4202333333,33.4453333333,11.8038666667,53.8207333333,11.4951333333
588.41,14.0666666667,42.0916666667,32.7482,31.0393333333,9.5214,11.2122,11.8533333333,8.7696,11.4272666667,33.4614166667,11.8006666667,53.9053333333,11.4965333333
588.74,14.0190666667,42.0649333333,32.7244666667,31.0188666667,9.47313333333,11.1716666667,11.8026,8.7264,11.3817,33.4389166667,11.7590666667,53.8602666667,11.4296
589.08,14.0344666667,42.0752666667,32.7819333333,31.0989333333,9.50366666667,11.2204666667,11.8526666666,8.78193333333,11.42,33.4958333333,11.786,53.9032,11.4639333333
589.42,14.0208666667,42.0492,32.7663333333,31.1102666667,9.50186666667,11.2138,11.8440666667,8.7802,11.4185,33.4825833334,11.7822666667,53.8546666667,11.4796666667
589.76,14.0464666667,42.078,32.825,31.1826,9.54673333333,11.2526,11.8798666667,8.79933333333,11.4268,33.53675,11.7982,53.8572,11.4974666667
590.09,14.0825333333,42.1413333333,32.8950666667,31.2774,9.59566666667,11.2956,11.9214666667,8.8524,11.4661333333,33.5951666667,11.8454666667,53.9226666667,11.5461333333
590.43,14.0463333334,42.1554666667,32.919,31.3032,9.57826666667,11.2806,11.857,8.8416,11.4315,33.6161666667,11.8260666667,53.9244,11.5312
590.77,14.0475333333,42.1799333333,32.9354666667,31.3748666666,9.62453333333,11.28,11.8914666667,8.87073333333,11.4579,33.6415833333,11.8692,53.9609333333,11.555
591.11,14.0392,42.1503333333,32.9112666667,31.3583333333,9.59233333334,11.2806666667,11.8592666667,8.86153333333,11.423,33.6093333333,11.8563333333,53.9083333333,11.5386
591.44,14.0516666667,42.1844,32.9366,31.3922,9.61426666667,11.2609333333,11.8402666667,8.86193333333,11.4054,33.6790833334,11.8535333333,53.888,11.547
591.78,14.0916666667,42.2147333333,33.0064,31.4265333333,9.64973333334,11.2989333333,11.9121333333,8.9258,11.4454,33.7240833333,11.8912666667,53.8902,11.6312
592.12,14.1613333333,42.2886666667,33.0838666666,31.4861333333,9.70366666667,11.368,11.9482,8.99206666667,11.4770666667,33.78525,11.9466,53.9229333333,11.6891333333
592.46,14.2177333333,42.3282666667,33.1174666667,31.5512,9.76580000001,11.4372666667,11.9998666667,9.05786666667,11.5242,33.829,12.0051333333,53.934,11.7716
592.79,14.2073333333,42.3894666667,33.1094,31.5306666667,9.75426666668,11.4356666667,11.9816,9.0344,11.5250333333,33.8453333333,11.9875333333,53.9609333333,11.7584
593.13,14.1684,42.3863333333,33.0774666666,31.5040666667,9.72140000001,11.3851333334,11.9356,8.98473333333,11.4737333333,33.7500833333,11.9540666667,53.8942,11.7115333333
593.47,14.0981333333,42.3361333334,32.9881333333,31.4450666666,9.64513333333,11.3254,11.8606,8.95913333333,11.4267666667,33.6988333333,11.9016,53.7829333333,11.6671333333
593.80,14.0675333333,42.2637333333,32.9314666667,31.3783333333,9.57306666667,11.281,11.8108666667,8.88193333333,11.3679333333,33.6495,11.8478666667,53.7046666667,11.5882
594.14,14.1304,42.3054666667,32.9888,31.4224,9.5938,11.3272666667,11.8724,8.92246666667,11.4233666667,33.6921666667,11.8804666667,53.7264666666,11.6080666667
594.48,14.2175333334,42.3894,33.0852666667,31.4484666667,9.63353333333,11.4172666667,11.9550666667,8.98733333333,11.5,33.77525,11.9418,53.7716666667,11.6798666667
