wavelength,Back_RamCarm,Belly_RamCarm,Breast_RamCarm,Crissum_RamCarm,Crown_RamCarm,DorTail_RamCarm,Rump_RamCarm,Throat_RamCarm,WingTip_RamCarm
432.22,1.435,2.09546666667,1.33853333333,2.1796,1.4896,3.94493333333,1.3114,1.05846666667,2.10833333333
432.57,1.42213333333,2.08273333333,1.328,2.17526666667,1.487,3.94206666667,1.3028,1.05393333333,2.10046666667
432.93,1.40373333333,2.06413333333,1.3066,2.16273333333,1.47006666667,3.9198,1.28886666667,1.03906666667,2.0748
433.29,1.4016,2.06953333333,1.31546666667,2.16346666667,1.48026666667,3.91973333333,1.2954,1.04386666667,2.08426666667
433.64,1.38053333333,2.06153333333,1.30993333333,2.1496,1.46233333333,3.9006,1.28373333333,1.0314,2.07166666667
434.00,1.36913333333,2.04826666667,1.29793333333,2.1348,1.4536,3.88946666667,1.2744,1.024,2.05806666667
434.35,1.36926666666,2.05446666667,1.30533333333,2.145,1.45866666667,3.8894,1.2784,1.03606666667,2.06913333333
434.71,1.37266666667,2.0654,1.31453333333,2.15573333333,1.4618,3.901,1.29113333333,1.04733333333,2.07926666667
435.07,1.3782,2.08486666667,1.31633333333,2.1692,1.46853333333,3.90526666667,1.29666666667,1.062,2.07773333334
435.42,1.37393333333,2.084,1.31486666667,2.16733333333,1.458,3.9028,1.2964,1.062,2.07546666667
435.78,1.38653333333,2.09166666666,1.3336,2.1796,1.46006666667,3.9124,1.304,1.0688,2.08773333333
436.13,1.38046666667,2.0926,1.3282,2.17593333333,1.4578,3.90553333333,1.29866666667,1.0526,2.0782
436.49,1.37566666667,2.08026666667,1.31706666667,2.16133333333,1.4468,3.89066666667,1.27926666667,1.0324,2.06266666667
436.84,1.36153333333,2.0684,1.30446666667,2.15253333333,1.4314,3.8844,1.26166666667,1.01513333333,2.0486
437.20,1.36026666667,2.0518,1.28173333333,2.14066666667,1.41546666667,3.87093333333,1.24446666667,0.9992,2.02666666667
437.56,1.36453333333,2.0416,1.26993333333,2.14073333333,1.41693333333,3.86626666667,1.24526666667,0.9932,2.01713333333
437.91,1.37646666667,2.05926666667,1.28273333333,2.16013333333,1.42726666667,3.88793333333,1.2594,1.00513333333,2.03413333333
438.27,1.38686666667,2.05853333333,1.2744,2.16526666667,1.4212,3.88493333333,1.2632,1.0,2.034
438.62,1.38986666667,2.05253333333,1.27493333333,2.1624,1.42613333333,3.8768,1.25846666667,1.00546666667,2.03173333333
438.98,1.3836,2.03966666667,1.26773333333,2.1504,1.41933333333,3.86886666667,1.25826666667,0.996200000001,2.03173333333
439.33,1.37053333333,2.03,1.26313333333,2.14173333333,1.41686666667,3.8618,1.24533333333,0.987666666665,2.02106666667
439.69,1.37193333333,2.03406666667,1.26093333333,2.1372,1.42013333333,3.8548,1.24153333333,0.990533333333,2.01833333334
440.04,1.36253333333,2.02533333333,1.25173333333,2.12453333333,1.41513333333,3.8514,1.23553333334,0.986400000001,2.01473333333
440.40,1.36926666667,2.0348,1.26313333333,2.1304,1.422,3.85753333333,1.2496,0.994066666668,2.0222
440.75,1.3762,2.04406666667,1.27386666667,2.13246666667,1.4228,3.85526666667,1.25873333333,1.0024,2.0232
441.11,1.3696,2.04406666667,1.27406666667,2.13473333333,1.41906666667,3.8562,1.26393333333,0.997733333333,2.02913333333
441.47,1.37986666667,2.0676,1.28793333333,2.1502,1.44106666667,3.87446666666,1.2844,1.0146,2.0512
441.82,1.37733333333,2.05966666667,1.28226666667,2.13926666667,1.43826666667,3.86053333333,1.275,1.00533333333,2.04293333333
442.18,1.36733333333,2.05533333333,1.2886,2.13306666667,1.4392,3.85453333333,1.26973333333,1.00253333333,2.0382
442.53,1.37046666667,2.0654,1.29373333333,2.139,1.44013333333,3.86806666667,1.27726666667,1.00246666667,2.046
442.89,1.36333333333,2.06113333333,1.29126666667,2.1258,1.43213333333,3.8666,1.2672,0.992266666667,2.03946666667
443.24,1.37113333333,2.06646666667,1.2958,2.12753333333,1.43273333333,3.8704,1.27746666667,0.997933333333,2.04206666667
443.60,1.3582,2.05713333333,1.28006666667,2.12166666667,1.41713333333,3.86806666666,1.27,0.979133333333,2.02813333333
443.95,1.37606666667,2.0694,1.2886,2.13953333334,1.42253333334,3.8832,1.27766666667,0.990000000001,2.0408
444.31,1.38133333333,2.06806666667,1.29206666667,2.153,1.42513333333,3.886,1.28253333333,1.00073333333,2.05193333333
444.66,1.38446666667,2.06693333333,1.2962,2.157,1.43473333333,3.88973333333,1.2858,1.00593333333,2.06113333334
445.02,1.38766666667,2.06886666667,1.2992,2.16133333333,1.44033333333,3.8898,1.28406666667,1.0146,2.06406666667
445.37,1.36766666667,2.04093333333,1.2812,2.13793333333,1.41326666667,3.86846666667,1.25673333333,0.9916,2.04033333333
445.72,1.35473333333,2.0288,1.26766666667,2.12453333333,1.3996,3.85986666667,1.24946666667,0.983866666668,2.0298
446.08,1.35733333333,2.02993333333,1.265,2.1262,1.401,3.86553333334,1.2506,0.987466666666,2.03093333333
446.43,1.33313333333,2.005,1.2358,2.10173333333,1.3806,3.8474,1.2266,0.963466666667,2.0088
446.79,1.33286666667,2.00833333333,1.23206666667,2.1084,1.38166666667,3.85373333333,1.22526666667,0.966533333333,2.00933333333
447.14,1.32893333333,2.00426666667,1.22986666667,2.10866666667,1.38106666667,3.8498,1.2184,0.962266666665,2.00466666667
447.50,1.336,2.0066,1.23773333333,2.11093333333,1.38986666667,3.85433333333,1.22346666667,0.9708,2.01606666667
447.85,1.31946666667,1.9904,1.22273333333,2.09466666667,1.38246666667,3.83753333333,1.21073333333,0.955266666665,1.99866666667
448.21,1.30153333333,1.9792,1.20466666666,2.07573333333,1.36593333333,3.8286,1.18773333334,0.937666666667,1.9724
448.56,1.2908,1.96246666667,1.18626666667,2.06986666667,1.3544,3.82293333333,1.174,0.919133333333,1.9642
448.92,1.2908,1.9618,1.1814,2.06906666667,1.34953333333,3.81706666667,1.17166666667,0.913266666666,1.96206666667
449.27,1.32133333333,1.99586666667,1.2152,2.1028,1.3792,3.83873333334,1.20253333333,0.945466666667,1.9918
449.62,1.33366666667,2.0068,1.2236,2.11453333333,1.3892,3.83846666667,1.20626666667,0.949133333335,2.0026
449.98,1.3314,2.0014,1.21806666667,2.10693333333,1.3776,3.8324,1.1988,0.938866666665,1.9968
450.33,1.3492,2.014,1.23486666667,2.12286666667,1.38913333333,3.82846666667,1.21473333333,0.950600000001,2.01533333333
450.69,1.34553333333,2.00346666667,1.22906666667,2.1138,1.38433333333,3.81166666667,1.21106666667,0.947733333332,2.0092
451.04,1.3512,2.00366666667,1.22806666667,2.11373333333,1.38626666667,3.8164,1.20966666667,0.943733333334,2.0112
451.40,1.34773333333,1.99373333333,1.22786666667,2.11406666667,1.37606666667,3.80346666667,1.19766666666,0.935866666668,2.0034
451.75,1.36513333333,2.01333333333,1.24986666667,2.13,1.3872,3.81206666667,1.21253333333,0.954333333335,2.02053333333
452.10,1.37806666667,2.02706666667,1.26713333333,2.14693333333,1.40286666667,3.8198,1.2344,0.971333333332,2.0488
452.46,1.3888,2.044,1.2814,2.155,1.40993333333,3.81826666667,1.248,0.991733333333,2.04926666667
452.81,1.401,2.05813333333,1.29786666667,2.1646,1.4248,3.841,1.2624,1.01573333333,2.06473333333
453.17,1.39073333333,2.04073333333,1.28066666667,2.146,1.4134,3.83533333333,1.24486666667,1.00086666667,2.05153333334
453.52,1.38573333333,2.03906666667,1.28446666666,2.15,1.41233333334,3.84733333333,1.2436,1.01073333333,2.0548
453.87,1.38406666667,2.03813333333,1.29093333333,2.15353333333,1.4194,3.85346666667,1.2462,1.01406666667,2.06046666667
454.23,1.3806,2.04126666667,1.29666666667,2.14846666667,1.41933333333,3.86173333333,1.2468,1.0178,2.06233333333
454.58,1.38113333333,2.03406666667,1.29953333333,2.1516,1.41226666667,3.84906666667,1.24433333333,1.0096,2.0586
454.93,1.3922,2.04353333333,1.3136,2.1678,1.42206666667,3.85426666667,1.26433333333,1.02366666667,2.07366666667
455.29,1.4152,2.06353333333,1.32206666667,2.1864,1.44806666667,3.8724,1.2908,1.04313333333,2.09653333333
455.64,1.4214,2.07526666667,1.3268,2.20266666667,1.458,3.88046666667,1.29773333333,1.0532,2.10886666667
456.00,1.4056,2.059,1.30773333334,2.18106666667,1.44126666667,3.86513333333,1.282,1.03826666667,2.08533333333
456.35,1.41226666667,2.07326666667,1.32066666667,2.1884,1.4522,3.88113333333,1.29506666667,1.05066666667,2.1004
456.70,1.41106666667,2.07973333333,1.3232,2.19233333333,1.45353333333,3.87526666667,1.29453333333,1.03773333333,2.10206666667
457.06,1.38313333333,2.05693333333,1.2996,2.1698,1.4286,3.85173333333,1.27,1.00826666667,2.0814
457.41,1.37746666667,2.04726666667,1.28746666667,2.15433333333,1.41966666667,3.84606666667,1.2632,0.989666666667,2.068
457.76,1.3778,2.0566,1.28186666667,2.15786666667,1.41653333333,3.84926666667,1.26793333333,0.989866666667,2.07153333333
458.12,1.38246666667,2.06226666667,1.28146666667,2.16693333334,1.4216,3.84866666667,1.26933333333,0.987200000001,2.07153333333
458.47,1.37346666667,2.0612,1.27126666667,2.15926666667,1.4172,3.85346666667,1.25693333333,0.975666666667,2.07013333333
458.82,1.36706666667,2.0528,1.2654,2.15093333333,1.41093333333,3.85006666667,1.24966666667,0.970466666667,2.06673333333
459.18,1.34833333333,2.03873333333,1.2528,2.136,1.39126666667,3.8344,1.23006666667,0.955266666665,2.04706666667
459.53,1.341,2.03366666667,1.25186666667,2.13066666667,1.38566666667,3.82886666667,1.23093333333,0.947999999999,2.0412
459.88,1.36153333333,2.0504,1.2694,2.1526,1.40706666667,3.8442,1.24746666667,0.9652,2.06346666667
460.24,1.35706666667,2.0448,1.2634,2.15066666667,1.4038,3.8418,1.23786666667,0.957066666667,2.06326666667
460.59,1.3406,2.0228,1.2478,2.13053333333,1.38646666667,3.82926666667,1.2214,0.942666666667,2.04433333333
460.94,1.3482,2.03253333333,1.251,2.1398,1.39086666667,3.83233333333,1.2264,0.952599999999,2.0478
461.29,1.34986666667,2.03886666667,1.25766666667,2.14366666667,1.39413333333,3.824,1.22753333334,0.956266666667,2.0514
461.65,1.3496,2.03213333333,1.2598,2.13866666667,1.3952,3.8134,1.223,0.954733333334,2.0458
462.00,1.3562,2.03333333333,1.26526666667,2.1476,1.40546666667,3.82113333333,1.22906666667,0.965,2.05146666667
462.35,1.38353333333,2.0596,1.2928,2.1712,1.43386666667,3.84026666667,1.25366666667,0.996600000001,2.07453333333
462.71,1.3728,2.05973333333,1.28446666667,2.16566666666,1.43313333333,3.8318,1.24506666667,0.991399999999,2.0732
463.06,1.38266666667,2.07473333333,1.29526666667,2.17746666667,1.4524,3.8472,1.25933333333,1.00286666667,2.09046666667
463.41,1.40506666667,2.09133333333,1.31153333333,2.18893333333,1.47093333333,3.87413333333,1.27353333334,1.02706666667,2.11093333333
463.76,1.41626666667,2.10553333333,1.3158,2.1908,1.47126666667,3.88153333333,1.27546666667,1.03033333333,2.118
464.12,1.41813333333,2.10093333334,1.31726666667,2.19053333333,1.47233333333,3.88246666667,1.27786666667,1.02986666667,2.11693333333
464.47,1.4184,2.09693333333,1.31026666667,2.1906,1.46986666667,3.87906666666,1.2788,1.02546666667,2.11313333333
464.82,1.39786666667,2.07273333333,1.29113333333,2.17233333333,1.4512,3.86246666667,1.27033333334,1.0064,2.09666666667
465.17,1.38986666667,2.06606666667,1.27826666667,2.16513333333,1.4404,3.8606,1.26653333333,0.999266666665,2.08686666666
465.53,1.383,2.06093333333,1.27546666667,2.17326666667,1.44006666667,3.86626666667,1.2668,0.997666666666,2.08826666667
465.88,1.37086666667,2.05273333333,1.26773333333,2.16346666667,1.42626666667,3.85513333333,1.25293333333,0.982533333333,2.08786666667
466.23,1.337,2.02713333333,1.24253333333,2.1386,1.40213333333,3.83606666667,1.22386666667,0.956933333335,2.0648
466.58,1.33446666667,2.01853333333,1.2386,2.12913333333,1.38926666667,3.8366,1.21533333333,0.954200000001,2.05806666667
466.94,1.31473333333,1.9982,1.21606666667,2.1084,1.36413333333,3.81913333333,1.1928,0.933133333333,2.03506666667
467.29,1.28513333333,1.97106666667,1.1898,2.08613333333,1.3302,3.7848,1.16033333333,0.906800000001,1.99926666667
467.64,1.25313333333,1.94406666667,1.1672,2.0584,1.2996,3.76093333333,1.13386666667,0.881733333333,1.96366666667
467.99,1.25793333333,1.95513333333,1.16766666667,2.0584,1.29773333333,3.75926666667,1.136,0.885999999999,1.96506666667
468.35,1.2772,1.97233333333,1.18513333333,2.07006666667,1.3144,3.7666,1.149,0.904266666666,1.98453333333
468.70,1.29053333333,1.987,1.20366666667,2.08806666667,1.3298,3.78626666667,1.16006666667,0.9226,2.00166666667
469.05,1.29626666667,1.9878,1.21086666667,2.09533333333,1.33866666667,3.78666666667,1.15846666667,0.924866666667,2.01433333333
469.40,1.295,1.99566666666,1.21146666667,2.09073333333,1.3382,3.78913333333,1.14926666667,0.922733333333,2.015
469.75,1.30226666667,2.00166666667,1.21013333333,2.09386666667,1.34446666667,3.79546666667,1.15373333333,0.922000000001,2.0104
470.11,1.32126666666,2.00953333333,1.21813333333,2.11426666667,1.3568,3.80146666667,1.1786,0.933933333333,2.03173333333
470.46,1.32433333333,2.01693333333,1.22786666667,2.12806666667,1.3688,3.8022,1.1858,0.940066666666,2.03913333333
470.81,1.35913333333,2.05026666667,1.27066666667,2.16306666666,1.40146666667,3.83606666667,1.22386666667,0.9742,2.0742
471.16,1.35626666667,2.05246666667,1.27426666667,2.1612,1.4042,3.841,1.23506666667,0.971999999999,2.091
471.51,1.37606666667,2.07366666667,1.3026,2.1938,1.44006666667,3.86566666667,1.26973333333,1.00093333333,2.13426666667
471.87,1.3746,2.07566666667,1.30826666667,2.20413333334,1.4436,3.8606,1.27193333333,1.00013333333,2.14453333333
472.22,1.35833333333,2.07233333333,1.29793333333,2.2058,1.43826666667,3.8646,1.2588,0.985133333334,2.1362
472.57,1.38293333333,2.104,1.3144,2.22293333333,1.46826666667,3.87946666666,1.27893333333,1.00566666667,2.16186666667
472.92,1.38013333333,2.1144,1.31146666667,2.2328,1.4722,3.8872,1.28393333333,1.00986666667,2.1634
473.27,1.38253333333,2.11466666667,1.3072,2.23586666667,1.472,3.8778,1.2912,1.0106,2.16486666667
473.62,1.39346666666,2.1338,1.32593333333,2.2508,1.4822,3.88926666667,1.2988,1.03886666667,2.18
473.98,1.408,2.1476,1.34733333333,2.2574,1.49233333333,3.90926666667,1.30446666667,1.0528,2.181
474.33,1.42133333333,2.1604,1.35373333333,2.26626666667,1.49886666667,3.9228,1.31486666667,1.06006666667,2.18546666667
474.68,1.4096,2.14406666667,1.3274,2.2514,1.4838,3.90226666667,1.28846666667,1.04493333333,2.17093333333
475.03,1.42,2.1558,1.33306666667,2.2678,1.50013333333,3.91533333333,1.28793333333,1.05373333333,2.181
475.38,1.41493333333,2.1468,1.3188,2.26133333333,1.48553333333,3.9128,1.26866666667,1.0394,2.17046666667
475.73,1.41093333333,2.14266666667,1.3088,2.26146666667,1.48,3.92533333333,1.2614,1.03293333333,2.16346666667
476.08,1.40453333333,2.1296,1.2996,2.2522,1.46846666667,3.9154,1.25026666667,1.03406666667,2.15913333333
476.44,1.40413333333,2.12053333333,1.30646666667,2.25393333333,1.46046666666,3.9238,1.2488,1.03093333333,2.16166666667
476.79,1.40346666667,2.1082,1.30786666667,2.24393333333,1.4544,3.92053333333,1.25233333333,1.02473333333,2.15773333333
477.14,1.39506666667,2.09673333333,1.29433333333,2.22873333333,1.44066666667,3.91166666667,1.24333333333,1.0088,2.1408
477.49,1.387,2.07673333333,1.2868,2.2116,1.4256,3.89533333333,1.23746666667,0.989000000001,2.12733333333
477.84,1.365,2.05686666667,1.26086666667,2.1902,1.40093333333,3.8718,1.21973333334,0.969066666667,2.1034
478.19,1.35,2.04306666667,1.25486666667,2.1672,1.38513333333,3.8546,1.20286666667,0.949533333333,2.08726666667
478.54,1.3322,2.03193333333,1.25213333333,2.15793333333,1.374,3.84,1.20113333333,0.938800000001,2.07953333333
478.89,1.33346666667,2.0258,1.25326666667,2.1526,1.3778,3.82533333333,1.203,0.936466666668,2.0748
479.24,1.32113333333,2.00213333333,1.23826666667,2.13,1.36493333333,3.8064,1.19393333334,0.924466666667,2.05893333333
479.60,1.30686666667,1.98406666667,1.222,2.11566666667,1.3516,3.7878,1.1832,0.912866666666,2.0452
479.95,1.30173333333,1.97326666667,1.21166666667,2.10046666667,1.34513333333,3.7764,1.1814,0.898866666667,2.0362
480.30,1.29426666667,1.96833333333,1.20153333333,2.093,1.33806666667,3.77053333333,1.17513333333,0.895266666667,2.02493333333
480.65,1.29733333333,1.9668,1.19613333334,2.09746666667,1.3322,3.7708,1.1682,0.894466666667,2.0288
481.00,1.30486666667,1.971,1.20006666667,2.10873333333,1.3444,3.7834,1.17326666667,0.907400000001,2.04846666667
481.35,1.30933333333,1.98166666667,1.20013333333,2.11313333333,1.35253333333,3.80886666667,1.18106666667,0.909066666667,2.06253333333
481.70,1.3218,1.9958,1.21086666667,2.1268,1.36433333333,3.823,1.19013333333,0.914799999999,2.08366666667
482.05,1.33606666667,2.01066666667,1.21693333333,2.1426,1.37846666667,3.84326666666,1.20586666667,0.932133333334,2.1034
482.40,1.3452,2.02413333333,1.22213333333,2.15286666667,1.38726666667,3.8646,1.21446666667,0.942466666666,2.10913333333
482.75,1.34586666667,2.02613333333,1.22006666667,2.15313333333,1.38446666667,3.87273333333,1.21886666667,0.944999999999,2.10946666667
483.10,1.35393333333,2.0392,1.22953333333,2.15966666666,1.392,3.8816,1.22953333333,0.952866666667,2.1182
483.45,1.35853333333,2.0436,1.23613333333,2.15993333333,1.39446666667,3.88273333333,1.23353333333,0.955266666667,2.11966666666
483.80,1.3648,2.05306666667,1.24586666666,2.16826666667,1.39786666667,3.88926666667,1.24046666667,0.961200000001,2.12626666667
484.15,1.3624,2.052,1.2452,2.1662,1.395,3.89313333333,1.23773333334,0.956800000001,2.12846666667
484.50,1.3628,2.05533333333,1.24846666667,2.16746666667,1.39793333333,3.89473333333,1.24073333333,0.959800000001,2.12926666667
484.85,1.36266666667,2.05993333333,1.2526,2.16793333333,1.39906666667,3.89806666667,1.2452,0.960800000001,2.12866666667
485.20,1.36773333333,2.06686666667,1.25993333333,2.17653333333,1.40306666667,3.89993333333,1.25046666667,0.968466666668,2.13146666667
485.55,1.36426666667,2.07006666667,1.26233333333,2.17686666667,1.40493333333,3.9022,1.2546,0.971066666667,2.1304
485.90,1.36026666667,2.06553333333,1.26133333333,2.17366666667,1.404,3.89733333333,1.25153333333,0.9662,2.12593333333
486.25,1.35493333333,2.06053333333,1.25893333333,2.16486666667,1.4008,3.8846,1.2462,0.959200000001,2.1224
486.60,1.3546,2.05846666667,1.25493333333,2.16286666667,1.399,3.881,1.24493333333,0.956333333333,2.12186666667
486.95,1.35026666667,2.0548,1.25113333333,2.15946666667,1.3964,3.88046666667,1.24066666667,0.955333333334,2.11673333333
487.30,1.3486,2.05206666667,1.24813333333,2.15913333333,1.395,3.8766,1.2374,0.954066666667,2.11846666667
487.65,1.34633333333,2.05366666667,1.24526666667,2.16046666667,1.3972,3.87686666667,1.24026666667,0.955599999999,2.12
488.00,1.35073333333,2.05226666667,1.24566666667,2.1606,1.40133333333,3.87333333333,1.24326666667,0.9624,2.11973333334
488.35,1.35466666667,2.05786666667,1.2506,2.16426666667,1.40873333333,3.88006666667,1.24993333333,0.970066666666,2.1266
488.70,1.36353333333,2.0634,1.2576,2.16473333333,1.41446666667,3.8848,1.25506666667,0.976066666667,2.134
489.05,1.35526666667,2.05186666667,1.2454,2.15253333333,1.40473333334,3.87406666667,1.24573333333,0.964866666667,2.12713333333
489.40,1.36266666667,2.05113333333,1.24353333333,2.1534,1.4062,3.87726666667,1.2468,0.966666666667,2.12893333333
489.75,1.36466666667,2.05433333333,1.24473333333,2.15446666666,1.40286666667,3.8778,1.25066666667,0.968266666667,2.13506666667
490.10,1.37373333333,2.0646,1.25146666667,2.166,1.40613333333,3.88673333333,1.26026666667,0.980199999999,2.14426666667
490.45,1.3742,2.06593333333,1.25953333333,2.16913333333,1.40866666667,3.88766666666,1.26113333333,0.979533333335,2.14553333333
490.80,1.37553333333,2.0676,1.26153333333,2.17133333333,1.4088,3.88153333333,1.26106666667,0.978933333333,2.15086666667
491.15,1.384,2.08213333333,1.2728,2.1816,1.4208,3.89153333333,1.27506666667,0.987800000001,2.15946666667
491.50,1.40053333333,2.09493333333,1.28913333334,2.19586666667,1.436,3.9008,1.287,1.0038,2.17653333333
491.85,1.41113333333,2.1118,1.305,2.20933333333,1.44713333333,3.90793333333,1.3028,1.0098,2.18933333333
492.20,1.4156,2.119,1.31206666667,2.21273333333,1.4518,3.9122,1.3088,1.01546666667,2.19613333333
492.55,1.41506666667,2.12086666667,1.31073333333,2.2186,1.45253333333,3.91006666667,1.30546666667,1.01493333333,2.197
