wavelength,Back_TanXagf,Belly_TanXagf,Breast_TanXagf,Crissum_TanXagf,Crown_TanXagf,DorTail_TanXagf,Patch10_TanXagf,Patch11_TanXagf,Patch12_TanXagf,Rump_TanXagf,Throat_TanXagf,WingTip_TanXagf
599.19,28.3441111111,63.3568888889,41.448,48.2121111111,16.3146666667,14.7275,28.9217777778,10.5992222222,32.8754444445,24.3776666667,37.3142222222,10.8174444444
599.53,28.2492222222,63.4488888889,41.3598888889,48.2702222222,16.2981111111,14.7119444445,28.8532222222,10.6026666667,32.8274444444,24.3023333333,37.2728888889,10.8637777778
599.86,28.0501111111,63.3113333333,41.1006666667,48.1515555556,16.1647777778,14.5647777778,28.6454444445,10.5073333333,32.5907777778,24.0887777778,37.1248888889,10.8087777778
600.20,27.9035555556,63.1726666667,40.8296666667,47.9782222222,16.0553333333,14.4682777778,28.4687777778,10.4983333333,32.4824444444,23.9364444444,36.9462222222,10.8167777778
600.53,27.7656666667,63.0702222222,40.6105555556,47.8848888889,15.9288888889,14.406,28.3855555555,10.4788888889,32.332,23.8247777778,36.7954444445,10.8425555556
600.87,27.7,63.1306666666,40.5231111111,47.8716666667,15.882,14.3995555556,28.306,10.4732222222,32.2555555556,23.742,36.7618888889,10.8695555556
601.21,27.6197777778,63.023,40.2886666667,47.8195555555,15.8004444444,14.4146111111,28.1576666667,10.5058888889,32.1003333333,23.6154444445,36.5906666667,10.93
601.54,27.5252222222,62.907,40.0164444444,47.73,15.6493333333,14.3195,27.9855555556,10.4522222222,31.9558888889,23.4446666667,36.3924444445,10.8827777778
601.88,27.3212222222,62.7792222222,39.7963333333,47.6274444444,15.5056666667,14.2105555555,27.7757777778,10.3937777778,31.739,23.2323333333,36.2345555555,10.8326666667
602.21,27.2208888889,62.7522222222,39.6067777778,47.5565555556,15.4142222222,14.1386111111,27.6456666667,10.3956666667,31.6761111111,23.1097777778,36.1074444444,10.839
602.55,27.1116666667,62.6838888889,39.4438888889,47.5531111111,15.3111111111,14.1103888889,27.4734444445,10.3581111111,31.512,23.0064444444,35.974,10.8554444444
602.88,27.0363333333,62.6666666667,39.2882222222,47.5608888889,15.2387777778,14.1069444445,27.3983333333,10.369,31.4612222222,22.9518888889,35.9293333333,10.8783333333
603.22,26.8955555555,62.5296666667,39.091,47.4915555556,15.1571111111,14.0750555556,27.2635555555,10.3595555555,31.3128888889,22.8397777778,35.8037777778,10.8457777778
603.56,26.8097777778,62.5002222222,38.9797777778,47.4806666667,15.1137777778,14.0666111111,27.1792222222,10.3864444444,31.2246666667,22.7692222222,35.6851111111,10.8595555556
603.89,26.716,62.511,38.8692222222,47.5272222222,15.0794444444,14.077,27.0654444444,10.3738888889,31.1147777778,22.7217777778,35.6263333334,10.8501111111
604.23,26.5947777778,62.3981111111,38.7177777778,47.4447777778,15.0157777778,14.0486666667,26.8835555556,10.3571111111,31.01,22.595,35.4967777778,10.82
604.56,26.4115555556,62.3328888889,38.5394444444,47.429,14.8933333333,13.9367222222,26.773,10.2895555556,30.8643333333,22.4555555555,35.3954444444,10.7441111111
604.90,26.2931111111,62.2477777778,38.4124444444,47.396,14.8354444444,13.9002222222,26.6652222222,10.2631111111,30.7931111111,22.3543333333,35.3221111111,10.6994444445
605.23,26.1432222222,62.2298888889,38.3002222222,47.3816666667,14.7718888889,13.8693333333,26.5555555556,10.2366666667,30.7286666667,22.2582222222,35.261,10.6801111111
605.57,26.0266666667,62.156,38.1355555556,47.3693333333,14.7051111111,13.8475,26.4568888889,10.2191111111,30.6612222222,22.1771111111,35.1553333333,10.6834444445
605.90,25.9045555555,62.0621111111,38.0271111111,47.3422222222,14.6622222222,13.8543888889,26.3728888889,10.2386666667,30.5106666667,22.0997777778,35.0915555556,10.694
606.24,25.794,62.0388888889,37.8806666667,47.2921111111,14.6575555556,13.8646111111,26.3006666667,10.2815555555,30.4474444444,22.0702222222,35.0362222222,10.7517777778
606.58,25.7057777778,62.0277777778,37.7724444445,47.3003333333,14.5941111111,13.8366666667,26.2144444444,10.2964444445,30.3801111111,22.0123333333,34.9994444445,10.7993333333
606.91,25.6081111111,62.0654444444,37.6786666666,47.3118888889,14.509,13.8122222222,26.1081111111,10.28,30.3308888889,21.9271111111,34.9196666667,10.8247777778
607.25,25.5382222222,62.0394444445,37.5857777778,47.3323333333,14.4695555556,13.8334444444,26.024,10.2824444445,30.3596666667,21.8678888889,34.876,10.8714444445
607.58,25.4641111111,62.0548888889,37.4588888889,47.3296666667,14.4262222222,13.8303888889,25.9317777778,10.3025555555,30.3317777778,21.7978888889,34.8193333333,10.9314444444
607.92,25.3924444444,62.1002222222,37.3746666667,47.3968888889,14.417,13.8101666667,25.9045555555,10.3193333333,30.339,21.7646666667,34.789,10.9616666667
608.25,25.2617777778,62.0025555555,37.186,47.3144444445,14.3636666667,13.7817222222,25.7161111111,10.2781111111,30.2145555556,21.6647777778,34.6478888889,10.9826666667
608.59,25.1946666667,61.991,37.0774444445,47.3185555556,14.3317777778,13.7826666667,25.6345555555,10.3381111111,30.1444444444,21.6003333333,34.591,11.0756666667
608.92,25.1494444445,61.904,36.9553333333,47.2695555556,14.2882222222,13.7875555556,25.5532222222,10.35,30.0446666667,21.5434444444,34.5246666667,11.1147777778
609.26,25.0902222222,61.8395555556,36.8621111111,47.2292222222,14.2834444445,13.7569444444,25.4888888889,10.3625555556,29.9724444444,21.474,34.4865555555,11.1372222222
609.59,24.9421111111,61.7313333333,36.651,47.1518888889,14.172,13.6503333333,25.3434444444,10.2845555555,29.8464444444,21.3295555556,34.333,11.0698888889
609.93,24.8293333333,61.6775555556,36.5132222222,47.1128888889,14.1063333333,13.6015555556,25.2266666667,10.2513333333,29.7898888889,21.2116666667,34.2618888889,11.052
610.26,24.6744444444,61.5413333334,36.3533333333,46.9961111111,14.0548888889,13.5605555556,25.0755555555,10.2174444444,29.6208888889,21.0558888889,34.125,11.0146666667
610.60,24.5761111111,61.4008888889,36.236,46.9393333333,14.0636666666,13.5239444445,24.9812222222,10.223,29.5228888889,20.9757777778,34.039,11.0338888889
610.93,24.412,61.2941111111,36.0691111111,46.8454444444,13.971,13.4534444444,24.8457777778,10.2084444445,29.3284444444,20.8566666667,33.9182222222,10.9898888889
611.27,24.3187777778,61.185,35.9677777778,46.8024444444,13.9611111111,13.467,24.7741111111,10.2194444445,29.2415555556,20.7803333333,33.8235555556,10.9981111111
611.60,24.1677777778,61.0381111111,35.7505555556,46.6818888889,13.8797777778,13.4222777778,24.6053333333,10.1997777778,29.0577777778,20.6458888889,33.7352222222,10.9866666667
611.93,24.1065555555,60.9092222222,35.6603333333,46.65,13.8504444444,13.4409444445,24.543,10.2454444444,28.9865555555,20.5552222222,33.6504444444,11.0567777778
612.27,23.9284444444,60.7707777778,35.5036666667,46.547,13.7973333333,13.4024444444,24.4021111111,10.2125555556,28.8495555556,20.4755555556,33.566,11.0166666667
612.60,23.8601111111,60.7352222222,35.4413333333,46.5874444445,13.8455555555,13.4794444445,24.3528888889,10.2777777778,28.8206666667,20.4698888889,33.5513333333,11.1254444444
612.94,23.7492222222,60.6892222222,35.2682222222,46.5493333333,13.763,13.4849444445,24.1982222222,10.2546666667,28.6635555555,20.4036666666,33.4808888889,11.1382222222
613.27,23.6433333333,60.7338888889,35.1683333333,46.552,13.6816666667,13.4838333333,24.0906666667,10.2113333333,28.6017777778,20.3408888889,33.4317777778,11.1552222222
613.61,23.5346666667,60.7428888889,35.0548888889,46.5832222222,13.6284444444,13.4801666667,24.0024444445,10.2237777778,28.5017777778,20.2875555556,33.3554444444,11.1361111111
613.94,23.4931111111,60.8017777778,35.0238888889,46.6454444445,13.5882222222,13.4705,23.9507777778,10.2411111111,28.5194444444,20.2525555555,33.3424444445,11.1535555556
614.28,23.4426666667,60.9001111111,34.9317777778,46.6905555556,13.5448888889,13.5184444444,23.8981111111,10.2592222222,28.5251111111,20.2401111111,33.3942222222,11.1921111111
614.61,23.4365555556,61.036,34.8937777778,46.8096666667,13.5867777778,13.5341111111,23.8682222222,10.3034444444,28.5366666667,20.2053333333,33.4532222222,11.249
614.94,23.2126666667,60.9075555556,34.6991111111,46.7286666667,13.4188888889,13.3570555556,23.6551111111,10.1851111111,28.2854444445,20.0198888889,33.3384444444,11.1564444445
615.28,23.1973333333,61.0172222222,34.6887777778,46.8433333333,13.4108888889,13.4076111111,23.6081111111,10.2046666667,28.269,19.9947777778,33.3215555555,11.2351111111
615.61,23.152,61.1227777778,34.6536666667,46.8556666667,13.4524444444,13.4032222222,23.5527777778,10.2408888889,28.2318888889,19.9647777778,33.3383333334,11.2368888889
615.95,23.0706666667,61.2408888889,34.5302222222,46.8672222222,13.4006666667,13.3216666667,23.44,10.1886666667,28.1451111111,19.8651111111,33.2787777778,11.2157777778
616.28,22.9773333333,61.3702222222,34.4975555555,46.9221111111,13.2964444444,13.2351666667,23.3547777778,10.162,28.0811111111,19.7857777778,33.1852222222,11.169
616.61,22.9317777778,61.4943333334,34.5024444444,46.9597777778,13.3107777778,13.2615,23.304,10.207,28.1044444444,19.7687777778,33.1464444444,11.2151111111
616.95,22.8693333334,61.3086666667,34.3915555556,46.9218888889,13.3126666667,13.2565555555,23.2128888889,10.2723333333,28.0296666667,19.7356666667,33.0702222222,11.2682222222
617.28,22.8196666667,61.3185555556,34.3356666667,46.9258888889,13.2761111111,13.2331111111,23.118,10.262,27.9611111111,19.6687777778,33.0228888889,11.2877777778
617.62,22.6413333333,61.2204444445,34.1352222222,46.7783333334,13.2187777778,13.1767222222,22.922,10.1806666667,27.7938888889,19.5445555555,32.8775555556,11.2627777778
617.95,22.5511111111,61.1542222222,34.0614444444,46.7332222222,13.1357777778,13.1320555556,22.7583333333,10.1165555555,27.6714444444,19.4258888889,32.7171111111,11.2267777778
618.28,22.4742222222,61.0951111111,33.9457777778,46.6734444444,13.0831111111,13.1618333333,22.6391111111,10.0943333333,27.5872222222,19.3894444445,32.6323333333,11.2581111111
618.62,22.5607777778,61.2193333333,33.991,46.7654444444,13.1281111111,13.2476111111,22.6223333333,10.2042222222,27.7725555555,19.4631111111,32.6443333333,11.3822222222
618.95,22.4906666666,61.1817777778,33.908,46.689,13.1083333334,13.2543333333,22.5666666667,10.2084444444,27.7015555556,19.4225555556,32.5985555556,11.3917777778
619.28,22.3871111111,61.1376666667,33.7146666666,46.5988888889,13.0441111111,13.2008333333,22.4194444444,10.177,27.6142222222,19.3777777778,32.5205555556,11.3422222222
619.62,22.3953333333,61.1535555556,33.7128888889,46.6864444444,13.0636666667,13.2700555556,22.3855555556,10.2224444444,27.6091111111,19.3804444445,32.4826666667,11.4271111111
619.95,22.2933333334,61.1373333333,33.5744444444,46.6541111111,13.0495555555,13.2508333333,22.2715555556,10.2144444445,27.5165555555,19.2937777778,32.4532222222,11.4454444444
620.28,22.1948888889,61.0848888889,33.4711111111,46.6797777778,13.0016666667,13.2256111111,22.1293333333,10.2052222222,27.4758888889,19.1994444444,32.3884444444,11.4623333333
620.62,22.1852222222,61.3487777778,33.4736666667,46.7667777778,13.046,13.2761111111,22.0995555556,10.2305555556,27.5432222222,19.1913333333,32.4537777778,11.5213333333
620.95,22.0861111111,61.2615555555,33.3718888889,46.7311111111,13.0402222222,13.2771111111,22.0497777778,10.2448888889,27.4698888889,19.1568888889,32.4087777778,11.5441111111
621.28,22.0377777778,61.2317777778,33.2738888889,46.7324444444,13.0201111111,13.2826666667,21.9528888889,10.2833333333,27.4155555556,19.1108888889,32.345,11.5678888889
621.62,21.94,61.1973333333,33.1175555556,46.6842222222,12.9914444445,13.2137222222,21.8463333333,10.2967777778,27.3308888889,19.0702222222,32.2923333334,11.6032222222
621.95,21.7627777778,61.0491111111,32.9807777778,46.6422222222,12.9237777778,13.1286666667,21.7076666667,10.251,27.2283333333,18.9311111111,32.1638888889,11.556
622.28,21.5382222222,60.8846666666,32.7657777778,46.5027777778,12.8128888889,13.0562777778,21.5035555556,10.1613333333,26.9761111111,18.7272222222,31.9921111111,11.457
622.62,21.435,60.7938888889,32.6832222222,46.5202222222,12.7852222222,13.0728333333,21.3763333333,10.198,26.9567777778,18.6651111111,31.9618888889,11.4966666667
622.95,21.3711111111,60.7901111111,32.6297777778,46.56,12.7062222222,13.0988333333,21.3238888889,10.2413333333,26.9264444444,18.6404444444,31.9258888889,11.6
623.28,21.283,60.6887777778,32.5475555555,46.4945555556,12.6694444444,13.1445,21.2207777778,10.2618888889,26.8805555555,18.5798888889,31.9038888889,11.6167777778
623.62,21.1942222222,60.6331111111,32.4112222222,46.4108888889,12.5811111111,13.1196666667,21.1616666667,10.2323333333,26.8272222222,18.4858888889,31.8428888889,11.5843333334
623.95,21.1377777778,60.6097777778,32.3126666667,46.384,12.4896666667,13.0972222222,21.0774444445,10.212,26.7596666667,18.418,31.7584444445,11.5608888889
624.28,21.0007777778,60.4618888889,32.1946666667,46.3518888889,12.3863333333,13.0273333333,20.9395555555,10.1554444444,26.6485555556,18.3281111111,31.6253333334,11.5334444444
624.62,20.8955555555,60.484,32.0965555556,46.3624444444,12.2657777778,12.9448333333,20.761,10.0598888889,26.5462222222,18.1488888889,31.479,11.5025555556
624.95,20.855,60.5966666667,32.0922222222,46.4374444444,12.2182222222,12.9442222222,20.7053333333,10.0397777778,26.5942222222,18.1147777778,31.4985555556,11.566
625.28,20.7635555555,60.5218888889,32.0052222222,46.3773333333,12.1635555555,12.9485555556,20.6297777778,9.99933333333,26.5221111111,18.0362222222,31.4172222222,11.5392222222
625.61,20.7138888889,60.5051111111,31.8948888889,46.3026666667,12.1194444444,12.9452222222,20.5534444445,10.0027777778,26.4318888889,17.9832222222,31.3476666667,11.5637777778
625.95,20.7188888889,60.5422222222,31.8271111111,46.3477777778,12.1043333333,12.9902222222,20.5533333333,10.0097777778,26.421,17.9605555555,31.355,11.6011111111
626.28,20.6698888889,60.633,31.7508888889,46.4278888889,12.1002222222,12.9587222222,20.5048888889,10.0157777778,26.3774444444,17.8952222222,31.2877777778,11.605
626.61,20.6518888889,60.7042222222,31.7404444444,46.461,12.1132222222,12.9691111111,20.4702222222,9.99255555557,26.3617777778,17.8522222222,31.2551111111,11.5625555556
626.94,20.5847777778,60.667,31.6328888889,46.4111111111,12.0382222222,12.922,20.3865555556,9.95955555557,26.291,17.7686666667,31.1491111111,11.539
627.28,20.5311111111,60.5612222222,31.5722222222,46.4361111111,12.0231111111,12.9040555555,20.2812222222,9.97866666668,26.2136666667,17.7308888889,31.0734444444,11.5598888889
627.61,20.4682222222,60.514,31.5136666667,46.42,12.0507777778,12.9316111111,20.2411111111,10.0101111111,26.2034444444,17.6882222222,31.0347777778,11.6123333333
627.94,20.4285555556,60.4483333334,31.4531111111,46.3738888889,12.0398888889,12.9408888889,20.192,10.0564444444,26.1582222222,17.6351111111,31.0391111111,11.6477777778
628.27,20.454,60.3597777778,31.3991111111,46.3094444445,12.0624444444,12.9957222222,20.1502222222,10.1101111111,26.1431111111,17.6577777778,31.0051111111,11.7007777778
628.61,20.3695555555,60.307,31.3092222222,46.3114444444,12.0114444444,12.9771666667,20.0791111111,10.1301111111,26.0587777778,17.6147777778,30.9495555556,11.6557777778
628.94,20.385,60.3847777778,31.3415555556,46.4263333333,12.0661111111,13.0448888889,20.0307777778,10.2221111111,26.1205555555,17.6033333333,31.0131111111,11.7203333333
629.27,20.3571111111,60.4428888889,31.3254444444,46.4643333333,12.1027777778,13.0883888889,19.9976666667,10.2708888889,26.1287777778,17.6304444444,31.0293333334,11.7923333333
629.60,20.3554444445,60.5306666667,31.3724444445,46.5335555556,12.1942222222,13.1022777778,19.957,10.3647777778,26.1086666667,17.6693333333,31.0658888889,11.8596666667
629.94,20.299,60.5135555556,31.3252222222,46.457,12.1951111111,13.1215,19.8884444444,10.3793333333,26.0496666667,17.6513333333,31.0151111111,11.8782222222
630.27,20.1872222222,60.4091111111,31.2406666667,46.4277777778,12.1714444444,13.1273333333,19.7783333333,10.4113333333,25.9984444444,17.6221111111,30.9648888889,11.9266666667
630.60,20.1205555556,60.5385555555,31.1996666667,46.5423333333,12.2043333333,13.1307222222,19.677,10.3992222222,25.9505555556,17.6206666667,30.9967777778,11.9514444444
630.93,19.9655555556,60.4642222222,31.0588888889,46.4204444445,12.1254444444,13.0786666667,19.4981111111,10.3306666667,25.8621111111,17.5234444445,30.8936666667,11.9045555555
631.26,19.8044444444,60.3615555556,30.8565555555,46.2826666667,11.9687777778,12.9620555556,19.3204444445,10.1803333333,25.6987777778,17.4093333333,30.7682222222,11.797
631.60,19.7412222222,60.3938888889,30.7833333334,46.2982222222,11.9146666667,12.9367222222,19.2191111111,10.1092222222,25.6331111111,17.3196666667,30.6695555555,11.7647777778
631.93,19.7053333333,60.523,30.7934444444,46.403,11.9415555556,13.0058333333,19.2524444444,10.1787777778,25.736,17.3872222222,30.769,11.8571111111
632.26,19.7392222222,60.5263333333,30.7997777778,46.3611111111,11.9876666667,13.0642777778,19.2622222222,10.2542222222,25.7894444445,17.3927777778,30.7943333333,11.9758888889
632.59,19.6048888889,60.3761111111,30.6104444444,46.2453333333,11.8516666667,12.9695,19.1368888889,10.1747777778,25.5972222222,17.3036666667,30.6436666667,11.9225555556
632.92,19.5504444444,60.3035555556,30.5107777778,46.1601111111,11.7747777778,12.9233888889,19.0125555556,10.155,25.5726666667,17.2271111111,30.5448888889,11.864
633.26,19.4654444444,60.2258888889,30.4314444444,46.0881111111,11.6536666667,12.9017222222,18.9294444444,10.0817777778,25.5466666667,17.1528888889,30.4582222222,11.8741111111
633.59,19.3694444445,60.1421111111,30.328,46.0588888889,11.5228888889,12.826,18.7955555556,10.005,25.4678888889,17.0513333333,30.377,11.852
633.92,19.3994444444,60.2273333333,30.3636666667,46.1586666667,11.5244444444,12.8991666667,18.8113333333,10.0668888889,25.481,17.0527777778,30.4621111111,11.9405555555
634.25,19.2864444444,60.0555555555,30.2635555556,46.0207777778,11.4437777778,12.8726666667,18.7707777778,10.0888888889,25.4715555556,16.9673333333,30.3975555556,11.9834444444
634.58,19.3451111111,60.1822222222,30.3006666667,46.1412222222,11.4536666667,12.8855,18.7847777778,10.1131111111,25.5392222222,16.941,30.4411111111,12.0461111111
