wavelength,Back_BanRotm,Belly_BanRotm,Breast_BanRotm,Crissum_BanRotm,Crown_BanRotm,DorTail_BanRotm,Patch10_BanRotm,Rump_BanRotm,Throat_BanRotm,WingTip_BanRotm
634.91,5.31833333333,7.627,45.761,41.2516666667,4.147,10.3906666667,8.41033333333,6.12466666667,6.031,13.3043333333
635.25,5.21833333333,7.57433333333,45.7353333333,41.073,4.10333333333,10.3573333333,8.35,6.04266666667,5.99433333333,13.2576666667
635.58,5.24233333333,7.63633333333,45.7386666667,41.0796666667,4.21466666667,10.36,8.36066666667,6.03266666667,6.01833333333,13.3056666667
635.91,5.23366666667,7.56066666667,45.8056666667,40.976,4.22666666667,10.356,8.32166666667,6.04433333333,5.889,13.213
636.24,5.08,7.441,45.8156666667,40.9533333333,4.15266666667,10.2106666667,8.169,6.01033333333,5.82833333333,13.0936666667
636.57,5.03033333333,7.39266666667,45.7293333333,40.905,4.10666666667,10.1276666667,8.023,5.93033333333,5.76366666667,13.0473333333
636.90,5.12166666667,7.48833333333,45.783,41.0066666667,4.118,10.0953333333,8.03333333333,5.95266666667,5.805,13.13
637.23,5.17033333333,7.63033333333,45.7733333333,41.1133333333,4.14666666667,10.2366666667,8.11533333333,6.02766666667,5.85866666667,13.207
637.56,5.17,7.423,45.8626666667,41.101,4.07033333333,10.1643333333,8.067,5.89966666667,5.81733333333,13.215
637.90,5.15666666667,7.51033333333,45.9063333333,41.284,4.05933333333,10.2423333333,8.15733333333,5.96933333333,5.85933333333,13.266
638.23,5.20533333333,7.49733333333,45.9866666667,41.3796666667,4.025,10.2856666667,8.11866666667,5.922,5.91866666667,13.3306666667
638.56,5.21566666667,7.462,45.9576666667,41.4286666667,3.97566666667,10.278,8.048,5.83233333333,5.86233333333,13.3303333333
638.89,5.30133333333,7.516,45.9983333333,41.5793333333,3.99633333333,10.3726666667,8.05666666667,5.85233333333,5.80833333333,13.338
639.22,5.24,7.45266666667,46.0016666667,41.5286666667,3.894,10.3803333333,7.966,5.78133333333,5.839,13.2983333333
639.55,5.11933333333,7.392,45.918,41.5493333333,3.663,10.3326666667,7.86866666667,5.58133333333,5.82166666667,13.2483333333
639.88,5.272,7.53533333333,46.12,41.7613333333,3.75033333333,10.463,8.024,5.627,5.97166666667,13.398
640.21,5.18266666667,7.49966666667,46.2363333333,41.7843333333,3.65333333333,10.4006666667,8.01966666667,5.51766666667,5.931,13.3446666667
640.54,5.14266666667,7.46933333333,46.294,41.775,3.66233333333,10.4436666667,8.103,5.521,5.92066666667,13.285
640.87,5.023,7.391,46.1973333333,41.7116666667,3.53366666667,10.289,7.95366666667,5.42933333333,5.822,13.1763333333
641.20,5.08233333333,7.45833333333,46.3073333333,41.706,3.57666666667,10.341,8.013,5.512,5.82033333333,13.213
641.53,5.09633333333,7.45233333333,46.1556666667,41.5583333333,3.554,10.2736666667,7.87366666667,5.42566666667,5.85466666667,13.181
641.87,4.99366666667,7.38633333333,46.0706666667,41.5123333333,3.46066666667,10.2256666667,7.79966666667,5.399,5.76766666667,13.165
642.20,4.91433333333,7.42033333333,46.1713333333,41.55,3.404,10.2306666667,7.79233333333,5.365,5.78966666667,13.1913333333
642.53,4.84,7.34566666667,46.312,41.6806666667,3.38233333333,10.166,7.74033333333,5.269,5.846,13.203
642.86,4.72533333333,7.214,46.1406666667,41.576,3.22633333333,9.99733333333,7.54666666667,5.18033333333,5.68866666667,13.1166666667
643.19,4.70433333333,7.08933333333,45.8643333333,41.578,3.26433333333,9.91166666667,7.481,5.23033333333,5.56066666667,13.1333333333
643.52,4.81633333333,7.16666666667,45.7906666667,41.4593333333,3.42166666667,9.991,7.433,5.279,5.47133333333,13.0583333333
643.85,4.843,7.118,45.7893333333,41.4026666667,3.49333333333,9.984,7.427,5.28833333333,5.35733333333,13.048
644.18,4.71666666667,6.96833333333,45.7186666667,41.3203333333,3.40266666667,9.92766666667,7.19433333333,5.21866666667,5.15233333333,12.9373333333
644.51,4.71033333333,6.85833333333,45.6036666667,41.0966666667,3.37266666667,9.849,7.12333333333,5.139,5.08866666667,12.8436666667
644.84,4.776,6.92566666667,45.4823333333,41.0943333333,3.50933333333,9.85966666667,7.15066666667,5.2,5.18866666667,12.8793333333
645.17,4.86566666667,6.947,45.5573333333,41.065,3.63066666667,9.941,7.273,5.324,5.26166666667,12.8186666667
645.50,4.85533333333,6.86666666667,45.5763333333,40.9623333333,3.704,9.96733333333,7.30633333333,5.38033333333,5.15866666667,12.7373333333
645.83,4.95966666667,6.811,45.4303333333,40.917,3.76433333333,9.95833333333,7.374,5.476,5.15366666667,12.5896666667
646.16,5.08833333333,6.81666666667,45.343,40.846,3.91666666667,10.0413333333,7.48166666667,5.614,5.21233333333,12.5353333333
646.49,5.14933333333,6.871,45.4083333333,40.8916666667,4.04166666667,10.1526666667,7.566,5.72066666667,5.26933333333,12.6153333333
646.82,5.28766666667,6.993,45.5403333333,41.0406666667,4.141,10.281,7.649,5.78133333333,5.41066666667,12.7746666667
647.15,5.08766666667,6.762,45.4583333333,41.006,3.92566666667,10.106,7.61066666667,5.62266666667,5.34,12.8496666667
647.48,4.982,6.641,45.3786666667,41.149,3.82233333333,9.96733333333,7.51333333333,5.59833333333,5.37733333333,12.8556666667
647.81,5.00933333333,6.67366666667,45.221,41.1723333333,3.97933333333,10.057,7.55233333333,5.52,5.54333333333,12.999
648.14,5.09266666667,6.78633333333,45.3906666667,41.334,4.12233333333,10.1506666667,7.62566666667,5.64966666667,5.65366666667,13.136
648.47,5.06,6.734,45.4286666667,41.3313333333,4.001,10.093,7.50333333333,5.59766666667,5.64,13.1473333333
648.80,5.01966666667,6.666,45.5106666667,41.4403333333,3.92366666667,10.059,7.47933333333,5.57733333333,5.624,13.2426666667
649.13,4.96133333333,6.63933333333,45.4936666667,41.3233333333,3.86966666667,9.97666666667,7.36466666667,5.567,5.71766666667,13.295
649.46,4.93266666667,6.72366666667,45.708,41.5006666667,3.81733333333,10.074,7.39933333333,5.68566666667,5.867,13.4013333333
649.79,5.005,6.86633333333,45.6686666667,41.4853333333,3.84966666667,10.2166666667,7.43033333333,5.711,5.93733333333,13.5406666667
650.11,4.997,6.845,45.577,41.5406666667,3.79933333333,10.2046666667,7.49166666667,5.64733333333,6.03366666667,13.5023333333
650.44,4.99133333333,6.911,45.713,41.5383333333,3.76633333333,10.2616666667,7.52166666667,5.59066666667,6.064,13.5353333333
650.77,5.18233333333,7.088,45.7743333333,41.6746666667,3.96,10.4746666667,7.65366666667,5.72866666667,6.26066666667,13.6293333333
651.10,5.387,7.29366666667,45.8883333333,41.8173333333,4.22666666667,10.8456666667,7.847,5.93633333333,6.51666666667,13.7383333333
651.43,5.41466666667,7.304,45.98,41.9086666667,4.13566666667,10.848,7.83566666667,6.11266666667,6.54166666667,13.7166666667
651.76,5.44366666667,7.332,46.052,41.9333333333,4.14966666667,10.911,7.98666666667,6.114,6.62766666667,13.7923333333
652.09,5.54233333333,7.51066666667,46.134,42.113,4.26566666667,11.096,8.19866666667,6.28733333333,6.769,13.8593333333
652.42,5.54366666667,7.54366666667,46.1013333333,42.1273333333,4.29333333333,11.0943333333,8.17833333333,6.259,6.67833333333,13.9413333333
652.75,5.70133333333,7.643,46.1766666667,42.417,4.44666666667,11.181,8.342,6.369,6.70733333333,13.9536666667
653.08,5.69833333333,7.61533333333,46.0493333333,42.2653333333,4.499,11.1616666667,8.28366666667,6.315,6.55333333333,14.044
653.41,5.65066666667,7.51833333333,46.213,42.2633333333,4.42133333333,10.996,8.31566666667,6.214,6.51133333333,14.113
653.74,5.716,7.69366666667,46.3056666667,42.2863333333,4.541,11.099,8.32333333333,6.24166666667,6.51,14.2036666667
654.06,5.737,7.70166666667,46.2663333333,42.167,4.61266666667,11.0653333333,8.34866666667,6.24633333333,6.529,14.1943333333
654.39,5.722,7.53733333333,46.2046666667,41.9346666667,4.50266666667,10.8896666667,8.165,6.12966666667,6.34633333333,14.1073333333
654.72,5.59433333333,7.34566666667,46.0226666667,41.7273333333,4.341,10.5273333333,8.01166666667,5.878,6.096,13.964
655.05,5.66433333333,7.40366666667,46.0133333333,41.708,4.404,10.531,8.06066666667,5.834,6.05266666667,13.9933333333
655.38,5.69866666667,7.294,46.143,41.8693333333,4.39866666667,10.5836666667,7.90866666667,5.77366666667,5.99366666667,13.944
655.71,5.70566666667,7.14366666667,46.1956666667,41.7653333333,4.38866666667,10.5556666667,7.77966666667,5.75966666667,5.868,13.9756666667
656.04,5.70733333333,7.097,46.2326666667,41.816,4.396,10.483,7.84366666667,5.778,5.97966666667,13.9426666667
656.37,5.58733333333,7.141,46.1916666667,41.7713333333,4.278,10.4876666667,7.759,5.58733333333,5.95333333333,14.009
656.69,5.731,7.20766666667,46.344,41.91,4.33433333333,10.5483333333,7.83833333333,5.66733333333,6.10233333333,14.0686666667
657.02,5.681,7.11466666667,46.2066666667,41.9366666667,4.24333333333,10.5046666667,7.67966666667,5.65366666667,6.11366666667,13.9216666667
657.35,5.59666666667,6.87766666667,46.0,41.8583333333,4.05866666667,10.392,7.65233333333,5.66833333333,6.09166666667,13.861
657.68,5.58233333333,6.89633333333,46.1386666667,41.9803333333,4.125,10.512,7.74066666667,5.79533333333,6.18066666667,13.925
658.01,5.45633333333,6.947,46.1606666667,42.0203333333,4.151,10.62,7.77433333333,5.877,6.20833333333,13.9513333333
658.34,5.62133333333,7.08833333333,46.2966666667,41.9963333333,4.21,10.8023333333,7.87933333333,6.05466666667,6.336,14.1313333333
658.66,5.677,7.116,46.252,42.034,4.208,10.913,8.01866666667,6.11833333333,6.46433333333,14.1333333333
658.99,5.742,7.322,46.3206666667,42.1226666667,4.22766666667,11.0596666667,8.276,6.20533333333,6.592,14.2873333333
659.32,5.717,7.357,46.3083333333,42.2176666667,4.229,11.0646666667,8.32033333333,6.12966666667,6.664,14.3146666667
659.65,5.67866666667,7.472,46.238,42.151,4.22133333333,11.098,8.23533333333,6.11633333333,6.61666666667,14.329
659.98,5.62333333333,7.31833333333,46.245,42.154,4.13733333333,11.0416666667,8.15866666667,6.10333333333,6.59633333333,14.3246666667
660.31,5.483,7.144,45.964,42.0486666667,4.02566666667,10.939,8.072,5.935,6.52833333333,14.2383333333
660.63,5.44733333333,7.268,46.1406666667,42.1926666667,4.08166666667,11.1373333333,8.166,6.00066666667,6.58133333333,14.3613333333
660.96,5.38333333333,7.33966666667,46.3936666667,42.2216666667,4.14733333333,11.143,8.05566666667,5.991,6.47533333333,14.3383333333
661.29,5.356,7.291,46.2876666667,42.2116666667,4.09033333333,11.0846666667,7.978,5.97433333333,6.423,14.2526666667
661.62,5.51566666667,7.521,46.4633333333,42.4636666667,4.12666666667,11.132,8.17066666667,6.11333333333,6.62866666667,14.426
661.94,5.33066666667,7.48,46.372,42.549,4.15533333333,11.191,8.22233333333,6.13466666667,6.653,14.38
662.27,5.27266666667,7.36966666667,46.6186666667,42.5206666667,4.13033333333,11.1406666667,8.11633333333,6.05966666667,6.559,14.4236666667
662.60,5.281,7.35166666667,46.4946666667,42.3043333333,4.20666666667,11.0293333333,7.96633333333,6.08833333333,6.523,14.4566666667
662.93,5.181,7.345,46.3883333333,42.1573333333,4.248,11.026,8.00033333333,6.10533333333,6.42466666667,14.3366666667
663.26,5.267,7.12266666667,46.5606666667,42.1743333333,4.19733333333,10.9936666667,8.00366666667,6.05733333333,6.43133333333,14.3103333333
663.58,5.55333333333,7.368,46.7303333333,42.2763333333,4.50633333333,11.2596666667,8.25366666667,6.33433333333,6.609,14.4963333333
663.91,5.638,7.531,46.9663333333,42.3943333333,4.652,11.3473333333,8.433,6.50466666667,6.73,14.5793333333
664.24,5.528,7.378,46.8426666667,42.2263333333,4.594,11.0693333333,8.38366666667,6.386,6.60933333333,14.4476666667
664.57,5.78266666667,7.48766666667,46.8516666667,42.3906666667,4.83066666667,11.2763333333,8.66933333333,6.56766666667,6.91466666667,14.628
664.89,5.87633333333,7.63166666667,47.0143333333,42.3613333333,4.96633333333,11.343,8.755,6.713,7.00866666667,14.759
665.22,5.789,7.528,46.9156666667,42.1653333333,4.93333333333,11.2343333333,8.61266666667,6.65833333333,6.89166666667,14.7126666667
665.55,6.08933333333,7.74133333333,47.201,42.199,5.089,11.27,8.65466666667,6.75466666667,6.99766666667,14.886
665.87,6.14933333333,7.91366666667,47.0303333333,42.1796666667,5.22566666667,11.3243333333,8.68666666667,6.83066666667,7.141,14.964
666.20,6.128,7.84733333333,47.0483333333,42.2873333333,5.21333333333,11.328,8.64766666667,6.814,7.07433333333,14.8806666667
666.53,6.174,7.86133333333,47.1546666667,42.3573333333,5.13433333333,11.4003333333,8.68666666667,6.808,7.09966666667,14.975
666.86,6.07166666667,8.06366666667,47.3186666667,42.4386666667,5.23066666667,11.5433333333,8.75966666667,6.89033333333,7.18166666667,15.082
667.18,5.918,8.009,47.0386666667,42.3046666667,5.032,11.352,8.71833333333,6.808,7.124,15.088
667.51,5.857,7.91933333333,47.2,42.3176666667,5.00433333333,11.3806666667,8.7,6.69633333333,7.053,15.103
667.84,6.15733333333,8.119,47.2563333333,42.3546666667,5.14733333333,11.5863333333,8.941,6.93466666667,7.19833333333,15.3126666667
668.16,6.07,8.08266666667,47.189,42.3386666667,5.01466666667,11.67,8.95633333333,6.92566666667,7.07633333333,15.2743333333
668.49,5.92533333333,7.83833333333,47.035,42.281,4.794,11.528,8.84133333333,6.74266666667,6.88833333333,15.1556666667
668.82,6.043,7.87,47.154,42.3833333333,4.85933333333,11.673,8.984,6.76533333333,7.05133333333,15.247
669.14,5.78333333333,7.77733333333,47.1456666667,42.3566666667,4.758,11.651,8.98366666667,6.717,6.99833333333,15.225
669.47,5.72666666667,7.75466666667,47.234,42.23,4.62,11.6386666667,9.06833333333,6.77633333333,6.94366666667,15.192
669.80,5.59166666667,7.653,47.0913333333,42.19,4.40166666667,11.555,9.02,6.755,6.95,15.1026666667
670.13,5.59466666667,7.675,47.1556666667,42.1756666667,4.36066666667,11.5376666667,8.98066666667,6.70833333333,7.03833333333,15.23
670.45,5.52833333333,7.51466666667,46.8316666667,42.045,4.32266666667,11.4713333333,8.877,6.72033333333,6.98833333333,15.1283333333
670.78,5.686,7.61633333333,47.186,42.158,4.45966666667,11.616,8.983,6.85433333333,7.07533333333,15.0973333333
671.10,5.702,7.65266666667,47.1056666667,42.0906666667,4.456,11.6493333333,8.88933333333,6.88866666667,7.07066666667,15.105
671.43,5.55366666667,7.52333333333,47.0776666667,42.007,4.39433333333,11.5496666667,8.79333333333,6.76866666667,7.04966666667,15.1066666667
671.76,5.50566666667,7.36,47.1863333333,41.8623333333,4.30866666667,11.2166666667,8.66866666667,6.55866666667,6.93566666667,15.0223333333
672.08,5.56166666667,7.535,47.2566666667,41.8263333333,4.486,11.1846666667,8.73266666667,6.60466666667,6.98033333333,15.093
672.41,5.31366666667,7.32533333333,47.1056666667,41.631,4.341,10.945,8.511,6.41433333333,6.699,14.9253333333
672.74,5.32966666667,7.21133333333,46.8913333333,41.38,4.17866666667,10.7686666667,8.496,6.313,6.54266666667,14.7133333333
673.06,5.28666666667,7.179,46.916,41.528,4.27066666667,10.694,8.51766666667,6.264,6.53866666667,14.8926666667
673.39,5.28333333333,7.13366666667,47.028,41.5403333333,4.33166666667,10.6253333333,8.57633333333,6.09933333333,6.449,14.894
673.72,5.12166666667,6.94166666667,46.8596666667,41.5663333333,4.271,10.5026666667,8.37966666667,5.97766666667,6.25166666667,14.671
674.04,5.21266666667,6.99933333333,47.278,41.6223333333,4.33166666667,10.5333333333,8.476,5.93633333333,6.30533333333,14.678
674.37,4.966,6.816,47.0346666667,41.4403333333,4.15966666667,10.313,8.27033333333,5.77733333333,6.18766666667,14.6163333333
674.69,5.02033333333,6.935,46.932,41.4726666667,4.181,10.336,8.39166666667,5.89333333333,6.254,14.67
675.02,4.90933333333,6.81866666667,46.704,41.3706666667,4.05066666667,10.3216666667,8.12133333333,5.87133333333,6.064,14.461
675.35,4.898,6.957,46.6643333333,41.4306666667,4.09333333333,10.4576666667,8.09266666667,5.999,6.21133333333,14.625
675.67,4.978,6.96266666667,46.6913333333,41.5946666667,3.98033333333,10.558,8.11866666667,6.00033333333,6.21733333333,14.6073333333
676.00,5.211,7.21466666667,46.8443333333,41.8596666667,4.22866666667,10.8786666667,8.37866666667,6.21766666667,6.434,14.749
676.32,5.231,7.22266666667,47.0886666667,42.083,4.36966666667,11.1323333333,8.387,6.30733333333,6.523,14.9586666667
676.65,5.16566666667,7.25266666667,46.9723333333,42.0543333333,4.23166666667,11.1433333333,8.17633333333,6.24033333333,6.36233333333,14.7866666667
676.97,5.027,7.245,46.9283333333,41.858,4.10366666667,11.098,8.03866666667,6.273,6.422,14.6533333333
677.30,5.068,7.46533333333,46.966,41.6663333333,4.15733333333,11.2163333333,8.27666666667,6.488,6.578,14.7176666667
677.63,5.158,7.494,46.6,41.6733333333,4.12633333333,11.3053333333,8.31233333333,6.513,6.564,14.8346666667
677.95,5.20133333333,7.59533333333,46.743,41.8143333333,4.10666666667,11.4196666667,8.381,6.405,6.505,14.8996666667
678.28,5.13766666667,7.62633333333,46.8556666667,41.865,4.17,11.4486666667,8.416,6.342,6.48933333333,14.914
678.60,5.20266666667,7.70366666667,46.8756666667,41.952,4.279,11.49,8.60566666667,6.37466666667,6.60133333333,14.963
678.93,5.18233333333,7.81233333333,46.8696666667,42.045,4.21966666667,11.4393333333,8.707,6.342,6.52533333333,14.8703333333
679.25,5.10366666667,7.71566666667,46.8533333333,41.9043333333,4.16066666667,11.3503333333,8.65466666667,6.25933333333,6.52666666667,14.893
679.58,5.08366666667,7.68533333333,46.92,41.7786666667,4.13,11.3263333333,8.659,6.21,6.53433333333,14.9263333333
679.90,5.099,7.79,46.712,41.7463333333,4.10366666667,11.1976666667,8.67633333333,6.14333333333,6.56,14.8596666667
680.23,5.24366666667,7.84333333333,47.031,41.8916666667,4.27533333333,11.355,8.972,6.276,6.77433333333,14.995
680.55,5.45166666667,7.988,47.1083333333,42.028,4.46933333333,11.5223333333,9.19,6.374,6.87366666667,15.161
680.88,5.5,7.88066666667,47.244,42.1536666667,4.47633333333,11.49,9.093,6.319,6.77666666667,15.1673333333
681.20,5.42033333333,7.89966666667,47.3726666667,42.244,4.50166666667,11.4386666667,9.08066666667,6.34233333333,6.82333333333,15.176
681.53,5.443,7.892,47.3823333333,42.302,4.558,11.4413333333,9.09533333333,6.40233333333,6.87166666667,15.2566666667
681.85,5.455,7.78366666667,47.25,41.9936666667,4.50333333333,11.3443333333,9.024,6.369,6.84033333333,15.219
682.18,5.517,7.901,47.3853333333,41.9656666667,4.52333333333,11.3423333333,9.013,6.34533333333,6.768,15.2866666667
682.50,5.68233333333,7.99866666667,47.402,41.8786666667,4.714,11.4986666667,9.10933333333,6.46166666667,6.93533333333,15.5323333333
682.83,5.839,8.20566666667,47.629,42.1426666667,4.90966666667,11.6343333333,9.24566666667,6.628,7.04666666667,15.7366666667
683.15,5.73866666667,8.00933333333,47.4503333333,42.0806666667,4.758,11.3913333333,9.13366666667,6.539,6.91233333333,15.5336666667
683.48,5.79533333333,7.86333333333,47.53,42.0146666667,4.66933333333,11.3283333333,9.086,6.503,6.84333333333,15.4603333333
683.80,5.66233333333,7.78066666667,47.2903333333,41.876,4.47,11.0443333333,8.83733333333,6.39666666667,6.63966666667,15.3176666667
684.13,5.658,7.679,47.333,42.042,4.53333333333,10.9776666667,8.771,6.42533333333,6.559,15.3676666667
684.45,5.899,7.777,47.356,42.1123333333,4.594,10.994,8.91866666667,6.51066666667,6.69866666667,15.5013333333
684.78,5.93233333333,7.83466666667,47.3343333333,42.0023333333,4.542,10.9906666667,8.937,6.42933333333,6.63933333333,15.4643333333
685.10,5.85433333333,7.732,47.1316666667,41.805,4.45033333333,10.817,8.846,6.426,6.47533333333,15.1636666667
685.43,5.95033333333,7.835,47.104,41.9516666667,4.41833333333,10.84,8.88133333333,6.57033333333,6.54066666667,15.1146666667
