wavelength,Back_SicColf,Belly_SicColf,Breast_SicColf,Crissum_SicColf,Crown_SicColf,DorTail_SicColf,Patch10_SicColf,Rump_SicColf,Throat_SicColf,WingTip_SicColf
457.76,8.77216666667,13.6664166667,10.36375,11.8051666667,7.96083333333,8.0455,7.30041666667,8.68541666667,24.5684166667,10.8995
458.12,8.7885,13.68475,10.3868333333,11.83275,7.96958333333,8.05141666667,7.29466666666,8.68658333333,24.61625,10.8915833333
458.47,8.83358333333,13.745,10.41725,11.8891666666,7.995,8.059,7.30866666667,8.71075,24.699,10.9036666667
458.82,8.87708333334,13.8261666667,10.4710833333,11.96775,8.03975,8.09333333333,7.3345,8.75691666667,24.7735833333,10.93225
459.18,8.91891666667,13.8884166666,10.5155833333,12.0295,8.05925,8.12608333333,7.36083333334,8.78266666667,24.8489166667,10.975
459.53,8.91616666667,13.9185,10.5318333333,12.063,8.05291666667,8.11116666666,7.33941666667,8.7865,24.9083333333,10.9650833333
459.88,8.90041666667,13.9330833333,10.5260833333,12.07575,8.04158333333,8.09416666667,7.31008333333,8.78475,24.9413333333,10.9301666667
460.24,8.96308333333,14.0066666667,10.5941666667,12.1641666667,8.08391666667,8.15291666666,7.33908333334,8.83466666667,25.0224166667,10.9685
460.59,8.98991666667,14.055,10.63475,12.21075,8.109,8.16291666667,7.334,8.85433333333,25.0735,10.9746666667
460.94,9.016,14.13225,10.67425,12.2741666667,8.14066666667,8.1845,7.35591666667,8.903,25.14625,11.02725
461.29,9.0355,14.2013333334,10.7116666667,12.3485,8.16716666667,8.19375,7.36683333333,8.93075,25.2323333333,11.0188333333
461.65,9.13625000001,14.36075,10.8240833333,12.4973333333,8.26008333333,8.26375,7.45166666666,9.03366666666,25.39525,11.0866666667
462.00,9.19158333334,14.4665833333,10.894,12.6004166667,8.32666666667,8.30758333333,7.50191666667,9.10683333332,25.4991666667,11.1293333334
462.35,9.25125,14.56025,10.993,12.6980833333,8.38625,8.36216666667,7.55341666667,9.17716666667,25.5869166667,11.18225
462.71,9.32916666668,14.668,11.0925833333,12.8360833333,8.44516666666,8.40708333334,7.60166666667,9.26141666666,25.70125,11.2360833333
463.06,9.36058333332,14.7685,11.1496666667,12.9434166667,8.48983333333,8.4255,7.63125,9.32500000001,25.801,11.2386666667
463.41,9.43549999998,14.8695833334,11.2194166667,13.04375,8.52866666667,8.46825,7.67508333333,9.40058333333,25.929,11.2776666667
463.76,9.50883333333,14.9864166667,11.29,13.1696666667,8.569,8.5185,7.72658333333,9.47466666667,26.0386666667,11.3235
464.12,9.49341666667,15.0485,11.3068333333,13.2295833333,8.59233333334,8.496,7.69433333333,9.47749999999,26.0978333333,11.2950833334
464.47,9.52791666666,15.1343333333,11.35725,13.3244166667,8.58075,8.49683333334,7.70775,9.52441666668,26.2106666666,11.2975833333
464.82,9.63333333332,15.2653333333,11.4665,13.4533333333,8.64775,8.53983333334,7.7705,9.61174999999,26.3345,11.3060833333
465.17,9.75333333333,15.4183333334,11.566,13.5980833334,8.73941666667,8.61875,7.85966666666,9.72850000001,26.5038333333,11.3506666667
465.53,9.76533333335,15.4445833333,11.5875833333,13.61175,8.70975,8.58325,7.82783333333,9.72083333333,26.5749166666,11.3406666666
465.88,9.84674999998,15.5645833333,11.67375,13.7480833334,8.73833333333,8.62141666667,7.87358333333,9.79650000001,26.7266666667,11.4043333333
466.23,9.91733333333,15.7068333333,11.75975,13.87975,8.81175,8.67183333333,7.91908333333,9.8775,26.8774166667,11.4415833333
466.58,9.93674999998,15.7789166666,11.7895833333,13.9428333333,8.82366666667,8.69166666667,7.93308333333,9.90933333332,26.978,11.44775
466.94,9.99383333331,15.86675,11.8678333333,14.05275,8.86933333333,8.71825,7.96083333333,9.9635,27.0991666667,11.47075
467.29,10.0881666667,16.02375,11.9711666667,14.2041666666,8.96375000001,8.767,8.03625,10.0713333333,27.2564166667,11.5555
467.64,10.1485,16.1400833333,12.0608333333,14.2956666667,8.9975,8.78283333333,8.06841666666,10.1063333333,27.3889166667,11.5750833333
467.99,10.2304166667,16.2608333333,12.1376666667,14.4065833333,9.06608333333,8.80358333334,8.12216666667,10.1714166667,27.5380833334,11.6293333333
468.35,10.277,16.36025,12.20975,14.5113333333,9.121,8.83166666667,8.165,10.2375,27.6680833333,11.68
468.70,10.2763333333,16.4146666667,12.2304166667,14.5685,9.12258333334,8.831,8.13833333333,10.2456666666,27.7664166667,11.69825
469.05,10.24625,16.4185,12.2628333333,14.58475,9.06391666666,8.78316666667,8.08691666667,10.22375,27.8098333333,11.6938333333
469.40,10.3545833333,16.584,12.35325,14.7608333333,9.16366666667,8.868,8.17483333334,10.34775,27.9906666667,11.7626666666
469.75,10.3793333333,16.662,12.39075,14.8176666667,9.18825,8.9055,8.18591666667,10.39375,28.0930833333,11.7461666667
470.11,10.4089166667,16.723,12.428,14.8705833334,9.20816666667,8.9065,8.18383333334,10.4453333333,28.169,11.7680833333
470.46,10.4529166667,16.7918333333,12.4701666667,14.9414166667,9.24399999999,8.90058333333,8.1835,10.4831666667,28.2859166666,11.765
470.81,10.4679166667,16.8383333334,12.50025,14.9801666666,9.24916666667,8.87641666667,8.199,10.50675,28.345,11.7651666667
471.16,10.48825,16.9009166666,12.5371666667,15.0216666667,9.28558333334,8.90083333333,8.22766666667,10.5549166667,28.4148333333,11.79025
471.51,10.53975,16.9743333333,12.6308333333,15.1245833334,9.36008333333,8.96066666667,8.30224999999,10.6390833333,28.5180833333,11.8543333333
471.87,10.5480833334,16.9963333334,12.674,15.1689166667,9.35083333334,8.96841666667,8.32066666666,10.6645,28.5696666667,11.8493333333
472.22,10.5786666667,17.04525,12.7184166667,15.2075833333,9.39816666667,9.00383333333,8.34400000001,10.7049166666,28.6466666667,11.87975
472.57,10.61625,17.0994166667,12.755,15.2674166666,9.45433333334,9.01716666667,8.39058333333,10.76225,28.7118333333,11.8738333333
472.92,10.63675,17.1345,12.7538333333,15.2746666667,9.49733333333,9.04083333333,8.43291666667,10.7750833333,28.7093333333,11.8993333333
473.27,10.5848333333,17.0869166667,12.74775,15.23375,9.45875000001,9.00408333333,8.40124999999,10.7425,28.6745833333,11.8530833333
473.62,10.58925,17.06775,12.7298333333,15.2130833333,9.46408333333,8.97033333333,8.40308333333,10.7328333333,28.6564166667,11.879
473.98,10.519,16.9595833333,12.6339166667,15.1123333333,9.38125,8.89175,8.31974999999,10.6355833333,28.6079166667,11.7890833333
474.33,10.5350833333,16.9685833333,12.6573333333,15.1165833333,9.40966666667,8.92166666667,8.35316666667,10.6585833333,28.5886666666,11.8660833333
474.68,10.51025,16.9264166667,12.6289166667,15.06925,9.39083333333,8.9265,8.32716666667,10.62925,28.55975,11.86625
475.03,10.5135,16.8659166667,12.597,15.0298333334,9.36833333334,8.93316666666,8.31241666667,10.591,28.5429166667,11.8385
475.38,10.486,16.8069166667,12.5213333333,14.9626666667,9.35558333334,8.91541666666,8.28408333333,10.5695,28.4984166667,11.8325
475.73,10.46025,16.7355,12.4728333333,14.8919166667,9.35783333334,8.93358333333,8.28500000001,10.5585833333,28.4329166667,11.842
476.08,10.44075,16.636,12.3891666667,14.7700833333,9.30141666667,8.88975,8.22866666667,10.51,28.3786666667,11.8135833333
476.44,10.43875,16.5569166667,12.3675,14.70875,9.28216666666,8.90375,8.23675000001,10.4840833333,28.3045,11.8671666667
476.79,10.3675833333,16.4445,12.2876666667,14.6101666667,9.22633333332,8.86758333334,8.17691666667,10.44,28.236,11.81825
477.14,10.31775,16.3268333333,12.17825,14.4683333333,9.18375,8.84716666667,8.11333333333,10.35325,28.11525,11.7879166667
477.49,10.2593333333,16.1978333333,12.1100833333,14.34525,9.15316666667,8.83433333333,8.09458333333,10.2725,28.0041666667,11.75375
477.84,10.261,16.1445833333,12.093,14.2979166666,9.16733333334,8.86925,8.13408333333,10.27,27.9468333333,11.8011666667
478.19,10.2039166667,16.029,12.0029166667,14.1474166667,9.10266666667,8.8475,8.10866666667,10.18925,27.8875,11.7549166667
478.54,10.1559166667,15.9245,11.9055833334,14.0186666667,9.05733333334,8.85741666667,8.09166666667,10.13975,27.7835833333,11.7298333333
478.89,10.0506666667,15.77775,11.7855833333,13.8710833334,8.99066666667,8.80833333333,8.02758333334,10.0316666667,27.60925,11.6881666667
479.24,10.0305,15.6823333333,11.71575,13.7643333333,8.96250000001,8.81025,8.01458333333,9.97625,27.5143333333,11.6989166667
479.60,9.99608333333,15.5846666667,11.64325,13.6518333333,8.9145,8.79658333334,7.993,9.91766666667,27.4538333333,11.7134166667
479.95,9.94575000001,15.4741666667,11.5906666667,13.5779166667,8.89291666667,8.82783333334,7.99858333333,9.85866666667,27.3241666667,11.7081666667
480.30,9.88691666667,15.3524166667,11.4946666667,13.4276666667,8.85624999999,8.807,7.98566666666,9.77075000001,27.1945833333,11.67275
480.65,9.84291666665,15.2414166667,11.4371666667,13.30375,8.83899999999,8.806,7.97258333333,9.69608333333,27.0745833333,11.6678333333
481.00,9.77508333332,15.1095,11.35225,13.18925,8.77566666668,8.75808333333,7.94441666667,9.62041666666,26.96225,11.6421666667
481.35,9.70183333333,14.9923333334,11.2679166667,13.1005833333,8.71641666666,8.73058333333,7.88716666667,9.55358333332,26.88625,11.6301666667
481.70,9.64183333334,14.9015833333,11.1996666667,12.99225,8.67466666667,8.704,7.85825,9.48733333333,26.80275,11.62125
482.05,9.61333333333,14.8338333334,11.1605,12.93875,8.6535,8.67508333333,7.83358333333,9.44958333333,26.73225,11.614
482.40,9.55874999998,14.7515833334,11.1194166667,12.86725,8.60316666667,8.62275,7.78975,9.38774999999,26.6905,11.5969166667
482.75,9.52699999998,14.6903333333,11.0873333333,12.8161666667,8.57175,8.59816666666,7.77125,9.34691666666,26.6454166667,11.58425
483.10,9.47841666667,14.62825,11.0474166667,12.7569166667,8.5345,8.55991666666,7.736,9.29991666667,26.5975833334,11.5540833333
483.45,9.45649999999,14.5876666666,11.02,12.72825,8.51875,8.5495,7.71933333333,9.27249999999,26.5426666667,11.5389166667
483.80,9.41875,14.54225,10.9815,12.677,8.49066666667,8.50525,7.68816666667,9.23433333333,26.50425,11.5145
484.15,9.39408333333,14.5248333334,10.96125,12.65925,8.48491666667,8.49983333333,7.6665,9.22666666666,26.5051666666,11.5071666667
484.50,9.39366666667,14.507,10.9354166667,12.6435833333,8.4655,8.489,7.65616666667,9.21283333334,26.5048333333,11.5086666667
484.85,9.40191666667,14.5165833333,10.94475,12.651,8.47908333333,8.49875,7.65816666667,9.21125000001,26.5309166667,11.5236666667
485.20,9.408,14.52175,10.9475833333,12.6385,8.477,8.49958333333,7.66475,9.21191666667,26.54375,11.5244166667
485.55,9.42216666665,14.54125,10.9636666667,12.6696666667,8.49116666667,8.51783333333,7.67733333333,9.22208333333,26.5831666667,11.5325833333
485.90,9.43699999999,14.5663333333,10.977,12.693,8.51283333333,8.54383333333,7.69758333333,9.23800000001,26.6201666667,11.5508333333
486.25,9.45675,14.5948333333,10.9955833333,12.71875,8.5485,8.56308333333,7.71275,9.25808333333,26.6406666666,11.5685
486.60,9.47749999999,14.6255,11.0209166667,12.7528333333,8.57358333333,8.57925,7.72983333333,9.28549999999,26.68775,11.5841666667
486.95,9.50833333334,14.6538333334,11.05025,12.7896666667,8.60616666667,8.61166666667,7.7555,9.32158333334,26.7348333333,11.6144166667
487.30,9.50925,14.675,11.0576666667,12.7978333333,8.61166666667,8.60091666667,7.74366666666,9.32766666668,26.78675,11.60875
487.65,9.53316666667,14.7225833334,11.0853333333,12.84775,8.63375,8.6165,7.76175,9.35874999999,26.856,11.6231666667
488.00,9.55666666667,14.7589166667,11.1135,12.8881666667,8.64066666667,8.6165,7.76833333333,9.38116666668,26.9185,11.624
488.35,9.54708333332,14.79575,11.141,12.9253333333,8.655,8.61058333334,7.76666666666,9.40158333334,26.9735,11.6175
488.70,9.56199999999,14.8605,11.1865,12.9834166667,8.67916666667,8.61783333333,7.78558333333,9.43941666666,27.0455833333,11.6271666667
489.05,9.58441666667,14.94325,11.2365,13.071,8.7125,8.60833333333,7.78483333333,9.48525000001,27.1339166667,11.6385833333
489.40,9.5975,15.0229166667,11.2836666667,13.1488333333,8.7445,8.60483333333,7.78016666667,9.53733333333,27.24,11.6355833333
489.75,9.63358333334,15.1051666667,11.3485,13.23575,8.776,8.60858333333,7.79416666667,9.58791666667,27.349,11.6361666667
490.10,9.66983333333,15.2185,11.4224166667,13.3475,8.81025000001,8.6255,7.81533333333,9.65450000001,27.49,11.6446666667
490.45,9.69991666667,15.32475,11.4874166667,13.44925,8.84900000001,8.6375,7.82091666667,9.70508333334,27.6039166667,11.6610833333
490.80,9.71258333331,15.4260833333,11.5468333333,13.54675,8.86516666666,8.61008333333,7.81916666667,9.73783333333,27.7080833333,11.6449166667
491.15,9.77558333335,15.5618333333,11.6476666667,13.69675,8.92958333333,8.65083333333,7.87575,9.83375000001,27.8625833333,11.6835833333
491.50,9.82791666667,15.6811666667,11.74125,13.821,8.98316666666,8.67275,7.897,9.90849999999,27.9706666667,11.7198333333
491.85,9.87266666666,15.7944166667,11.8315,13.94325,9.02208333334,8.68675,7.91641666667,9.96950000001,28.0871666666,11.7498333333
492.20,9.95516666666,15.9541666667,11.9631666667,14.10775,9.09333333333,8.72475,7.953,10.0608333333,28.261,11.7965
492.55,10.0064166667,16.07175,12.05025,14.2486666667,9.14341666666,8.74125,7.97225,10.1418333333,28.3989166666,11.8159166667
492.90,10.0813333333,16.2243333333,12.17275,14.405,9.22616666667,8.7855,8.03341666667,10.2330833333,28.5749166666,11.8456666667
493.25,10.185,16.40625,12.3335,14.6008333333,9.31141666666,8.84108333333,8.09425,10.3464166667,28.7605833333,11.9035
493.60,10.2456666667,16.5914166667,12.4798333333,14.8179166667,9.38491666668,8.86566666666,8.12208333332,10.4546666667,28.9679166667,11.9401666667
493.95,10.357,16.8198333334,12.65175,15.0613333333,9.47133333333,8.89966666667,8.16608333334,10.59675,29.2065833333,11.9935
494.30,10.4425833333,17.0401666667,12.809,15.2930833334,9.54183333333,8.92541666667,8.19316666667,10.7264166666,29.4625833333,12.0019166667
494.65,10.5533333333,17.301,12.9944166667,15.5531666667,9.65099999999,8.99325,8.24241666667,10.87325,29.7296666667,12.0526666667
495.00,10.6155833333,17.5295,13.1589166667,15.782,9.71225000001,8.99733333333,8.25116666667,10.9645833333,29.93925,12.0483333333
495.34,10.71175,17.80825,13.36575,16.0866666667,9.83233333332,9.062,8.31625,11.1138333333,30.2535833333,12.08675
495.69,10.8343333333,18.09525,13.5938333334,16.4021666667,9.96808333332,9.12566666666,8.38574999999,11.2886666667,30.5410833333,12.1403333333
496.04,10.9125833333,18.3499166666,13.7485,16.6900833333,10.0474166667,9.13258333333,8.42541666667,11.429,30.7900833333,12.1355833333
496.39,11.0068333334,18.6428333333,13.96175,16.9925,10.15075,9.16633333333,8.46425,11.5835833333,31.0828333333,12.15425
496.74,11.1060833333,18.94325,14.1966666666,17.32,10.2345833333,9.21708333334,8.51216666668,11.736,31.3798333333,12.2005
497.09,11.1596666667,19.1968333333,14.3541666667,17.58575,10.2923333333,9.19358333333,8.52025000001,11.83875,31.6109166666,12.1871666667
497.44,11.21925,19.4861666667,14.54625,17.8560833333,10.3518333333,9.19458333333,8.53591666666,11.9655,31.83475,12.192
497.79,11.28475,19.7525,14.7574166667,18.1446666667,10.4499166667,9.233,8.579,12.08025,32.05575,12.2119166667
498.14,11.3859166667,20.0721666667,15.0150833333,18.46675,10.5536666667,9.267,8.64674999999,12.2340833333,32.32275,12.2638333333
498.48,11.5056666667,20.4103333333,15.28475,18.8361666667,10.6835,9.32583333333,8.743,12.4271666667,32.6238333333,12.3224166667
498.83,11.6154166667,20.7636666667,15.53325,19.1851666667,10.805,9.3535,8.80158333333,12.6125,32.90725,12.3614166667
499.18,11.73175,21.13825,15.796,19.53425,10.9061666667,9.39641666667,8.86325,12.8019166667,33.1868333333,12.3855833333
499.53,11.8223333333,21.5003333333,16.061,19.9045833334,10.99875,9.42325,8.91816666667,12.977,33.481,12.3891666667
499.88,11.95875,21.8906666667,16.4196666667,20.3225,11.1649166667,9.52125,9.01233333332,13.1996666667,33.7895833333,12.4768333334
500.23,12.0991666666,22.3075833333,16.7448333333,20.75725,11.3105833333,9.57925,9.11666666666,13.409,34.0860833334,12.5375833333
500.58,12.2296666667,22.69375,17.0539166667,21.1695833333,11.4366666667,9.59591666667,9.18533333333,13.6194166667,34.3281666666,12.5518333333
500.92,12.3750833333,23.16325,17.4265,21.6275,11.589,9.63808333334,9.27641666668,13.8636666666,34.6631666667,12.6183333333
501.27,12.5044166667,23.5910833333,17.7644166667,22.0710833333,11.7435833333,9.66924999999,9.35241666667,14.0565,34.953,12.6363333333
501.62,12.63225,24.0606666667,18.13575,22.5468333333,11.8874166667,9.72174999998,9.43708333334,14.2974166666,35.2185,12.6491666667
501.97,12.7799166666,24.5640833333,18.5286666667,23.0510833334,12.0873333333,9.79191666666,9.54608333333,14.5411666667,35.53875,12.68425
502.32,12.9345833333,25.10925,18.9503333333,23.58425,12.2685833333,9.84825,9.62966666667,14.8016666667,35.89025,12.73425
502.67,13.15175,25.65,19.429,24.1304166667,12.46425,9.97799999998,9.78200000001,15.0921666666,36.283,12.8550833333
503.01,13.29675,26.127,19.8455833333,24.6340833333,12.6286666667,10.0188333333,9.889,15.3273333333,36.5808333333,12.9080833333
503.36,13.4715833334,26.67175,20.2805,25.1316666666,12.8146666666,10.07375,10.0208333333,15.5586666667,36.92275,12.9719166667
503.71,13.5999166667,27.1968333333,20.6815833333,25.6145833333,12.95975,10.0721666667,10.0889166667,15.767,37.2356666667,12.9860833333
504.06,13.7381666667,27.6969166666,21.1103333333,26.09825,13.11825,10.11975,10.1781666667,15.9779166666,37.52225,13.02275
504.41,13.89225,28.2955833333,21.5985833333,26.6613333334,13.3491666667,10.2084166667,10.3061666667,16.2553333334,37.9145833333,13.1006666666
504.75,14.0041666667,28.7964166667,22.0349166667,27.1723333333,13.4955833333,10.23975,10.4078333333,16.47175,38.2035,13.13025
505.10,14.19175,29.3505,22.5079166667,27.73525,13.6906666667,10.329,10.54775,16.7538333333,38.53475,13.2116666667
505.45,14.3561666667,29.9409166667,22.99925,28.32675,13.8938333333,10.3610833333,10.66175,17.005,38.9326666667,13.2735833333
505.80,14.5384166667,30.5266666667,23.51125,28.9205,14.10775,10.4555,10.8193333333,17.3091666667,39.2528333333,13.386
506.15,14.647,31.0511666667,23.95575,29.40775,14.2215833333,10.462,10.8929166667,17.5025833333,39.5354166667,13.3596666666
506.49,14.73325,31.617,24.4185833333,29.9733333333,14.39825,10.4655,11.0000833333,17.729,39.8013333333,13.3533333333
506.84,14.8021666667,32.1649166667,24.8960833333,30.50525,14.5590833333,10.48075,11.0816666667,17.91475,40.0550833333,13.3415
507.19,14.828,32.6594166667,25.327,31.005,14.67425,10.4655,11.1165,18.0723333334,40.2705833333,13.3191666667
507.54,14.94475,33.1795833333,25.7773333333,31.5171666666,14.8330833334,10.5216666666,11.2519166667,18.28375,40.4890833334,13.3553333333
507.88,15.0341666667,33.72875,26.2550833334,32.03475,14.9774166667,10.5306666667,11.3755,18.4885,40.7465,13.3736666667
508.23,15.1049166667,34.1799166667,26.6755833333,32.4999166667,15.065,10.5250833333,11.4339166667,18.6305833333,40.9073333333,13.3549166667
508.58,15.2006666667,34.6568333334,27.1168333333,32.94275,15.1899166667,10.5285,11.5060833333,18.7921666667,41.0684166667,13.3313333333
508.93,15.2673333333,35.1559166667,27.5860833334,33.4108333333,15.3166666667,10.53675,11.59475,18.96975,41.2959166667,13.328
509.27,15.3565,35.6405,28.0245,33.8716666667,15.459,10.5705833333,11.73025,19.1426666667,41.47575,13.3471666667
