wavelength,Back_TanInof,Belly_TanInof,Breast_TanInof,Crissum_TanInof,Crown_TanInof,DorTail_TanInof,Patch10_TanInof,Patch11_TanInof,Rump_TanInof,Throat_TanInof,WingTip_TanInof
434.35,11.99125,31.1035833333,22.1835416667,22.4707557189,9.93358333334,5.75033333333,49.1560833333,10.3351666667,18.9158333334,17.4442083333,6.39433333333
434.71,11.9925,31.15225,22.196,22.5149183007,9.94479166666,5.73679166666,49.207,10.3465,18.9269166667,17.4647083333,6.40125
435.07,11.9758333333,31.15325,22.1759166667,22.5090767974,9.91058333333,5.70041666667,49.1860833333,10.31175,18.9025,17.43675,6.37991666667
435.42,11.9559166667,31.1778333333,22.1608333333,22.5149534314,9.89366666667,5.66095833333,49.2278333333,10.2724166667,18.88725,17.4135416667,6.34533333333
435.78,11.9603333333,31.1961666667,22.166,22.5416860022,9.88579166667,5.65508333333,49.2596666666,10.2733333333,18.8648333333,17.4155,6.34708333333
436.13,11.9679166667,31.2766666667,22.20075,22.5979409041,9.87862499999,5.64366666667,49.3268333333,10.2793333333,18.8998333333,17.422625,6.3345
436.49,11.99825,31.3794166667,22.2334583333,22.6519493464,9.88245833333,5.653875,49.39875,10.2766666666,18.9265,17.466125,6.33316666667
436.84,12.0,31.43675,22.2499583333,22.7002445534,9.88066666667,5.65204166667,49.4395,10.2853333333,18.92275,17.4703333333,6.31875
437.20,12.0174166667,31.508,22.2539166666,22.7479667756,9.88962500001,5.666,49.4885,10.3038333333,18.9529166667,17.4675,6.31533333333
437.56,12.0408333333,31.5638333333,22.2998333333,22.7965615468,9.90441666666,5.677375,49.5933333334,10.29675,18.97275,17.4893333333,6.32458333333
437.91,12.0753333333,31.6354166667,22.3144583334,22.8515280501,9.92066666668,5.66491666667,49.7066666667,10.3109166667,19.0040833333,17.5152083333,6.327
438.27,12.0758333333,31.68325,22.3425833333,22.9116102941,9.94154166668,5.68920833334,49.8010833333,10.33025,19.02075,17.5242083333,6.34675
438.62,12.0653333333,31.7313333333,22.350625,22.9436655774,9.92879166668,5.68195833333,49.8259166667,10.32325,19.0056666667,17.5190833333,6.34591666667
438.98,12.04825,31.7876666667,22.3599166667,22.9562818627,9.91995833333,5.672125,49.9074166667,10.3078333333,18.9991666667,17.5220833334,6.32833333333
439.33,12.0775,31.8534166667,22.3889583334,23.0119501634,9.94679166666,5.70616666667,49.9713333333,10.336,19.0046666666,17.548125,6.37066666667
439.69,12.1010833334,31.91275,22.4051666667,23.048416122,9.96495833334,5.73091666667,50.0091666667,10.3449166667,19.04275,17.5611666667,6.38583333333
440.04,12.10575,31.95075,22.3995416667,23.0666146514,9.96729166666,5.73554166667,50.0518333333,10.3463333333,19.045,17.5608333334,6.37608333333
440.40,12.09575,31.9948333333,22.3906666667,23.1048638344,9.97704166667,5.74904166667,50.0826666667,10.3748333333,19.0596666666,17.5770833334,6.39883333333
440.75,12.1051666666,32.0374166667,22.412,23.1283357843,9.97904166666,5.746375,50.1528333333,10.3616666666,19.0783333333,17.5846666667,6.4085
441.11,12.08825,32.08425,22.4235833334,23.1565462963,9.96395833334,5.73925,50.2038333333,10.3533333333,19.0801666667,17.5964166667,6.41908333334
441.47,12.1,32.1431666667,22.4199583333,23.1957682462,9.95420833333,5.73279166667,50.2545,10.36575,19.0873333333,17.6052916667,6.41908333333
441.82,12.0968333333,32.2094166667,22.4382083333,23.2331786492,9.95762500001,5.73341666667,50.3204166667,10.3499166666,19.096,17.599,6.41316666667
442.18,12.0828333333,32.2535,22.4367916667,23.2205669934,9.94491666666,5.70275,50.3451666667,10.3414166667,19.0751666667,17.58975,6.40483333334
442.53,12.1214166666,32.3626666667,22.4984166666,23.2883515795,9.98495833334,5.71458333333,50.4789166667,10.376,19.12775,17.6235833333,6.42458333333
442.89,12.1395833333,32.42675,22.5108333333,23.3426143791,10.000625,5.73075,50.5258333334,10.39375,19.13825,17.6370833333,6.45766666667
443.24,12.1475833334,32.5080833333,22.5374166666,23.3732535403,10.0007916667,5.73370833334,50.5968333333,10.4131666666,19.1820833334,17.6676666666,6.45441666666
443.60,12.15275,32.6116666667,22.5660416667,23.4340283225,10.0065,5.73445833333,50.713,10.4065,19.18325,17.67675,6.45508333333
443.95,12.1605833333,32.6619166667,22.597875,23.4926851852,10.0255416667,5.75595833334,50.8039166667,10.4071666667,19.1901666667,17.6922083333,6.47116666666
444.31,12.13775,32.6946666667,22.6029166666,23.5132709695,10.0025,5.722375,50.89375,10.3856666667,19.1850833334,17.6730833333,6.43183333333
444.66,12.13125,32.7705,22.6129583334,23.5611293573,9.99987499999,5.71791666667,50.99625,10.3921666667,19.1821666667,17.6614583333,6.42966666666
445.02,12.1599166667,32.8371666667,22.6263333333,23.6139049564,10.033625,5.74391666667,51.1238333333,10.4055,19.2115833333,17.691375,6.44608333333
445.37,12.1571666667,32.8865833333,22.656375,23.6340650871,10.0494166667,5.74245833333,51.1946666667,10.4015,19.213,17.7011666667,6.45433333334
445.72,12.1465,32.92075,22.6617083333,23.6615811547,10.0395,5.75866666667,51.2586666667,10.4053333333,19.217,17.6907916667,6.45891666666
446.08,12.1529166667,32.9910833333,22.6840416667,23.7303559368,10.04925,5.76766666667,51.3526666666,10.4066666667,19.2490833334,17.6970416667,6.46183333333
446.43,12.1199166667,32.97325,22.6205,23.7147998366,10.0224583333,5.75279166667,51.3303333333,10.3786666667,19.2071666667,17.649625,6.43441666667
446.79,12.13425,33.0368333333,22.6335416667,23.7500117102,10.0169583333,5.766625,51.397,10.3913333333,19.21225,17.652,6.43141666667
447.14,12.1410833334,33.07725,22.6371666667,23.7946413399,10.0140416667,5.77029166667,51.4554166667,10.3838333334,19.2126666667,17.6505833333,6.44733333333
447.50,12.1481666666,33.1338333333,22.64775,23.8271339869,10.02575,5.767375,51.5275,10.3905833333,19.2359166667,17.6685,6.45475
447.85,12.166,33.1940833334,22.652375,23.8548635621,10.03475,5.77129166667,51.58025,10.3940833333,19.24725,17.671125,6.45875
448.21,12.2006666667,33.2625,22.686875,23.9173924292,10.068625,5.79479166667,51.63925,10.4138333333,19.2620833333,17.6894583333,6.48925
448.56,12.1914166667,33.2891666667,22.682,23.9199297385,10.0524166667,5.795875,51.65275,10.4066666667,19.2655833333,17.685375,6.46666666667
448.92,12.18975,33.3495,22.7000416667,23.9639237473,10.049375,5.79320833333,51.7291666667,10.3931666667,19.272,17.6952083333,6.45025
449.27,12.2029166667,33.4339166667,22.6954166667,24.0361761983,10.064125,5.80920833333,51.8175,10.4143333334,19.30425,17.714125,6.44858333333
449.62,12.2263333333,33.5033333333,22.6974166667,24.0855901416,10.080875,5.81270833333,51.8854166667,10.43025,19.3133333333,17.7427916666,6.45983333333
449.98,12.2191666667,33.5378333333,22.6707083333,24.089620915,10.0621666667,5.79533333333,51.9240833333,10.3945833333,19.2956666667,17.7354166667,6.43866666667
450.33,12.2244166667,33.6145,22.6918333333,24.1334019608,10.0560416667,5.81379166667,52.0278333334,10.3975,19.3118333334,17.75225,6.4345
450.69,12.244,33.6964166667,22.752875,24.2271996187,10.1025833333,5.82520833333,52.1605833333,10.4165,19.3691666666,17.79375,6.46183333333
451.04,12.2454166667,33.7770833333,22.76675,24.2879041394,10.12925,5.85158333333,52.28275,10.4369166667,19.4020833333,17.8169583333,6.46341666667
451.40,12.2646666667,33.8134166666,22.7922083333,24.3261759259,10.1475,5.8865,52.362,10.4683333333,19.4290833333,17.82675,6.484
451.75,12.2768333333,33.8948333334,22.8203333333,24.3667173203,10.151125,5.87983333334,52.4943333333,10.4833333333,19.4619166667,17.8677916667,6.50725
452.10,12.3073333333,33.9695833333,22.8445416667,24.4246889978,10.1762916667,5.91520833334,52.62525,10.5063333333,19.5164166667,17.9134166667,6.539
452.46,12.3201666666,34.0225833333,22.8557916667,24.4783099129,10.186,5.91466666667,52.7293333333,10.50325,19.52125,17.9236666667,6.56558333333
452.81,12.32775,34.0601666667,22.8497916667,24.5029240196,10.1859583333,5.91595833334,52.7888333333,10.51675,19.51075,17.9250833333,6.57041666667
453.17,12.31525,34.0920833333,22.842125,24.5179616013,10.1763333333,5.89095833333,52.8658333333,10.4998333333,19.5126666667,17.9165416667,6.57975
453.52,12.2926666667,34.1159166666,22.8279166667,24.5331089324,10.152875,5.86229166666,52.9169166666,10.4716666667,19.5149166666,17.8918333334,6.56058333333
453.87,12.31575,34.174,22.8665,24.5885209695,10.1812916667,5.86591666667,53.0540833333,10.5128333333,19.5550833333,17.924125,6.56708333333
454.23,12.3161666667,34.214,22.8882916667,24.6357208606,10.1990416667,5.85266666667,53.1511666667,10.5303333333,19.5845,17.9380416667,6.56516666667
454.58,12.3258333334,34.2694166667,22.8898333333,24.6508480392,10.1976666667,5.83695833333,53.2466666667,10.523,19.576,17.9415,6.55641666667
454.93,12.3489166667,34.3655833334,22.9076666667,24.6864896514,10.2062916667,5.82795833333,53.3781666667,10.543,19.5973333334,17.950875,6.55591666667
455.29,12.3171666667,34.405,22.8730833333,24.7156955338,10.18675,5.79245833333,53.4654166667,10.51625,19.5720833334,17.9305833334,6.52383333333
455.64,12.3200833334,34.4959166667,22.8925,24.7939520697,10.214875,5.811,53.6191666667,10.5225833333,19.5961666667,17.9499583333,6.535
456.00,12.2849166667,34.5311666667,22.8902916667,24.815377451,10.194625,5.78779166667,53.7033333333,10.5029166667,19.58075,17.928375,6.50383333333
456.35,12.3286666667,34.6076666667,22.9114166666,24.8724861111,10.2292083333,5.81429166667,53.8448333333,10.5220833333,19.6208333333,17.9361666667,6.51725
456.70,12.3219166667,34.6561666667,22.9305833334,24.8990691721,10.2307916667,5.80529166667,53.96825,10.5199166667,19.64025,17.9184583333,6.50866666667
457.06,12.3415833334,34.7453333333,22.9627916666,24.954872549,10.2449166666,5.82904166666,54.1699166667,10.5354166667,19.6618333333,17.931375,6.50808333333
457.41,12.3784166667,34.8285833333,23.0107916667,25.0159430828,10.2910416667,5.87870833333,54.3585833333,10.5701666667,19.694,17.9607083333,6.54758333333
457.76,12.3719166667,34.8961666667,23.02275,25.0407031591,10.2665,5.88720833333,54.5324166667,10.5424166667,19.69975,17.9451666667,6.54716666667
458.12,12.39475,34.96725,23.0759166667,25.0901418846,10.2915416667,5.92295833333,54.719,10.55575,19.7294166666,17.9884583333,6.58991666667
458.47,12.38175,34.99475,23.0720833334,25.1134749455,10.2829166667,5.93233333333,54.8483333334,10.5456666667,19.7455833333,17.9867083333,6.60033333333
458.82,12.3540833333,34.97925,23.059875,25.1218107299,10.2645,5.907875,54.9491666667,10.52475,19.732,17.9635,6.588
459.18,12.4054166666,35.08,23.1106666667,25.1883864379,10.301375,5.94329166666,55.1268333333,10.5634166667,19.7939166667,18.0135833333,6.62875
459.53,12.3759166666,35.07225,23.092625,25.1931889978,10.2792916667,5.92825,55.16225,10.5590833333,19.7915833333,17.9853333333,6.61608333333
459.88,12.3905833333,35.1425,23.1040416667,25.228376634,10.2848333333,5.92425,55.2871666666,10.5563333333,19.8109166667,17.99375,6.61008333333
460.24,12.3665833334,35.1743333333,23.103875,25.2552440087,10.277625,5.91554166666,55.3561666667,10.547,19.8013333333,18.008875,6.60416666667
460.59,12.3710833334,35.2234166667,23.1064166667,25.2965416667,10.274125,5.91729166667,55.4225833333,10.5403333333,19.8129166667,18.0202083333,6.60825
460.94,12.35475,35.2464166666,23.1064583333,25.312578976,10.256375,5.92275,55.45125,10.5376666667,19.8104166666,18.02,6.609
461.29,12.3591666667,35.3020833333,23.1253333333,25.354795207,10.2510416667,5.91808333333,55.5420833333,10.5425,19.8278333333,18.0372083333,6.61416666666
461.65,12.3761666667,35.3430833334,23.1195,25.4137720589,10.2743333333,5.93733333334,55.59,10.56025,19.8451666667,18.0672916667,6.63083333333
462.00,12.3658333333,35.3875833333,23.0961666666,25.4519142157,10.247625,5.9125,55.6551666666,10.5365,19.8328333333,18.046125,6.6005
462.35,12.375,35.46075,23.091375,25.5178755447,10.2619166667,5.92175,55.7625833334,10.5425,19.84525,18.0514583333,6.59491666667
462.71,12.4290833334,35.5991666667,23.1463333334,25.6291260893,10.3152083333,5.97070833334,55.9430833333,10.5686666667,19.9105,18.1092916667,6.63916666667
463.06,12.4145,35.6105,23.1251666667,25.6369948257,10.2994166667,5.965625,55.9934166667,10.5531666667,19.8805833333,18.0784166666,6.6165
463.41,12.44375,35.6940833333,23.1525,25.6903099129,10.3109166667,5.97329166667,56.1706666666,10.5504166666,19.8829166667,18.1039583333,6.62191666667
463.76,12.4395,35.72025,23.1449166666,25.7207617102,10.3205416666,5.97933333333,56.2725833333,10.5501666667,19.8863333333,18.08625,6.64708333333
464.12,12.4559166667,35.7819166666,23.158375,25.7527456427,10.3345833333,5.981125,56.4435833333,10.5536666667,19.90275,18.0875,6.66025
464.47,12.45675,35.8309166666,23.1842916667,25.7907126906,10.3369583333,5.98654166667,56.6389166666,10.5530833333,19.9399166667,18.0980833333,6.67141666667
464.82,12.4905833333,35.9173333333,23.2179166667,25.8533526689,10.3772916666,5.98458333333,56.8453333333,10.5663333334,19.9696666666,18.1057083333,6.67333333333
465.17,12.48525,35.984,23.202125,25.9035302288,10.3935416667,5.97004166667,57.033,10.5650833333,19.9858333334,18.119375,6.66175
465.53,12.4948333333,36.0616666667,23.2437083333,25.954581427,10.3902083333,5.97554166667,57.2483333333,10.5689166667,20.016,18.1345833333,6.67241666667
465.88,12.5115,36.153,23.26825,26.0010710784,10.4049166667,5.98220833334,57.4349166666,10.5955833333,20.0459166667,18.1416666666,6.68408333333
466.23,12.5336666666,36.2565833333,23.3345416667,26.0613374183,10.4149583333,5.9875,57.6253333333,10.6099166667,20.09175,18.1945,6.70066666666
466.58,12.5326666667,36.2693333333,23.3422083333,26.0994591503,10.4084583333,5.984875,57.70875,10.6159166667,20.1028333333,18.1980416667,6.70133333334
466.94,12.5341666667,36.3359166667,23.387625,26.1957783224,10.4105,5.98058333333,57.8935,10.6141666667,20.14975,18.225875,6.7105
467.29,12.5180833333,36.3916666667,23.3805833333,26.2324523421,10.39875,5.98504166667,58.0069166666,10.6190833333,20.1755,18.2103333334,6.69125
467.64,12.5751666667,36.50275,23.443625,26.3217712418,10.4359583334,6.04758333333,58.2018333333,10.6629166667,20.2290833333,18.2955416666,6.72116666667
467.99,12.6223333333,36.6241666666,23.497875,26.4211781046,10.4557916667,6.095375,58.41075,10.6994166667,20.30775,18.349,6.74716666667
468.35,12.6529166667,36.7198333333,23.5369583334,26.4995503812,10.4923333333,6.12170833334,58.6056666667,10.742,20.3421666667,18.3738333333,6.77208333333
468.70,12.6604166667,36.7490833334,23.5354166667,26.5309863834,10.4785416667,6.11645833333,58.6911666667,10.734,20.36125,18.3813333333,6.77808333334
469.05,12.6905,36.8159166667,23.5895833333,26.5838711873,10.4920416667,6.16420833333,58.8108333333,10.7509166667,20.40225,18.3890833333,6.81675
469.40,12.7184166667,36.9103333333,23.6327916667,26.6694566994,10.541,6.17875,59.012,10.7865833333,20.4496666667,18.420625,6.8405
469.75,12.7461666666,36.9553333333,23.670375,26.7083572985,10.5790833333,6.196,59.1405833333,10.815,20.4965,18.4627916666,6.88875
470.11,12.7730833333,37.004,23.6915416667,26.7642167756,10.6100416666,6.228875,59.2958333333,10.8536666667,20.5293333333,18.4657083333,6.91958333333
470.46,12.7723333333,37.0724166667,23.6918333333,26.7913224401,10.5944166667,6.22229166667,59.4699166667,10.8496666667,20.53325,18.4540833333,6.90541666667
470.81,12.7759166667,37.1469166667,23.69875,26.8233649237,10.5953333334,6.22070833333,59.641,10.84625,20.55225,18.4758333333,6.90575
471.16,12.8001666667,37.2026666667,23.7238333333,26.8805757081,10.615125,6.20504166667,59.7913333333,10.8445,20.56275,18.4930416667,6.9185
471.51,12.7930833334,37.2498333333,23.718875,26.9166609477,10.60975,6.176125,59.9450833333,10.8208333333,20.5555833333,18.4633333333,6.90233333334
471.87,12.7825833334,37.2231666667,23.687625,26.9118905229,10.6049166667,6.15958333334,59.9896666667,10.8100833333,20.5473333333,18.4482083333,6.88858333333
472.22,12.7745833333,37.2331666667,23.66625,26.8977178649,10.5737083333,6.134125,60.0571666667,10.77325,20.5196666667,18.4094583333,6.86208333333
472.57,12.7873333334,37.3259166667,23.7116666667,26.9465285948,10.5928333334,6.14754166667,60.29,10.7893333333,20.5564166667,18.4333333333,6.87933333333
472.92,12.7705,37.3744166667,23.7249166667,26.9673090958,10.5830833334,6.10258333333,60.50125,10.7795,20.574,18.4433333334,6.86341666667
473.27,12.77575,37.40775,23.7331666667,26.9970661765,10.581125,6.11675,60.6131666667,10.7656666667,20.5761666667,18.445,6.84958333333
473.62,12.7194166666,37.4325833333,23.6966666667,27.0048366013,10.531375,6.09266666667,60.7245,10.7186666667,20.55,18.409,6.80483333333
473.98,12.6723333333,37.428,23.6574166667,26.9778793573,10.4879583334,6.04929166667,60.8188333333,10.6660833333,20.4964166667,18.3595,6.76775
474.33,12.63075,37.45175,23.63125,26.9763153595,10.44275,6.02383333333,60.90075,10.6199166667,20.4759166667,18.3338333334,6.71541666667
474.68,12.6265,37.5011666667,23.63475,27.0094855664,10.429625,5.98491666667,61.0636666667,10.6159166667,20.4713333333,18.3,6.69733333333
475.03,12.66325,37.5845833333,23.6720416667,27.0764665033,10.4545,6.03879166667,61.3133333334,10.6581666667,20.5238333333,18.3462916667,6.73533333333
475.38,12.6261666667,37.6020833333,23.673,27.078715414,10.437125,6.03216666667,61.4546666666,10.666,20.5421666667,18.3268333333,6.71541666666
475.73,12.61,37.7136666666,23.683,27.1280961329,10.4232083333,6.01191666666,61.73275,10.6569166667,20.5625,18.3358333333,6.717
476.08,12.5873333333,37.762,23.6727083333,27.1555215142,10.4081666667,5.98883333333,61.9264166667,10.6370833333,20.5583333333,18.3342083333,6.69516666667
476.44,12.5659166667,37.7696666667,23.63275,27.1870936819,10.4106666667,5.98533333333,62.03525,10.6355,20.5523333333,18.3175416667,6.68416666667
476.79,12.5435,37.8031666667,23.600625,27.2078788126,10.41925,5.99216666667,62.1543333333,10.6251666667,20.543,18.2965,6.66058333333
477.14,12.5404166667,37.8378333333,23.6144166667,27.2201979848,10.4040416667,5.98533333333,62.2818333333,10.6263333333,20.56275,18.2915,6.6645
477.49,12.618,37.9213333333,23.6692083333,27.3046086601,10.4448333333,6.03495833334,62.5198333334,10.6524166667,20.6316666667,18.3365416666,6.71841666667
477.84,12.639,37.98275,23.705125,27.369212146,10.4780416667,6.04158333333,62.7105833333,10.6731666667,20.6840833333,18.3730833333,6.73416666667
478.19,12.6920833334,38.07875,23.770125,27.4461130174,10.5487083333,6.078125,62.9885833333,10.7260833333,20.7293333333,18.4140416667,6.80016666666
478.54,12.7040833333,38.1265,23.7867916667,27.4761473312,10.5693333333,6.11775,63.1246666667,10.7440833333,20.7663333333,18.454875,6.84016666667
478.89,12.71425,38.1658333333,23.79925,27.5147775054,10.5815833333,6.12195833333,63.2475833333,10.7403333333,20.7794166667,18.4553333333,6.84316666667
479.24,12.7435833333,38.2166666666,23.7925,27.5632028867,10.5966666667,6.12995833333,63.4131666666,10.7371666667,20.7908333333,18.4665416666,6.866
