wavelength,Back_HetRubf,Belly_HetRubf,Breast_HetRubf,Crissum_HetRubf,Crown_HetRubf,DorTail_HetRubf,Patch10_HetRubf,Rump_HetRubf,Throat_HetRubf,WingTip_HetRubf
647.81,9.63366666667,20.2773333333,18.3443333333,13.744,7.06233333333,10.0776666667,79.264,59.4156666667,17.0963333333,10.2433333333
648.14,9.72433333333,20.4383333333,18.477,13.8236666667,7.23533333333,10.2176666667,79.3243333333,59.4923333333,17.157,10.3543333333
648.47,9.66,20.3653333333,18.4696666667,13.7553333333,7.14533333333,10.1696666667,79.172,59.4836666667,17.144,10.317
648.80,9.72066666667,20.401,18.6243333333,13.8493333333,7.226,10.326,79.2413333333,59.6163333333,17.2546666667,10.375
649.13,9.73366666667,20.2986666667,18.6163333333,13.8483333333,7.22633333333,10.2456666667,79.066,59.3946666667,17.187,10.3723333333
649.46,9.79966666667,20.263,18.5263333333,13.8913333333,7.262,10.2573333333,78.9183333333,59.302,17.316,10.4263333333
649.79,9.80566666667,20.3446666667,18.569,13.8393333333,7.27633333333,10.3023333333,78.913,59.236,17.3303333333,10.4446666667
650.11,9.833,20.2683333333,18.521,13.6703333333,7.31933333333,10.2476666667,78.695,58.9866666667,17.2606666667,10.4463333333
650.44,9.86066666667,20.3173333333,18.5566666667,13.6973333333,7.34166666667,10.224,78.7793333333,59.047,17.3413333333,10.5223333333
650.77,9.882,20.2676666667,18.7076666667,13.606,7.449,10.2613333333,78.6726666667,58.892,17.4243333333,10.5446666667
651.10,9.873,20.25,18.6856666667,13.6163333333,7.44433333333,10.221,78.7213333333,58.7263333333,17.4333333333,10.4816666667
651.43,9.95633333333,20.2386666667,18.7273333333,13.64,7.43966666667,10.2403333333,78.7786666667,58.668,17.4516666667,10.6066666667
651.76,9.96233333333,20.164,18.6503333333,13.6453333333,7.34866666667,10.2303333333,78.818,58.5913333333,17.422,10.5983333333
652.09,9.95633333333,20.2076666667,18.6383333333,13.6163333333,7.36866666667,10.2773333333,78.92,58.6466666667,17.411,10.5643333333
652.42,9.94433333333,20.2383333333,18.5583333333,13.52,7.29333333333,10.2333333333,78.961,58.5553333333,17.2723333333,10.5396666667
652.75,9.94466666667,20.329,18.6606666667,13.514,7.354,10.3203333333,79.1296666667,58.6696666667,17.3826666667,10.5123333333
653.08,9.838,20.413,18.662,13.443,7.346,10.3636666667,79.102,58.68,17.313,10.5283333333
653.41,9.80366666667,20.4596666667,18.6486666667,13.4853333333,7.38433333333,10.362,79.187,58.8046666667,17.3956666667,10.5046666667
653.74,9.7,20.5236666667,18.6736666667,13.5486666667,7.32366666667,10.3943333333,79.26,58.9643333333,17.469,10.4813333333
654.06,9.58033333333,20.416,18.5546666667,13.4356666667,7.18333333333,10.326,79.1993333333,58.8743333333,17.3606666667,10.2476666667
654.39,9.59633333333,20.477,18.4956666667,13.4803333333,7.14966666667,10.3763333333,79.278,59.0243333333,17.3086666667,10.2353333333
654.72,9.604,20.6103333333,18.54,13.5043333333,7.17633333333,10.3663333333,79.35,59.1486666667,17.3556666667,10.293
655.05,9.53166666667,20.6746666667,18.483,13.452,7.143,10.3066666667,79.2696666667,59.2276666667,17.4336666667,10.2106666667
655.38,9.566,20.7183333333,18.4566666667,13.3833333333,7.119,10.359,79.0963333333,59.23,17.515,10.1986666667
655.71,9.52733333333,20.7576666667,18.482,13.4413333333,7.11,10.4236666667,79.1253333333,59.2393333333,17.5396666667,10.2356666667
656.04,9.57466666667,20.8596666667,18.555,13.5133333333,7.11166666667,10.471,79.1253333333,59.3353333333,17.607,10.2056666667
656.37,9.546,20.7763333333,18.5136666667,13.4746666667,7.052,10.448,79.1456666667,59.3953333333,17.512,10.1623333333
656.69,9.63,20.7943333333,18.6653333333,13.593,7.066,10.3663333333,79.1496666667,59.3356666667,17.5496666667,10.1306666667
657.02,9.63566666667,20.751,18.596,13.6956666667,7.06433333333,10.3783333333,79.137,59.2696666667,17.4746666667,10.1403333333
657.35,9.74333333333,20.788,18.6566666667,13.8606666667,7.221,10.5003333333,79.385,59.373,17.5203333333,10.2293333333
657.68,9.92233333333,20.971,18.865,14.0123333333,7.38233333333,10.7096666667,79.458,59.5043333333,17.676,10.484
658.01,10.011,20.9096666667,18.8143333333,13.984,7.323,10.6096666667,79.517,59.537,17.6676666667,10.4376666667
658.34,9.981,20.9193333333,18.8466666667,14.0146666667,7.299,10.684,79.498,59.632,17.6896666667,10.5386666667
658.66,10.026,20.9113333333,18.966,14.041,7.324,10.6913333333,79.5223333333,59.5723333333,17.6713333333,10.5636666667
658.99,10.0253333333,20.939,18.945,14.0836666667,7.37166666667,10.6923333333,79.6273333333,59.562,17.6056666667,10.6523333333
659.32,10.0156666667,20.8803333333,18.893,14.0436666667,7.33866666667,10.5876666667,79.4966666667,59.4426666667,17.5643333333,10.6
659.65,9.904,20.8403333333,18.8593333333,14.0263333333,7.36466666667,10.5663333333,79.587,59.5546666667,17.601,10.639
659.98,9.96066666667,20.9653333333,18.9376666667,14.1673333333,7.41933333333,10.5796666667,79.6236666667,59.7053333333,17.677,10.7303333333
660.31,9.88166666667,20.8513333333,18.7393333333,14.058,7.36866666667,10.6176666667,79.639,59.7836666667,17.5823333333,10.6506666667
660.63,9.94733333333,20.8633333333,18.7686666667,14.0333333333,7.40633333333,10.661,79.7983333333,59.8936666667,17.575,10.643
660.96,9.951,20.918,18.68,13.964,7.34533333333,10.6056666667,79.5343333333,59.7256666667,17.5276666667,10.6506666667
661.29,9.852,20.8393333333,18.547,13.8836666667,7.29466666667,10.5683333333,79.5653333333,59.6783333333,17.4146666667,10.563
661.62,9.65966666667,20.77,18.489,13.766,7.27733333333,10.5806666667,79.4946666667,59.5216666667,17.3593333333,10.5356666667
661.94,9.61466666667,20.6766666667,18.3743333333,13.657,7.23733333333,10.4673333333,79.503,59.499,17.2523333333,10.3516666667
662.27,9.53833333333,20.6803333333,18.1883333333,13.6723333333,7.18333333333,10.4236666667,79.5493333333,59.4893333333,17.121,10.2983333333
662.60,9.506,20.7006666667,18.1566666667,13.6586666667,7.20333333333,10.379,79.4366666667,59.4876666667,17.0943333333,10.2206666667
662.93,9.56,20.7,18.1096666667,13.681,7.25933333333,10.4603333333,79.537,59.4226666667,17.1623333333,10.2673333333
663.26,9.80633333333,20.7956666667,18.1656666667,13.8193333333,7.27533333333,10.525,79.4906666667,59.4266666667,17.155,10.3373333333
663.58,9.76566666667,20.7483333333,18.0583333333,13.6563333333,7.202,10.4193333333,79.3746666667,59.1473333333,17.0843333333,10.209
663.91,9.92433333333,20.8623333333,18.2303333333,13.764,7.28566666667,10.5476666667,79.397,59.0726666667,17.2326666667,10.351
664.24,9.90366666667,20.8306666667,18.2986666667,13.689,7.245,10.585,79.1823333333,58.943,17.318,10.3753333333
664.57,9.82233333333,20.6936666667,18.3893333333,13.6956666667,7.143,10.5206666667,79.259,59.095,17.2283333333,10.2306666667
664.89,9.792,20.7216666667,18.3556666667,13.691,7.08233333333,10.4666666667,79.0466666667,59.084,17.174,10.211
665.22,9.751,20.6546666667,18.3766666667,13.7216666667,7.03533333333,10.3633333333,79.048,59.115,17.111,10.1133333333
665.55,9.81466666667,20.7113333333,18.4383333333,13.837,7.12433333333,10.493,78.977,59.0393333333,17.168,10.205
665.87,9.874,20.7313333333,18.5483333333,13.788,7.14933333333,10.5626666667,78.9323333333,59.1266666667,17.3623333333,10.2063333333
666.20,9.79366666667,20.632,18.6256666667,13.773,7.08866666667,10.554,78.9023333333,59.215,17.365,10.1673333333
666.53,9.80133333333,20.7183333333,18.7413333333,13.885,7.02833333333,10.5326666667,79.2136666667,59.477,17.3546666667,10.1066666667
666.86,9.725,20.754,18.7726666667,13.8656666667,7.06266666667,10.5976666667,79.403,59.4053333333,17.4793333333,10.0946666667
667.18,9.90566666667,20.9176666667,18.9486666667,13.996,7.24833333333,10.9273333333,79.4706666667,59.5473333333,17.5486666667,10.2666666667
667.51,9.83033333333,20.9743333333,18.8616666667,13.9636666667,7.30866666667,10.8766666667,79.2896666667,59.541,17.4706666667,10.277
667.84,9.85466666667,20.9966666667,18.7973333333,13.971,7.37566666667,10.8463333333,79.2923333333,59.3986666667,17.5023333333,10.2983333333
668.16,9.906,20.9563333333,18.6823333333,13.954,7.35366666667,10.8063333333,79.4086666667,59.3326666667,17.507,10.314
668.49,9.941,20.9426666667,18.7603333333,13.9706666667,7.37033333333,10.7706666667,79.663,59.39,17.545,10.3223333333
668.82,10.1103333333,21.1203333333,18.8766666667,14.1126666667,7.48233333333,10.956,79.806,59.4883333333,17.6663333333,10.4313333333
669.14,10.176,21.1596666667,18.991,14.0776666667,7.46133333333,11.064,80.037,59.7353333333,17.791,10.5113333333
669.47,10.1286666667,21.1646666667,18.97,14.0876666667,7.52433333333,11.0663333333,80.0753333333,59.6866666667,17.7236666667,10.5416666667
669.80,10.238,21.1316666667,18.9213333333,14.0876666667,7.51033333333,11.12,80.2036666667,59.599,17.8296666667,10.5083333333
670.13,10.33,21.148,18.912,13.9696666667,7.63933333333,11.2356666667,80.026,59.5563333333,17.8163333333,10.5503333333
670.45,10.3643333333,21.029,18.847,13.951,7.61966666667,11.2816666667,79.9393333333,59.6533333333,17.7626666667,10.5553333333
670.78,10.2026666667,20.9663333333,18.748,13.9593333333,7.54033333333,11.087,79.9963333333,59.6663333333,17.7776666667,10.399
671.10,10.2826666667,20.9413333333,18.9303333333,14.0686666667,7.614,11.118,80.3806666667,59.8533333333,17.883,10.45
671.43,10.2416666667,20.9536666667,19.005,14.072,7.65766666667,11.1823333333,80.2963333333,59.9643333333,17.829,10.498
671.76,10.268,21.0096666667,19.071,14.036,7.70266666667,11.2513333333,80.2533333333,60.018,17.875,10.526
672.08,10.3243333333,21.013,19.0736666667,14.0486666667,7.748,11.237,80.2023333333,60.1266666667,17.9373333333,10.5206666667
672.41,10.372,21.1106666667,19.0586666667,14.016,7.79866666667,11.2883333333,80.266,60.273,17.9623333333,10.5733333333
672.74,10.3916666667,21.0803333333,19.146,14.1363333333,7.93033333333,11.3063333333,80.167,60.0773333333,17.9426666667,10.616
673.06,10.3826666667,20.9946666667,19.177,14.12,7.925,11.375,80.1903333333,60.123,18.0026666667,10.619
673.39,10.2723333333,21.1076666667,19.1913333333,14.0766666667,7.922,11.3313333333,80.1153333333,60.1686666667,17.9463333333,10.5756666667
673.72,10.1973333333,21.0133333333,19.0656666667,13.9893333333,7.85833333333,11.2296666667,79.847,60.0416666667,17.964,10.5483333333
674.04,10.2113333333,21.1363333333,19.0476666667,13.988,7.83233333333,11.142,79.8126666667,59.941,17.9773333333,10.6306666667
674.37,10.2576666667,20.959,19.0123333333,13.9666666667,7.735,11.111,79.898,59.9103333333,17.871,10.683
674.69,10.1403333333,20.9243333333,18.8113333333,13.797,7.51266666667,10.984,79.6753333333,59.7683333333,17.6196666667,10.54
675.02,10.1596666667,20.905,18.8776666667,13.9033333333,7.506,10.916,79.8733333333,59.8466666667,17.595,10.5266666667
675.35,10.1796666667,20.9646666667,18.95,13.9266666667,7.535,10.9033333333,79.8256666667,59.8736666667,17.6703333333,10.525
675.67,10.198,21.003,19.0113333333,13.9366666667,7.56633333333,11.0123333333,79.9183333333,59.741,17.675,10.579
676.00,10.0613333333,20.803,18.9556666667,13.899,7.57,10.8743333333,79.6573333333,59.4873333333,17.701,10.6863333333
676.32,10.0323333333,20.856,18.818,13.8333333333,7.41866666667,10.802,79.7376666667,59.5556666667,17.6416666667,10.6153333333
676.65,10.0786666667,20.919,18.8046666667,13.9086666667,7.37333333333,10.7823333333,79.4693333333,59.5223333333,17.5933333333,10.67
676.97,10.1093333333,20.9263333333,18.858,13.9256666667,7.37733333333,10.7413333333,79.5906666667,59.4936666667,17.5013333333,10.7843333333
677.30,10.1023333333,20.9563333333,18.9893333333,14.0393333333,7.349,10.8043333333,79.8696666667,59.569,17.462,10.857
677.63,10.2106666667,20.923,19.1793333333,14.109,7.51733333333,10.8406666667,79.9193333333,59.633,17.519,10.8686666667
677.95,10.312,21.012,19.2343333333,14.0783333333,7.59766666667,10.9043333333,79.812,59.525,17.607,10.925
678.28,10.4106666667,20.961,19.3623333333,14.1903333333,7.65633333333,11.0366666667,79.7916666667,59.5763333333,17.844,11.08
678.60,10.5486666667,21.0016666667,19.3823333333,14.2973333333,7.57666666667,11.0873333333,79.8866666667,59.6486666667,18.0006666667,11.162
678.93,10.593,21.1033333333,19.412,14.4276666667,7.69733333333,11.1763333333,80.127,59.7956666667,18.0696666667,11.3203333333
679.25,10.6396666667,21.0496666667,19.4663333333,14.4056666667,7.75233333333,11.2316666667,80.0933333333,59.8653333333,18.09,11.4113333333
679.58,10.7216666667,21.139,19.43,14.4376666667,7.73633333333,11.2873333333,80.1503333333,59.99,18.085,11.4113333333
679.90,10.7253333333,21.076,19.4303333333,14.38,7.78166666667,11.2453333333,80.1143333333,60.0536666667,18.037,11.4146666667
680.23,10.783,21.07,19.4586666667,14.3883333333,7.81066666667,11.2263333333,80.2263333333,60.0336666667,18.1343333333,11.3823333333
680.55,10.8383333333,21.0256666667,19.5006666667,14.4896666667,7.899,11.379,80.2916666667,60.1616666667,18.3213333333,11.4066666667
680.88,10.9076666667,21.113,19.46,14.557,7.94233333333,11.3643333333,80.3676666667,60.319,18.3623333333,11.432
681.20,10.8926666667,20.9876666667,19.4793333333,14.534,7.85733333333,11.375,80.428,60.355,18.311,11.3563333333
681.53,10.8363333333,20.9893333333,19.4186666667,14.463,7.78633333333,11.3536666667,80.55,60.4666666667,18.403,11.2686666667
681.85,10.7916666667,20.9686666667,19.3733333333,14.3836666667,7.74433333333,11.2436666667,80.579,60.3556666667,18.2876666667,11.1356666667
682.18,10.672,21.03,19.3016666667,14.213,7.84633333333,11.329,80.4236666667,60.316,18.2593333333,10.983
682.50,10.6096666667,20.9463333333,19.2276666667,14.0923333333,7.79166666667,11.3176666667,80.298,60.2113333333,18.247,10.909
682.83,10.5806666667,20.9526666667,19.1253333333,14.1136666667,7.71533333333,11.2553333333,80.307,60.2243333333,18.2153333333,10.755
683.15,10.5626666667,20.896,19.0943333333,14.1773333333,7.637,11.2653333333,80.3646666667,60.1466666667,18.3096666667,10.6656666667
683.48,10.5536666667,20.905,19.009,14.2406666667,7.58266666667,11.374,80.3656666667,60.0366666667,18.3353333333,10.662
683.80,10.4816666667,20.828,18.9886666667,14.185,7.54166666667,11.4613333333,80.475,60.027,18.211,10.7266666667
684.13,10.3903333333,20.698,18.8306666667,14.0703333333,7.37733333333,11.3633333333,80.4736666667,59.8443333333,17.9803333333,10.65
684.45,10.3673333333,20.6143333333,18.8553333333,14.0023333333,7.28833333333,11.3003333333,80.424,59.7296666667,18.0433333333,10.6233333333
684.78,10.3686666667,20.7636666667,18.7066666667,14.0496666667,7.206,11.2676666667,80.335,59.7306666667,18.1183333333,10.798
685.10,10.3243333333,20.667,18.6726666667,14.0606666667,7.15133333333,11.2193333333,80.2943333333,59.5786666667,17.9306666667,10.8463333333
685.43,10.4203333333,20.747,18.716,14.069,7.27833333333,11.3066666667,80.3306666667,59.7073333333,17.9126666667,10.9796666667
685.75,10.505,20.667,18.7356666667,14.1376666667,7.32533333333,11.2443333333,80.3403333333,59.7146666667,17.8983333333,11.0936666667
686.08,10.5756666667,20.6583333333,18.8133333333,14.205,7.357,11.2633333333,80.3553333333,59.6893333333,17.7733333333,11.081
686.40,10.613,20.6936666667,18.8796666667,14.3206666667,7.39233333333,11.3506666667,80.3863333333,59.7116666667,17.7806666667,11.1643333333
686.72,10.517,20.7106666667,18.864,14.165,7.32233333333,11.3433333333,80.3176666667,59.649,17.63,11.13
687.05,10.5093333333,20.6376666667,18.9733333333,14.2043333333,7.29833333333,11.2596666667,80.2806666667,59.6543333333,17.7313333333,11.172
687.37,10.6076666667,20.738,18.987,14.205,7.37,11.2576666667,80.26,59.7743333333,17.821,11.1583333333
687.70,10.695,21.0136666667,19.0976666667,14.2126666667,7.473,11.2863333333,80.4146666667,60.1306666667,17.903,11.2286666667
688.02,10.654,21.0346666667,19.055,14.1053333333,7.48433333333,11.309,80.3483333333,60.161,17.7836666667,11.2356666667
688.34,10.5043333333,20.8963333333,19.021,14.088,7.512,11.2653333333,80.1976666667,60.0906666667,17.6913333333,11.1303333333
688.67,10.597,20.9416666667,19.038,14.1706666667,7.68766666667,11.3776666667,80.247,60.2763333333,17.8416666667,11.242
688.99,10.7146666667,21.042,19.0943333333,14.337,7.77666666667,11.5243333333,80.28,60.3253333333,18.0653333333,11.4186666667
689.32,10.6816666667,21.0873333333,19.1803333333,14.252,7.64133333333,11.5153333333,80.4803333333,60.3916666667,18.0863333333,11.4993333333
689.64,10.5493333333,20.9633333333,19.067,14.0793333333,7.422,11.3583333333,80.3553333333,60.3483333333,18.099,11.4456666667
689.96,10.4123333333,20.8526666667,18.8726666667,13.816,7.25866666667,11.247,80.321,60.2873333333,18.0173333333,11.3073333333
690.29,10.317,20.7853333333,18.82,13.7206666667,7.171,11.1506666667,80.314,60.313,17.9496666667,11.1793333333
690.61,10.3636666667,20.8926666667,18.874,13.7726666667,7.22733333333,11.1953333333,80.3896666667,60.399,17.885,11.195
690.94,10.1883333333,20.8206666667,18.8736666667,13.815,7.08533333333,11.1726666667,80.377,60.377,17.8013333333,11.1263333333
691.26,10.1433333333,20.793,18.861,13.848,7.00866666667,11.156,80.0633333333,60.1263333333,17.831,11.1136666667
691.58,10.0733333333,20.7426666667,18.8303333333,14.0046666667,6.99766666667,11.1383333333,79.8193333333,60.0603333333,17.8676666667,11.0526666667
691.91,10.069,20.828,18.814,13.9373333333,7.02433333333,11.2806666667,79.7886666667,60.026,17.904,11.074
692.23,9.88933333333,20.824,18.799,13.848,6.854,11.219,79.736,60.062,17.767,10.974
692.55,9.69333333333,20.7323333333,18.7623333333,13.7876666667,6.732,11.0566666667,79.768,60.156,17.616,10.791
692.88,9.559,20.6013333333,18.5773333333,13.7193333333,6.71666666667,11.007,79.613,59.959,17.4596666667,10.5866666667
693.20,9.63766666667,20.7353333333,18.6536666667,13.914,6.94333333333,11.233,79.666,59.9893333333,17.568,10.656
693.52,9.71166666667,20.6676666667,18.6956666667,13.9636666667,6.98,11.25,79.409,59.7456666667,17.5506666667,10.707
693.85,9.983,20.743,18.8536666667,14.2163333333,7.18066666667,11.3866666667,79.4296666667,59.872,17.6273333333,11.0006666667
694.17,9.84133333333,20.71,18.578,14.0093333333,7.04133333333,11.2233333333,79.1266666667,59.6206666667,17.5143333333,10.887
694.49,9.819,20.698,18.4366666667,13.9226666667,7.03,11.143,79.0883333333,59.555,17.4036666667,10.852
694.82,9.83133333333,20.6426666667,18.414,13.83,7.05333333333,11.193,79.0533333333,59.5316666667,17.4563333333,10.8386666667
695.14,9.99733333333,20.6746666667,18.6256666667,13.879,7.237,11.3753333333,79.4063333333,59.6053333333,17.482,10.97
695.46,10.137,20.7536666667,18.7523333333,13.9463333333,7.306,11.336,79.3653333333,59.4486666667,17.5396666667,10.9566666667
695.79,10.2796666667,20.881,18.9783333333,14.102,7.35733333333,11.3766666667,79.5043333333,59.3776666667,17.6286666667,11.1026666667
696.11,10.283,20.876,18.975,14.011,7.28233333333,11.4156666667,79.355,59.0743333333,17.669,11.027
696.43,10.3683333333,20.9316666667,19.001,14.1453333333,7.28733333333,11.4506666667,79.395,59.18,17.7073333333,11.0406666667
696.75,10.35,20.9016666667,19.022,14.0946666667,7.23366666667,11.3813333333,79.163,58.9723333333,17.797,10.993
697.08,10.3806666667,21.0793333333,19.199,14.317,7.39033333333,11.4033333333,79.326,59.2033333333,17.9063333333,11.1223333333
