wavelength,Back_GubCrim,Belly_GubCrim,Breast_GubCrim,Crissum_GubCrim,Crown_GubCrim,DorTail_GubCrim,Patch10_GubCrim,Patch11_GubCrim,Patch12_GubCrim,Rump_GubCrim,Throat_GubCrim,WingTip_GubCrim
451.75,10.2981666667,7.04255555555,5.34683333333,8.20391666667,5.52516666666,5.46945833333,12.7223649425,6.29966666666,15.843,10.4131666667,5.00258333333,9.42191666667
452.10,10.3116666667,7.03166666667,5.32975,8.20208333333,5.53158333333,5.47070833333,12.7152844828,6.30758333333,15.871,10.4175833333,5.01358333333,9.43054166667
452.46,10.2795,6.97244444445,5.30141666667,8.14433333333,5.4995,5.43308333333,12.6823678161,6.24766666667,15.83525,10.3928333333,4.97966666667,9.39841666666
452.81,10.2705,6.97333333333,5.2965,8.14441666667,5.50616666666,5.44541666667,12.6820488506,6.25675,15.821375,10.41125,4.96616666667,9.42304166667
453.17,10.3046666667,7.00288888889,5.32308333334,8.16658333333,5.55941666667,5.47408333333,12.718612069,6.30041666667,15.873,10.4305,5.01008333334,9.46608333333
453.52,10.3095833333,7.02355555556,5.32183333333,8.15191666667,5.56875,5.48816666667,12.7297356322,6.3155,15.8908333333,10.44575,5.028,9.47516666667
453.87,10.33775,7.05633333333,5.35266666666,8.16583333333,5.58083333334,5.51595833333,12.7517528736,6.35716666666,15.9047916667,10.45575,5.05491666667,9.510625
454.23,10.3383333333,7.05222222222,5.3525,8.15833333333,5.56533333334,5.49904166667,12.7663189655,6.357,15.9010416667,10.4555833333,5.05708333333,9.50645833332
454.58,10.3356666667,7.07044444444,5.33491666667,8.14208333333,5.54433333334,5.50204166667,12.7586810345,6.34633333334,15.8924583333,10.44725,5.03141666667,9.49420833333
454.93,10.3513333334,7.099,5.35941666667,8.14316666667,5.55341666667,5.51354166667,12.7877385058,6.36983333334,15.9357916667,10.4696666667,5.03575,9.51362499999
455.29,10.3996666667,7.13888888889,5.40575,8.16741666666,5.57633333334,5.54983333333,12.819770115,6.40383333333,16.0119166667,10.5161666667,5.063,9.52445833333
455.64,10.4639166667,7.20533333333,5.44775,8.23366666667,5.6065,5.58820833334,12.8624224138,6.4665,16.1135,10.6010833333,5.10016666667,9.54570833334
456.00,10.4799166667,7.24866666667,5.48366666667,8.27325,5.61741666667,5.592,12.8932155172,6.50383333333,16.136625,10.6485,5.08733333333,9.55204166667
456.35,10.5660833333,7.33588888889,5.52233333334,8.36358333334,5.66633333333,5.642875,12.9622385057,6.58866666666,16.2188333333,10.7220833333,5.1525,9.61104166666
456.70,10.6255833333,7.39366666667,5.56891666667,8.42258333333,5.69108333333,5.653875,13.0204856322,6.64433333333,16.2949166667,10.7700833333,5.17433333333,9.61945833332
457.06,10.6518333333,7.43822222222,5.57716666667,8.46875,5.68341666667,5.63683333333,13.0460804598,6.65825,16.3385416666,10.8074166667,5.15783333333,9.60808333334
457.41,10.674,7.48233333333,5.58475,8.5365,5.65891666667,5.62120833333,13.0719425287,6.682,16.3927916667,10.8408333333,5.14058333333,9.59729166667
457.76,10.6765833333,7.50133333333,5.57425,8.579,5.63391666667,5.57745833333,13.0675344828,6.68225,16.4355,10.8553333333,5.11483333333,9.57816666666
458.12,10.6861666667,7.54666666667,5.5915,8.61691666667,5.617,5.561,13.0674224138,6.6935,16.4749583333,10.85675,5.08641666667,9.54191666666
458.47,10.6926666667,7.55744444444,5.60225,8.66083333333,5.60408333333,5.532,13.0690632184,6.69125,16.5169583333,10.8924166667,5.06766666666,9.50295833333
458.82,10.73175,7.61688888889,5.626,8.73208333333,5.61083333334,5.53233333333,13.0876350575,6.73766666666,16.5850833333,10.9414166667,5.07258333333,9.48975000001
459.18,10.7531666667,7.66066666667,5.6355,8.79508333333,5.60816666667,5.53170833333,13.1147068965,6.76075,16.6299166667,10.9841666667,5.056,9.49158333334
459.53,10.75025,7.66555555556,5.63825,8.82008333333,5.57691666667,5.48525,13.109612069,6.75833333333,16.6625,10.96875,5.0195,9.45854166667
459.88,10.79325,7.72377777778,5.66525,8.88758333333,5.58775,5.489875,13.1497844828,6.79166666667,16.7315833333,10.99725,5.038,9.45812500001
460.24,10.7886666667,7.76266666667,5.6845,8.917,5.57066666667,5.457,13.1560775862,6.8075,16.7608333333,11.0023333333,5.01116666667,9.42508333334
460.59,10.8358333333,7.81577777778,5.71875,9.00458333333,5.58266666667,5.4595,13.1841609195,6.84725,16.8355,11.04675,5.01366666667,9.41962499999
460.94,10.859,7.86222222222,5.75491666667,9.06291666667,5.56616666667,5.44825,13.191704023,6.88058333334,16.9024166667,11.0790833333,4.996,9.40800000001
461.29,10.9236666666,7.94733333333,5.80625,9.15033333333,5.59391666667,5.46245833333,13.231591954,6.93775,16.9986666667,11.12925,5.02533333333,9.43541666666
461.65,10.9978333333,8.04944444445,5.88616666667,9.25441666666,5.64141666667,5.49629166667,13.296454023,7.03,17.095875,11.2058333333,5.05141666667,9.45379166667
462.00,11.0705,8.12677777778,5.93541666666,9.37116666668,5.66141666667,5.51658333334,13.347862069,7.10075,17.2163333333,11.3021666667,5.08791666667,9.48141666667
462.35,11.148,8.24833333333,6.00208333333,9.49116666667,5.68083333333,5.51120833333,13.4165545977,7.19583333333,17.3507083333,11.378,5.104,9.49441666666
462.71,11.2303333333,8.37188888889,6.08758333333,9.62058333332,5.72033333333,5.54066666667,13.5026609195,7.29108333334,17.4935416667,11.4764166667,5.12483333333,9.54158333334
463.06,11.2971666667,8.47555555556,6.17958333333,9.74883333333,5.73375,5.533875,13.5582212644,7.37558333333,17.6015416667,11.5386666667,5.14625,9.54974999999
463.41,11.37125,8.58944444445,6.24183333333,9.86791666668,5.747,5.554,13.6344109195,7.46383333333,17.7210416667,11.6329166667,5.1515,9.56775000001
463.76,11.42375,8.69044444443,6.27433333333,9.95999999999,5.73508333333,5.538625,13.6815775862,7.54933333333,17.8216666666,11.7025833333,5.12675,9.56933333332
464.12,11.5038333333,8.7881111111,6.32591666666,10.0894166667,5.75191666667,5.54933333334,13.7435775862,7.63808333333,17.9659583333,11.7943333334,5.12783333333,9.5815
464.47,11.5649166667,8.91866666668,6.40708333333,10.1998333333,5.76008333334,5.554625,13.8139310345,7.72891666667,18.0993333333,11.8906666667,5.149,9.609125
464.82,11.6585833334,9.0488888889,6.46383333333,10.3314166667,5.7925,5.58020833334,13.9021810345,7.85291666667,18.238625,11.9885,5.18533333334,9.63429166667
465.17,11.7266666667,9.13511111111,6.515,10.452,5.79449999999,5.59375,13.9631408046,7.93091666667,18.36925,12.0680833333,5.1795,9.61508333332
465.53,11.77575,9.25233333332,6.56416666666,10.547,5.78008333334,5.55854166667,14.0189022989,7.99291666666,18.5156666667,12.1446666667,5.178,9.61220833333
465.88,11.81325,9.35444444443,6.5995,10.6264166667,5.75550000001,5.52195833333,14.0602787356,8.06891666667,18.6070833333,12.16675,5.13325,9.58512499999
466.23,11.9123333333,9.48522222222,6.69966666667,10.7843333333,5.81633333332,5.596,14.1611896552,8.19508333333,18.735375,12.2729166667,5.19408333333,9.64375000001
466.58,11.9646666667,9.56955555555,6.73775,10.8828333333,5.81708333333,5.5815,14.1883477011,8.24575,18.8422083334,12.3298333333,5.19383333334,9.62116666666
466.94,12.05425,9.69533333334,6.79233333333,11.00725,5.84266666668,5.59841666667,14.2419281609,8.343,18.9986666666,12.42275,5.19125,9.64104166668
467.29,12.109,9.795,6.82816666667,11.10625,5.84016666667,5.60191666666,14.2760086207,8.41725,19.1039166667,12.4763333333,5.201,9.63525000001
467.64,12.1760833333,9.90222222222,6.92308333333,11.2359166666,5.86366666667,5.6185,14.3191091954,8.49041666667,19.2438333334,12.56175,5.21833333333,9.64595833332
467.99,12.2650833333,10.0377777778,7.00075,11.38975,5.89766666667,5.64425,14.3824252874,8.59391666667,19.3851666667,12.6571666666,5.25366666667,9.68320833334
468.35,12.3089166667,10.1314444445,7.03833333333,11.4828333333,5.91024999999,5.63845833333,14.39475,8.65716666667,19.4859583333,12.7174166667,5.23766666667,9.67820833333
468.70,12.33675,10.2091111111,7.08583333333,11.56725,5.91191666666,5.60175,14.4174712644,8.69000000001,19.574125,12.7585833333,5.21883333333,9.66550000001
469.05,12.3886666667,10.2957777778,7.14241666667,11.6473333333,5.91916666668,5.58304166667,14.450658046,8.75933333333,19.692125,12.8164166667,5.20133333333,9.678875
469.40,12.4364166667,10.3688888889,7.17058333333,11.7330833333,5.92566666666,5.59233333334,14.46325,8.81208333334,19.7510416667,12.8504166667,5.195,9.67541666667
469.75,12.52725,10.4776666667,7.26208333333,11.8944166667,6.0035,5.66,14.5480747126,8.92258333334,19.8835833333,12.9583333333,5.24633333334,9.73666666667
470.11,12.5535,10.5237777778,7.23275,11.95225,5.96608333333,5.603375,14.5289022988,8.93424999999,19.9657083334,12.9770833333,5.19208333333,9.70875
470.46,12.6559166667,10.632,7.29741666667,12.07475,6.01833333333,5.65808333334,14.6020114943,9.05774999999,20.09175,13.065,5.23091666667,9.77891666666
470.81,12.6538333333,10.6607777778,7.29358333334,12.0941666667,5.98450000001,5.64266666667,14.6086091954,9.07433333333,20.11425,13.06825,5.20891666667,9.75029166668
471.16,12.72975,10.7308888889,7.37766666667,12.2134166666,6.05141666668,5.68675,14.6614224138,9.15033333332,20.1845416667,13.1329166667,5.24566666667,9.79858333334
471.51,12.75325,10.7454444445,7.37458333333,12.2485,6.04716666668,5.69145833333,14.6823936782,9.18533333334,20.21525,13.15875,5.26466666666,9.82754166667
471.87,12.7466666667,10.7496666667,7.3765,12.252,6.02391666666,5.69041666666,14.6743793103,9.18575000001,20.2147916667,13.1440833333,5.24833333333,9.80120833334
472.22,12.7484166666,10.7307777778,7.38375,12.2558333333,6.02349999999,5.69045833333,14.6875316092,9.18624999999,20.196125,13.1335833333,5.26816666667,9.82216666666
472.57,12.8213333333,10.7711111111,7.44866666666,12.31075,6.06716666667,5.788125,14.7508591954,9.24716666667,20.2433333333,13.2080833333,5.3455,9.88483333333
472.92,12.8151666667,10.777,7.4575,12.3104166667,6.09208333333,5.81675,14.7706465517,9.24924999999,20.2200833333,13.2204166667,5.37783333333,9.92291666668
473.27,12.82875,10.7562222222,7.48341666666,12.31375,6.11225,5.86470833333,14.8044022989,9.26541666666,20.2251666667,13.2384166667,5.40216666667,9.96254166667
473.62,12.82875,10.7294444444,7.46541666667,12.2598333333,6.10766666667,5.854625,14.7852471264,9.23083333333,20.1820833333,13.1999166667,5.41766666667,9.98879166667
473.98,12.8188333333,10.6973333333,7.48033333333,12.22075,6.1265,5.89420833334,14.7864942529,9.21849999999,20.1227916667,13.18125,5.459,10.0149583333
474.33,12.7189166666,10.5563333333,7.415,12.0859166667,6.07483333333,5.85045833333,14.7280114942,9.09841666666,19.9567916667,13.094,5.41966666667,9.95633333334
474.68,12.67325,10.4917777778,7.357,12.0246666666,6.06950000001,5.84475,14.6945172414,9.03774999999,19.878875,13.0563333334,5.45125,9.986125
475.03,12.56175,10.3747777778,7.26583333334,11.86125,6.02608333333,5.80479166667,14.6327873564,8.91450000001,19.7406666667,12.9658333333,5.41833333334,9.95308333333
475.38,12.5223333333,10.2777777778,7.22475,11.7375,6.04058333334,5.812125,14.5929942529,8.82574999999,19.6330833334,12.8961666667,5.43983333333,9.95075000001
475.73,12.4699166667,10.1612222222,7.17883333333,11.6153333333,6.03683333334,5.806,14.5518017241,8.75808333334,19.511625,12.84125,5.4305,9.98620833333
476.08,12.3920833333,10.0147777778,7.09275,11.4891666667,5.99491666668,5.77883333334,14.5157327586,8.66541666668,19.3868333333,12.739,5.41133333333,9.97516666667
476.44,12.2516666667,9.84144444443,6.97183333333,11.2870833333,5.93141666666,5.71220833333,14.4050402299,8.52216666667,19.1922083333,12.5809166666,5.34916666666,9.93045833332
476.79,12.149,9.65355555557,6.84158333333,11.1216666667,5.85691666667,5.64808333333,14.3031264368,8.38558333333,18.9933333333,12.433,5.29416666667,9.87058333333
477.14,12.0355,9.47011111112,6.72775,10.9630833333,5.80366666666,5.58141666667,14.2226724138,8.23575,18.8173333333,12.3021666667,5.24266666667,9.81416666667
477.49,11.9625,9.3578888889,6.66225,10.8251666667,5.79,5.59745833333,14.1733247126,8.13333333333,18.6999583334,12.23725,5.23,9.79891666667
477.84,11.9098333333,9.25322222221,6.61075,10.7326666667,5.79825000001,5.61445833333,14.1489712644,8.05433333334,18.6058333333,12.1831666667,5.221,9.83258333333
478.19,11.86575,9.17766666666,6.55025,10.6446666667,5.80266666666,5.62704166667,14.1211465517,7.97416666666,18.5273333333,12.13675,5.23775,9.84545833333
478.54,11.7985,9.05844444443,6.5035,10.5223333333,5.80333333333,5.61191666667,14.0772557471,7.901,18.3960416666,12.0381666667,5.20533333333,9.84375000001
478.89,11.77625,8.9868888889,6.47225,10.4469166667,5.81900000001,5.63491666667,14.055658046,7.85825,18.3130416667,11.9805833333,5.22733333334,9.89308333334
479.24,11.6770833333,8.87177777779,6.3755,10.3115,5.78908333333,5.6035,13.9840172414,7.74283333333,18.1509166667,11.8696666666,5.18716666667,9.87908333334
479.60,11.606,8.75800000001,6.32158333333,10.1999166667,5.79633333334,5.599875,13.9316867816,7.66591666667,18.0331666666,11.7931666667,5.19783333333,9.87320833333
479.95,11.5581666667,8.6881111111,6.27691666667,10.0820833333,5.80808333333,5.62220833333,13.8596695402,7.59925,17.9361666667,11.7365833333,5.19041666667,9.86929166667
480.30,11.5174166667,8.60755555554,6.24783333334,10.0028333333,5.79366666667,5.634375,13.8440862069,7.52333333333,17.8269166667,11.6873333333,5.18758333333,9.88833333334
480.65,11.4758333333,8.53355555556,6.22941666667,9.9125,5.80833333333,5.66983333333,13.8071752874,7.47475,17.710375,11.63075,5.20825,9.91075
481.00,11.4330833333,8.47322222221,6.20216666667,9.82708333334,5.8365,5.70120833333,13.7799051724,7.42908333333,17.606375,11.5920833333,5.24308333333,9.96170833334
481.35,11.3365,8.33644444444,6.12341666667,9.69899999998,5.78775,5.664375,13.7066436782,7.32883333333,17.4679583333,11.502,5.2005,9.933375
481.70,11.2434166667,8.208,6.05533333333,9.55441666666,5.74458333334,5.61445833333,13.6284511494,7.22908333333,17.3543333333,11.4075833334,5.18208333333,9.88004166667
482.05,11.1725833333,8.11977777778,6.02025,9.46458333334,5.72608333333,5.58666666667,13.5950229885,7.17,17.2540416667,11.3373333333,5.15483333333,9.88499999999
482.40,11.1528333333,8.07477777778,5.9885,9.40391666666,5.71941666667,5.595875,13.5794166667,7.12558333333,17.213875,11.3125,5.16033333333,9.89054166668
482.75,11.1213333333,8.03444444444,5.96375,9.35483333333,5.71308333333,5.58966666666,13.5595775862,7.08925,17.1777083333,11.2955833333,5.15591666667,9.88325000001
483.10,11.1225833334,8.02522222222,5.9675,9.34499999999,5.7215,5.60208333333,13.5627528736,7.08783333333,17.1605833333,11.29475,5.16758333333,9.90116666667
483.45,11.1001666667,8.00577777778,5.9595,9.32024999999,5.71566666667,5.59745833333,13.5526178161,7.06233333333,17.1304166667,11.2815833333,5.15933333333,9.89308333334
483.80,11.0826666667,7.98044444444,5.93266666667,9.29358333332,5.69858333333,5.5855,13.5414885057,7.03516666667,17.0927083333,11.25375,5.151,9.88387499999
484.15,11.05975,7.96155555556,5.91066666667,9.27675,5.69966666667,5.57266666667,13.5182385058,7.02833333333,17.0655833333,11.232,5.14716666667,9.878875
484.50,11.0541666667,7.96977777778,5.90683333334,9.26591666666,5.69533333334,5.55945833333,13.5060718391,7.0265,17.0669583333,11.2300833333,5.145,9.87816666667
484.85,11.0580833333,7.96822222222,5.90058333333,9.26358333334,5.677,5.554625,13.4960316092,7.02683333333,17.0740416667,11.227,5.132,9.86516666666
485.20,11.05975,7.98011111111,5.90633333333,9.27983333333,5.68116666667,5.55208333333,13.4949913793,7.03516666666,17.0779166667,11.2313333333,5.13766666667,9.86033333334
485.55,11.08925,8.03277777778,5.93625,9.31566666667,5.69766666666,5.573125,13.5242442529,7.07475,17.096,11.2614166667,5.14408333333,9.89204166667
485.90,11.1164166667,8.08166666667,5.95391666667,9.35125000001,5.70241666667,5.579125,13.5375747127,7.10533333333,17.129875,11.2891666667,5.15433333333,9.89204166668
486.25,11.1385833333,8.12888888889,5.97975,9.39658333334,5.71058333333,5.58079166667,13.5579942529,7.13833333333,17.1642083333,11.3185,5.15225,9.89558333333
486.60,11.172,8.18144444444,6.008,9.45549999999,5.70675,5.59033333333,13.5729885057,7.17725,17.21975,11.3478333333,5.15066666667,9.89854166667
486.95,11.1960833333,8.229,6.02783333333,9.51608333334,5.70733333333,5.582875,13.5846867816,7.22033333333,17.2739166667,11.37875,5.15325,9.88670833333
487.30,11.2335833333,8.295,6.06208333333,9.58558333333,5.71541666667,5.59629166667,13.6175747127,7.27533333334,17.331625,11.4143333333,5.16333333333,9.89895833332
487.65,11.295,8.38711111111,6.12175,9.68933333333,5.743,5.623625,13.6737241379,7.35266666667,17.4220416667,11.4820833333,5.18825,9.93387500001
488.00,11.3495,8.45655555557,6.16925,9.76450000001,5.75591666666,5.63275,13.7217931034,7.4075,17.5134166667,11.5456666667,5.19341666666,9.94854166667
488.35,11.4001666667,8.52711111111,6.20891666667,9.85149999998,5.76083333333,5.63966666667,13.7708132184,7.46,17.6015833333,11.5998333333,5.19158333333,9.95966666668
488.70,11.4470833333,8.62444444446,6.2695,9.95391666667,5.78683333333,5.64483333333,13.8196091954,7.53408333334,17.6917916667,11.6681666667,5.20733333333,9.984
489.05,11.5123333333,8.73388888888,6.325,10.0630833333,5.79725,5.65166666667,13.8690172414,7.62325,17.8086666667,11.7429166667,5.21458333333,9.98991666666
489.40,11.587,8.84944444443,6.39291666667,10.2095,5.81583333333,5.65741666667,13.9190804598,7.71625,17.9630416667,11.8378333333,5.23166666666,9.99095833334
489.75,11.6733333333,8.99111111112,6.47225,10.3705833333,5.83425000001,5.665875,13.9856149425,7.82808333333,18.1260416666,11.9393333333,5.23333333333,10.0095833333
490.10,11.7624166667,9.14233333332,6.56766666667,10.5471666667,5.84191666666,5.67525,14.0510603448,7.94916666667,18.2835833333,12.0463333333,5.2485,10.022125
490.45,11.83175,9.28244444444,6.64516666667,10.6933333333,5.84891666666,5.65504166667,14.1177212644,8.05958333333,18.4361666666,12.138,5.24533333333,10.0105
490.80,11.9226666667,9.43666666665,6.73891666667,10.8578333333,5.85925000001,5.659375,14.1908821839,8.17475,18.598,12.24125,5.24116666667,10.0252083333
491.15,12.0334166667,9.60255555557,6.82566666667,11.02275,5.878,5.66291666667,14.2651350575,8.29725,18.7832916667,12.3624166667,5.24758333333,10.04075
491.50,12.1153333333,9.7431111111,6.90591666667,11.1730833333,5.89466666668,5.65579166667,14.3274626437,8.40933333333,18.951125,12.4679166667,5.25516666667,10.041875
491.85,12.2036666667,9.90433333332,6.99125,11.3396666667,5.91141666666,5.66383333333,14.3953275862,8.52499999999,19.12975,12.56575,5.2635,10.0445833333
492.20,12.2830833333,10.0424444444,7.08133333333,11.5053333333,5.94466666666,5.67704166666,14.4572413793,8.64683333332,19.2807916667,12.66525,5.28008333333,10.0567083333
492.55,12.3766666667,10.1921111111,7.16908333334,11.6503333333,5.96433333334,5.68554166667,14.5278936782,8.76108333333,19.446625,12.7620833334,5.28191666667,10.0599166667
