wavelength,Back_IriAnam,Belly_IriAnam,Breast_IriAnam,Crissum_IriAnam,Crown_IriAnam,DorTail_IriAnam,Patch10_IriAnam,Rump_IriAnam,Throat_IriAnam,WingTip_IriAnam
428.65,7.2762,13.0164,10.4606666667,5.31733333333,8.68693333334,7.13746666667,3.88793333333,7.39413333333,6.9424,6.85373333333
429.01,7.30933333333,13.0714,10.5022666667,5.3516,8.7082,7.14666666667,3.90766666666,7.40226666667,6.9274,6.8734
429.37,7.33453333333,13.1086,10.5251333333,5.36426666667,8.72546666666,7.15033333333,3.92033333333,7.40653333333,6.91506666667,6.86386666667
429.72,7.35133333334,13.1429333333,10.5537333333,5.36013333333,8.75026666666,7.1746,3.92966666667,7.41806666667,6.8758,6.8644
430.08,7.36893333333,13.2052666667,10.5826666667,5.38533333333,8.77400000001,7.2002,3.95926666667,7.43633333334,6.87946666667,6.89166666667
430.44,7.4116,13.2635333333,10.6124666667,5.40306666667,8.79840000001,7.22573333333,3.979,7.4486,6.88726666666,6.9132
430.79,7.42613333333,13.3144666667,10.6326,5.4232,8.81006666667,7.2338,3.99333333333,7.44806666667,6.88513333333,6.92293333333
431.15,7.46246666667,13.3835333333,10.6896666667,5.44826666667,8.85126666667,7.26653333333,4.01906666667,7.47826666667,6.89373333333,6.94146666667
431.50,7.47086666667,13.4191333333,10.702,5.44206666667,8.85846666666,7.26173333333,4.0168,7.47886666667,6.87833333333,6.946
431.86,7.47566666667,13.4558666667,10.6977333333,5.43893333333,8.84399999999,7.24573333333,4.00246666667,7.46693333333,6.84893333333,6.943
432.22,7.47193333333,13.4707333333,10.7144,5.4408,8.84613333333,7.248,3.99413333333,7.46233333333,6.83466666667,6.94006666667
432.57,7.4842,13.5009333333,10.7374,5.45953333333,8.85166666667,7.26013333333,4.00046666667,7.4782,6.83093333333,6.95546666667
432.93,7.49726666667,13.5326666667,10.7590666666,5.45626666667,8.84939999999,7.2612,3.99346666667,7.47446666667,6.8198,6.9552
433.29,7.49006666667,13.5548,10.7617333333,5.44933333333,8.84086666666,7.2458,3.96926666667,7.457,6.80253333333,6.9536
433.64,7.4906,13.566,10.7644,5.4506,8.82406666666,7.227,3.95173333333,7.44853333334,6.80226666667,6.9474
434.00,7.48713333333,13.5639333333,10.7674,5.43446666666,8.81073333333,7.218,3.92746666667,7.43073333333,6.7752,6.92773333333
434.35,7.50459999999,13.5963333333,10.7991333333,5.4564,8.82046666667,7.23033333333,3.93713333333,7.4576,6.78533333333,6.93806666667
434.71,7.53586666667,13.6367333333,10.8292,5.4708,8.83773333334,7.2392,3.94766666667,7.4782,6.79533333333,6.9498
435.07,7.52886666667,13.6253333333,10.82,5.4544,8.81206666667,7.207,3.90893333333,7.45726666667,6.7778,6.92726666667
435.42,7.53446666667,13.6421333333,10.8264,5.457,8.79973333334,7.20333333333,3.89733333333,7.44953333333,6.78,6.91926666667
435.78,7.50219999999,13.6252666667,10.8184,5.41773333333,8.77040000001,7.15926666667,3.85293333333,7.41306666667,6.7446,6.87606666667
436.13,7.54346666666,13.6929333333,10.8568,5.43673333333,8.79640000001,7.1672,3.8508,7.4308,6.76266666667,6.89393333333
436.49,7.52919999999,13.7052666667,10.8485333333,5.40933333333,8.76693333334,7.14006666667,3.8214,7.41033333333,6.74166666667,6.86833333333
436.84,7.52826666667,13.7264,10.8592666666,5.4092,8.76993333333,7.13993333333,3.8066,7.42113333333,6.75193333333,6.86453333333
437.20,7.54099999999,13.7520666667,10.8753333333,5.41026666667,8.76726666666,7.1408,3.80473333333,7.42793333334,6.75166666667,6.8538
437.56,7.57333333333,13.8115333333,10.9154666667,5.43153333333,8.78133333333,7.1598,3.81926666667,7.4614,6.7748,6.87113333333
437.91,7.597,13.8619333333,10.9533333333,5.449,8.78586666667,7.1662,3.83346666667,7.47286666667,6.79833333333,6.88473333333
438.27,7.61200000001,13.8824666667,10.9676,5.443,8.77693333333,7.1618,3.82026666667,7.47153333333,6.79846666667,6.881
438.62,7.60740000001,13.8904,10.9691333333,5.42993333333,8.75266666667,7.1456,3.7912,7.45386666667,6.78953333333,6.86313333333
438.98,7.61746666667,13.9396666667,10.9976666667,5.44046666667,8.76146666666,7.15826666666,3.7998,7.46266666667,6.80406666667,6.8728
439.33,7.64093333333,13.9762666667,11.0424666667,5.45833333333,8.77566666667,7.17373333333,3.80613333333,7.4788,6.81706666667,6.88346666667
439.69,7.66893333333,14.0248,11.0844,5.49173333333,8.78926666667,7.20373333333,3.83293333334,7.50213333333,6.848,6.89746666667
440.04,7.66993333334,14.0445333333,11.097,5.4986,8.78720000001,7.1988,3.82626666667,7.513,6.85726666667,6.89666666667
440.40,7.70126666666,14.0948666667,11.1380666667,5.51886666667,8.80859999999,7.23073333333,3.8436,7.53306666667,6.8834,6.92733333333
440.75,7.70820000001,14.1104,11.1544,5.51266666667,8.79173333333,7.22113333333,3.84293333334,7.5256,6.88073333333,6.9198
441.11,7.72766666666,14.1502,11.1892,5.51966666667,8.80713333334,7.2382,3.85006666667,7.54293333333,6.89666666667,6.93506666667
441.47,7.73420000001,14.1825333333,11.1987333333,5.5178,8.80193333333,7.23433333333,3.8474,7.541,6.9046,6.934
441.82,7.73599999999,14.1994,11.2086,5.51333333333,8.79793333333,7.22246666667,3.8328,7.5414,6.909,6.92246666667
442.18,7.73826666667,14.2297333334,11.2242,5.50686666667,8.80466666666,7.2174,3.822,7.53326666667,6.90473333333,6.91166666667
442.53,7.75433333334,14.2795333333,11.2683333333,5.52186666667,8.82759999999,7.23086666667,3.834,7.55193333333,6.9144,6.92753333333
442.89,7.79706666667,14.3328666667,11.3152,5.5556,8.85280000001,7.254,3.8608,7.57326666667,6.93586666667,6.94946666667
443.24,7.80286666666,14.3616,11.3218666667,5.54953333333,8.84893333333,7.24606666667,3.85153333333,7.56773333333,6.92653333333,6.9438
443.60,7.83193333334,14.4108666667,11.3501333333,5.55866666667,8.859,7.2484,3.85853333333,7.585,6.929,6.96846666667
443.95,7.86646666666,14.4644666667,11.399,5.57453333333,8.872,7.2682,3.87646666666,7.5984,6.93893333334,6.99173333333
444.31,7.88093333333,14.4906666666,11.4256666667,5.573,8.86673333333,7.25486666667,3.87533333333,7.60473333333,6.93333333333,6.9792
444.66,7.92053333333,14.5442666667,11.4641333333,5.5988,8.8912,7.26913333333,3.88473333333,7.62633333333,6.94033333333,6.99753333333
445.02,7.94466666666,14.5909333334,11.4931333333,5.61973333333,8.88886666665,7.27853333334,3.89126666667,7.64573333333,6.95173333334,6.9998
445.37,7.97280000001,14.6261333333,11.53,5.6346,8.89873333334,7.28873333333,3.901,7.66006666667,6.94986666667,7.0062
445.72,7.99446666667,14.6676666667,11.5526,5.641,8.90093333333,7.2936,3.90513333333,7.6672,6.937,7.0188
446.08,8.00120000001,14.7001333333,11.575,5.64573333333,8.89413333334,7.28573333333,3.9042,7.67186666667,6.93266666667,7.0306
446.43,8.02946666666,14.736,11.5931333333,5.6478,8.89480000001,7.29533333333,3.91186666667,7.68366666667,6.93286666667,7.0398
446.79,8.02753333333,14.7568,11.5979333333,5.63313333333,8.87766666667,7.27906666667,3.8966,7.68153333333,6.9024,7.0314
447.14,8.03933333333,14.7965333334,11.6191333333,5.63313333333,8.88153333334,7.27366666667,3.8936,7.6898,6.89566666667,7.03206666666
447.50,8.05999999999,14.8338,11.6426,5.6436,8.8886,7.28026666667,3.8988,7.70006666667,6.89246666667,7.02786666667
447.85,8.05546666667,14.8454,11.6358666667,5.6264,8.86906666666,7.24826666667,3.87506666667,7.6874,6.85366666667,7.00486666667
448.21,8.06093333334,14.8804,11.6513333333,5.63293333333,8.87059999999,7.24366666667,3.8542,7.68913333333,6.82273333333,7.00286666667
448.56,8.08946666666,14.9458,11.6962666667,5.654,8.89106666667,7.26153333333,3.868,7.72533333333,6.8158,7.0218
448.92,8.10413333334,14.983,11.7175333333,5.66326666667,8.90826666668,7.26533333333,3.878,7.73146666667,6.791,7.03573333333
449.27,8.11726666667,15.0284666667,11.752,5.67853333333,8.92079999999,7.27946666667,3.87586666667,7.75006666667,6.78193333333,7.05173333333
449.62,8.13913333333,15.0754,11.7845333333,5.6932,8.92413333334,7.28386666667,3.86986666667,7.7676,6.75726666667,7.05666666667
449.98,8.16453333334,15.1184666667,11.8124,5.7112,8.93646666667,7.29746666667,3.87673333333,7.78386666667,6.73866666667,7.05646666667
450.33,8.197,15.1817333333,11.8642666667,5.7484,8.95659999999,7.31386666667,3.8842,7.81166666667,6.73033333333,7.06546666667
450.69,8.21966666667,15.2272,11.9007333333,5.7622,8.96059999999,7.3258,3.89293333333,7.83033333333,6.71826666667,7.0664
451.04,8.24493333334,15.2786,11.9360666667,5.78326666667,8.96966666667,7.33346666667,3.89973333333,7.84746666667,6.69146666667,7.07046666666
451.40,8.28026666667,15.3332,11.9869333333,5.80726666667,8.97986666667,7.34966666667,3.9056,7.8712,6.68366666667,7.09366666667
451.75,8.30406666667,15.3857333333,12.0273333333,5.8222,8.98406666666,7.368,3.91446666666,7.8852,6.6632,7.09466666667
452.10,8.32813333333,15.4189333333,12.0476,5.82486666667,8.97766666667,7.36126666667,3.917,7.88933333334,6.64813333333,7.097
452.46,8.30566666666,15.4291333333,12.0341333333,5.8012,8.94960000001,7.33473333333,3.89393333333,7.86006666667,6.60186666667,7.066
452.81,8.33666666667,15.5004666667,12.0874666667,5.8172,8.95366666668,7.3434,3.8914,7.87853333333,6.5842,7.07646666667
453.17,8.36179999999,15.5492,12.1086,5.82153333333,8.9448,7.34026666667,3.8846,7.86833333333,6.55093333333,7.07033333333
453.52,8.39773333333,15.6072666667,12.1551333333,5.83753333333,8.96799999999,7.3604,3.90166666667,7.8956,6.5556,7.092
453.87,8.43340000001,15.6762666667,12.2076666667,5.8584,8.98393333334,7.38073333333,3.91346666667,7.92313333333,6.54566666666,7.11326666667
454.23,8.42839999999,15.6947333333,12.2181333333,5.83786666667,8.95433333332,7.36413333333,3.88546666667,7.901,6.50133333333,7.09646666667
454.58,8.43046666667,15.7337333333,12.2242666667,5.8332,8.94600000001,7.3512,3.86066666667,7.89393333333,6.46873333333,7.09906666667
454.93,8.46033333333,15.782,12.2563333333,5.84766666667,8.94153333334,7.36446666667,3.8632,7.91566666667,6.46566666666,7.11493333333
455.29,8.46386666667,15.813,12.2692666667,5.83906666667,8.9314,7.3552,3.84073333333,7.9176,6.438,7.10566666667
455.64,8.52793333333,15.8897333333,12.3276666667,5.87713333333,8.96893333333,7.39133333333,3.86166666667,7.95853333333,6.44773333333,7.1374
456.00,8.57373333333,15.9700666667,12.3851333333,5.9178,8.99566666667,7.42566666667,3.88433333333,7.9938,6.4586,7.16593333333
456.35,8.62093333333,16.0306666666,12.4406,5.93673333333,9.0018,7.44813333333,3.88953333333,8.0224,6.46973333334,7.184
456.70,8.654,16.0593333333,12.4674666667,5.9516,8.99646666667,7.45713333333,3.89486666667,8.03506666667,6.477,7.18433333333
457.06,8.65533333334,16.075,12.4778,5.94313333333,8.98713333333,7.44106666667,3.8874,8.03333333333,6.45933333333,7.1744
457.41,8.67260000001,16.1137333333,12.4967333333,5.9526,8.97826666667,7.43573333333,3.87826666667,8.04206666667,6.44413333333,7.15993333333
457.76,8.68213333333,16.1586666667,12.513,5.9596,8.95326666666,7.4304,3.87193333333,8.03193333333,6.43673333333,7.15033333334
458.12,8.70579999999,16.2123333333,12.5492666667,5.97866666666,8.96393333333,7.44053333333,3.88566666667,8.06573333333,6.45126666667,7.16493333333
458.47,8.72253333333,16.2421333333,12.5608,5.97906666667,8.95006666668,7.4322,3.875,8.05793333333,6.44253333333,7.14586666667
458.82,8.74259999999,16.2879333333,12.5943333333,5.98593333333,8.95000000001,7.43953333333,3.87986666667,8.06666666667,6.44673333333,7.14993333333
459.18,8.7634,16.3258,12.6256666667,6.00046666667,8.95479999999,7.45066666667,3.88826666667,8.07513333333,6.45153333333,7.15453333333
459.53,8.75919999999,16.3431333333,12.638,5.98846666667,8.93260000001,7.44013333333,3.87893333333,8.0656,6.44426666667,7.14546666667
459.88,8.77579999999,16.3914666667,12.6682,5.98726666667,8.93739999999,7.44073333333,3.8792,8.07446666667,6.44466666667,7.1378
460.24,8.79,16.4186666667,12.6819333333,5.99353333333,8.93653333333,7.4362,3.8834,8.0738,6.45713333333,7.14486666667
460.59,8.78933333333,16.4476,12.697,5.98773333333,8.93453333332,7.42406666667,3.877,8.0712,6.4536,7.13693333333
460.94,8.81153333332,16.4975333333,12.7323333333,5.99493333333,8.93686666667,7.43206666667,3.87733333333,8.08273333333,6.4636,7.13533333333
461.29,8.821,16.5268,12.7579333333,5.98893333333,8.92393333333,7.426,3.86993333333,8.08093333333,6.46793333333,7.1314
461.65,8.83053333333,16.5500666667,12.7796,5.97433333333,8.91699999999,7.4124,3.8568,8.08986666667,6.46253333333,7.10733333333
462.00,8.84559999999,16.5887333333,12.8015333333,5.97753333333,8.9086,7.3988,3.84886666667,8.08226666667,6.46773333333,7.09446666667
462.35,8.85773333333,16.6282,12.8499333333,5.98953333333,8.9154,7.40793333333,3.8502,8.09626666667,6.47973333333,7.0972
462.71,8.87766666667,16.6698,12.8808666667,5.99566666667,8.90773333335,7.39766666667,3.838,8.1024,6.4978,7.08893333333
463.06,8.88793333333,16.707,12.9006,5.99433333333,8.88806666667,7.38173333333,3.8314,8.10726666667,6.51666666667,7.08326666667
463.41,8.92586666667,16.7742,12.9457333333,6.032,8.89813333333,7.38793333333,3.84386666667,8.12946666667,6.56666666667,7.0928
463.76,8.95366666667,16.809,12.9845333333,6.0592,8.89993333333,7.40133333333,3.85086666667,8.15093333333,6.6166,7.1204
464.12,8.96699999999,16.8497333333,13.0214666667,6.05666666667,8.88999999999,7.38406666667,3.83153333333,8.15980000001,6.63326666667,7.1068
464.47,8.99786666666,16.896,13.0550666667,6.062,8.8744,7.382,3.81973333333,8.17220000001,6.65586666667,7.09566666667
464.82,9.00046666666,16.9219333333,13.0718,6.05893333333,8.85266666667,7.36446666667,3.80013333333,8.17066666667,6.68346666667,7.09006666667
465.17,9.02846666667,16.975,13.1031333333,6.07433333333,8.85446666667,7.36186666667,3.8,8.17746666667,6.72253333333,7.0932
465.53,9.0788,17.0611333333,13.1580666667,6.11113333333,8.87793333333,7.38613333333,3.81526666667,8.20946666667,6.78393333333,7.14193333333
465.88,9.11140000001,17.1052666667,13.1993333333,6.1218,8.88893333333,7.39886666667,3.8244,8.23053333334,6.8194,7.1504
466.23,9.17206666666,17.1697333333,13.2523333333,6.15166666667,8.89999999999,7.41773333333,3.84993333333,8.2666,6.8962,7.18293333333
466.58,9.19946666667,17.224,13.287,6.173,8.91380000001,7.43773333333,3.865,8.2832,6.93726666667,7.1954
466.94,9.2398,17.3123333333,13.3227333333,6.1858,8.92573333332,7.4474,3.87286666667,8.30013333333,6.98986666667,7.21133333333
467.29,9.25080000001,17.3502,13.3602666667,6.1696,8.91466666667,7.4476,3.8636,8.30493333333,7.01573333333,7.212
467.64,9.26333333333,17.3951333333,13.3786666667,6.15113333333,8.89306666665,7.4234,3.8438,8.30546666666,7.0312,7.18846666667
467.99,9.30273333333,17.477,13.4320666667,6.17913333333,8.91679999999,7.44213333333,3.8546,8.32966666666,7.0964,7.1976
468.35,9.32913333332,17.538,13.4672,6.195,8.9202,7.45413333333,3.85513333333,8.34753333334,7.16026666667,7.2134
468.70,9.37466666667,17.6074,13.5198666667,6.21493333333,8.93573333333,7.47053333333,3.86526666667,8.38026666667,7.22013333333,7.22293333333
469.05,9.37413333333,17.6506,13.5470666667,6.21026666667,8.91853333333,7.45353333333,3.8492,8.37660000001,7.26066666667,7.2032
469.40,9.39806666667,17.6766,13.5833333333,6.22006666667,8.907,7.45486666667,3.85126666667,8.37746666666,7.30986666667,7.18166666667
469.75,9.4108,17.7174666667,13.606,6.21886666667,8.89073333333,7.4518,3.84186666667,8.38660000001,7.36653333334,7.1868
470.11,9.41659999999,17.7724,13.636,6.2206,8.87273333333,7.43926666667,3.82433333333,8.38213333334,7.4006,7.17333333333
470.46,9.42639999999,17.8116,13.677,6.21906666667,8.85973333333,7.4386,3.8228,8.39046666666,7.45653333333,7.1752
470.81,9.43113333333,17.8332666667,13.7028666667,6.2146,8.83753333333,7.42446666667,3.79953333333,8.39513333333,7.49293333333,7.15026666667
471.16,9.46426666666,17.8993333333,13.7564666667,6.2354,8.84366666666,7.43966666666,3.8046,8.41973333334,7.55540000001,7.1566
471.51,9.4882,17.9555333333,13.8028,6.25846666666,8.835,7.44946666667,3.81426666667,8.43166666667,7.62739999999,7.16606666667
471.87,9.49479999999,17.9818,13.8102,6.24346666667,8.79466666667,7.43433333333,3.79573333334,8.41786666666,7.65106666667,7.13993333333
472.22,9.51040000001,18.0153333333,13.8405333333,6.2496,8.78259999999,7.4342,3.79666666667,8.42273333334,7.68526666667,7.13626666666
472.57,9.53680000001,18.0762,13.8924,6.26986666667,8.77546666668,7.44466666667,3.8094,8.437,7.74546666667,7.15813333333
472.92,9.56446666667,18.1304666667,13.9268666667,6.29653333333,8.7858,7.4668,3.82766666667,8.46540000001,7.80419999999,7.18126666667
473.27,9.57813333333,18.1781333333,13.9478,6.297,8.78019999999,7.46646666667,3.8294,8.48386666667,7.85106666667,7.201
473.62,9.63146666666,18.2604666667,14.0096,6.339,8.79960000001,7.49366666667,3.8544,8.51346666667,7.92279999999,7.224
473.98,9.66466666667,18.3055333333,14.0357333333,6.3472,8.79833333333,7.50026666666,3.8718,8.53873333334,7.98713333333,7.24006666667
474.33,9.68859999999,18.3462,14.0526,6.35313333333,8.79533333332,7.48953333333,3.8576,8.54359999999,8.01746666666,7.23193333333
474.68,9.7226,18.4024,14.0976,6.3708,8.80786666668,7.50626666667,3.8682,8.55339999999,8.06106666667,7.23366666667
475.03,9.73786666667,18.4321333333,14.097,6.3586,8.78580000001,7.48873333333,3.8422,8.5472,8.08366666666,7.21386666667
475.38,9.7688,18.4804666666,14.1200666667,6.37906666667,8.79259999999,7.50066666667,3.83653333333,8.56619999999,8.1208,7.21853333333
475.73,9.81800000001,18.5491333333,14.1822,6.42306666667,8.82160000001,7.53866666667,3.8678,8.61120000001,8.17546666667,7.2588
476.08,9.82900000001,18.6068666667,14.2151333333,6.4318,8.81793333332,7.52126666667,3.85953333333,8.61820000001,8.20820000001,7.25573333333
476.44,9.84899999999,18.6456,14.239,6.45806666667,8.81986666665,7.52646666667,3.86833333334,8.63833333334,8.22886666667,7.2484
476.79,9.86626666665,18.6892666667,14.2684,6.46153333333,8.80673333334,7.52546666667,3.85246666667,8.64560000001,8.24100000001,7.244
477.14,9.85720000001,18.7246,14.2838666667,6.4518,8.77493333335,7.50013333333,3.8182,8.62833333333,8.23026666667,7.20806666667
477.49,9.85919999999,18.7582,14.2935333333,6.45473333333,8.76293333333,7.4876,3.80453333333,8.63280000001,8.22393333334,7.2006
477.84,9.8626,18.8029333333,14.3194,6.46806666666,8.7568,7.48726666667,3.7836,8.63986666667,8.2148,7.18466666667
478.19,9.89086666667,18.8602,14.3530666667,6.48833333333,8.75246666667,7.49646666667,3.79346666667,8.65753333333,8.22773333333,7.18326666667
478.54,9.91740000001,18.8977333333,14.3794666667,6.51813333333,8.74473333332,7.50213333333,3.79486666667,8.67573333333,8.226,7.1958
478.89,9.93553333335,18.9461333333,14.4132666667,6.55233333333,8.74560000001,7.51266666667,3.81253333333,8.70606666667,8.22673333334,7.20853333333
479.24,9.93986666667,18.967,14.424,6.5474,8.72393333333,7.49953333333,3.8086,8.70693333333,8.18246666666,7.19306666667
479.60,9.94093333334,18.9881333333,14.4329333333,6.54606666667,8.69273333332,7.4874,3.78813333333,8.70140000001,8.1454,7.18473333333
479.95,9.97979999999,19.0512666667,14.4672666667,6.58593333333,8.70139999999,7.50873333333,3.80886666667,8.72813333333,8.1388,7.21633333333
480.30,10.005,19.1030666667,14.4976666667,6.6062,8.69833333335,7.52366666667,3.80933333333,8.74393333334,8.11539999999,7.22166666667
480.65,10.045,19.1789333333,14.544,6.6454,8.69606666667,7.548,3.83086666667,8.77366666667,8.09086666667,7.24826666667
481.00,10.1142,19.282,14.6217333333,6.6998,8.71706666667,7.58886666667,3.88006666667,8.8344,8.07866666667,7.28913333333
481.35,10.1385333333,19.3864666667,14.6898666667,6.7112,8.7004,7.59946666667,3.87933333333,8.84679999999,8.03166666667,7.29433333333
481.70,10.1954666667,19.5136666667,14.775,6.74046666667,8.71,7.62753333333,3.89513333333,8.88546666667,8.00513333334,7.31966666667
482.05,10.2529333333,19.623,14.8574666667,6.77586666667,8.72806666667,7.64966666667,3.9078,8.92846666667,7.98119999999,7.35106666667
