wavelength,Back_IriPulf,Belly_IriPulf,Breast_IriPulf,Crissum_IriPulf,Crown_IriPulf,DorTail_IriPulf,Patch10_IriPulf,Patch11_IriPulf,Rump_IriPulf,Throat_IriPulf,WingTip_IriPulf
565.35,10.5778888889,45.376,26.133,42.9093333333,10.6062222222,11.833,14.8121111111,12.2302222222,16.5228222222,25.1117777778,8.355
565.69,10.5382222222,45.3218888889,26.1005555556,42.8728888889,10.5553333333,11.8,14.7395555556,12.1736666666,16.4725111111,25.0831111111,8.32144444445
566.03,10.5344444444,45.3492222222,26.1462222222,42.8793333333,10.5496666667,11.8142222222,14.7153333333,12.2021111111,16.4899777778,25.1106666667,8.33633333333
566.37,10.5524444445,45.3696666667,26.1778888889,42.9104444445,10.5621111111,11.8308888889,14.7393333333,12.2302222222,16.5226888889,25.1576666667,8.34888888889
566.71,10.5982222222,45.4084444444,26.1986666667,42.9028888889,10.5837777778,11.8605555556,14.735,12.253,16.5298444444,25.2184444444,8.38344444444
567.05,10.5891111111,45.4185555556,26.2201111111,42.8941111111,10.5814444445,11.8625555556,14.7114444444,12.2774444444,16.5509555556,25.2491111111,8.411
567.39,10.5794444445,45.4136666667,26.2364444444,42.8953333333,10.5904444444,11.8534444444,14.6865555556,12.2823333333,16.5494666667,25.2811111111,8.41166666667
567.73,10.6112222222,45.4024444445,26.252,42.9268888889,10.6028888889,11.8491111111,14.6754444444,12.3011111111,16.5454888889,25.309,8.43355555555
568.07,10.6281111111,45.4258888889,26.2735555556,42.9753333333,10.5957777778,11.8606666667,14.6708888889,12.3262222222,16.5738666667,25.3485555555,8.46611111111
568.41,10.6376666667,45.4157777778,26.3098888889,43.0318888889,10.6084444445,11.867,14.6534444445,12.3291111111,16.6152888889,25.3782222222,8.48955555556
568.75,10.6107777778,45.4567777778,26.3197777778,43.004,10.5902222222,11.8568888889,14.6371111111,12.3388888889,16.6115333333,25.401,8.50455555556
569.09,10.6257777778,45.4522222222,26.3452222222,43.0008888889,10.5988888889,11.8721111111,14.6353333333,12.3564444444,16.6150444445,25.399,8.52488888889
569.43,10.6587777778,45.5068888889,26.3993333334,43.0563333333,10.6497777778,11.9158888889,14.6474444444,12.4385555556,16.6585333333,25.4242222222,8.56822222222
569.77,10.6403333333,45.5407777778,26.3942222222,43.0446666667,10.6373333333,11.9132222222,14.6105555556,12.4302222222,16.6371111111,25.4212222222,8.57333333333
570.11,10.5922222222,45.4937777778,26.3535555556,43.002,10.599,11.8916666667,14.5293333333,12.3947777778,16.5935111111,25.382,8.564
570.45,10.5982222222,45.5171111111,26.3798888889,43.0384444445,10.5946666667,11.9222222222,14.5307777778,12.418,16.6265777778,25.37,8.575
570.79,10.6092222222,45.4906666667,26.3756666667,43.024,10.59,11.9173333333,14.4947777778,12.425,16.611,25.3337777778,8.57155555555
571.13,10.6203333333,45.5171111111,26.3795555556,43.0465555555,10.5848888889,11.9511111111,14.4643333333,12.4176666667,16.6078,25.3328888889,8.59977777778
571.47,10.5987777778,45.5127777778,26.381,43.0728888889,10.5665555556,11.9708888889,14.4275555555,12.424,16.5834444444,25.3372222222,8.59466666667
571.81,10.5952222222,45.5193333333,26.4067777778,43.0696666667,10.5638888889,11.9676666667,14.3715555556,12.4165555555,16.5729555556,25.3443333333,8.59255555556
572.15,10.5796666667,45.517,26.3804444444,43.0587777778,10.5314444444,11.9565555556,14.3211111111,12.3914444444,16.5178666667,25.3156666667,8.56933333333
572.49,10.5887777778,45.5336666667,26.3897777778,43.0906666667,10.5368888889,11.9626666667,14.2818888889,12.4118888889,16.5055111111,25.3343333333,8.556
572.83,10.5825555556,45.5337777778,26.382,43.1248888889,10.5382222222,11.9655555556,14.2336666667,12.4175555556,16.4832444445,25.3492222222,8.55011111111
573.17,10.564,45.4952222222,26.3346666667,43.1014444444,10.5,11.9417777778,14.196,12.3923333333,16.4594,25.3328888889,8.53455555555
573.51,10.5587777778,45.4575555556,26.3338888889,43.0858888889,10.5004444444,11.9357777778,14.1612222222,12.4064444444,16.4570444445,25.3322222222,8.523
573.85,10.6035555555,45.5246666667,26.3936666667,43.1671111111,10.5307777778,11.9718888889,14.1765555555,12.4572222222,16.4922666667,25.3951111111,8.54844444445
574.19,10.6041111111,45.5653333333,26.4188888889,43.2126666667,10.5268888889,11.9683333333,14.1591111111,12.464,16.4945555556,25.4497777778,8.57888888889
574.53,10.5935555556,45.6083333334,26.4304444444,43.2168888889,10.5443333334,11.9972222222,14.1303333333,12.4845555556,16.4979555556,25.4877777778,8.60066666666
574.87,10.5947777778,45.5968888889,26.4671111111,43.2092222222,10.563,12.0035555556,14.1052222222,12.5147777778,16.4981555555,25.5212222222,8.60788888889
575.21,10.6067777778,45.5992222222,26.4598888889,43.1785555556,10.5853333333,11.9943333333,14.0867777778,12.5275555556,16.5134,25.5131111111,8.61188888889
575.55,10.6002222222,45.5943333333,26.4494444444,43.1488888889,10.5764444445,11.9896666667,14.0675555556,12.5532222222,16.4912888889,25.5081111111,8.597
575.89,10.6076666667,45.6166666667,26.4715555556,43.1846666667,10.5844444445,12.0023333333,14.0435555556,12.5793333333,16.4953333333,25.5561111111,8.61633333333
576.22,10.6314444445,45.5847777778,26.495,43.1807777778,10.6221111111,12.0478888889,14.0576666667,12.6183333334,16.5153111111,25.622,8.68833333333
576.56,10.6542222222,45.6193333333,26.5288888889,43.2024444444,10.6394444444,12.0795555555,14.0444444445,12.6547777778,16.5352222222,25.6587777778,8.727
576.90,10.6404444445,45.6237777778,26.5715555556,43.2241111111,10.667,12.1081111111,14.0194444444,12.6886666667,16.5361333334,25.6924444444,8.74566666667
577.24,10.6745555556,45.6778888889,26.6086666667,43.3246666667,10.6922222222,12.1446666667,14.0345555556,12.7315555555,16.5691777778,25.7441111111,8.79188888889
577.58,10.6403333333,45.6456666667,26.5573333333,43.2918888889,10.6574444444,12.0854444445,13.9673333333,12.7103333334,16.5281777778,25.7191111111,8.77566666667
577.92,10.6166666667,45.6344444445,26.5567777778,43.3091111111,10.6498888889,12.0647777778,13.931,12.7118888889,16.5127777778,25.705,8.75066666667
578.26,10.6247777778,45.6441111111,26.5621111111,43.3768888889,10.6498888889,12.0578888889,13.8947777778,12.7097777778,16.4872,25.7101111111,8.74922222222
578.60,10.5843333333,45.6801111111,26.555,43.4211111111,10.6071111111,12.011,13.8434444444,12.719,16.4686666667,25.7168888889,8.713
578.94,10.57,45.7038888889,26.5873333333,43.4903333333,10.5881111111,12.0157777778,13.8045555556,12.7414444445,16.4596444445,25.7444444444,8.727
579.28,10.5313333333,45.7297777778,26.5413333333,43.5514444444,10.5538888889,12.0091111111,13.7561111111,12.7113333333,16.4502444444,25.7386666667,8.71177777778
579.61,10.4822222222,45.7504444444,26.5352222222,43.5952222222,10.5256666667,11.9856666666,13.7184444444,12.6945555556,16.4421555556,25.7326666667,8.69255555555
579.95,10.4408888889,45.7798888889,26.5195555556,43.6451111111,10.5011111111,11.9518888889,13.6647777778,12.646,16.4243555555,25.6965555556,8.64822222222
580.29,10.4204444444,45.7558888889,26.5178888889,43.6712222222,10.4742222222,11.9112222222,13.6325555556,12.6414444444,16.4056222222,25.7031111111,8.64288888889
580.63,10.4597777778,45.8388888889,26.5416666666,43.7268888889,10.4736666667,11.9037777778,13.6103333333,12.6531111111,16.409,25.7787777778,8.642
580.97,10.4233333333,45.7841111111,26.4942222222,43.6845555556,10.4161111111,11.8587777778,13.5432222222,12.595,16.3309111111,25.7426666667,8.62944444445
581.31,10.4495555556,45.8693333333,26.5663333333,43.7652222222,10.4667777778,11.9295555555,13.5748888889,12.6772222222,16.4076444445,25.8342222222,8.69144444445
581.65,10.4587777778,45.8987777778,26.5775555555,43.7858888889,10.4967777778,11.964,13.5704444444,12.7005555556,16.4032222222,25.8741111111,8.72244444444
581.98,10.4233333333,45.83,26.5477777778,43.7465555556,10.4603333333,11.9427777778,13.5627777778,12.6885555556,16.3851777778,25.8835555556,8.712
582.32,10.4417777778,45.8168888889,26.5247777778,43.7542222222,10.4766666667,11.9768888889,13.5442222222,12.6994444445,16.3882888889,25.9031111111,8.74888888889
582.66,10.4502222222,45.8508888889,26.5328888889,43.7362222222,10.4752222222,11.966,13.5141111111,12.6892222222,16.3766,25.9258888889,8.77088888889
583.00,10.4928888889,45.863,26.5861111111,43.7991111111,10.5153333333,12.0113333333,13.526,12.7245555556,16.3868,26.0008888889,8.81333333333
583.34,10.5537777778,45.8474444445,26.603,43.7884444445,10.5691111111,12.0601111111,13.5484444445,12.7576666667,16.4209555555,26.061,8.83933333334
583.68,10.5692222222,45.8252222222,26.5913333333,43.8124444444,10.5226666666,12.0524444445,13.531,12.7848888889,16.3932222222,26.0676666667,8.85322222222
584.01,10.5512222222,45.8934444444,26.6115555555,43.8398888889,10.5225555556,12.0614444444,13.507,12.7703333333,16.3897555555,26.093,8.86388888889
584.35,10.4731111111,45.7998888889,26.5534444444,43.793,10.4617777778,11.9857777778,13.4435555556,12.7374444444,16.3386888889,26.0003333333,8.84344444444
584.69,10.4647777778,45.827,26.5617777778,43.8174444444,10.461,12.0011111111,13.4236666667,12.7417777778,16.3622222222,26.061,8.85577777778
585.03,10.4541111111,45.7967777778,26.5317777778,43.7404444445,10.429,11.9872222222,13.3771111111,12.7176666667,16.2888222222,26.0074444444,8.85955555556
585.37,10.474,45.7492222222,26.5377777778,43.7554444445,10.4027777778,11.9887777778,13.3334444445,12.7251111111,16.2721777778,26.0241111111,8.89466666667
585.70,10.5157777778,45.7735555556,26.5636666667,43.8045555556,10.41,12.0186666667,13.3073333334,12.7604444444,16.2719333333,26.0213333333,8.94766666667
586.04,10.5005555556,45.7928888889,26.594,43.7998888889,10.3856666667,12.0045555556,13.2966666667,12.7274444445,16.2529111111,26.026,8.95422222222
586.38,10.4558888889,45.7122222222,26.561,43.7972222222,10.3403333334,12.0102222222,13.2493333333,12.6995555555,16.2416666666,26.0135555556,8.93066666667
586.72,10.4452222222,45.7136666667,26.5914444444,43.7391111111,10.3325555555,12.0243333333,13.2275555556,12.7247777778,16.2383777778,26.0077777778,8.96155555556
587.06,10.3558888889,45.6552222222,26.519,43.6337777778,10.2277777778,11.9042222222,13.1078888889,12.6468888889,16.1319111111,25.9177777778,8.91066666667
587.39,10.3335555555,45.6673333333,26.5402222222,43.5957777778,10.2151111111,11.911,13.0506666666,12.6381111111,16.1162444444,25.937,8.93222222222
587.73,10.34,45.6687777778,26.5318888889,43.614,10.2202222222,11.93,13.0407777778,12.6493333333,16.1135333333,25.9745555555,8.93266666667
588.07,10.3951111111,45.7593333333,26.5688888889,43.6753333333,10.2432222222,12.0114444445,13.0472222222,12.6931111111,16.1396444445,26.0337777778,8.96333333333
588.41,10.4141111111,45.8005555556,26.6228888889,43.7116666667,10.2875555555,12.0534444444,13.0628888889,12.7892222222,16.1604888889,26.0567777778,8.97811111111
588.74,10.4168888889,45.74,26.6125555555,43.7266666667,10.286,12.0427777778,12.9915555556,12.7753333333,16.1414,26.0514444444,8.97366666667
589.08,10.3997777778,45.8133333333,26.6066666667,43.6852222222,10.2888888889,12.063,12.9737777778,12.8138888889,16.1544444445,26.0654444444,8.966
589.42,10.3317777778,45.8797777778,26.6135555556,43.7392222222,10.2733333334,12.0312222222,12.9113333333,12.7961111111,16.1289333333,26.0963333333,8.94822222222
589.76,10.375,45.8726666667,26.6324444444,43.7326666667,10.2996666667,12.0675555556,12.9051111111,12.8408888889,16.1472888889,26.1176666667,8.98822222222
590.09,10.3888888889,45.9273333333,26.6693333333,43.7242222222,10.3305555556,12.0851111111,12.9037777778,12.8991111111,16.1490444444,26.1428888889,9.02788888889
590.43,10.347,45.9146666667,26.6131111111,43.6933333333,10.3134444444,12.0352222222,12.8453333333,12.8672222222,16.0994888889,26.1356666666,8.98833333333
590.77,10.4038888889,45.9623333333,26.6815555555,43.7525555556,10.3792222222,12.1521111111,12.8617777778,12.9766666667,16.1576666667,26.183,9.04688888889
591.11,10.4101111111,46.0246666667,26.719,43.8284444444,10.3993333333,12.1555555555,12.8721111111,12.992,16.1751111111,26.2073333333,9.069
591.44,10.4097777778,46.0055555556,26.7125555555,43.7873333333,10.3498888889,12.1391111111,12.83,13.0001111111,16.1755111111,26.1694444444,9.04977777778
591.78,10.4395555556,46.0128888889,26.7646666667,43.8054444444,10.3928888889,12.2008888889,12.8442222222,13.0166666667,16.1866222222,26.233,9.13055555555
592.12,10.4351111111,46.0345555556,26.7495555555,43.8178888889,10.3682222222,12.1843333333,12.7895555556,13.0042222222,16.1578444445,26.2424444444,9.15177777778
592.46,10.4184444444,46.0411111111,26.7302222222,43.8104444444,10.3768888889,12.21,12.7812222222,13.011,16.1405777778,26.2646666667,9.15622222222
592.79,10.4044444445,45.939,26.666,43.7678888889,10.3286666667,12.1588888889,12.6961111111,12.9535555556,16.0756666667,26.2028888889,9.09388888889
593.13,10.4037777778,45.8595555556,26.6577777778,43.6916666667,10.3154444445,12.1405555555,12.6645555555,12.9203333333,16.0579111111,26.1823333334,9.09455555556
593.47,10.3881111111,45.8653333333,26.6084444445,43.7041111111,10.3198888889,12.1131111111,12.6282222222,12.9177777778,16.0280222222,26.1871111111,9.091
593.80,10.3828888889,45.8798888889,26.5948888889,43.7052222222,10.3255555556,12.1071111111,12.6058888889,12.934,16.0265111111,26.18,9.11477777778
594.14,10.3726666667,45.8905555555,26.6078888889,43.6871111111,10.2903333333,12.0961111111,12.5521111111,12.935,15.9918,26.1511111111,9.13622222222
594.48,10.343,45.9002222222,26.5706666667,43.6366666667,10.2662222222,12.0717777778,12.5203333334,12.8967777778,15.9510444444,26.1525555556,9.13877777778
594.81,10.3592222222,45.8744444445,26.5638888889,43.578,10.2997777778,12.0818888889,12.5008888889,12.9405555555,15.9425333333,26.1488888889,9.18333333333
595.15,10.3657777778,45.8737777778,26.5743333333,43.5815555555,10.337,12.1128888889,12.5013333333,12.9611111111,15.927,26.1695555556,9.23888888889
595.49,10.309,45.8017777778,26.5026666667,43.5077777778,10.2728888889,12.0597777778,12.4363333333,12.9376666667,15.8559111111,26.0973333333,9.18922222222
595.82,10.2826666667,45.7724444445,26.463,43.4466666667,10.2601111111,12.0524444444,12.4096666667,12.9126666667,15.8219555556,26.0766666667,9.187
596.16,10.2535555556,45.7981111111,26.471,43.4777777778,10.231,12.0395555556,12.3964444444,12.9133333333,15.8148222222,26.0691111111,9.20877777778
596.50,10.2713333333,45.8446666667,26.5446666667,43.5261111111,10.2652222222,12.0906666667,12.4464444444,12.9782222222,15.8577555556,26.1173333333,9.30722222221
596.83,10.3016666667,45.9126666667,26.5656666667,43.5566666667,10.2892222222,12.119,12.4662222222,13.0602222222,15.8814666667,26.1545555555,9.33166666668
597.17,10.2868888889,45.907,26.577,43.5734444445,10.2791111111,12.1387777778,12.4532222222,13.0778888889,15.8468222222,26.1378888889,9.31744444446
597.51,10.264,45.9005555556,26.5815555555,43.6038888889,10.2694444444,12.1418888889,12.4371111111,13.0395555556,15.8126888889,26.1625555556,9.30266666668
597.84,10.225,45.9004444444,26.5617777778,43.6552222222,10.2603333333,12.1251111111,12.4248888889,13.0338888889,15.7979777778,26.1915555555,9.27077777777
598.18,10.197,45.9053333333,26.5865555556,43.711,10.2622222222,12.1217777778,12.3946666667,13.0386666667,15.8003333333,26.198,9.28933333334
598.52,10.1508888889,45.9005555556,26.5392222222,43.7575555556,10.1994444444,12.0952222222,12.3353333333,12.9903333333,15.7506222222,26.188,9.24077777778
598.85,10.1221111111,45.9392222222,26.5587777778,43.7951111111,10.1601111111,12.0795555555,12.2624444444,12.9553333333,15.7521555555,26.1786666666,9.21833333333
599.19,10.0982222222,45.9938888889,26.584,43.8407777778,10.1844444445,12.0613333333,12.2604444444,12.9577777778,15.7864666666,26.207,9.22088888889
599.53,10.0644444444,46.0102222222,26.6175555556,43.8713333333,10.154,12.0533333333,12.237,12.9468888889,15.7779555556,26.2137777778,9.19933333333
599.86,10.043,46.0288888889,26.6118888889,43.8678888889,10.1613333333,12.0275555555,12.1857777778,12.9373333333,15.7823333333,26.2357777778,9.16622222222
600.20,10.0243333333,46.0176666667,26.5556666667,43.8301111111,10.1731111111,12.0203333334,12.1338888889,12.8968888889,15.7263555555,26.2276666667,9.10988888889
600.53,9.99877777778,46.0748888889,26.566,43.9017777778,10.175,12.0488888889,12.1201111111,12.875,15.7316666667,26.2576666667,9.13788888889
600.87,9.9318888889,46.0227777778,26.515,43.7644444444,10.1214444444,11.9923333333,12.0325555555,12.8228888889,15.6898222222,26.2306666667,9.13355555556
601.21,9.91788888888,46.0348888889,26.4777777778,43.7287777778,10.0604444445,11.9471111111,11.9813333334,12.813,15.6462666667,26.224,9.10222222222
601.54,9.94077777779,46.0458888889,26.4702222222,43.6716666667,10.0757777778,12.0073333333,11.9667777778,12.8235555555,15.6456444444,26.2086666667,9.16044444444
601.88,9.93899999999,46.0901111111,26.4501111111,43.6481111111,10.0733333333,12.0232222222,11.9714444444,12.8207777778,15.6177333334,26.2358888889,9.16333333333
602.21,9.94355555556,46.0848888889,26.468,43.5872222222,10.0604444445,12.0303333333,11.9277777778,12.8201111111,15.6089777778,26.2211111111,9.16166666667
602.55,9.96000000001,46.1567777778,26.4927777778,43.6511111111,10.096,12.0636666667,11.9353333334,12.8743333333,15.5926222222,26.278,9.21311111111
602.88,9.99122222223,46.1168888889,26.4918888889,43.63,10.1087777778,12.0855555556,11.8905555556,12.912,15.5675333333,26.2587777778,9.24466666666
603.22,9.97700000001,46.0283333333,26.4306666667,43.567,10.1298888889,12.0957777778,11.8295555556,12.8983333333,15.5297333334,26.2263333334,9.24688888889
603.56,9.99177777777,45.9972222222,26.4198888889,43.5321111111,10.1018888889,12.11,11.823,12.8836666667,15.5014666666,26.1986666667,9.26555555555
603.89,9.995,46.0056666667,26.4156666667,43.5696666667,10.071,12.0967777778,11.7981111111,12.9046666667,15.4914,26.2044444444,9.29511111111
604.23,9.99533333335,45.9558888889,26.398,43.5241111111,10.0506666667,12.0896666667,11.7807777778,12.8872222222,15.4746888889,26.197,9.29011111111
604.56,10.0091111111,46.0088888889,26.426,43.5985555556,10.039,12.1233333333,11.761,12.9155555556,15.4851777778,26.2251111111,9.32355555556
604.90,10.0335555556,46.0156666667,26.434,43.5936666667,10.0515555555,12.1606666667,11.7535555556,12.947,15.5165333333,26.2417777778,9.37011111111
