wavelength,Back_SpoInam,Belly_SpoInam,Breast_SpoInam,Crissum_SpoInam,Crown_SpoInam,DorTail_SpoInam,Patch10_SpoInam,Rump_SpoInam,Throat_SpoInam,WingTip_SpoInam
440.75,12.5013888889,29.5375757576,8.0215,36.7343333333,11.8113333333,18.3773333333,22.615,20.337,7.205,8.78233333333
441.11,12.4867222222,29.5402121212,8.01,36.7743333333,11.8136666667,18.3896666667,22.609,20.3283333333,7.221,8.781
441.47,12.4858888889,29.532,8.043,36.815,11.7563333333,18.3813333333,22.576,20.2996666667,7.24266666667,8.79
441.82,12.4842777778,29.586969697,8.053,36.8836666667,11.7426666667,18.3916666667,22.605,20.3326666667,7.21033333333,8.81466666667
442.18,12.4631111111,29.6547878788,8.092,36.9393333333,11.7503333333,18.3833333333,22.62,20.348,7.22333333333,8.79666666667
442.53,12.5222222222,29.7813030303,8.138,37.0023333333,11.794,18.4646666667,22.702,20.4226666667,7.301,8.86866666667
442.89,12.5709444444,29.8885454545,8.193,37.0756666667,11.8006666667,18.5563333333,22.836,20.5413333333,7.32533333333,8.91866666667
443.24,12.6003888889,29.946,8.2785,37.1083333333,11.8796666667,18.6486666667,22.937,20.6276666667,7.373,8.92833333333
443.60,12.584,30.0115454545,8.2845,37.083,11.92,18.6626666667,22.963,20.64,7.39366666667,8.948
443.95,12.6166111111,30.1282727273,8.318,37.147,11.934,18.6713333333,22.969,20.6446666667,7.43133333333,8.99
444.31,12.6012222222,30.2438484848,8.2925,37.2106666667,11.906,18.676,22.984,20.6553333333,7.39766666667,8.967
444.66,12.6305555556,30.3008181818,8.3245,37.2813333333,11.9356666667,18.6546666667,22.938,20.65,7.446,9.00733333333
445.02,12.6142777778,30.387,8.344,37.304,11.9666666667,18.6456666667,22.943,20.647,7.45333333333,8.98533333333
445.37,12.6455555556,30.4693333333,8.4,37.3936666667,12.0286666667,18.663,22.983,20.7,7.491,8.99066666667
445.72,12.6081111111,30.4713333333,8.3965,37.3783333333,12.013,18.626,22.935,20.6326666667,7.50933333333,8.94066666667
446.08,12.6341666667,30.473,8.41,37.3933333333,12.003,18.6006666667,22.892,20.599,7.48866666667,8.969
446.43,12.6369444444,30.5041515152,8.417,37.407,12.003,18.564,22.842,20.5566666667,7.48,8.96033333333
446.79,12.6160555556,30.5313939394,8.413,37.3753333333,11.985,18.5376666667,22.819,20.518,7.474,8.92433333333
447.14,12.5883888889,30.5680606061,8.404,37.399,11.9376666667,18.4553333333,22.754,20.465,7.45633333333,8.901
447.50,12.587,30.6273333333,8.428,37.4513333333,11.944,18.455,22.733,20.4556666667,7.458,8.90633333333
447.85,12.5838888889,30.6316969697,8.4105,37.4616666667,11.931,18.4533333333,22.741,20.45,7.42566666667,8.88766666667
448.21,12.6466666667,30.701969697,8.4675,37.5,11.983,18.5223333333,22.804,20.504,7.48933333333,8.95
448.56,12.6491666667,30.7198787879,8.478,37.5173333333,11.9703333333,18.5443333333,22.853,20.5106666667,7.478,8.955
448.92,12.665,30.7424242424,8.481,37.5273333333,11.9616666667,18.5996666667,22.897,20.554,7.484,8.96033333333
449.27,12.6278333333,30.7484545455,8.45,37.5066666667,11.9523333333,18.579,22.868,20.5143333333,7.42766666667,8.95333333333
449.62,12.6708888889,30.8086060606,8.494,37.629,11.9736666667,18.609,22.916,20.5726666667,7.388,8.98533333333
449.98,12.6623333333,30.9389393939,8.518,37.6066666667,11.989,18.6633333333,22.999,20.5993333333,7.38066666667,8.95866666667
450.33,12.6597777778,30.9448484848,8.5495,37.6516666667,11.991,18.6696666667,23.047,20.6263333333,7.37166666667,8.95566666667
450.69,12.6592777778,30.9626363636,8.547,37.7543333333,12.0133333333,18.6203333333,22.948,20.562,7.38533333333,8.97633333333
451.04,12.6662222222,30.9827878788,8.5585,37.7453333333,12.0423333333,18.6746666667,22.975,20.5746666667,7.396,8.99466666667
451.40,12.6783888889,30.9782424242,8.5655,37.7513333333,12.0136666667,18.695,23.026,20.6066666667,7.398,8.989
451.75,12.6782222222,31.0944848485,8.607,37.8506666667,12.039,18.7343333333,23.042,20.6606666667,7.42766666667,9.001
452.10,12.6650555556,31.1027878788,8.6115,37.875,12.031,18.7206666667,23.086,20.6826666667,7.444,8.97833333333
452.46,12.6394444444,31.177,8.6,37.8656666667,12.027,18.6763333333,23.048,20.6543333333,7.42833333333,8.91466666667
452.81,12.7274444444,31.2976666667,8.686,37.922,12.0633333333,18.7023333333,23.092,20.6766666667,7.47466666667,9.00766666667
453.17,12.7747222222,31.4054242424,8.686,38.02,12.0876666667,18.8053333333,23.228,20.7833333333,7.54133333333,9.037
453.52,12.7923333333,31.4672727273,8.6745,38.095,12.1006666667,18.8336666667,23.218,20.7616666667,7.58333333333,9.05833333333
453.87,12.8277222222,31.5013939394,8.6695,38.2343333333,12.1293333333,18.866,23.262,20.8343333333,7.636,9.08966666667
454.23,12.8195,31.5473030303,8.6485,38.2743333333,12.104,18.8666666667,23.242,20.8373333333,7.64366666667,9.09966666667
454.58,12.8039444444,31.5906666667,8.6245,38.2363333333,12.0756666667,18.9,23.31,20.8836666667,7.59233333333,9.09333333333
454.93,12.8,31.6225151515,8.589,38.182,12.0673333333,18.8706666667,23.322,20.9063333333,7.57,9.07366666667
455.29,12.8202777778,31.6827878788,8.6085,38.2693333333,12.0786666667,18.884,23.338,20.913,7.56966666667,9.08666666667
455.64,12.8111111111,31.7524242424,8.619,38.3516666667,12.0703333333,18.8553333333,23.326,20.8833333333,7.572,9.06333333333
456.00,12.8074444444,31.836030303,8.616,38.429,12.0936666667,18.8333333333,23.253,20.8313333333,7.54,9.06533333333
456.35,12.7868888889,31.8605151515,8.5605,38.4876666667,12.082,18.8356666667,23.259,20.849,7.518,9.08766666667
456.70,12.7352222222,31.8825151515,8.495,38.5476666667,12.038,18.854,23.299,20.8733333333,7.48533333333,9.03266666667
457.06,12.7304444444,31.9044848485,8.538,38.486,12.0393333333,18.806,23.217,20.805,7.47433333333,9.044
457.41,12.7493888889,31.9905757576,8.61,38.5556666667,12.0826666667,18.827,23.238,20.832,7.485,9.07733333333
457.76,12.7043888889,31.9957878788,8.6225,38.5206666667,12.0723333333,18.8483333333,23.274,20.8196666667,7.47766666667,9.04966666667
458.12,12.7072777778,32.0365151515,8.6445,38.5493333333,12.0726666667,18.869,23.3,20.819,7.47366666667,9.03833333333
458.47,12.7507777778,32.1381515152,8.7105,38.6986666667,12.127,18.9373333333,23.377,20.8813333333,7.532,9.04433333333
458.82,12.7873333333,32.2053939394,8.749,38.8016666667,12.1336666667,18.974,23.411,20.8946666667,7.553,9.082
459.18,12.7492777778,32.2274848485,8.741,38.7893333333,12.1133333333,18.9296666667,23.368,20.845,7.56733333333,9.06233333333
459.53,12.7467222222,32.2485757576,8.7635,38.7326666667,12.0916666667,18.9283333333,23.357,20.8466666667,7.576,9.08633333333
459.88,12.7496111111,32.2898787879,8.8025,38.766,12.0796666667,18.9733333333,23.419,20.908,7.59466666667,9.08333333333
460.24,12.7955,32.3788484848,8.89,38.8446666667,12.1346666667,19.0063333333,23.437,20.9353333333,7.62233333333,9.13
460.59,12.8010555556,32.3914242424,8.9155,38.849,12.1636666667,18.993,23.401,20.9173333333,7.63966666667,9.146
460.94,12.8111111111,32.4482424242,8.919,38.8953333333,12.1686666667,19.0196666667,23.458,20.958,7.631,9.13833333333
461.29,12.7856111111,32.4745757576,8.8765,38.8866666667,12.1526666667,19.025,23.5,20.9996666667,7.65933333333,9.11
461.65,12.8397222222,32.5505151515,8.8955,38.969,12.191,19.0773333333,23.548,21.054,7.68766666667,9.14433333333
462.00,12.8485,32.6616666667,8.9475,39.0566666667,12.2346666667,19.0873333333,23.573,21.0856666667,7.716,9.15166666667
462.35,12.8480555556,32.6740606061,8.9685,39.0693333333,12.2283333333,19.0903333333,23.591,21.0903333333,7.71166666667,9.16433333333
462.71,12.8638888889,32.7754848485,9.017,39.1713333333,12.2833333333,19.1143333333,23.613,21.1263333333,7.748,9.184
463.06,12.9353888889,32.8471515152,9.0885,39.224,12.342,19.16,23.656,21.1746666667,7.80066666667,9.25766666667
463.41,12.9798888889,32.9068484848,9.1275,39.3833333333,12.397,19.2343333333,23.766,21.242,7.829,9.22733333333
463.76,12.9931666667,32.9174848485,9.1085,39.3493333333,12.4096666667,19.2773333333,23.811,21.2723333333,7.809,9.226
464.12,12.9743888889,32.9032424242,9.0555,39.343,12.3933333333,19.263,23.801,21.242,7.82066666667,9.18033333333
464.47,12.9491666667,32.9517878788,9.0805,39.3663333333,12.4066666667,19.212,23.741,21.2003333333,7.81533333333,9.155
464.82,12.9821666667,33.0166060606,9.136,39.4386666667,12.431,19.2796666667,23.792,21.2346666667,7.87533333333,9.186
465.17,13.0418888889,33.0883030303,9.2295,39.465,12.4796666667,19.302,23.825,21.2553333333,7.86933333333,9.23533333333
465.53,13.077,33.1855151515,9.272,39.5253333333,12.5103333333,19.3123333333,23.85,21.2916666667,7.921,9.31633333333
465.88,13.116,33.1706666667,9.2815,39.5823333333,12.531,19.342,23.863,21.2846666667,7.93633333333,9.339
466.23,13.1459444444,33.2674848485,9.294,39.6496666667,12.5426666667,19.381,23.874,21.303,8.0,9.37633333333
466.58,13.1732222222,33.3421515152,9.354,39.7263333333,12.554,19.421,23.925,21.3343333333,8.05766666667,9.407
466.94,13.1994444444,33.4643030303,9.3535,39.8266666667,12.6176666667,19.492,24.023,21.4296666667,8.06033333333,9.40366666667
467.29,13.2030555556,33.5745454545,9.3595,39.8496666667,12.6413333333,19.5223333333,24.041,21.461,8.08733333333,9.43133333333
467.64,13.2316666667,33.6996969697,9.4035,40.0033333333,12.678,19.5143333333,24.054,21.4573333333,8.10033333333,9.44533333333
467.99,13.2050555556,33.793969697,9.455,40.082,12.6363333333,19.5266666667,24.083,21.5066666667,8.093,9.42566666667
468.35,13.2715,33.8799393939,9.493,40.2573333333,12.644,19.6646666667,24.28,21.6606666667,8.099,9.45033333333
468.70,13.2913333333,33.9642121212,9.522,40.3373333333,12.664,19.698,24.355,21.719,8.126,9.47
469.05,13.2975,34.0814242424,9.5025,40.4193333333,12.629,19.7563333333,24.385,21.763,8.175,9.47733333333
469.40,13.2566666667,34.0425454545,9.472,40.3766666667,12.56,19.6813333333,24.289,21.6816666667,8.124,9.389
469.75,13.2294444444,34.1039090909,9.431,40.3743333333,12.4516666667,19.6386666667,24.261,21.6863333333,8.09433333333,9.35433333333
470.11,13.1610555556,34.0813939394,9.415,40.358,12.405,19.571,24.226,21.6396666667,7.978,9.25733333333
470.46,13.1636111111,34.0446666667,9.3565,40.3686666667,12.3456666667,19.5926666667,24.262,21.6743333333,7.94133333333,9.229
470.81,13.1871111111,34.1316060606,9.454,40.5303333333,12.322,19.652,24.312,21.7136666667,7.94666666667,9.27433333333
471.16,13.1898333333,34.1077878788,9.4595,40.5083333333,12.294,19.627,24.299,21.687,7.912,9.25966666667
471.51,13.1832777778,34.1473030303,9.4715,40.5133333333,12.339,19.579,24.244,21.6503333333,7.94066666667,9.28
471.87,13.2170555556,34.1426969697,9.471,40.475,12.378,19.606,24.293,21.6583333333,7.94233333333,9.30366666667
472.22,13.1892222222,34.1121212121,9.44,40.415,12.407,19.5423333333,24.194,21.5766666667,7.99833333333,9.321
472.57,13.1649444444,34.1181212121,9.4545,40.3903333333,12.4306666667,19.512,24.129,21.5546666667,8.02866666667,9.31266666667
472.92,13.1421111111,34.1215151515,9.519,40.4163333333,12.469,19.5146666667,24.133,21.5323333333,8.00066666667,9.30166666667
473.27,13.1345,34.2378181818,9.544,40.5266666667,12.453,19.532,24.144,21.5276666667,7.98133333333,9.308
473.62,13.152,34.2869090909,9.602,40.5926666667,12.5586666667,19.6243333333,24.242,21.5886666667,8.017,9.369
473.98,13.2003333333,34.3863939394,9.62,40.5433333333,12.6043333333,19.6426666667,24.255,21.5703333333,8.05166666667,9.44433333333
474.33,13.2308333333,34.5248787879,9.75,40.487,12.731,19.652,24.224,21.567,8.114,9.529
474.68,13.2112222222,34.5180909091,9.7035,40.358,12.7453333333,19.6353333333,24.218,21.556,8.14933333333,9.5
475.03,13.2391666667,34.6232424242,9.707,40.377,12.7843333333,19.6703333333,24.212,21.55,8.15833333333,9.56333333333
475.38,13.2837777778,34.7221818182,9.7585,40.537,12.7843333333,19.759,24.313,21.6246666667,8.20866666667,9.60133333333
475.73,13.332,34.8449393939,9.8195,40.5306666667,12.7983333333,19.7936666667,24.34,21.6563333333,8.25366666667,9.673
476.08,13.3109444444,34.9330606061,9.868,40.5423333333,12.7833333333,19.8146666667,24.355,21.6583333333,8.23466666667,9.648
476.44,13.2655,34.9332727273,9.8,40.5586666667,12.7306666667,19.7626666667,24.31,21.6023333333,8.16,9.60533333333
476.79,13.2923888889,34.9631515152,9.7685,40.5816666667,12.7083333333,19.717,24.255,21.5296666667,8.13,9.61533333333
477.14,13.2732222222,34.9626969697,9.782,40.5833333333,12.789,19.7266666667,24.26,21.535,8.19633333333,9.60533333333
477.49,13.3295555556,35.0949090909,9.851,40.6496666667,12.8346666667,19.793,24.343,21.599,8.27933333333,9.631
477.84,13.309,35.1191515152,9.857,40.758,12.8206666667,19.808,24.359,21.637,8.31533333333,9.58833333333
478.19,13.2768333333,35.1368181818,9.8025,40.8363333333,12.7716666667,19.7926666667,24.371,21.65,8.258,9.52033333333
478.54,13.3288333333,35.1581515152,9.8555,40.957,12.7953333333,19.7896666667,24.365,21.6816666667,8.273,9.56266666667
478.89,13.3537777778,35.2076363636,9.9,41.047,12.852,19.8016666667,24.434,21.7556666667,8.30866666667,9.57866666667
479.24,13.3282777778,35.1650606061,9.949,40.9733333333,12.827,19.7953333333,24.417,21.7496666667,8.29133333333,9.55666666667
479.60,13.3170555556,35.1722727273,9.9855,41.093,12.8266666667,19.8343333333,24.468,21.8106666667,8.308,9.526
479.95,13.3951666667,35.234969697,10.014,41.236,12.862,19.8916666667,24.544,21.8886666667,8.35966666667,9.57566666667
480.30,13.4069444444,35.2553636364,10.094,41.2736666667,12.87,19.8733333333,24.517,21.8553333333,8.37533333333,9.568
480.65,13.3804444444,35.2413939394,10.113,41.2766666667,12.8803333333,19.8453333333,24.489,21.856,8.43266666667,9.56966666667
481.00,13.4018333333,35.2261212121,10.141,41.2773333333,12.836,19.858,24.508,21.8746666667,8.43666666667,9.58066666667
481.35,13.3648888889,35.1795757576,10.0865,41.222,12.7486666667,19.8213333333,24.463,21.837,8.386,9.56266666667
481.70,13.3666111111,35.2357575758,10.0575,41.262,12.7286666667,19.8576666667,24.521,21.875,8.364,9.55066666667
482.05,13.3557222222,35.2722424242,10.039,41.255,12.68,19.827,24.496,21.835,8.34066666667,9.54
482.40,13.3005,35.3,9.9875,41.2453333333,12.628,19.8093333333,24.479,21.8003333333,8.29533333333,9.48266666667
482.75,13.2465555556,35.3085151515,9.9485,41.252,12.5623333333,19.7846666667,24.437,21.7533333333,8.27333333333,9.44233333333
483.10,13.2276666667,35.3442727273,9.9325,41.2366666667,12.5413333333,19.7776666667,24.438,21.7453333333,8.26666666667,9.44866666667
483.45,13.2072777778,35.3237575758,9.924,41.2006666667,12.519,19.7733333333,24.434,21.7196666667,8.266,9.43866666667
483.80,13.1856666667,35.3257272727,9.924,41.1926666667,12.5156666667,19.741,24.392,21.682,8.261,9.43133333333
484.15,13.1895555556,35.3655454545,9.919,41.238,12.514,19.7683333333,24.438,21.7186666667,8.26566666667,9.43266666667
484.50,13.1829444444,35.4075151515,9.915,41.2256666667,12.4946666667,19.7883333333,24.453,21.7226666667,8.25033333333,9.41933333333
484.85,13.1751666667,35.4323636364,9.9025,41.1983333333,12.4876666667,19.7683333333,24.429,21.7013333333,8.23733333333,9.422
485.20,13.1704444444,35.4558787879,9.907,41.2233333333,12.4916666667,19.761,24.418,21.685,8.23466666667,9.416
485.55,13.1816111111,35.4999393939,9.942,41.239,12.503,19.7756666667,24.437,21.6916666667,8.26866666667,9.445
485.90,13.1702222222,35.4981212121,9.9555,41.2766666667,12.512,19.7953333333,24.46,21.7,8.284,9.441
486.25,13.1791111111,35.5025454545,9.971,41.2666666667,12.5176666667,19.786,24.444,21.6846666667,8.31,9.46266666667
486.60,13.1872777778,35.4987878788,9.9905,41.2683333333,12.5286666667,19.7876666667,24.44,21.6736666667,8.31766666667,9.474
486.95,13.2031111111,35.5337575758,9.998,41.3396666667,12.5583333333,19.8123333333,24.468,21.6906666667,8.34033333333,9.46966666667
487.30,13.1955555556,35.5761212121,9.9935,41.3673333333,12.5553333333,19.799,24.456,21.679,8.30633333333,9.46066666667
487.65,13.2159444444,35.6161818182,10.0215,41.3443333333,12.5826666667,19.8203333333,24.48,21.6916666667,8.31333333333,9.46766666667
488.00,13.1882222222,35.5802727273,10.01,41.2756666667,12.5636666667,19.7753333333,24.41,21.6306666667,8.29466666667,9.45433333333
488.35,13.2145,35.6033636364,10.0335,41.3253333333,12.606,19.7936666667,24.456,21.669,8.33466666667,9.48933333333
488.70,13.203,35.6326060606,10.037,41.354,12.606,19.799,24.468,21.675,8.34166666667,9.46966666667
489.05,13.1999444444,35.6903939394,10.0595,41.414,12.6106666667,19.8346666667,24.515,21.699,8.353,9.47133333333
489.40,13.1886666667,35.6947575758,10.1015,41.436,12.608,19.7933333333,24.446,21.6553333333,8.35233333333,9.467
489.75,13.2071666667,35.7692424242,10.135,41.477,12.627,19.8173333333,24.467,21.688,8.38233333333,9.487
490.10,13.2160555556,35.8798787879,10.193,41.511,12.6586666667,19.8543333333,24.511,21.737,8.40733333333,9.50566666667
490.45,13.2081666667,35.9472727273,10.2255,41.5233333333,12.6823333333,19.8863333333,24.565,21.788,8.421,9.50166666667
490.80,13.1836111111,35.9725454545,10.2605,41.52,12.659,19.8593333333,24.533,21.76,8.41133333333,9.47666666667
491.15,13.1976111111,36.0348181818,10.3205,41.57,12.6896666667,19.867,24.546,21.7843333333,8.469,9.49566666667
491.50,13.1869444444,36.0847575758,10.3365,41.6246666667,12.668,19.9116666667,24.612,21.8356666667,8.44866666667,9.48866666667
491.85,13.2318333333,36.1910909091,10.392,41.7103333333,12.7173333333,19.9736666667,24.698,21.917,8.499,9.51033333333
492.20,13.216,36.2017878788,10.4365,41.7083333333,12.6906666667,19.9533333333,24.676,21.8856666667,8.46433333333,9.48833333333
492.55,13.2483888889,36.2799090909,10.504,41.8113333333,12.7243333333,20.0146666667,24.744,21.945,8.47066666667,9.52166666667
492.90,13.2743888889,36.3386666667,10.5395,41.8063333333,12.7593333333,20.0033333333,24.741,21.9693333333,8.50633333333,9.55366666667
493.25,13.2921111111,36.440030303,10.567,41.8556666667,12.794,20.0546666667,24.809,22.0286666667,8.51933333333,9.56666666667
493.60,13.2929444444,36.4657878788,10.622,41.8796666667,12.806,20.0516666667,24.809,22.0203333333,8.54166666667,9.587
493.95,13.2928333333,36.4753333333,10.628,41.918,12.8423333333,20.0693333333,24.837,22.019,8.53533333333,9.569
494.30,13.3756111111,36.6091818182,10.7125,42.0496666667,12.888,20.098,24.876,22.0443333333,8.59733333333,9.638
494.65,13.4337222222,36.7436363636,10.7505,42.0976666667,12.95,20.187,24.968,22.1473333333,8.63733333333,9.689
495.00,13.4942222222,36.8636666667,10.777,42.2133333333,13.002,20.2683333333,25.043,22.2003333333,8.686,9.75
495.34,13.5472222222,36.9763636364,10.839,42.3123333333,13.0563333333,20.2633333333,25.017,22.182,8.761,9.818
495.69,13.5795,37.0646060606,10.918,42.4123333333,13.0896666667,20.2586666667,24.978,22.1773333333,8.75533333333,9.87466666667
496.04,13.618,37.1351212121,10.92,42.4403333333,13.1116666667,20.3426666667,25.037,22.2293333333,8.79466666667,9.902
496.39,13.63,37.2363939394,10.938,42.4556666667,13.1203333333,20.3113333333,24.999,22.168,8.80833333333,9.903
496.74,13.6095,37.2368484848,10.9335,42.422,13.086,20.3136666667,24.982,22.1423333333,8.79966666667,9.85333333333
497.09,13.6100555556,37.2385454545,10.8725,42.447,13.0733333333,20.2916666667,24.989,22.1403333333,8.789,9.853
497.44,13.6747777778,37.3434242424,10.8815,42.478,13.1,20.3826666667,25.098,22.218,8.78,9.90533333333
497.79,13.6836666667,37.4446666667,10.9095,42.561,13.0463333333,20.392,25.129,22.236,8.787,9.927
498.14,13.6992777778,37.4652424242,10.933,42.6146666667,13.0253333333,20.414,25.143,22.2603333333,8.777,9.919
498.48,13.7535,37.5145757576,10.965,42.699,13.0693333333,20.416,25.146,22.2576666667,8.83266666667,9.98766666667
