wavelength,Back_TanNivm,Belly_TanNivm,Breast_TanNivm,Crissum_TanNivm,Crown_TanNivm,DorTail_TanNivm,Patch10_TanNivm,Patch11_TanNivm,Patch12_TanNivm,Rump_TanNivm,Throat_TanNivm,WingTip_TanNivm
448.92,5.15393333333,41.6599333333,36.3486666667,20.9038,28.0075333333,6.31028253969,9.63059999999,21.1763333333,5.7068,32.5848666667,20.9786666667,7.19972333333
449.27,5.17573333333,41.7655333333,36.5554,20.9569333333,28.1927333333,6.33613968254,9.66980000001,21.3066666667,5.7252,32.7172666667,21.1040666667,7.22224666667
449.62,5.1726,41.8521333333,36.754,20.9784666667,28.3582666667,6.34200634921,9.67546666667,21.4193333333,5.7218,32.8544666667,21.211,7.22511333333
449.98,5.19933333333,42.0284,37.0576666667,21.0611333333,28.5832666667,6.39256825396,9.72760000001,21.5964666667,5.7436,33.0604666667,21.3785333333,7.26343166667
450.33,5.21906666667,42.1378666667,37.3047333333,21.1090666667,28.7784666667,6.43371428571,9.78066666667,21.7217333333,5.76726666667,33.2130666667,21.5150666667,7.298905
450.69,5.207,42.2469333333,37.5369333333,21.14,28.9594666667,6.44050793651,9.79759999999,21.8508,5.76933333333,33.3700666667,21.6482,7.29492333333
451.04,5.21106666667,42.311,37.7323333333,21.1628666667,29.1122666667,6.44974603175,9.82653333334,21.9512666667,5.76173333333,33.5174666667,21.7666,7.284205
451.40,5.22966666667,42.4201333333,37.9684666667,21.2338666667,29.3055333333,6.47728571429,9.85473333334,22.0966,5.78573333333,33.6882,21.9082,7.30932833333
451.75,5.2536,42.5416666667,38.1946666667,21.2855333333,29.4816666666,6.4913015873,9.89626666666,22.2258666666,5.80233333333,33.8397333333,22.0514666667,7.323415
452.10,5.23793333333,42.6107333333,38.405,21.3084666667,29.6323333333,6.50021904761,9.93373333333,22.3414,5.8018,33.9743333333,22.1644,7.32511
452.46,5.2208,42.6706666667,38.6174666667,21.3141333333,29.7654666667,6.49605079365,9.94053333333,22.443,5.78113333333,34.1016666667,22.2571333333,7.31652666667
452.81,5.24346666667,42.7416666667,38.8008,21.3456666667,29.9073333333,6.51602539683,9.97553333333,22.5436,5.79906666667,34.2162,22.3644,7.332945
453.17,5.2488,42.7668666667,38.9346,21.3384,30.0288666667,6.5203936508,9.99893333332,22.6202,5.80186666667,34.3091333333,22.4503333333,7.340825
453.52,5.26206666667,42.8436,39.1357333333,21.3776,30.1866,6.55081587302,10.0426666667,22.7397333333,5.82493333333,34.4274,22.5628666667,7.36452333333
453.87,5.24366666667,42.8298,39.2318,21.3609333333,30.2884666667,6.53773650793,10.0401333333,22.7939333333,5.80286666667,34.4853333333,22.6117333333,7.35393666667
454.23,5.19933333333,42.8574,39.3736,21.3566666667,30.4088666667,6.49982857142,10.0267333333,22.8738,5.76713333333,34.5755333333,22.6841333333,7.30525333333
454.58,5.21193333333,42.9408,39.5582666667,21.385,30.562,6.51166984127,10.0596,22.9776,5.76826666667,34.6956,22.783,7.31949
454.93,5.24726666667,43.0792,39.8202666667,21.4527333333,30.7798666667,6.56643174603,10.1091333333,23.1411333333,5.80506666667,34.8768666666,22.9436666667,7.37113833333
455.29,5.2484,43.152,39.9986666667,21.4772666667,30.9408,6.57736190475,10.1422666667,23.2506,5.8016,34.998,23.0564,7.387955
455.64,5.2406,43.2318666666,40.2106666667,21.5028666667,31.1134666667,6.58227301588,10.1686,23.3881333333,5.795,35.1576666667,23.1793333333,7.39645333333
456.00,5.2412,43.3238,40.4284666666,21.5376666667,31.297,6.57603174603,10.1920666667,23.5036,5.7808,35.2908,23.283,7.386345
456.35,5.25373333333,43.3756,40.6154666667,21.5536666667,31.4599333333,6.59168571428,10.2154,23.6088666667,5.78613333333,35.4183333333,23.4261333333,7.39254
456.70,5.24153333333,43.4708666667,40.8683333333,21.5663333333,31.6460666667,6.59546984127,10.2326,23.7396,5.77006666667,35.5764666667,23.56,7.384895
457.06,5.24813333333,43.6384,41.1792666667,21.6473333333,31.8852666667,6.61333968254,10.2795333333,23.9337333333,5.793,35.8065333333,23.7504666667,7.41633166667
457.41,5.24593333333,43.7346666667,41.4044666667,21.6912666667,32.0472666666,6.61480952381,10.3212666667,24.0585333333,5.79493333333,35.9552,23.8902666667,7.42851
457.76,5.25126666667,43.8364666667,41.6807333333,21.7310666667,32.2216,6.61706666666,10.3726666667,24.2008,5.8026,36.1354,24.0384,7.45001666667
458.12,5.27113333333,43.9577333333,41.9316,21.793,32.4092666666,6.64162857142,10.4202,24.3403333333,5.8154,36.3362666667,24.1868666667,7.48135
458.47,5.24933333333,43.9762,42.1108,21.7994,32.5094666667,6.63016190475,10.4188666667,24.4214666667,5.80133333333,36.4349333333,24.2701333333,7.47275
458.82,5.20333333333,43.9913333333,42.2416,21.7937333333,32.5877333333,6.58763492064,10.4124666667,24.4724,5.75806666667,36.5046666667,24.3183333333,7.44296833333
459.18,5.19033333333,44.0033333333,42.3768,21.8098666667,32.6808,6.58339047619,10.4177333333,24.5467333334,5.74373333333,36.5806666667,24.3778666667,7.43259333333
459.53,5.18226666667,44.0232,42.5087333333,21.8190666667,32.7861333333,6.58744444444,10.4317333333,24.6034,5.738,36.6501333333,24.4338,7.42630166667
459.88,5.20193333333,44.0928666667,42.6806,21.8614666667,32.924,6.61405396825,10.4701333333,24.7033333333,5.7712,36.7674,24.5348666667,7.45957666667
460.24,5.19313333333,44.1652666667,42.8273333333,21.901,33.062,6.61547301588,10.4957333333,24.7961333333,5.7638,36.8655333333,24.5991333333,7.452835
460.59,5.20266666667,44.2418666667,42.9918666667,21.9434666666,33.2128666667,6.62195555556,10.5244,24.888,5.77513333333,36.9834,24.6891333333,7.46247
460.94,5.21373333333,44.2628,43.1070666667,21.9516,33.3359333333,6.63528888888,10.5495333333,24.9579333333,5.77013333333,37.0554666667,24.7446666667,7.46299666667
461.29,5.22313333333,44.3529333333,43.2876666667,21.9926666666,33.5169333333,6.66825714285,10.5845333333,25.0696,5.7786,37.1859333333,24.8456666667,7.48078333333
461.65,5.22313333333,44.419,43.4597333334,22.0395333333,33.6986666667,6.68801587301,10.6120666667,25.1854,5.7726,37.3098,24.9324,7.48749833333
462.00,5.23446666667,44.4918666667,43.6424,22.0714,33.8806666667,6.70026984127,10.6483333333,25.3105333333,5.78753333333,37.4325333333,25.0254666667,7.50552833333
462.35,5.25833333333,44.6190666667,43.8742,22.1453333333,34.125,6.73057777779,10.7098,25.4788,5.80206666667,37.6184,25.1637333333,7.53439333333
462.71,5.29773333333,44.7359333333,44.1390666667,22.208,34.3793333333,6.77578095237,10.7720666667,25.6589333333,5.8356,37.8073333334,25.3105333333,7.56612166667
463.06,5.32253333333,44.9016,44.4247333334,22.2608,34.6651333333,6.80454285713,10.8384666667,25.8332666666,5.863,38.0343333333,25.4912666667,7.59710166667
463.41,5.33946666667,45.0781333333,44.7237333333,22.342,34.9398,6.83141904763,10.9144,26.0234666667,5.89166666667,38.2819333333,25.6728,7.63677166667
463.76,5.34826666667,45.1493333333,44.9430666667,22.3713333333,35.1374,6.84596190476,10.9609333333,26.1690666667,5.8866,38.4568,25.8102666667,7.639955
464.12,5.38473333333,45.2611333333,45.2198666667,22.4516666666,35.3692,6.89637142858,11.0284666667,26.3441333333,5.92373333333,38.6652666667,25.9823333333,7.70399166667
464.47,5.39753333333,45.3162666667,45.4297333333,22.486,35.5451333333,6.92738412699,11.0842666667,26.4840666667,5.93693333333,38.8082666667,26.0984666667,7.73727833333
464.82,5.3874,45.4556,45.7264666667,22.5483333334,35.7597333333,6.93795238095,11.1260666667,26.641,5.9502,38.9989333333,26.2605333333,7.74716
465.17,5.3806,45.4868,45.9391333333,22.5470666667,35.921,6.92150793651,11.1477333333,26.762,5.943,39.1368,26.3538666667,7.73527
465.53,5.38413333333,45.5612666667,46.1734,22.5610666667,36.0910666667,6.9169047619,11.1612666667,26.8879333333,5.9526,39.2741333333,26.4859333333,7.74754333334
465.88,5.38753333333,45.5996666667,46.3708,22.5954666667,36.2584666667,6.92754920635,11.188,27.0120666667,5.94453333333,39.4058,26.5966666667,7.76544000001
466.23,5.37586666667,45.6632,46.5777333333,22.615,36.4276,6.92382857143,11.208,27.1250666667,5.94086666667,39.5551333333,26.7026,7.76547166666
466.58,5.36653333333,45.7713333333,46.8135333333,22.6648666667,36.6168,6.92474920634,11.2329333334,27.2552,5.93233333333,39.7139333333,26.8264666667,7.76586999999
466.94,5.36253333333,45.8734666666,47.0515333333,22.7163333333,36.8001333333,6.9213936508,11.2695333333,27.3718666667,5.93226666667,39.8616666667,26.9367333333,7.77646166666
467.29,5.366,45.9452666667,47.2644,22.7527333333,36.9735333333,6.92514285714,11.2896,27.5122666667,5.9224,39.9882,27.0488,7.78397666667
467.64,5.36,46.0222666667,47.4792666667,22.799,37.15,6.94026349206,11.3100666667,27.6255333333,5.92253333333,40.1220666667,27.1640666667,7.78541499999
467.99,5.36166666666,46.1184,47.7292666667,22.8202666667,37.3464666667,6.93731428571,11.3423333333,27.7434666667,5.91333333333,40.2925333333,27.2975333333,7.78089166667
468.35,5.33673333333,46.2449333333,47.9858666667,22.8775333333,37.5672666667,6.92378095239,11.3602,27.8789333333,5.88946666667,40.4874,27.4426666667,7.77166666667
468.70,5.32746666667,46.3035333333,48.1972666667,22.9134,37.7270666667,6.91627619048,11.3728666667,27.9903333333,5.8654,40.6422,27.5393333333,7.76675166667
469.05,5.33806666667,46.4610666667,48.4900666667,22.9968666666,37.9730666667,6.93885079365,11.4065333333,28.1698666667,5.8728,40.8712666667,27.6998666667,7.78866333334
469.40,5.32293333333,46.5764,48.7077333333,23.047,38.1536666667,6.93931111111,11.4387333333,28.2794666667,5.86,41.0307333333,27.8235333333,7.77602666667
469.75,5.33626666667,46.7638666667,49.0169333334,23.1241333334,38.4232,6.97153015873,11.4934666667,28.446,5.8844,41.2444,28.0046,7.79447166667
470.11,5.3456,46.9104666667,49.3149333333,23.1998,38.6593333333,6.98660952381,11.5415333333,28.6134,5.88693333333,41.4517333333,28.1662666667,7.80562666666
470.46,5.37706666667,47.0045333333,49.5337333333,23.2423333333,38.8654666667,7.01692380953,11.5945333333,28.7360666667,5.926,41.6346,28.3206666667,7.84887999999
470.81,5.37073333333,47.0406,49.7336666667,23.2708,39.0164666667,7.02559365079,11.5836,28.8803333333,5.9146,41.7822,28.4321333333,7.83512999999
471.16,5.3852,47.1331333334,49.9761333333,23.323,39.2186666667,7.04792698413,11.6264666667,29.0052,5.9228,41.9766666667,28.5887333333,7.85113833334
471.51,5.39993333333,47.2799333333,50.2786,23.3994666667,39.448,7.05927936507,11.6772,29.1934666667,5.93986666667,42.2042,28.7614,7.88138499999
471.87,5.38746666667,47.3223333333,50.4533333333,23.4033333333,39.6118,7.04559047619,11.671,29.3109333333,5.93693333333,42.3288666667,28.8712,7.87653999999
472.22,5.42266666667,47.4083333333,50.7191333333,23.4512,39.8244,7.07945714286,11.7302666667,29.4785333333,5.97626666667,42.5106666667,29.0136666667,7.90850333333
472.57,5.4568,47.5114,50.9318666667,23.4888,40.0554,7.10390158729,11.7768,29.6056,6.0032,42.6741333333,29.1586,7.94133666667
472.92,5.47366666666,47.5653333333,51.1375333334,23.5202666667,40.2177333333,7.12059365079,11.8226,29.7178,6.00666666667,42.8062,29.2832,7.95129333333
473.27,5.49433333333,47.6996,51.4060666667,23.5864666667,40.4932666667,7.15428253968,11.8866666667,29.9058666667,6.02966666667,43.0289333334,29.4458666667,7.97630333333
473.62,5.48713333333,47.7313333333,51.6082666667,23.6126,40.6250666667,7.15688253968,11.9216666667,30.0073333333,6.02446666667,43.1661333334,29.5625333333,7.98728500001
473.98,5.4938,47.8158,51.8607333333,23.6482,40.8341333333,7.18703174604,11.9581333333,30.1533333333,6.04086666667,43.3392,29.7178,8.004115
474.33,5.48893333333,47.9018666667,52.1164,23.6910666667,41.0344666667,7.20429206349,11.9948666667,30.3039333333,6.039,43.5166666667,29.8431333333,8.01060999999
474.68,5.5068,48.0640666667,52.4554,23.7483333333,41.318,7.23499365079,12.0670666667,30.4654,6.06686666667,43.76,30.0296666667,8.04734500001
475.03,5.5006,48.1653333333,52.7416666666,23.7885333333,41.5307333333,7.25581587302,12.0861333333,30.6182666667,6.07486666667,43.9332666667,30.1586,8.05867999999
475.38,5.49413333333,48.2706,52.9914,23.8038,41.7592666667,7.26584444444,12.1017333333,30.7470666667,6.067,44.1037333333,30.303,8.05897833333
475.73,5.50286666667,48.4000666667,53.3030666667,23.8634666667,42.0077333333,7.28456507937,12.1756666667,30.911,6.07273333333,44.3254,30.4716,8.07170166667
476.08,5.4728,48.4516666667,53.5279333333,23.8592,42.1717333333,7.25671111112,12.1801333333,31.0110666667,6.03566666667,44.4672666667,30.5912,8.04500000001
476.44,5.43333333333,48.5654,53.8092666667,23.9069333333,42.3944666667,7.23657460317,12.1806,31.1669333333,6.00946666667,44.6873333333,30.7309333333,8.013885
476.79,5.408,48.6258666667,54.0264,23.9180666667,42.561,7.22666031745,12.1854,31.271,5.9948,44.8425333333,30.8550666666,8.01310166666
477.14,5.4142,48.7132666667,54.3054666667,23.9637333333,42.7439333333,7.23454920634,12.2170666667,31.3984,5.99013333333,45.0331333333,30.9954,8.03127499999
477.49,5.40106666667,48.7843333333,54.539,23.9868,42.9496,7.22177142858,12.2352,31.5292666666,5.98473333333,45.1988666667,31.122,8.01962166667
477.84,5.40333333333,48.8267333333,54.6945333333,23.9863333333,43.0996666667,7.21479047619,12.2474666667,31.631,5.9794,45.299,31.1964666667,8.01187833333
478.19,5.40333333333,48.9246,54.9644666666,24.0400666667,43.3157333333,7.22436190476,12.2853333333,31.7846,5.97126666667,45.4905333333,31.3512,8.01693333333
478.54,5.40193333333,48.9559333333,55.1278666667,24.0410666667,43.4544,7.22160317461,12.3073333333,31.8779333333,5.95386666667,45.6022666667,31.4448,8.01025166667
478.89,5.41186666667,48.9982666667,55.3214666667,24.058,43.6402666667,7.22588888888,12.3514666667,31.9862,5.96153333333,45.7422666667,31.5752666667,8.01281833333
479.24,5.4044,49.0502666667,55.5560666667,24.0788,43.8226,7.21647301588,12.3756,32.1084,5.95653333334,45.909,31.6978,8.00504166667
479.60,5.41766666667,49.1488666667,55.8386666667,24.1368666667,44.0162,7.23488253969,12.4091333333,32.2585333333,5.97386666667,46.1044,31.8530666667,8.02137000001
479.95,5.41,49.2242,56.0972,24.1858,44.2234666667,7.24628571429,12.4234,32.397,5.97626666667,46.2904666667,31.9958666667,8.02574666667
480.30,5.42086666667,49.3156666667,56.4228,24.2279333333,44.4279333333,7.26377777778,12.4611333333,32.566,5.9874,46.4914666667,32.1686666667,8.04481833334
480.65,5.42766666667,49.4468666667,56.8162,24.2784666667,44.6923333333,7.27923809524,12.4876,32.7564,5.99473333333,46.7553333333,32.3974,8.048905
481.00,5.42686666667,49.6004,57.2170666667,24.3176,44.9547333333,7.29118412698,12.5054666667,32.987,6.005,47.0336,32.6455333333,8.05563166667
481.35,5.44693333333,49.8594666667,57.7518666667,24.4259333333,45.3167333333,7.31396825397,12.5539333333,33.2812,6.01213333333,47.4342666667,32.9644,8.07033833334
481.70,5.447,50.1156666667,58.2581333333,24.5360666666,45.6717333333,7.33071428571,12.6108,33.5494,6.0134,47.8176666667,33.2894666666,8.08272999999
482.05,5.44906666667,50.2901333334,58.6616666666,24.6264,45.981,7.33763809525,12.6533333333,33.7866666667,6.01306666667,48.1233333333,33.5551333333,8.087435
482.40,5.4598,50.472,59.0368,24.7224666667,46.2735333333,7.3569936508,12.6995333333,34.0181333334,6.03393333333,48.3998666667,33.7751333333,8.10958333334
