wavelength,Back_TanRufm,Belly_TanRufm,Breast_TanRufm,Crissum_TanRufm,Crown_TanRufm,DorTail_TanRufm,Patch10_TanRufm,Patch11_TanRufm,Patch12_TanRufm,Patch13_TanRufm,Patch14_TanRufm,Rump_TanRufm,Throat_TanRufm,WingTip_TanRufm
430.08,14.4521666667,32.6272753623,28.0859166667,11.8738333333,4.48291666666,8.82975,17.176,30.3081666667,4.20916666667,19.3333333334,17.2386666667,40.6671666667,26.3975,9.22101470588
430.44,14.4576666667,32.6880688406,28.0908333333,11.9019166667,4.48225,8.83591666667,17.1705833333,30.3600833333,4.19808333334,19.2619166666,17.2909166667,40.68875,26.3953333333,9.22220833335
430.79,14.4584166666,32.7264746377,28.077,11.9363333333,4.49533333333,8.83558333333,17.1606666666,30.3915833333,4.21383333333,19.19175,17.3403333333,40.6649166667,26.3633333333,9.23394117647
431.15,14.481,32.8248007247,28.13,11.9865,4.51491666667,8.87783333333,17.1819166667,30.47725,4.25125,19.1595,17.4255,40.7231666667,26.3941666667,9.27250735294
431.50,14.47775,32.9218586957,28.153,12.0236666667,4.52166666667,8.89991666667,17.1856666667,30.52325,4.24841666667,19.1188333333,17.4688333333,40.7330833333,26.4275,9.29539950981
431.86,14.436,32.9384311594,28.1394166667,12.04925,4.52075,8.89916666667,17.142,30.5265833334,4.22808333334,19.023,17.48525,40.7163333333,26.4080833333,9.28897303923
432.22,14.4386666667,33.0030507246,28.16425,12.06925,4.52758333333,8.90475,17.1299166667,30.58125,4.204,18.9731666667,17.5205833334,40.75125,26.4440833333,9.28996078433
432.57,14.4558333333,33.0568405797,28.2033333333,12.1166666667,4.54666666667,8.93808333333,17.1499166667,30.62875,4.23233333333,18.9340833333,17.57975,40.8038333333,26.4546666667,9.31564215686
432.93,14.4644166667,33.1383188406,28.2169166667,12.1438333333,4.56733333333,8.95049999999,17.16875,30.6781666667,4.2355,18.9015,17.6258333334,40.8498333333,26.4531666667,9.33063970588
433.29,14.457,33.1471376811,28.22325,12.1688333333,4.58658333333,8.96783333334,17.1830833333,30.6740833333,4.24283333333,18.8209166667,17.65125,40.83425,26.4178333333,9.34065196077
433.64,14.48925,33.2099818841,28.25975,12.2079166667,4.61366666667,8.99841666668,17.198,30.7314166666,4.25375,18.7949166666,17.7064166667,40.876,26.422,9.36914460788
434.00,14.5044166667,33.2385905797,28.2921666667,12.2408333333,4.63983333333,9.02058333333,17.2254166667,30.782,4.2585,18.7513333333,17.7633333333,40.8944166667,26.4259166667,9.39054166668
434.35,14.5213333333,33.2571413044,28.3036666666,12.2775833333,4.67391666667,9.04583333334,17.24925,30.8129166667,4.27775,18.721,17.8105,40.9106666667,26.42075,9.4185465686
434.71,14.5620833333,33.3135652174,28.3280833334,12.3133333333,4.72341666666,9.07525000001,17.282,30.8789166666,4.29675,18.6908333333,17.8854166667,40.9555,26.4545833333,9.43336274513
435.07,14.5566666667,33.3178115942,28.2946666667,12.32475,4.728,9.05000000001,17.27375,30.8655833334,4.27233333333,18.6195,17.909,40.9271666667,26.4238333333,9.4200612745
435.42,14.5863333333,33.3404565217,28.3105833333,12.3896666667,4.77008333334,9.06991666668,17.2763333333,30.91575,4.30116666667,18.57325,17.9815833333,40.94225,26.4174166667,9.44247549017
435.78,14.5883333333,33.3714927536,28.3044166667,12.41925,4.78483333333,9.06358333333,17.2766666667,30.9455,4.31058333333,18.521,18.0339166667,40.943,26.4044166667,9.44370588237
436.13,14.5985833333,33.4003115942,28.319,12.45775,4.82008333333,9.06958333334,17.2890833333,30.9906666667,4.33641666667,18.4654166667,18.1040833333,40.94575,26.3885833333,9.46460539215
436.49,14.58225,33.4526557971,28.2884166667,12.4771666667,4.81841666667,9.06808333332,17.2665,31.0171666667,4.31908333333,18.4000833333,18.13675,40.9256666667,26.3968333333,9.46857843135
436.84,14.5809166667,33.4670471014,28.26925,12.525,4.84433333334,9.09891666667,17.2493333333,31.0476666667,4.3345,18.3386666666,18.1854166667,40.9018333333,26.407,9.47399264705
437.20,14.5856666667,33.5633949275,28.2884166667,12.5690833333,4.868,9.12699999999,17.268,31.1454166667,4.34166666667,18.3143333333,18.26825,40.9623333333,26.4515833333,9.49905882353
437.56,14.5520833333,33.5980181159,28.2591666667,12.5776666667,4.88983333333,9.13091666668,17.2575,31.1845833333,4.33308333333,18.2565,18.3080833333,40.9665833334,26.4591666666,9.49264215688
437.91,14.5581666667,33.6784347826,28.2446666667,12.6385833334,4.92691666666,9.16491666667,17.2536666667,31.2339166666,4.355,18.2084166666,18.37,40.9685833333,26.4891666667,9.52027205883
438.27,14.552,33.7428478261,28.2563333333,12.67025,4.94508333333,9.18250000001,17.2414166667,31.2870833333,4.35875,18.1529166667,18.4308333334,40.9705,26.54,9.53305882355
438.62,14.4751666667,33.7382862319,28.1853333333,12.6370833333,4.89875,9.14666666667,17.1833333333,31.2721666667,4.30358333334,18.0385833333,18.4305,40.9041666667,26.49225,9.49825245098
438.98,14.45325,33.8042608696,28.21475,12.6708333334,4.9085,9.16225,17.18275,31.3473333333,4.28408333333,17.98275,18.4819166667,40.9491666667,26.5226666667,9.50868382353
439.33,14.4100833334,33.8003297102,28.188,12.644,4.89675,9.14725,17.15575,31.35625,4.25641666667,17.899,18.4910833333,40.91775,26.5043333333,9.48571813725
439.69,14.3983333333,33.834365942,28.1789166667,12.6678333333,4.90258333334,9.14775000001,17.1445,31.38925,4.24391666667,17.8373333333,18.54025,40.9213333333,26.51475,9.4872647059
440.04,14.41225,33.8875289855,28.184,12.6971666667,4.91766666667,9.16991666668,17.16375,31.4468333333,4.25308333333,17.80225,18.614,40.9553333333,26.5390833333,9.51390196077
440.40,14.4279166666,33.9111485507,28.1996666667,12.738,4.96175,9.18774999999,17.1716666667,31.4956666666,4.26733333333,17.7748333333,18.6795,40.9299166667,26.5451666667,9.5306127451
440.75,14.4429166666,33.9470507246,28.2090833334,12.7764166667,5.00458333333,9.20075000001,17.1949166666,31.542,4.30008333333,17.7338333333,18.746,40.9466666667,26.5501666667,9.56643382355
441.11,14.4536666667,33.9373586956,28.1936666667,12.8023333333,5.0375,9.20466666667,17.1815833333,31.5521666667,4.30975,17.6799166667,18.79,40.90075,26.5470833333,9.57388725493
441.47,14.45575,33.9490217391,28.1894166667,12.8189166667,5.04325,9.19791666666,17.1589166667,31.57675,4.2885,17.615,18.834,40.8819166667,26.53,9.56456862743
441.82,14.4435833333,33.947134058,28.1761666666,12.8354166666,5.03016666667,9.18383333334,17.13025,31.5851666667,4.265,17.5501666667,18.882,40.8461666667,26.5041666667,9.5557377451
442.18,14.4108333333,33.958192029,28.1403333333,12.8295833333,5.01516666667,9.16899999999,17.10525,31.5900833333,4.24608333334,17.47675,18.911,40.82275,26.4685833333,9.5311862745
442.53,14.4283333333,34.0114782609,28.1775833333,12.8883333333,5.05858333334,9.199,17.1278333333,31.6444166667,4.27708333333,17.4414166667,18.9950833333,40.8419166667,26.4890833333,9.55937254905
442.89,14.4574166667,34.0612536232,28.1771666667,12.9256666667,5.08891666666,9.22383333333,17.1465833333,31.6870833333,4.312,17.3963333334,19.0794166667,40.8399166667,26.50575,9.5879240196
443.24,14.4808333333,34.1425398551,28.1970833334,12.9721666667,5.11233333333,9.24841666666,17.1783333333,31.7461666667,4.3235,17.3513333333,19.172,40.8716666667,26.5221666667,9.60939215685
443.60,14.5101666666,34.2394565217,28.2394166667,13.021,5.14208333334,9.27108333334,17.2134166666,31.8523333333,4.32591666666,17.3053333333,19.2615833333,40.9271666667,26.5646666666,9.62825
443.95,14.492,34.2718297101,28.24075,13.0554166667,5.15683333333,9.28525,17.2161666667,31.9140833333,4.31283333333,17.22925,19.3223333333,40.9431666667,26.5710833333,9.62768137253
444.31,14.4959166667,34.3317463768,28.2559166667,13.08925,5.15841666666,9.30558333332,17.2264166666,31.9719166667,4.30816666667,17.1700833333,19.37175,40.9813333333,26.5990833333,9.63927205883
444.66,14.47175,34.3872028986,28.27375,13.0974166667,5.13783333334,9.30216666669,17.2086666667,32.0363333333,4.26766666666,17.0959166667,19.4213333333,40.986,26.62275,9.61858088235
445.02,14.4705833333,34.4522282609,28.2930833333,13.1410833333,5.14033333333,9.32216666667,17.239,32.1063333333,4.276,17.0455833333,19.4925833334,41.0239166666,26.6316666667,9.6346985294
445.37,14.4680833333,34.485210145,28.293,13.1753333334,5.14841666667,9.32950000002,17.2560833333,32.1718333334,4.29275,16.9910833333,19.5625,41.02075,26.6534166667,9.6564632353
445.72,14.4713333333,34.5542282609,28.3275833333,13.2091666667,5.16433333333,9.33916666668,17.2781666667,32.2479166666,4.29133333334,16.95075,19.6265,41.0920833334,26.6913333334,9.66528431372
446.08,14.5008333333,34.6086340579,28.3594166667,13.2551666667,5.19891666667,9.35833333334,17.3053333333,32.3025,4.30283333334,16.9326666667,19.6925833334,41.1370833333,26.71375,9.69202450977
446.43,14.51575,34.6499021739,28.383,13.3018333334,5.21216666667,9.37558333333,17.3163333333,32.3569166667,4.30583333333,16.9011666666,19.7433333333,41.1669166667,26.74125,9.70141911767
446.79,14.5334166666,34.6880507246,28.4074166667,13.3563333334,5.2475,9.39066666668,17.3314166667,32.4146666667,4.31991666667,16.8755,19.8014166667,41.1816666667,26.7645833334,9.71867892158
447.14,14.53575,34.7176557971,28.4176666666,13.3903333334,5.26308333333,9.39958333332,17.3356666667,32.46975,4.32216666666,16.8379166666,19.86425,41.19975,26.7911666667,9.72723774513
447.50,14.5429166667,34.7436811594,28.4188333334,13.4235,5.27833333333,9.41075,17.3423333333,32.5041666667,4.32358333333,16.79825,19.9153333333,41.19725,26.7915,9.7361740196
447.85,14.5549166667,34.7843369565,28.4201666667,13.4521666667,5.29316666667,9.41208333334,17.33975,32.53025,4.33308333333,16.76775,19.9633333333,41.2006666667,26.80225,9.74356617645
448.21,14.565,34.8393188406,28.4230833333,13.4888333333,5.31458333334,9.42208333333,17.3438333333,32.5895,4.34308333334,16.7176666667,20.03625,41.2221666666,26.816,9.75239705883
448.56,14.6105,34.9017318841,28.4420833333,13.5600833334,5.36616666667,9.45066666667,17.3833333333,32.6525,4.37,16.7076666667,20.1225,41.2625833333,26.8531666667,9.79132107845
448.92,14.6549166667,34.9588913044,28.4626666667,13.62025,5.40841666667,9.47291666667,17.38875,32.7144166667,4.37475,16.665,20.2008333334,41.3089166667,26.8928333333,9.81417892157
449.27,14.6853333333,35.0335362319,28.4933333333,13.6765,5.44375,9.49799999999,17.4099166667,32.7661666667,4.39258333333,16.6175833333,20.2753333333,41.3483333333,26.9188333333,9.83194362745
449.62,14.7114166667,35.0888550725,28.5115833333,13.7295,5.48108333333,9.52275000001,17.443,32.83975,4.40875,16.5713333334,20.3555833334,41.3678333333,26.95275,9.8437622549
449.98,14.7364166667,35.1687101449,28.5509166667,13.7960833333,5.51566666667,9.54800000002,17.4605833333,32.94425,4.42408333333,16.5183333333,20.45025,41.4098333333,26.9995833333,9.86478186275
450.33,14.7665,35.2529057971,28.5814166667,13.8333333333,5.55308333333,9.573,17.4966666667,33.0275,4.43,16.47675,20.5403333333,41.4763333333,27.04325,9.89340196077
450.69,14.7528333333,35.2777210145,28.5713333333,13.8089166667,5.52816666667,9.56816666668,17.48275,33.0598333333,4.3885,16.37675,20.5853333333,41.4841666667,27.04,9.8664877451
451.04,14.7838333333,35.363192029,28.5940833333,13.8445833333,5.553,9.58133333332,17.5126666666,33.1509166667,4.38891666667,16.3228333334,20.6611666667,41.5475,27.0809166667,9.88454901963
451.40,14.7643333333,35.3551630435,28.5615833334,13.8430833333,5.55325,9.57950000001,17.4955833333,33.1583333333,4.38008333334,16.2481666667,20.707,41.5315833333,27.0571666667,9.8750392157
451.75,14.7725,35.3983297101,28.5726666667,13.8686666667,5.56675,9.5825,17.5086666667,33.2155,4.36766666667,16.1795,20.7759166667,41.5523333333,27.07375,9.8817107843
452.10,14.7796666666,35.3971557971,28.5830833334,13.863,5.5615,9.57091666668,17.5165833333,33.2595833334,4.34233333333,16.1165,20.8288333333,41.5790833333,27.0715,9.86886519607
452.46,14.79425,35.4622789855,28.6200833333,13.8878333333,5.56558333333,9.58099999999,17.5325,33.3258333333,4.33491666667,16.0636666667,20.8960833333,41.6336666667,27.0970833333,9.87481127453
452.81,14.7836666667,35.5042789855,28.6235,13.8958333333,5.56308333333,9.57483333332,17.52875,33.3593333334,4.3255,16.01425,20.9436666666,41.62575,27.1165833333,9.86793137258
453.17,14.7973333333,35.5707210145,28.6536666667,13.95575,5.58916666667,9.59375,17.5566666667,33.4225,4.33883333333,15.996,21.0335,41.6781666667,27.1618333333,9.8998970588
453.52,14.8108333334,35.6235543478,28.692,13.9743333333,5.60841666667,9.6,17.5615,33.476,4.33091666666,15.9575833333,21.1009166667,41.7075833333,27.1753333333,9.91564950983
453.87,14.79875,35.6508985507,28.6668333333,13.98875,5.59191666667,9.59208333333,17.5529166666,33.5146666667,4.3025,15.8841666667,21.1404166667,41.6835833333,27.1706666667,9.90197303923
454.23,14.8450833334,35.7488949275,28.705,14.0503333333,5.61258333333,9.62183333334,17.5819166667,33.59625,4.32183333333,15.8626666667,21.2436666667,41.7399166667,27.2214166667,9.93256862743
454.58,14.9203333333,35.8627355072,28.7795,14.1525833333,5.69008333333,9.67241666669,17.6398333333,33.7256666666,4.37708333333,15.8838333333,21.3799166667,41.8330833333,27.2895,10.0046078431
454.93,14.95375,35.9498115942,28.8573333333,14.24775,5.73241666667,9.72225000002,17.6759166667,33.8295833334,4.39858333333,15.8741666667,21.4841666667,41.9016666667,27.3441666667,10.0517352941
455.29,15.027,36.0834202899,28.9656666667,14.334,5.79191666667,9.79174999999,17.7393333334,33.9688333333,4.43983333333,15.8795,21.6185833333,42.0045833333,27.4400833333,10.1025441176
455.64,15.0888333333,36.1999746377,29.056,14.4176666667,5.85016666667,9.86566666666,17.78025,34.10975,4.46541666667,15.87575,21.7455833333,42.0989166666,27.5321666666,10.1412058824
456.00,15.1274166666,36.320192029,29.1173333333,14.5044166667,5.89541666666,9.92374999999,17.8048333333,34.2268333333,4.49216666666,15.85175,21.8513333333,42.1613333333,27.6191666667,10.1860171569
456.35,15.1323333334,36.3577608696,29.1411666667,14.5404166667,5.92333333333,9.93708333334,17.8105833333,34.3141666667,4.50175,15.7906666667,21.94275,42.1565833333,27.65225,10.1940735294
456.70,15.1665833333,36.4522028986,29.2185833333,14.5963333333,5.97558333333,9.99016666666,17.8530833333,34.4295833334,4.5465,15.7609166667,22.0575833333,42.2348333333,27.7206666666,10.2464901961
457.06,15.1943333333,36.5342391305,29.27075,14.629,5.99858333334,10.0195833333,17.8800833334,34.543,4.54425,15.7131666667,22.1429166667,42.3175833334,27.7719166667,10.250870098
457.41,15.2224166667,36.5636557971,29.2821666667,14.6604166667,6.01775,10.0506666667,17.89525,34.6375,4.56833333334,15.6535,22.2186666667,42.34275,27.81425,10.2785294118
457.76,15.2374166667,36.5989130435,29.3210833333,14.6894166667,6.05775,10.0703333333,17.9146666666,34.7225,4.58216666666,15.615,22.32825,42.3999166667,27.8698333333,10.3083627451
458.12,15.2211666666,36.609365942,29.3475,14.6776666667,6.04983333334,10.0671666666,17.9093333333,34.781,4.55933333333,15.5508333333,22.36725,42.4066666667,27.8898333334,10.2997303921
458.47,15.2056666666,36.6327934783,29.3620833333,14.6931666667,6.05166666667,10.07675,17.9133333333,34.8330833333,4.54816666667,15.49175,22.42625,42.4435833333,27.924,10.2993455882
458.82,15.2015833333,36.6490072464,29.3590833334,14.703,6.05033333334,10.07225,17.9076666667,34.8786666667,4.53791666667,15.4328333333,22.4805,42.4588333334,27.9400833333,10.2906568627
459.18,15.197,36.6628804348,29.3474166666,14.7206666667,6.03716666666,10.0549166666,17.9006666667,34.916,4.52183333333,15.3743333333,22.5070833333,42.4740833333,27.9504166667,10.280497549
459.53,15.186,36.6956050725,29.356,14.7444166667,6.01875,10.03525,17.9120833334,34.9646666667,4.50141666667,15.3273333333,22.5545833333,42.476,27.9525833333,10.2788308824
459.88,15.1893333333,36.7223695652,29.3780833333,14.7643333333,6.02983333334,10.021,17.934,35.0069166667,4.49483333333,15.2949166666,22.60475,42.50875,27.9645,10.2760784314
460.24,15.1734166667,36.7354492754,29.376,14.7730833333,6.01041666666,10.01275,17.918,35.03075,4.45833333333,15.2324166666,22.6289166666,42.53525,27.95875,10.2529632353
460.59,15.1750833334,36.7631231884,29.3813333333,14.7933333333,5.99675,10.0025,17.9255833333,35.0898333333,4.4255,15.1815,22.6704166666,42.5655833333,27.9665,10.240875
460.94,15.17175,36.7704528985,29.39175,14.81075,5.99825,9.99166666668,17.92025,35.1246666667,4.41483333333,15.1453333333,22.7245,42.5715833333,27.9776666666,10.2392401961
461.29,15.1955,36.8524963768,29.4515833333,14.861,6.03716666667,10.0194166667,17.9610833334,35.1829166667,4.42966666666,15.1406666667,22.8193333334,42.6399166667,28.0395833333,10.2569313726
461.65,15.2395833333,36.9537101449,29.5275833333,14.9361666667,6.07091666667,10.055,18.0003333333,35.275,4.45133333334,15.1208333333,22.9171666667,42.723,28.1086666667,10.2886299019
462.00,15.29025,37.0395108696,29.5695833333,15.0406666667,6.12616666667,10.0844166667,18.0505,35.3751666666,4.48366666667,15.1005833333,23.0458333333,42.8051666667,28.1675,10.3241102941
462.35,15.3141666666,37.0961884058,29.5923333334,15.0855,6.14066666667,10.08125,18.0695833333,35.4451666666,4.47691666667,15.0515833333,23.1240833334,42.8439166667,28.1854166666,10.3332573529
462.71,15.3465833333,37.1534673913,29.6165833333,15.1235,6.17358333333,10.0929166666,18.11325,35.5056666667,4.478,15.0079166667,23.22,42.87575,28.2260833333,10.3429828431
463.06,15.3566666667,37.2204311594,29.6741666667,15.1715833333,6.21275,10.1124166667,18.1345833334,35.6023333334,4.47666666667,14.9596666667,23.3256666667,42.9235,28.26375,10.3654534313
463.41,15.3960833333,37.2630108696,29.71,15.2109166667,6.24733333333,10.1354166667,18.1476666667,35.6705833334,4.47883333333,14.9169166666,23.4198333333,42.9904166667,28.3056666666,10.3741151961
463.76,15.4218333334,37.3148731884,29.73425,15.2723333333,6.27333333333,10.1794166667,18.1669166667,35.7595833333,4.49108333334,14.8778333333,23.523,43.0399166667,28.3605833333,10.4021029412
464.12,15.5056666667,37.429826087,29.8148333333,15.3443333333,6.33166666666,10.2224166667,18.2306666667,35.8899166667,4.53533333334,14.87725,23.6613333333,43.13375,28.4454166667,10.4572352941
464.47,15.56075,37.5324528986,29.8724166667,15.41925,6.37691666667,10.2590833333,18.26725,35.9930833334,4.5625,14.8665833333,23.7866666666,43.2050833333,28.50875,10.4919068627
464.82,15.6286666667,37.6881231884,29.9521666667,15.5088333334,6.41791666667,10.29925,18.3290833333,36.1565,4.57416666667,14.8515833333,23.9004166666,43.3399166667,28.6085833333,10.5218529411
465.17,15.61925,37.7316376811,29.9390833334,15.542,6.40275,10.27925,18.3129166667,36.2453333333,4.53733333333,14.771,23.9553333333,43.3619166667,28.5995,10.5021838236
465.53,15.6483333333,37.7954057971,29.978,15.5815833333,6.41816666667,10.2865,18.3465833334,36.32675,4.52766666667,14.7388333333,24.0224166667,43.4075,28.6159166667,10.5087671569
