wavelength,Back_LoxPorf,Belly_LoxPorf,Breast_LoxPorf,Crissum_LoxPorf,Crown_LoxPorf,DorTail_LoxPorf,Rump_LoxPorf,Throat_LoxPorf,WingTip_LoxPorf
439.33,4.38022222222,3.35544444444,3.24744444444,3.63711111111,2.81944444444,5.32522222222,4.23733333333,5.32522222222,7.55433333333
439.69,4.36966666667,3.36022222222,3.24966666667,3.63833333333,2.82733333333,5.31344444444,4.22555555556,5.32644444445,7.54944444444
440.04,4.38088888889,3.36866666667,3.26611111111,3.64722222222,2.83433333333,5.32688888889,4.23188888889,5.33722222222,7.55611111111
440.40,4.38544444444,3.37788888889,3.27,3.66655555556,2.84188888889,5.33,4.23966666667,5.34222222222,7.55788888889
440.75,4.37422222222,3.37855555556,3.26222222222,3.66922222222,2.83077777778,5.31888888889,4.23777777778,5.35477777778,7.55266666667
441.11,4.37944444444,3.37944444445,3.25988888889,3.68488888889,2.83188888889,5.32611111111,4.237,5.37144444445,7.55766666667
441.47,4.37966666666,3.38811111111,3.26788888889,3.695,2.83888888889,5.31977777778,4.24288888889,5.38455555556,7.54955555555
441.82,4.36911111111,3.38788888889,3.25333333333,3.69555555556,2.82877777778,5.32555555556,4.23744444444,5.36633333334,7.541
442.18,4.381,3.39888888889,3.274,3.717,2.84766666667,5.33522222222,4.25433333333,5.39411111111,7.53544444445
442.53,4.39511111111,3.41766666667,3.28255555555,3.73544444444,2.87733333333,5.353,4.27088888889,5.42033333333,7.55166666667
442.89,4.40511111111,3.42844444444,3.285,3.73644444444,2.89355555555,5.35377777778,4.27811111111,5.43388888889,7.56588888889
443.24,4.42055555556,3.44844444444,3.31188888889,3.75533333333,2.91788888889,5.37866666667,4.29577777778,5.46477777778,7.59688888889
443.60,4.43144444444,3.44711111111,3.31133333333,3.76366666667,2.92477777778,5.40033333333,4.30255555555,5.47644444444,7.615
443.95,4.42755555555,3.44522222222,3.307,3.76366666667,2.929,5.40122222222,4.30044444444,5.47888888889,7.60655555556
444.31,4.41355555556,3.43388888889,3.29555555556,3.75033333334,2.91844444444,5.38933333333,4.29788888889,5.48211111111,7.60344444444
444.66,4.42655555556,3.43488888889,3.30944444444,3.76744444444,2.94466666667,5.39677777778,4.30933333333,5.48911111111,7.61477777778
445.02,4.42766666666,3.43866666667,3.31088888889,3.76033333333,2.93933333333,5.38855555556,4.316,5.48011111111,7.60611111111
445.37,4.41944444444,3.43433333333,3.29655555555,3.76344444444,2.93722222222,5.38477777778,4.30255555556,5.46655555556,7.60222222222
445.72,4.41811111111,3.42455555556,3.29455555556,3.75977777778,2.93888888889,5.37377777778,4.3,5.46988888889,7.59388888889
446.08,4.40377777778,3.41355555555,3.28577777778,3.746,2.93422222222,5.36433333333,4.29377777778,5.468,7.58377777778
446.43,4.40633333333,3.42022222222,3.30488888889,3.75622222222,2.94311111111,5.37333333333,4.30888888889,5.47666666667,7.59666666667
446.79,4.40877777778,3.42577777778,3.31188888889,3.77055555555,2.951,5.38222222222,4.31344444444,5.495,7.59711111111
447.14,4.40455555556,3.409,3.30066666667,3.764,2.94988888889,5.36133333333,4.30277777778,5.488,7.57666666667
447.50,4.39811111111,3.39866666667,3.28888888889,3.75555555555,2.94155555556,5.34,4.28922222222,5.48533333333,7.56733333333
447.85,4.39177777778,3.39155555556,3.28777777778,3.75444444445,2.942,5.32677777778,4.28088888889,5.482,7.56488888889
448.21,4.39322222222,3.39266666667,3.29433333333,3.75488888889,2.94388888889,5.32811111111,4.27566666667,5.48622222222,7.56722222222
448.56,4.37766666666,3.38555555556,3.27244444444,3.73566666667,2.93,5.30477777778,4.25577777778,5.476,7.55677777778
448.92,4.36611111111,3.38,3.26255555556,3.736,2.94144444444,5.29966666667,4.24444444444,5.47533333333,7.571
449.27,4.35377777778,3.363,3.26388888889,3.72577777778,2.94433333333,5.28766666667,4.24766666667,5.48466666667,7.56844444445
449.62,4.35877777778,3.36411111111,3.27233333333,3.73477777778,2.95533333333,5.296,4.24911111111,5.48977777778,7.57711111111
449.98,4.387,3.38711111111,3.29677777778,3.77433333333,2.98388888889,5.32944444444,4.28077777778,5.521,7.62722222222
450.33,4.38988888889,3.37577777778,3.28555555556,3.76933333333,2.97922222222,5.32966666667,4.26911111111,5.51744444445,7.61433333333
450.69,4.39677777778,3.38,3.29011111111,3.77633333333,2.99222222222,5.33333333333,4.277,5.51833333333,7.635
451.04,4.40333333333,3.391,3.29655555556,3.78588888889,3.007,5.34755555556,4.28488888889,5.544,7.65788888889
451.40,4.42266666667,3.41066666667,3.32855555556,3.81377777778,3.03488888889,5.38211111111,4.30933333333,5.56633333333,7.66633333333
451.75,4.42633333333,3.40433333333,3.315,3.80911111111,3.028,5.37922222222,4.31555555556,5.57022222222,7.66733333333
452.10,4.43166666667,3.41588888889,3.33555555555,3.828,3.05855555556,5.39711111111,4.33566666667,5.58444444444,7.68111111111
452.46,4.458,3.44088888889,3.36433333333,3.85388888889,3.08144444444,5.42522222222,4.36588888889,5.61411111111,7.69566666667
452.81,4.47866666667,3.46055555555,3.39377777778,3.87977777778,3.10344444444,5.436,4.38822222222,5.63922222222,7.70388888889
453.17,4.51188888889,3.49966666667,3.41788888889,3.90133333333,3.12866666666,5.46377777778,4.41166666667,5.67377777778,7.74333333333
453.52,4.516,3.50422222222,3.40922222222,3.91633333333,3.14044444444,5.47355555555,4.42255555556,5.69122222222,7.74144444444
453.87,4.50611111111,3.50288888889,3.39155555555,3.90633333333,3.14433333333,5.44877777778,4.40522222222,5.688,7.71966666667
454.23,4.47733333333,3.48444444445,3.36222222222,3.89011111111,3.14266666667,5.42655555555,4.39866666667,5.68266666667,7.70166666667
454.58,4.46311111111,3.48155555555,3.36566666666,3.89533333333,3.14044444445,5.43644444445,4.39266666666,5.68133333333,7.69522222222
454.93,4.46755555556,3.48611111111,3.363,3.90322222222,3.14155555556,5.44011111111,4.39766666667,5.68266666667,7.69411111111
455.29,4.45955555555,3.48122222222,3.36722222222,3.90166666667,3.13977777778,5.42044444444,4.39644444444,5.69166666667,7.68411111111
455.64,4.466,3.48977777778,3.37866666667,3.92322222222,3.15422222222,5.42766666667,4.40977777778,5.71255555556,7.68933333333
456.00,4.46644444445,3.48288888889,3.36,3.93066666667,3.13866666667,5.40977777778,4.39711111111,5.721,7.67877777778
456.35,4.46266666667,3.48466666667,3.35577777778,3.93888888889,3.13777777778,5.39933333334,4.40333333333,5.72166666667,7.67611111111
456.70,4.45344444445,3.47155555556,3.34411111111,3.93055555555,3.13444444445,5.411,4.40477777778,5.73211111111,7.68066666667
457.06,4.41377777778,3.43033333333,3.31433333333,3.91533333334,3.11988888889,5.38533333334,4.37711111111,5.71066666666,7.65677777778
457.41,4.411,3.43,3.321,3.914,3.11244444444,5.37933333333,4.37344444444,5.72544444444,7.66533333333
457.76,4.40855555555,3.42177777778,3.31955555556,3.90544444445,3.1,5.37444444444,4.37577777778,5.72577777778,7.65922222222
458.12,4.41466666667,3.43077777778,3.33888888889,3.91566666667,3.09333333333,5.37955555556,4.37433333333,5.74388888889,7.66044444444
458.47,4.43333333333,3.44366666667,3.35,3.926,3.09733333333,5.38633333333,4.38911111111,5.76255555556,7.675
458.82,4.42966666667,3.44966666667,3.35244444444,3.932,3.10111111111,5.38966666667,4.39222222222,5.77766666667,7.68122222222
459.18,4.43522222222,3.46155555556,3.35266666667,3.94177777778,3.10933333333,5.39566666667,4.39133333333,5.78511111111,7.68855555556
459.53,4.44844444445,3.48944444444,3.372,3.95688888889,3.13288888889,5.41144444444,4.39744444444,5.80877777778,7.70755555556
459.88,4.45066666667,3.48733333333,3.37411111111,3.94555555556,3.13666666667,5.41833333333,4.401,5.80011111111,7.70333333333
460.24,4.43911111111,3.47888888889,3.36988888889,3.94066666667,3.13933333333,5.41444444445,4.38811111111,5.80222222222,7.70622222222
460.59,4.44822222222,3.48055555556,3.36744444444,3.94233333333,3.141,5.40344444445,4.38488888889,5.80155555556,7.706
460.94,4.46988888889,3.49777777778,3.38277777778,3.95311111111,3.15655555556,5.41866666667,4.38822222222,5.82488888889,7.70555555555
461.29,4.46455555556,3.49988888889,3.38833333333,3.95244444444,3.16755555556,5.41944444445,4.38177777778,5.81711111111,7.70311111111
461.65,4.46677777778,3.50366666667,3.39777777778,3.96255555555,3.18344444444,5.42244444444,4.37433333333,5.81611111111,7.70688888889
462.00,4.48444444445,3.51611111111,3.41111111111,3.97711111111,3.21222222222,5.42866666666,4.39266666667,5.82966666667,7.73166666667
462.35,4.483,3.51288888889,3.40733333333,3.97522222222,3.22711111111,5.419,4.38577777778,5.83466666667,7.72166666667
462.71,4.47922222222,3.496,3.39955555555,3.96011111111,3.22655555555,5.39744444444,4.37088888889,5.82288888889,7.70455555555
463.06,4.48888888889,3.49566666667,3.40455555556,3.97155555556,3.24777777778,5.42222222222,4.37755555556,5.83477777778,7.71811111111
463.41,4.48644444444,3.482,3.39933333334,3.97555555556,3.25033333334,5.41266666667,4.38022222222,5.82588888889,7.71588888889
463.76,4.511,3.50322222222,3.411,4.01277777778,3.28122222222,5.424,4.39722222222,5.85488888889,7.73811111111
464.12,4.52911111111,3.51188888889,3.42411111111,4.03166666667,3.29711111111,5.45266666667,4.41122222222,5.87688888889,7.74566666667
464.47,4.51088888889,3.51211111111,3.42822222222,4.04955555556,3.31355555556,5.45833333333,4.41555555555,5.89866666667,7.73455555556
464.82,4.50166666667,3.51066666666,3.41811111111,4.06822222222,3.32022222222,5.44755555556,4.43611111111,5.895,7.74866666667
465.17,4.50633333333,3.516,3.42066666667,4.09555555555,3.33822222222,5.44133333333,4.45433333333,5.92355555556,7.75488888889
465.53,4.50877777778,3.514,3.41888888889,4.10711111111,3.334,5.443,4.45866666667,5.93744444445,7.77288888889
465.88,4.52133333333,3.53155555555,3.43577777778,4.11544444445,3.346,5.46433333333,4.45777777778,5.95922222222,7.78166666667
466.23,4.51522222222,3.53355555555,3.437,4.12655555556,3.34977777778,5.46844444444,4.46288888889,5.96233333333,7.78355555555
466.58,4.53,3.55155555556,3.45122222222,4.15922222222,3.37755555556,5.48222222222,4.48277777778,5.99633333334,7.78922222222
466.94,4.52122222222,3.54655555556,3.44077777778,4.15566666667,3.37455555556,5.45311111111,4.48077777778,6.00722222222,7.78177777778
467.29,4.50188888889,3.53177777778,3.43,4.14011111111,3.36622222222,5.44322222222,4.47122222222,6.006,7.76144444445
467.64,4.47922222222,3.52522222222,3.436,4.131,3.35333333333,5.42844444444,4.45388888889,6.01166666667,7.75033333333
467.99,4.47366666667,3.51866666667,3.43488888889,4.12155555556,3.35,5.40588888889,4.44533333333,6.02033333333,7.73644444444
468.35,4.47177777778,3.51544444444,3.43122222222,4.10966666666,3.34033333333,5.40133333333,4.42433333333,6.01144444445,7.73366666667
468.70,4.496,3.54266666667,3.456,4.13255555556,3.36033333333,5.43122222222,4.42822222222,6.04366666667,7.74411111111
469.05,4.49877777778,3.53877777778,3.45244444445,4.12177777778,3.35011111111,5.43155555555,4.40833333333,6.03688888889,7.73188888889
469.40,4.49155555556,3.53811111111,3.44855555556,4.12866666667,3.35666666667,5.42544444444,4.39466666667,6.04733333333,7.71655555555
469.75,4.47711111111,3.52655555556,3.43255555556,4.14211111111,3.35322222222,5.42122222222,4.38411111111,6.04177777778,7.69933333333
470.11,4.47022222222,3.52322222222,3.43266666667,4.13944444444,3.35933333333,5.41955555556,4.37255555555,6.05444444444,7.698
470.46,4.44888888889,3.51522222222,3.42466666667,4.12055555555,3.33755555556,5.41377777778,4.34811111111,6.04255555556,7.69711111111
470.81,4.45222222222,3.52288888889,3.42411111111,4.131,3.34955555555,5.42611111111,4.35444444444,6.05966666667,7.71155555556
471.16,4.47255555556,3.53122222222,3.42655555556,4.15211111111,3.374,5.44344444445,4.36144444445,6.08566666667,7.74533333333
471.51,4.47922222222,3.53866666667,3.429,4.159,3.39944444444,5.45,4.37588888889,6.09844444445,7.76088888889
471.87,4.48988888889,3.55855555556,3.43533333333,4.172,3.41944444444,5.46755555556,4.38366666667,6.10477777778,7.77566666667
472.22,4.52122222222,3.58388888889,3.47344444444,4.21033333333,3.45411111111,5.49088888889,4.40622222222,6.15255555556,7.80144444444
472.57,4.50011111111,3.56233333333,3.463,4.20233333333,3.44866666667,5.48,4.40122222222,6.16077777778,7.78955555556
472.92,4.49411111111,3.56444444444,3.45788888889,4.22311111111,3.45788888889,5.48277777778,4.41566666667,6.18855555556,7.79988888889
473.27,4.48233333333,3.55233333333,3.45344444444,4.22277777778,3.44911111111,5.48722222222,4.40666666667,6.19366666667,7.79522222222
473.62,4.47466666667,3.54311111111,3.44977777778,4.21366666667,3.44822222222,5.47977777778,4.407,6.20133333333,7.806
473.98,4.47511111111,3.53988888889,3.43988888889,4.21666666667,3.45133333333,5.473,4.41355555555,6.19811111111,7.80177777778
474.33,4.51011111111,3.56255555556,3.46033333333,4.25055555556,3.49344444445,5.50477777778,4.44377777778,6.22166666667,7.83088888889
474.68,4.515,3.56433333333,3.478,4.25833333333,3.50544444444,5.50044444444,4.44722222222,6.22555555556,7.83766666667
475.03,4.50233333333,3.55411111111,3.465,4.261,3.49566666667,5.47444444444,4.43566666667,6.214,7.81222222222
475.38,4.50011111111,3.54944444444,3.46922222222,4.27511111111,3.50488888889,5.49744444444,4.44333333333,6.22588888889,7.81666666667
475.73,4.51455555555,3.55833333333,3.48511111111,4.32255555555,3.53488888889,5.53377777778,4.46466666667,6.26666666667,7.86033333333
476.08,4.48022222222,3.52633333334,3.44433333333,4.28777777778,3.51311111111,5.50166666667,4.444,6.23622222222,7.819
476.44,4.46633333333,3.50955555556,3.42922222222,4.26977777778,3.50822222222,5.47444444445,4.41966666667,6.21166666667,7.80644444445
476.79,4.46322222222,3.49677777778,3.42066666667,4.24555555555,3.50677777778,5.475,4.40177777778,6.20577777778,7.79433333333
477.14,4.48533333333,3.51244444444,3.42744444444,4.25488888889,3.53055555556,5.48833333333,4.42233333333,6.21366666667,7.78522222222
477.49,4.48533333333,3.50488888889,3.422,4.24888888889,3.53233333333,5.47322222222,4.41133333333,6.21622222222,7.76488888889
477.84,4.48077777778,3.50277777778,3.42444444445,4.23788888889,3.52111111111,5.46722222222,4.39488888889,6.22844444444,7.753
478.19,4.46333333333,3.49677777778,3.42033333333,4.23477777778,3.51611111111,5.45811111111,4.38244444444,6.22955555556,7.74477777778
478.54,4.45088888889,3.477,3.40244444444,4.222,3.50011111111,5.44633333333,4.36733333334,6.22688888889,7.73766666667
478.89,4.45888888889,3.49,3.42077777778,4.23966666667,3.51133333333,5.462,4.37233333333,6.25033333333,7.74888888889
479.24,4.44166666667,3.47088888889,3.39455555556,4.22444444445,3.48911111111,5.42388888889,4.34588888889,6.23711111111,7.73055555556
479.60,4.43788888889,3.46455555556,3.37811111111,4.20377777778,3.47188888889,5.41033333333,4.327,6.22911111111,7.70588888889
479.95,4.46633333333,3.48666666666,3.40077777778,4.23077777778,3.48644444444,5.432,4.34166666667,6.256,7.72822222222
480.30,4.48266666667,3.49666666667,3.40855555556,4.24366666667,3.48755555556,5.45322222222,4.35277777778,6.27833333333,7.73466666667
480.65,4.502,3.51522222222,3.42477777778,4.27644444444,3.49611111111,5.47044444444,4.38,6.31833333333,7.75444444445
481.00,4.49644444444,3.50577777778,3.41311111111,4.28955555556,3.48177777778,5.46588888889,4.37544444444,6.33344444445,7.76011111111
481.35,4.48666666667,3.49588888889,3.39866666667,4.29555555556,3.47255555556,5.45866666667,4.37466666667,6.32455555556,7.75066666667
481.70,4.50433333333,3.51055555555,3.40533333333,4.32866666667,3.49255555556,5.47833333333,4.39533333334,6.35022222222,7.79011111111
482.05,4.50977777778,3.52011111111,3.41111111111,4.34844444444,3.49666666667,5.484,4.40477777778,6.37511111111,7.80511111111
482.40,4.523,3.53577777778,3.42088888889,4.37211111111,3.50911111111,5.49666666667,4.41977777778,6.40688888889,7.83066666667
482.75,4.52777777778,3.53733333333,3.42344444444,4.381,3.51422222222,5.50233333334,4.42455555556,6.41844444445,7.85388888889
483.10,4.53188888889,3.541,3.42888888889,4.39188888889,3.51755555555,5.50822222222,4.43055555556,6.43366666667,7.86755555555
483.45,4.52533333333,3.53388888889,3.42822222222,4.39477777778,3.51511111111,5.49988888889,4.42788888889,6.44011111111,7.86655555555
483.80,4.528,3.53577777778,3.42888888889,4.40455555555,3.52144444444,5.50222222222,4.43088888889,6.44577777778,7.875
484.15,4.52711111111,3.53688888889,3.42822222222,4.41011111111,3.52855555556,5.49855555556,4.43322222222,6.45377777778,7.87688888889
484.50,4.52566666666,3.53888888889,3.42855555556,4.41333333333,3.53977777778,5.49722222222,4.43222222222,6.455,7.88222222222
484.85,4.535,3.54911111111,3.44233333333,4.42466666666,3.55811111111,5.49977777778,4.44444444445,6.47344444444,7.89566666667
485.20,4.549,3.56411111111,3.45622222222,4.44611111111,3.577,5.51233333334,4.45311111111,6.49766666667,7.91388888889
485.55,4.54677777778,3.56677777778,3.45622222222,4.45311111111,3.58677777778,5.50533333333,4.44966666667,6.51277777778,7.90944444444
485.90,4.53977777778,3.55733333333,3.451,4.45111111111,3.59211111111,5.49822222222,4.44311111111,6.51711111111,7.90211111111
486.25,4.53822222222,3.55811111111,3.44844444445,4.45688888889,3.59822222222,5.49,4.43488888889,6.52111111111,7.89433333333
486.60,4.536,3.56533333333,3.44777777778,4.46777777778,3.61055555556,5.48911111111,4.44088888889,6.53366666667,7.87977777778
486.95,4.538,3.56588888889,3.44566666666,4.47444444444,3.62366666667,5.49011111111,4.43977777778,6.54633333333,7.87188888889
487.30,4.53388888889,3.56377777778,3.43888888889,4.47344444444,3.63166666667,5.48277777778,4.43611111111,6.54866666667,7.86688888889
487.65,4.52144444444,3.55822222222,3.43,4.47755555556,3.634,5.47522222222,4.42888888889,6.55788888889,7.86833333333
488.00,4.519,3.55555555556,3.43044444445,4.48577777778,3.63444444445,5.46522222222,4.42233333333,6.56322222222,7.85688888889
488.35,4.514,3.55155555556,3.423,4.48933333333,3.63544444445,5.45333333333,4.41233333333,6.57266666667,7.84444444444
488.70,4.50344444444,3.54666666667,3.41377777778,4.49477777778,3.64044444444,5.44722222222,4.40055555556,6.57533333333,7.83766666667
489.05,4.49377777778,3.54233333333,3.40788888889,4.49144444445,3.64877777778,5.43877777778,4.39477777778,6.58622222222,7.83355555556
489.40,4.48722222222,3.53466666667,3.40333333333,4.49522222222,3.65433333334,5.43388888889,4.39322222222,6.59022222222,7.82944444444
489.75,4.48955555555,3.539,3.39944444445,4.50566666667,3.65822222222,5.43177777778,4.38988888889,6.59977777778,7.82555555555
490.10,4.47711111111,3.52966666666,3.39422222222,4.50777777778,3.66677777778,5.42444444445,4.38677777778,6.60844444444,7.80844444445
490.45,4.47322222222,3.51877777778,3.39022222222,4.508,3.66466666667,5.40766666667,4.38333333333,6.61277777778,7.81322222222
490.80,4.47688888889,3.523,3.39444444444,4.51722222222,3.67455555556,5.40355555555,4.38333333334,6.63166666667,7.81144444444
491.15,4.48277777778,3.52466666667,3.39322222222,4.53255555556,3.68188888889,5.40455555555,4.38611111111,6.64655555556,7.80977777778
491.50,4.47855555556,3.51488888889,3.39022222222,4.53066666667,3.68577777778,5.39222222222,4.38388888889,6.65066666667,7.79366666667
491.85,4.47922222222,3.52088888889,3.39244444444,4.54366666667,3.70111111111,5.40077777778,4.38755555556,6.66477777778,7.79811111111
492.20,4.47744444445,3.52011111111,3.39166666667,4.55055555555,3.711,5.40444444445,4.38366666667,6.67144444444,7.80133333333
492.55,4.47166666667,3.51444444445,3.38933333333,4.54766666667,3.71355555556,5.39644444445,4.377,6.67311111111,7.794
492.90,4.48022222222,3.51888888889,3.39444444444,4.561,3.72177777778,5.40211111111,4.38355555555,6.69077777778,7.79222222222
493.25,4.48111111111,3.52377777778,3.396,4.56522222222,3.72888888889,5.40266666667,4.38044444444,6.695,7.78788888889
493.60,4.47888888889,3.526,3.403,4.58177777778,3.75022222222,5.39988888889,4.38433333333,6.716,7.78855555556
493.95,4.47822222222,3.52577777778,3.398,4.59066666667,3.75444444445,5.39344444444,4.38077777778,6.71666666667,7.78455555555
494.30,4.48455555556,3.52933333333,3.40055555556,4.60055555555,3.78088888889,5.40777777778,4.37444444444,6.74644444445,7.77566666667
494.65,4.46922222222,3.52911111111,3.40022222222,4.62188888889,3.79777777778,5.40588888889,4.37355555555,6.752,7.779
495.00,4.48577777778,3.54877777778,3.41733333333,4.65933333334,3.83155555556,5.41711111111,4.38866666667,6.80055555556,7.79533333333
495.34,4.50088888889,3.57244444445,3.433,4.69155555555,3.86111111111,5.42766666667,4.405,6.84655555555,7.807
495.69,4.51455555555,3.58344444444,3.43633333333,4.71111111111,3.88533333333,5.43955555556,4.41444444444,6.88777777779,7.819
496.04,4.52544444445,3.59211111111,3.45377777778,4.74277777778,3.90888888889,5.44788888889,4.42955555555,6.92899999999,7.83666666667
496.39,4.53888888889,3.61,3.45933333333,4.77211111111,3.92433333333,5.46933333333,4.44022222222,6.97455555556,7.85322222222
496.74,4.52655555556,3.59522222222,3.45266666667,4.78233333333,3.92022222222,5.45733333333,4.421,6.99,7.85055555555
497.09,4.534,3.59933333334,3.46266666667,4.81388888889,3.939,5.45788888889,4.43155555556,7.02544444446,7.86122222222
497.44,4.56066666667,3.62177777778,3.49211111111,4.83777777778,3.96788888889,5.47222222222,4.45255555555,7.07444444446,7.89622222222
497.79,4.57888888889,3.63633333333,3.50777777778,4.86144444444,3.998,5.49622222222,4.468,7.11777777779,7.92188888889
498.14,4.56288888889,3.62844444445,3.49188888889,4.86666666667,3.99622222222,5.47322222222,4.44044444444,7.10922222221,7.89966666667
498.48,4.56633333333,3.62944444444,3.488,4.86855555556,4.00355555556,5.48488888889,4.42933333333,7.13388888888,7.89533333333
498.83,4.56333333334,3.63522222222,3.48744444445,4.86611111111,4.01922222222,5.48422222222,4.42144444445,7.14100000001,7.90422222222
499.18,4.56288888889,3.65111111111,3.49455555555,4.87977777778,4.04466666667,5.49055555555,4.42133333334,7.15644444446,7.90977777778
499.53,4.54033333333,3.62866666667,3.47222222222,4.87133333333,4.03266666667,5.462,4.39822222222,7.14844444444,7.90288888889
499.88,4.54111111111,3.63355555556,3.47488888889,4.88255555556,4.04377777778,5.45344444444,4.39422222222,7.16977777779,7.89855555556
500.23,4.54155555556,3.63044444444,3.47922222222,4.89588888889,4.06066666667,5.44922222222,4.39777777778,7.19022222222,7.88222222222
500.58,4.53411111111,3.633,3.47144444444,4.90188888889,4.08733333333,5.432,4.41133333333,7.21022222223,7.87033333333
500.92,4.51622222222,3.62255555556,3.45666666667,4.90777777778,4.09366666666,5.43422222222,4.40666666667,7.24488888889,7.85288888889
501.27,4.48766666667,3.59977777778,3.42,4.90477777778,4.10477777778,5.418,4.39155555556,7.22999999999,7.82455555556
501.62,4.46555555556,3.58455555555,3.40866666667,4.91822222222,4.12011111111,5.39666666667,4.37988888889,7.23499999999,7.80688888889
501.97,4.45711111111,3.59155555555,3.41311111111,4.93422222222,4.13711111111,5.40877777778,4.39288888889,7.27733333334,7.82577777778
502.32,4.45666666667,3.60811111111,3.42577777778,4.95966666667,4.16411111111,5.38277777778,4.40233333333,7.2808888889,7.83166666667
502.67,4.43088888889,3.58844444445,3.42755555556,4.97455555555,4.17233333333,5.36788888889,4.40177777778,7.286,7.80711111111
503.01,4.41388888889,3.555,3.39677777778,4.96622222222,4.15155555556,5.34522222222,4.377,7.28066666668,7.78044444444
503.36,4.449,3.57833333333,3.42633333333,4.99622222222,4.19466666667,5.37155555556,4.40322222222,7.33444444443,7.80633333333
503.71,4.43322222222,3.56544444444,3.412,5.00344444444,4.198,5.36977777778,4.40122222222,7.34911111111,7.80288888889
504.06,4.41855555556,3.55566666667,3.39633333333,5.01644444445,4.20433333333,5.34955555556,4.39722222222,7.36155555557,7.81322222222
504.41,4.43022222222,3.57033333333,3.40811111111,5.03144444445,4.22822222222,5.37177777778,4.394,7.37488888888,7.83244444444
