wavelength,Back_IdiBraf,Belly_IdiBraf,Breast_IdiBraf,Crissum_IdiBraf,Crown_IdiBraf,DorTail_IdiBraf,Rump_IdiBraf,Throat_IdiBraf,WingTip_IdiBraf
442.53,7.41016666667,17.7718333333,17.1045833333,16.165,7.046,6.48341666667,8.14991666666,17.87475,5.7675
442.89,7.42633333333,17.77325,17.1145833333,16.1794166666,7.0515,6.48533333333,8.15425,17.8926666667,5.77708333333
443.24,7.42933333333,17.76175,17.10325,16.17075,7.03633333333,6.49183333333,8.15233333333,17.8969166667,5.76416666667
443.60,7.44341666666,17.7905,17.1155,16.1816666667,7.05175,6.49541666667,8.17108333333,17.9294166667,5.76291666666
443.95,7.46816666666,17.8219166667,17.1446666667,16.1950833333,7.06916666667,6.52241666667,8.19266666667,17.94175,5.78925
444.31,7.46841666667,17.83225,17.14825,16.1960833333,7.05158333334,6.51816666667,8.16641666667,17.94475,5.77125
444.66,7.46975,17.8419166667,17.14225,16.1921666666,7.04991666667,6.50108333333,8.17083333334,17.9559166667,5.77091666667
445.02,7.49266666667,17.8720833333,17.1656666667,16.2079166667,7.06433333333,6.50783333334,8.18416666667,17.98625,5.79133333333
445.37,7.48208333333,17.87175,17.168,16.21125,7.06291666667,6.51083333333,8.18058333334,17.99275,5.7925
445.72,7.47266666667,17.8819166667,17.1743333333,16.2099166667,7.06,6.512,8.17491666667,17.9981666667,5.79216666667
446.08,7.46508333333,17.8826666666,17.1695833333,16.2006666667,7.05233333333,6.51316666667,8.159,17.9891666667,5.78741666666
446.43,7.486,17.8993333334,17.19225,16.2315,7.06358333333,6.53558333333,8.17341666667,18.0088333333,5.80375
446.79,7.50566666667,17.9054166666,17.2068333333,16.25575,7.0855,6.55208333334,8.19316666667,18.0300833333,5.81858333333
447.14,7.50533333333,17.9140833333,17.2125833333,16.2609166667,7.08291666666,6.53175,8.17758333333,18.0339166667,5.8155
447.50,7.49716666667,17.89975,17.2088333333,16.2569166666,7.07725,6.52558333333,8.17575,18.0300833333,5.81608333334
447.85,7.49216666666,17.9005,17.20525,16.2759166667,7.07941666667,6.50908333333,8.16908333333,18.039,5.8035
448.21,7.49708333333,17.9035,17.2135833333,16.29225,7.08758333333,6.50691666667,8.17683333334,18.0516666667,5.805
448.56,7.51516666667,17.91,17.2200833334,16.318,7.09841666666,6.52683333334,8.17783333333,18.0703333333,5.81525
448.92,7.51308333333,17.91,17.2249166666,16.3469166667,7.0915,6.52225,8.17533333334,18.0769166667,5.81941666667
449.27,7.54483333333,17.94325,17.2455,16.3795833333,7.11508333333,6.54908333334,8.19625,18.112,5.837
449.62,7.54991666667,17.9394166667,17.2435833334,16.39625,7.12391666667,6.55508333334,8.20458333333,18.1158333333,5.83258333334
449.98,7.55358333333,17.9346666666,17.2471666667,16.42475,7.12083333333,6.55366666667,8.21125,18.129,5.83341666667
450.33,7.53333333333,17.9211666667,17.2424166667,16.41675,7.11283333333,6.52891666667,8.18633333333,18.1135833334,5.81566666667
450.69,7.51733333333,17.9566666667,17.2520833334,16.41925,7.11433333333,6.51783333333,8.16908333333,18.1205,5.80533333333
451.04,7.52325,17.9704166667,17.2615833333,16.4413333333,7.12333333333,6.53383333334,8.18108333333,18.1155833333,5.804
451.40,7.54983333333,17.99675,17.2816666667,16.4799166667,7.14091666667,6.55825,8.196,18.1365833333,5.82116666667
451.75,7.56008333333,18.0015,17.2983333333,16.4943333333,7.1475,6.57766666667,8.20625,18.1495833334,5.83316666667
452.10,7.5715,18.0174166667,17.31775,16.4970833333,7.16025,6.593,8.23458333333,18.159,5.84741666667
452.46,7.5425,18.0048333333,17.3080833334,16.4805,7.141,6.56691666667,8.213,18.1538333333,5.82591666666
452.81,7.55008333333,18.0081666666,17.303,16.4711666666,7.15933333333,6.5825,8.22166666667,18.1619166667,5.83891666667
453.17,7.53575,17.9988333333,17.3129166667,16.4679166667,7.15525,6.5615,8.213,18.1639166667,5.82525
453.52,7.547,18.008,17.3335833333,16.47775,7.14441666667,6.5495,8.20725,18.1803333333,5.82625
453.87,7.54958333333,18.0351666666,17.3660833333,16.4980833333,7.15991666667,6.54516666667,8.20991666667,18.1965,5.82808333333
454.23,7.55666666667,18.054,17.3683333333,16.513,7.16641666667,6.5525,8.21441666667,18.2129166666,5.82933333333
454.58,7.56066666667,18.0436666667,17.3814166667,16.5034166667,7.16425,6.53166666667,8.20983333333,18.2135833334,5.81991666667
454.93,7.56475,18.0403333333,17.3720833333,16.5079166667,7.16858333334,6.52808333333,8.21016666667,18.2133333333,5.82175
455.29,7.53983333333,18.02075,17.3570833333,16.4898333333,7.16366666667,6.492,8.19625,18.2146666667,5.80458333333
455.64,7.53708333333,18.0276666666,17.34325,16.47125,7.1565,6.476,8.18066666667,18.21025,5.79625
456.00,7.5395,18.0329166667,17.3355,16.4770833333,7.1555,6.46433333334,8.17241666667,18.22125,5.78825
456.35,7.55041666667,18.0514166666,17.3496666666,16.5053333333,7.17616666667,6.49441666667,8.20425,18.2248333333,5.809
456.70,7.57175,18.0671666667,17.3750833333,16.53125,7.19441666667,6.5155,8.22716666667,18.2386666667,5.81858333333
457.06,7.57683333333,18.0873333333,17.3773333333,16.53575,7.19683333334,6.52716666666,8.23366666667,18.23525,5.83516666666
457.41,7.58133333333,18.1093333333,17.3851666667,16.5436666667,7.21816666667,6.53416666666,8.24433333333,18.24475,5.85641666667
457.76,7.59575,18.1105833333,17.3838333333,16.5339166667,7.21891666667,6.5535,8.24616666667,18.2771666667,5.86775
458.12,7.61883333334,18.1376666666,17.4160833333,16.5395,7.22991666666,6.57683333333,8.26341666666,18.3125,5.89041666667
458.47,7.61408333333,18.13825,17.4149166667,16.5386666666,7.22841666667,6.5965,8.2775,18.3158333333,5.88508333333
458.82,7.61583333333,18.1434166666,17.4354166666,16.5398333333,7.22708333333,6.60233333334,8.27133333334,18.3269166666,5.89825
459.18,7.62491666667,18.15125,17.4461666667,16.5524166667,7.21925,6.61508333333,8.26525,18.3303333334,5.90083333334
459.53,7.63641666667,18.1724166667,17.4708333334,16.5875,7.23383333333,6.63216666667,8.28966666666,18.3616666667,5.92141666667
459.88,7.63325,18.1910833333,17.4916666666,16.6073333333,7.24066666667,6.63908333333,8.28666666667,18.3781666667,5.93075
460.24,7.63691666667,18.20475,17.5038333333,16.6205,7.24391666667,6.62691666667,8.28675,18.37825,5.93116666666
460.59,7.62816666667,18.2126666667,17.5174166667,16.63425,7.24441666667,6.61525,8.27175,18.3878333333,5.92883333333
460.94,7.619,18.2018333334,17.51175,16.6398333333,7.23633333333,6.59766666666,8.26125,18.389,5.91525
461.29,7.6205,18.19775,17.5103333333,16.6475833333,7.23291666666,6.60183333333,8.25983333333,18.4004166666,5.90875
461.65,7.61125,18.2085833333,17.5128333333,16.6594166667,7.23158333334,6.59025,8.25991666666,18.3891666666,5.91075
462.00,7.59333333333,18.2110833333,17.5109166667,16.679,7.22766666666,6.57991666667,8.25241666666,18.3783333333,5.90833333334
462.35,7.607,18.2315,17.5305,16.7080833334,7.23441666667,6.58083333333,8.24958333333,18.391,5.9355
462.71,7.57891666667,18.2175,17.5240833333,16.7065833334,7.2065,6.5495,8.23458333333,18.40175,5.91091666666
463.06,7.58541666667,18.2376666667,17.5343333333,16.7260833333,7.21558333334,6.55125,8.23975,18.4114166667,5.91241666666
463.41,7.58641666667,18.2433333333,17.5480833333,16.7330833333,7.22308333333,6.54391666667,8.23383333333,18.41375,5.90333333333
463.76,7.58516666667,18.2179166667,17.525,16.7238333333,7.22141666667,6.53525,8.23916666667,18.3890833334,5.89625
464.12,7.589,18.2200833334,17.5348333333,16.7289166667,7.21308333333,6.54066666667,8.23266666667,18.41625,5.8885
464.47,7.59358333334,18.2500833333,17.5466666667,16.73875,7.20316666667,6.54241666666,8.24483333333,18.4380833334,5.87758333333
464.82,7.62491666667,18.2765,17.5698333334,16.7604166667,7.21358333333,6.56991666667,8.25858333333,18.4630833333,5.90341666667
465.17,7.63416666667,18.3038333333,17.5785,16.7753333334,7.21591666667,6.57216666667,8.26633333333,18.4733333333,5.90166666667
465.53,7.64625,18.2928333333,17.573,16.7848333333,7.22783333333,6.57683333334,8.2765,18.4761666667,5.887
465.88,7.66191666667,18.286,17.5739166667,16.77975,7.23125,6.58058333333,8.27775,18.4780833333,5.87966666666
466.23,7.659,18.29325,17.57925,16.8036666667,7.24233333333,6.59141666666,8.27741666667,18.5068333334,5.87091666666
466.58,7.68733333333,18.329,17.59675,16.8441666667,7.273,6.62266666667,8.29633333333,18.5198333333,5.88591666667
466.94,7.69108333333,18.3344166667,17.6060833333,16.8615,7.276,6.62075,8.31675,18.5368333333,5.89483333333
467.29,7.69325,18.3311666666,17.608,16.8634166667,7.26833333333,6.61975,8.30883333334,18.5454166666,5.89941666667
467.64,7.70341666667,18.3560833333,17.6376666666,16.8833333333,7.26891666667,6.63591666667,8.30533333333,18.5804166666,5.90883333334
467.99,7.7055,18.3534166666,17.63825,16.88775,7.26683333333,6.64208333333,8.30525,18.57975,5.90208333333
468.35,7.67841666667,18.3258333333,17.6038333333,16.86475,7.24391666667,6.61091666667,8.28175,18.5585833334,5.87275
468.70,7.66833333334,18.3255,17.6103333333,16.86,7.24891666667,6.59,8.27325,18.5654166667,5.8525
469.05,7.636,18.27975,17.5901666667,16.8320833333,7.22641666667,6.5595,8.22541666666,18.5368333333,5.82966666667
469.40,7.63833333333,18.3115833334,17.6223333333,16.8545,7.21916666667,6.55683333333,8.2235,18.5654166667,5.83075
469.75,7.61858333333,18.3105833333,17.6175833333,16.85075,7.21008333333,6.5375,8.2165,18.572,5.81225
470.11,7.62175,18.30925,17.60775,16.8515,7.20208333333,6.51216666666,8.2245,18.5358333333,5.80725
470.46,7.64516666667,18.3434166667,17.6325,16.8745833333,7.2305,6.5235,8.25058333334,18.55575,5.838
470.81,7.65175,18.341,17.64225,16.8745,7.2375,6.52541666667,8.23791666667,18.5554166667,5.8275
471.16,7.6255,18.3206666667,17.62675,16.8599166667,7.21816666666,6.49866666667,8.21041666667,18.5379166666,5.79633333333
471.51,7.63383333333,18.32825,17.6171666667,16.8564166666,7.21925,6.48616666667,8.20358333333,18.5313333333,5.78975
471.87,7.63791666667,18.333,17.6375,16.8715,7.22858333334,6.47791666667,8.20725,18.5525,5.79758333333
472.22,7.63433333333,18.3294166667,17.6470833333,16.885,7.23033333333,6.48258333333,8.20225,18.5681666667,5.80991666667
472.57,7.63525,18.3549166667,17.6540833333,16.9143333333,7.24266666667,6.50158333333,8.21516666667,18.5835833333,5.81208333333
472.92,7.683,18.42175,17.7234166666,16.9649166666,7.28608333333,6.55075,8.27608333333,18.6491666667,5.85658333334
473.27,7.67833333333,18.4145,17.7171666667,16.9583333334,7.28216666667,6.54516666666,8.267,18.6296666667,5.84758333333
473.62,7.6915,18.41075,17.7346666667,16.9790833334,7.28525,6.55508333334,8.2725,18.6348333333,5.85633333333
473.98,7.69041666667,18.4125,17.74925,16.9894166667,7.28525,6.57383333334,8.26366666667,18.6641666667,5.84858333334
474.33,7.69341666667,18.4078333333,17.7611666667,17.0015833333,7.27741666667,6.57316666667,8.26691666666,18.68175,5.83375
474.68,7.68425,18.41625,17.74675,16.9896666666,7.25966666667,6.56758333333,8.25716666667,18.6645833333,5.83258333333
475.03,7.69233333333,18.429,17.7544166667,16.9979166667,7.27066666667,6.58008333333,8.26666666667,18.6666666667,5.82858333333
475.38,7.65908333334,18.4155,17.7359166667,16.9809166666,7.25633333333,6.55758333333,8.25541666667,18.6470833334,5.81083333333
475.73,7.66775,18.4175833333,17.7244166667,16.9645,7.26075,6.5685,8.26491666667,18.6381666667,5.81283333333
476.08,7.69566666667,18.4376666667,17.739,16.9723333333,7.27025,6.58816666667,8.276,18.647,5.82358333333
476.44,7.70358333334,18.43675,17.74125,16.9835,7.269,6.60025,8.27366666667,18.64925,5.82866666667
476.79,7.68675,18.4105,17.7039166667,16.9769166667,7.254,6.57708333333,8.24891666667,18.61575,5.81358333333
477.14,7.69558333333,18.4186666666,17.7095833333,16.9930833334,7.26891666667,6.58241666667,8.26291666666,18.647,5.83633333334
477.49,7.68641666667,18.41575,17.6806666666,16.981,7.26466666667,6.56841666666,8.24291666667,18.6438333334,5.83225
477.84,7.70958333333,18.4468333333,17.6970833333,16.9963333333,7.2905,6.58616666667,8.267,18.6549166667,5.85425
478.19,7.6955,18.4215,17.675,16.957,7.26708333333,6.57183333334,8.24291666666,18.63,5.84016666667
478.54,7.72941666667,18.4375833333,17.7058333334,16.9906666667,7.30516666667,6.61208333333,8.27675,18.6778333334,5.87683333334
478.89,7.747,18.457,17.7156666667,17.0025,7.32025,6.623,8.29675,18.6871666667,5.9055
479.24,7.75475,18.46125,17.72625,17.0244166667,7.31816666667,6.6295,8.30466666666,18.70775,5.91041666667
479.60,7.748,18.4525,17.71075,17.0219166667,7.30225,6.61583333333,8.28966666667,18.689,5.91641666667
479.95,7.74075,18.4371666667,17.70175,17.01975,7.31158333333,6.61383333333,8.29558333333,18.67,5.92166666667
480.30,7.74533333334,18.4233333333,17.6885833333,17.0056666667,7.31366666667,6.61383333333,8.29475,18.6853333334,5.92658333333
480.65,7.75725,18.4459166666,17.7050833333,17.0019166667,7.32241666667,6.64508333334,8.31091666667,18.69275,5.95191666667
481.00,7.74525,18.452,17.7149166667,16.99375,7.31191666667,6.66033333334,8.29991666667,18.6939166667,5.95708333333
481.35,7.7645,18.509,17.7701666667,17.03875,7.32891666667,6.69608333334,8.32966666667,18.756,5.99591666667
481.70,7.776,18.5495833333,17.8115,17.0784166666,7.33858333333,6.708,8.34508333333,18.81075,6.01608333333
482.05,7.80583333334,18.6184166666,17.8754166667,17.1475833333,7.36841666667,6.738,8.3765,18.8885,6.05708333333
482.40,7.81666666667,18.67725,17.9301666666,17.1986666667,7.37516666667,6.75375,8.39241666667,18.9519166666,6.07258333334
482.75,7.82508333333,18.7119166667,17.9631666667,17.2325833333,7.38566666667,6.76316666667,8.41041666667,18.9978333333,6.08491666667
483.10,7.84175,18.7486666667,17.99625,17.2618333334,7.40341666667,6.78091666667,8.42733333333,19.0285833333,6.10758333333
483.45,7.83933333334,18.7629166666,18.012,17.2833333334,7.41041666667,6.78458333333,8.42916666667,19.0519166667,6.10841666666
483.80,7.847,18.7794166667,18.025,17.29875,7.41141666667,6.788,8.4305,19.0670833333,6.11558333333
484.15,7.84783333333,18.7944166667,18.0429166667,17.3103333333,7.41341666667,6.79058333333,8.4345,19.0710833333,6.12016666666
484.50,7.853,18.7996666667,18.0550833333,17.3318333333,7.41608333333,6.78908333333,8.4385,19.0885,6.124
484.85,7.86266666667,18.8120833333,18.0654166667,17.34825,7.42025,6.79291666667,8.44683333334,19.1091666667,6.12766666667
485.20,7.85975,18.8096666667,18.0619166667,17.3510833333,7.41925,6.784,8.44383333333,19.102,6.12141666667
485.55,7.84525,18.7908333334,18.04525,17.339,7.40233333334,6.76816666666,8.4255,19.0866666667,6.10816666667
485.90,7.84208333334,18.7795833333,18.0346666667,17.3305,7.40183333333,6.76283333334,8.41858333333,19.075,6.101
486.25,7.83141666667,18.7611666666,18.0143333333,17.3158333333,7.39691666666,6.75158333333,8.40883333334,19.0493333333,6.09233333333
486.60,7.82775,18.7523333333,18.0108333333,17.3121666667,7.39416666666,6.75125,8.39058333333,19.0329166667,6.08383333333
486.95,7.8115,18.7269166666,17.9860833333,17.29675,7.37933333333,6.73791666667,8.36866666667,19.0109166666,6.0655
487.30,7.81291666667,18.72375,17.9815833333,17.28575,7.37716666667,6.73416666667,8.36466666667,19.001,6.06741666667
487.65,7.81225,18.7174166666,17.9788333333,17.2916666667,7.38058333334,6.73325,8.36458333333,18.9948333333,6.066
488.00,7.81116666667,18.7025833333,17.97125,17.2874166667,7.38066666667,6.72125,8.36391666667,18.9903333333,6.063
488.35,7.80591666667,18.705,17.9664166667,17.2774166667,7.382,6.71991666667,8.36341666667,18.9869166667,6.0585
488.70,7.8075,18.6930833333,17.9606666666,17.2729166666,7.39241666667,6.716,8.3535,18.9703333333,6.05766666667
489.05,7.81308333333,18.6911666667,17.96375,17.2740833333,7.39758333333,6.72166666667,8.35066666667,18.9748333333,6.05808333334
489.40,7.82375,18.7048333333,17.9666666667,17.2905833333,7.41233333333,6.7355,8.36491666667,18.98325,6.0695
489.75,7.81491666667,18.692,17.953,17.2829166667,7.40941666667,6.73283333333,8.35925,18.9643333333,6.06575
490.10,7.81708333333,18.6928333334,17.9515,17.2753333333,7.41533333333,6.74133333333,8.35941666667,18.9635,6.0695
490.45,7.81583333334,18.6748333333,17.9335,17.2721666667,7.41,6.73633333333,8.36191666667,18.9660833333,6.06583333334
490.80,7.82275,18.6800833334,17.9425,17.2685833333,7.41883333333,6.7415,8.37441666666,18.97425,6.07066666666
491.15,7.82966666667,18.6839166667,17.9451666667,17.2791666667,7.42266666667,6.74716666667,8.37933333333,18.9813333333,6.06891666667
491.50,7.82733333333,18.687,17.9505,17.28675,7.42283333333,6.75575,8.38233333333,18.9945833333,6.07333333333
491.85,7.83091666667,18.7076666666,17.9558333333,17.2994166666,7.42383333333,6.76491666667,8.38683333333,19.0108333333,6.08183333333
492.20,7.83466666667,18.70725,17.9559166667,17.30275,7.4235,6.75516666667,8.38183333333,19.01175,6.07933333333
492.55,7.82675,18.7146666667,17.9470833333,17.3009166667,7.41275,6.74275,8.38466666667,19.01175,6.07216666667
492.90,7.81908333333,18.7011666666,17.9325833333,17.29325,7.40616666667,6.7305,8.37583333333,19.0004166667,6.067
493.25,7.82616666667,18.6953333333,17.9436666666,17.2858333333,7.41075,6.72891666667,8.36608333333,19.0024166666,6.0585
493.60,7.8275,18.7001666667,17.9449166667,17.2874166667,7.41066666667,6.71683333333,8.36266666666,19.0034166667,6.05308333333
493.95,7.83333333333,18.6886666667,17.93575,17.3049166667,7.40616666667,6.70408333333,8.34908333333,19.00275,6.05008333333
494.30,7.84475,18.705,17.9391666666,17.30275,7.41908333333,6.70308333333,8.35683333333,18.996,6.05966666667
494.65,7.84125,18.7031666667,17.9301666667,17.3015833333,7.4115,6.67566666667,8.34558333334,18.9884166667,6.04591666667
495.00,7.82908333333,18.6993333333,17.9100833333,17.30825,7.40866666666,6.66475,8.3355,18.9870833334,6.03783333333
495.34,7.83283333333,18.69225,17.885,17.26925,7.40291666666,6.65016666667,8.326,18.9731666667,6.02891666667
495.69,7.83158333333,18.685,17.877,17.2658333333,7.40516666667,6.64525,8.31783333333,18.9576666666,6.01116666667
496.04,7.81608333333,18.67625,17.8594166667,17.26375,7.39966666667,6.64633333333,8.30975,18.9565,6.00341666667
496.39,7.83083333333,18.6849166667,17.8683333333,17.2814166667,7.40758333333,6.65983333333,8.30766666667,18.9776666667,6.002
496.74,7.85041666666,18.7233333333,17.9005833333,17.3091666667,7.43208333333,6.67683333333,8.3345,19.0161666667,6.01358333334
497.09,7.85541666667,18.7465833333,17.91075,17.3270833333,7.44041666667,6.68316666667,8.3515,19.0314166666,6.02141666667
497.44,7.849,18.7445,17.903,17.33675,7.43958333333,6.69066666667,8.35416666667,19.0446666667,6.01591666666
497.79,7.84891666667,18.7565833333,17.90675,17.3353333334,7.44441666667,6.67716666667,8.36466666667,19.0393333334,6.00233333333
498.14,7.82741666667,18.75275,17.9008333333,17.3405,7.42458333333,6.66816666667,8.35133333333,19.03025,5.99333333334
498.48,7.86266666667,18.7829166666,17.93325,17.38425,7.45441666666,6.71575,8.38591666667,19.0649166667,6.0305
498.83,7.88316666667,18.7955833333,17.9618333333,17.389,7.46508333333,6.73166666667,8.40316666667,19.08625,6.04141666667
499.18,7.87583333333,18.8221666667,17.9960833333,17.4250833333,7.47616666667,6.73416666667,8.40733333333,19.1108333334,6.0375
499.53,7.88708333333,18.8443333333,18.0063333333,17.4545,7.48633333333,6.74825,8.41783333334,19.1354166667,6.04541666667
