wavelength,Back_OryAngf,Belly_OryAngf,Breast_OryAngf,Crissum_OryAngf,Crown_OryAngf,DorTail_OryAngf,Rump_OryAngf,Throat_OryAngf,WingTip_OryAngf
442.53,3.84186666667,7.75926666666,5.1592,4.10476666667,3.68106666667,4.96686666667,4.36613333334,5.7388,5.9396
442.89,3.86706666666,7.80223333333,5.1794,4.12606666667,3.70926666667,4.9902,4.38833333333,5.76066666667,5.9654
443.24,3.86853333333,7.84226666666,5.2096,4.14613333333,3.71486666667,5.0098,4.39646666667,5.7812,5.98723333333
443.60,3.88653333333,7.87973333333,5.23853333333,4.17853333333,3.74046666667,5.02926666667,4.40993333333,5.81046666667,6.0097
443.95,3.89366666667,7.91373333333,5.26673333333,4.1864,3.7552,5.0414,4.42313333333,5.8374,6.03576666667
444.31,3.928,7.97126666666,5.30773333333,4.2203,3.78593333333,5.06426666667,4.45573333333,5.87426666667,6.07453333333
444.66,3.911,7.97123333333,5.30373333333,4.19763333333,3.77713333333,5.04946666667,4.44926666667,5.86813333333,6.0694
445.02,3.90893333333,7.97969999999,5.31466666667,4.1949,3.7684,5.04173333333,4.45026666667,5.8598,6.06596666667
445.37,3.92853333334,8.0002,5.329,4.21623333333,3.7796,5.05566666667,4.46186666667,5.87273333333,6.07116666666
445.72,3.93693333333,8.01376666667,5.3458,4.22296666667,3.7828,5.06206666667,4.4708,5.87993333333,6.07833333333
446.08,3.9322,8.02496666667,5.34793333333,4.2247,3.77286666667,5.0524,4.46566666667,5.87606666667,6.0714
446.43,3.93213333333,8.03356666666,5.35553333333,4.2307,3.77293333333,5.05693333333,4.47086666667,5.88126666667,6.0727
446.79,3.91033333333,8.031,5.34546666667,4.2209,3.75193333333,5.03813333333,4.4556,5.8818,6.05823333333
447.14,3.91466666667,8.04393333334,5.35133333333,4.2292,3.75546666667,5.03373333333,4.45226666667,5.8928,6.05433333333
447.50,3.9036,8.04510000001,5.33906666667,4.2244,3.74433333333,5.01606666667,4.44853333333,5.88886666667,6.0466
447.85,3.88213333333,8.03850000001,5.32033333333,4.21946666667,3.7316,5.0002,4.43373333333,5.8782,6.02873333333
448.21,3.8504,8.02296666666,5.299,4.19496666667,3.70913333333,4.97613333333,4.41233333333,5.85953333333,5.9965
448.56,3.86773333333,8.04566666666,5.3104,4.21856666667,3.71373333333,4.98546666667,4.4284,5.87426666667,5.9979
448.92,3.87313333333,8.06766666667,5.3186,4.23223333333,3.72766666667,4.99206666667,4.44173333333,5.89546666667,6.00676666667
449.27,3.86313333334,8.08296666667,5.31126666667,4.2267,3.72273333333,4.97926666667,4.43553333333,5.90786666667,6.00363333333
449.62,3.86133333333,8.09186666667,5.3068,4.2187,3.71886666667,4.96246666667,4.42726666667,5.90333333333,5.9979
449.98,3.86233333333,8.10156666667,5.30486666667,4.22486666667,3.7232,4.96593333333,4.43586666667,5.91833333333,5.99723333333
450.33,3.8466,8.11616666667,5.2916,4.2214,3.71346666667,4.9382,4.42413333333,5.92173333333,5.98886666667
450.69,3.86486666667,8.14340000001,5.31326666667,4.23743333333,3.7282,4.944,4.43553333333,5.94266666667,6.0044
451.04,3.8722,8.16249999999,5.32573333333,4.23106666667,3.73746666667,4.942,4.45113333333,5.9638,6.00926666667
451.40,3.89073333333,8.20033333334,5.35366666666,4.2357,3.75026666667,4.94973333333,4.461,5.97866666667,6.02196666667
451.75,3.91633333333,8.23833333333,5.38273333333,4.24406666667,3.7708,4.95693333333,4.4748,6.00293333333,6.03356666667
452.10,3.95613333333,8.27176666667,5.42413333333,4.278,3.80453333333,4.9804,4.4986,6.04013333333,6.06023333333
452.46,3.976,8.3051,5.4498,4.29446666667,3.82286666667,4.99573333333,4.5124,6.071,6.08076666667
452.81,3.97613333333,8.31823333333,5.4604,4.2949,3.81533333333,4.99033333333,4.49726666667,6.0708,6.07766666667
453.17,3.98806666667,8.34263333334,5.48326666667,4.30923333333,3.82406666667,4.99006666667,4.506,6.08313333333,6.07523333333
453.52,4.01866666666,8.38676666666,5.5122,4.34706666667,3.86013333334,5.01213333333,4.5292,6.11913333333,6.10183333333
453.87,4.0488,8.42903333333,5.545,4.37493333333,3.89533333333,5.0364,4.55393333333,6.1516,6.13413333333
454.23,4.09213333333,8.4818,5.6016,4.4178,3.93313333333,5.0716,4.59713333333,6.19133333333,6.17366666667
454.58,4.13193333333,8.54086666666,5.64546666667,4.45496666667,3.97446666667,5.1034,4.6434,6.23053333333,6.20086666667
454.93,4.13093333333,8.5625,5.64606666667,4.47243333333,3.97873333333,5.1078,4.638,6.22833333333,6.20276666667
455.29,4.13613333333,8.57146666667,5.661,4.4876,3.9892,5.119,4.6496,6.25073333333,6.20586666667
455.64,4.15933333333,8.61276666667,5.69593333333,4.5113,3.99766666667,5.13113333333,4.6806,6.286,6.22373333334
456.00,4.15826666666,8.63980000001,5.70193333333,4.51713333333,4.00226666667,5.12726666667,4.68053333333,6.29666666667,6.22596666667
456.35,4.159,8.65653333333,5.71153333333,4.5235,4.00973333333,5.1142,4.681,6.30073333333,6.2264
456.70,4.17973333333,8.70430000001,5.73746666667,4.54816666667,4.03093333333,5.1322,4.7064,6.33773333333,6.25116666667
457.06,4.18413333333,8.72496666666,5.75293333333,4.55166666667,4.03386666667,5.13873333334,4.71066666667,6.3474,6.2726
457.41,4.1766,8.7267,5.76353333333,4.55403333333,4.0144,5.13426666667,4.70886666667,6.34513333333,6.2729
457.76,4.153,8.72743333334,5.76193333333,4.53913333333,3.98413333333,5.11326666667,4.68566666667,6.334,6.24676666667
458.12,4.13146666667,8.7243,5.74646666667,4.51916666667,3.9568,5.08586666667,4.65866666667,6.31773333333,6.22216666667
458.47,4.11973333333,8.71116666666,5.74166666667,4.5128,3.9454,5.06853333333,4.63713333333,6.31873333333,6.21416666667
458.82,4.1148,8.71870000001,5.73726666667,4.51823333333,3.93566666667,5.05173333333,4.63513333333,6.32866666667,6.19796666667
459.18,4.10273333333,8.72680000001,5.7314,4.50943333333,3.92686666667,5.039,4.61806666667,6.31746666667,6.1831
459.53,4.08433333333,8.72069999999,5.71433333333,4.50126666667,3.91793333333,5.02593333333,4.59906666667,6.30573333333,6.1668
459.88,4.09673333333,8.74446666667,5.72126666667,4.51563333333,3.92726666667,5.03146666667,4.61053333333,6.32506666667,6.1792
460.24,4.10473333333,8.76753333333,5.7348,4.52796666667,3.9384,5.04,4.61853333333,6.3446,6.19376666667
460.59,4.11413333333,8.78063333332,5.74733333333,4.54193333333,3.95113333333,5.04293333333,4.6328,6.35166666667,6.1996
460.94,4.13226666667,8.81073333333,5.75993333333,4.56653333333,3.97833333333,5.05533333333,4.65593333333,6.38073333333,6.21003333333
461.29,4.14053333333,8.82969999999,5.76726666667,4.57276666667,3.99433333334,5.0608,4.66273333333,6.3978,6.20366666667
461.65,4.17893333333,8.87266666667,5.80073333333,4.6076,4.0374,5.0816,4.69673333333,6.43746666667,6.24213333333
462.00,4.214,8.92193333334,5.84006666667,4.65453333333,4.0848,5.11013333333,4.7324,6.48273333333,6.27533333333
462.35,4.24233333333,8.97453333333,5.86886666667,4.68766666667,4.10966666667,5.12926666667,4.76,6.50873333334,6.2967
462.71,4.28046666667,9.03026666665,5.91206666667,4.71526666667,4.14306666667,5.15653333333,4.79386666667,6.55226666667,6.333
463.06,4.321,9.09103333333,5.94473333333,4.7514,4.17966666667,5.1756,4.8306,6.59713333333,6.3732
463.41,4.33673333333,9.12286666667,5.9634,4.75903333333,4.195,5.1696,4.83893333333,6.61213333333,6.3836
463.76,4.331,9.1391,5.97626666667,4.75963333333,4.1864,5.16533333333,4.83773333333,6.61006666667,6.37866666667
464.12,4.34826666667,9.17333333332,5.9964,4.7761,4.19753333333,5.1678,4.85286666667,6.62213333333,6.38573333333
464.47,4.36073333333,9.20160000001,6.00533333333,4.77783333333,4.20813333333,5.16346666667,4.855,6.64373333333,6.38816666667
464.82,4.365,9.23776666667,6.02413333334,4.78563333333,4.2118,5.15926666667,4.8582,6.65046666667,6.39286666667
465.17,4.39913333333,9.30379999999,6.0698,4.8203,4.2494,5.1756,4.89046666667,6.6892,6.4353
465.53,4.4072,9.34600000001,6.09206666667,4.84503333333,4.25886666666,5.18513333333,4.9118,6.71773333334,6.44186666667
465.88,4.4018,9.36346666666,6.09213333333,4.83383333333,4.2556,5.1866,4.90506666667,6.74013333333,6.44136666667
466.23,4.4008,9.38043333335,6.09526666667,4.8361,4.26106666667,5.18113333333,4.91413333333,6.75653333333,6.44156666667
466.58,4.42446666667,9.41143333334,6.1262,4.85276666667,4.27873333333,5.196,4.92786666667,6.77506666667,6.46366666667
466.94,4.43133333333,9.44286666667,6.1548,4.87276666667,4.28713333333,5.2008,4.94766666667,6.79753333334,6.4702
467.29,4.48,9.51299999999,6.21786666667,4.937,4.33413333333,5.2472,4.9978,6.8574,6.51973333333
467.64,4.50053333333,9.55553333335,6.24546666667,4.94856666667,4.35833333333,5.2546,5.01933333333,6.89733333333,6.53616666667
467.99,4.52066666667,9.59679999999,6.26846666667,4.96836666667,4.37806666667,5.26373333333,5.0316,6.9288,6.5469
468.35,4.52313333333,9.61169999999,6.28853333333,4.9871,4.3804,5.26773333333,5.03606666667,6.9388,6.55236666667
468.70,4.52333333333,9.62730000001,6.29746666667,4.9921,4.37333333333,5.26493333333,5.04186666667,6.96033333333,6.55643333333
469.05,4.50706666667,9.6308,6.28666666667,4.9913,4.34646666667,5.24593333333,5.0298,6.96206666667,6.5445
469.40,4.50526666667,9.64590000001,6.293,4.9781,4.33646666667,5.235,5.01726666667,6.962,6.53336666667
469.75,4.5168,9.67853333333,6.3128,4.9853,4.332,5.22826666667,5.02686666667,6.95926666667,6.535
470.11,4.51986666667,9.70646666667,6.33713333333,4.98706666667,4.33353333334,5.2296,5.02446666667,6.98126666667,6.53856666667
470.46,4.48846666667,9.69943333333,6.32026666667,4.9782,4.30653333333,5.20686666667,5.00266666667,6.97973333333,6.503
470.81,4.47733333333,9.69463333334,6.3016,4.9649,4.28506666667,5.18553333333,4.983,6.96913333333,6.49033333333
471.16,4.475,9.71006666668,6.29573333333,4.96216666667,4.27866666666,5.1804,4.98313333333,6.96806666667,6.48386666667
471.51,4.50286666667,9.7499,6.31426666667,4.984,4.29253333333,5.20326666667,5.00046666667,6.99053333333,6.5017
471.87,4.49413333333,9.76003333334,6.3308,4.9764,4.28073333333,5.19406666667,5.00373333333,6.9952,6.49516666667
472.22,4.4908,9.78676666667,6.34253333333,4.96353333333,4.2626,5.17326666667,4.99,6.9966,6.483
472.57,4.5086,9.80890000001,6.36593333333,4.96993333333,4.26946666667,5.18306666667,4.99886666667,7.01206666667,6.49113333333
472.92,4.5026,9.82530000001,6.36466666667,4.963,4.26446666667,5.16626666667,4.98926666667,7.0126,6.4738
473.27,4.52073333333,9.86179999999,6.38386666667,4.98616666667,4.2786,5.1728,4.99666666667,7.031,6.4994
473.62,4.53,9.87609999999,6.39486666667,4.99423333333,4.27666666666,5.17633333333,5.00086666667,7.05273333333,6.5056
473.98,4.5192,9.88393333333,6.3852,4.98536666667,4.26166666667,5.15693333333,4.99193333333,7.03493333333,6.48276666667
474.33,4.53546666667,9.91013333334,6.3978,4.99883333333,4.26846666667,5.16906666667,5.01,7.04946666667,6.4968
474.68,4.5862,9.97770000001,6.45026666667,5.05143333333,4.31833333333,5.2112,5.05046666667,7.1102,6.54796666667
475.03,4.59113333333,9.99579999999,6.45633333333,5.05993333333,4.30453333333,5.2068,5.04493333333,7.121,6.54163333334
475.38,4.59453333333,10.0254,6.48106666667,5.0904,4.3062,5.2106,5.0564,7.1384,6.54753333333
475.73,4.58906666667,10.0440666667,6.48346666667,5.0956,4.2918,5.20433333333,5.049,7.13713333333,6.55163333333
476.08,4.57893333333,10.0509,6.478,5.08576666667,4.28113333333,5.20046666667,5.04473333333,7.13313333333,6.54393333333
476.44,4.5658,10.0698333333,6.4742,5.08343333333,4.2634,5.17106666667,5.03473333333,7.126,6.5378
476.79,4.57033333333,10.0821,6.4834,5.08713333333,4.26126666667,5.18266666667,5.04106666667,7.13726666667,6.54276666667
477.14,4.55246666666,10.0722666667,6.4698,5.07203333333,4.24086666667,5.1642,5.02973333333,7.1194,6.5129
477.49,4.5552,10.0952666667,6.4788,5.08786666667,4.24646666667,5.17006666667,5.03593333333,7.11846666666,6.5192
477.84,4.55266666667,10.0988666667,6.48926666667,5.09063333333,4.23833333333,5.16166666667,5.02126666667,7.1232,6.51836666667
478.19,4.5658,10.1207666667,6.51053333333,5.0971,4.25006666667,5.15733333333,5.0178,7.12693333333,6.5292
478.54,4.54186666667,10.1007,6.50653333333,5.08653333333,4.22466666667,5.1256,4.98586666667,7.10253333333,6.50256666666
478.89,4.5184,10.0977333333,6.5,5.0733,4.20493333333,5.10306666667,4.96726666667,7.1026,6.49436666667
479.24,4.50153333333,10.0920333333,6.4878,5.05586666667,4.18766666667,5.0796,4.95606666667,7.08946666667,6.4791
479.60,4.519,10.1099333333,6.4986,5.06853333333,4.19933333333,5.0842,4.956,7.11026666667,6.47576666667
479.95,4.51913333333,10.1148333333,6.49653333333,5.08813333333,4.20066666667,5.09306666667,4.9546,7.12026666667,6.4801
480.30,4.52953333333,10.1327666667,6.49966666667,5.09753333333,4.21026666667,5.10853333333,4.94646666667,7.1132,6.47636666667
480.65,4.54006666667,10.1683,6.52266666667,5.12333333333,4.21873333333,5.1234,4.96026666667,7.1266,6.48863333333
481.00,4.53686666667,10.1955333333,6.52933333333,5.1394,4.21686666667,5.12473333333,4.9648,7.1346,6.48323333333
481.35,4.5452,10.2363,6.54493333333,5.14406666667,4.21593333333,5.1326,4.97026666667,7.15526666667,6.4814
481.70,4.5554,10.3048666667,6.56066666667,5.15986666667,4.228,5.15486666667,4.9872,7.17526666667,6.49263333333
482.05,4.56126666667,10.3552333333,6.5834,5.17896666667,4.23453333333,5.1656,5.00013333333,7.20106666667,6.50226666667
482.40,4.5626,10.3982333333,6.59373333333,5.18296666667,4.23146666667,5.1796,5.00973333333,7.21153333333,6.5065
482.75,4.5744,10.434,6.61613333333,5.20146666667,4.246,5.19673333334,5.02613333333,7.2312,6.5178
483.10,4.576,10.4626,6.6282,5.20463333333,4.24473333333,5.1986,5.02586666667,7.23786666667,6.5177
483.45,4.57173333333,10.4735333333,6.63113333333,5.20903333333,4.24806666667,5.1988,5.02613333333,7.24226666667,6.5212
483.80,4.58706666667,10.5024,6.64913333333,5.22166666667,4.2582,5.20413333333,5.03353333333,7.25926666667,6.52856666667
484.15,4.59433333333,10.5186,6.6628,5.23336666667,4.2656,5.21053333333,5.04473333333,7.2778,6.53773333333
484.50,4.60666666667,10.5449666667,6.67933333333,5.24213333333,4.27686666667,5.2184,5.05546666667,7.29733333333,6.54863333333
484.85,4.61833333333,10.5686666667,6.6952,5.24993333333,4.28953333333,5.23046666667,5.06646666667,7.31226666666,6.55943333333
485.20,4.62046666666,10.5832333333,6.701,5.2573,4.29653333333,5.23053333333,5.07253333333,7.3246,6.56293333333
485.55,4.62926666667,10.5931333333,6.71286666667,5.27086666667,4.30366666667,5.2306,5.079,7.34146666667,6.5688
485.90,4.63246666667,10.6053666667,6.71746666667,5.2758,4.30646666666,5.23206666667,5.0812,7.34693333333,6.56946666667
486.25,4.6378,10.6209333333,6.72606666667,5.2837,4.31393333333,5.23206666666,5.08453333333,7.36166666667,6.56536666667
486.60,4.64366666667,10.6375333333,6.73406666667,5.28963333333,4.31973333333,5.2288,5.0846,7.37466666667,6.56556666667
486.95,4.658,10.6570666667,6.74926666667,5.31246666667,4.3358,5.23553333333,5.09453333333,7.3962,6.5767
487.30,4.66346666667,10.6832666667,6.7656,5.32696666667,4.33753333333,5.23693333333,5.1052,7.4112,6.5804
487.65,4.6604,10.6969333333,6.77093333333,5.3296,4.33586666667,5.23153333333,5.10546666667,7.41533333333,6.58053333334
488.00,4.65966666667,10.7172,6.7772,5.3321,4.33433333333,5.22773333333,5.10686666667,7.42666666667,6.57973333333
488.35,4.652,10.7249333333,6.7724,5.3308,4.32853333333,5.2156,5.09913333333,7.4322,6.56916666667
488.70,4.653,10.7477,6.78073333333,5.33583333333,4.32266666667,5.20426666667,5.0978,7.44786666667,6.56803333333
489.05,4.65893333333,10.7772,6.79786666667,5.34963333333,4.328,5.20573333333,5.09946666667,7.4632,6.57303333333
489.40,4.67,10.8095,6.81646666667,5.3645,4.34,5.2098,5.11133333333,7.4824,6.58416666667
489.75,4.68153333333,10.8378,6.82666666667,5.37956666667,4.35093333333,5.2104,5.12013333333,7.49826666667,6.58483333333
490.10,4.69473333333,10.8736,6.84733333333,5.4051,4.3704,5.2182,5.13706666667,7.5254,6.6048
490.45,4.70046666667,10.8968,6.864,5.4122,4.37266666667,5.21593333333,5.14166666667,7.5456,6.6061
490.80,4.69606666667,10.9113,6.8718,5.41046666667,4.37206666667,5.20906666667,5.1392,7.55353333333,6.59933333333
491.15,4.70226666667,10.9337666667,6.88026666667,5.4137,4.3816,5.2066,5.1392,7.57046666667,6.60106666667
491.50,4.7138,10.9659333333,6.89813333333,5.43203333333,4.39393333333,5.21453333334,5.15813333333,7.60186666667,6.61453333333
491.85,4.71506666667,10.9876,6.90753333333,5.44376666667,4.40326666667,5.20893333333,5.15886666667,7.6102,6.61613333333
492.20,4.71953333333,11.0027,6.9192,5.45386666667,4.4062,5.20473333333,5.16133333333,7.61353333333,6.61606666667
492.55,4.7276,11.0314,6.9334,5.47613333333,4.4224,5.20973333333,5.16373333333,7.62933333333,6.62233333333
492.90,4.72913333333,11.0478,6.94413333333,5.47443333333,4.4246,5.2048,5.16793333333,7.64353333333,6.6217
493.25,4.73313333333,11.0699,6.95793333333,5.48353333333,4.42866666667,5.20086666667,5.1684,7.66246666667,6.62163333333
493.60,4.72613333334,11.0894666667,6.97306666667,5.48406666667,4.42346666666,5.1834,5.1656,7.68593333333,6.62423333333
493.95,4.7246,11.1017,6.98393333333,5.4943,4.42286666667,5.1688,5.15753333333,7.7016,6.6197
494.30,4.7358,11.1431333333,7.0052,5.51873333333,4.44413333333,5.17126666667,5.17593333333,7.7244,6.6334
494.65,4.74,11.1760666667,7.01346666667,5.5395,4.44793333333,5.1652,5.17933333333,7.74066666667,6.63786666667
495.00,4.75686666667,11.2237333333,7.03206666667,5.56396666667,4.4628,5.176,5.19566666667,7.7672,6.64926666667
495.34,4.77853333333,11.2783,7.075,5.58446666667,4.4932,5.19393333333,5.21306666667,7.79366666667,6.658
495.69,4.79626666667,11.3233333333,7.1026,5.5991,4.50026666667,5.20093333333,5.22246666667,7.82906666667,6.6699
496.04,4.82626666667,11.3952333333,7.145,5.633,4.53833333333,5.2316,5.24753333333,7.88453333333,6.6975
496.39,4.8408,11.4356666667,7.17033333333,5.65396666667,4.55553333333,5.25046666667,5.2722,7.92013333333,6.71996666667
496.74,4.86526666667,11.4905666667,7.19326666667,5.69646666667,4.58226666667,5.27153333333,5.29866666667,7.95613333333,6.74
497.09,4.86713333333,11.5273,7.20333333333,5.70886666667,4.59006666667,5.27286666667,5.31146666667,7.9704,6.74123333333
497.44,4.90453333333,11.5702666667,7.2368,5.74803333333,4.62193333333,5.2936,5.3366,8.00826666667,6.76463333333
497.79,4.9168,11.6234666667,7.2598,5.7587,4.62246666667,5.29866666667,5.3544,8.0304,6.76353333333
498.14,4.9384,11.6737333333,7.28713333333,5.7874,4.6376,5.31013333333,5.36046666667,8.05886666667,6.78333333333
498.48,4.97006666667,11.7198333333,7.32053333333,5.80396666667,4.66726666667,5.32433333333,5.37593333333,8.10106666667,6.80606666667
498.83,4.99266666667,11.7702,7.35206666667,5.8275,4.68373333333,5.33353333333,5.3934,8.1298,6.8113
499.18,5.02613333333,11.8266666667,7.38053333333,5.8758,4.71053333333,5.35166666667,5.41913333333,8.17733333334,6.8319
499.53,5.05853333333,11.8822333333,7.4152,5.91336666667,4.74226666667,5.37466666667,5.4542,8.21086666667,6.85183333333
499.88,5.06513333333,11.9204,7.43586666667,5.93763333333,4.74786666667,5.37553333333,5.47346666667,8.23393333333,6.86346666667
500.23,5.07046666667,11.9402666667,7.43513333333,5.9385,4.74226666667,5.3532,5.46573333333,8.24033333333,6.8441
500.58,5.0876,11.9917666667,7.46466666667,5.96833333333,4.76753333333,5.36193333333,5.48073333333,8.26646666667,6.8656
500.92,5.1138,12.0306,7.50093333333,5.9997,4.794,5.37526666667,5.4904,8.30653333333,6.87946666667
501.27,5.1142,12.0829666667,7.52193333333,6.01726666667,4.80653333333,5.38326666666,5.49613333333,8.325,6.88253333333
501.62,5.13953333333,12.1127333333,7.5458,6.03183333333,4.8284,5.388,5.5036,8.3566,6.90146666667
501.97,5.149,12.1423,7.56793333333,6.03626666667,4.84153333333,5.38846666667,5.52346666667,8.3688,6.8948
502.32,5.17746666667,12.2052666667,7.62093333333,6.08253333333,4.86173333334,5.40733333333,5.5578,8.4042,6.9147
502.67,5.1896,12.2391,7.6468,6.1064,4.87193333334,5.41453333333,5.5628,8.43053333333,6.91823333333
503.01,5.17846666667,12.2559,7.64413333333,6.10263333333,4.8632,5.3942,5.54593333333,8.42613333333,6.90936666667
