wavelength,Back_DolFrim,Belly_DolFrim,Breast_DolFrim,Crissum_DolFrim,Crown_DolFrim,DorTail_DolFrim,Patch10_DolFrim,Rump_DolFrim,Throat_DolFrim,WingTip_DolFrim
451.75,4.46266666667,35.9360833333,31.462,29.5411666666,14.5175,5.7965,23.8181666667,3.76033333333,30.3333333333,5.14766666666
452.10,4.48583333334,36.0118333333,31.536,29.5961666666,14.5291666667,5.80833333333,23.8308333334,3.79716666667,30.3853333333,5.16583333333
452.46,4.47733333333,36.0460833333,31.578,29.6171666667,14.5435,5.80233333333,23.8571666667,3.79666666666,30.449,5.16216666666
452.81,4.4865,36.0595,31.5926666667,29.6493333334,14.5378333333,5.79883333333,23.8585,3.78666666666,30.4465,5.1405
453.17,4.49333333334,36.08775,31.592,29.6815,14.557,5.81233333334,23.856,3.79516666667,30.4671666667,5.15433333333
453.52,4.5105,36.1655833333,31.6596666667,29.7998333334,14.5735,5.85583333334,23.8803333334,3.81366666667,30.5518333333,5.19716666666
453.87,4.50233333333,36.1405833334,31.6106666666,29.7516666666,14.5523333333,5.83333333333,23.8698333334,3.79316666667,30.5003333333,5.19616666667
454.23,4.48866666666,36.1526666666,31.678,29.7353333333,14.6016666667,5.83566666667,23.925,3.77016666667,30.5673333333,5.17566666667
454.58,4.44766666667,36.17675,31.677,29.711,14.5573333333,5.81416666666,23.9248333334,3.74816666666,30.5775,5.15833333333
454.93,4.48733333334,36.2216666667,31.7088333334,29.773,14.5986666667,5.85916666667,23.9661666667,3.802,30.647,5.192
455.29,4.534,36.3105,31.8363333333,29.8821666667,14.661,5.92216666667,24.0538333333,3.85916666666,30.7486666666,5.23783333334
455.64,4.55733333334,36.3609166666,31.943,29.961,14.6738333333,5.96766666667,24.0595,3.88966666667,30.7616666667,5.29033333333
456.00,4.54733333334,36.34525,31.9493333333,30.0323333333,14.7128333333,5.96433333334,24.1136666666,3.90483333334,30.7933333334,5.30333333333
456.35,4.56066666667,36.35925,31.9596666667,30.0365,14.7396666667,6.001,24.124,3.9565,30.7848333334,5.32583333333
456.70,4.5455,36.4190833334,32.1188333333,30.0605,14.7885,5.9995,24.176,3.9665,30.8511666667,5.33133333333
457.06,4.56533333333,36.44675,32.1928333334,30.0748333333,14.7891666667,6.0125,24.1901666667,3.9765,30.8616666667,5.32533333333
457.41,4.53616666667,36.45375,32.2175,30.0496666666,14.8333333333,5.98833333333,24.1831666667,3.96133333334,30.8658333334,5.30016666667
457.76,4.56266666667,36.54075,32.3223333334,30.1565,14.8763333333,6.01183333333,24.2241666666,3.9915,30.9603333333,5.32883333333
458.12,4.58016666667,36.6211666666,32.3305,30.2121666666,14.8393333333,5.99883333333,24.2165,4.01416666666,30.979,5.32216666666
458.47,4.61316666667,36.6713333333,32.4151666666,30.2413333333,14.8768333333,6.02133333333,24.2298333334,4.03716666667,30.9878333333,5.35183333333
458.82,4.6095,36.67675,32.4713333334,30.227,14.9031666667,5.9995,24.2471666666,4.0035,30.9678333333,5.34916666666
459.18,4.60016666667,36.6585833333,32.4371666667,30.2105,14.8743333333,5.978,24.2115,3.98966666667,30.9443333334,5.332
459.53,4.6095,36.6716666666,32.4416666667,30.2215,14.8826666667,5.97766666666,24.2118333333,4.0015,30.9428333333,5.324
459.88,4.60316666667,36.7099166667,32.467,30.202,14.8471666667,5.96233333333,24.1856666667,3.9845,30.9425,5.3095
460.24,4.57483333334,36.75325,32.5263333333,30.2195,14.8246666667,5.93016666667,24.186,3.95016666666,30.9476666667,5.285
460.59,4.57216666667,36.745,32.4811666666,30.2371666667,14.792,5.9225,24.1633333333,3.95133333334,30.9545,5.28
460.94,4.564,36.7866666667,32.5183333334,30.2973333334,14.817,5.91366666667,24.197,3.96266666667,30.9821666667,5.30083333333
461.29,4.56216666667,36.8253333334,32.5253333334,30.3186666667,14.8076666667,5.90616666666,24.2115,3.95633333333,30.9748333334,5.31283333333
461.65,4.56483333333,36.8835,32.5633333334,30.3413333334,14.8371666667,5.902,24.2451666667,3.97183333333,30.9871666667,5.324
462.00,4.58883333333,36.96425,32.6556666666,30.3793333333,14.8868333333,5.94733333333,24.2728333334,4.00983333333,31.0215,5.3675
462.35,4.5785,37.0074166667,32.669,30.4523333333,14.877,5.93916666667,24.2928333333,3.99266666666,31.091,5.366
462.71,4.57033333334,37.086,32.7321666667,30.4925,14.8546666667,5.9265,24.2856666667,3.98766666666,31.1621666667,5.34333333333
463.06,4.5705,37.1775,32.8131666666,30.542,14.8465,5.90333333334,24.3195,3.99083333333,31.2211666666,5.35266666666
463.41,4.559,37.2605,32.9013333333,30.5906666667,14.8631666667,5.89916666666,24.388,3.98366666667,31.2946666666,5.36016666667
463.76,4.57233333333,37.2950833334,32.9848333334,30.6075,14.8983333333,5.9275,24.4185,3.99983333333,31.3336666667,5.37333333334
464.12,4.59166666667,37.3615833333,33.0221666667,30.6853333334,14.9176666667,5.9295,24.444,4.00816666666,31.3805,5.39183333334
464.47,4.65133333333,37.4893333334,33.1031666666,30.7693333333,14.997,5.98733333333,24.5323333333,4.03266666666,31.4758333334,5.43916666667
464.82,4.62366666666,37.4803333334,33.088,30.7321666667,14.9291666667,5.997,24.489,4.00783333334,31.467,5.4015
465.17,4.65383333334,37.5548333333,33.1746666666,30.7816666667,14.9118333333,6.0185,24.475,4.06233333333,31.5285,5.397
465.53,4.68566666667,37.56425,33.2085,30.8096666666,14.9451666667,6.0335,24.4776666667,4.08933333333,31.5723333334,5.39083333333
465.88,4.68466666667,37.56975,33.2355,30.8485,14.9418333333,6.00683333333,24.4826666667,4.06916666666,31.5905,5.36383333334
466.23,4.67833333333,37.6635,33.3658333333,30.8875,14.9808333333,6.01633333333,24.5273333334,4.093,31.6408333334,5.36216666667
466.58,4.70566666666,37.67575,33.3658333333,30.9663333334,15.0145,6.04633333333,24.5428333333,4.117,31.6575,5.4
466.94,4.7105,37.7085833333,33.4278333334,31.031,15.0661666667,6.0765,24.5636666667,4.12616666667,31.6648333333,5.42433333333
467.29,4.716,37.7501666667,33.4383333334,31.0775,15.0341666667,6.08416666667,24.5485,4.141,31.6908333333,5.42433333333
467.64,4.68033333333,37.8201666666,33.4468333333,31.1361666667,14.9933333333,6.04633333333,24.5255,4.10833333334,31.7423333334,5.39383333333
467.99,4.7475,37.9128333333,33.5601666666,31.1913333334,15.06,6.10016666667,24.6161666667,4.16283333333,31.8591666666,5.4505
468.35,4.76166666666,37.9125833333,33.6726666667,31.2063333334,15.0748333333,6.08866666667,24.6275,4.20316666667,31.899,5.47083333333
468.70,4.77133333333,37.93825,33.7426666667,31.2448333334,15.135,6.08683333333,24.6738333334,4.21283333334,31.9726666667,5.49766666667
469.05,4.7615,37.92975,33.7221666666,31.2431666666,15.1521666667,6.083,24.6836666667,4.16533333333,31.9881666667,5.49533333333
469.40,4.7225,37.9764166666,33.7456666666,31.3178333334,15.1173333333,6.0795,24.7041666667,4.13333333333,32.0423333334,5.47266666666
469.75,4.72416666667,38.0405833333,33.831,31.3755,15.1441666667,6.08783333334,24.731,4.1245,32.1236666667,5.49133333333
470.11,4.75166666666,38.0824166667,33.8285,31.3536666666,15.173,6.09233333334,24.7551666666,4.12766666667,32.1031666666,5.513
470.46,4.80716666667,38.1708333334,33.909,31.3788333334,15.1888333333,6.12433333334,24.8005,4.17933333334,32.166,5.548
470.81,4.79966666667,38.1833333334,33.918,31.293,15.1831666667,6.10516666666,24.8055,4.16333333333,32.1896666667,5.51966666666
471.16,4.82933333333,38.2705,34.0153333334,31.3798333333,15.2436666667,6.12066666667,24.8626666667,4.183,32.246,5.54433333333
471.51,4.834,38.3005833334,34.0011666667,31.3491666666,15.26,6.09133333333,24.8928333333,4.1615,32.208,5.539
471.87,4.81533333333,38.3011666666,33.9651666666,31.3648333333,15.1835,6.062,24.8148333333,4.12933333333,32.1578333333,5.49783333333
472.22,4.77783333333,38.3416666666,33.933,31.3583333334,15.1423333333,6.03166666667,24.7746666666,4.06833333333,32.1403333333,5.437
472.57,4.80116666666,38.4469166666,33.9775,31.4091666667,15.1618333333,6.005,24.8045,4.078,32.1385,5.44183333333
472.92,4.85883333333,38.47075,34.0691666666,31.4956666666,15.2315,6.02866666666,24.868,4.12333333334,32.1888333334,5.482
473.27,4.89633333333,38.55725,34.1221666667,31.5141666666,15.2556666667,6.05033333333,24.8711666666,4.13016666666,32.1955,5.50633333334
473.62,4.85066666667,38.5641666666,34.1285,31.5236666667,15.2551666667,6.04233333333,24.8813333333,4.11416666666,32.1623333333,5.47066666667
473.98,4.84766666666,38.59775,34.159,31.6235,15.2573333333,6.04683333333,24.879,4.106,32.2633333333,5.4675
474.33,4.79833333333,38.5909166667,34.2018333334,31.647,15.2555,6.03066666666,24.8803333334,4.0855,32.2746666666,5.448
474.68,4.81166666666,38.6540833334,34.2491666666,31.7463333334,15.2591666667,6.0705,24.8898333333,4.12583333334,32.3326666667,5.45483333333
475.03,4.8165,38.6475,34.255,31.6888333334,15.29,6.057,24.8948333333,4.11116666667,32.3088333333,5.44966666667
475.38,4.8445,38.6845833334,34.3676666667,31.7748333333,15.3515,6.10816666666,24.9686666667,4.15533333333,32.3851666667,5.48233333333
475.73,4.79583333334,38.7110833334,34.3905,31.7785,15.3633333333,6.10683333333,24.986,4.12716666666,32.4061666667,5.48616666667
476.08,4.79683333333,38.7861666667,34.4391666666,31.8888333334,15.4141666667,6.10316666667,25.0708333334,4.14583333334,32.4498333333,5.51833333334
476.44,4.7745,38.8194166666,34.496,31.8868333334,15.4095,6.11533333333,25.0718333333,4.12866666667,32.5143333334,5.50316666667
476.79,4.73133333333,38.896,34.5488333334,31.8881666667,15.3803333333,6.0695,25.0933333333,4.0755,32.526,5.44366666667
477.14,4.7045,38.895,34.5538333333,31.8715,15.3595,6.04666666667,25.0718333333,4.07566666667,32.5208333333,5.45966666667
477.49,4.74433333333,38.9228333333,34.5875,31.8991666667,15.3868333333,6.04083333333,25.1091666666,4.12216666667,32.588,5.49866666667
477.84,4.744,38.9138333333,34.602,31.87,15.3871666667,6.02916666666,25.1028333333,4.1205,32.544,5.48733333334
478.19,4.72016666666,38.9379166666,34.6006666666,31.8436666667,15.3983333333,6.00233333334,25.1066666666,4.07616666667,32.5245,5.4575
478.54,4.72783333333,38.9905833334,34.6273333333,31.8103333334,15.403,5.97566666667,25.132,4.05133333334,32.5103333334,5.45333333333
478.89,4.72416666667,39.0205833334,34.6251666667,31.8475,15.3943333333,5.96866666666,25.1495,4.076,32.6045,5.4545
479.24,4.72133333333,39.0625,34.6146666666,31.884,15.4201666667,5.95083333333,25.1381666667,4.0625,32.6276666667,5.4525
479.60,4.73883333333,39.04975,34.6448333334,31.8756666666,15.4291666667,5.96533333333,25.1438333334,4.10433333334,32.627,5.466
479.95,4.731,39.0341666666,34.6328333333,31.8581666666,15.3685,5.97566666667,25.066,4.097,32.6186666667,5.4785
480.30,4.7555,39.0638333333,34.6311666667,31.9076666667,15.3778333333,5.9985,25.0588333333,4.10483333333,32.621,5.48616666666
480.65,4.73833333333,39.0308333334,34.5646666666,31.8773333334,15.3435,6.02033333333,25.007,4.112,32.6228333334,5.51183333333
481.00,4.74016666666,38.9425,34.535,31.8363333333,15.3488333333,6.0465,24.9998333334,4.10433333334,32.612,5.48766666667
481.35,4.73966666667,38.9465833334,34.567,31.802,15.3296666667,6.05383333333,24.9478333334,4.0855,32.5865,5.494
481.70,4.72466666666,38.9623333334,34.5585,31.8168333334,15.3081666667,6.03783333333,24.9241666667,4.05833333333,32.5806666667,5.47
482.05,4.71266666667,39.0198333334,34.6581666666,31.9005,15.3113333333,6.04833333334,24.9585,4.06,32.659,5.4705
482.40,4.69483333333,39.00875,34.712,31.9523333333,15.3343333333,6.039,24.9681666666,4.05783333334,32.6725,5.45833333334
482.75,4.681,39.0360833333,34.7828333333,31.9885,15.3551666667,6.03216666667,24.9921666667,4.04416666667,32.6836666666,5.4585
483.10,4.684,39.08675,34.8465,32.0355,15.343,6.03233333333,24.995,4.03283333333,32.728,5.4515
483.45,4.6795,39.1034166666,34.8505,32.051,15.359,6.01966666666,25.0031666667,4.02316666667,32.7353333333,5.44083333334
483.80,4.67283333334,39.098,34.8528333334,32.02,15.36,6.01266666667,25.0005,4.0205,32.7326666667,5.42416666667
484.15,4.67416666667,39.0768333333,34.8608333334,32.0123333333,15.3435,6.00683333333,24.9941666667,4.02783333333,32.7163333334,5.432
484.50,4.677,39.0813333334,34.8835,32.0233333333,15.356,6.00316666666,25.0063333333,4.03616666667,32.7281666666,5.42416666667
484.85,4.668,39.1063333334,34.8788333334,32.0343333334,15.3455,5.98033333334,25.0105,4.02666666666,32.7246666667,5.41116666667
485.20,4.67416666667,39.1335,34.8891666666,32.0743333333,15.3645,5.9875,25.0508333333,4.03433333333,32.7496666667,5.41516666666
485.55,4.686,39.1703333334,34.934,32.1006666666,15.3788333333,5.99866666667,25.0686666667,4.04516666667,32.7903333333,5.41866666667
485.90,4.6935,39.1786666667,34.8938333334,32.09,15.3728333333,5.99266666667,25.061,4.0425,32.775,5.41716666667
486.25,4.70766666667,39.19675,34.8785,32.0663333334,15.3518333333,5.9975,25.0366666666,4.0425,32.777,5.43116666667
486.60,4.706,39.20075,34.8678333333,32.0723333334,15.3355,5.99583333333,25.0205,4.0365,32.791,5.43133333334
486.95,4.70583333334,39.2004166666,34.8736666666,32.087,15.3595,6.01283333334,25.0545,4.049,32.8011666666,5.43483333333
487.30,4.71166666666,39.21075,34.9033333333,32.0678333334,15.3526666667,6.00133333333,25.0561666667,4.043,32.81,5.43866666667
487.65,4.71983333333,39.25175,34.9351666667,32.111,15.38,6.00666666667,25.0868333334,4.0455,32.8335,5.4445
488.00,4.70683333334,39.2840833333,34.9693333334,32.1331666666,15.3983333333,5.9975,25.1153333334,4.03266666666,32.8708333333,5.42533333333
488.35,4.70683333334,39.3413333334,35.0143333334,32.1526666666,15.4023333333,5.993,25.1233333333,4.02416666666,32.8975,5.4265
488.70,4.72933333334,39.4131666666,35.0925,32.1916666667,15.423,6.01366666666,25.1461666667,4.04766666667,32.9596666667,5.46233333333
489.05,4.71666666667,39.4145,35.123,32.2023333333,15.398,5.99633333333,25.1151666667,4.03466666667,32.9576666666,5.449
489.40,4.704,39.41725,35.1588333334,32.218,15.3991666667,5.99233333333,25.1336666667,4.04916666667,32.9568333333,5.46266666666
489.75,4.70933333333,39.4321666666,35.218,32.2263333333,15.418,5.9895,25.1465,4.06866666666,32.9766666666,5.48
490.10,4.7125,39.4784166666,35.2848333334,32.2931666667,15.4453333333,5.9815,25.1861666667,4.07483333333,33.032,5.484
490.45,4.7225,39.4969166667,35.293,32.2946666667,15.4398333333,5.97916666667,25.1855,4.0795,33.039,5.48133333333
490.80,4.72533333333,39.4944166666,35.2983333334,32.2553333333,15.4133333333,5.96466666666,25.1566666666,4.08766666667,33.0063333333,5.48266666667
491.15,4.7365,39.5620833334,35.3753333333,32.3411666666,15.444,5.98783333333,25.2085,4.09633333334,33.055,5.48983333333
491.50,4.73683333333,39.5858333333,35.4066666666,32.3553333334,15.44,5.99233333333,25.2198333333,4.09783333334,33.0826666666,5.49533333334
491.85,4.76233333334,39.62125,35.4523333333,32.4005,15.4638333333,6.024,25.2281666666,4.11466666667,33.122,5.51933333334
492.20,4.77716666666,39.642,35.4866666666,32.4363333333,15.4993333333,6.03916666667,25.2566666667,4.12916666667,33.1541666666,5.53366666667
492.55,4.76783333334,39.65125,35.53,32.4653333334,15.5218333333,6.03983333334,25.2795,4.12733333333,33.1868333333,5.521
492.90,4.75983333334,39.7194166666,35.588,32.5163333334,15.5613333333,6.05983333333,25.3388333333,4.13233333333,33.2541666667,5.5345
493.25,4.742,39.77075,35.595,32.5321666666,15.5388333333,6.034,25.3248333333,4.10766666667,33.2711666667,5.5215
493.60,4.74,39.8328333333,35.6448333334,32.5953333333,15.5636666667,6.04683333333,25.3435,4.10216666667,33.3176666666,5.522
493.95,4.7445,39.9203333334,35.674,32.648,15.6018333333,6.0835,25.3998333333,4.11666666667,33.3596666666,5.53683333333
494.30,4.7675,40.048,35.8066666667,32.7433333333,15.6826666667,6.14016666666,25.4721666667,4.155,33.4368333333,5.56666666667
494.65,4.76766666667,40.1283333333,35.8801666666,32.8256666667,15.6905,6.14016666666,25.5055,4.15833333333,33.5018333333,5.58316666666
495.00,4.7765,40.2118333334,35.9238333334,32.898,15.6946666667,6.16133333333,25.5123333333,4.18333333333,33.5746666667,5.609
495.34,4.80933333334,40.2631666667,35.99,32.9901666666,15.7406666667,6.18633333333,25.5493333333,4.2215,33.6323333334,5.64483333333
495.69,4.81033333333,40.3638333334,36.07,33.0056666667,15.7608333333,6.18533333333,25.6185,4.22833333333,33.6876666667,5.65366666666
496.04,4.78616666667,40.4369166666,36.0808333334,33.0416666667,15.7141666667,6.1535,25.6306666667,4.21016666666,33.7293333333,5.63633333334
496.39,4.80183333333,40.501,36.186,33.105,15.7008333333,6.1615,25.6313333333,4.20066666666,33.727,5.63683333333
496.74,4.83783333334,40.5268333333,36.2338333333,33.1066666666,15.6986666667,6.14483333333,25.6251666666,4.23033333334,33.7478333333,5.63083333333
497.09,4.8695,40.5539166666,36.2868333334,33.1275,15.748,6.17583333333,25.6705,4.24466666667,33.8108333334,5.64966666667
497.44,4.86183333334,40.5384166667,36.3106666667,33.1338333333,15.7183333333,6.15433333333,25.6465,4.23283333333,33.8063333333,5.639
497.79,4.83216666666,40.49275,36.3366666667,33.1313333333,15.6825,6.13033333334,25.6025,4.2,33.7691666667,5.59566666667
498.14,4.8035,40.4649166666,36.3315,33.1158333333,15.646,6.074,25.5946666667,4.15466666666,33.734,5.55683333333
498.48,4.8205,40.5079166667,36.394,33.1726666667,15.6931666667,6.09283333333,25.628,4.16666666667,33.7761666666,5.5735
498.83,4.8105,40.5180833334,36.4056666666,33.1736666666,15.6606666667,6.0735,25.5913333334,4.17133333333,33.7593333333,5.56633333334
499.18,4.8115,40.6383333334,36.4941666667,33.2095,15.6643333333,6.07616666667,25.6263333333,4.16616666667,33.807,5.5605
499.53,4.80666666667,40.6893333333,36.5166666666,33.2978333333,15.65,6.0735,25.6103333333,4.16766666667,33.8211666667,5.55583333333
499.88,4.81616666666,40.73925,36.5781666666,33.3325,15.6635,6.09733333333,25.6161666666,4.188,33.8148333334,5.57833333334
500.23,4.78933333333,40.7873333333,36.5525,33.3455,15.7033333333,6.07916666666,25.6551666667,4.20733333334,33.842,5.60333333333
500.58,4.80266666667,40.8526666666,36.5905,33.407,15.7128333333,6.10383333334,25.6963333333,4.19266666667,33.8778333333,5.6255
500.92,4.80533333333,40.8744166666,36.6405,33.4635,15.7608333333,6.12966666666,25.732,4.20083333333,33.9073333333,5.64166666667
501.27,4.83033333334,40.9943333333,36.722,33.5736666666,15.8358333333,6.169,25.8275,4.23683333333,33.9736666667,5.6415
501.62,4.82966666667,41.09075,36.8248333333,33.594,15.8811666667,6.17333333334,25.8883333333,4.25666666666,34.0515,5.685
501.97,4.87033333333,41.1783333333,36.857,33.6286666666,15.9025,6.20933333333,25.8948333334,4.30833333333,34.1153333334,5.73116666667
502.32,4.88116666667,41.241,36.8838333333,33.6531666667,15.9141666667,6.21416666667,25.902,4.31533333333,34.1781666667,5.73283333333
502.67,4.908,41.2596666666,36.9163333333,33.6325,15.9616666667,6.24483333334,25.9421666667,4.33816666666,34.2455,5.75583333333
503.01,4.915,41.22775,36.9223333333,33.686,15.978,6.21366666667,25.9245,4.33366666666,34.25,5.7485
503.36,4.94216666666,41.24725,36.968,33.7303333333,16.007,6.2425,25.9408333333,4.35866666667,34.2895,5.78066666667
503.71,4.9595,41.2156666667,36.9865,33.737,16.049,6.26066666667,25.9838333333,4.34716666667,34.3286666667,5.77683333333
504.06,5.0095,41.2790833334,37.0491666666,33.7946666667,16.0691666667,6.31266666667,25.999,4.35766666666,34.383,5.795
504.41,5.00266666667,41.2683333334,37.0805,33.785,16.0596666667,6.293,25.961,4.373,34.3948333334,5.78116666666
504.75,5.02516666667,41.34375,37.1266666666,33.8653333334,16.0611666667,6.2935,25.9795,4.38916666666,34.4235,5.7815
