wavelength,Back_PhrPlef,Belly_PhrPlef,Breast_PhrPlef,Crissum_PhrPlef,Crown_PhrPlef,DorTail_PhrPlef,Rump_PhrPlef,Throat_PhrPlef,WingTip_PhrPlef
452.10,8.60025,28.1443333333,22.71925,33.37625,8.44391666667,6.74066666667,10.562,28.60275,7.8085
452.46,8.6015,28.184,22.7631666667,33.4269166667,8.45425,6.75491666667,10.5680833333,28.6461666667,7.81366666667
452.81,8.61375,28.223,22.77975,33.4424166666,8.45650000001,6.76416666666,10.5620833333,28.6843333333,7.81775
453.17,8.64433333333,28.2846666667,22.8294166667,33.5093333333,8.47483333332,6.7915,10.5770833333,28.72625,7.84441666667
453.52,8.657,28.3269166666,22.8845833334,33.5648333333,8.48891666668,6.80108333333,10.5934166667,28.7828333334,7.85775
453.87,8.65775,28.3255833333,22.8885833333,33.59075,8.47341666666,6.77225,10.588,28.7974166667,7.82508333333
454.23,8.64125,28.3265,22.8796666667,33.59775,8.46016666666,6.75833333333,10.5673333333,28.80475,7.814
454.58,8.66083333333,28.36275,22.8934166667,33.6278333333,8.48141666666,6.76691666667,10.5749166667,28.83975,7.8185
454.93,8.65583333333,28.3525833333,22.8835833333,33.6310833333,8.46416666667,6.75866666667,10.5553333333,28.8169166666,7.8085
455.29,8.63541666667,28.3168333334,22.8584166667,33.599,8.44125,6.73341666667,10.5320833333,28.7881666667,7.78116666667
455.64,8.64483333333,28.33675,22.8663333333,33.6245833333,8.44199999999,6.73133333333,10.5344166666,28.8045,7.78166666667
456.00,8.62441666667,28.3361666666,22.8376666666,33.6190833333,8.41875,6.70233333333,10.5088333334,28.79125,7.7675
456.35,8.58825,28.33175,22.8335,33.6395833333,8.38966666666,6.65525,10.47875,28.7945833333,7.73416666666
456.70,8.58583333333,28.36025,22.8316666667,33.6850833333,8.39408333332,6.649,10.4751666667,28.8043333333,7.74875
457.06,8.60058333333,28.3754166667,22.85075,33.7095833333,8.40366666666,6.65116666667,10.4719166667,28.81775,7.75958333333
457.41,8.61591666667,28.38425,22.8454166666,33.7365833333,8.40233333332,6.657,10.4716666667,28.82675,7.77633333333
457.76,8.61566666667,28.41325,22.8680833334,33.7605,8.41099999999,6.67058333333,10.4706666667,28.8395833333,7.79641666666
458.12,8.62824999999,28.436,22.8826666667,33.7909166667,8.41425,6.66066666667,10.46975,28.8548333334,7.80458333333
458.47,8.62266666666,28.44175,22.8825,33.798,8.40725000001,6.66191666667,10.4689166667,28.8539166667,7.80733333333
458.82,8.63216666668,28.4666666667,22.9026666667,33.8279166667,8.40825000001,6.65725,10.47075,28.8771666667,7.80383333333
459.18,8.65191666666,28.5145,22.9270833334,33.887,8.42650000001,6.6705,10.4845,28.9163333333,7.8185
459.53,8.64175000001,28.5224166666,22.931,33.9161666667,8.42591666668,6.66091666666,10.47725,28.919,7.81441666667
459.88,8.66441666667,28.5481666667,22.9645,33.9568333333,8.44033333334,6.68358333334,10.4976666667,28.9288333333,7.83225
460.24,8.68491666668,28.5661666667,22.966,33.9673333333,8.45083333333,6.69375,10.5041666667,28.9323333334,7.85066666667
460.59,8.69616666666,28.5791666667,22.9735,33.9813333333,8.46258333333,6.69958333333,10.5089166667,28.9448333333,7.84425
460.94,8.6985,28.5988333333,22.976,34.0086666667,8.47624999999,6.70433333333,10.5225,28.9599166667,7.84358333333
461.29,8.71233333334,28.64025,22.99475,34.0394166667,8.49716666667,6.71516666667,10.5371666667,28.9823333333,7.83983333334
461.65,8.71725000001,28.66675,23.0135833333,34.0744166667,8.49875,6.705,10.5339166667,29.00525,7.83058333334
462.00,8.72033333333,28.7069166666,23.0320833333,34.1235,8.50658333333,6.71341666667,10.5393333333,29.0293333333,7.83275
462.35,8.73283333333,28.7295833333,23.0610833333,34.18325,8.51524999999,6.71,10.5410833333,29.0469166666,7.82533333333
462.71,8.733,28.76475,23.0828333333,34.2345833333,8.52474999999,6.71691666667,10.54875,29.0751666666,7.83541666667
463.06,8.73916666668,28.8134166667,23.106,34.2768333333,8.53633333333,6.71733333334,10.5606666667,29.0986666667,7.83558333333
463.41,8.77191666667,28.8833333333,23.15875,34.3339166667,8.57925,6.75075,10.5911666667,29.1515,7.86208333334
463.76,8.78008333332,28.926,23.1721666666,34.3735833333,8.60033333333,6.75883333333,10.5921666667,29.1970833333,7.86216666666
464.12,8.8075,28.9921666667,23.2165,34.4099166667,8.63058333334,6.77283333333,10.6186666667,29.23625,7.87441666666
464.47,8.80358333334,29.0146666667,23.252,34.4644166667,8.62649999999,6.77283333333,10.6325,29.2724166667,7.8685
464.82,8.80658333333,29.0486666666,23.281,34.518,8.636,6.75983333333,10.63625,29.3040833333,7.86291666667
465.17,8.82433333334,29.0821666667,23.3203333333,34.5620833334,8.65233333333,6.77058333334,10.6390833333,29.3399166667,7.87975
465.53,8.84524999999,29.1335833333,23.3360833333,34.6073333333,8.68425,6.79375,10.66375,29.37875,7.89608333333
465.88,8.84725,29.13975,23.36,34.65,8.68458333334,6.80358333334,10.6613333333,29.40275,7.8995
466.23,8.84233333334,29.148,23.3583333334,34.66175,8.68466666668,6.783,10.6498333333,29.4283333334,7.90591666667
466.58,8.86308333334,29.192,23.3834166666,34.7016666666,8.72533333333,6.7975,10.6715833333,29.4505833333,7.92608333333
466.94,8.86425,29.1906666666,23.40925,34.73475,8.741,6.80716666667,10.6620833333,29.475,7.93458333334
467.29,8.84541666666,29.1888333333,23.4050833333,34.74725,8.72916666667,6.794,10.65575,29.4831666667,7.9285
467.64,8.82475,29.1868333333,23.4219166666,34.7659166667,8.72291666666,6.783,10.6491666667,29.5000833333,7.91533333333
467.99,8.81875,29.2036666667,23.44525,34.8384166666,8.71716666668,6.78316666667,10.6508333334,29.524,7.91858333333
468.35,8.81483333333,29.2221666666,23.4640833333,34.8501666666,8.71508333333,6.77041666666,10.6505833333,29.53025,7.9255
468.70,8.82316666668,29.24175,23.4814166667,34.8665833334,8.70125,6.7775,10.6405,29.5505,7.93991666667
469.05,8.81358333334,29.2385,23.4794166666,34.89675,8.70408333333,6.76958333334,10.6334166667,29.5518333333,7.93783333333
469.40,8.82849999999,29.2523333333,23.5064166667,34.9319166667,8.71325000001,6.78208333333,10.6334166667,29.56575,7.95758333333
469.75,8.85749999999,29.2880833333,23.5259166667,34.9544166667,8.75950000001,6.80725,10.66475,29.5931666667,7.99483333334
470.11,8.87666666667,29.3266666666,23.55775,34.9963333334,8.77483333334,6.82241666667,10.6756666667,29.6030833333,7.98916666667
470.46,8.8905,29.3506666666,23.6053333333,35.0543333334,8.76416666667,6.83891666666,10.67975,29.64575,7.99225
470.81,8.90500000001,29.40625,23.626,35.1093333333,8.76441666666,6.83991666667,10.6955,29.6735,7.99591666666
471.16,8.92575000001,29.4580833333,23.6441666667,35.1414166667,8.76999999999,6.85816666667,10.6989166667,29.7041666666,8.01475
471.51,8.95658333332,29.5003333333,23.6635,35.191,8.78741666666,6.88016666667,10.7195,29.7321666667,8.04616666667
471.87,8.95775,29.4996666667,23.6576666667,35.1936666667,8.79675,6.88325,10.7140833333,29.7403333334,8.05425
472.22,8.97224999999,29.5365,23.6668333333,35.231,8.81558333334,6.89266666667,10.71,29.7686666667,8.053
472.57,8.99583333334,29.5406666666,23.6775,35.2414166667,8.84766666667,6.91175,10.7285833333,29.7623333333,8.06533333333
472.92,8.99141666666,29.5409166666,23.6700833333,35.2330833334,8.82591666667,6.90508333333,10.7184166667,29.7405,8.054
473.27,8.97924999999,29.57025,23.67275,35.2741666666,8.80233333334,6.88641666667,10.7180833333,29.75825,8.02741666666
473.62,8.98125000001,29.5784166667,23.6829166667,35.29775,8.79325,6.8695,10.7028333333,29.7565,8.019
473.98,8.9715,29.5751666667,23.6886666667,35.3021666667,8.7845,6.854,10.6871666667,29.7724166667,8.00208333333
474.33,8.96633333333,29.5585,23.64225,35.2721666667,8.78158333334,6.83958333333,10.67325,29.7425833333,7.98825
474.68,8.96716666666,29.5491666667,23.6385833333,35.2765,8.77791666666,6.843,10.6703333333,29.7423333334,7.99041666667
475.03,8.93783333334,29.51275,23.6100833333,35.2793333333,8.75408333332,6.79925,10.6303333333,29.73375,7.94975
475.38,8.91400000001,29.5080833333,23.6038333333,35.2541666667,8.72216666666,6.76691666667,10.6040833333,29.6986666667,7.91141666667
475.73,8.95866666666,29.5893333334,23.6659166667,35.3056666667,8.7755,6.81716666666,10.6569166666,29.755,7.95533333333
476.08,8.97291666666,29.6194166667,23.7081666667,35.3506666667,8.78241666666,6.83225,10.6804166667,29.787,7.983
476.44,8.96425,29.6580833333,23.7115,35.3815833334,8.76874999999,6.81316666667,10.6755,29.809,7.96833333333
476.79,8.96308333332,29.6556666666,23.7274166667,35.3899166667,8.77133333334,6.81033333333,10.67425,29.8174166666,7.98366666667
477.14,8.96058333334,29.64875,23.7363333333,35.378,8.78916666666,6.81675,10.6624166667,29.8159166667,7.99191666667
477.49,8.95383333333,29.657,23.7593333333,35.3911666667,8.794,6.819,10.66075,29.8386666667,7.98958333334
477.84,8.95825000001,29.65725,23.7635,35.3873333333,8.81383333333,6.84275,10.667,29.8223333333,8.01583333333
478.19,8.95608333333,29.65575,23.7751666667,35.3925833333,8.80616666667,6.82458333334,10.661,29.8185833334,8.01991666667
478.54,8.97683333333,29.6719166666,23.8028333334,35.4285,8.82633333334,6.83108333334,10.659,29.8395833333,8.02866666667
478.89,9.00925,29.7181666666,23.8448333333,35.4751666667,8.84216666668,6.86666666667,10.6914166667,29.8655,8.05775
479.24,9.0205,29.722,23.8571666667,35.5213333333,8.85891666667,6.8695,10.6868333333,29.8784166667,8.06333333334
479.60,9.01083333334,29.687,23.8311666667,35.52275,8.83083333334,6.84758333333,10.65825,29.8478333333,8.04041666667
479.95,9.01508333334,29.6738333334,23.8130833334,35.5173333334,8.82475,6.84941666667,10.6450833333,29.8348333333,8.04366666667
480.30,9.01533333333,29.6716666667,23.8075833333,35.5333333333,8.82758333333,6.851,10.63925,29.8285833334,8.04741666667
480.65,9.02616666666,29.7093333333,23.8080833333,35.5791666667,8.82333333334,6.84858333334,10.64025,29.87375,8.04516666667
481.00,9.0175,29.7460833333,23.8158333333,35.6328333333,8.79491666666,6.83066666667,10.6384166667,29.9174166666,8.04925
481.35,9.02683333334,29.8145,23.8456666667,35.728,8.78766666666,6.83366666667,10.6480833333,29.98075,8.05366666667
481.70,9.06324999999,29.9495,23.93325,35.8919166667,8.81266666667,6.85866666667,10.68925,30.1281666667,8.09683333333
482.05,9.09233333334,30.0895,24.0335,36.0640833333,8.84474999999,6.88675,10.7209166667,30.26025,8.13108333334
482.40,9.09249999999,30.2031666667,24.093,36.184,8.85808333334,6.89733333333,10.74925,30.3620833333,8.15141666667
482.75,9.10858333332,30.288,24.1660833333,36.2779166667,8.87966666667,6.90641666666,10.7674166667,30.4446666667,8.172
483.10,9.10766666667,30.3388333333,24.2073333333,36.3349166667,8.88241666668,6.90775,10.7818333333,30.5005,8.1825
483.45,9.11633333333,30.3689166667,24.2288333333,36.3655,8.887,6.9155,10.7858333333,30.5350833333,8.18849999999
483.80,9.11783333333,30.3923333334,24.2418333333,36.38575,8.89241666666,6.91675,10.7891666667,30.5545833333,8.18733333333
484.15,9.12424999999,30.4156666666,24.2653333334,36.407,8.89833333333,6.928,10.7981666667,30.5735833333,8.19691666668
484.50,9.12558333333,30.4233333333,24.28025,36.412,8.9,6.93016666667,10.8043333333,30.5721666667,8.20383333333
484.85,9.14024999999,30.4460833333,24.3035,36.44025,8.92016666668,6.94383333334,10.8184166667,30.5850833333,8.21624999999
485.20,9.14733333334,30.4623333334,24.3208333333,36.452,8.93233333334,6.94908333333,10.82525,30.5955833333,8.22425
485.55,9.13675,30.4538333333,24.31125,36.44175,8.92391666666,6.94291666666,10.81525,30.5750833333,8.21908333333
485.90,9.12424999999,30.43375,24.2938333333,36.3999166667,8.91583333333,6.93266666667,10.8053333333,30.5379166667,8.21099999999
486.25,9.13166666667,30.4009166667,24.2805,36.3690833333,8.9125,6.93541666667,10.7966666667,30.5111666667,8.20383333333
486.60,9.13233333334,30.3729166667,24.2579166667,36.3383333334,8.91016666667,6.93758333333,10.795,30.4799166667,8.19491666667
486.95,9.13958333332,30.3486666667,24.23875,36.3136666667,8.91041666667,6.94583333333,10.78575,30.4553333333,8.19441666668
487.30,9.13958333334,30.3469166667,24.2374166666,36.3123333333,8.91516666668,6.9435,10.78975,30.4458333333,8.19658333332
487.65,9.14141666666,30.33475,24.2298333333,36.3029166667,8.91500000001,6.9445,10.7820833333,30.4225833333,8.19933333334
488.00,9.14183333332,30.3305,24.2270833333,36.3045833333,8.917,6.94008333334,10.77975,30.4233333333,8.19883333333
488.35,9.14175000001,30.33475,24.2305,36.323,8.92541666666,6.943,10.7760833333,30.4236666666,8.18841666667
488.70,9.13791666668,30.318,24.2233333333,36.31825,8.91999999999,6.93775,10.7614166667,30.4094166667,8.18808333333
489.05,9.13525,30.3091666667,24.2038333333,36.3079166667,8.91741666668,6.94033333333,10.7539166667,30.3855,8.18858333333
489.40,9.15225000001,30.3119166666,24.21675,36.311,8.93158333334,6.94716666667,10.7605833333,30.3870833333,8.18875
489.75,9.15591666667,30.291,24.2103333334,36.3184166667,8.94000000001,6.94966666667,10.7618333334,30.3975833333,8.18408333333
490.10,9.15966666667,30.2958333333,24.2195,36.31925,8.94966666666,6.94633333333,10.7619166667,30.38425,8.191
490.45,9.1475,30.2735,24.1983333333,36.292,8.93825,6.93225,10.7409166667,30.354,8.18691666667
490.80,9.15650000001,30.2951666667,24.2115833333,36.3068333333,8.94791666666,6.92975,10.7486666667,30.3698333334,8.1905
491.15,9.14641666666,30.2846666667,24.2026666666,36.2964166667,8.94849999999,6.92258333333,10.7380833333,30.3453333333,8.17566666667
491.50,9.14608333333,30.2961666667,24.2023333334,36.3124166667,8.94949999999,6.92375,10.7395,30.3568333333,8.1685
491.85,9.14508333333,30.3136666667,24.1995833333,36.33075,8.95241666667,6.92216666667,10.7355833333,30.3675833333,8.16483333333
492.20,9.15383333333,30.3494166667,24.2218333333,36.3589166667,8.96733333333,6.93175,10.74225,30.3968333333,8.17425
492.55,9.15833333333,30.3874166667,24.24125,36.3934166667,8.98116666667,6.94383333334,10.758,30.4208333333,8.17125
492.90,9.16608333333,30.407,24.2669166667,36.4270833333,8.99075,6.94441666667,10.7621666667,30.454,8.16941666667
493.25,9.14466666667,30.39775,24.2515,36.4135833334,8.97800000001,6.93425,10.7439166667,30.4375,8.1525
493.60,9.15766666667,30.4281666667,24.2660833333,36.4268333334,8.98483333334,6.94533333333,10.7461666667,30.441,8.1535
493.95,9.15458333333,30.4246666667,24.2664166667,36.42575,8.99624999999,6.95758333333,10.7445,30.4414166666,8.15108333333
494.30,9.14708333332,30.42625,24.252,36.426,9.00391666667,6.95491666666,10.7404166667,30.4454166667,8.14983333333
494.65,9.13791666668,30.4183333333,24.2370833333,36.4260833334,9.00666666668,6.9505,10.7316666667,30.42525,8.14516666667
495.00,9.14416666667,30.4536666667,24.2549166667,36.469,8.99341666667,6.947,10.71875,30.4575833333,8.15158333333
495.34,9.14708333334,30.48275,24.2965,36.51525,9.00941666667,6.95041666667,10.7251666667,30.4865,8.16625
495.69,9.16708333334,30.5103333333,24.339,36.5321666667,9.02075000001,6.96691666666,10.7369166666,30.5025,8.184
496.04,9.19716666666,30.5501666667,24.3848333333,36.58725,9.03575000001,6.97641666667,10.7565,30.547,8.21783333333
496.39,9.20833333333,30.5726666667,24.3934166667,36.5981666667,9.03941666666,6.97166666666,10.7523333333,30.5754166667,8.22708333333
496.74,9.21491666666,30.59975,24.4124166666,36.62625,9.04949999999,6.97266666667,10.76125,30.59625,8.23858333332
497.09,9.23833333334,30.6535833333,24.4438333333,36.6724166667,9.07800000001,6.99441666666,10.7864166667,30.6313333333,8.26233333334
497.44,9.24633333334,30.65825,24.45825,36.6896666667,9.08841666666,7.00066666666,10.7833333333,30.6423333334,8.27691666666
497.79,9.26066666666,30.6865833333,24.4701666667,36.731,9.09041666666,6.995,10.77975,30.6621666667,8.28233333333
498.14,9.31341666666,30.7533333333,24.5474166667,36.82475,9.13766666668,7.03358333333,10.827,30.7365,8.317
498.48,9.33325,30.7713333333,24.5695,36.8653333333,9.15766666666,7.05858333333,10.8359166667,30.76025,8.33025000001
498.83,9.35966666666,30.8101666666,24.6153333333,36.91025,9.20266666667,7.08025,10.86475,30.8225,8.35433333334
499.18,9.3935,30.8714166666,24.6555,36.9575,9.24225000001,7.099,10.8876666667,30.8669166667,8.38174999999
499.53,9.40250000002,30.8836666667,24.6655,37.0071666667,9.26466666667,7.10575,10.9005,30.88475,8.40608333333
499.88,9.40466666665,30.9093333333,24.6604166667,37.0373333333,9.27716666666,7.11016666667,10.91375,30.90125,8.413
500.23,9.43008333334,30.9378333333,24.69075,37.0883333333,9.29033333334,7.12225,10.9306666667,30.9309166666,8.42633333333
500.58,9.45750000001,30.9654166667,24.7204166667,37.1265833333,9.32825,7.14808333334,10.9483333333,30.9549166667,8.44474999999
500.92,9.45908333333,30.9615833333,24.7455833333,37.175,9.34525,7.14266666667,10.9569166667,30.9676666667,8.44108333334
501.27,9.459,30.9896666667,24.7411666667,37.1906666667,9.35925000001,7.14983333333,10.9701666667,30.9790833334,8.44758333333
501.62,9.45924999999,30.9974166667,24.73975,37.18625,9.35666666668,7.14908333333,10.9735,30.9794166667,8.45466666666
501.97,9.45216666665,30.9953333333,24.735,37.1869166667,9.36575,7.16183333334,10.9625833333,30.9556666666,8.46475
502.32,9.47308333333,31.07275,24.7869166667,37.2445,9.38650000001,7.18416666667,10.99025,30.9984166666,8.48816666667
502.67,9.46833333333,31.0793333334,24.7829166667,37.27325,9.37483333333,7.17366666666,10.9795833333,30.991,8.49216666667
503.01,9.48125,31.0875833334,24.7910833333,37.30875,9.37883333332,7.19566666667,10.9915,31.0205833333,8.50083333333
503.36,9.50333333332,31.1274166667,24.8091666667,37.3441666667,9.37875000001,7.20825,10.99425,31.04725,8.49933333333
503.71,9.50533333333,31.1235,24.8118333334,37.3455833333,9.36616666667,7.20983333333,10.9736666667,31.0355833333,8.48241666668
504.06,9.51016666669,31.1335833333,24.8169166667,37.3476666667,9.38566666666,7.23791666667,10.97375,31.0373333333,8.49225
504.41,9.51833333334,31.1759166667,24.8373333333,37.3951666666,9.37491666666,7.24108333334,10.9786666667,31.06375,8.49366666666
504.75,9.52866666666,31.2061666667,24.8244166666,37.3996666666,9.37491666666,7.24175,10.96625,31.0889166667,8.50691666668
505.10,9.51,31.2089166667,24.8225,37.4185,9.35366666666,7.23366666667,10.9689166667,31.0723333334,8.49666666666
505.45,9.52691666665,31.24725,24.8573333333,37.49225,9.36783333334,7.22408333333,10.9756666667,31.1195833334,8.49233333333
505.80,9.51741666667,31.2315,24.84275,37.4854166667,9.33733333333,7.17525,10.9439166667,31.1100833334,8.45458333333
506.15,9.51208333335,31.20275,24.8191666667,37.4616666667,9.31949999999,7.159,10.92725,31.0888333333,8.44916666667
506.49,9.53633333335,31.23825,24.8484166666,37.4954166667,9.33725000001,7.20341666667,10.9566666667,31.1275,8.46666666666
506.84,9.54775000002,31.2305833333,24.843,37.48975,9.33716666667,7.191,10.9494166667,31.1106666667,8.47133333332
507.19,9.57741666667,31.2909166666,24.9079166666,37.575,9.37491666668,7.22041666666,10.9835833333,31.19875,8.50466666666
507.54,9.56441666665,31.2756666667,24.8993333334,37.5619166667,9.37066666667,7.20841666667,10.9765,31.1796666667,8.506
507.88,9.56541666668,31.3068333333,24.92975,37.60125,9.36774999999,7.19233333333,10.98725,31.2093333333,8.50825000001
508.23,9.55041666668,31.3080833333,24.9175833333,37.5925833333,9.34900000001,7.17591666667,10.9720833333,31.204,8.49874999999
