wavelength,Back_SalMalf,Belly_SalMalf,Breast_SalMalf,Crissum_SalMalf,Crown_SalMalf,DorTail_SalMalf,Patch10_SalMalf,Patch11_SalMalf,Rump_SalMalf,Throat_SalMalf,WingTip_SalMalf
789.62,14.8465,42.3396666666,33.1058333333,44.217,14.3723333333,16.6190833333,44.0273333334,16.458,14.3345,57.6411666667,25.161
789.92,13.4073333333,41.1201666667,31.7718333333,42.9548333333,12.9783333334,15.3590833334,42.6621666666,14.9103333333,12.4901666667,56.4791666667,23.263
790.23,13.5831666667,40.4275,31.58,42.4225,11.8903333334,14.9539166667,42.785,13.4825,11.2453333333,55.764,22.6118333333
790.54,15.8395,41.606,33.7973333333,43.624,12.8126666666,17.5543333334,43.503,14.7698333334,12.5706666666,57.4253333333,24.0718333333
790.85,18.2005,43.272,35.7261666667,45.583,15.685,19.1104166666,44.9285,17.4028333333,14.8875,59.5093333333,25.8281666666
791.16,17.7471666666,42.7681666667,34.4348333333,44.3473333334,14.3388333333,18.745,44.4305,16.3546666667,14.1728333333,59.1438333334,24.6051666666
791.47,16.7095,42.695,33.055,43.4878333333,14.0743333334,17.73775,43.4876666667,15.8523333333,13.4316666666,59.2118333334,24.1645
791.78,17.1466666666,43.3248333333,33.5296666667,44.437,14.136,17.9646666667,43.9135,15.2486666666,14.1361666667,60.4713333334,25.109
792.08,18.5601666667,44.65,34.8303333333,45.6188333333,16.16,18.5929166666,44.6501666667,16.6443333333,15.3895,62.5276666666,26.2658333333
792.39,19.4221666666,45.4586666667,36.111,46.561,16.7768333333,19.57675,44.9733333333,17.5926666667,15.6526666667,64.1975,27.2708333333
792.70,18.4791666666,44.5403333333,35.9196666667,45.4906666667,15.7381666666,18.5343333333,44.0318333334,16.6446666667,15.274,63.2846666667,26.1715
793.01,19.1235,44.5993333334,37.0075,45.9936666667,16.3568333334,18.7805,44.4225,16.6445,15.5378333334,63.2581666667,26.2946666667
793.32,21.41,45.4075,38.0335,47.1321666667,18.111,20.21325,45.3428333334,18.456,17.9818333333,64.1223333333,28.1153333334
793.62,21.1185,45.2041666666,38.5591666667,47.2686666667,17.871,20.2580833334,45.5698333333,18.0216666666,18.301,64.8386666667,28.0428333333
793.93,20.1155,44.3656666667,36.6538333333,46.1225,17.4165,19.5479166666,46.0585,17.3736666666,17.7163333334,63.946,27.2493333334
794.24,18.5701666667,43.4855,36.4423333333,45.1565,16.2011666666,19.0355833333,45.918,16.2223333333,17.3856666666,62.6693333333,26.7976666667
794.55,18.569,43.2588333333,36.497,45.0993333334,16.1703333334,19.3755833334,46.1331666666,16.2531666666,17.7213333333,62.386,27.6673333334
794.86,18.391,42.8981666667,36.289,45.4433333333,15.6811666667,19.31425,46.5721666666,16.0506666666,17.5288333334,62.0688333333,27.4836666667
795.16,17.8045,41.6166666667,35.5886666666,44.451,15.7883333333,18.7726666667,45.4691666666,16.1676666666,17.2255,59.3811666667,26.8461666667
795.47,16.8648333333,40.5358333333,34.881,42.6786666667,14.6825,18.1646666666,44.4843333334,15.1191666666,16.0516666667,57.5596666667,26.0516666667
795.78,16.7435,39.9501666666,34.4265,42.2133333333,15.4198333334,18.1050833334,43.69,15.2665,16.2446666667,55.3125,25.5273333334
796.09,17.3743333334,39.8881666666,33.8361666667,42.3836666667,15.8656666667,18.8269166666,43.78,15.9216666666,16.4618333334,54.991,26.3313333333
796.40,16.8566666666,39.9581666667,32.9158333333,41.9323333333,15.0721666667,18.2515833333,43.5078333333,15.4516666667,15.319,55.638,26.4806666667
796.70,14.4253333334,38.41,31.8006666667,41.1686666666,12.9886666666,16.6570833334,42.2415,13.9273333333,13.3525,54.5018333333,25.2106666666
797.01,14.2991666666,38.8886666666,31.7488333333,41.7526666667,13.765,16.7809166667,42.745,15.254,14.0323333333,54.1428333333,25.0861666667
797.32,12.6281666667,37.7661666667,31.5995,41.1151666666,12.6475,14.992,41.8045,13.8888333334,12.5295,52.6008333333,24.1526666667
797.63,12.7986666666,38.2138333334,30.579,41.8791666667,12.0698333333,15.20825,41.7175,13.6493333333,11.9886666666,52.7138333333,24.1596666667
797.93,11.8778333333,38.415,30.364,42.1581666667,12.4845,14.3766666666,40.778,14.5546666667,11.6688333333,52.8858333333,23.7973333334
798.24,12.6415,38.6161666667,30.9433333333,41.8656666667,13.2281666667,14.6015833333,40.2305,15.2618333333,11.9705,53.7316666667,23.9623333333
798.55,13.0341666667,39.5085,31.6238333333,42.3716666667,13.248,14.6686666667,40.6836666666,15.2991666667,11.9231666667,55.8975,24.3805
798.85,12.3746666667,39.281,31.0891666667,42.8323333334,12.2873333333,14.1068333334,40.305,14.5968333333,11.634,56.2961666666,24.1393333333
799.16,12.5735,40.4341666667,31.1848333333,43.4645,11.7141666666,14.6314166667,41.4971666667,14.7443333333,11.9628333333,58.0733333333,25.2148333333
799.47,12.0856666667,40.3776666667,30.9161666667,42.6565,12.0396666666,14.6753333334,41.2063333333,14.71,11.8323333334,57.896,25.046
799.78,11.6063333333,39.9723333334,30.014,42.8735,11.6991666667,13.9391666666,41.3185,14.2758333333,11.6993333333,57.7296666667,24.2803333333
800.08,12.9868333333,41.5243333333,31.1728333333,44.017,13.7466666667,15.7765,42.83,15.7408333334,13.2718333333,59.1403333334,24.6913333333
800.39,12.9276666666,41.349,31.1583333333,43.6706666666,12.5858333333,15.0784166666,41.813,14.4186666667,12.0236666667,59.873,24.7555
800.70,14.9211666667,43.5676666666,32.4245,45.361,14.2993333333,17.4794166666,42.0373333333,16.6426666667,14.108,61.1906666667,25.9921666667
801.00,15.057,43.4186666667,32.1733333333,45.0995,15.1515,17.1281666666,41.6905,16.572,13.6363333334,60.9611666667,25.213
801.31,16.5711666667,44.4205,33.1901666667,46.3756666667,16.2136666666,17.3224166666,44.0628333333,16.9766666667,14.2108333333,61.3733333333,26.0135
801.62,15.8023333333,44.2715,33.0121666667,46.2963333333,15.8271666667,16.9753333334,44.716,16.321,13.284,61.5801666667,25.605
801.92,15.0545,44.9038333333,32.8651666666,46.1258333334,15.133,17.304,45.138,15.731,12.3246666667,62.4543333333,25.143
802.23,15.659,44.9095,33.3076666667,45.323,16.925,18.3981666666,45.7365,17.2091666666,13.1525,61.7826666667,24.9355
802.54,17.0233333333,44.7248333333,34.0978333333,46.3556666666,18.196,19.2020833334,46.3303333333,18.1193333333,14.1693333333,62.6913333333,25.4843333333
802.84,18.3258333333,44.8716666667,35.6711666666,46.4805,19.0801666667,20.7518333333,47.1593333333,18.9291666667,14.8063333334,63.3231666667,26.546
803.15,19.1348333334,45.3078333334,36.5101666666,45.5523333333,19.5258333334,21.689,46.7986666666,19.6726666667,15.738,63.1965,27.6148333333
803.46,19.7166666666,45.266,36.3836666667,45.705,19.5953333333,22.8035833333,46.8278333334,19.2048333333,15.4225,63.0063333333,29.0141666666
803.76,20.0708333333,44.657,35.9338333333,46.2648333333,20.8511666667,23.2150833334,47.3286666667,20.3073333334,16.2885,60.9458333333,29.1963333333
804.07,21.2658333333,45.14,36.9605,46.6573333333,22.736,23.11525,48.5536666667,20.958,16.8801666667,60.9295,30.1565
804.38,21.0156666667,44.899,37.118,45.9098333333,22.8255,23.1313333333,48.2601666667,21.6736666666,17.372,59.8025,30.395
804.68,20.3753333333,43.956,36.218,45.101,21.5888333333,23.3400833334,46.6118333333,20.7646666667,17.1473333333,59.3408333333,29.5788333334
804.99,21.2951666667,45.3938333334,36.8493333334,45.9723333333,22.252,24.3991666667,46.3283333334,21.8738333333,18.7805,59.212,31.175
805.30,20.2821666666,44.4665,35.6921666666,44.8191666667,21.076,23.9748333333,45.5026666667,20.8556666667,18.0998333333,58.2451666667,30.7098333333
805.60,20.3076666667,45.138,35.4591666666,46.1781666667,20.0133333333,24.1523333334,45.8841666667,20.3526666667,17.7748333333,59.0233333333,30.936
805.91,17.534,44.8665,34.0833333333,45.2883333333,18.4716666667,22.6325,45.4523333333,19.6438333333,15.5181666666,57.501,29.0436666667
806.21,17.0756666667,46.0076666667,33.4296666666,46.152,19.0715,22.4148333333,45.3823333334,20.4665,16.1136666666,58.2971666666,28.6676666666
806.52,16.74,46.3778333333,33.6518333333,47.1855,19.5298333333,22.3813333333,44.3953333334,20.5823333334,15.7365,57.6846666667,28.0468333333
806.83,15.7841666667,47.4535,33.8628333333,45.89,19.5911666667,20.19675,43.9488333334,20.8773333333,15.532,58.8248333333,26.954
807.13,16.8485,49.818,34.5275,46.6768333334,20.0935,21.3265833334,43.977,21.781,16.7705,61.4745,27.2326666667
807.44,13.9203333333,48.5458333333,32.4178333333,44.5343333334,16.6666666667,20.5573333334,42.5416666667,19.9515,14.9971666666,61.497,25.3635
807.74,13.262,48.5446666667,31.329,44.5083333333,15.4863333334,19.9615833333,41.7353333333,18.6986666667,13.8661666666,61.5046666666,24.19
808.05,13.7618333334,49.577,32.0081666666,45.1776666667,15.99,20.615,42.9216666667,19.2611666666,14.2413333333,62.1828333334,25.5781666666
808.35,13.1503333333,48.5133333333,31.2463333334,44.7396666666,14.8943333334,19.2109166667,42.8531666666,17.6671666667,13.1788333333,61.3205,23.728
808.66,16.0031666666,47.8718333333,32.6698333333,46.1026666667,16.2796666667,19.389,43.09,18.8223333334,14.8148333333,61.0836666667,25.6221666667
808.97,16.2266666667,47.7171666667,33.4983333333,45.5995,16.9965,19.1005,42.8218333333,19.0318333333,14.989,61.6335,26.3753333333
809.27,17.5833333333,46.5211666667,34.0346666667,44.4175,17.4756666666,20.2401666666,41.6128333333,18.5275,16.208,61.785,27.9935
809.58,17.1496666666,45.2763333333,34.7288333333,43.7198333333,16.7473333333,19.874,40.7676666667,17.0425,15.2173333334,61.2991666667,27.9926666666
809.88,16.0586666666,44.1956666666,34.1071666667,42.5096666667,15.7821666667,18.91925,40.7131666666,15.9481666667,13.958,61.5531666667,27.3355
810.19,16.3115,43.5246666667,33.6611666667,42.7048333333,14.6175,18.9345,40.683,15.2186666666,13.4153333333,60.355,26.9126666667
810.49,14.6106666666,42.1873333333,33.0318333333,41.9135,13.6785,18.2979166666,41.6118333333,13.1576666667,11.6773333333,58.9635,26.4803333333
810.80,16.3178333333,42.5121666667,33.6553333334,42.6193333333,16.2911666666,19.14925,42.1898333334,15.5396666666,13.3656666667,58.9101666666,26.8921666666
811.10,14.769,41.8866666667,33.416,42.0243333334,16.2818333334,18.4819166667,42.4093333334,15.3465,13.0913333333,58.4985,26.7876666667
811.41,15.8563333333,42.5175,34.3596666667,42.0855,17.8821666667,19.6514166667,43.0035,17.2608333333,15.073,57.9686666667,27.2823333334
811.71,14.5561666667,41.7206666667,33.9285,41.2606666666,18.0193333333,20.0486666666,42.4241666666,17.4241666667,14.9891666667,57.0346666667,26.8126666666
812.02,13.3993333334,42.1196666667,33.7726666666,41.6805,18.7535,20.236,43.0805,17.9848333334,15.2115,56.5898333334,26.002
812.32,15.1195,43.4038333334,33.849,42.3723333333,20.9283333334,21.7020833334,43.8383333333,19.924,16.911,55.7003333334,26.8728333334
812.63,15.2066666667,43.7465,33.223,43.8295,21.1018333334,20.06875,44.077,20.1651666667,16.832,55.2616666667,26.3911666667
812.93,15.4545,44.6281666667,33.2781666666,44.7656666667,22.1485,20.3580833334,45.2341666666,21.2671666667,17.9615,55.84,26.3913333333
813.24,16.9113333334,45.5683333333,34.9645,46.4926666666,23.9533333333,22.3624166666,47.2811666667,23.9531666666,20.9625,56.0358333333,28.1946666667
813.54,17.2166666667,46.0396666666,35.506,47.4973333333,26.0726666667,23.0475833333,48.4875,26.1553333334,22.58,56.2983333334,30.1155
813.85,16.722,45.0995,34.69,47.3976666666,25.6091666667,21.5531666667,47.2313333334,26.052,21.8716666667,56.2845,29.9003333333
814.15,14.1271666666,44.279,32.954,48.307,23.4093333333,19.4979166666,47.4896666666,23.3508333333,19.9065,55.1663333333,28.4878333334
814.46,16.4901666666,46.5255,34.5995,50.4126666667,24.4111666666,20.5241666666,49.6468333334,24.4406666667,20.642,57.7151666667,29.9765
814.76,15.6666666667,46.0606666667,33.5758333333,51.2423333334,23.6058333333,19.6061666666,49.4243333333,22.9088333334,18.7876666667,57.6665,29.1213333334
815.07,17.8876666666,47.8328333333,35.287,52.9916666666,25.061,19.8873333333,51.7398333333,24.2673333333,19.8718333333,59.7986666666,30.0061666666
815.37,15.1688333333,46.1758333333,32.154,51.1153333334,21.7976666667,15.9818333334,49.3308333334,20.6183333333,15.5513333333,59.0505,26.8961666667
815.68,11.526,43.7788333334,29.3711666667,49.9673333333,18.4021666667,11.0349166667,46.5293333333,16.6666666667,11.4276666667,57.6623333333,24.0996666667
815.98,9.49533333335,43.0941666666,27.8886666667,48.4063333333,16.9988333333,10.0930833333,45.8831666667,14.1435,8.69866666665,57.8021666667,22.0451666667
816.29,7.20616666665,41.6666666667,26.571,47.8481666667,14.6515,8.40166666667,45.3893333333,11.3726666666,6.31816666667,57.0696666667,20.526
816.59,6.43383333334,42.1971666667,26.1121666667,47.2961666667,12.868,6.82775,45.0035,8.62433333332,4.27783333333,56.9816666666,19.4043333333
816.89,5.47566666667,40.623,24.8458333334,46.3036666667,9.514,5.44133333333,43.0528333333,5.16783333333,1.6085,55.5785,17.8643333333
817.20,5.25583333333,40.9748333333,24.8961666667,45.3666666666,9.0595,5.7745,41.8395,4.3915,0.691499999999,54.4955,16.2516666666
817.50,7.8335,41.9406666667,26.1446666667,45.8413333334,11.4118333333,9.51,41.5863333333,7.0275,3.44933333333,54.7388333334,18.6976666667
817.81,8.11583333334,41.3556666667,25.9948333333,46.6108333334,12.3133333334,10.1675833333,40.7956666667,8.17766666667,4.7885,54.5708333333,19.2475
818.11,9.61750000001,42.981,27.9271666666,46.4456666667,13.411,10.6779166667,41.2783333333,9.55816666665,5.8245,56.1528333334,20.7586666667
818.41,9.58550000001,42.6886666667,27.605,46.1428333333,13.0396666666,12.5074166667,40.6736666667,8.63566666666,5.35416666666,55.2965,21.9343333334
818.72,12.798,44.2766666667,30.657,47.4298333333,15.8455,16.1898333334,42.9783333334,12.7718333333,9.48616666666,57.4191666666,24.51
819.02,15.1336666667,45.0121666667,32.8468333333,48.102,17.1048333334,18.0898333334,44.5013333334,14.8178333333,12.044,58.4428333333,25.645
819.33,17.5998333333,46.1586666666,35.6553333334,49.5008333334,19.1838333333,21.0504166667,45.7466666667,18.1421666666,15.6031666667,59.1796666667,27.9728333333
819.63,19.2363333334,46.1451666666,36.2381666667,48.6778333334,19.1246666667,21.9646666667,44.8786666667,19.1061666667,16.7783333333,59.2365,28.6778333334
819.93,19.5375,44.9875,35.63,47.2065,19.2273333333,22.7888333333,44.0256666667,19.1653333333,17.1323333333,59.4661666666,28.5846666667
820.24,19.2248333333,45.1291666667,36.1886666667,47.2996666666,19.2251666667,23.2234166666,43.9795,19.4186666666,17.4676666667,60.0128333333,28.0363333334
820.54,19.4783333333,45.1543333333,36.5283333333,46.9646666667,18.8283333333,23.2164166666,44.2706666667,19.2756666667,18.2106666666,59.9361666667,28.3813333333
820.85,19.0175,44.7036666667,36.4616666667,45.902,18.2493333334,22.5348333334,44.0358333333,18.5055,17.5815,60.1445,27.6711666667
821.15,18.9163333333,44.8008333333,36.6763333333,45.619,18.0113333334,22.7740833333,44.0696666667,18.271,17.7361666666,60.2566666666,28.0558333333
821.45,18.692,44.6385,36.5376666666,45.6996666667,17.7831666667,23.0165833333,44.2361666666,18.0953333333,17.6446666667,59.974,27.854
821.76,18.7108333333,44.8206666666,36.3745,45.6548333333,17.7075,23.025,44.3693333333,18.4096666667,17.9206666666,60.2958333334,27.759
822.06,18.629,45.1958333334,36.5478333333,45.8535,17.412,23.1220833333,44.5551666666,18.2215,17.814,60.2376666667,27.836
822.36,18.5185,45.3565,36.8146666666,46.2016666666,17.2895,23.17875,44.895,18.2015,17.9068333333,60.4771666666,27.8891666666
822.67,18.1941666666,45.3905,36.5823333333,46.2328333334,17.1635,23.0596666667,44.8941666666,17.9998333334,17.6976666667,60.2711666667,27.774
822.97,17.9541666666,45.6236666666,36.6548333333,46.5433333333,17.1755,23.08225,45.2505,17.911,17.5161666667,60.4945,27.7993333333
823.27,17.8996666666,46.0088333333,36.8601666667,46.8656666667,17.0756666667,23.2339166666,45.4448333334,17.8716666667,17.4295,60.2818333334,27.7778333333
823.58,17.955,45.9683333333,36.7783333333,46.7623333333,17.0636666667,23.25175,45.635,17.6616666666,17.4375,60.1563333334,27.8123333333
823.88,17.8065,46.026,36.8453333333,46.8393333333,17.2828333333,23.60125,45.7795,17.9236666666,17.3198333334,60.4436666667,28.047
824.18,18.0445,46.6558333334,37.3328333334,47.773,17.6768333334,23.99675,46.3415,18.6196666667,17.7636666667,60.7145,28.7251666666
824.49,17.8848333333,46.7396666666,37.5966666667,47.9873333334,17.6246666667,24.1753333334,46.7393333334,18.8353333334,17.6915,60.7396666666,28.5796666666
824.79,17.9505,47.1255,37.9143333334,48.4591666666,18.0416666666,24.2915,47.2248333333,19.4086666666,18.199,61.3983333333,28.9926666667
825.09,18.0898333334,47.3546666667,38.606,48.9693333333,18.9015,24.37975,47.7285,19.978,18.4728333333,61.6036666666,29.3011666666
825.39,18.296,46.7411666667,38.4571666666,49.0083333334,19.425,24.4111666667,47.3891666666,20.4066666667,18.5708333333,61.484,29.1716666667
825.70,18.7485,46.8666666667,38.6413333334,48.959,20.1296666667,24.933,47.351,21.0366666667,18.6041666667,61.7811666667,29.2823333334
826.00,18.5318333334,46.5843333334,38.56,48.536,19.2368333333,24.1435,47.3321666666,20.2778333333,17.903,62.1016666667,28.3128333333
826.30,18.7585,46.1328333333,38.1153333334,48.072,19.4443333334,24.1121666666,46.8956666667,20.7188333333,18.1916666667,61.7863333333,28.061
826.61,18.3388333333,46.1351666666,38.3056666667,47.9955,19.3798333333,23.3831666666,47.2091666666,20.9523333334,18.2945,62.4141666667,28.2171666667
826.91,18.0656666667,45.9591666666,38.538,47.5711666667,18.8943333333,23.2091666666,46.8993333334,21.0321666666,17.8533333333,62.3125,28.3521666666
827.21,18.7386666666,46.4221666666,39.0173333333,48.2108333333,19.735,23.4545833334,47.4863333334,21.7278333333,18.6253333333,62.9756666666,28.9176666666
827.51,19.2286666666,46.7116666667,39.399,48.22,20.4876666667,24.1834166667,47.948,22.1655,19.4786666666,63.2541666667,29.2178333333
827.82,18.9576666666,46.1628333333,39.118,47.6861666667,20.2293333333,23.986,47.3081666666,22.0046666666,19.3586666667,62.291,28.8201666667
828.12,18.834,45.9248333334,39.0931666666,47.5146666667,19.9295,24.5055,46.902,21.7435,19.1873333334,61.8373333334,28.4806666667
828.42,18.2471666667,46.0926666667,39.1248333333,47.5845,19.221,24.3864166666,46.94,21.4213333333,18.968,62.1016666667,28.3888333334
828.72,17.5156666667,46.5628333333,39.0443333333,47.0145,19.255,23.9729166667,47.4388333333,21.1721666666,18.94,62.2841666667,28.2936666667
829.02,18.1081666666,47.2051666667,39.394,47.1606666667,19.859,24.3159166666,47.5728333333,21.6683333333,19.8441666667,62.1946666667,28.8613333333
829.33,19.1915,47.8908333334,40.3805,47.6986666666,20.965,25.5433333333,47.9545,23.0261666667,21.2048333333,63.1831666666,30.505
829.63,20.9126666666,49.6828333334,42.5651666667,49.1013333333,22.7978333333,27.2726666667,48.9606666666,24.8063333333,23.1853333333,64.0241666666,32.5756666667
829.93,21.6063333334,49.9416666667,42.4541666667,49.9028333334,23.2786666666,27.9271666667,49.2998333333,25.4178333333,23.94,63.6135,33.5083333333
830.23,23.0048333333,51.3655,42.6805,51.1951666666,25.3306666666,29.63075,50.6401666667,27.23,25.928,64.4045,34.7843333333
