wavelength,Back_RamNigf,Belly_RamNigf,Breast_RamNigf,Crissum_RamNigf,Crown_RamNigf,DorTail_RamNigf,Rump_RamNigf,Throat_RamNigf,WingTip_RamNigf
602.21,3.10133333333,5.50826666667,17.3596,5.6948,14.6537333333,4.81566666666,17.1112666667,2.71006666666,5.21553333333
602.55,3.08666666667,5.5214,17.514,5.7114,14.8386666667,4.82026666667,17.2146666666,2.708,5.21153333333
602.88,3.12006666667,5.56806666667,17.6733333333,5.7452,15.0341333333,4.85473333333,17.3580666667,2.73753333333,5.23453333333
603.22,3.12113333333,5.583,17.8422,5.76113333333,15.2035333333,4.86346666667,17.4747333333,2.74173333333,5.23106666667
603.56,3.15193333333,5.614,17.9598,5.79833333333,15.3618666667,4.88566666667,17.5839333333,2.74966666667,5.24406666667
603.89,3.19346666667,5.65473333333,18.0828,5.82186666667,15.5176,4.92466666667,17.6841333333,2.79073333333,5.2876
604.23,3.21093333333,5.6898,18.2259333333,5.84746666667,15.6871333333,4.94146666667,17.8126666667,2.8138,5.2996
604.56,3.2948,5.7732,18.4211333333,5.93653333333,15.8711333333,5.02046666667,17.9516,2.8844,5.38046666667
604.90,3.36973333333,5.83746666667,18.5712666667,6.01193333333,16.0377333333,5.08546666667,18.0637333334,2.95473333333,5.44753333333
605.23,3.38493333333,5.86566666667,18.6846666667,6.00973333333,16.2086666667,5.08766666667,18.1494,2.9708,5.4656
605.57,3.42933333334,5.93606666667,18.8518666667,6.06853333333,16.3918,5.13613333333,18.2854,3.02413333333,5.52153333333
605.90,3.43366666667,5.9536,18.963,6.0732,16.5384,5.1334,18.3522666667,3.03953333333,5.5266
606.24,3.45093333333,5.95833333333,19.1284666667,6.09113333333,16.6997333333,5.14693333333,18.4672666667,3.05206666667,5.52453333333
606.58,3.45833333333,5.95986666667,19.3076,6.08093333333,16.8669333333,5.13333333333,18.5778666667,3.04546666667,5.52626666666
606.91,3.464,5.95893333333,19.4662666667,6.06526666667,17.0290666667,5.1276,18.6906666667,3.0252,5.53286666666
607.25,3.42806666667,5.9054,19.5919333333,6.0156,17.1628666667,5.088,18.7662,2.98786666667,5.49986666667
607.58,3.3934,5.87773333333,19.767,5.99906666667,17.3002666667,5.04093333333,18.8358666667,2.95306666667,5.49466666667
607.92,3.36106666667,5.85753333333,19.9091333333,5.9644,17.4030666667,4.99993333333,18.8831333333,2.92686666667,5.47633333333
608.25,3.3454,5.83473333333,20.0576,5.93606666667,17.5553333333,4.98073333333,18.9898,2.9162,5.46926666667
608.59,3.2708,5.78206666667,20.1595333333,5.86046666667,17.6292666667,4.8992,19.0325333333,2.8346,5.40126666667
608.92,3.23213333333,5.7532,20.2900666667,5.83673333333,17.7138,4.86906666667,19.0631333333,2.81853333333,5.36886666667
609.26,3.1914,5.696,20.3984,5.79146666667,17.7971333333,4.8298,19.0933333333,2.7882,5.336
609.59,3.2118,5.70166666667,20.5659333333,5.8094,17.9547333333,4.85526666667,19.1840666667,2.7962,5.35006666667
609.93,3.2678,5.77953333333,20.751,5.8548,18.1135333333,4.90246666667,19.2876,2.84733333333,5.41593333333
610.26,3.2472,5.78406666667,20.824,5.85093333333,18.1912666667,4.9074,19.3217333333,2.85193333333,5.40206666667
610.60,3.2566,5.79646666667,20.9651333333,5.8864,18.309,4.92446666667,19.3730666667,2.8736,5.41
610.93,3.32533333333,5.87606666667,21.1584666667,5.9756,18.4925333333,4.9968,19.5032,2.9342,5.4726
611.27,3.40866666667,5.97073333333,21.3291333333,6.05233333333,18.6946666667,5.09866666667,19.6357333333,3.00353333333,5.53473333333
611.60,3.47093333333,6.00593333333,21.4714,6.11493333333,18.8606666667,5.14533333333,19.7542,3.05253333333,5.57793333333
611.93,3.51946666667,6.05913333333,21.6245333333,6.16673333333,19.0401333333,5.16993333333,19.8702666666,3.09973333333,5.60626666667
612.27,3.5306,6.07833333333,21.7508666667,6.18613333334,19.2283333333,5.18946666667,19.949,3.1328,5.63406666667
612.60,3.5842,6.13846666667,21.8752,6.2432,19.4378,5.2488,20.0728666667,3.17193333333,5.7038
612.94,3.60813333333,6.18586666667,21.9849333333,6.28753333333,19.6253333333,5.29326666667,20.1844666667,3.20706666667,5.72473333333
613.27,3.60566666667,6.1958,22.0940666667,6.2816,19.7374,5.29093333333,20.2994666667,3.22046666667,5.74046666667
613.61,3.57553333333,6.1488,22.1352,6.2822,19.8638,5.2666,20.3548,3.1856,5.69686666667
613.94,3.5984,6.1426,22.2893333333,6.30873333333,20.0372,5.26053333333,20.4468666667,3.19,5.7218
614.28,3.62993333333,6.1764,22.4032,6.32966666667,20.2069333333,5.29386666667,20.5733333333,3.2054,5.76473333333
614.61,3.63353333333,6.196,22.5168,6.32793333334,20.3719333333,5.28946666667,20.6788,3.21326666667,5.7862
614.94,3.59306666667,6.15313333333,22.57,6.28373333333,20.4422666667,5.24153333333,20.7304,3.17953333333,5.74533333333
615.28,3.58853333333,6.19173333333,22.7026666667,6.30106666667,20.6328666667,5.27013333333,20.834,3.18946666667,5.7692
615.61,3.54146666667,6.1384,22.7355333333,6.26326666667,20.6959333333,5.256,20.8454,3.12886666667,5.7396
615.95,3.52466666667,6.1238,22.8661333333,6.253,20.8174,5.25413333333,20.939,3.11486666667,5.69626666667
616.28,3.47853333333,6.08866666667,22.9446666667,6.21146666667,20.9086,5.19973333333,21.0296666667,3.06513333333,5.6346
616.61,3.48833333333,6.10386666667,23.0888666667,6.2072,21.0694,5.178,21.1157333333,3.05153333333,5.64526666666
616.95,3.51086666666,6.15693333333,23.1957333333,6.25226666667,21.2344666666,5.22286666667,21.1938,3.0832,5.69173333333
617.28,3.4942,6.1476,23.3023333333,6.21793333333,21.3570666667,5.20806666667,21.2975333333,3.09113333333,5.70573333333
617.62,3.49546666667,6.1686,23.3738666667,6.21926666667,21.4765333333,5.2244,21.3693333333,3.08033333333,5.71913333333
617.95,3.43813333333,6.12813333333,23.3803333333,6.17226666667,21.513,5.14886666667,21.3716,3.03546666666,5.65633333333
618.28,3.3646,6.06273333333,23.4256,6.11733333333,21.567,5.12046666667,21.3883333333,2.98753333333,5.6076
618.62,3.36626666667,6.06833333333,23.536,6.1256,21.7120666667,5.11993333333,21.4791333333,2.99533333333,5.62306666667
618.95,3.31186666667,6.01973333333,23.5861333333,6.0872,21.7319333333,5.0724,21.5129333333,2.94446666666,5.57766666667
619.28,3.28826666667,6.0282,23.7084666667,6.08706666667,21.8747333333,5.05153333333,21.6026,2.928,5.55853333333
619.62,3.35946666667,6.10126666667,23.7950666667,6.16906666666,21.9814,5.11646666667,21.6848666667,3.01093333333,5.64373333333
619.95,3.35646666667,6.1066,23.8992,6.17213333333,22.0845333333,5.12,21.73,3.01446666667,5.6514
620.28,3.33393333333,6.10406666667,23.9613333333,6.15313333333,22.1532,5.12326666667,21.7652,2.99733333333,5.64306666666
620.62,3.3046,6.08413333333,24.0414666667,6.11446666667,22.2477333333,5.09353333333,21.7984666667,2.971,5.60386666667
620.95,3.273,6.06506666667,24.0616666667,6.08866666667,22.2968,5.08226666667,21.7840666667,2.92133333334,5.5786
621.28,3.23406666667,6.03286666667,24.1290666667,6.05873333333,22.3920666667,5.05306666667,21.8428,2.89633333333,5.56473333333
621.62,3.22546666667,6.04993333333,24.2182,6.07366666667,22.5040666667,5.0926,21.9126666667,2.90213333333,5.54586666667
621.95,3.24013333334,6.08793333333,24.2661333333,6.1102,22.6008,5.11646666667,21.9814666667,2.92026666667,5.53906666667
622.28,3.2196,6.0746,24.335,6.12053333333,22.6964,5.12193333334,22.0448666667,2.924,5.53526666667
622.62,3.2396,6.08806666666,24.413,6.13446666667,22.8865333333,5.1296,22.1294666667,2.93486666667,5.54393333333
622.95,3.19853333333,6.03586666667,24.395,6.09633333333,22.9266,5.07613333333,22.1396,2.892,5.50313333333
623.28,3.22573333333,6.05053333333,24.5188,6.14146666667,23.1022666667,5.10406666667,22.2553333333,2.9252,5.54033333333
623.62,3.27613333333,6.078,24.6649333333,6.1978,23.2746666667,5.14953333333,22.3781333333,2.9706,5.58706666667
623.95,3.29286666667,6.0908,24.7453333333,6.2358,23.4002,5.1524,22.4844,2.98806666667,5.59046666667
624.28,3.32426666667,6.12946666667,24.8403333334,6.28233333333,23.5290666667,5.18293333333,22.6247333333,3.01006666667,5.62053333333
624.62,3.39226666666,6.20513333333,24.9708666667,6.3488,23.6890666667,5.2214,22.7298,3.0644,5.66753333333
624.95,3.43886666667,6.27486666667,25.1017333333,6.41206666667,23.8452,5.2776,22.8859333333,3.09853333333,5.70873333333
625.28,3.4666,6.28713333333,25.2009333333,6.42093333333,23.9851333333,5.27993333333,22.9422,3.13,5.76426666667
625.61,3.50726666667,6.29773333333,25.3646,6.43033333333,24.1470666667,5.28813333333,23.04,3.145,5.8034
625.95,3.55513333333,6.33286666667,25.4683333333,6.44766666667,24.2674666667,5.32266666667,23.1263333333,3.152,5.83066666667
626.28,3.55613333333,6.3322,25.5080666667,6.44106666667,24.3134,5.31246666667,23.1694666667,3.1436,5.8422
626.61,3.61486666667,6.4114,25.6550666667,6.48253333333,24.463,5.37373333333,23.2793333333,3.2016,5.9036
626.94,3.59686666667,6.41266666667,25.7056,6.45386666667,24.5268666667,5.34366666667,23.3337333334,3.16013333333,5.88873333333
627.28,3.62926666667,6.46986666667,25.7689333333,6.48906666667,24.6071333333,5.36833333333,23.3936666667,3.18973333333,5.9304
627.61,3.65986666667,6.5078,25.8656,6.513,24.683,5.3924,23.4462666667,3.1968,5.96933333333
627.94,3.67266666667,6.5278,25.9598666666,6.53066666667,24.7854666667,5.4122,23.5241333333,3.20546666667,5.98413333333
628.27,3.70193333333,6.5552,26.1230666667,6.55846666667,24.9598,5.4414,23.6728666667,3.2138,6.0142
628.61,3.7266,6.55766666667,26.1880666667,6.5814,25.0272666667,5.442,23.6990666667,3.24426666667,6.01353333333
628.94,3.7856,6.6224,26.3064,6.64333333333,25.1061333333,5.51593333333,23.8237333333,3.29286666667,6.07166666667
629.27,3.75033333333,6.6304,26.3492,6.60666666667,25.1568666667,5.48653333333,23.8640666667,3.26846666667,6.05906666667
629.60,3.69353333333,6.61913333333,26.3715333333,6.578,25.1904,5.4402,23.8734666666,3.22946666667,6.01593333333
629.94,3.70673333333,6.65406666667,26.4884666667,6.60033333333,25.2942666667,5.47193333333,23.9419333333,3.23753333333,6.015
630.27,3.736,6.68106666667,26.5480666667,6.64226666666,25.3749333333,5.51693333333,24.0134,3.2772,6.0478
630.60,3.70006666667,6.66926666667,26.6051333333,6.61826666667,25.4532666667,5.5302,24.0442666667,3.26486666667,6.02253333333
630.93,3.65526666666,6.6258,26.6214,6.5788,25.5151333333,5.5172,24.0826666667,3.25166666667,5.9818
631.26,3.6672,6.6094,26.621,6.5778,25.5980666667,5.51,24.1206666667,3.26873333333,5.96093333333
631.60,3.65006666667,6.59066666667,26.6341333333,6.56766666667,25.6009333333,5.4778,24.0804666667,3.25593333333,5.9508
631.93,3.5792,6.55086666667,26.6264,6.54333333333,25.6135333333,5.4402,24.0635333333,3.2418,5.9062
632.26,3.5886,6.58473333333,26.6812666667,6.5328,25.7206666667,5.4562,24.0943333333,3.2672,5.9126
632.59,3.6164,6.63273333333,26.7728666667,6.58186666667,25.8992666667,5.4522,24.1824,3.3046,5.951
632.92,3.64406666667,6.64893333333,26.8362666667,6.6396,25.9782,5.4886,24.2653333333,3.33393333333,5.9806
633.26,3.68833333333,6.6688,26.921,6.6944,26.0960666667,5.51733333333,24.3693333333,3.39046666667,6.00393333333
633.59,3.7274,6.70173333333,27.0303333333,6.75093333333,26.2272666667,5.54586666667,24.4638666667,3.43673333333,6.0402
633.92,3.77653333333,6.76486666667,27.1829333333,6.7916,26.3704,5.58886666667,24.5629333333,3.47373333333,6.08366666667
634.25,3.87666666667,6.8822,27.3714666667,6.90073333333,26.5336666667,5.68433333333,24.73,3.5528,6.187
634.58,3.89253333333,6.9198,27.4424666667,6.93153333333,26.6288,5.68593333333,24.7687333333,3.5502,6.2202
634.91,3.90473333334,6.94306666666,27.5167333334,6.94393333333,26.6856666667,5.72033333333,24.8309333333,3.55906666667,6.2462
635.25,3.9476,6.98546666667,27.6076666666,6.96766666667,26.8688666667,5.7824,24.9533333333,3.61133333333,6.2836
635.58,3.98886666667,7.04233333333,27.7117333333,6.99766666667,26.9615333333,5.8264,25.0453333333,3.62753333333,6.3374
635.91,3.88773333333,6.9744,27.7506,6.9266,27.0168666667,5.75206666667,25.1247333333,3.5264,6.28186666667
636.24,3.78586666667,6.85046666667,27.7497333333,6.8222,27.0281333333,5.66413333333,25.096,3.417,6.1592
636.57,3.76066666667,6.84786666667,27.7960666667,6.81746666667,27.1057333333,5.63353333333,25.1072666667,3.38873333333,6.15526666667
636.90,3.72293333334,6.82826666667,27.8341333333,6.78533333333,27.1405333333,5.6068,25.082,3.35306666667,6.1532
637.23,3.6548,6.7976,27.8634666667,6.72886666667,27.1803333333,5.573,25.1086,3.29493333333,6.13113333333
637.56,3.5804,6.73866666667,27.8800666667,6.70453333333,27.244,5.4874,25.1324666667,3.21513333333,6.0662
637.90,3.47326666667,6.62086666667,27.8086,6.62646666667,27.2182,5.37013333333,25.0308,3.08466666667,5.94966666667
638.23,3.47313333333,6.58846666667,27.8439333333,6.6292,27.2473333333,5.37473333333,25.0568,3.0722,5.93326666666
638.56,3.41106666666,6.53126666667,27.9008666667,6.59873333333,27.3172666667,5.3384,25.1109333333,3.02033333333,5.9024
638.89,3.4226,6.546,27.9828,6.64373333333,27.3677333334,5.3362,25.175,3.0214,5.93526666667
639.22,3.46893333333,6.57413333333,28.0593333333,6.68406666667,27.4891333333,5.36853333333,25.2403333333,3.07566666667,5.9768
639.55,3.6022,6.69266666667,28.2546666667,6.81966666667,27.6404666667,5.50986666667,25.3943333333,3.20493333334,6.11453333333
639.88,3.6834,6.77713333333,28.4023333333,6.91406666667,27.7356666667,5.5998,25.5173333333,3.2816,6.19313333333
640.21,3.6538,6.7578,28.4228666667,6.8826,27.7728666667,5.59493333333,25.5588666667,3.26693333333,6.13326666667
640.54,3.68686666667,6.79886666667,28.5258666667,6.92446666667,27.8756,5.66033333333,25.6865333333,3.30753333333,6.16693333333
640.87,3.73953333333,6.85673333333,28.6340666667,6.9786,27.9972666667,5.69126666667,25.8093333333,3.37593333333,6.20633333333
641.20,3.8216,6.89993333334,28.6918,7.03766666667,28.0348,5.76813333334,25.8792666667,3.453,6.296
641.53,3.853,6.91213333333,28.7682,7.02613333333,28.0853333333,5.78426666667,25.9608,3.50146666667,6.30146666667
641.87,3.8362,6.93566666667,28.8813333333,7.0386,28.2394,5.79746666667,26.0835333333,3.5292,6.31833333333
642.20,3.91433333333,7.0354,29.0153333333,7.12106666666,28.3800666667,5.84293333333,26.1319333333,3.60133333333,6.35886666667
642.53,3.92453333333,7.04693333334,29.1089333333,7.14466666667,28.4728666667,5.85286666667,26.2228666667,3.61826666666,6.374
642.86,4.01546666667,7.14713333333,29.1538,7.24966666667,28.561,5.9592,26.3214666667,3.6888,6.46486666667
643.19,4.04686666667,7.14833333333,29.2000666667,7.28366666667,28.6393333333,5.98386666667,26.3389333333,3.7158,6.46493333333
643.52,4.04433333333,7.18666666667,29.2280666667,7.30733333334,28.7409333333,6.0012,26.4181333333,3.7282,6.51793333333
643.85,4.14846666667,7.27346666667,29.382,7.3924,28.8936666667,6.08273333333,26.5454,3.8208,6.62846666667
644.18,4.16573333333,7.2642,29.4547333333,7.39806666667,29.0081333333,6.0702,26.6439333333,3.8032,6.6122
644.51,4.15393333333,7.22133333333,29.4464,7.3948,29.0476666667,6.06313333333,26.5887333333,3.77626666666,6.57333333333
644.84,4.128,7.21213333334,29.5347333333,7.37426666666,29.1514666667,6.07586666667,26.6394,3.76233333333,6.54293333333
645.17,4.1628,7.24853333334,29.5361333333,7.38686666667,29.1992,6.11166666667,26.6818,3.8212,6.60986666667
645.50,4.14133333333,7.21033333334,29.5344666667,7.3386,29.1840666667,6.10466666667,26.6668,3.80333333333,6.60146666667
645.83,4.11626666667,7.17119999999,29.5831333333,7.31039999999,29.2636,6.0966,26.7365333333,3.76873333333,6.59073333333
646.16,4.09446666667,7.17520000001,29.5994666667,7.29879999999,29.3006666667,6.0726,26.7366,3.74626666667,6.56666666667
646.49,3.9768,7.04926666667,29.6118,7.19806666667,29.3004,5.9334,26.67,3.63513333333,6.44506666667
646.82,3.90033333333,7.00680000001,29.6186,7.12446666666,29.3318,5.84793333333,26.6561333333,3.5552,6.3896
647.15,3.8652,6.96673333333,29.6106666667,7.0604,29.3373333333,5.79726666667,26.6536666667,3.50233333333,6.30666666667
647.48,3.8714,6.95393333333,29.6354666667,7.06179999999,29.366,5.7942,26.7109333333,3.49526666667,6.29633333333
647.81,3.85153333333,6.9516,29.6018666667,7.04733333334,29.3356,5.765,26.6447333333,3.47286666666,6.29206666667
648.14,3.81766666667,6.94226666667,29.7348666667,7.00333333333,29.3924666667,5.72986666666,26.7734,3.43093333333,6.2608
648.47,3.76593333333,6.91819999999,29.7237333333,6.97173333333,29.391,5.69313333333,26.7650666667,3.40513333333,6.22793333333
648.80,3.6764,6.88186666666,29.797,6.94926666666,29.4823333333,5.6224,26.8336666667,3.3372,6.15593333333
649.13,3.60993333333,6.8516,29.8560666667,6.91286666667,29.5509333333,5.5396,26.8798,3.2422,6.08106666667
649.46,3.59573333333,6.86946666666,29.8985333333,6.9202,29.5924666667,5.55346666667,26.9324,3.24686666667,6.10273333333
649.79,3.64346666666,6.89753333333,29.9458666667,6.94806666667,29.6785333333,5.57706666667,26.9822666667,3.2772,6.11433333333
650.11,3.6268,6.89046666667,29.9869333333,6.94106666667,29.7214666667,5.5672,27.0183333333,3.28293333334,6.08926666667
650.44,3.70926666667,6.97586666667,30.0950666667,7.05,29.8218666667,5.6756,27.1089333333,3.3654,6.17533333333
650.77,3.7592,7.01386666667,30.1755333333,7.109,29.9092,5.74853333333,27.1804666667,3.40806666667,6.2304
651.10,3.68393333333,6.96853333333,30.1302,7.046,29.9212666667,5.6748,27.1275333333,3.35606666667,6.17033333333
651.43,3.67686666667,6.98686666667,30.198,7.06013333332,30.0366666667,5.69666666667,27.22,3.37493333333,6.15506666667
651.76,3.73953333333,7.04126666666,30.1648,7.10499999999,30.1236,5.74926666667,27.225,3.43533333333,6.215
652.09,3.68853333334,6.98453333333,30.2212,7.04206666667,30.2212666667,5.69313333333,27.2962666667,3.36713333333,6.16313333333
652.42,3.80006666667,7.05880000001,30.3177333333,7.15286666666,30.3908,5.79093333333,27.3880666667,3.45,6.27493333333
652.75,3.91953333333,7.16,30.3642666667,7.25093333334,30.4558,5.86533333333,27.4601333334,3.55286666667,6.35533333333
653.08,3.9308,7.21513333333,30.4312666667,7.29713333333,30.5502,5.87033333333,27.5581333334,3.57326666667,6.38126666667
653.41,3.90246666667,7.24226666667,30.4764666667,7.30319999999,30.6215333333,5.89473333333,27.5824666667,3.57106666667,6.4048
653.74,3.8684,7.18960000001,30.4866,7.22513333333,30.6319333333,5.85666666667,27.6023333333,3.51373333333,6.37213333333
654.06,3.83133333333,7.12946666667,30.4301333333,7.16813333334,30.6416,5.78613333334,27.6066,3.4564,6.32566666667
654.39,3.8724,7.17746666667,30.5308666667,7.22466666668,30.7729333333,5.82926666667,27.6906666667,3.50766666667,6.3868
654.72,3.99633333333,7.28906666667,30.7075333333,7.34360000001,30.9384,5.97786666667,27.8286,3.60213333333,6.50026666667
655.05,3.9984,7.3018,30.8173333333,7.34366666667,31.0369333333,5.95866666667,27.8642,3.60073333333,6.55513333333
655.38,3.9614,7.27553333333,30.9100666666,7.33166666668,31.0312,5.94073333333,27.8729333333,3.5568,6.55793333333
655.71,4.0594,7.403,30.958,7.43460000001,31.0878666667,6.0352,27.9291333333,3.66626666667,6.65013333333
656.04,4.04986666667,7.41820000001,31.0125333333,7.39940000001,31.0840666667,6.01913333333,27.9964666667,3.6142,6.64133333333
656.37,3.97806666667,7.35766666666,31.0275333333,7.35239999999,31.1118666666,5.9728,28.0011333333,3.5294,6.60993333334
656.69,3.9744,7.30439999999,31.0806,7.30506666667,31.1524666667,5.93833333333,28.0493333333,3.49773333333,6.58033333333
657.02,3.91973333333,7.18546666667,31.0976,7.20660000001,31.1642,5.81966666667,28.0740666666,3.4016,6.49806666667
657.35,3.9948,7.28093333333,31.2070666667,7.30100000001,31.321,5.89326666667,28.2449333333,3.46153333333,6.597
657.68,4.042,7.33846666666,31.3842,7.34900000001,31.5024,5.965,28.4402666667,3.53833333333,6.64293333333
658.01,4.0094,7.28713333334,31.3883333333,7.28706666667,31.5172666667,5.90046666667,28.4257333333,3.50953333333,6.57786666667
658.34,3.935,7.2066,31.2704,7.19893333333,31.4397333333,5.8086,28.3496,3.45933333333,6.50866666667
658.66,3.98633333333,7.23646666666,31.3816,7.22646666666,31.5549333333,5.85746666667,28.4841333333,3.50593333333,6.54666666667
658.99,4.04206666667,7.27739999999,31.4741333333,7.28633333333,31.6769333333,5.896,28.6152,3.58626666667,6.61653333333
659.32,4.092,7.32560000001,31.6134,7.37380000001,31.8365333333,5.9314,28.7792,3.65313333333,6.69526666667
659.65,4.09566666667,7.30340000001,31.6238666667,7.39580000001,31.8815333333,5.92993333333,28.7726,3.7068,6.68233333333
659.98,4.1788,7.37406666667,31.7378666667,7.4544,31.9951333333,6.01906666667,28.8629333333,3.81673333333,6.7494
660.31,4.20553333333,7.40626666667,31.7266,7.50039999999,32.0250666667,6.06573333333,28.8303333333,3.87933333333,6.778
660.63,4.31406666667,7.51893333334,31.8516,7.64153333333,32.1598,6.20346666667,28.9498,4.01253333333,6.90113333333
660.96,4.27173333333,7.5004,31.8314666667,7.60913333334,32.1740666667,6.18386666667,28.9437333333,4.0402,6.85866666667
661.29,4.2418,7.50246666667,31.8158666667,7.58599999999,32.1647333333,6.15666666667,28.9308666667,4.02633333333,6.86306666667
661.62,4.31113333333,7.59960000001,31.9210666667,7.70379999999,32.2787333333,6.25726666667,29.0482666667,4.10333333333,6.9618
661.94,4.31313333333,7.6368,32.046,7.756,32.3658666667,6.27766666667,29.1474666666,4.13306666667,6.9906
662.27,4.2648,7.64620000001,32.0274,7.75473333333,32.3756,6.26546666667,29.1044,4.1298,6.9768
662.60,4.29026666667,7.7006,32.0575333333,7.79619999999,32.4399333333,6.3408,29.1848,4.1882,7.01773333333
662.93,4.2656,7.66306666667,32.0451333333,7.7608,32.4266,6.3398,29.1213333333,4.1468,6.9796
663.26,4.1774,7.63026666667,32.0974,7.66166666666,32.4763333333,6.27473333333,29.1644666666,4.08806666667,6.9656
663.58,4.10266666666,7.59113333334,32.0704,7.64006666667,32.5429333333,6.20093333333,29.2042,4.03106666667,6.9212
663.91,4.10773333333,7.59006666667,32.1701333333,7.63093333333,32.6536666667,6.1872,29.3491333333,4.02713333333,6.9192
664.24,3.99006666667,7.50673333334,32.0835333333,7.49840000001,32.6260666667,6.07406666667,29.3057333333,3.91813333333,6.819
664.57,4.0134,7.49593333334,32.2071333333,7.52280000001,32.647,6.06873333333,29.3238666667,3.87786666667,6.83906666667
664.89,3.90486666667,7.33373333333,32.1003333333,7.40993333333,32.5683333333,5.94726666667,29.2121333333,3.76813333333,6.71553333333
665.22,3.765,7.20653333333,32.0226666667,7.22513333333,32.4769333333,5.79173333333,29.1563333333,3.636,6.62413333333
665.55,3.81506666667,7.24546666667,32.1748666667,7.27906666667,32.6543333333,5.81766666667,29.2723333333,3.68333333333,6.68073333333
665.87,3.97446666667,7.40479999999,32.3111333333,7.4194,32.8305333333,5.9748,29.4705333333,3.8348,6.85913333333
666.20,3.9286,7.38959999999,32.317,7.39173333334,32.8149333333,5.93833333333,29.4568666667,3.74033333333,6.81833333333
666.53,3.90713333334,7.35073333334,32.3116666667,7.34339999999,32.7752666667,5.92206666667,29.4608,3.65933333333,6.78633333333
666.86,3.97253333333,7.39593333334,32.3755333333,7.44426666667,32.8524,5.97973333333,29.5064666667,3.6718,6.81026666667
667.18,4.01066666667,7.45686666667,32.4416666667,7.43320000001,32.8512666667,6.0094,29.5538,3.68286666667,6.83453333333
667.51,3.9582,7.47159999999,32.48,7.40593333333,32.8663333333,5.9746,29.5169333333,3.63873333334,6.78213333333
667.84,3.9776,7.53013333333,32.6041333333,7.43933333333,32.8679333333,6.0022,29.5508666667,3.68913333333,6.78286666667
668.16,3.9742,7.53160000001,32.5852,7.42973333334,32.906,6.01393333333,29.5428,3.6788,6.76153333333
668.49,4.03833333333,7.63546666666,32.7124,7.54213333333,33.0334,6.1012,29.6674666667,3.726,6.85066666667
668.82,4.0684,7.66766666667,32.8062666666,7.63206666667,33.1568666667,6.1572,29.7181333333,3.76733333333,6.86646666667
669.14,4.01646666667,7.62166666666,32.7977333333,7.58033333333,33.126,6.1078,29.7182666667,3.69973333333,6.77413333333
669.47,3.88873333333,7.47353333333,32.7262666667,7.46579999999,33.0170666666,5.94853333333,29.6263333333,3.54346666667,6.60253333333
669.80,3.88366666667,7.40786666667,32.7205333333,7.45233333334,33.0580666667,5.90786666667,29.6074666667,3.56933333333,6.59226666667
670.13,3.8804,7.41326666667,32.7289333333,7.496,33.1104666667,5.89566666667,29.6614,3.65566666667,6.6142
670.45,3.90273333333,7.42239999999,32.6711333334,7.50206666667,33.0502666667,5.9248,29.6558,3.6894,6.6278
670.78,3.95426666667,7.42193333334,32.8186,7.58706666667,33.183,5.99506666667,29.7819333333,3.761,6.6488
671.10,4.14233333333,7.56866666666,32.9371333334,7.80753333333,33.3092666667,6.18906666667,29.9538,3.93426666667,6.81793333333
671.43,4.3312,7.71846666666,33.0520666667,8.011,33.4918,6.3714,30.1374666667,4.10526666667,6.98753333333
671.76,4.3494,7.75233333333,33.0920666667,8.03333333333,33.537,6.38466666667,30.1838,4.16386666666,7.0214
672.08,4.3506,7.74033333333,33.0967333333,8.01786666667,33.542,6.37393333333,30.1522,4.19326666667,6.9956
672.41,4.3728,7.77520000001,33.0686,8.00899999999,33.5031333333,6.39173333333,30.195,4.2304,7.01466666667
672.74,4.41813333333,7.81306666667,33.1133333333,8.04686666667,33.6481333333,6.50493333333,30.2919333333,4.3074,7.0928
673.06,4.46806666667,7.833,33.1652,8.08259999999,33.6982666667,6.5464,30.3457333334,4.37773333333,7.12473333333
673.39,4.53233333333,7.9498,33.2957333333,8.1604,33.8188666667,6.63866666667,30.4567333333,4.45353333333,7.18086666667
673.72,4.59193333333,8.072,33.4624666667,8.22986666666,33.9549333333,6.70593333333,30.562,4.49153333333,7.23353333333
674.04,4.64913333333,8.19153333333,33.6873333333,8.29753333333,34.2179333333,6.76913333333,30.7356666667,4.58133333333,7.29566666667
674.37,4.62606666666,8.22906666667,33.6289333333,8.2434,34.2027333333,6.7276,30.678,4.55453333333,7.28273333333
674.69,4.53693333334,8.13273333334,33.5714,8.07693333334,34.1335333333,6.58313333333,30.6228,4.45,7.17106666667
675.02,4.39586666667,7.97746666667,33.533,7.89580000001,34.1527333333,6.4152,30.5794,4.29353333333,7.0432
675.35,4.46813333333,8.06386666667,33.5897333333,7.95006666667,34.2426666667,6.48353333333,30.6300666667,4.33333333333,7.1218
675.67,4.4544,8.07333333332,33.6246666667,7.93119999999,34.2974,6.44006666667,30.6799333333,4.281,7.1
676.00,4.35313333333,7.99140000001,33.547,7.84899999999,34.2294,6.3202,30.5977333333,4.16653333333,6.9906
676.32,4.4412,8.11766666667,33.6271333333,7.96366666667,34.3314666667,6.35806666667,30.6902666667,4.23733333333,7.05186666667
