wavelength,Back_ThlRufm,Belly_ThlRufm,Breast_ThlRufm,Crissum_ThlRufm,Crown_ThlRufm,DorTail_ThlRufm,Patch10_ThlRufm,Rump_ThlRufm,Throat_ThlRufm,WingTip_ThlRufm
628.94,16.3161666667,61.8498333333,56.0726666667,51.5608333334,26.089,17.38,30.4371666667,18.74425,59.195,15.9833333334
629.27,16.3425833333,61.8603333333,56.0880833333,51.5645833334,26.143,17.415,30.3936666667,18.7511666667,59.186,15.9890833333
629.60,16.3171666666,61.8591666667,56.0270833333,51.4745833333,26.1645833333,17.3783333333,30.3351666667,18.6881666666,59.1543333333,15.9830833333
629.94,16.2973333333,61.7268333333,55.9476666667,51.4063333333,26.1735833333,17.3331666667,30.2948333333,18.6511666667,59.0524166667,15.9096666667
630.27,16.3141666667,61.7495833334,55.9676666667,51.42875,26.2243333333,17.3489166666,30.3395,18.6586666667,59.0486666667,15.8613333333
630.60,16.3826666666,61.7750833333,56.0626666667,51.5219166667,26.35675,17.4155833333,30.4384166667,18.7071666667,59.1565833333,15.934
630.93,16.4750833333,61.8059166666,56.1770833333,51.6165,26.4569166667,17.5176666667,30.49975,18.7721666667,59.27175,16.0106666666
631.26,16.4298333333,61.8713333333,56.25575,51.6554166666,26.5003333333,17.5096666667,30.52825,18.7319166667,59.3585833333,15.99275
631.60,16.4274166667,61.9078333333,56.2955,51.7253333334,26.5533333334,17.4845,30.4956666667,18.6886666667,59.36275,15.9601666667
631.93,16.4105,61.8436666667,56.20525,51.6910833334,26.4978333333,17.4691666667,30.38675,18.6436666666,59.24125,15.9590833333
632.26,16.4864166667,61.8784166667,56.2856666667,51.7934166667,26.5930833334,17.5263333333,30.46825,18.7469166667,59.32325,15.99225
632.59,16.5418333333,62.0004166667,56.3643333333,51.9060833333,26.7175833333,17.6391666667,30.556,18.8001666667,59.5136666667,16.0774166667
632.92,16.52525,62.0483333333,56.4481666666,51.9759166667,26.8235833333,17.6306666667,30.6195,18.8289166667,59.5698333334,16.1053333333
633.26,16.6041666667,62.2435833333,56.7070833333,52.1570833333,26.9621666667,17.7410833333,30.71675,18.9520833333,59.7596666667,16.2093333333
633.59,16.6285833333,62.4523333333,56.8275833333,52.2844166667,27.11625,17.7949166666,30.8349166666,19.047,59.9286666667,16.3378333333
633.92,16.684,62.51775,56.8875833333,52.33075,27.2738333333,17.8334166667,30.8821666667,19.0914166667,59.9870833334,16.5088333333
634.25,16.7024166667,62.5453333334,56.91175,52.2779166667,27.2715833334,17.8174166667,30.8984166667,19.1189166667,59.99125,16.53975
634.58,16.692,62.478,56.8469166667,52.2715,27.3045,17.7944166667,30.895,19.10475,59.8848333333,16.55625
634.91,16.7716666667,62.5344166667,56.8489166667,52.2811666667,27.4185,17.8593333333,30.9521666667,19.19925,59.9285,16.6123333333
635.25,16.80375,62.4968333333,56.813,52.2245833333,27.4811666667,17.87925,30.9339166667,19.2068333334,59.9516666667,16.6526666666
635.58,16.8970833333,62.6170833333,56.9859166666,52.3391666667,27.6625833333,17.9773333333,31.0473333333,19.319,60.1316666667,16.7603333333
635.91,16.9281666667,62.6979166667,56.9843333334,52.3656666667,27.75725,18.025,31.07525,19.3259166667,60.1869166667,16.79875
636.24,16.9356666667,62.7503333333,56.9984166667,52.4028333334,27.8376666667,17.986,31.1116666667,19.3164166667,60.17375,16.7573333333
636.57,17.0775833333,62.82875,57.093,52.51775,28.0025,18.14675,31.2349166667,19.4361666667,60.262,16.8996666667
636.90,17.0805,62.8178333333,57.0055833333,52.5364166667,28.0564166667,18.1191666667,31.3201666666,19.4018333333,60.18575,16.9144166666
637.23,17.1216666667,62.7613333333,57.0205833334,52.5314166667,28.1175833333,18.161,31.3158333333,19.3968333333,60.1568333334,16.9470833333
637.56,17.1193333333,62.64325,56.9509166667,52.5663333333,28.13225,18.1615833333,31.2755,19.4014166667,60.1603333333,16.8895833334
637.90,17.0603333333,62.6533333333,56.9418333333,52.5961666667,28.1776666667,18.11175,31.22525,19.3323333334,60.12575,16.8215833333
638.23,17.06725,62.7189166667,56.9781666666,52.6185,28.27875,18.1360833333,31.165,19.2708333333,60.2204166667,16.8069166667
638.56,17.05875,62.7305833333,56.9385,52.65225,28.3369166667,18.1650833333,31.106,19.2665,60.1636666667,16.83275
638.89,17.0370833334,62.8220833333,57.0093333333,52.7575,28.3680833333,18.1459166667,31.1449166667,19.2556666667,60.20725,16.8251666667
639.22,16.979,62.7055833333,56.8541666667,52.7006666667,28.3406666667,18.1000833333,31.0580833333,19.1681666667,60.1104166667,16.7730833333
639.55,16.9538333333,62.5560833334,56.7295,52.62325,28.3705,18.1190833333,31.0246666667,19.13475,59.94325,16.7885833334
639.88,16.9788333333,62.4958333333,56.6363333333,52.573,28.42475,18.2449166667,31.0405833333,19.2,59.8919166667,16.88425
640.21,16.7946666667,62.4695,56.55925,52.50925,28.35825,18.0636666667,30.8676666666,19.0184166666,59.8149166667,16.7050833333
640.54,16.7231666667,62.49075,56.60725,52.5609166667,28.3728333333,18.01425,30.81375,19.007,59.9094166667,16.6515833333
640.87,16.707,62.6361666667,56.74375,52.67675,28.4485833333,18.00625,30.8396666667,19.0685,60.0281666667,16.6746666667
641.20,16.6665833333,62.7511666667,56.84,52.5773333333,28.46825,17.95425,30.82275,19.0249166667,60.02325,16.6089166667
641.53,16.579,62.7505,56.816,52.521,28.46,17.9285,30.7685,18.916,60.0860833333,16.49875
641.87,16.51,62.80775,56.7741666667,52.5549166667,28.4841666667,17.88625,30.8034166667,18.9139166667,60.0953333333,16.487
642.20,16.5516666667,62.7849166667,56.92,52.5946666666,28.6348333333,17.93525,30.9084166667,18.969,60.1623333333,16.5275833333
642.53,16.5715,62.7401666666,56.8799166667,52.5549166667,28.66025,17.9268333333,30.9108333333,19.0226666667,60.0966666667,16.5323333333
642.86,16.55875,62.7950833333,56.9129166667,52.5639166667,28.7316666666,17.9350833334,30.9715,19.037,60.0639166667,16.50775
643.19,16.6675833334,63.0610833333,57.1561666667,52.73525,28.85575,17.9690833333,31.07925,19.1158333333,60.3095,16.5964166667
643.52,16.7163333333,63.2056666667,57.3623333333,52.875,29.0025,17.97,31.1475833333,19.1748333333,60.4654166667,16.659
643.85,16.7000833333,63.1425833333,57.27975,52.7720833333,29.0399166667,17.9688333334,31.17175,19.2003333333,60.4175,16.6399166666
644.18,16.6773333333,63.1616666666,57.2698333333,52.75025,29.09375,17.97075,31.1315833334,19.18575,60.3568333334,16.5986666667
644.51,16.6475833333,63.0225833333,57.0724166667,52.6228333334,29.0821666667,17.9688333333,31.0770833334,19.1418333334,60.1965833334,16.5294166667
644.84,16.62425,63.1241666667,57.1891666667,52.8031666667,29.1709166667,17.9756666667,31.1413333333,19.1208333333,60.3199166667,16.47
645.17,16.7139166667,62.9813333333,57.0958333333,52.7998333334,29.2364166667,18.009,31.1479166667,19.1771666667,60.1669166666,16.581
645.50,16.684,63.0768333333,57.1955,52.8505,29.2649166666,17.9810833333,31.1675833333,19.143,60.2330833333,16.5914166666
645.83,16.6503333333,63.1089166666,57.0845,52.8160833333,29.2618333334,17.9289166667,31.0939166667,19.0646666667,60.25025,16.6068333333
646.16,16.8125,63.2213333333,57.1579166667,52.9259166667,29.503,18.1296666667,31.2410833333,19.2454166667,60.4063333333,16.81625
646.49,16.7825,63.1905,57.1050833333,52.91025,29.5443333333,18.1315833334,31.2320833333,19.24575,60.31,16.8221666666
646.82,16.76575,63.092,57.0421666667,52.8075833334,29.592,18.1446666667,31.2204166666,19.2633333333,60.1390833334,16.8064166667
647.15,16.7533333333,63.0393333334,56.9630833333,52.7608333333,29.6355,18.10725,31.19375,19.2319166667,60.0725,16.76975
647.48,16.7271666667,62.89675,56.86275,52.6615,29.5835,18.1103333333,31.1434166667,19.211,59.9095833333,16.7808333333
647.81,16.6714166666,62.761,56.7013333334,52.4743333333,29.48725,18.0395833334,31.0520833333,19.1218333333,59.7618333333,16.6685
648.14,16.6389166667,62.7465,56.7355833333,52.4988333333,29.52175,17.9870833334,31.0074166667,19.0495,59.7651666667,16.6514166667
648.47,16.6495,62.61875,56.58525,52.4181666667,29.528,18.0508333333,30.97525,19.083,59.6240833334,16.7755
648.80,16.6456666667,62.72475,56.7235833333,52.5048333333,29.5811666667,18.0798333333,30.99175,19.1104166667,59.7055833333,16.7621666667
649.13,16.6505,62.6341666667,56.6979166667,52.402,29.5995833333,18.1449166666,30.9293333333,19.14475,59.6955833333,16.7760833334
649.46,16.6714166667,62.7635,56.8154166667,52.5346666667,29.6043333333,18.1959166666,30.9529166667,19.1223333333,59.7371666666,16.68175
649.79,16.48525,62.6600833333,56.7490833334,52.4508333333,29.5068333334,18.0496666667,30.7751666667,18.9260833333,59.5881666666,16.4606666667
650.11,16.3804166667,62.6629166666,56.7565833333,52.4049166667,29.50025,17.965,30.647,18.8243333333,59.6363333333,16.3841666666
650.44,16.39175,62.7051666667,56.836,52.5200833333,29.5870833333,18.003,30.6665,18.8606666666,59.7870833333,16.43175
650.77,16.4108333333,62.782,56.9168333333,52.597,29.6573333333,18.0480833333,30.7003333333,18.8483333333,59.82,16.4581666667
651.10,16.49275,62.9291666667,57.0094166666,52.7366666667,29.8275833333,18.1350833333,30.7725833333,18.8964166667,60.02625,16.52775
651.43,16.6248333333,62.9961666667,57.1365,52.93425,30.1176666666,18.3535,30.9376666667,19.07175,60.16575,16.7448333334
651.76,16.6609166666,62.94925,57.10125,52.9155,30.1993333333,18.4395,31.0101666667,19.1395833333,60.1796666667,16.8096666666
652.09,16.7625,62.94075,57.1383333333,52.953,30.3133333333,18.5301666667,31.02875,19.1966666667,60.18525,16.8720833333
652.42,16.9174166667,63.0295,57.1736666666,53.0889166667,30.5695,18.68675,31.2370833333,19.3613333333,60.307,17.038
652.75,16.9950833333,63.0440833333,57.187,53.2145833333,30.6646666667,18.6960833333,31.3368333333,19.37325,60.2461666667,17.0493333333
653.08,17.0145833333,62.8938333333,57.05575,53.1080833333,30.7236666667,18.6635,31.3784166667,19.4278333333,60.1884166667,17.0780833334
653.41,16.90375,62.8508333333,56.9720833333,52.9755,30.675,18.4984166667,31.3575,19.3090833333,60.15025,16.988
653.74,17.011,62.8856666666,57.01325,52.9916666666,30.7228333333,18.5148333333,31.50325,19.3999166667,60.2223333333,17.0080833333
654.06,16.9031666667,62.85175,57.0066666666,52.86975,30.70025,18.4845833333,31.4669166667,19.36825,60.135,16.9868333333
654.39,16.88525,62.8305,56.9929166667,52.87025,30.7193333334,18.46675,31.48675,19.4044166667,60.1405,17.0179166666
654.72,16.9061666667,62.8655,57.1525833333,52.9813333333,30.772,18.43475,31.498,19.3960833333,60.1470833334,17.0305
655.05,17.0859166667,63.043,57.33825,53.149,30.9011666666,18.5136666667,31.6284166667,19.5005833334,60.29075,17.1719166667
655.38,17.2243333333,63.2336666667,57.5208333333,53.3151666667,31.0555833333,18.6016666667,31.7679166667,19.59425,60.3543333333,17.2089166667
655.71,17.2265833333,63.2895833333,57.5764166667,53.3315,31.166,18.5576666667,31.8441666667,19.6135,60.4305833333,17.139
656.04,17.0651666667,63.2023333333,57.488,53.1205,31.0945,18.4251666667,31.6404166667,19.4560833333,60.3338333333,16.9814166666
656.37,17.08,63.3404166667,57.4976666667,53.1020833333,31.1658333334,18.50725,31.6523333333,19.5180833333,60.381,17.00575
656.69,17.0429166667,63.3458333333,57.56925,53.12975,31.2449166667,18.5796666667,31.6578333333,19.53575,60.4478333333,17.0244166667
657.02,17.062,63.4384166667,57.6345,53.25575,31.3485833333,18.69875,31.68225,19.61875,60.5894166667,17.1081666667
657.35,16.9924166667,63.307,57.4965,53.1440833333,31.3685,18.7241666667,31.5943333333,19.528,60.46125,17.0963333333
657.68,17.06275,63.33075,57.4416666667,53.1853333334,31.4339166667,18.763,31.57675,19.5211666667,60.4743333334,17.1598333333
658.01,16.9785,63.2870833333,57.3563333334,53.0850833333,31.3766666666,18.6840833333,31.4810833333,19.4148333333,60.404,17.0813333333
658.34,16.9785,63.2970833334,57.2905,53.0320833334,31.40625,18.7123333333,31.4939166667,19.4406666667,60.3823333333,17.1590833333
658.66,16.83425,63.1194166667,57.1139166667,52.84375,31.3289166667,18.5906666667,31.3341666667,19.30275,60.23375,17.0269166667
658.99,16.7876666667,63.0030833333,57.0425,52.7170833333,31.3044166667,18.5455833333,31.2258333334,19.2295833333,60.2115,17.0585
659.32,16.6955,63.1178333333,57.088,52.78,31.31225,18.5093333333,31.2001666667,19.17325,60.2874166667,17.0688333333
659.65,16.67175,63.0683333333,57.0209166666,52.74025,31.3078333333,18.477,31.2295,19.186,60.1850833333,17.10925
659.98,16.6066666666,62.9835,57.0041666667,52.68525,31.32325,18.4599166667,31.1755,19.15075,60.1505833333,17.11725
660.31,16.5903333333,63.0406666667,57.0306666667,52.6615,31.3248333333,18.3829166666,31.1405833334,19.0684166667,60.10475,17.1133333333
660.63,16.7081666667,63.0376666667,57.0276666666,52.6935,31.3623333333,18.4361666667,31.17975,19.13,59.9738333333,17.20825
660.96,16.8113333333,63.15025,57.1609166667,52.83825,31.4709166666,18.5235833333,31.2455,19.2124166667,60.1154166667,17.3165
661.29,16.8069166667,63.2105833334,57.2154166667,52.91725,31.59875,18.4891666667,31.3378333333,19.1845833333,60.1474166667,17.31
661.62,16.82425,63.2709166667,57.2175,53.0116666667,31.718,18.5340833334,31.36775,19.2318333333,60.182,17.33125
661.94,16.8046666667,63.27425,57.2176666667,53.0141666667,31.8285833334,18.5915,31.3648333333,19.2286666667,60.1745833334,17.2755
662.27,16.8298333333,63.3504166667,57.2366666667,53.0733333333,31.8946666667,18.62225,31.38175,19.212,60.204,17.2875
662.60,16.7089166667,63.491,57.2288333333,53.1336666667,31.94,18.5601666667,31.3495,19.1429166667,60.1825833333,17.1814166667
662.93,16.7221666667,63.4241666667,57.1373333333,53.0885,31.9499166667,18.5465,31.31625,19.0921666667,60.0351666667,17.18825
663.26,16.8295,63.6611666667,57.43175,53.3128333333,32.0891666667,18.6775,31.4605833334,19.2095833334,60.26075,17.3081666667
663.58,16.9215833334,63.7108333333,57.4853333333,53.4146666667,32.2270833333,18.7113333333,31.5786666667,19.2769166667,60.3593333333,17.4219166666
663.91,17.0536666667,63.73475,57.4956666667,53.53075,32.4339166666,18.8480833333,31.6368333333,19.42575,60.4310833333,17.5650833333
664.24,17.0270833333,63.7215,57.442,53.48175,32.5445833334,18.9078333333,31.6243333333,19.3909166667,60.4550833333,17.5591666667
664.57,16.96275,63.6825,57.3635833334,53.4989166667,32.56975,18.8503333333,31.6003333333,19.3964166667,60.2803333333,17.5225
664.89,17.02225,63.6071666667,57.3001666667,53.405,32.6106666667,18.8981666667,31.5901666666,19.4881666666,60.2489166667,17.5526666666
665.22,17.0705833334,63.5360833333,57.3591666666,53.3844166666,32.7075,18.9780833333,31.6126666667,19.5331666667,60.2665833333,17.6306666667
665.55,16.9576666667,63.3761666667,57.2174166667,53.2426666667,32.5415,18.798,31.4279166667,19.4164166667,60.17375,17.527
665.87,16.9065833333,63.40725,57.2075833334,53.2010833333,32.56775,18.7910833333,31.41675,19.4071666667,60.1641666666,17.551
666.20,16.9839166666,63.2475833334,57.0421666667,53.1476666667,32.58975,18.8285833334,31.3701666667,19.4731666667,60.0953333333,17.6680833333
666.53,17.0479166667,63.3558333333,57.2165,53.1985,32.7873333333,18.94225,31.4718333333,19.628,60.2981666667,17.7530833333
666.86,16.8976666667,63.07075,56.87175,53.0571666666,32.6504166667,18.7648333333,31.2159166667,19.4478333333,60.0293333333,17.5670833333
667.18,16.7765,62.9176666666,56.7653333334,52.8884166667,32.5710833333,18.6741666667,31.06925,19.34975,59.9573333333,17.3504166667
667.51,16.6666666667,62.7646666667,56.6490833333,52.74125,32.4343333333,18.6383333333,30.9976666667,19.2488333333,59.779,17.2859166666
667.84,16.66325,62.6843333334,56.668,52.7133333334,32.4823333333,18.6275,30.952,19.30575,59.6910833333,17.3593333333
668.16,16.713,62.75375,56.7981666667,52.7174166667,32.5669166667,18.69825,30.9840833334,19.3333333333,59.8608333334,17.4884166667
668.49,16.7248333333,62.71875,56.7781666667,52.6983333333,32.60675,18.77925,30.9879166667,19.322,59.9128333333,17.5624166666
668.82,16.8055,62.7230833333,56.7065833333,52.6164166667,32.569,18.8435,31.0405,19.4536666667,59.7535833333,17.6288333333
669.14,16.9601666667,62.9719166667,56.9295,52.8799166667,32.88325,18.9794166666,31.2801666667,19.5904166667,59.9464166667,17.7879166667
669.47,16.9510833333,62.91975,56.99625,52.9156666667,32.93575,18.9588333333,31.3760833333,19.62725,59.9613333333,17.7821666667
669.80,17.0153333334,63.0341666667,57.14825,53.0191666667,33.0884166667,19.12075,31.5545,19.753,60.0900833334,17.7899166667
670.13,16.9468333333,62.903,56.96325,52.9216666667,32.9323333334,19.0569166667,31.4636666667,19.6580833333,59.87725,17.7210833333
670.45,17.1204166667,63.2040833333,57.2178333333,53.0825833333,33.1523333333,19.2418333333,31.6825833333,19.747,60.1193333333,17.8870833333
670.78,17.1795,63.2195,57.15425,53.0489166667,33.2050833333,19.3005833333,31.6433333334,19.7965833334,59.9701666667,17.9909166667
671.10,17.09675,63.21625,57.1245,53.0066666667,33.23225,19.2125833334,31.62975,19.7436666667,59.8860833333,17.931
671.43,17.14,63.3894166667,57.221,53.1439166667,33.3345,19.2395833333,31.758,19.7474166667,60.10975,17.9409166667
671.76,17.2854166667,63.47475,57.2461666666,53.2915833333,33.5245833333,19.3265833333,31.8845,19.8770833333,60.1749166667,18.0365833333
672.08,17.2835,63.5840833333,57.2798333333,53.3546666666,33.57175,19.2855,31.88825,19.8953333333,60.10525,17.96675
672.41,17.2485,63.6173333333,57.4218333333,53.48325,33.6773333333,19.1850833333,31.8719166667,19.7465833333,60.2393333334,17.8145833333
672.74,17.0834166667,63.532,57.28175,53.32175,33.5919166667,19.1081666666,31.7589166667,19.68225,60.183,17.7599166666
673.06,17.06125,63.5336666666,57.2433333333,53.2958333334,33.65875,19.1595833333,31.7329166666,19.6371666666,60.1721666667,17.7850833333
673.39,17.064,63.7030833333,57.3651666667,53.4451666667,33.6633333333,19.1003333333,31.7268333333,19.623,60.2,17.8010833334
673.72,17.0858333333,63.7725833333,57.4840833333,53.4561666667,33.8059166667,19.1270833333,31.8215,19.694,60.2389166667,17.8720833333
674.04,17.03575,63.6703333333,57.4535,53.3784166666,33.90375,19.1555833333,31.8298333333,19.743,60.2325833333,17.9893333333
674.37,17.0783333333,63.8364166667,57.6566666667,53.5851666666,34.1016666667,19.2428333333,31.9225,19.801,60.5100833333,18.1068333333
674.69,17.2433333333,63.9314166667,57.7714166666,53.6684166667,34.303,19.42775,32.0514166667,19.9714166667,60.7173333333,18.2633333333
675.02,17.1426666667,63.7363333334,57.609,53.4858333333,34.1970833334,19.3448333333,31.8945833333,19.8526666667,60.5296666667,18.1484166667
675.35,17.1109166667,63.8146666667,57.70175,53.4715,34.1730833334,19.35825,31.8926666667,19.7525,60.5195,18.1110833333
675.67,17.0855833334,63.7145833333,57.7300833334,53.4455,34.1945833333,19.4098333333,31.8750833333,19.75675,60.5511666666,18.131
676.00,17.0578333333,63.7571666667,57.6093333334,53.4535833333,34.2371666667,19.5225833333,31.8755,19.8009166667,60.5526666666,18.2080833333
676.32,17.18575,63.8885,57.7046666667,53.53725,34.3881666667,19.6403333333,32.0130833333,19.8756666666,60.62025,18.296
