wavelength,Back_SchRuff,Belly_SchRuff,Breast_SchRuff,Crissum_SchRuff,Crown_SchRuff,DorTail_SchRuff,Patch10_SchRuff,Rump_SchRuff,Throat_SchRuff,WingTip_SchRuff
409.70,11.1545,31.4783333334,13.9896666667,7.6585,7.13733333333,8.77683333333,2.93433333334,10.4848333333,12.9230833333,7.978
410.06,11.2015,31.6053333334,14.0466666667,7.6735,7.158,8.81333333333,2.95033333334,10.5226666667,12.9946666667,8.015
410.42,11.2596666667,31.705,14.1406666667,7.73016666667,7.20466666667,8.82683333333,2.949,10.5366666666,13.05225,8.05116666667
410.77,11.2666666667,31.745,14.1826666667,7.75933333333,7.22033333333,8.82183333333,2.94216666666,10.5423333333,13.0871666667,8.0555
411.13,11.3293333333,31.8625,14.2771666667,7.8625,7.295,8.8555,2.9955,10.601,13.1665833333,8.1215
411.49,11.4105,31.9533333333,14.354,7.9295,7.33816666666,8.91266666667,3.06733333334,10.6341666666,13.1946666667,8.166
411.85,11.4108333334,31.9466666666,14.368,7.93183333333,7.331,8.94,3.09733333333,10.6003333333,13.235,8.188
412.21,11.429,31.9971666667,14.3921666667,7.929,7.36366666666,8.94183333333,3.11833333334,10.5915,13.2528333333,8.19833333333
412.57,11.4621666667,32.053,14.4001666666,7.95366666667,7.4315,8.90533333333,3.12883333333,10.5886666666,13.2963333333,8.22766666667
412.92,11.5551666667,32.1156666667,14.5191666667,8.01683333334,7.506,8.93866666667,3.1355,10.6086666667,13.35225,8.26266666666
413.28,11.515,32.092,14.5185,8.01566666667,7.492,8.91216666667,3.10216666667,10.5726666667,13.3404166667,8.20016666666
413.64,11.5278333333,32.0561666667,14.5271666667,8.00083333333,7.503,8.9045,3.05533333334,10.5261666667,13.34475,8.17333333334
414.00,11.494,32.0506666667,14.5571666667,8.0205,7.48733333333,8.8635,3.04033333333,10.4948333333,13.3311666667,8.13583333334
414.36,11.49,32.095,14.5575,8.05016666666,7.4765,8.86066666667,3.05066666667,10.5173333333,13.3329166667,8.1395
414.72,11.4926666667,32.1205,14.6221666667,8.08866666667,7.55016666666,8.891,3.0655,10.5458333334,13.3984166667,8.183
415.07,11.4538333333,32.1261666667,14.613,8.056,7.52566666666,8.86016666667,3.03183333334,10.5126666667,13.3775,8.13683333333
415.43,11.4321666666,32.164,14.6763333334,8.0365,7.52866666667,8.849,2.998,10.4951666667,13.4305,8.13816666667
415.79,11.4536666667,32.2226666666,14.7423333334,8.06766666666,7.55766666666,8.8555,3.00266666667,10.521,13.4470833333,8.14766666666
416.15,11.4391666667,32.3116666666,14.7931666667,8.068,7.53516666666,8.84933333334,2.9655,10.5211666667,13.4761666667,8.11833333334
416.51,11.4221666667,32.3745,14.8488333334,8.08133333333,7.51033333333,8.86916666666,2.97083333333,10.5248333333,13.4831666667,8.098
416.86,11.3973333333,32.3995,14.8898333333,8.05783333334,7.50466666666,8.872,2.9575,10.4686666666,13.5258333333,8.09316666667
417.22,11.398,32.466,14.946,8.11516666667,7.5075,8.89816666666,2.96816666667,10.4875,13.5868333333,8.139
417.58,11.378,32.522,14.9731666667,8.109,7.51416666666,8.86666666667,2.977,10.488,13.6081666667,8.1345
417.94,11.3625,32.5126666667,14.982,8.097,7.49516666667,8.85583333333,2.963,10.4665,13.5970833333,8.13016666667
418.29,11.3541666667,32.5463333333,15.0231666666,8.09683333333,7.50983333334,8.87133333334,2.9675,10.436,13.63825,8.13266666666
418.65,11.3735,32.6181666667,15.0471666666,8.12233333333,7.497,8.87533333333,2.98383333334,10.4408333333,13.6543333333,8.12133333333
419.01,11.3676666666,32.6426666667,15.0881666667,8.13416666666,7.50083333334,8.876,2.98783333333,10.4416666667,13.6899166667,8.1425
419.37,11.3258333333,32.6478333333,15.0763333334,8.12883333333,7.4835,8.843,2.9725,10.3911666667,13.6744166667,8.11916666666
419.73,11.2715,32.6461666667,15.0601666666,8.09966666667,7.44333333333,8.79666666667,2.93633333333,10.3585,13.6731666667,8.07816666667
420.08,11.2778333333,32.6893333333,15.0873333333,8.11633333333,7.44233333334,8.77333333333,2.952,10.3496666666,13.7023333333,8.08533333333
420.44,11.2566666667,32.6953333333,15.0828333333,8.10616666667,7.44083333333,8.75716666667,2.94616666666,10.3186666666,13.7109166667,8.06666666667
420.80,11.2303333333,32.698,15.0853333333,8.1225,7.466,8.742,2.97183333333,10.3218333333,13.7214166667,8.07033333333
421.16,11.2445,32.7421666667,15.1145,8.143,7.472,8.73183333334,2.98516666667,10.3118333333,13.7270833333,8.071
421.51,11.222,32.7515,15.1275,8.14733333333,7.457,8.71533333333,2.966,10.2781666667,13.7275,8.05483333334
421.87,11.222,32.8028333334,15.1473333333,8.15783333333,7.47316666666,8.70333333333,2.95883333333,10.2688333333,13.7538333333,8.067
422.23,11.2031666667,32.8251666666,15.157,8.15216666666,7.47116666666,8.68033333333,2.95616666667,10.2501666667,13.7435833333,8.05583333333
422.58,11.1906666667,32.843,15.1891666667,8.14783333334,7.4665,8.685,2.95216666666,10.2408333333,13.7526666667,8.0675
422.94,11.175,32.8591666666,15.1941666667,8.14566666667,7.45783333333,8.67716666667,2.9445,10.2238333333,13.7509166667,8.04283333334
423.30,11.1951666667,32.9068333334,15.2405,8.17033333333,7.4885,8.69266666667,2.96816666666,10.25,13.7915833333,8.0525
423.66,11.2266666667,32.9563333334,15.2978333333,8.20116666666,7.54066666667,8.71466666667,3.0005,10.2563333333,13.8331666667,8.08166666667
424.01,11.2303333333,32.9566666667,15.3278333334,8.23616666666,7.576,8.73433333333,3.01516666666,10.2698333333,13.8449166667,8.08633333333
424.37,11.2351666666,33.0123333333,15.3713333333,8.26816666667,7.59983333333,8.73033333334,3.02583333334,10.2915,13.8756666667,8.10933333333
424.73,11.242,33.0701666666,15.4036666667,8.28716666667,7.59433333333,8.72683333333,3.03066666666,10.2843333333,13.873,8.0885
425.08,11.2215,33.0866666667,15.4185,8.28116666667,7.596,8.7005,3.0235,10.2753333333,13.8825,8.0725
425.44,11.2481666667,33.1696666667,15.479,8.31633333333,7.63083333333,8.72933333333,3.05216666666,10.3063333333,13.9205,8.09466666666
425.80,11.2598333333,33.2003333333,15.5303333333,8.35016666667,7.66066666666,8.741,3.09366666666,10.3256666667,13.9534166667,8.10783333333
426.16,11.3021666667,33.2871666666,15.5956666667,8.3975,7.68983333334,8.75816666666,3.11966666667,10.3681666667,14.0091666667,8.1305
426.51,11.2918333333,33.3216666667,15.621,8.41383333334,7.69216666666,8.72633333333,3.1245,10.3496666667,14.0144166667,8.10883333333
426.87,11.3206666667,33.3815,15.6565,8.4255,7.70216666667,8.71133333333,3.13266666667,10.3596666667,14.0496666667,8.09466666666
427.23,11.313,33.4428333334,15.6926666666,8.42,7.70666666667,8.71566666667,3.13816666667,10.3751666666,14.0769166666,8.1005
427.58,11.2985,33.462,15.6901666667,8.44683333334,7.6775,8.67,3.11233333334,10.3578333333,14.0968333334,8.06866666666
427.94,11.2865,33.5321666666,15.7233333334,8.42733333333,7.66333333334,8.6595,3.091,10.344,14.1135,8.0485
428.30,11.3106666667,33.559,15.7808333333,8.45766666667,7.6635,8.65566666667,3.08216666667,10.3418333333,14.1635,8.0305
428.65,11.3365,33.6105,15.8168333334,8.47333333333,7.65916666666,8.664,3.08783333333,10.3798333333,14.2046666666,8.06183333334
429.01,11.3783333333,33.671,15.8636666667,8.517,7.70033333333,8.70833333333,3.10166666666,10.401,14.2631666667,8.07266666667
429.37,11.3998333333,33.7485,15.917,8.5395,7.729,8.72483333333,3.1035,10.4181666666,14.32475,8.09183333333
429.72,11.3746666667,33.7785,15.9215,8.53083333333,7.72116666667,8.71316666666,3.06383333333,10.4076666667,14.3506666666,8.0715
430.08,11.3356666666,33.7981666667,15.9461666667,8.5075,7.71266666667,8.6915,3.032,10.3811666667,14.3806666667,8.02183333333
430.44,11.3411666667,33.8558333333,15.9991666667,8.52016666667,7.7255,8.69866666666,3.01066666667,10.3998333333,14.41325,8.02333333333
430.79,11.3495,33.9151666666,16.0555,8.557,7.753,8.70316666667,3.00116666667,10.3851666667,14.4438333333,8.05916666666
431.15,11.3485,33.9326666667,16.0965,8.57266666667,7.75283333333,8.69616666667,2.98816666667,10.386,14.4850833334,8.0405
431.50,11.3616666667,33.9966666667,16.1635,8.59266666667,7.76316666667,8.732,2.99633333333,10.4046666667,14.51525,8.056
431.86,11.382,34.0366666667,16.1908333333,8.6315,7.77333333333,8.72116666667,2.99466666667,10.4031666667,14.5665833333,8.08666666666
432.22,11.4015,34.0888333333,16.2223333334,8.64333333334,7.79933333333,8.7165,3.0015,10.395,14.581,8.12566666667
432.57,11.4033333333,34.1298333333,16.275,8.6545,7.82516666666,8.72916666666,2.9865,10.3938333333,14.6169166666,8.10616666667
432.93,11.3956666667,34.1531666667,16.283,8.65716666666,7.81583333334,8.71766666667,2.9855,10.388,14.6040833333,8.09933333333
433.29,11.3628333334,34.109,16.281,8.64933333333,7.78783333333,8.67566666666,2.97983333333,10.344,14.59,8.07733333333
433.64,11.3938333333,34.1701666666,16.3498333334,8.68483333333,7.8235,8.7015,3.0025,10.361,14.6325833334,8.084
434.00,11.4106666667,34.165,16.3633333333,8.71933333334,7.84233333333,8.68466666667,3.01983333333,10.3658333333,14.62575,8.11516666666
434.35,11.4576666666,34.2425,16.424,8.764,7.89366666667,8.71733333333,3.05316666667,10.3985,14.6836666667,8.15066666667
434.71,11.4743333333,34.2558333333,16.4651666667,8.788,7.91116666667,8.7315,3.0785,10.4213333333,14.7213333333,8.15766666667
435.07,11.5226666667,34.2846666667,16.5208333333,8.84716666667,7.92716666667,8.7455,3.1,10.445,14.7468333334,8.1865
435.42,11.5433333333,34.3285,16.5858333333,8.86666666667,7.97116666667,8.74533333334,3.12666666666,10.4893333333,14.7775,8.19933333333
435.78,11.5413333333,34.35,16.633,8.88466666666,7.99033333334,8.75,3.14016666667,10.5155,14.7930833334,8.18716666667
436.13,11.5228333333,34.3381666667,16.6785,8.8915,7.98216666666,8.77016666666,3.1455,10.5305,14.8091666667,8.1575
436.49,11.5375,34.3833333333,16.715,8.91066666667,7.99716666667,8.76566666667,3.1435,10.5273333333,14.8474166667,8.17366666666
436.84,11.5531666667,34.4466666667,16.8136666667,8.93483333333,8.023,8.76233333333,3.14883333334,10.5576666667,14.8990833333,8.18816666666
437.20,11.5771666667,34.5513333333,16.8771666667,8.956,8.05583333333,8.78133333334,3.155,10.6101666667,14.9546666667,8.20283333333
437.56,11.567,34.5946666667,16.9165,8.98583333334,8.05766666667,8.7785,3.14533333333,10.6251666667,14.9834166667,8.21116666666
437.91,11.6065,34.7185,17.0031666667,9.02450000001,8.10366666666,8.828,3.13933333334,10.6596666667,15.0585,8.2315
438.27,11.6098333333,34.74,17.0386666667,9.03783333331,8.10066666666,8.81016666666,3.1355,10.6601666667,15.093,8.2265
438.62,11.6276666667,34.8356666667,17.0968333333,9.06399999999,8.1265,8.82816666667,3.1375,10.6698333334,15.1378333334,8.21633333333
438.98,11.6073333333,34.886,17.129,9.06066666668,8.13483333333,8.80833333333,3.115,10.6421666666,15.1546666666,8.20233333333
439.33,11.6066666666,34.9266666667,17.164,9.07833333335,8.12283333334,8.81083333333,3.09866666667,10.6248333333,15.184,8.19783333333
439.69,11.5991666667,34.9803333333,17.1891666667,9.07983333335,8.11666666667,8.81233333333,3.08716666666,10.5928333333,15.2014166667,8.20416666666
440.04,11.5861666666,35.0136666666,17.1805,9.06066666666,8.103,8.78283333333,3.06733333334,10.5641666667,15.2070833333,8.20066666667
440.40,11.557,34.996,17.191,9.0605,8.0735,8.75433333334,3.072,10.5601666667,15.1986666666,8.17116666667
440.75,11.5428333333,35.0336666666,17.204,9.06166666668,8.07083333333,8.75533333333,3.07133333333,10.5506666667,15.2201666667,8.159
441.11,11.5298333334,35.05,17.2255,9.08466666665,8.07366666666,8.7655,3.06783333333,10.5351666667,15.2405,8.14816666667
441.47,11.5403333333,35.0813333333,17.2468333334,9.08016666667,8.06516666667,8.7645,3.07433333333,10.5296666667,15.2471666667,8.13283333334
441.82,11.5195,35.0888333333,17.266,9.08266666669,8.04166666666,8.75966666666,3.08633333333,10.5233333333,15.2655833333,8.11366666667
442.18,11.484,35.1068333333,17.2856666666,9.092,8.044,8.762,3.08916666667,10.4975,15.2886666667,8.09283333333
442.53,11.4518333333,35.1156666667,17.2985,9.08583333331,8.04233333333,8.746,3.09233333333,10.4776666667,15.3044166667,8.09783333334
442.89,11.4651666666,35.196,17.3648333333,9.14316666669,8.0835,8.7895,3.11533333334,10.4996666667,15.3680833334,8.11366666666
443.24,11.4703333334,35.2581666666,17.4225,9.17733333335,8.11883333334,8.808,3.13266666667,10.515,15.387,8.13333333333
443.60,11.463,35.2881666666,17.4768333333,9.20216666665,8.1265,8.81533333333,3.14766666666,10.5086666667,15.43,8.1375
443.95,11.4775,35.3661666667,17.5616666666,9.275,8.1645,8.85166666667,3.14866666667,10.5208333333,15.48275,8.15316666667
444.31,11.4946666666,35.4773333333,17.6273333334,9.31166666666,8.20916666667,8.88333333333,3.14183333334,10.5091666666,15.523,8.201
444.66,11.514,35.5325,17.6933333333,9.35933333333,8.23966666667,8.90866666667,3.16183333334,10.5051666667,15.5731666666,8.2375
445.02,11.5361666667,35.5791666667,17.757,9.38450000002,8.26,8.90066666666,3.17283333334,10.5195,15.5933333333,8.25233333333
445.37,11.521,35.6141666667,17.8126666667,9.39250000002,8.2615,8.897,3.16166666667,10.5003333333,15.604,8.26566666667
445.72,11.5071666667,35.61,17.8336666667,9.41000000001,8.26616666667,8.87433333333,3.163,10.4631666667,15.6129166667,8.265
446.08,11.5103333333,35.6508333334,17.8568333334,9.42266666665,8.27583333333,8.86716666667,3.15333333333,10.4391666667,15.6208333333,8.2755
446.43,11.5118333334,35.6795,17.8836666667,9.43650000002,8.2595,8.85383333334,3.14316666667,10.4188333334,15.6351666667,8.2585
446.79,11.4875,35.6756666667,17.8883333333,9.433,8.2445,8.81733333333,3.14366666667,10.3943333333,15.62675,8.2525
447.14,11.463,35.699,17.8758333333,9.43883333334,8.24366666666,8.79433333333,3.14033333334,10.3561666667,15.6433333334,8.234
447.50,11.466,35.7226666666,17.9075,9.45583333334,8.25533333333,8.78366666667,3.1465,10.3516666667,15.6538333334,8.2145
447.85,11.457,35.732,17.9248333333,9.44716666668,8.25283333333,8.76616666667,3.158,10.3331666667,15.6663333333,8.19283333334
448.21,11.4475,35.7535,17.9545,9.45116666669,8.25083333334,8.74616666667,3.15866666667,10.3246666666,15.6905833333,8.1615
448.56,11.4325,35.7635,17.967,9.45850000002,8.2565,8.729,3.1575,10.3241666667,15.7003333333,8.14383333333
448.92,11.4328333334,35.8088333334,17.9946666666,9.48516666665,8.249,8.72266666666,3.1635,10.3026666667,15.7261666667,8.13866666666
449.27,11.4456666667,35.874,18.0308333333,9.55133333332,8.28483333334,8.7345,3.19266666667,10.3183333333,15.7924166666,8.1545
449.62,11.4596666667,35.9248333334,18.0811666667,9.5825,8.30816666667,8.7545,3.2,10.3558333333,15.83825,8.18366666667
449.98,11.455,35.964,18.1303333334,9.5875,8.30666666667,8.74466666667,3.20883333333,10.3713333333,15.8879166666,8.17566666667
450.33,11.4583333333,35.9828333334,18.1796666667,9.62483333333,8.34433333334,8.7555,3.22383333334,10.399,15.9200833334,8.18633333333
450.69,11.4756666666,36.0181666667,18.2143333334,9.63616666666,8.358,8.78383333334,3.23516666667,10.4145,15.97,8.17283333333
451.04,11.5068333334,36.0466666666,18.317,9.66566666669,8.3875,8.80033333334,3.2515,10.449,16.04025,8.2235
451.40,11.5386666666,36.1225,18.3841666667,9.72466666666,8.43133333334,8.83216666666,3.2705,10.492,16.1025833334,8.269
451.75,11.5775,36.1995,18.4631666667,9.76449999998,8.45416666666,8.8455,3.2935,10.5106666666,16.1755,8.31233333333
452.10,11.5961666666,36.2276666667,18.5126666666,9.81250000001,8.48466666667,8.868,3.32766666667,10.5426666666,16.2218333333,8.36133333334
452.46,11.6185,36.2671666667,18.5588333333,9.82216666665,8.48783333334,8.86866666666,3.31983333333,10.5438333333,16.2601666667,8.36733333334
452.81,11.6218333333,36.2626666666,18.6096666666,9.81816666665,8.50733333333,8.87516666666,3.324,10.554,16.3019166667,8.37233333333
453.17,11.6325,36.3315,18.6678333333,9.81033333333,8.52766666667,8.8715,3.32066666666,10.5548333334,16.3241666667,8.37816666666
453.52,11.642,36.417,18.72,9.83883333332,8.53666666667,8.887,3.33566666667,10.5596666667,16.3724166667,8.39516666667
453.87,11.6725,36.4686666667,18.7686666666,9.89033333332,8.5625,8.91416666667,3.36233333334,10.5835,16.4280833333,8.41983333333
454.23,11.677,36.549,18.832,9.93466666666,8.5995,8.9465,3.37416666666,10.6085,16.4626666667,8.4535
454.58,11.673,36.5775,18.8881666667,9.9585,8.6205,8.9495,3.37283333333,10.6085,16.4845833334,8.4835
454.93,11.6946666667,36.6443333333,18.927,10.0176666667,8.63316666666,8.98116666667,3.3895,10.6071666667,16.51925,8.482
455.29,11.6848333333,36.6505,18.9281666667,10.0191666667,8.64533333333,8.96783333333,3.4025,10.575,16.5220833334,8.471
455.64,11.6703333334,36.6863333333,18.957,10.055,8.6695,8.96533333333,3.40333333334,10.5965,16.5296666667,8.471
456.00,11.6918333334,36.7528333333,19.0191666667,10.0866666667,8.68383333333,8.975,3.407,10.6041666667,16.5926666667,8.48516666667
456.35,11.7111666666,36.8245,19.0835,10.1335,8.7095,9.00783333334,3.42533333333,10.6228333333,16.6370833333,8.51216666666
456.70,11.7143333333,36.9078333333,19.131,10.1756666667,8.72566666667,9.01216666667,3.43083333334,10.6328333333,16.6693333334,8.52233333334
457.06,11.7033333333,36.9105,19.1581666667,10.2,8.71183333334,9.00633333334,3.39983333333,10.6205,16.7046666666,8.51666666666
457.41,11.6718333334,36.8836666667,19.1418333334,10.1883333333,8.69666666667,8.97183333333,3.35266666667,10.5968333333,16.6878333333,8.4695
457.76,11.6548333334,36.8991666667,19.1513333333,10.193,8.68533333333,8.95116666666,3.31816666666,10.5911666667,16.6695833333,8.45533333334
458.12,11.658,36.9245,19.1665,10.1928333334,8.65683333333,8.9395,3.3,10.5796666666,16.6946666667,8.44216666666
458.47,11.6983333333,36.9986666667,19.2215,10.2415,8.66733333333,8.95983333333,3.3135,10.6155,16.7538333334,8.45
458.82,11.6801666666,37.0221666667,19.237,10.2135,8.65283333333,8.94016666667,3.3035,10.613,16.7755833333,8.426
459.18,11.7035,37.0696666667,19.2813333333,10.239,8.66733333333,8.95683333334,3.30216666666,10.6496666667,16.8176666666,8.44216666667
459.53,11.721,37.1131666667,19.3223333333,10.259,8.67383333333,8.96833333333,3.31866666666,10.6613333333,16.84175,8.453
459.88,11.6963333334,37.115,19.3151666667,10.2566666667,8.65883333334,8.95883333333,3.31483333333,10.6665,16.8411666667,8.42583333333
460.24,11.688,37.1256666666,19.3141666667,10.2601666667,8.64783333333,8.93416666667,3.3095,10.6593333333,16.84975,8.42116666667
460.59,11.669,37.1153333333,19.3111666667,10.2558333333,8.6385,8.91566666667,3.30316666667,10.6508333333,16.8459166666,8.397
460.94,11.692,37.149,19.337,10.2856666667,8.651,8.91916666666,3.33833333334,10.6763333333,16.87675,8.38783333333
461.29,11.7338333333,37.2156666667,19.4008333333,10.323,8.67416666667,8.93783333333,3.38266666667,10.697,16.9241666666,8.40166666666
461.65,11.7568333333,37.2795,19.4761666667,10.351,8.70716666666,8.9385,3.4235,10.72,16.9569166666,8.394
462.00,11.7906666667,37.34,19.5255,10.3801666667,8.734,8.92733333333,3.4575,10.7493333333,17.00075,8.40216666667
462.35,11.7831666667,37.367,19.5368333333,10.3631666667,8.7295,8.9015,3.46033333333,10.7396666667,17.00725,8.381
462.71,11.8136666667,37.4075,19.5883333334,10.4168333333,8.75183333334,8.89416666667,3.48116666667,10.77,17.0503333334,8.3925
463.06,11.8095,37.454,19.6423333333,10.4396666667,8.754,8.87566666666,3.49,10.7881666667,17.0945833333,8.38766666666
463.41,11.7928333333,37.4913333333,19.6378333333,10.4468333333,8.74383333334,8.84583333334,3.45933333333,10.7815,17.1136666666,8.35083333333
