wavelength,Back_TanSelm,Belly_TanSelm,Breast_TanSelm,Crissum_TanSelm,Crown_TanSelm,DorTail_TanSelm,Patch10_TanSelm,Patch11_TanSelm,Patch12_TanSelm,Patch13_TanSelm,Rump_TanSelm,Throat_TanSelm,WingTip_TanSelm
764.76,9.62488888888,18.6835555556,12.8291111111,16.5148888889,11.6585555556,9.27611111111,9.9113611111,9.16772222222,3.82977777778,14.1274444444,59.6890555556,7.00288888889,13.1870555556
765.07,9.55866666665,18.7594444444,12.7741111111,16.338,11.5275555556,9.19083333333,9.80445833331,9.08511111111,3.77855555555,13.9393333333,59.4806111111,6.80516666667,13.1435555556
765.39,9.22055555556,18.7083333333,12.4904444444,16.1382222222,11.3995555555,8.93388888889,9.55284722221,8.72972222222,3.49311111111,13.6468888889,59.4347777778,6.48544444444,12.9108333333
765.70,9.06233333334,18.4977777778,12.3151111111,16.1118888889,11.2307777778,8.93344444444,9.36097222221,8.69811111111,3.318,13.5371111111,59.296,6.45111111111,12.5759444445
766.01,9.26577777777,18.47,12.3338888889,16.2961111111,11.4855555556,9.111,9.55368055556,9.19688888889,3.49588888889,13.6634444444,59.2693888889,6.43244444444,12.6928888889
766.32,9.14100000001,18.3386666667,12.0981111111,16.1834444445,11.3204444445,8.813,9.35720833332,8.877,3.21888888889,13.4757777778,58.8751666667,6.18011111111,12.5032777778
766.64,9.05733333333,18.4325555556,11.8437777778,16.2388888889,11.2803333333,8.84561111111,9.18230555554,8.66583333333,3.16744444444,13.4528888889,58.9240555555,6.08044444444,12.4025555555
766.95,9.82633333333,19.1231111111,12.5997777778,16.7578888889,11.9228888889,9.62905555556,9.99195833332,9.57688888889,3.77177777778,14.1883333333,58.7845555555,6.8815,12.9971666667
767.26,9.99388888888,19.1527777778,12.5201111111,16.6981111111,11.9503333333,9.73138888889,10.0390416667,9.74216666667,3.67988888889,14.3017777778,59.0311111111,6.96222222222,13.1441111111
767.57,9.93211111111,18.9208888889,12.4981111111,16.7616666667,11.8878888889,9.71477777778,10.2517777778,9.69605555556,3.75444444444,14.4078888889,58.6812222222,7.23633333333,13.0992222222
767.88,10.0466666667,18.9763333334,12.3801111111,16.7568888889,12.3134444445,9.98244444444,10.5242361111,9.83755555556,3.978,14.6802222222,58.7230555556,7.36383333333,13.1333333333
768.20,9.51177777778,18.5448888889,11.8612222222,16.6691111111,11.748,9.91638888889,10.1539583333,9.67477777778,3.47,14.1614444444,58.7516666667,7.12033333333,12.6512777778
768.51,9.46300000001,18.6304444444,11.8082222222,16.6666666667,11.5231111111,9.78077777778,10.0746388889,9.42944444444,3.47977777778,14.0107777778,58.9487222222,6.92677777778,12.6754444444
768.82,9.91044444445,18.735,12.1816666667,16.9265555556,11.5632222222,10.0482777778,10.3193472222,9.804,3.73666666667,14.2085555556,58.9751666667,6.79477777778,13.0132222222
769.13,9.87899999999,18.7231111111,12.1404444445,16.8294444444,11.4951111111,9.90566666667,10.2743472222,9.56966666667,3.68588888889,14.2848888889,59.0654444444,6.337,12.986
769.44,9.9601111111,18.7966666667,12.142,17.0783333333,11.2965555555,9.87294444444,10.3166805556,9.27533333333,3.89455555556,14.3347777778,59.202,6.292,13.0802222222
769.76,9.59622222221,18.2788888889,11.7907777778,16.7865555556,10.8435555556,9.32327777778,9.82808333334,8.81644444444,3.53111111111,13.9015555556,58.9863888889,5.6725,12.7681111111
770.07,9.30377777777,17.7662222222,11.651,16.3568888889,10.3496666667,8.83494444444,9.47369444443,8.4795,3.14866666667,13.3786666667,58.6986111111,5.17477777778,12.6170555556
770.38,8.52311111112,16.8885555556,11.1285555556,15.9188888889,10.0011111111,8.11438888889,8.85468055558,7.68788888889,2.55877777778,12.7352222222,58.719,4.4895,12.3964444444
770.69,8.55755555557,16.7764444444,11.4376666667,15.9508888889,10.1966666667,7.85683333333,8.90855555557,7.93994444444,2.70777777778,12.7442222222,58.5813333333,4.63816666667,12.3403888889
771.00,8.14133333333,16.8467777778,11.321,15.8746666667,10.1633333333,8.00922222222,8.61302777778,8.03922222222,2.39988888889,12.611,58.3394444444,4.161,12.239
771.32,8.23366666668,16.8905555555,11.4975555556,16.0315555556,9.90244444442,8.18155555556,8.44290277777,7.86538888889,2.25177777778,12.8046666667,58.5158888889,4.10733333333,12.1143333333
771.63,8.16522222222,16.9718888889,11.5906666667,15.9752222222,9.94644444442,7.89738888889,8.36438888889,7.67322222222,2.26066666667,12.8861111111,58.5855555556,3.82405555556,12.0204444444
771.94,8.03566666667,16.6697777778,11.5395555555,15.8756666667,9.74988888888,7.897,8.48695833334,7.50305555556,1.998,12.8442222222,58.4136666667,3.68366666667,11.8201111111
772.25,8.00833333332,16.731,11.6131111111,15.7527777778,9.70766666669,7.75727777778,8.3453888889,7.26777777778,1.92488888889,12.6433333333,58.9480555556,3.97505555556,11.8995555556
772.56,8.33499999999,17.1847777778,11.8475555556,15.8618888889,10.1141111111,7.97994444444,8.485,7.92105555556,2.17644444444,12.8186666667,59.2407777778,4.69205555556,12.2647222222
772.87,7.27466666667,16.2285555555,10.8787777778,14.5825555556,9.45844444446,6.76688888889,7.46963888889,7.36733333333,1.12177777778,12.0204444444,58.4196666667,3.76005555556,11.3998333333
773.18,7.48144444443,16.7238888889,10.9962222222,14.8216666666,9.51211111109,7.29277777778,7.84676388889,7.84933333333,1.44388888889,12.3118888889,58.7633333333,3.98361111111,11.7587222222
773.50,7.43244444444,17.0745555556,10.7577777778,14.9053333333,9.48588888888,7.46633333333,7.99091666667,7.90516666667,1.63211111111,12.3757777778,58.8773888889,3.7265,11.4782777778
773.81,7.61455555557,17.5788888889,10.7864444444,15.0427777778,9.30766666666,8.0985,7.90852777778,7.97061111111,1.86566666667,12.7004444445,59.0382777778,3.63805555556,11.2530555556
774.12,7.63133333333,18.0494444444,11.0971111111,15.5007777778,9.361,8.6395,8.13120833333,8.335,2.28222222222,12.8683333333,59.5184444444,3.90327777778,11.8252777778
774.43,7.61722222222,17.9363333333,11.3233333333,15.7154444445,9.45622222222,8.52955555556,8.10247222223,8.08388888889,2.66622222222,12.844,59.4561666667,3.9465,11.9811666667
774.74,7.44266666667,18.1382222222,11.442,15.9202222222,9.58322222223,8.1045,8.16004166665,8.26977777778,2.92211111111,12.4981111111,58.7523333333,4.18944444444,12.1145
775.05,7.86844444444,18.5161111111,11.7146666667,16.1928888889,9.96677777777,8.24744444444,8.55249999999,8.20527777778,3.14466666667,12.8658888889,58.2683888889,4.73788888889,12.4377222222
775.36,8.46244444445,18.9667777778,12.1984444445,16.8407777778,10.7903333333,8.83861111111,8.91000000001,9.0585,3.72222222222,13.3626666667,57.9919444444,5.336,13.0906666667
775.67,8.19411111111,18.6924444444,11.7237777778,16.8476666667,10.6238888889,8.7195,8.8527638889,8.86572222222,3.23011111111,13.2414444445,57.3205,4.67127777778,12.8238333333
775.98,8.65800000001,18.8156666667,12.2168888889,17.3506666666,11.0972222222,9.37672222222,9.64190277779,9.45288888889,3.79355555556,13.5365555555,57.3315,4.94766666667,13.4396666667
776.30,9.77266666666,19.7447777778,13.3277777778,18.4748888889,12.1816666666,10.8881111111,11.0012916667,10.4180555556,4.81766666666,14.6044444444,58.4275,6.10111111111,14.5116666667
776.61,10.4687777778,20.2815555556,14.3435555555,19.038,12.9015555556,11.617,11.6587638889,10.9918333333,5.58311111111,15.3205555556,58.9313333333,7.41455555556,14.9686111111
776.92,11.1517777778,20.6174444444,14.9937777778,19.5974444445,13.3756666667,12.172,12.1737361111,11.5394444444,5.99766666667,16.1701111111,59.1493888889,8.38777777778,15.7520555556
777.23,10.7296666667,20.0966666667,14.6263333333,18.9045555556,12.855,11.2678888889,11.9489305555,11.0701666667,5.47722222222,15.7298888889,58.7096666667,8.11022222222,15.1917777778
777.54,10.2713333333,19.4961111111,14.0025555555,18.2637777778,12.3572222222,10.4605555556,11.2694166667,10.2300555556,4.64011111111,15.2692222222,58.4710555555,7.68994444444,14.4671111111
777.85,10.021,19.2641111111,13.3544444444,17.6946666667,11.8613333334,9.96555555556,10.8396527778,9.98622222222,4.09044444444,14.8682222222,58.3576111111,7.31611111111,14.0037222222
778.16,9.69033333332,19.0275555556,13.0266666667,17.3734444444,11.6341111111,9.82822222222,10.4573194445,9.48538888889,3.74611111111,14.5604444444,58.8494444444,6.91261111111,13.6661666667
778.47,9.52466666667,18.5161111111,12.982,16.9584444444,11.2247777778,10.0228333333,10.1613055556,9.71305555556,3.65633333333,14.0133333333,58.9912222222,6.52288888889,13.4835555556
778.78,9.31944444443,18.2561111111,12.7365555556,16.5148888889,10.7065555556,9.83255555557,9.90912500001,9.00894444444,3.34488888889,13.7336666667,59.0521111111,6.43338888889,12.9603333333
779.09,8.90344444444,17.9912222222,12.7153333333,16.1811111111,10.5813333334,9.78283333333,9.41784722224,8.8115,3.13466666667,13.6717777778,59.3672222222,6.446,12.5130555555
779.40,7.42733333333,16.782,11.4386666667,15.1672222222,9.25055555553,8.51772222222,7.85141666667,7.32672222222,1.83822222222,12.6292222222,58.4691111111,5.30616666667,10.8058888889
779.71,6.8098888889,16.3388888889,10.9604444444,14.8473333333,8.467,7.57827777778,7.00736111111,6.58,1.145,11.8568888889,57.8381111111,4.67411111111,10.2071111111
780.02,5.83188888889,15.5342222222,9.95222222221,14.0724444444,7.74833333332,6.44927777778,6.02431944444,6.154,0.318,10.9065555556,56.6311111111,3.57511111111,9.60394444443
780.33,5.70211111111,15.625,10.0848888889,14.2361111111,7.78533333332,6.25377777778,6.02627777778,6.601,0.231555555556,10.756,56.9521666667,3.51861111111,9.82255555556
780.64,6.38055555554,16.3915555556,10.836,15.4172222222,8.5572222222,7.21366666667,6.60858333333,7.67711111111,0.911555555555,11.3861111111,57.9561666667,3.86216666667,10.9576666667
780.95,6.74022222223,16.5253333333,10.8678888889,16.0233333333,8.88255555556,7.69766666667,6.96204166667,8.19205555556,1.50644444444,11.6054444444,57.6113888889,3.84872222222,11.1975
781.26,7.2548888889,17.1043333333,11.671,16.7493333333,9.49466666664,8.29983333333,7.92818055556,8.72972222222,2.11322222222,12.3806666667,58.0000555556,4.64488888889,11.9430555556
781.57,7.2278888889,16.6427777778,11.6581111111,16.6588888889,9.20100000002,7.85788888889,7.54495833333,8.76527777778,1.95744444445,12.5216666667,57.4375555556,4.51738888889,11.8401111111
781.88,7.51922222221,17.2573333333,11.9094444445,17.1456666667,9.7302222222,8.01805555556,7.559125,9.25522222222,2.36277777778,13.1145555556,57.6068333333,5.10066666667,11.9491111111
782.19,7.00355555557,17.0734444444,11.5585555556,16.7643333333,9.80966666667,7.528,7.21493055555,9.224,2.172,12.6728888889,57.9021111111,4.66494444444,11.9246111111
782.50,7.01411111111,16.6667777778,11.1522222222,16.5274444444,9.40666666669,6.838,7.11045833333,8.73466666667,1.942,12.4385555556,57.4852777778,4.33883333333,11.6806666667
782.81,8.01355555557,17.2231111111,11.7506666667,16.9407777778,9.83211111112,7.36594444444,7.71272222222,9.48361111111,2.60766666667,12.9132222222,57.586,5.31072222222,12.6806666667
783.12,8.45411111112,17.7577777778,12.0273333333,17.2081111111,10.0782222222,7.792,8.38947222223,10.1448888889,3.11522222222,13.4764444444,57.4878888889,5.58477777778,13.0020555555
783.43,8.58811111112,17.903,11.9466666667,17.2347777778,10.2506666667,8.49616666667,8.81163888889,9.61977777778,3.14955555556,13.6007777778,57.3391666667,5.71422222222,13.2663888889
783.74,8.07622222222,17.3763333333,11.2131111111,16.3223333333,9.65722222222,8.038,7.96768055556,8.36522222222,2.45688888889,12.9813333333,57.0348333333,4.95622222222,12.7728888889
784.05,8.11311111112,17.0392222222,10.7046666667,15.7687777778,9.02755555556,7.57961111111,7.69383333333,7.54588888889,2.058,12.1951111111,56.2925,4.96688888889,12.3305555556
784.36,8.35877777778,17.539,11.1111111111,15.6336666667,8.86688888889,7.66427777778,7.69602777778,7.59655555556,2.25277777778,12.3814444444,56.3303333333,5.348,12.6141111111
784.67,8.50266666666,17.4628888889,10.764,15.1675555555,8.77388888888,7.61766666667,7.24823611111,7.48633333333,1.897,12.2203333334,55.7587222222,5.1745,12.4957222222
784.98,8.67966666665,17.8271111111,10.9666666667,15.3276666667,9.14722222223,8.35244444444,7.671375,8.18244444444,1.72577777778,12.3776666667,55.9975555556,5.65338888889,12.8962777778
785.29,8.64677777779,17.4204444445,10.84,15.21,8.95155555556,8.312,7.85077777778,7.84211111111,1.19411111111,12.1104444444,55.255,5.47105555556,13.0038333333
785.60,9.41322222223,17.778,11.5273333333,15.9134444445,9.53,9.06777777778,8.32698611111,8.33138888889,1.45655555556,12.8424444444,55.1892777778,6.42533333333,13.1500555555
785.91,9.78322222222,18.1004444445,11.5264444445,15.9498888889,9.76711111111,9.57555555556,8.432,8.59811111111,1.76766666667,12.9523333333,54.6798333333,6.46383333333,13.3430555556
786.22,10.2644444445,18.8911111111,12.1735555555,16.3111111111,10.3842222222,10.2646666667,9.02426388888,8.94211111111,2.18077777778,13.5074444444,55.1482777778,6.70177777778,13.731
786.53,9.96355555556,18.5738888889,11.9262222222,15.6536666667,10.2643333333,10.1416111111,8.31944444443,8.41233333333,1.50355555555,12.9866666667,54.9618888889,6.55261111111,13.426
786.84,10.4708888889,18.6694444445,12.462,15.7178888889,10.5724444444,10.463,8.36537500001,9.27588888889,1.73333333333,13.2661111111,55.3525555555,6.71127777778,13.3362777778
787.14,11.3991111111,19.274,13.4683333333,16.7502222222,11.6113333333,11.3196111111,9.29198611111,10.5311111111,2.76644444445,14.1276666667,55.7449444444,7.28011111111,13.813
787.45,11.9856666667,19.8652222222,14.4246666667,17.6042222222,12.979,12.0416111111,9.83245833334,11.5818888889,3.70622222222,15.1804444444,56.3672222222,8.19816666667,14.7208333333
787.76,11.9432222222,19.6156666667,14.4834444445,17.3551111111,13.1728888889,11.9873888889,10.0471388889,11.3687777778,3.57855555556,15.1018888889,56.3949444444,8.15494444444,14.6417222222
788.07,11.6766666667,19.4537777778,14.3261111111,17.2061111111,12.9493333333,12.0897222222,9.79284722222,11.0032777778,3.55,14.8991111111,57.178,7.93333333333,14.5382777778
788.38,11.9664444445,19.3173333333,14.4511111111,17.297,13.2787777778,12.2797222222,9.85033333334,10.9560555556,4.26155555555,15.2104444444,57.2033888889,7.77844444444,14.8566666667
788.69,11.7896666667,19.3523333333,14.3424444445,17.2421111111,13.3686666666,12.2657222222,9.79429166667,10.9265555556,4.50777777778,15.3534444444,57.7026111111,7.673,15.0212777778
789.00,11.6185555555,19.1702222222,14.1407777778,17.1183333333,13.4543333334,11.9653333333,9.83691666668,10.9206666667,4.649,15.402,58.3576111111,7.10411111111,15.2863888889
789.31,11.5296666667,19.2085555555,14.6043333333,17.3438888889,13.9648888889,12.5227222222,10.1045833333,11.1377777778,4.74133333333,15.7838888889,59.205,7.405,15.5935555555
789.62,11.6442222222,19.3015555556,14.851,17.6403333333,14.4876666667,12.8111111111,10.0759166667,11.1302777778,4.88333333333,16.0407777778,59.5310555555,7.68411111111,16.0135
789.92,12.5863333333,19.8838888889,15.5132222222,18.542,15.2463333334,13.8220555556,10.9679444444,11.9389444444,5.83,17.1846666667,60.5422777778,8.07833333333,16.6236111111
790.23,12.352,19.9328888889,15.514,18.7321111111,15.2577777778,13.4925555556,11.0040277778,11.8435555556,5.88366666667,17.4592222222,60.811,8.01311111111,17.1790555556
790.54,11.8293333333,19.7704444444,14.7597777778,18.2928888889,14.768,13.1872222222,10.5569444444,10.9172222222,5.41533333333,17.0215555556,60.9130555556,8.11038888889,17.0134444444
790.85,10.5771111111,18.9336666666,13.7132222222,16.8573333333,13.4672222222,12.1452222222,9.36605555554,9.63661111111,4.55111111111,15.8402222222,59.8947777778,7.10216666667,15.709
791.16,10.2824444445,19.0736666667,13.5356666667,16.6755555555,13.492,12.3235,9.08227777777,10.0951666667,4.43933333333,15.9427777778,60.2957222222,6.85955555556,15.6681666667
791.47,10.4123333333,18.999,13.6617777778,16.5182222222,13.5484444445,12.0196666667,8.88701388888,10.4254444444,4.41133333333,15.6533333333,59.8881666667,6.54238888889,15.2688333333
791.78,10.7111111111,19.4577777778,14.0,16.48,13.3955555556,11.9733333333,9.3488888889,10.2088888889,4.13333333333,15.52,60.2088888889,6.40888888889,15.5244444444
792.08,11.6032222222,20.3613333333,14.3227777778,17.1766666667,13.8754444445,12.3098333333,9.82729166668,10.6861111111,4.58933333333,16.0673333333,60.221,6.8885,16.0493888889
792.39,11.2991111111,20.6183333333,14.2113333333,17.1325555555,13.0644444445,11.9669444444,9.78512500001,10.2998888889,4.36366666667,15.8511111111,59.4578888889,7.03411111111,15.6812777778
792.70,11.7741111111,21.1791111111,14.1343333333,17.5991111111,13.0116666667,11.7079444444,10.5232083333,11.0798333333,4.85311111111,16.2556666667,58.8836666667,7.55333333333,15.8798333333
793.01,11.681,20.8867777778,13.8355555555,17.1563333333,12.678,11.2177222222,10.7549722222,11.1066666667,4.62944444444,16.097,58.9742777778,7.45644444444,15.5671666667
793.32,10.3155555555,19.8712222222,13.033,16.2778888889,11.5937777778,9.9401111111,9.67979166669,10.7000555556,3.91533333333,14.8565555556,57.9109444444,6.85605555556,14.8787222222
793.62,10.4954444445,20.0446666666,13.4136666667,16.4748888889,12.1463333333,10.3348888889,10.3302222222,11.0842222222,4.16766666667,14.797,57.9829444444,7.43883333333,15.1763888889
793.93,9.76700000001,19.2202222222,12.9927777778,16.0393333333,12.1953333333,9.84766666667,9.88452777779,10.9812222222,3.53044444444,14.31,57.8897222222,6.64416666667,14.2607222222
794.24,9.57366666668,18.8433333333,13.042,16.4656666667,12.4341111111,10.3155,9.94238888888,11.6296111111,3.13766666667,14.6331111111,58.2997222222,6.39122222222,14.052
794.55,9.77355555556,18.8128888889,13.6548888889,17.1255555555,12.9643333333,10.3374444444,10.7110694444,11.8889444444,3.61911111111,14.9401111111,58.0601111111,7.29533333333,14.4287777778
794.86,10.0636666667,19.3628888889,14.2022222222,17.8171111111,13.567,10.7288888889,11.5167638889,12.369,4.62822222222,15.5588888889,57.4444444445,8.1615,15.2023888889
795.16,9.88022222222,19.6078888889,13.8698888889,17.8847777778,13.6321111111,10.7461111111,11.351875,12.5709444444,4.69388888889,15.3466666667,57.1981666667,8.89155555556,14.9008333333
795.47,9.19711111111,18.7754444444,13.457,16.9631111111,13.0251111111,10.3023888889,10.868625,12.0722777778,4.16677777778,14.6934444444,56.8556666667,8.54072222222,14.4606111111
795.78,9.35355555554,18.6903333333,13.7643333333,16.7638888889,13.5276666667,10.3929444444,10.761625,12.3866666667,4.27544444445,14.6007777778,57.0932222222,8.56372222222,14.6936111111
