wavelength,Back_PhrFruf,Belly_PhrFruf,Breast_PhrFruf,Crissum_PhrFruf,Crown_PhrFruf,DorTail_PhrFruf,Patch10_PhrFruf,Patch11_PhrFruf,Rump_PhrFruf,Throat_PhrFruf,WingTip_PhrFruf
637.23,12.5094,33.8138666667,9.22243333333,27.9528171062,10.5675333334,8.93203333333,8.88653333333,16.5897333333,13.7233333333,8.18683333334,12.7604
637.56,12.5348,33.8016666666,9.28816666667,27.9439497634,10.6360666667,8.90656666667,8.8806,16.6166,13.7618933333,8.20523333333,12.8386666667
637.90,12.6822,33.9145333333,9.41763333333,28.0518177823,10.7774,9.0268,9.03526666666,16.7050666667,13.9400933333,8.33183333333,12.9893333333
638.23,12.7582,34.0023333333,9.507,28.1707066261,10.8628,9.1313,9.12966666667,16.7893333333,14.0176888889,8.40713333333,13.0334
638.56,12.8460666667,34.1217333333,9.61720000001,28.3318594997,11.0116666667,9.2903,9.2574,16.8999333333,14.1178222222,8.4889,13.1533333333
638.89,12.859,34.1422666667,9.65209999999,28.387286883,11.0502,9.3652,9.3546,16.9938666667,14.1871955555,8.53416666667,13.1981
639.22,12.8859333333,34.1117333333,9.65890000001,28.3791588235,11.0908,9.37156666667,9.37166666667,16.9814,14.2043777778,8.56903333333,13.2293666667
639.55,12.9456,34.2238666667,9.69106666667,28.4620077755,11.1580666667,9.38763333333,9.3774,17.0464666667,14.2560533333,8.60890000001,13.3304666667
639.88,13.0698666667,34.2869333333,9.77090000001,28.5774545639,11.299,9.48916666667,9.5016,17.1518,14.3516755556,8.72019999999,13.4880666667
640.21,13.1897333333,34.4696,9.91903333334,28.6635778228,11.3918,9.58013333333,9.5508,17.2798666667,14.3999066667,8.85123333333,13.5682
640.54,13.3380666667,34.5514666667,10.0547,28.8297086545,11.6052666667,9.74213333333,9.6684,17.4437333333,14.5955555556,9.01823333334,13.7275333333
640.87,13.4116666667,34.5766,10.1133333333,28.8447209601,11.6866,9.84926666667,9.77399999999,17.4985333333,14.6293644445,9.07006666666,13.823
641.20,13.3596666667,34.6022666667,10.0489,28.8885555781,11.6049333333,9.80236666667,9.74573333333,17.4524,14.5724444444,8.9939,13.7391666667
641.53,13.2993333333,34.4691333333,9.97489999999,28.8488631508,11.5488666667,9.78543333333,9.67933333333,17.4285333333,14.5179066667,8.94666666667,13.688
641.87,13.3347333333,34.4958,9.98756666666,28.8553997971,11.5685333333,9.78710000001,9.64666666667,17.4092666667,14.5382177778,8.94106666667,13.7660333333
642.20,13.4749333333,34.5897333333,10.0888,28.9155273158,11.6462666667,9.86090000001,9.71560000001,17.485,14.6819288889,9.08326666666,13.8585666667
642.53,13.586,34.7032,10.1983333333,29.0124999324,11.7558,9.96009999999,9.78739999999,17.5583333333,14.7764977778,9.22059999999,13.9320333333
642.86,13.5180666667,34.7364666667,10.1762666667,28.9384568627,11.6878,9.92269999999,9.75053333333,17.5285333333,14.7124444444,9.13196666667,13.8433
643.19,13.5309333333,34.7275333333,10.1751333333,28.9208770115,11.7111333333,9.93693333334,9.78186666667,17.5095333333,14.6702311111,9.11216666667,13.7949333333
643.52,13.4979333333,34.7204,10.2045666667,28.940457336,11.6682,9.86613333333,9.72893333333,17.4786666667,14.5980977778,9.01853333333,13.6815666667
643.85,13.4510666667,34.6152666667,10.1429333333,28.8749867478,11.6235333333,9.91543333333,9.74586666667,17.4301333333,14.5702355556,9.0133,13.6552
644.18,13.4361333333,34.6376666667,10.1017,28.8718102096,11.5768666667,9.89720000001,9.73586666667,17.4712,14.5381377778,9.01066666667,13.7106333333
644.51,13.4900666667,34.695,10.0753333333,28.9350892495,11.6334666667,9.93633333333,9.7022,17.5679333333,14.6267333333,9.07283333334,13.7146666667
644.84,13.6229333333,34.7504,10.1722666667,29.0524744422,11.7655333333,10.1397666667,9.81060000001,17.6821333333,14.7262311111,9.22286666667,13.8487333333
645.17,13.6336,34.8636,10.1669,29.0528051386,11.7966,10.1211333333,9.76686666667,17.7328666667,14.7118844445,9.18286666667,13.8156333333
645.50,13.664,34.8265333333,10.1912666667,29.0549271129,11.8445333333,10.1802666667,9.79546666667,17.7738666667,14.7432266667,9.20689999999,13.8301
645.83,13.6000666667,34.7364,10.1371333333,28.983941785,11.7658,10.0783333333,9.77846666666,17.7028666667,14.6385644444,9.11013333333,13.7621666667
646.16,13.5658,34.6704,10.1019666667,28.9780853279,11.7542,10.0196666667,9.72833333333,17.6788666667,14.60536,9.04436666666,13.7679333333
646.49,13.6047333333,34.7177333333,10.1009333333,29.0687093306,11.8286,10.0428666667,9.71713333333,17.7534,14.6556177778,9.06493333333,13.8354333333
646.82,13.5915333333,34.802,10.1089,29.1202536849,11.8079333333,10.0624,9.72859999999,17.7646666667,14.7216666667,9.1042,13.8749333333
647.15,13.5746,34.8174,10.0124333333,29.1002628803,11.7756,10.0660333333,9.70973333333,17.7084666667,14.6992088889,9.10506666667,13.8762
647.48,13.6929333333,34.9912666666,10.0728,29.2786359027,11.8582666667,10.1160333333,9.82686666666,17.8006,14.8443466667,9.1773,13.9773
647.81,13.6964,34.968,10.1153666667,29.262012238,11.9316666667,10.1490333333,9.8612,17.8395333333,14.9032311111,9.22223333332,13.9814666667
648.14,13.5993333333,34.8896666667,10.0952666667,29.2133453685,11.9042666666,10.0905666667,9.81380000001,17.7853333333,14.79604,9.13406666666,13.9349333333
648.47,13.5026666667,34.8086666667,9.98026666667,29.1112082488,11.8623333333,9.90823333333,9.7084,17.7786666667,14.7297466667,9.06260000001,13.8186333333
648.80,13.5095333333,34.7656,10.0184333333,29.101596146,11.9106,9.9873,9.80853333334,17.7961333333,14.82516,9.14456666665,13.9193666667
649.13,13.5132666667,34.7301333333,10.0337666667,29.1061150101,11.9562666667,10.0103,9.84026666667,17.8456,14.8473466667,9.18303333334,13.9425333333
649.46,13.5164,34.8243333333,10.0727,29.1658037863,12.023,10.0452333333,9.79986666666,17.9446,14.8513866667,9.1903,14.0021333333
649.79,13.4673333333,34.8314666667,10.0230666667,29.1063900609,12.0185333333,10.0421333333,9.82159999999,17.9628,14.8002133333,9.11506666668,14.0211333333
650.11,13.5318666667,34.8390666667,10.1261333333,29.1231638269,12.1045333333,10.1658,9.94293333332,18.0389333333,14.8706622222,9.19860000001,14.0942
650.44,13.6191333333,34.8678666667,10.2042666667,29.2669954023,12.2050666667,10.2774333333,10.0406666667,18.1911333333,14.9521377778,9.30526666667,14.1951333333
650.77,13.7614,34.9782666667,10.3183,29.3594096011,12.3342666667,10.4112,10.1388666667,18.3939333333,15.0953555555,9.42926666668,14.3190333333
651.10,13.6946666667,34.824,10.3040333333,29.2522565923,12.2948,10.378,10.0411333333,18.3441333333,15.0209822222,9.37950000001,14.2431
651.43,13.7372,34.8561333333,10.3365333333,29.3015741041,12.26,10.3981333333,10.0873333333,18.382,15.0272311111,9.37286666665,14.2451666667
651.76,13.7468666667,34.851,10.3479333333,29.3411451656,12.2580666667,10.4065666667,10.0966,18.3353333333,15.04512,9.37803333333,14.2443666667
652.09,13.7306,34.9013333333,10.3786666667,29.3547905341,12.2382666667,10.399,10.1319333333,18.3352666667,15.0398311111,9.3321,14.2574666667
652.42,13.7576666667,35.0221333333,10.3891,29.4224955375,12.2208,10.3716666667,10.1208,18.3706666667,15.0337288889,9.30313333333,14.2197
652.75,13.6759333333,35.0719333334,10.3422,29.4304611224,12.1358,10.3025666667,10.0706,18.3428,14.9662711111,9.20283333333,14.1802
653.08,13.7022666666,35.0481333333,10.3559666667,29.4219815416,12.1470666667,10.3752,10.1016666667,18.3092,15.0428888889,9.24499999999,14.2028
653.41,13.7107333333,35.029,10.3096333333,29.4563028397,12.0997333333,10.3804,10.0321333333,18.228,15.0328577778,9.26676666668,14.1035
653.74,13.6564666667,35.0900666666,10.2732666667,29.4902676132,12.0408666667,10.3408,9.98926666665,18.1928666667,14.9912666667,9.24686666668,14.0749666667
654.06,13.4632,34.9231333333,10.0414666667,29.2602275862,11.8370666667,10.151,9.78386666668,17.9932,14.7998888889,9.00396666666,13.8803666667
654.39,13.3154,34.836,9.86916666667,29.1349999324,11.6471333333,9.95353333333,9.65259999999,17.807,14.63372,8.8733,13.7511333333
654.72,13.3474,34.8434666667,9.87063333333,29.1363354294,11.6500666667,9.92073333333,9.67133333334,17.8236,14.6516755555,8.88426666667,13.7659333333
655.05,13.3380666667,34.8897333333,9.86279999999,29.164028668,11.6994,9.93510000001,9.65766666667,17.8474,14.6526977778,8.94353333333,13.8248666666
655.38,13.3862666667,34.943,9.89839999999,29.1651283976,11.7900666667,9.9945,9.7272,17.9954,14.7240044444,9.01033333333,13.9043
655.71,13.428,34.9948,9.94373333334,29.2389315754,11.8672,10.0989,9.77539999999,18.0744666667,14.7799066667,9.0885,13.9542333333
656.04,13.4168,34.8550666667,9.88889999999,29.1581294794,11.8536666667,10.0544,9.76153333334,18.0634,14.7594133333,9.1133,13.9397333333
656.37,13.5205333333,34.8423333333,9.91239999999,29.0883305612,11.9294,10.0866666667,9.80633333333,18.172,14.86476,9.18696666667,13.9981333333
656.69,13.5998,34.9239333333,9.96153333334,29.1805434077,12.0264,10.1884,9.89526666668,18.3013333333,14.9317066667,9.22223333334,14.1131666666
657.02,13.6863333333,35.0168,10.0566333333,29.2988574713,12.1599333333,10.2371333333,10.0236,18.4253333333,15.0349422222,9.31320000001,14.2810666667
657.35,13.7364666667,34.9497333333,10.0367333333,29.2734050034,12.1797333333,10.2541333333,10.0027333333,18.4318666667,15.0129555556,9.32963333333,14.2682666666
657.68,13.8477333333,35.0002,10.1577,29.3466852603,12.3085333333,10.3183,10.0690666667,18.4978666667,15.0901377778,9.4517,14.3621666667
658.01,13.906,34.9652666667,10.2995333333,29.3616905341,12.4352666667,10.46,10.1586666667,18.5549333333,15.1826088889,9.527,14.4703666667
658.34,13.9648666667,35.0277333333,10.3463666667,29.456413117,12.5043333333,10.5552,10.2345333333,18.6846666667,15.2472977778,9.58463333332,14.5652
658.66,13.891,34.9470666667,10.2970666667,29.4171737661,12.4232,10.4983333333,10.1508,18.6304,15.19564,9.46246666667,14.5224333333
658.99,13.8935333333,34.9448,10.306,29.4701984449,12.361,10.4993666667,10.1438666667,18.6427333333,15.1741155555,9.44800000001,14.5597333333
659.32,13.9498,34.9672,10.2855666667,29.4458052062,12.3366666667,10.5053333333,10.1838,18.6469333333,15.1516133333,9.43249999999,14.5703666667
659.65,14.0119333333,35.0831333333,10.3558666667,29.5948225152,12.4397333333,10.6231,10.2618666667,18.7652,15.2422,9.49743333333,14.6716333333
659.98,14.0188,35.1620666667,10.3946666667,29.6891432049,12.4887333333,10.6901666667,10.3204,18.7353333333,15.2798533333,9.56070000001,14.7153
660.31,13.9774,35.0640666667,10.3268,29.6631841109,12.4369333333,10.6245666667,10.3156666667,18.6946,15.2102444445,9.56456666667,14.6438
660.63,13.9028,34.9857333334,10.2645666667,29.5928175118,12.3362,10.6154,10.2593333333,18.6702666667,15.1196711111,9.50866666667,14.5818333333
660.96,13.919,34.9765333333,10.2820666667,29.613695808,12.3582666667,10.6324,10.2878,18.6987333333,15.1430844444,9.48519999999,14.615
661.29,14.0268,35.0841333333,10.4023666667,29.7682793103,12.4338,10.7948,10.4638,18.8134666667,15.2969422222,9.57293333332,14.7402666667
661.62,13.999,35.1025333333,10.3358,29.8758975659,12.4117333333,10.7882666667,10.5002,18.8977333334,15.3122133333,9.57679999999,14.7432666667
661.94,13.8545333333,35.0445333333,10.2327,29.7769852603,12.3071333334,10.7445666667,10.3862666667,18.7761333333,15.1685333333,9.45210000001,14.6921666667
662.27,13.8714,35.1424666667,10.2503,29.833608384,12.2960666667,10.7281666667,10.4292,18.7418666667,15.1255511111,9.47096666666,14.6582333333
662.60,13.9256666666,35.1825333333,10.2213666667,29.8570254226,12.3249333334,10.8172333333,10.4889333333,18.7226,15.1513822222,9.52773333333,14.6346666667
662.93,13.8659333333,35.1011333333,10.196,29.8910177823,12.3119333333,10.8066,10.4348,18.5962,15.1650133333,9.52920000001,14.6365
663.26,13.8122666667,35.0316666667,10.1727333333,29.8277139283,12.2338,10.8033666667,10.4384666667,18.4754,15.1299288889,9.50603333335,14.5865666667
663.58,13.806,34.9596,10.1571,29.8643473293,12.2096666667,10.7782666667,10.4547333333,18.4560666667,15.1107866667,9.48713333334,14.5579
663.91,13.7158666667,34.929,10.1168666667,29.8247327924,12.1436666667,10.7086333333,10.4066666667,18.3932666667,15.1138933333,9.4761,14.5014666667
664.24,13.6752,34.9255333333,10.0748333333,29.8449202164,12.1385333333,10.6753333333,10.3573333333,18.3249333333,15.1246888889,9.4385,14.4695666667
664.57,13.6262,34.9714,10.1051333333,29.8815964165,12.1454666667,10.6987,10.4388666667,18.3222666667,15.1722755556,9.51003333333,14.5114333333
664.89,13.4571333333,34.8279333333,9.93926666667,29.7019563219,12.0348666667,10.5956,10.2702666667,18.1718,14.9760044445,9.37703333334,14.3943333333
665.22,13.6174,35.0028,10.1511666667,29.8347428668,12.1637333333,10.7602333333,10.4309333333,18.3409333333,15.08568,9.52959999999,14.4781
665.55,13.6975333333,34.9947333333,10.2462666667,29.8593284652,12.2058666667,10.7141,10.4962,18.3694666667,15.1648577778,9.59059999999,14.4528666667
665.87,13.7272,34.9457333333,10.1705666667,29.7987678837,12.2212666667,10.7626666667,10.5199333333,18.4307333333,15.24724,9.60036666666,14.5135333333
666.20,13.7750666667,34.9987333333,10.2809,29.8260492901,12.2894666667,10.7788333333,10.5653333333,18.5345333333,15.3147822222,9.67343333333,14.5858666667
666.53,13.8940666667,35.129,10.4415666667,29.9022402975,12.4119333333,10.9419333333,10.6685333333,18.7563333333,15.4257644445,9.84603333333,14.7739666667
666.86,14.0212666667,35.3274666667,10.5112333333,30.0985215686,12.5383333333,11.0206,10.7322666667,18.8826,15.4950622222,9.92210000001,14.8672666666
667.18,13.9761333333,35.3451333333,10.4659333333,30.0598912103,12.4913333333,11.0441666667,10.651,18.9128,15.4248088889,9.85510000001,14.828
667.51,13.9384,35.3225333333,10.3493666667,30.0380123732,12.4203333333,10.9939333333,10.5358666667,18.8379333334,15.3005066667,9.71353333334,14.8218666667
667.84,14.0021333333,35.3096,10.356,29.9684234618,12.4292666667,11.0665333333,10.5580666667,18.883,15.2690355555,9.73153333334,14.8674666667
668.16,13.8916666667,35.2012,10.1600333333,29.9139643678,12.2294,10.9631,10.3726,18.7583333333,15.1640622222,9.57283333333,14.7607
668.49,13.9373333333,35.2802666667,10.2059,29.9536169033,12.2256666667,10.9948,10.4581333333,18.8022,15.2502844445,9.62676666667,14.8139666666
668.82,13.7209333333,35.0731333333,9.94479999999,29.76867762,12.0052,10.7596,10.1818,18.5377333333,15.0125155555,9.36543333333,14.6421666667
669.14,13.7613333333,35.1866666667,9.94556666666,29.8417816092,12.0888,10.9093666667,10.2987333333,18.6209333333,15.0413422222,9.41976666667,14.7341333333
669.47,13.8135333334,35.1615333333,10.1216,29.9319946585,12.2248,11.0134333333,10.4479333333,18.6656666667,15.1242355556,9.55050000001,14.8685
669.80,13.76,35.0780666667,10.0348333333,29.8686745774,12.1819333333,10.9726,10.4260666667,18.5694666667,15.0646755556,9.46213333334,14.8542333333
670.13,13.6610666667,34.9391333333,9.91246666666,29.7370378634,12.0800666667,10.8192666667,10.3559333333,18.49,14.9410311111,9.35953333332,14.7049
670.45,13.6072,34.8027333333,9.93930000001,29.6244648411,12.0748666667,10.8341,10.3253333333,18.5486666667,14.9084177778,9.35483333333,14.7438
670.78,13.6931333333,34.9038,10.0230666667,29.7599657877,12.1622,10.9278666667,10.462,18.6292,15.0094888889,9.47056666666,14.8326333333
671.10,13.8186,34.9421333333,10.1972666667,29.8384812711,12.2466666667,11.0257,10.5772,18.727,15.1115555556,9.60220000001,14.9092
671.43,13.7724666667,34.991,10.1688666667,29.9113805274,12.186,10.9274,10.5335333333,18.7316666667,15.095,9.61770000001,14.9172333333
671.76,13.9255333333,35.0875333333,10.3476,29.9922873563,12.414,11.0487333333,10.7074,18.8667333333,15.1805288889,9.75406666666,15.0619666667
672.08,13.9876,35.1516666667,10.3736666667,30.0630064909,12.4765333333,11.0841333333,10.7154,18.8902,15.1819422222,9.81033333333,15.1150666667
672.41,14.1015333333,35.2743333333,10.4802666667,30.1503682894,12.6334666667,11.1677,10.8208666667,18.9986,15.3365555556,9.88746666667,15.2536
672.74,14.1448,35.2518666667,10.5361333333,30.2022796484,12.6366,11.1754,10.8399333333,19.0122,15.40396,9.89946666667,15.3024333333
673.06,14.1076666667,35.266,10.4301,30.054540906,12.5728,11.1053333333,10.7012,18.9775333333,15.3540666666,9.78033333334,15.2225
673.39,14.0928,35.2831333333,10.3852,30.0377373901,12.5384666667,11.0954,10.6325333333,18.9426666667,15.3058266667,9.73516666667,15.1541333333
673.72,13.9231333333,35.0936,10.2439333333,29.9350610548,12.393,11.0044,10.5113333333,18.7203333333,15.1365511111,9.56156666667,14.9508666667
674.04,13.7296666667,34.9179333333,9.90213333333,29.7251739689,12.1714666667,10.7333666667,10.3103333333,18.4278,14.9001777778,9.34296666667,14.7094
674.37,13.5632666667,34.6746,9.72853333333,29.4958980392,12.0314,10.5910333333,10.0942,18.2730666667,14.7389511111,9.18476666667,14.5573
674.69,13.4827333333,34.6914666667,9.63076666666,29.4611052738,12.0405333333,10.5693,10.0732,18.2493333333,14.6824622222,9.14459999999,14.5245333333
675.02,13.5602666667,34.6792,9.7835,29.4812035159,12.1804666667,10.7267666667,10.2628,18.2612666667,14.8344844445,9.30913333332,14.6091
675.35,13.6382,34.7696666667,9.83903333333,29.5176182556,12.217,10.7792666667,10.3064666667,18.3041333333,14.9024622222,9.39840000001,14.6717
675.67,13.5297333333,34.6732666667,9.70563333333,29.4213356322,12.1368666667,10.6662,10.2524,18.2316666667,14.8008755556,9.2306,14.5656
676.00,13.5164,34.5916666667,9.68553333334,29.3305899932,12.0824666667,10.6860333333,10.2442,18.2084666667,14.7286488889,9.22443333333,14.4803
676.32,13.3724666667,34.4130666667,9.5328,29.1786860717,11.9740666667,10.5684666667,10.1089333333,18.1024,14.5968222222,9.17829999999,14.3430666667
676.65,13.3176,34.4173333333,9.4641,29.2144588235,11.872,10.5345333333,10.0739333333,18.0465333333,14.5057422222,9.14619999999,14.2702333333
676.97,13.1979333333,34.3229333333,9.39769999999,29.0968597025,11.7546666667,10.4622666667,9.9702,17.9722,14.4173066667,9.03916666666,14.2242333333
677.30,13.3686,34.5426,9.55096666666,29.2706266396,11.8991333333,10.5846333333,10.1586666667,18.1474,14.5813511111,9.15720000001,14.4978333333
677.63,13.4424,34.6222,9.70649999999,29.2892577417,11.9319333333,10.6603333333,10.2489333333,18.1885333333,14.6408311111,9.17993333333,14.5750666667
677.95,13.5156,34.7554,9.74996666666,29.3531116971,11.9444,10.5994,10.2572,18.2466,14.6466977778,9.17733333335,14.6605
678.28,13.7864,34.9584666667,9.982,29.5104688979,12.1500666667,10.8464333333,10.4090666667,18.4641333333,14.8494266667,9.37233333333,14.8753
678.60,13.8532,35.0348666667,10.0075,29.5581037187,12.1846666667,10.8658333333,10.3393333333,18.571,14.8601911111,9.28253333333,14.9259
678.93,13.8207333333,34.9904,9.97180000001,29.4888511832,12.1434,10.8626666667,10.2673333333,18.5578,14.8575511111,9.23419999999,14.8598
679.25,13.8627333333,34.9271333333,10.0247333333,29.4822484111,12.1518,10.8552333333,10.2718,18.5594666667,14.8906,9.306,14.874
679.58,13.9693333333,35.056,10.0924666667,29.6559160244,12.2542666666,10.9037666667,10.3734666667,18.7204666667,15.0377111111,9.40616666665,15.0203
679.90,14.0394,35.1089333333,10.1341,29.653565382,12.3177333333,10.9306333333,10.4789333333,18.7720666667,15.0739288889,9.40006666668,15.0420333333
680.23,14.0438,35.0792,10.1114666667,29.6057668695,12.3194666667,10.9115333333,10.4794,18.7946666667,15.0592088889,9.40326666667,15.0536666667
