wavelength,Back_SpoIntm,Belly_SpoIntm,Breast_SpoIntm,Crissum_SpoIntm,Crown_SpoIntm,DorTail_SpoIntm,Rump_SpoIntm,Throat_SpoIntm,WingTip_SpoIntm
417.22,9.86600000001,28.4809166667,14.53025,19.1451666667,6.67641666667,8.71025,11.9308333333,13.3431666666,8.94641666667
417.58,9.83583333333,28.5284166667,14.5156666667,19.12925,6.6525,8.65566666666,11.8955833333,13.3365833333,8.9405
417.94,9.79783333334,28.5125,14.47425,19.1099166667,6.61941666667,8.60008333333,11.85825,13.3186666666,8.90508333333
418.29,9.79816666667,28.5394166667,14.4795833333,19.13,6.60641666667,8.59741666667,11.8464166667,13.3190833333,8.92733333333
418.65,9.84383333333,28.5660833333,14.5200833333,19.1630833333,6.61633333333,8.61391666667,11.8814166667,13.37725,8.95416666667
419.01,9.86541666666,28.6141666667,14.52975,19.1856666667,6.64158333334,8.61741666667,11.8851666667,13.4203333333,8.96816666667
419.37,9.87066666666,28.6583333333,14.5429166667,19.233,6.66433333333,8.62333333333,11.9140833333,13.4334166667,8.975
419.73,9.87066666668,28.69325,14.5575833333,19.2499166667,6.64833333333,8.62083333333,11.9015,13.4125833333,8.98016666666
420.08,9.84533333332,28.7466666667,14.5381666666,19.2669166667,6.64433333333,8.598,11.88375,13.429,8.95383333333
420.44,9.82949999999,28.76225,14.51775,19.2441666667,6.61208333334,8.56391666666,11.87425,13.42475,8.901
420.80,9.81649999999,28.7771666667,14.515,19.2521666667,6.60575,8.57858333333,11.86675,13.4425,8.889
421.16,9.80175,28.7891666667,14.4960833333,19.2583333333,6.59933333333,8.5575,11.8484166666,13.4555,8.873
421.51,9.851,28.8324166666,14.5528333333,19.3205833334,6.65608333333,8.60008333333,11.8818333333,13.5000833333,8.91466666667
421.87,9.87741666667,28.865,14.5495,19.34975,6.66983333333,8.61483333333,11.8966666667,13.5216666667,8.93533333333
422.23,9.90658333335,28.9304166667,14.5660833333,19.3983333333,6.69608333333,8.6175,11.9424166667,13.5794166666,8.94541666667
422.58,9.92191666667,28.96325,14.5546666667,19.4288333333,6.71091666667,8.62341666667,11.9473333333,13.57325,8.95091666667
422.94,9.87616666667,28.9680833333,14.5235,19.4305833333,6.673,8.59075,11.92825,13.55725,8.91808333333
423.30,9.88683333334,28.9599166666,14.5028333333,19.4215,6.66275,8.57708333334,11.9020833333,13.5436666667,8.92016666667
423.66,9.92033333333,28.9863333333,14.5145833334,19.45775,6.699,8.59116666667,11.9338333333,13.5865833333,8.937
424.01,9.9605,29.0545833333,14.5509166667,19.498,6.71833333333,8.61091666667,11.9635,13.6030833333,8.95258333333
424.37,9.98958333335,29.1373333333,14.5896666667,19.5734166667,6.76508333333,8.64591666667,11.9990833333,13.6488333333,8.99066666667
424.73,10.0193333333,29.1873333333,14.6218333333,19.6450833333,6.79683333333,8.66641666667,12.019,13.68675,9.01366666667
425.08,10.05125,29.2513333333,14.6510833333,19.7133333334,6.82091666667,8.71425,12.039,13.726,9.04416666667
425.44,10.06875,29.3029166667,14.6621666667,19.76425,6.83433333333,8.7355,12.0541666666,13.7883333333,9.05658333333
425.80,10.0605833333,29.32675,14.659,19.7803333333,6.82966666667,8.73666666667,12.0495,13.7948333333,9.05533333333
426.16,10.0545,29.3534166666,14.6604166667,19.8196666667,6.83408333333,8.75825,12.0374166666,13.7760833333,9.06408333333
426.51,10.0494166667,29.4191666667,14.6830833333,19.8665,6.85083333334,8.77325,12.026,13.80375,9.07641666667
426.87,10.1253333333,29.5041666667,14.7669166667,19.9429166666,6.92475,8.83633333334,12.0911666667,13.8673333333,9.14791666667
427.23,10.1755,29.6205833333,14.8359166667,20.06475,6.99933333334,8.91599999999,12.1599166667,13.9593333333,9.18958333333
427.58,10.1325833333,29.6435,14.83225,20.0825833333,6.97291666667,8.9015,12.1383333333,13.9521666666,9.17933333332
427.94,10.1493333333,29.6826666667,14.8565833333,20.1406666667,7.00508333334,8.92766666667,12.1705,14.0024166667,9.22424999999
428.30,10.1860833333,29.7343333333,14.88375,20.18725,7.02241666667,8.94383333334,12.1704166667,14.0103333333,9.24058333333
428.65,10.13925,29.772,14.8464166667,20.1666666667,6.99558333334,8.91991666668,12.1438333333,14.0104166667,9.22100000001
429.01,10.1393333333,29.7988333334,14.849,20.2018333333,6.99775,8.90441666667,12.1344166667,14.025,9.23191666666
429.37,10.13,29.79775,14.8366666667,20.2356666667,7.00033333333,8.89141666667,12.11575,14.0004166667,9.22066666667
429.72,10.1248333334,29.8179166667,14.84775,20.2540833333,7.021,8.89924999999,12.1308333333,14.0144166667,9.23408333334
430.08,10.1711666667,29.86275,14.8984166667,20.3069166667,7.05091666666,8.92191666667,12.1655833333,14.0785,9.23850000001
430.44,10.1536666667,29.8621666666,14.8929166667,20.2954166666,7.03541666667,8.8905,12.15875,14.09,9.20224999999
430.79,10.1443333333,29.889,14.8689166667,20.3035833333,7.01216666667,8.88733333334,12.1345,14.0824166667,9.18225
431.15,10.0773333333,29.8325,14.792,20.2251666667,6.90808333333,8.7875,12.0583333333,14.0175,9.11891666667
431.50,10.0998333333,29.8981666667,14.8011666666,20.249,6.913,8.7905,12.06625,14.0543333333,9.13125
431.86,10.0738333333,29.9014166667,14.7808333333,20.2341666667,6.88066666667,8.764,12.0331666667,14.0209166667,9.10675
432.22,10.05725,29.90925,14.753,20.2115833333,6.85075,8.77033333333,12.01925,14.0570833334,9.119
432.57,10.1075833333,29.9586666667,14.7806666667,20.2646666667,6.88808333334,8.80341666667,12.0655833334,14.1005833333,9.16158333333
432.93,10.0829166667,29.9663333333,14.7766666667,20.2421666667,6.87658333333,8.78291666667,12.0593333333,14.0710833333,9.15475
433.29,10.0729166667,29.98725,14.7441666666,20.2136666667,6.84666666667,8.76975,12.0583333333,14.0515,9.13716666667
433.64,10.0819166666,30.019,14.74025,20.2440833333,6.83875,8.76741666667,12.0563333333,14.0741666667,9.12575
434.00,10.0340833333,30.0123333333,14.68775,20.24025,6.80183333333,8.72066666667,12.0093333333,14.0453333333,9.11141666667
434.35,10.06075,30.04675,14.685,20.2736666667,6.80008333333,8.73091666667,12.0190833334,14.0491666667,9.1295
434.71,10.0888333333,30.0683333333,14.68175,20.319,6.82583333333,8.74483333334,12.0360833333,14.0668333333,9.14533333333
435.07,10.1165833333,30.139,14.7335833333,20.3726666666,6.87,8.78441666667,12.0570833334,14.09325,9.16583333333
435.42,10.108,30.1259166666,14.7118333333,20.3685,6.86566666667,8.774,12.0411666667,14.0819166667,9.16425
435.78,10.1040833333,30.1400833333,14.6999166667,20.3761666667,6.86716666667,8.7565,12.0325833333,14.095,9.15133333333
436.13,10.0879166667,30.1476666667,14.7075,20.4104166667,6.87258333333,8.72375,12.0273333334,14.0610833333,9.13183333333
436.49,10.0374166667,30.1331666666,14.66175,20.3706666667,6.81466666667,8.67091666667,11.96125,13.9905,9.06733333333
436.84,10.0493333333,30.1578333333,14.6615833333,20.40575,6.83233333333,8.65858333333,11.9525,14.03925,9.06041666667
437.20,10.0801666667,30.1878333333,14.6828333333,20.4310833333,6.86175,8.67258333333,11.9635833333,14.0561666667,9.06475
437.56,10.0629166667,30.2025,14.68,20.42375,6.83941666667,8.64966666667,11.9555,14.0375833333,9.05741666667
437.91,10.076,30.2033333333,14.691,20.3955833334,6.84483333333,8.653,11.9540833333,14.0261666667,9.05833333333
438.27,10.03025,30.1823333334,14.6445833333,20.34325,6.80425,8.6045,11.9289166667,13.992,9.02516666667
438.62,10.0133333333,30.1915833333,14.6325,20.3085833333,6.77725,8.566,11.8958333333,13.9820833333,9.01016666667
438.98,10.0029166667,30.1673333334,14.5968333333,20.30325,6.76941666667,8.54591666667,11.8911666667,13.9785833334,9.01116666667
439.33,10.0415833333,30.2635833333,14.646,20.3560833333,6.78841666667,8.5785,11.91375,14.0120833333,9.03925
439.69,10.0193333333,30.261,14.642,20.35675,6.77675,8.562,11.8986666666,14.0021666667,9.01266666667
440.04,9.99924999999,30.3019166667,14.631,20.3644166667,6.7615,8.5545,11.87675,14.0048333333,9.00191666667
440.40,10.0093333333,30.3243333334,14.64775,20.4000833333,6.77616666667,8.57883333333,11.89375,14.0425,9.02741666667
440.75,9.99741666667,30.3308333333,14.6245833333,20.3888333334,6.752,8.57341666667,11.88775,14.0111666667,9.00716666667
441.11,9.96291666667,30.3494166667,14.6239166667,20.4121666667,6.72266666666,8.54608333333,11.8756666666,14.0129166666,9.01016666667
441.47,9.98741666665,30.3966666667,14.6295833334,20.4555833333,6.74058333333,8.56533333334,11.8748333333,14.0300833333,9.02433333334
441.82,9.99066666666,30.4684166667,14.6256666667,20.4940833333,6.74325,8.58808333333,11.8958333333,14.0574166667,9.0325
442.18,10.0163333333,30.5459166667,14.6566666667,20.5546666667,6.76066666667,8.609,11.9013333333,14.0931666667,9.04241666666
442.53,10.0141666667,30.5999166667,14.6863333333,20.6025833334,6.7625,8.62733333333,11.9181666666,14.10125,9.05308333333
442.89,10.0356666667,30.6975,14.725,20.6550833333,6.7775,8.65675,11.94525,14.1319166666,9.06608333333
443.24,10.00125,30.7041666667,14.6924166667,20.6431666667,6.76708333333,8.62991666667,11.9310833334,14.10925,9.04208333333
443.60,10.02625,30.74425,14.6835,20.6438333333,6.76508333334,8.64191666667,11.9226666667,14.1134166667,9.0585
443.95,10.0769166666,30.7765,14.7174166667,20.6524166667,6.79866666667,8.65358333333,11.9585,14.1448333333,9.08825
444.31,10.08925,30.8060833333,14.7305,20.6564166667,6.80125,8.64083333333,11.96375,14.1545,9.09933333334
444.66,10.0731666667,30.78875,14.7096666667,20.6225,6.77391666667,8.60425,11.9323333333,14.1359166667,9.08616666666
445.02,10.0908333333,30.8353333333,14.7290833333,20.6236666667,6.78575,8.60425,11.9429166667,14.1466666667,9.0865
445.37,10.0625833333,30.8360833334,14.7149166667,20.5954166667,6.75308333333,8.55658333334,11.9199166667,14.1174166666,9.0555
445.72,10.0384166667,30.8365,14.70475,20.5746666666,6.717,8.50908333333,11.8805,14.0960833334,9.03133333333
446.08,10.01225,30.833,14.6799166666,20.567,6.69833333334,8.4815,11.8565833333,14.0671666667,9.00591666667
446.43,9.99541666666,30.8261666666,14.649,20.5471666666,6.691,8.44783333333,11.8361666667,14.05875,8.97358333333
446.79,9.97008333335,30.8275833333,14.6334166666,20.5255833333,6.657,8.42875,11.8041666667,14.0220833334,8.94791666667
447.14,9.943,30.8005833334,14.6083333333,20.5035833333,6.62141666667,8.412,11.778,13.9929166667,8.91716666667
447.50,9.9355,30.8309166667,14.6313333333,20.5355,6.62275,8.432,11.7950833334,14.0095833334,8.92691666667
447.85,9.95108333333,30.8836666667,14.6508333334,20.5920833333,6.64983333333,8.48316666666,11.821,14.0340833334,8.96466666667
448.21,9.95075,30.911,14.6531666667,20.6021666666,6.65566666666,8.48558333333,11.8091666667,14.0289166667,8.95508333333
448.56,9.97975,30.992,14.6961666667,20.6641666667,6.69666666667,8.54033333333,11.8399166667,14.0696666667,8.99466666667
448.92,10.0034166667,31.0514166667,14.7175833333,20.7213333333,6.72158333333,8.58266666667,11.86025,14.1015833333,9.02558333333
449.27,10.0240833333,31.095,14.77275,20.7938333333,6.77516666667,8.63491666667,11.9105,14.1484166667,9.06408333333
449.62,10.0203333333,31.1174166666,14.7935,20.8420833333,6.79925,8.65816666666,11.92625,14.1678333333,9.08833333333
449.98,10.05025,31.1733333334,14.84375,20.8785,6.82283333333,8.70550000001,11.9653333333,14.2109166667,9.15016666666
450.33,10.0705,31.2041666667,14.8699166667,20.9294166666,6.83916666666,8.74824999999,11.9791666667,14.21975,9.19275
450.69,10.0899166667,31.2398333333,14.9119166667,20.9594166667,6.88016666667,8.77483333333,12.00675,14.2594166667,9.24816666666
451.04,10.1318333333,31.3304166667,14.96925,21.0373333333,6.92858333333,8.81316666668,12.0514166667,14.31375,9.29625
451.40,10.1593333333,31.3999166667,14.9953333334,21.0716666666,6.95883333333,8.82225,12.0643333333,14.339,9.30816666667
451.75,10.1675,31.4251666667,15.0124166667,21.0815,6.94733333333,8.80925,12.0675833333,14.3405833333,9.30558333332
452.10,10.17825,31.4786666667,15.0270833333,21.1055833334,6.93066666667,8.82599999999,12.0914166667,14.3551666667,9.30633333333
452.46,10.17325,31.5011666667,15.0365,21.1126666667,6.91358333333,8.82066666666,12.07825,14.3610833333,9.3035
452.81,10.1615,31.53025,15.036,21.1323333334,6.90216666666,8.82916666666,12.0721666667,14.3614166667,9.30691666668
453.17,10.1789166667,31.5415833333,15.0285833333,21.1155,6.88958333334,8.82625,12.0549166667,14.3648333333,9.28983333334
453.52,10.23375,31.6378333334,15.07875,21.15675,6.93166666667,8.88108333333,12.09975,14.4231666667,9.3165
453.87,10.27775,31.701,15.1169166666,21.21675,6.95283333333,8.91441666666,12.13425,14.4431666667,9.33233333333
454.23,10.25025,31.7483333334,15.1174166666,21.2150833333,6.93983333333,8.92624999999,12.1254166667,14.4554166667,9.31408333333
454.58,10.241,31.7475,15.0906666667,21.237,6.91675,8.91566666667,12.11675,14.4448333334,9.28566666667
454.93,10.207,31.7096666667,15.05075,21.1965,6.87783333333,8.88658333334,12.0659166667,14.4039166667,9.24083333334
455.29,10.2074166666,31.7206666667,15.0620833333,21.2265833333,6.87533333333,8.89308333334,12.0700833333,14.4064166667,9.24491666667
455.64,10.173,31.7123333333,15.0400833333,21.2121666667,6.85408333333,8.86908333333,12.03275,14.3788333334,9.19774999999
456.00,10.1689166667,31.7314166667,15.0676666667,21.24675,6.88291666667,8.88533333334,12.0655,14.3799166667,9.22483333333
456.35,10.1918333333,31.7574166667,15.08225,21.2895,6.93525,8.91233333333,12.109,14.4010833333,9.24608333334
456.70,10.1825,31.7493333333,15.0795833333,21.258,6.92975,8.88358333334,12.1053333333,14.39,9.22816666668
457.06,10.1400833333,31.7500833333,15.04175,21.20675,6.89791666667,8.84616666667,12.0721666667,14.34975,9.20425000001
457.41,10.0990833333,31.7516666666,15.0275,21.2064166667,6.8655,8.80641666668,12.048,14.3256666667,9.17425
457.76,10.0550833333,31.6976666667,14.9855833333,21.1460833333,6.85825,8.75724999999,12.0004166667,14.29225,9.14241666666
458.12,10.0644166667,31.6691666666,14.9978333334,21.1624166666,6.87833333334,8.73916666666,12.0060833334,14.31175,9.16283333333
458.47,10.0979166667,31.7349166667,15.0461666667,21.1945833333,6.93508333333,8.76825,12.0289166667,14.3699166667,9.20341666667
458.82,10.1358333333,31.79,15.0898333333,21.24925,6.98675,8.82108333333,12.0664166667,14.42175,9.25141666667
459.18,10.13425,31.8155833333,15.0973333334,21.2450833333,6.98566666667,8.81033333334,12.0653333334,14.4370833333,9.25308333333
459.53,10.12525,31.83975,15.098,21.2549166667,6.98825,8.81024999999,12.0603333333,14.4455,9.25591666666
459.88,10.1304166667,31.8421666667,15.086,21.2408333334,6.99416666667,8.80225,12.0515833333,14.4593333333,9.25316666666
460.24,10.1255833333,31.8690833333,15.1013333334,21.24925,7.00091666667,8.81308333333,12.0525833334,14.4581666667,9.25774999999
460.59,10.14625,31.9018333333,15.13675,21.296,7.03133333333,8.86024999999,12.0756666667,14.4900833334,9.28975
460.94,10.18925,31.9783333334,15.20325,21.38825,7.0885,8.93025,12.1218333334,14.5585833334,9.35316666667
461.29,10.2103333334,31.9840833333,15.22175,21.4010833333,7.13166666666,8.97266666666,12.14,14.5830833334,9.38566666667
461.65,10.2403333333,32.0685,15.2808333333,21.481,7.17533333333,9.03624999999,12.17625,14.6453333333,9.43833333332
462.00,10.2598333333,32.1724166667,15.3365833333,21.53275,7.20616666667,9.08566666668,12.2203333334,14.6729166666,9.45791666668
462.35,10.28725,32.20625,15.3794166667,21.5868333333,7.23566666666,9.13316666668,12.25325,14.7198333333,9.49158333333
462.71,10.2833333334,32.26575,15.3934166667,21.6210833333,7.23725,9.13824999999,12.25125,14.7283333333,9.49483333333
463.06,10.3014166667,32.26925,15.405,21.6500833333,7.26225,9.18558333334,12.2830833333,14.7414166667,9.53558333333
463.41,10.3031666667,32.263,15.3944166667,21.6613333333,7.25866666667,9.196,12.2915,14.7534166667,9.53558333334
463.76,10.3161666667,32.3049166667,15.4355,21.72875,7.27933333333,9.23425000001,12.3128333333,14.7734166667,9.55908333333
464.12,10.3405,32.3505,15.4578333333,21.77575,7.28241666667,9.25658333333,12.3348333333,14.8219166666,9.57941666667
464.47,10.3074166666,32.3305,15.4345833333,21.74675,7.26891666667,9.23216666666,12.2864166667,14.7910833333,9.53916666668
464.82,10.3454166667,32.3405833333,15.4514166667,21.7868333333,7.28616666667,9.25533333334,12.3076666667,14.8084166667,9.54066666667
465.17,10.3960833333,32.4079166667,15.4946666667,21.8734166666,7.326,9.30641666666,12.3595,14.8545833333,9.59383333333
465.53,10.4428333334,32.4384166667,15.5060833333,21.92075,7.3475,9.33066666667,12.3825,14.8904166666,9.60358333334
465.88,10.4398333333,32.41075,15.4825,21.9099166667,7.32966666667,9.32966666666,12.3509166667,14.8895,9.60549999999
466.23,10.40725,32.4185833333,15.4453333333,21.90975,7.30658333333,9.31091666668,12.3078333334,14.8389166667,9.55933333334
466.58,10.3890833333,32.4184166667,15.4413333334,21.9115833333,7.30225,9.29583333332,12.3105,14.84525,9.55166666667
466.94,10.4235833333,32.5175833333,15.493,22.0009166667,7.35875,9.32874999999,12.33,14.9145,9.57375000001
467.29,10.4425,32.56825,15.54125,22.0705833334,7.39741666667,9.37866666667,12.3760833333,14.9496666666,9.6245
467.64,10.4954166667,32.6368333333,15.5883333334,22.1314166667,7.44858333333,9.44066666667,12.40375,15.0106666667,9.66683333333
467.99,10.5055,32.6915833333,15.61775,22.18525,7.47916666667,9.45700000001,12.43225,15.0373333333,9.68908333332
468.35,10.5444166666,32.7454166667,15.6550833333,22.2771666667,7.51191666666,9.49200000001,12.47775,15.0856666667,9.72383333333
468.70,10.5309166667,32.79925,15.6603333333,22.31175,7.50375,9.49858333334,12.4776666667,15.10575,9.73625
469.05,10.5143333333,32.79075,15.6455833334,22.3065833333,7.4955,9.48116666667,12.4416666667,15.095,9.70025000001
469.40,10.5090833334,32.80375,15.6825,22.3438333333,7.51083333333,9.51958333333,12.45625,15.1245,9.73375000001
469.75,10.54625,32.86475,15.7224166667,22.3975833333,7.55841666667,9.56108333333,12.4968333333,15.1695833333,9.75308333334
470.11,10.5870833333,32.9036666667,15.7686666667,22.4505,7.59033333333,9.60558333334,12.5591666667,15.2409166667,9.79941666666
470.46,10.654,32.9535833333,15.85075,22.53225,7.68091666667,9.68675000001,12.63325,15.3055833333,9.90141666668
470.81,10.6555,32.9171666667,15.8163333333,22.50825,7.6675,9.70116666666,12.6355,15.27275,9.90425000001
471.16,10.6833333333,32.9815,15.8565833333,22.5469166666,7.68816666667,9.70716666667,12.6584166667,15.2944166666,9.92016666666
471.51,10.62925,32.95025,15.8065833333,22.5358333333,7.6265,9.66558333332,12.5945833333,15.26275,9.86
471.87,10.62425,32.93,15.7951666667,22.5291666666,7.62033333334,9.67041666666,12.59475,15.2471666667,9.85833333332
472.22,10.6196666666,32.9569166667,15.78775,22.5320833333,7.61783333333,9.66316666666,12.5905,15.2713333334,9.8665
472.57,10.616,32.9691666667,15.7730833333,22.5775833333,7.63775,9.67191666666,12.5803333333,15.3015,9.88466666667
472.92,10.6505833333,32.9973333333,15.8073333333,22.6394166667,7.67108333333,9.71708333333,12.6069166667,15.3345833334,9.93466666668
473.27,10.6273333333,33.00825,15.793,22.6585833334,7.65325,9.69783333334,12.6016666667,15.33625,9.92391666667
473.62,10.6430833333,33.0525833333,15.8125,22.7310833333,7.66516666667,9.70149999999,12.60575,15.38125,9.96299999999
473.98,10.6221666667,33.0660833334,15.8035,22.73025,7.64683333333,9.68616666666,12.5890833333,15.3691666666,9.95175000001
