wavelength,Back_AniMelf,Belly_AniMelf,Breast_AniMelf,Crissum_AniMelf,Crown_AniMelf,DorTail_AniMelf,Patch10_AniMelf,Patch11_AniMelf,Patch12_AniMelf,Patch13_AniMelf,Patch14_AniMelf,Rump_AniMelf,Throat_AniMelf,WingTip_AniMelf
401.08,9.69966666667,4.01133333333,4.06,4.67666666667,31.744,5.723,8.84933333333,6.74666666667,14.143,11.1233333333,3.36366666667,10.0786666667,6.47,6.69433333333
401.44,9.614,3.99433333333,3.95966666667,4.57366666667,31.6456666667,5.701,8.835,6.705,14.13,11.1053333333,3.30333333333,10.049,6.384,6.676
401.80,9.587,3.976,3.88166666667,4.48333333333,31.5643333333,5.66366666667,8.81166666667,6.66266666667,14.135,11.093,3.26866666667,10.0826666667,6.28033333333,6.67233333333
402.16,9.61066666667,3.90333333333,3.85,4.414,31.4003333333,5.66866666667,8.782,6.66,14.2023333333,11.0963333333,3.30066666667,10.0716666667,6.21766666667,6.73233333333
402.52,9.568,3.781,3.84566666667,4.351,31.421,5.713,8.71666666667,6.69633333333,14.2773333333,11.1176666667,3.32433333333,10.0853333333,6.18033333333,6.67966666667
402.88,9.54766666667,3.756,3.832,4.313,31.4016666667,5.69833333333,8.782,6.73666666667,14.2483333333,11.0886666667,3.363,10.114,6.15133333333,6.69766666667
403.24,9.51866666667,3.71666666667,3.858,4.29566666667,31.381,5.695,8.80433333333,6.778,14.3066666667,11.0956666667,3.407,10.1266666667,6.13766666667,6.74333333333
403.60,9.538,3.66166666667,3.90866666667,4.286,31.364,5.71,8.86133333333,6.74833333333,14.258,11.142,3.40733333333,10.1556666667,6.173,6.732
403.95,9.569,3.58866666667,3.89166666667,4.21433333333,31.3846666667,5.671,8.87633333333,6.746,14.2146666667,11.158,3.40266666667,10.183,6.15833333333,6.703
404.31,9.48466666667,3.501,3.864,4.18033333333,31.32,5.66933333333,8.80466666667,6.77533333333,14.146,11.201,3.43733333333,10.169,6.08266666667,6.67966666667
404.67,9.42733333333,3.39733333333,3.847,4.13133333333,31.2916666667,5.606,8.71566666667,6.726,14.1146666667,11.172,3.399,10.139,6.05066666667,6.618
405.03,9.46166666667,3.43466666667,3.88,4.13866666667,31.2006666667,5.67433333333,8.739,6.757,14.219,11.2763333333,3.46166666667,10.1573333333,6.102,6.68
405.39,9.47533333333,3.41,3.90966666667,4.162,31.187,5.67066666667,8.79533333333,6.77,14.227,11.363,3.457,10.2053333333,6.11233333333,6.69566666667
405.75,9.50333333333,3.38133333333,3.924,4.211,31.22,5.688,8.84333333333,6.80633333333,14.279,11.445,3.48733333333,10.1876666667,6.12933333333,6.71766666667
406.11,9.44633333333,3.34466666667,3.91,4.17566666667,31.2223333333,5.665,8.80933333333,6.801,14.2536666667,11.472,3.42833333333,10.15,6.12733333333,6.668
406.47,9.50933333333,3.36166666667,3.86666666667,4.14,31.1433333333,5.646,8.83166666667,6.786,14.2326666667,11.538,3.39633333333,10.1556666667,6.11333333333,6.71866666667
406.83,9.43433333333,3.28133333333,3.804,4.049,31.086,5.55933333333,8.73833333333,6.70333333333,14.207,11.5446666667,3.30666666667,10.039,6.03133333333,6.64233333333
407.19,9.451,3.24466666667,3.78666666667,4.02066666667,31.0846666667,5.53633333333,8.676,6.691,14.1633333333,11.601,3.26533333333,10.042,6.01033333333,6.61966666667
407.55,9.45433333333,3.21966666667,3.75566666667,3.976,30.9916666667,5.51966666667,8.645,6.696,14.1633333333,11.6456666667,3.269,10.0366666667,5.957,6.62266666667
407.90,9.42066666667,3.24166666667,3.77533333333,4.005,30.896,5.539,8.631,6.68966666667,14.2123333333,11.697,3.291,10.021,5.97466666667,6.66566666667
408.26,9.503,3.25666666667,3.73433333333,4.00633333333,30.831,5.56,8.64466666667,6.67433333333,14.2546666667,11.7646666667,3.29333333333,10.0426666667,5.988,6.665
408.62,9.579,3.31433333333,3.77766666667,4.03133333333,30.8673333333,5.62066666667,8.707,6.72933333333,14.3323333333,11.8833333333,3.359,10.1246666667,6.06133333333,6.73066666667
408.98,9.585,3.27966666667,3.74366666667,4.01866666667,30.8366666667,5.59966666667,8.656,6.73033333333,14.2693333333,11.955,3.31633333333,10.115,6.025,6.70666666667
409.34,9.63433333333,3.26133333333,3.766,3.99666666667,30.836,5.62033333333,8.61133333333,6.73133333333,14.3463333333,12.0073333333,3.33666666667,10.103,6.02433333333,6.717
409.70,9.64833333333,3.26866666667,3.76866666667,3.95266666667,30.708,5.65866666667,8.61266666667,6.76166666667,14.3133333333,12.056,3.334,10.141,6.04033333333,6.73166666667
410.06,9.68133333333,3.29,3.75566666667,3.93733333333,30.7023333333,5.71333333333,8.64133333333,6.77166666667,14.3783333333,12.1416666667,3.38366666667,10.1646666667,6.02666666667,6.75766666667
410.42,9.66133333333,3.29866666667,3.77633333333,3.93266666667,30.662,5.71,8.629,6.79833333333,14.3866666667,12.2193333333,3.424,10.176,6.01,6.726
410.77,9.751,3.388,3.81766666667,3.99,30.6646666667,5.77666666667,8.70266666667,6.87766666667,14.4483333333,12.3553333333,3.474,10.2626666667,6.04,6.798
411.13,9.76733333333,3.496,3.832,4.02266666667,30.615,5.851,8.77366666667,6.915,14.5196666667,12.4393333333,3.513,10.2673333333,6.08166666667,6.85166666667
411.49,9.76533333333,3.50566666667,3.79033333333,4.03666666667,30.5416666667,5.85166666667,8.769,6.92733333333,14.5543333333,12.4726666667,3.52366666667,10.2446666667,6.063,6.81633333333
411.85,9.78866666667,3.509,3.758,4.01,30.5506666667,5.88033333333,8.788,6.94566666667,14.5793333333,12.546,3.55233333333,10.2616666667,6.02566666667,6.84066666667
412.21,9.75433333333,3.537,3.77766666667,4.01866666667,30.5923333333,5.91133333333,8.83433333333,6.97433333333,14.6556666667,12.634,3.57233333333,10.2563333333,6.05,6.91666666667
412.57,9.70633333333,3.52933333333,3.72733333333,3.96766666667,30.4623333333,5.89766666667,8.83433333333,6.93866666667,14.6133333333,12.672,3.54366666667,10.1993333333,5.94933333333,6.88533333333
412.92,9.66533333333,3.50066666667,3.71633333333,3.932,30.5486666667,5.90666666667,8.846,6.965,14.6616666667,12.684,3.54733333333,10.2103333333,5.92033333333,6.874
413.28,9.613,3.42933333333,3.674,3.893,30.4563333333,5.869,8.844,6.937,14.5466666667,12.647,3.52733333333,10.1763333333,5.86733333333,6.803
413.64,9.58366666667,3.40233333333,3.67766666667,3.87066666667,30.4886666667,5.9,8.85966666667,6.949,14.6406666667,12.6743333333,3.522,10.205,5.83133333333,6.759
414.00,9.60433333333,3.40433333333,3.70566666667,3.87533333333,30.4206666667,5.88366666667,8.87466666667,6.99,14.6606666667,12.6793333333,3.50766666667,10.254,5.78633333333,6.78166666667
414.36,9.615,3.384,3.70533333333,3.85733333333,30.363,5.91766666667,8.86333333333,6.989,14.6973333333,12.6433333333,3.509,10.239,5.767,6.785
414.72,9.56666666667,3.27433333333,3.63133333333,3.787,30.25,5.88566666667,8.81066666667,6.94466666667,14.6513333333,12.5303333333,3.44466666667,10.1743333333,5.647,6.688
415.07,9.53033333333,3.15433333333,3.57466666667,3.68833333333,30.1496666667,5.812,8.70333333333,6.87333333333,14.6143333333,12.4363333333,3.39733333333,10.138,5.543,6.63466666667
415.43,9.52,3.13533333333,3.58433333333,3.64766666667,30.1286666667,5.829,8.722,6.86166666667,14.6313333333,12.4006666667,3.39566666667,10.1503333333,5.498,6.69433333333
415.79,9.50633333333,3.116,3.60033333333,3.59866666667,30.0246666667,5.83666666667,8.724,6.85733333333,14.6433333333,12.377,3.39,10.1893333333,5.48333333333,6.69633333333
416.15,9.57666666667,3.079,3.59,3.55766666667,29.9006666667,5.83933333333,8.68133333333,6.83966666667,14.647,12.29,3.39633333333,10.2203333333,5.40633333333,6.70033333333
416.51,9.59333333333,3.03966666667,3.56633333333,3.524,29.8816666667,5.83066666667,8.68033333333,6.849,14.6973333333,12.217,3.40166666667,10.2473333333,5.384,6.71366666667
416.86,9.659,3.03,3.522,3.48166666667,29.728,5.795,8.66833333333,6.83566666667,14.6693333333,12.1426666667,3.379,10.217,5.32266666667,6.705
417.22,9.63966666667,3.011,3.47566666667,3.455,29.664,5.77933333333,8.661,6.80133333333,14.6873333333,12.0923333333,3.388,10.1986666667,5.268,6.71833333333
417.58,9.637,2.92166666667,3.37533333333,3.412,29.5516666667,5.69133333333,8.63,6.76366666667,14.635,11.9666666667,3.37433333333,10.0853333333,5.19033333333,6.71933333333
417.94,9.59266666667,2.83333333333,3.28766666667,3.337,29.404,5.66733333333,8.589,6.68533333333,14.601,11.8306666667,3.35033333333,9.99166666667,5.10966666667,6.639
418.29,9.57333333333,2.806,3.253,3.29966666667,29.303,5.64533333333,8.52266666667,6.64933333333,14.5736666667,11.7703333333,3.328,9.96666666667,5.06433333333,6.63933333333
418.65,9.58866666667,2.787,3.22666666667,3.267,29.2626666667,5.634,8.52633333333,6.618,14.6033333333,11.708,3.34033333333,9.98733333333,5.04866666667,6.63466666667
419.01,9.59533333333,2.754,3.21433333333,3.23566666667,29.196,5.62733333333,8.52966666667,6.63766666667,14.5623333333,11.6456666667,3.349,9.954,5.029,6.59333333333
419.37,9.62533333333,2.737,3.20366666667,3.21866666667,29.128,5.62133333333,8.49066666667,6.63033333333,14.595,11.6176666667,3.36133333333,9.952,5.023,6.60266666667
419.73,9.633,2.682,3.15,3.19366666667,29.0766666667,5.60566666667,8.45833333333,6.614,14.5763333333,11.5506666667,3.344,9.888,4.96733333333,6.58433333333
420.08,9.579,2.643,3.09,3.11766666667,28.9806666667,5.562,8.40766666667,6.58833333333,14.5436666667,11.5026666667,3.30766666667,9.84566666667,4.88766666667,6.54433333333
420.44,9.55933333333,2.61566666667,3.038,3.06933333333,28.877,5.55433333333,8.33866666667,6.543,14.5173333333,11.445,3.28866666667,9.81433333333,4.843,6.53466666667
420.80,9.509,2.56566666667,3.01866666667,3.04233333333,28.8223333333,5.52066666667,8.311,6.49666666667,14.5016666667,11.3953333333,3.269,9.79533333333,4.801,6.52466666667
421.16,9.516,2.53533333333,2.999,3.014,28.7466666667,5.53166666667,8.26766666667,6.49633333333,14.5293333333,11.3793333333,3.271,9.79466666667,4.779,6.53133333333
421.51,9.52866666667,2.551,3.01166666667,2.994,28.692,5.55466666667,8.24933333333,6.50233333333,14.5096666667,11.3893333333,3.264,9.82266666667,4.78866666667,6.552
421.87,9.54266666667,2.543,3.001,2.98733333333,28.666,5.54566666667,8.237,6.51366666667,14.516,11.387,3.281,9.82033333333,4.78133333333,6.58266666667
422.23,9.52033333333,2.50733333333,2.97233333333,2.95066666667,28.592,5.535,8.23433333333,6.513,14.496,11.3453333333,3.257,9.82333333333,4.73566666667,6.57066666667
422.58,9.504,2.50633333333,2.98566666667,2.937,28.5233333333,5.54066666667,8.22233333333,6.54133333333,14.4943333333,11.366,3.257,9.80833333333,4.71633333333,6.598
422.94,9.5,2.49166666667,2.96766666667,2.91666666667,28.4396666667,5.54333333333,8.219,6.52433333333,14.531,11.3746666667,3.254,9.83366666667,4.67533333333,6.62566666667
423.30,9.48333333333,2.47633333333,2.948,2.888,28.3866666667,5.548,8.20733333333,6.52566666667,14.4893333333,11.341,3.21833333333,9.827,4.613,6.615
423.66,9.45566666667,2.45133333333,2.91133333333,2.833,28.29,5.52933333333,8.161,6.48466666667,14.4846666667,11.3223333333,3.181,9.82166666667,4.57733333333,6.60066666667
424.01,9.454,2.44333333333,2.91433333333,2.84533333333,28.2633333333,5.542,8.18733333333,6.47666666667,14.4716666667,11.299,3.183,9.81766666667,4.57,6.585
424.37,9.443,2.432,2.91866666667,2.855,28.2066666667,5.54,8.20266666667,6.509,14.4603333333,11.3176666667,3.19733333333,9.82833333333,4.56533333333,6.58966666667
424.73,9.438,2.42966666667,2.916,2.83666666667,28.1386666667,5.56633333333,8.19766666667,6.53666666667,14.4696666667,11.347,3.211,9.82966666667,4.56266666667,6.60166666667
425.08,9.42533333333,2.427,2.89966666667,2.821,28.072,5.54266666667,8.21666666667,6.54066666667,14.4513333333,11.3406666667,3.18933333333,9.825,4.52033333333,6.59066666667
425.44,9.40166666667,2.40333333333,2.882,2.81433333333,27.9833333333,5.537,8.19666666667,6.51533333333,14.4803333333,11.349,3.18633333333,9.80466666667,4.482,6.55666666667
425.80,9.399,2.4,2.89466666667,2.82933333333,27.94,5.546,8.21966666667,6.502,14.4853333333,11.4133333333,3.17566666667,9.82633333333,4.471,6.57033333333
426.16,9.42033333333,2.38466666667,2.878,2.853,27.9253333333,5.54733333333,8.22866666667,6.50666666667,14.5273333333,11.4553333333,3.19366666667,9.813,4.48266666667,6.57333333333
426.51,9.43033333333,2.36833333333,2.86433333333,2.85633333333,27.878,5.55433333333,8.21333333333,6.50533333333,14.5666666667,11.464,3.2,9.81966666667,4.46866666667,6.581
426.87,9.43433333333,2.37033333333,2.85166666667,2.84,27.8643333333,5.56066666667,8.22,6.513,14.5746666667,11.502,3.19,9.81066666667,4.476,6.59333333333
427.23,9.43566666667,2.328,2.80366666667,2.80466666667,27.8056666667,5.525,8.18333333333,6.487,14.5966666667,11.5673333333,3.19766666667,9.764,4.48166666667,6.54866666667
427.58,9.438,2.32166666667,2.81733333333,2.83633333333,27.7653333333,5.531,8.19733333333,6.53166666667,14.5993333333,11.628,3.228,9.76666666667,4.50666666667,6.545
427.94,9.47533333333,2.32666666667,2.81666666667,2.834,27.6986666667,5.52766666667,8.20033333333,6.564,14.6433333333,11.7166666667,3.227,9.774,4.53033333333,6.579
428.30,9.49533333333,2.333,2.80533333333,2.82266666667,27.6626666667,5.515,8.19033333333,6.54166666667,14.6923333333,11.761,3.20266666667,9.75666666667,4.50866666667,6.57366666667
428.65,9.51466666667,2.35366666667,2.80866666667,2.82066666667,27.5786666667,5.49466666667,8.17866666667,6.54533333333,14.69,11.7696666667,3.21433333333,9.77966666667,4.512,6.59233333333
429.01,9.51166666667,2.34633333333,2.792,2.80833333333,27.541,5.46466666667,8.13533333333,6.53166666667,14.6763333333,11.815,3.21366666667,9.76966666667,4.52333333333,6.57766666667
429.37,9.501,2.36333333333,2.78733333333,2.788,27.4876666667,5.47333333333,8.137,6.53666666667,14.6406666667,11.8266666667,3.21533333333,9.776,4.521,6.60433333333
429.72,9.495,2.36666666667,2.77133333333,2.775,27.4233333333,5.48233333333,8.10866666667,6.59,14.622,11.839,3.213,9.775,4.53033333333,6.58066666667
430.08,9.47033333333,2.36333333333,2.761,2.70733333333,27.3196666667,5.47333333333,8.07666666667,6.554,14.5683333333,11.86,3.16566666667,9.765,4.50333333333,6.55933333333
430.44,9.496,2.37066666667,2.77266666667,2.696,27.2243333333,5.471,8.08166666667,6.52866666667,14.5046666667,11.8933333333,3.166,9.776,4.53566666667,6.55733333333
430.79,9.475,2.34066666667,2.757,2.69833333333,27.11,5.42633333333,8.05433333333,6.512,14.482,11.896,3.15233333333,9.74666666667,4.50133333333,6.541
431.15,9.45466666667,2.34366666667,2.78433333333,2.706,27.0316666667,5.42733333333,8.098,6.51566666667,14.4816666667,11.8893333333,3.127,9.796,4.51666666667,6.55566666667
431.50,9.45266666667,2.372,2.79966666667,2.71633333333,26.9483333333,5.435,8.08833333333,6.512,14.4793333333,11.89,3.14633333333,9.817,4.50033333333,6.58233333333
431.86,9.47666666667,2.40633333333,2.81366666667,2.759,26.905,5.45633333333,8.09966666667,6.51966666667,14.496,11.933,3.19333333333,9.818,4.54133333333,6.56
432.22,9.515,2.404,2.82866666667,2.77066666667,26.8336666667,5.49066666667,8.09633333333,6.51733333333,14.4943333333,11.9466666667,3.215,9.83,4.57433333333,6.53
432.57,9.50666666667,2.36666666667,2.82033333333,2.757,26.7926666667,5.517,8.095,6.504,14.473,11.962,3.207,9.80166666667,4.54833333333,6.48566666667
432.93,9.47866666667,2.324,2.81,2.73533333333,26.657,5.51866666667,8.08266666667,6.487,14.442,11.9466666667,3.20133333333,9.77966666667,4.545,6.46066666667
433.29,9.51233333333,2.31833333333,2.82966666667,2.73966666667,26.6636666667,5.52066666667,8.116,6.50966666667,14.4553333333,12.0116666667,3.221,9.834,4.58566666667,6.47633333333
433.64,9.55366666667,2.33566666667,2.853,2.738,26.6126666667,5.52933333333,8.12833333333,6.499,14.5043333333,12.008,3.268,9.88133333333,4.62,6.499
434.00,9.57366666667,2.34533333333,2.90166666667,2.78833333333,26.5823333333,5.55166666667,8.14466666667,6.51266666667,14.5303333333,12.0486666667,3.34333333333,9.899,4.65,6.523
434.35,9.539,2.34633333333,2.88366666667,2.77566666667,26.5646666667,5.55866666667,8.15,6.51233333333,14.5406666667,12.0803333333,3.35633333333,9.88933333333,4.65566666667,6.52033333333
434.71,9.562,2.36966666667,2.89566666667,2.76266666667,26.5193333333,5.57733333333,8.15866666667,6.48933333333,14.5503333333,12.1223333333,3.37633333333,9.895,4.68666666667,6.51533333333
435.07,9.56433333333,2.37633333333,2.90466666667,2.74833333333,26.437,5.58966666667,8.128,6.48733333333,14.545,12.1343333333,3.39966666667,9.89666666667,4.68866666667,6.50533333333
435.42,9.58233333333,2.35433333333,2.90033333333,2.752,26.3766666667,5.58633333333,8.13433333333,6.45433333333,14.506,12.165,3.40033333333,9.875,4.70066666667,6.48233333333
435.78,9.57633333333,2.338,2.91666666667,2.72433333333,26.264,5.58333333333,8.119,6.40766666667,14.4963333333,12.165,3.39366666667,9.88,4.70433333333,6.52566666667
436.13,9.57766666667,2.366,2.93733333333,2.72833333333,26.2073333333,5.6,8.15,6.41766666667,14.5046666667,12.2413333333,3.43733333333,9.91766666667,4.71566666667,6.58666666667
436.49,9.64333333333,2.41333333333,2.967,2.77966666667,26.1853333333,5.63133333333,8.172,6.444,14.5443333333,12.3046666667,3.47233333333,9.96933333333,4.79433333333,6.645
436.84,9.74166666667,2.495,3.01,2.854,26.2183333333,5.68966666667,8.22766666667,6.508,14.617,12.3716666667,3.504,10.0503333333,4.86933333333,6.71433333333
437.20,9.77133333333,2.518,3.045,2.88133333333,26.1303333333,5.73,8.229,6.499,14.638,12.3963333333,3.51533333333,10.0353333333,4.85,6.74
437.56,9.79633333333,2.51433333333,3.04,2.90466666667,26.0483333333,5.71166666667,8.214,6.48466666667,14.5856666667,12.4156666667,3.492,10.0236666667,4.83266666667,6.72433333333
437.91,9.839,2.52533333333,3.01433333333,2.88266666667,25.961,5.68833333333,8.22533333333,6.49566666667,14.5866666667,12.4036666667,3.46833333333,10.0403333333,4.843,6.73433333333
438.27,9.878,2.51733333333,3.03133333333,2.88766666667,25.854,5.66866666667,8.19333333333,6.50833333333,14.578,12.3906666667,3.46733333333,10.0696666667,4.81966666667,6.731
438.62,9.84966666667,2.49,2.99466666667,2.89066666667,25.784,5.66,8.16466666667,6.513,14.5486666667,12.3556666667,3.44266666667,10.0696666667,4.78933333333,6.73933333333
438.98,9.867,2.48833333333,2.98066666667,2.893,25.7376666667,5.65433333333,8.16133333333,6.48933333333,14.5206666667,12.3473333333,3.42966666667,10.0373333333,4.772,6.76066666667
439.33,9.861,2.493,2.952,2.87566666667,25.6506666667,5.62866666667,8.12366666667,6.47533333333,14.4893333333,12.3056666667,3.408,10.0436666667,4.756,6.73733333333
439.69,9.87466666667,2.499,2.93166666667,2.86433333333,25.6196666667,5.64066666667,8.11833333333,6.47466666667,14.502,12.276,3.402,10.0556666667,4.734,6.72
440.04,9.9,2.47366666667,2.92633333333,2.87133333333,25.59,5.62866666667,8.102,6.48466666667,14.464,12.229,3.37066666667,10.045,4.726,6.732
440.40,9.87566666667,2.44666666667,2.90333333333,2.85833333333,25.5226666667,5.598,8.09733333333,6.45866666667,14.4393333333,12.188,3.34833333333,10.0386666667,4.67733333333,6.699
440.75,9.85666666667,2.435,2.907,2.84333333333,25.471,5.58833333333,8.078,6.447,14.4443333333,12.1843333333,3.35866666667,10.021,4.662,6.693
441.11,9.83966666667,2.40833333333,2.877,2.82433333333,25.411,5.543,8.05066666667,6.44133333333,14.4286666667,12.1643333333,3.33066666667,10.0106666667,4.62866666667,6.67133333333
441.47,9.80166666667,2.38233333333,2.848,2.78333333333,25.358,5.52533333333,8.053,6.421,14.4233333333,12.1556666667,3.31066666667,9.994,4.59666666667,6.679
441.82,9.79866666667,2.383,2.851,2.78633333333,25.3426666667,5.53966666667,8.04866666667,6.41033333333,14.4643333333,12.18,3.317,9.987,4.59433333333,6.68366666667
