wavelength,Back_PooBolm,Belly_PooBolm,Breast_PooBolm,Crissum_PooBolm,Crown_PooBolm,DorTail_PooBolm,Patch10_PooBolm,Patch11_PooBolm,Rump_PooBolm,Throat_PooBolm,WingTip_PooBolm
377.26,12.1547333333,28.0924,5.4148,15.9688,7.61126666666,6.5362,20.5156,30.1863333333,8.05642222222,24.9525333333,8.86713333333
377.63,12.2316666667,28.1776666667,5.43606666667,16.0382,7.66566666665,6.57853333333,20.6186,30.3370666667,8.08764444445,25.0174666667,8.95159999999
377.99,12.2467333333,28.2976666667,5.4672,16.0998,7.68153333333,6.59553333333,20.6923333333,30.4612,8.09244444445,25.1514,8.97826666667
378.35,12.2996,28.3557333333,5.4986,16.166,7.70686666667,6.61106666667,20.8123333333,30.5498666667,8.12106666666,25.2191333333,9.00339999999
378.71,12.241,28.3566,5.5058,16.1784,7.67606666668,6.5758,20.8456,30.4494,8.10433333333,25.2294666667,8.96553333333
379.07,12.1664,28.3132666667,5.4814,16.1202,7.60973333332,6.49933333333,20.809,30.4225333333,8.07479999999,25.2514666667,8.90506666666
379.44,12.1145333333,28.3036,5.46053333334,16.1664,7.58453333334,6.48353333333,20.8858,30.3971333333,8.06591111111,25.2830666667,8.85779999999
379.80,12.096,28.4386666667,5.43053333333,16.2073333333,7.58426666666,6.42553333333,20.9557333333,30.4480666667,8.05813333333,25.3653333333,8.84886666667
380.16,12.0902666667,28.4520666667,5.4078,16.215,7.58366666667,6.37926666667,20.9879333333,30.421,8.03982222222,25.414,8.82606666667
380.52,12.2010666667,28.6244666667,5.48566666667,16.3237333333,7.69359999999,6.45586666667,21.1423333333,30.4976666667,8.09182222221,25.5332,8.90926666667
380.88,12.1421333333,28.6444666667,5.43773333333,16.3276,7.61453333333,6.41393333333,21.2064,30.4429333333,8.01771111111,25.6034666667,8.8826
381.24,12.0836666667,28.7045333333,5.38,16.3064,7.59379999999,6.35346666667,21.2661333333,30.3672,7.97797777779,25.6356666667,8.80533333332
381.61,12.1718,28.7766666667,5.44073333333,16.3609333333,7.68459999999,6.44186666667,21.3742,30.3792666667,8.04333333333,25.7569333333,8.86700000001
381.97,12.2473333333,28.7460666667,5.48826666667,16.406,7.75973333334,6.49693333333,21.4486666667,30.4089333333,8.16331111112,25.7499333333,8.92726666667
382.33,12.3140666667,28.8844,5.5322,16.4587333333,7.79119999999,6.50213333333,21.5674,30.4909333333,8.21933333333,25.8699333333,8.95579999999
382.69,12.3935333333,29.0464666667,5.6274,16.5094,7.82886666666,6.57973333334,21.6627333333,30.5921333333,8.30433333333,25.976,9.05353333334
383.05,12.4722,29.2063333333,5.67166666667,16.5919333333,7.89673333334,6.64573333333,21.7398666667,30.6544,8.36295555555,26.113,9.09693333334
383.41,12.5699333333,29.3094666667,5.7564,16.6444666667,7.98533333333,6.7412,21.8236666667,30.7639333333,8.46577777778,26.2160666667,9.1854
383.77,12.6497333333,29.4404,5.79486666667,16.7027333333,8.00946666666,6.7784,21.8956,30.9032,8.49224444444,26.3378666667,9.2034
384.14,12.6873333333,29.5898,5.8658,16.8012,8.06779999999,6.84946666667,22.0372,31.0086,8.57006666668,26.4132,9.25739999999
384.50,12.7467333333,29.6589333333,5.88913333333,16.8558,8.11339999999,6.86253333333,22.0978,31.086,8.61197777779,26.4701333333,9.28306666667
384.86,12.7277333333,29.7066,5.86593333333,16.833,8.11466666666,6.824,22.1080666667,31.1286,8.58606666667,26.471,9.22793333334
385.22,12.8344666667,29.8226,5.9284,16.9602666667,8.20940000001,6.90073333333,22.2258,31.3183333333,8.63428888889,26.6132,9.31773333333
385.58,12.7760666667,29.9032,5.87746666667,16.9753333333,8.14466666668,6.7924,22.2438,31.3674,8.56364444446,26.6376,9.22753333334
385.94,12.7521333333,29.9687333333,5.83313333333,16.9524,8.08166666668,6.73313333333,22.2916,31.3852666667,8.49424444444,26.6738666667,9.1874
386.30,12.7438666667,30.0494666667,5.77286666667,16.9613333333,8.0996,6.71273333333,22.2908,31.4101333333,8.46993333334,26.6864666667,9.16980000001
386.66,12.7624,30.1226,5.77253333333,17.0339333333,8.14846666667,6.7306,22.366,31.432,8.45726666667,26.7201333333,9.16233333333
387.03,12.6986666667,30.0833333333,5.71093333333,17.0001333333,8.08899999999,6.6528,22.3296,31.4222,8.38793333334,26.7058,9.07446666667
387.39,12.7568,30.1974666666,5.757,17.1061333333,8.1568,6.6452,22.4632,31.5326,8.4114,26.8078,9.10426666667
387.75,12.7968666667,30.2311333333,5.8138,17.1976,8.23106666666,6.69213333333,22.5484666667,31.5538,8.47215555554,26.857,9.16733333333
388.11,12.8248666667,30.3069333333,5.80746666667,17.1812666667,8.22666666667,6.6594,22.5783333333,31.6018,8.44813333334,26.9165333333,9.1572
388.47,12.7212,30.316,5.72133333333,17.1143333333,8.13046666667,6.54746666667,22.5505333333,31.6097333333,8.35317777777,26.9269333333,9.05566666666
388.83,12.7737333333,30.413,5.7422,17.1808,8.17426666666,6.55126666667,22.6052,31.6608,8.41266666668,27.0084,9.09426666666
389.19,12.8792,30.5302666667,5.83213333333,17.2912,8.2696,6.62686666667,22.7282666667,31.7614,8.53748888888,27.1198,9.21566666667
389.55,12.9682,30.6090666667,5.8928,17.3831333334,8.3478,6.70193333333,22.8676666667,31.9036666667,8.64284444446,27.2142666667,9.30466666667
389.91,12.9472666667,30.6365333333,5.83506666667,17.4066,8.34999999999,6.6716,22.8605333333,31.9112666667,8.61439999999,27.2203333333,9.2344
390.27,12.9147333334,30.6694666667,5.83226666667,17.4391333334,8.32386666667,6.67533333333,22.8992666667,31.9023333333,8.59299999999,27.2733333333,9.21500000001
390.63,12.8730666667,30.6646,5.7734,17.419,8.26339999999,6.60633333333,22.9026666667,31.9529333333,8.59657777777,27.3286,9.14773333334
391.00,12.8558666667,30.7741333333,5.73313333333,17.4286,8.25293333332,6.5852,23.0010666667,31.9734,8.61271111113,27.3444666667,9.12793333334
391.36,12.8183333333,30.7912666667,5.66086666667,17.3951333333,8.21720000001,6.5382,22.9908666667,31.9447333333,8.57831111112,27.3526,9.06966666666
391.72,12.7817333333,30.8229333333,5.61206666667,17.3437333333,8.17066666667,6.49186666667,23.0174,31.911,8.55673333333,27.3719333333,9.0248
392.08,12.8064666667,30.907,5.6062,17.4249333333,8.17079999999,6.49413333333,23.1056,31.9712,8.57699999999,27.4958666666,9.02813333333
392.44,12.8506,30.9701333333,5.6554,17.4966666667,8.22940000001,6.53253333333,23.1962666667,32.0565333333,8.62113333335,27.5301333333,9.06106666667
392.80,12.7985333333,30.9331333333,5.6472,17.4984,8.18013333334,6.49946666667,23.2440666667,32.0712666667,8.59844444445,27.5337333333,9.04413333333
393.16,12.625,30.8624666667,5.48373333333,17.3494,8.0062,6.32246666667,23.1486,31.9463333333,8.411,27.431,8.86513333333
393.52,12.5696666667,30.87,5.43906666667,17.3188666667,7.96366666666,6.27473333333,23.1426666667,31.8901333333,8.34766666665,27.4468,8.80986666667
393.88,12.5808,30.992,5.44126666667,17.3494,7.95726666667,6.2456,23.2644,31.9522666667,8.35037777778,27.5501333333,8.81746666667
394.24,12.6195333333,31.0408666667,5.50253333333,17.3849333333,8.01213333333,6.23353333333,23.3336,32.0272666667,8.39413333334,27.5891333333,8.84326666666
394.60,12.6654,31.1164,5.51213333333,17.4227333333,8.03700000001,6.24993333333,23.4178,32.1117333333,8.39048888889,27.6286666667,8.86246666667
394.96,12.719,31.1858,5.59526666667,17.4965333333,8.08993333334,6.2968,23.4914666667,32.1832666667,8.43435555557,27.7016666667,8.91673333334
395.32,12.7625333333,31.2840666667,5.63793333333,17.5652666667,8.11039999999,6.3326,23.5960666667,32.2744666667,8.47131111112,27.7743333333,8.96753333333
395.68,12.8353333333,31.3864666667,5.70233333334,17.6542,8.17606666666,6.377,23.7076666667,32.3759333333,8.51926666665,27.8442,9.01653333333
396.04,12.8764666667,31.4562666667,5.76193333333,17.6876,8.24099999999,6.4084,23.812,32.4308666667,8.57933333333,27.8964,9.05939999999
396.40,12.9100666667,31.5273333333,5.80173333333,17.7548666667,8.25973333334,6.4488,23.8749333333,32.4210666667,8.60764444444,27.9896,9.09659999999
396.76,12.953,31.6474,5.7854,17.7896,8.30013333333,6.44113333333,23.9363333333,32.4754666667,8.62115555555,28.0714666667,9.07173333333
397.12,13.079,31.8051333333,5.8736,17.9206,8.41853333333,6.52793333333,24.1102,32.6364,8.74115555554,28.2202,9.13473333333
397.48,13.0327333333,31.8436666667,5.806,17.9041333334,8.39033333333,6.4876,24.1200666667,32.6268,8.72037777777,28.2388666667,9.07353333334
397.84,13.1173333333,31.9562,5.921,18.0094,8.48053333333,6.56913333333,24.1977333333,32.7635333333,8.82217777779,28.3729333333,9.1822
398.20,13.1290666667,32.0205333333,5.89606666666,18.0907333334,8.47573333334,6.5836,24.2846,32.8447333333,8.86506666667,28.4912,9.20660000001
398.56,13.1794,32.0851333333,5.92546666667,18.1675333333,8.53273333334,6.62113333333,24.3512666667,32.8640666667,8.92768888889,28.5634,9.25706666667
398.92,13.1845333333,32.143,5.91166666667,18.1969333333,8.51406666667,6.59406666667,24.4092,32.8636666667,8.90737777779,28.6558666667,9.25106666667
399.28,13.2123333333,32.1570666667,5.92626666667,18.2019333333,8.55040000001,6.603,24.3958666667,32.8605333333,8.91788888888,28.6660666667,9.25946666667
399.64,13.2083333333,32.1908666667,5.92746666667,18.2332,8.58553333333,6.63333333333,24.4248666667,32.8706666667,8.93404444445,28.7329333333,9.25986666666
400.00,13.2245333333,32.2450666667,5.92746666667,18.2934,8.58713333335,6.64546666667,24.4662666667,32.9440666667,8.93031111111,28.7991333333,9.26046666667
400.36,13.2598666667,32.2803333333,5.92053333333,18.3452666667,8.61119999999,6.6406,24.5236,32.9764666667,8.95166666667,28.8226666667,9.25893333333
400.72,13.3804,32.3826666667,6.04193333333,18.4887333333,8.69473333335,6.77293333333,24.6552666667,33.1152,9.07171111112,28.9455333333,9.37699999999
401.08,13.3866666667,32.4144666667,6.07206666666,18.5564666667,8.69106666665,6.80026666667,24.6908,33.1376,9.10168888889,29.0047333333,9.42113333333
401.44,13.4238666667,32.4985333333,6.12746666667,18.6496666667,8.71459999999,6.81733333333,24.7892,33.2554,9.14006666668,29.0804,9.47526666667
401.80,13.3628,32.4699333333,6.03273333333,18.6493333333,8.66073333333,6.74013333333,24.8076666667,33.2153333333,9.08762222221,29.0878,9.40046666667
402.16,13.4234,32.5860666666,6.04333333333,18.6588,8.69286666667,6.75126666667,24.9085333333,33.2985333333,9.08157777779,29.1427333333,9.40046666666
402.52,13.4434666667,32.7373333334,6.05166666667,18.7204,8.72713333334,6.73973333333,25.064,33.3960666667,9.10857777778,29.2954,9.42686666667
402.88,13.4872,32.805,6.06646666667,18.7643333333,8.7582,6.73546666667,25.1729333333,33.5379333333,9.12693333333,29.339,9.43499999999
403.24,13.4767333333,32.8721333333,6.0704,18.8200666667,8.73426666667,6.7134,25.2519333333,33.6033333333,9.13151111111,29.3856,9.41666666667
403.60,13.5008,32.9398666667,6.0308,18.8416666667,8.70260000001,6.67486666667,25.3230666667,33.7206,9.10684444444,29.4329333333,9.39613333333
403.95,13.4536,32.9142666667,5.992,18.8352666667,8.66833333334,6.6102,25.3264,33.6744,9.08828888889,29.423,9.36340000001
404.31,13.4404666667,32.9362,5.9624,18.8058666667,8.62526666665,6.58933333333,25.3345333333,33.7224,9.05784444445,29.4605333333,9.33960000001
404.67,13.436,33.0096,5.93226666667,18.8282,8.6304,6.54473333333,25.3831333333,33.7075333333,9.00351111112,29.4951333333,9.30313333334
405.03,13.4213333333,33.0633333333,5.89686666667,18.8258,8.60106666665,6.511,25.4123333333,33.7146,8.96917777777,29.5284,9.30366666667
405.39,13.4317333333,33.0631333333,5.92646666667,18.8268,8.58886666665,6.52486666667,25.428,33.6836666667,8.9693111111,29.5284666667,9.29839999999
405.75,13.4486,33.0966666667,5.92366666667,18.8328666667,8.56526666667,6.5314,25.4620666667,33.6934,8.94262222221,29.5064666667,9.27499999999
406.11,13.4344666667,33.145,5.9234,18.8679333333,8.55499999999,6.5438,25.4708,33.6702666667,8.94691111113,29.5333333333,9.28933333333
406.47,13.4495333333,33.1859333333,5.95513333333,18.8902,8.55466666667,6.581,25.4972,33.712,8.94519999999,29.5299333333,9.29253333334
406.83,13.4098666667,33.1830666667,5.92133333333,18.8782666667,8.52466666667,6.56766666667,25.4889333333,33.6696666667,8.95162222222,29.5217333333,9.28240000001
407.19,13.4430666667,33.2642666667,5.90006666667,18.9276666667,8.53139999999,6.587,25.6042,33.7256,8.95815555557,29.6151333333,9.31013333334
407.55,13.4632,33.3272,5.95046666667,18.9893333333,8.56473333334,6.6428,25.6624,33.7214,8.9957111111,29.6717333333,9.32746666665
407.90,13.5454,33.5017333333,6.01726666667,19.0873333333,8.61953333333,6.69533333333,25.7967333333,33.8739333333,9.02880000001,29.7817333333,9.36653333333
408.26,13.5865333333,33.5986,6.05813333333,19.1624,8.6852,6.71653333333,25.9047333333,33.9786666667,9.07433333333,29.8369333333,9.39353333334
408.62,13.6134666667,33.6678,6.09993333333,19.2054,8.71079999999,6.74206666667,25.9750666666,34.0546666667,9.13806666667,29.8994,9.45466666667
408.98,13.7111333333,33.7992,6.1822,19.3091333333,8.78526666665,6.81006666667,26.1255333333,34.1834,9.23251111111,29.9898,9.4898
409.34,13.7956666667,33.9538,6.18933333333,19.3873333333,8.84513333333,6.83706666667,26.2266666666,34.3316,9.27686666666,30.1094666667,9.51820000001
409.70,13.8573333333,34.0702,6.25246666667,19.478,8.91800000001,6.89806666667,26.3424666667,34.459,9.35564444445,30.2411333333,9.5786
410.06,13.8955333333,34.1532666667,6.29433333333,19.5519333333,8.94246666667,6.89133333333,26.4628666667,34.5539333333,9.38882222222,30.3399333333,9.61286666667
410.42,13.904,34.1782666667,6.29606666667,19.5822666667,8.93513333333,6.8658,26.4644666667,34.5204666667,9.37397777777,30.3652666667,9.60633333333
410.77,14.0180666667,34.3162666667,6.368,19.7256,9.01773333333,6.93253333333,26.5872,34.6488,9.42337777779,30.5251333333,9.65666666666
411.13,14.056,34.3622666667,6.42806666667,19.7934666667,9.07846666667,6.95806666667,26.599,34.6732666667,9.48668888889,30.5748,9.68146666665
411.49,14.0206,34.4125333333,6.3884,19.8042,9.02820000001,6.88473333333,26.6537333333,34.6914666667,9.45515555555,30.6312,9.65413333333
411.85,13.9668,34.3814666667,6.34133333333,19.7782666667,8.98586666666,6.8496,26.6189333333,34.6514666667,9.42971111113,30.6412666667,9.60753333332
412.21,13.9618,34.4427333333,6.34086666666,19.8157333333,8.95473333333,6.81666666667,26.6448666667,34.6198,9.41273333332,30.6761333333,9.59326666667
412.57,13.9634666667,34.4620666667,6.31893333333,19.8278,8.96813333333,6.815,26.6866666667,34.6211333333,9.41835555555,30.7320666667,9.56486666667
412.92,13.9206666667,34.4594,6.297,19.8378666667,8.9468,6.77713333333,26.6856,34.5893333333,9.35915555555,30.7392666667,9.52586666667
413.28,13.9113333333,34.4802666667,6.30986666667,19.8786,8.96400000001,6.79566666667,26.7630666667,34.5853333333,9.3824,30.7944666667,9.52913333333
413.64,13.9458666667,34.5571333333,6.34086666667,19.9693333333,9.00413333333,6.82613333333,26.8512666667,34.6424666667,9.42760000001,30.8285333334,9.57793333333
414.00,13.9368666667,34.5575333333,6.34853333333,19.9836,9.00439999999,6.84293333333,26.8492,34.6354666667,9.44193333335,30.8150666667,9.54619999999
414.36,13.9474666667,34.6242666667,6.3544,20.0288666667,9.02313333333,6.864,26.9408666667,34.7196,9.48268888887,30.9009333333,9.55480000001
414.72,13.8862,34.6172,6.2806,19.9846666667,8.97233333333,6.7924,26.9617333333,34.7049333333,9.43355555555,30.8804,9.51193333335
415.07,13.8937333333,34.6434666667,6.26173333333,19.9881333334,8.96406666666,6.77033333333,27.0411333333,34.7796666667,9.4084,30.9377333334,9.49886666667
415.43,13.9174666666,34.6571333333,6.27813333333,20.0053333333,9.0092,6.8,27.0558666667,34.7809333333,9.44364444445,30.9078666667,9.54139999999
415.79,13.9539333333,34.7446666667,6.2832,20.0443333333,9.038,6.80386666667,27.1226666667,34.8777333333,9.45215555555,30.9589333333,9.55326666667
416.15,14.0132,34.826,6.31453333333,20.0998666667,9.08446666666,6.84693333333,27.2245333333,34.9748666667,9.50517777777,31.0268666667,9.59113333335
416.51,14.0513333333,34.9083333333,6.33646666667,20.1572,9.10253333333,6.85906666667,27.2750666667,35.0524,9.50915555557,31.0878666667,9.58406666668
416.86,14.0882,34.9616666667,6.32853333333,20.1921333333,9.12039999999,6.88453333333,27.3387333333,35.0851333333,9.53684444445,31.1097333333,9.61106666668
417.22,14.0904666667,35.018,6.2986,20.1860666667,9.095,6.82586666667,27.37,35.1270666667,9.51291111112,31.1124666667,9.59073333334
417.58,14.1028,35.0664,6.2852,20.2005333333,9.10173333334,6.80786666667,27.3982666667,35.1178666667,9.49984444443,31.1701333333,9.58226666667
417.94,14.1788,35.2148666667,6.33513333334,20.3004666667,9.15219999999,6.8272,27.5268,35.2413333333,9.55293333333,31.2844666667,9.625
418.29,14.2222666667,35.2401333333,6.362,20.3381333333,9.18179999999,6.8362,27.5616666667,35.2606666667,9.57748888889,31.3124666667,9.647
418.65,14.2522666667,35.3456,6.40693333333,20.4032,9.20613333332,6.8812,27.6523333333,35.2787333333,9.61019999999,31.3814,9.6826
419.01,14.2643333333,35.4346,6.41693333333,20.4429333334,9.20586666665,6.88993333333,27.7005333333,35.3057333333,9.63197777777,31.4203333333,9.68733333334
419.37,14.2842666667,35.4977333333,6.45146666667,20.5076666667,9.2106,6.9082,27.7717333333,35.3326,9.65255555555,31.491,9.69340000001
419.73,14.2854666667,35.5219333333,6.47386666667,20.5324666667,9.2034,6.91953333333,27.8166666667,35.2848,9.67562222221,31.4997333333,9.7166
420.08,14.2724666667,35.5561333333,6.45726666667,20.5496666667,9.19066666667,6.8968,27.8439333333,35.3022,9.65860000001,31.5409333333,9.69213333333
420.44,14.2604,35.5931333333,6.45826666667,20.5724666667,9.17153333332,6.8908,27.8739333333,35.3158,9.66664444446,31.5575333333,9.69786666667
420.80,14.2637333333,35.6562666667,6.4766,20.6102666667,9.20380000001,6.8976,27.9182,35.3593333333,9.68544444445,31.6187333333,9.71080000001
421.16,14.2463333333,35.6861333333,6.44326666667,20.6304666667,9.19040000001,6.87046666667,27.9502666667,35.3698666667,9.67184444445,31.6414,9.68919999999
421.51,14.2189333333,35.6914,6.43806666667,20.6228,9.16833333332,6.8544,27.946,35.3431333333,9.66404444443,31.6384666667,9.66673333333
421.87,14.1966666667,35.6746666667,6.39766666667,20.6067333333,9.14166666667,6.8344,27.9439333334,35.3128666667,9.63733333333,31.619,9.647
422.23,14.192,35.7324,6.3798,20.6288,9.13259999999,6.8186,27.9984,35.3460666667,9.63757777777,31.6383333333,9.6316
422.58,14.1861333333,35.7416,6.37133333333,20.6343333333,9.12626666667,6.7924,28.0048,35.3656666667,9.64013333334,31.6356666667,9.61880000001
422.94,14.2214666667,35.8026,6.39133333333,20.6936,9.15480000001,6.8044,28.0570666667,35.4231333333,9.65740000001,31.7054666667,9.64706666667
423.30,14.2472666667,35.8626666667,6.39126666667,20.7382,9.17986666667,6.8072,28.0986666667,35.4752,9.67851111111,31.7764,9.6624
423.66,14.2696,35.9151333333,6.3852,20.7837333334,9.20293333334,6.81186666667,28.1384,35.5435333333,9.68986666667,31.8481333334,9.6544
424.01,14.2884,35.9628666666,6.40653333333,20.8234,9.22459999999,6.8306,28.1750666667,35.5556666667,9.71848888889,31.8776,9.68213333334
424.37,14.3260666667,36.0277333333,6.43006666667,20.8796666667,9.26386666667,6.85406666667,28.2404,35.6014,9.74402222222,31.9384,9.70379999999
424.73,14.3056,36.0191333333,6.41166666667,20.8817333334,9.2222,6.8168,28.2244666667,35.5764,9.72886666667,31.9371333333,9.68053333334
