wavelength,Back_DigGlom,Belly_DigGlom,Breast_DigGlom,Crissum_DigGlom,Crown_DigGlom,DorTail_DigGlom,Patch10_DigGlom,Rump_DigGlom,Throat_DigGlom,WingTip_DigGlom
662.93,7.54433333333,18.0162083333,15.5443133333,15.88175,5.55626666667,8.07816666667,18.5978666667,10.9277333333,6.2842,13.0142666667
663.26,7.4408,17.977,15.44082,15.82025,5.4488,7.9722,18.4686,10.8103333333,6.14813333333,12.8990666667
663.58,7.27166666667,17.8117083333,15.2679066667,15.6409166666,5.2696,7.7532,18.3017333333,10.646,6.005,12.7569333333
663.91,7.30133333333,17.87,15.3505133333,15.801,5.31066666667,7.84143333333,18.4532666667,10.7372,6.08356666667,12.8722666667
664.24,7.3194,17.8318333333,15.36716,15.7516666667,5.28826666667,7.8306,18.3815333333,10.6742,6.0289,12.895
664.57,7.37146666667,17.8337083333,15.371,15.7075,5.30666666667,7.85676666667,18.3974666667,10.6887333333,6.0671,12.918
664.89,7.2702,17.85375,15.3209866667,15.5718333333,5.17306666667,7.802,18.2725333333,10.6194,5.9765,12.8606
665.22,7.0948,17.7854583333,15.2308066667,15.4863333333,5.0418,7.69453333333,18.1881333333,10.4904,5.8967,12.7855333333
665.55,7.11173333333,17.859875,15.1955733333,15.4178333333,4.9702,7.6804,18.0806,10.4784,5.8742,12.8927333333
665.87,7.21326666667,18.051875,15.3037333333,15.4728333333,5.03066666667,7.7771,18.1199333333,10.5301333333,5.9755,13.0008666667
666.20,7.357,18.167,15.4723533333,15.64275,5.21506666666,7.98006666667,18.2206,10.7308666667,6.13476666667,13.212
666.53,7.43813333333,18.3842916667,15.5724,15.71875,5.3232,8.11856666667,18.3128,10.8367333333,6.254,13.3343333334
666.86,7.55786666667,18.4959166667,15.6757066667,15.7940833333,5.421,8.23543333333,18.4005333333,10.93,6.4035,13.4318
667.18,7.74633333333,18.6770833333,15.8359666667,15.8969166667,5.55753333334,8.3875,18.5036,11.0440666667,6.48833333333,13.5426666667
667.51,7.65166666667,18.607375,15.7956533333,15.695,5.43666666667,8.23336666667,18.3084666667,10.8871333333,6.35916666667,13.393
667.84,7.5702,18.5605833333,15.75874,15.65275,5.30993333333,8.12743333333,18.2532666667,10.8249333333,6.29066666667,13.3800666667
668.16,7.46566666667,18.5005,15.6529333333,15.5789166667,5.21246666667,7.98213333333,18.1304666667,10.7248,6.15143333333,13.2146666667
668.49,7.57653333333,18.6107916667,15.75242,15.6370833333,5.2788,8.01516666667,18.2038,10.7896666667,6.18303333333,13.2978666667
668.82,7.66819999999,18.65275,15.8045266667,15.6961666667,5.30366666667,8.05316666667,18.2276,10.8450666667,6.18356666667,13.3740666667
669.14,7.69406666667,18.7034166667,15.89956,15.78875,5.40313333333,8.13616666667,18.3254666667,10.9282666667,6.22296666667,13.4184
669.47,7.66220000001,18.6668333333,15.9063,15.7774166667,5.39266666667,8.08933333333,18.3568,10.9343333333,6.1775,13.463
669.80,7.7226,18.8205833333,15.9361933333,15.7853333333,5.4674,8.09893333333,18.3656,10.9494666667,6.233,13.4892666667
670.13,7.69586666666,18.7130833333,15.9290866667,15.729,5.42146666667,8.05680000001,18.3204,10.8730666667,6.16076666667,13.5051333333
670.45,7.54466666667,18.5399583333,15.7442333333,15.4975833333,5.24366666667,7.83693333333,18.1628,10.7086666667,5.93816666667,13.3535333333
670.78,7.41453333333,18.4178333333,15.67854,15.4500833333,5.14493333333,7.74933333333,18.0674666667,10.6472666667,5.80236666667,13.2691333333
671.10,7.27173333333,18.344375,15.52672,15.357,5.029,7.66573333333,18.0179333333,10.5734666667,5.65566666667,13.1302666667
671.43,7.28953333333,18.3010833333,15.5086466667,15.32725,5.05793333333,7.6431,17.9839333333,10.5881333333,5.65253333333,13.1032666667
671.76,7.127,18.2012916667,15.4563866667,15.1994166667,4.90533333333,7.45036666667,17.8552666667,10.4279333333,5.493,13.0840666667
672.08,7.0066,18.0335416667,15.3174133333,15.11275,4.8118,7.3131,17.7435333333,10.3073333333,5.40903333333,12.9816666667
672.41,6.82026666667,17.856875,15.1870666667,14.939,4.6234,7.11543333333,17.5734,10.0951333333,5.1539,12.8199333333
672.74,6.6608,17.6390833333,15.0451533333,14.7268333333,4.4082,6.89923333333,17.3485333333,9.89813333333,4.96933333333,12.6355333333
673.06,6.52066666667,17.4591666667,14.86028,14.5413333333,4.21426666667,6.68303333333,17.0974666667,9.66353333333,4.7995,12.3824
673.39,6.5252,17.3227916667,14.8444533333,14.5503333333,4.155,6.5717,17.0520666667,9.63153333332,4.77453333333,12.3900666667
673.72,6.45673333334,17.3264166667,14.81886,14.49925,4.09086666667,6.43306666667,16.9971333333,9.56306666665,4.67653333333,12.2724666667
674.04,6.38026666667,17.4161666667,14.82186,14.5485833333,4.0776,6.38733333333,17.0136,9.5118,4.61473333333,12.2481333333
674.37,6.18986666667,17.2651666667,14.6836733333,14.4029166667,3.94766666667,6.19656666667,16.9156666667,9.34600000001,4.48883333333,12.1562666667
674.69,6.3128,17.3309166667,14.8311333333,14.52425,4.1094,6.255,16.9786666667,9.42113333333,4.57353333333,12.3566666667
675.02,6.1138,17.2270416667,14.7317066667,14.3403333333,3.96053333333,6.1342,16.8121333333,9.19720000001,4.44243333333,12.1791333333
675.35,5.98373333333,17.1202083333,14.5778133333,14.20425,3.83653333333,6.00556666667,16.7077333334,9.06026666667,4.30316666667,12.0392666667
675.67,6.0094,17.2837916667,14.6506533333,14.1893333333,3.91746666667,6.14766666667,16.6994,9.09773333333,4.32076666667,12.1388666667
676.00,6.00586666667,17.4057916667,14.64756,14.1595833333,4.00926666667,6.1818,16.7248666667,9.15873333334,4.39926666667,12.1809333333
676.32,6.031,17.5460833333,14.67166,14.24525,4.09686666667,6.249,16.8014,9.22860000001,4.3952,12.2085333333
676.65,6.11393333333,17.7370833333,14.82112,14.3365,4.26946666667,6.4434,16.9232666667,9.33733333333,4.48933333333,12.3488666667
676.97,6.06913333333,17.7840416667,14.8053866667,14.2801666667,4.25806666667,6.50896666667,16.9105333333,9.29853333335,4.4999,12.3412
677.30,6.277,17.9625833333,14.9764533333,14.3755833333,4.42193333333,6.7346,17.0510666667,9.43379999999,4.73503333333,12.5453333333
677.63,6.4432,18.0642083333,15.19348,14.5058333334,4.5918,6.907,17.1859333333,9.59406666667,4.93896666667,12.7383333333
677.95,6.57346666667,18.2126666667,15.2668333333,14.5823333333,4.67466666667,7.02223333333,17.2222666667,9.62499999999,5.02373333333,12.8021333333
678.28,6.54253333333,18.1997916667,15.3159666667,14.5223333333,4.6324,7.05163333333,17.2118,9.6294,5.05253333333,12.7606666667
678.60,6.79113333333,18.3863333333,15.5461133333,14.85425,4.8968,7.2684,17.4248666667,9.9496,5.28603333333,13.0431333333
678.93,7.07826666667,18.6734583333,15.7985933333,15.20875,5.1334,7.60443333333,17.6854,10.2487333333,5.5806,13.3076
679.25,6.99186666667,18.4930416667,15.7677733333,15.1814166666,5.03026666667,7.486,17.6264666667,10.1802666667,5.50143333333,13.2118666666
679.58,7.08166666667,18.587875,15.8588333333,15.2835,5.11446666667,7.59153333333,17.6617333333,10.2265333333,5.63046666667,13.3234666667
679.90,7.07966666667,18.5842083333,15.8707266667,15.35075,5.1174,7.59196666667,17.6799333334,10.2052666667,5.64793333333,13.3243333333
