wavelength,Back_GeoConm,Belly_GeoConm,Breast_GeoConm,Crissum_GeoConm,Crown_GeoConm,DorTail_GeoConm,Patch10_GeoConm,Rump_GeoConm,Throat_GeoConm,WingTip_GeoConm
453.17,4.9306,5.12726666667,4.80753333333,6.40266666667,5.23286666667,6.83146666667,14.1192666667,7.91993333333,5.74893333333,8.17873333333
453.52,4.9316,5.1301,4.8058,6.40953333334,5.22546666667,6.84446666667,14.1261333333,7.92226666667,5.7432,8.17346666667
453.87,4.92806666667,5.13233333333,4.80113333334,6.41226666667,5.2204,6.84293333333,14.1211666667,7.91379999999,5.73566666667,8.17493333333
454.23,4.95086666667,5.18396666667,4.8382,6.43646666667,5.26393333333,6.8644,14.1595666667,7.94106666667,5.76353333333,8.20273333333
454.58,4.97586666667,5.20133333333,4.86073333333,6.45313333333,5.28873333333,6.888,14.1822666667,7.95300000001,5.79706666667,8.21506666667
454.93,4.99973333333,5.22663333333,4.8714,6.48079999999,5.32593333333,6.92206666667,14.2187666667,7.97573333333,5.82813333333,8.2376
455.29,5.00486666666,5.2463,4.8846,6.50179999999,5.33746666667,6.91073333333,14.2319333333,7.97700000001,5.836,8.23553333333
455.64,4.9882,5.22803333333,4.87093333333,6.49359999999,5.32886666667,6.89013333333,14.2296666667,7.96053333333,5.82933333333,8.2288
456.00,5.02093333333,5.24063333333,4.87653333333,6.51686666666,5.33953333333,6.91266666666,14.2537666667,7.97946666667,5.86033333333,8.26453333333
456.35,5.03786666667,5.2499,4.8852,6.51953333333,5.34953333333,6.9512,14.2640666667,7.98606666667,5.86553333333,8.26993333333
456.70,5.03593333333,5.24936666667,4.88913333333,6.52986666667,5.34806666667,6.93973333333,14.2723333333,7.98266666666,5.86246666667,8.2778
457.06,5.0654,5.27283333333,4.91293333333,6.56793333333,5.35986666667,6.97273333333,14.2928666667,8.01059999999,5.8882,8.29833333333
457.41,5.06566666667,5.2744,4.91993333333,6.56573333334,5.35726666667,6.962,14.2985666667,8.00260000001,5.8832,8.3062
457.76,5.0318,5.2464,4.88606666667,6.5498,5.33033333333,6.94426666667,14.2541333333,7.97286666666,5.85846666667,8.27213333333
458.12,5.03,5.22293333333,4.87906666667,6.5414,5.30226666667,6.9348,14.2447666667,7.96533333333,5.8486,8.264
458.47,5.02886666667,5.2137,4.8756,6.54246666666,5.30113333333,6.93333333333,14.2354,7.96826666667,5.83526666667,8.26633333333
458.82,5.02313333333,5.20843333333,4.87713333333,6.53766666666,5.29413333333,6.9254,14.2211666667,7.94846666667,5.8338,8.26193333333
459.18,5.00953333333,5.19826666667,4.8598,6.5158,5.2786,6.92513333334,14.2154666667,7.93480000001,5.81946666667,8.26593333333
459.53,5.04186666667,5.23223333333,4.8818,6.546,5.31546666667,6.95786666667,14.2538333333,7.96653333333,5.85253333333,8.30146666667
459.88,5.05306666666,5.261,4.9032,6.55926666667,5.3338,6.98433333333,14.2837333333,7.98133333333,5.86746666667,8.30806666667
460.24,5.07186666667,5.2744,4.93266666667,6.57893333333,5.3476,6.9894,14.3184333334,7.99866666667,5.8864,8.32466666666
460.59,5.10433333333,5.30866666667,4.96273333333,6.60773333334,5.37886666667,7.0164,14.3475333333,8.02540000001,5.91606666667,8.3532
460.94,5.12346666667,5.3121,4.97426666667,6.61286666667,5.3986,7.014,14.3787,8.03200000001,5.9346,8.36793333333
461.29,5.1378,5.32896666667,4.99373333334,6.62579999999,5.42246666667,7.03753333333,14.4124666667,8.05546666667,5.9558,8.38473333334
461.65,5.16246666667,5.35756666667,5.015,6.64213333334,5.44613333333,7.0554,14.4639,8.09166666667,5.9734,8.41573333333
462.00,5.16826666667,5.37306666667,5.01526666666,6.64986666666,5.46213333333,7.0628,14.4957666667,8.10333333333,5.9798,8.43186666667
462.35,5.1814,5.39073333333,5.028,6.65200000001,5.4732,7.07053333333,14.5328666667,8.1152,6.00613333333,8.45293333333
462.71,5.2024,5.41036666667,5.04833333333,6.66546666666,5.48693333333,7.0772,14.5793666667,8.14439999999,6.03353333333,8.47993333333
463.06,5.21633333333,5.41916666667,5.064,6.67480000001,5.50226666667,7.082,14.6145,8.16373333333,6.05153333333,8.49326666667
463.41,5.22233333333,5.43423333333,5.07666666667,6.67693333333,5.50526666667,7.08853333333,14.6413333333,8.18226666667,6.06206666667,8.50026666667
463.76,5.21293333333,5.43003333333,5.06006666667,6.66659999999,5.49233333333,7.06853333333,14.6480333333,8.1896,6.0532,8.50693333333
464.12,5.20586666667,5.43416666667,5.04853333334,6.66373333334,5.4934,7.06906666667,14.6573333333,8.19866666667,6.048,8.5274
464.47,5.2032,5.41966666667,5.03313333333,6.66819999999,5.48573333333,7.07133333333,14.6916333333,8.2004,6.041,8.5208
464.82,5.208,5.44626666667,5.0456,6.6958,5.49866666667,7.09166666667,14.7108666667,8.226,6.0594,8.53326666666
465.17,5.22186666667,5.45736666667,5.04786666667,6.70713333333,5.49226666667,7.08066666667,14.713,8.22319999999,6.07433333334,8.5486
465.53,5.28253333333,5.51116666667,5.09446666667,6.7428,5.54366666667,7.13753333333,14.7799,8.26826666667,6.13613333333,8.60266666667
465.88,5.30053333333,5.51723333333,5.10186666667,6.76053333333,5.5536,7.1442,14.7853,8.27646666666,6.15373333333,8.603
466.23,5.30646666667,5.52533333333,5.0984,6.78006666668,5.54493333333,7.1516,14.7926,8.27526666667,6.14913333333,8.59333333333
466.58,5.34353333333,5.57526666667,5.1458,6.83426666666,5.5858,7.19193333333,14.8451333333,8.32746666667,6.1822,8.63593333333
466.94,5.3626,5.59893333333,5.164,6.86180000001,5.60833333333,7.19606666667,14.8774,8.34126666667,6.2046,8.655
467.29,5.381,5.5873,5.17913333333,6.86613333333,5.61093333333,7.2026,14.8812,8.33286666667,6.22073333333,8.64846666667
467.64,5.36346666667,5.55913333333,5.17446666667,6.85466666667,5.594,7.18946666667,14.8756,8.30320000001,6.20986666667,8.615
467.99,5.3902,5.58586666667,5.1906,6.87680000001,5.61226666667,7.2024,14.9003333333,8.31646666667,6.24106666667,8.61866666667
468.35,5.38886666667,5.59253333333,5.19613333333,6.87213333334,5.61986666667,7.1978,14.8799666667,8.31526666667,6.2446,8.62286666667
468.70,5.39413333334,5.58993333333,5.19373333333,6.86886666667,5.61633333333,7.19593333333,14.8958666667,8.31813333333,6.24006666666,8.6252
469.05,5.36326666666,5.54463333333,5.16213333333,6.83953333333,5.59293333333,7.1572,14.8806,8.29813333333,6.20346666667,8.58686666667
469.40,5.3472,5.51273333333,5.15773333333,6.83453333334,5.57126666667,7.12726666667,14.8518666667,8.28053333334,6.193,8.572
469.75,5.37533333334,5.5299,5.16753333333,6.84966666667,5.5972,7.147,14.8843,8.29726666666,6.2126,8.60773333333
470.11,5.358,5.5095,5.15873333333,6.82466666666,5.579,7.13293333333,14.8825333334,8.2766,6.199,8.5948
470.46,5.33826666667,5.4772,5.1312,6.79693333333,5.57,7.11673333333,14.8351666667,8.23326666667,6.1802,8.56466666666
470.81,5.3578,5.4784,5.15466666667,6.81419999999,5.57726666667,7.13173333333,14.8434333333,8.24060000001,6.19706666667,8.56953333333
471.16,5.32393333333,5.4692,5.1234,6.79633333334,5.55526666667,7.11253333333,14.8320666667,8.22333333333,6.15693333333,8.55046666667
471.51,5.37793333333,5.5058,5.18146666667,6.82600000001,5.60373333333,7.15786666667,14.8844666667,8.27766666667,6.20986666667,8.59666666667
471.87,5.37506666667,5.4934,5.18113333333,6.81320000001,5.60113333333,7.1624,14.874,8.26266666666,6.19806666667,8.5918
472.22,5.3902,5.4989,5.21153333333,6.81473333333,5.60706666667,7.1898,14.8875666667,8.2802,6.2116,8.60753333333
472.57,5.3758,5.47056666667,5.20113333333,6.79206666666,5.60033333333,7.17553333333,14.8831666667,8.26806666666,6.20493333333,8.59326666667
472.92,5.4326,5.5213,5.2484,6.84626666667,5.65073333334,7.2372,14.9308,8.30926666667,6.26933333333,8.65333333333
473.27,5.44426666667,5.53436666667,5.25033333333,6.85640000001,5.64246666667,7.25133333333,14.9330333333,8.30006666667,6.2746,8.65606666667
473.62,5.3992,5.5225,5.22886666666,6.84213333333,5.61073333333,7.2342,14.8845333333,8.269,6.25146666667,8.62846666667
473.98,5.44233333333,5.55936666667,5.26526666667,6.891,5.65586666667,7.27813333333,14.935,8.30899999999,6.2876,8.66346666667
474.33,5.44046666667,5.56303333333,5.25013333333,6.8782,5.6412,7.27333333333,14.9574666667,8.30633333333,6.29293333333,8.66953333333
474.68,5.42466666667,5.54596666667,5.23046666667,6.85806666666,5.62153333333,7.2686,14.9401333333,8.30426666667,6.2748,8.65866666667
475.03,5.48933333333,5.60493333333,5.29806666667,6.92833333334,5.67633333333,7.32546666667,14.9958666667,8.36553333333,6.34633333333,8.72326666667
475.38,5.46473333333,5.5834,5.2708,6.9198,5.6464,7.28853333333,14.9680666667,8.34006666667,6.3198,8.708
475.73,5.47513333333,5.58413333333,5.2816,6.92473333333,5.65333333333,7.2962,15.0007,8.37580000001,6.34306666667,8.72653333333
476.08,5.49913333333,5.59736666667,5.28913333333,6.96619999999,5.6756,7.30953333333,15.0266333333,8.39693333333,6.35173333333,8.73746666667
476.44,5.514,5.61646666667,5.2998,6.9726,5.68086666667,7.3304,15.0255333333,8.40186666667,6.36,8.7546
476.79,5.475,5.58676666667,5.27353333333,6.94073333334,5.6498,7.30693333333,14.9943,8.37946666667,6.31146666667,8.71993333333
477.14,5.444,5.56106666667,5.2532,6.91226666667,5.6384,7.2836,14.9767,8.35833333333,6.28246666667,8.69993333333
477.49,5.4706,5.5722,5.28326666666,6.93446666666,5.6534,7.2998,15.0086333333,8.37606666667,6.29766666667,8.71046666667
477.84,5.42353333333,5.525,5.23546666667,6.88073333334,5.59806666667,7.24113333333,14.9517,8.32040000001,6.24586666667,8.66606666667
478.19,5.40726666667,5.50396666667,5.22426666667,6.86533333333,5.59246666667,7.22806666667,14.9308333333,8.29746666667,6.22433333333,8.64693333333
478.54,5.41146666667,5.4928,5.2294,6.8682,5.59846666667,7.22406666667,14.9316333333,8.28853333334,6.21946666667,8.6432
478.89,5.3464,5.43776666667,5.1846,6.812,5.56066666667,7.18346666667,14.8644333333,8.23893333333,6.15666666666,8.60073333333
479.24,5.302,5.4061,5.14193333333,6.77426666667,5.51446666667,7.16166666667,14.8310333333,8.1828,6.11693333333,8.5622
479.60,5.2816,5.39363333333,5.11013333333,6.76320000001,5.49733333333,7.1418,14.7872,8.153,6.08346666667,8.52646666667
479.95,5.24346666667,5.35596666667,5.07533333333,6.70273333334,5.45633333333,7.10546666667,14.7431,8.12373333334,6.05333333333,8.50806666667
480.30,5.22686666667,5.3502,5.07593333333,6.70266666666,5.447,7.09446666667,14.7089666667,8.10673333334,6.0462,8.48806666666
480.65,5.2334,5.35756666667,5.0804,6.70600000001,5.44073333333,7.098,14.7009333333,8.10366666666,6.04466666667,8.489
481.00,5.23366666667,5.3518,5.0828,6.71026666668,5.43773333333,7.08846666667,14.6884,8.10486666666,6.04486666667,8.474
481.35,5.2366,5.3559,5.0878,6.71533333333,5.44913333333,7.10373333333,14.7113,8.1198,6.04673333333,8.47826666667
481.70,5.23033333333,5.35836666667,5.09066666667,6.7156,5.4456,7.11393333333,14.7206666667,8.12986666667,6.03733333333,8.47926666667
482.05,5.2304,5.35743333333,5.09193333334,6.71726666667,5.44286666667,7.1244,14.7346333333,8.14246666667,6.032,8.48526666667
482.40,5.22913333333,5.3685,5.09713333333,6.72593333333,5.44246666667,7.14253333333,14.7652333333,8.15440000001,6.04326666667,8.5052
482.75,5.2168,5.3569,5.07513333333,6.71186666667,5.41506666667,7.1246,14.7691333333,8.13620000001,6.0322,8.49146666667
483.10,5.21373333333,5.34986666667,5.0698,6.711,5.41386666667,7.117,14.7612666667,8.13779999999,6.02573333333,8.49426666667
483.45,5.21366666667,5.34806666667,5.07406666667,6.71206666667,5.41333333333,7.11766666667,14.7646,8.13933333333,6.02533333333,8.4972
483.80,5.2038,5.35026666667,5.06873333333,6.71486666667,5.40713333333,7.11186666667,14.7622666667,8.12986666667,6.02126666667,8.49473333333
484.15,5.1916,5.33293333333,5.0538,6.70440000001,5.39406666667,7.0988,14.7586333333,8.11886666666,6.00053333333,8.48566666667
484.50,5.1868,5.3268,5.05213333333,6.70059999999,5.39213333333,7.09653333333,14.7614666667,8.11899999999,5.99553333333,8.4842
484.85,5.17686666667,5.3207,5.0406,6.69166666667,5.38333333333,7.0914,14.7572666667,8.10980000001,5.9824,8.48173333333
485.20,5.15913333333,5.3044,5.02773333333,6.67073333333,5.363,7.07733333333,14.7390666667,8.10146666666,5.96493333333,8.46533333333
485.55,5.155,5.2978,5.01886666666,6.66559999999,5.3598,7.07013333333,14.7318333333,8.09499999999,5.961,8.463
485.90,5.15373333334,5.29396666667,5.018,6.66426666667,5.35406666667,7.06766666667,14.7346666667,8.09773333333,5.9604,8.45926666667
486.25,5.14566666667,5.28203333333,5.00606666667,6.65373333333,5.349,7.05106666667,14.7142333333,8.08733333334,5.94506666667,8.44466666667
486.60,5.14586666667,5.27873333333,5.00233333333,6.65479999999,5.35013333333,7.04786666667,14.7121,8.09119999999,5.944,8.4398
486.95,5.14666666667,5.28366666666,5.00926666667,6.65626666667,5.35446666667,7.05353333333,14.7253333333,8.10173333334,5.94546666667,8.44253333333
487.30,5.14606666667,5.28946666667,5.0172,6.66219999999,5.364,7.05886666667,14.7359333333,8.10486666667,5.94353333333,8.4468
487.65,5.15326666667,5.29043333333,5.0212,6.6634,5.3688,7.0586,14.7361333333,8.1072,5.9404,8.44233333333
488.00,5.1606,5.29916666667,5.0306,6.67013333334,5.381,7.06526666667,14.7401333333,8.1186,5.949,8.45273333333
488.35,5.16013333333,5.29913333333,5.02613333333,6.66619999999,5.37853333333,7.06053333334,14.7352,8.11486666666,5.9546,8.45093333334
488.70,5.1636,5.2996,5.02853333333,6.67406666666,5.38573333333,7.06166666667,14.7383666667,8.12653333333,5.95886666667,8.44913333333
489.05,5.1838,5.31583333333,5.0496,6.70033333334,5.407,7.0734,14.7548333333,8.13953333332,5.98113333333,8.46873333334
489.40,5.2006,5.33226666667,5.07266666667,6.72026666666,5.42473333334,7.09033333333,14.7844333333,8.16260000001,6.00073333333,8.48906666667
489.75,5.18373333333,5.3217,5.06013333333,6.70426666666,5.414,7.0718,14.7682666667,8.14333333334,5.9924,8.48126666667
490.10,5.18573333333,5.3309,5.06133333333,6.70033333333,5.41433333333,7.07226666667,14.7816,8.14759999999,5.98813333334,8.48533333333
490.45,5.19333333333,5.33703333333,5.07853333333,6.70746666668,5.42706666667,7.0852,14.7880666667,8.15919999999,5.9924,8.499
490.80,5.2024,5.3417,5.07753333333,6.71406666667,5.4346,7.08346666667,14.7803,8.16219999999,5.99626666667,8.5028
491.15,5.19906666667,5.33373333333,5.06373333333,6.7076,5.41826666667,7.07653333334,14.7800666667,8.15486666666,5.9946,8.49706666667
491.50,5.2086,5.34693333333,5.07106666667,6.717,5.44013333333,7.09426666667,14.8087333333,8.17253333334,6.01113333333,8.51393333333
491.85,5.2222,5.35983333333,5.08366666667,6.73166666666,5.4468,7.10966666667,14.8415666666,8.18433333333,6.02753333333,8.52866666667
492.20,5.22226666667,5.36196666667,5.0844,6.7332,5.44733333333,7.10806666667,14.8524666667,8.18979999999,6.01546666667,8.527
492.55,5.24326666667,5.3801,5.1142,6.75186666666,5.46246666667,7.13526666667,14.8934666666,8.2066,6.035,8.5566
492.90,5.23893333333,5.381,5.10086666667,6.74200000001,5.45966666667,7.13593333333,14.9067,8.20493333332,6.02726666667,8.56233333333
493.25,5.234,5.37916666667,5.09586666667,6.74800000001,5.45913333333,7.13173333333,14.9095333333,8.20453333333,6.02706666667,8.56026666667
493.60,5.26233333333,5.4038,5.12626666667,6.79053333333,5.4918,7.15993333333,14.9553,8.24133333334,6.05006666667,8.58793333333
493.95,5.26546666667,5.41763333333,5.1412,6.81893333333,5.5004,7.1766,14.9794666667,8.26286666667,6.0734,8.59713333333
494.30,5.29673333333,5.45116666667,5.17033333333,6.86093333333,5.5332,7.2068,15.0388,8.29059999999,6.10513333333,8.6246
494.65,5.3158,5.48103333333,5.20826666667,6.88520000001,5.55386666667,7.23613333333,15.1137666667,8.32493333334,6.13046666667,8.6526
495.00,5.3296,5.49346666667,5.2296,6.89640000001,5.57693333333,7.24266666667,15.1545333333,8.34780000001,6.141,8.67646666667
495.34,5.3386,5.50983333333,5.25346666667,6.92533333334,5.58206666667,7.26486666667,15.1994666667,8.38013333333,6.15773333333,8.7034
495.69,5.31773333333,5.49596666667,5.22606666667,6.90913333333,5.57006666667,7.23593333333,15.2063666667,8.36793333333,6.1326,8.69373333333
496.04,5.328,5.51236666667,5.24333333333,6.92486666667,5.59826666667,7.25693333333,15.2416,8.39639999999,6.16146666667,8.7248
496.39,5.32433333333,5.51463333333,5.23513333333,6.91799999999,5.59906666667,7.24913333333,15.2674,8.40893333333,6.16566666667,8.74026666667
496.74,5.3202,5.50416666667,5.22453333333,6.9148,5.5876,7.2344,15.2872,8.4044,6.15586666667,8.73086666667
497.09,5.31213333333,5.51013333333,5.21333333333,6.89813333334,5.58533333333,7.2224,15.303,8.40520000001,6.13913333333,8.74373333333
497.44,5.3348,5.54176666667,5.2316,6.91686666666,5.6062,7.23446666667,15.3326666667,8.41626666666,6.15286666667,8.7756
497.79,5.36893333333,5.57943333333,5.25686666667,6.94193333333,5.64186666667,7.25646666667,15.3606666667,8.44373333333,6.18526666666,8.8038
498.14,5.3882,5.60476666667,5.2816,6.94519999999,5.66966666666,7.27626666667,15.3808333333,8.48126666667,6.20606666667,8.83006666667
498.48,5.38186666667,5.58816666667,5.27186666667,6.94,5.6712,7.26366666667,15.3669,8.4718,6.19766666667,8.82906666666
498.83,5.40153333333,5.62336666667,5.305,6.97873333333,5.69926666667,7.31186666667,15.3986,8.50806666667,6.24173333333,8.86759999999
499.18,5.39726666667,5.61076666667,5.29486666667,6.9704,5.6824,7.29913333333,15.3913666667,8.49786666667,6.22653333333,8.85413333334
499.53,5.41753333333,5.6467,5.31706666667,6.99786666667,5.70546666667,7.33053333333,15.4107666667,8.52753333333,6.24633333333,8.88053333333
499.88,5.45666666667,5.68233333333,5.34333333333,7.05413333333,5.7278,7.36186666667,15.4674,8.55573333333,6.28026666667,8.92273333334
500.23,5.49473333333,5.73183333333,5.38606666667,7.10506666667,5.78473333334,7.41053333333,15.5312,8.59026666667,6.3296,8.96873333333
500.58,5.5244,5.78206666667,5.4194,7.13326666667,5.82813333334,7.45346666667,15.5807,8.6338,6.37593333333,9.00313333333
500.92,5.56013333333,5.81493333333,5.46033333333,7.17173333333,5.85113333333,7.51186666667,15.6237,8.67359999999,6.41626666667,9.035
501.27,5.56946666667,5.8285,5.47306666667,7.19813333333,5.85493333333,7.53253333333,15.6521,8.70393333333,6.4302,9.04806666666
501.62,5.54693333333,5.801,5.44553333333,7.17099999999,5.83093333333,7.52693333333,15.6528333333,8.68226666667,6.4012,9.046
501.97,5.54826666667,5.8043,5.4354,7.178,5.81953333334,7.52093333333,15.6812666667,8.68240000001,6.3932,9.05026666666
502.32,5.56553333333,5.84596666667,5.44053333333,7.21400000001,5.82793333333,7.55186666667,15.7187666667,8.7016,6.41553333333,9.07033333334
502.67,5.5432,5.81816666667,5.41553333333,7.19526666667,5.80273333333,7.50413333333,15.7129333333,8.67286666667,6.37513333333,9.0394
503.01,5.57986666667,5.8617,5.4502,7.24173333333,5.85453333333,7.54206666667,15.7667,8.7132,6.43753333333,9.09233333333
503.36,5.59506666667,5.87056666667,5.4776,7.2552,5.86406666667,7.55213333333,15.7990666667,8.73326666666,6.47046666667,9.11920000001
503.71,5.5744,5.85606666667,5.4776,7.22306666667,5.8546,7.542,15.8023,8.72040000001,6.4472,9.10133333334
504.06,5.53586666667,5.8147,5.444,7.1804,5.81853333333,7.5088,15.7354666667,8.68326666666,6.4024,9.06433333334
504.41,5.58273333333,5.84293333333,5.48773333333,7.24399999999,5.86613333333,7.54793333334,15.7889,8.73206666667,6.43913333333,9.12519999999
504.75,5.61046666667,5.8865,5.52273333333,7.27399999999,5.91113333333,7.56706666667,15.8186333333,8.76886666667,6.479,9.1626
505.10,5.61126666667,5.87673333333,5.50826666667,7.24806666666,5.9054,7.5602,15.8114666667,8.76533333333,6.479,9.15153333332
505.45,5.6602,5.91613333333,5.55,7.3006,5.94026666667,7.58793333333,15.8403666666,8.80633333333,6.528,9.20140000001
505.80,5.64673333333,5.90193333333,5.53806666667,7.27906666666,5.94746666667,7.57053333334,15.8316666667,8.79886666667,6.5266,9.19626666667
