wavelength,Back_SalFulm,Belly_SalFulm,Breast_SalFulm,Crissum_SalFulm,Crown_SalFulm,DorTail_SalFulm,Rump_SalFulm,Throat_SalFulm,WingTip_SalFulm
638.56,9.72273333333,10.8752666667,7.40046666667,9.62800000001,9.93166666665,9.49820000001,9.45066666667,7.6519,13.1501666667
638.89,9.62899999999,10.7332347826,7.27383333333,9.46666666667,9.82126666667,9.40166666667,9.342,7.44953333333,13.0150666667
639.22,9.5682,10.6893623188,7.20233333333,9.3894,9.75026666666,9.30653333333,9.23013333333,7.37066666667,12.9392666667
639.55,9.49946666666,10.5767826087,7.12943333333,9.3296,9.70813333335,9.21563333334,9.1438,7.33636666667,12.8471
639.88,9.58000000001,10.6236985507,7.25673333333,9.39,9.74766666667,9.28079999999,9.2176,7.38136666666,12.9328666667
640.21,9.61653333334,10.6742985507,7.2995,9.44313333333,9.82940000001,9.34140000001,9.31513333333,7.4363,13.0872
640.54,9.58493333333,10.6300753623,7.25556666667,9.45873333334,9.79073333333,9.31843333333,9.30506666667,7.39213333333,13.0651666667
640.87,9.63666666667,10.6219536232,7.2731,9.49200000001,9.77320000001,9.35886666666,9.32666666667,7.3771,13.1213
641.20,9.78126666666,10.6976695652,7.40873333333,9.61613333333,9.863,9.49383333334,9.4788,7.5612,13.2479333333
641.53,9.80253333335,10.7239565217,7.48766666666,9.6702,9.91793333333,9.57023333333,9.51546666665,7.59986666666,13.2506333333
641.87,9.82426666666,10.7145478261,7.46396666667,9.70893333333,9.93693333333,9.54513333334,9.52686666666,7.61636666667,13.2474
642.20,9.89326666666,10.7229449275,7.4701,9.7018,9.929,9.59716666667,9.50626666666,7.68806666667,13.2583333333
642.53,10.1481333333,10.9083797102,7.6372,9.88293333333,10.1378,9.79883333334,9.67873333335,7.9178,13.5383666667
642.86,10.2697333333,11.067915942,7.73246666667,9.98460000001,10.2048,9.89239999999,9.8116,8.0582,13.6431666667
643.19,10.2586,11.1399188406,7.72483333333,10.0143333333,10.1818,9.96956666667,9.85486666667,8.11983333333,13.6864666667
643.52,10.2526666667,11.1485971014,7.6702,9.94120000001,10.1316,9.99456666666,9.82460000001,8.10296666667,13.6693
643.85,10.2131333333,11.1418521739,7.61376666667,9.89359999999,10.1002666667,10.0353666667,9.75886666667,8.09563333333,13.5431666667
644.18,10.2160666667,11.1402724638,7.6166,9.86060000001,10.0848,10.0247333333,9.73273333335,8.1107,13.5918333333
644.51,10.0447333333,11.0010347826,7.4937,9.69579999999,9.96486666666,9.9152,9.58379999999,7.9507,13.455
644.84,9.77206666668,10.825457971,7.26126666667,9.40953333333,9.71406666666,9.64193333333,9.34013333334,7.63733333333,13.1869
645.17,9.6392,10.6983101449,7.05526666667,9.2268,9.47960000001,9.49223333333,9.1434,7.42553333333,13.0106
645.50,9.63119999999,10.7155304348,7.04606666667,9.267,9.4638,9.52373333333,9.11206666667,7.41283333333,13.0159
645.83,9.52573333333,10.708684058,7.01153333333,9.2932,9.41433333333,9.50766666667,9.11753333333,7.38093333333,13.0029
646.16,9.3926,10.6330202899,6.9706,9.21633333333,9.32360000001,9.42613333334,9.04613333333,7.3201,12.8481333333
646.49,9.33860000001,10.5578608696,6.95216666667,9.19346666667,9.31540000001,9.40693333333,9.00513333333,7.24143333334,12.7302333333
646.82,9.2872,10.5319826087,6.9274,9.11366666667,9.22993333333,9.26316666667,8.9518,7.09063333333,12.6325
647.15,9.13986666666,10.3675623188,6.77583333333,9.05046666667,9.13633333333,9.10266666667,8.80626666667,6.99296666667,12.5138
647.48,9.22066666665,10.422542029,6.8462,9.11433333333,9.1938,9.15366666667,8.88013333333,7.07533333333,12.6717333333
647.81,9.15493333332,10.2952376812,6.78493333333,9.03593333333,9.09139999999,9.1384,8.8046,6.94803333333,12.5654
648.14,9.30273333333,10.498,6.96283333333,9.2466,9.24413333333,9.3098,9.0182,7.14373333333,12.7295333333
648.47,9.33393333332,10.530915942,7.01943333333,9.30653333333,9.33153333334,9.37253333333,9.08393333333,7.1845,12.7849333333
648.80,9.30306666667,10.5420550725,6.9898,9.304,9.37653333333,9.31713333333,9.08719999999,7.1725,12.8423333333
649.13,9.24053333335,10.4784434783,6.89066666667,9.19186666667,9.28473333333,9.27866666667,9.03806666667,7.12913333333,12.7759333333
649.46,9.32933333333,10.4839101449,6.87616666667,9.2332,9.31959999999,9.31583333333,9.10013333334,7.1829,12.7942333333
649.79,9.23980000001,10.3866811594,6.81306666667,9.1754,9.25653333333,9.23536666667,9.05366666667,7.08843333333,12.7876666667
650.11,9.04526666667,10.1580550725,6.62893333333,9.00233333333,9.05946666666,9.06166666667,8.87546666666,6.92893333333,12.7004333333
650.44,9.10660000001,10.1834898551,6.67336666667,9.0468,9.11013333333,9.12636666667,8.92733333333,6.99993333333,12.8053333334
650.77,9.15753333335,10.2179884058,6.74103333333,9.07053333333,9.15593333333,9.15163333333,8.95953333334,7.03716666667,12.8425666667
651.10,8.99100000001,10.071973913,6.57303333333,8.95026666667,8.99013333333,9.04886666667,8.81886666667,6.8773,12.6143666667
651.43,8.98580000001,10.056084058,6.51513333333,8.9672,9.03800000001,9.03276666667,8.80913333334,6.9225,12.6568
651.76,9.03253333334,10.1294898551,6.5294,9.0396,9.12273333334,9.0459,8.81313333333,6.98533333333,12.7444
652.09,9.2992,10.3500463768,6.7531,9.30533333333,9.35066666667,9.3153,9.023,7.27133333333,13.0138666667
652.42,9.37086666666,10.3235246377,6.77483333333,9.3288,9.35486666666,9.3445,9.07866666666,7.30066666667,13.0536333333
652.75,9.28266666665,10.2291014493,6.68926666667,9.2466,9.2926,9.2769,8.9718,7.17306666667,12.9921333333
653.08,9.17693333333,10.1927246377,6.6208,9.147,9.19340000001,9.17833333333,8.8542,7.10113333333,12.8866666667
653.41,9.2814,10.3028898551,6.68996666667,9.25513333333,9.28599999999,9.3061,8.92546666667,7.22546666667,12.9270666667
653.74,9.33099999999,10.3615623188,6.73573333333,9.3008,9.28693333333,9.3861,8.9216,7.2826,12.8951666667
654.06,9.31446666668,10.3715043478,6.7738,9.2634,9.25406666666,9.3528,8.88266666667,7.2986,12.8877
654.39,9.35880000001,10.453742029,6.87013333333,9.341,9.28660000001,9.42503333333,8.9652,7.38096666667,12.9247333333
654.72,9.51266666667,10.5724985507,6.97476666666,9.4186,9.39506666667,9.49523333333,9.08786666667,7.48653333333,13.0563333333
655.05,9.43413333334,10.5854231884,6.97916666667,9.3604,9.33293333333,9.44683333333,9.05693333333,7.4442,13.0213333333
655.38,9.38926666665,10.5233246377,6.9179,9.28413333333,9.26499999999,9.3671,8.99473333333,7.41773333334,12.9743666667
655.71,9.08440000001,10.2340260869,6.624,8.95193333334,8.97340000001,9.08153333333,8.72526666667,7.11516666667,12.6612333333
656.04,9.01399999999,10.1986086957,6.61126666667,8.93486666667,8.97619999999,9.0854,8.68866666667,7.1249,12.6047666667
656.37,9.18973333334,10.3227246377,6.805,9.07806666667,9.10773333333,9.16196666667,8.85746666667,7.3316,12.7228666667
656.69,9.26840000001,10.3963304348,6.9725,9.1554,9.25140000001,9.28166666667,8.95653333333,7.38856666667,12.8619666667
657.02,9.13493333333,10.2815942029,6.87143333333,9.0286,9.14913333333,9.14943333333,8.8628,7.27893333333,12.7772
657.35,9.25806666666,10.3545362319,6.9621,9.12286666667,9.2434,9.29166666667,8.96346666666,7.3599,12.9328333333
657.68,9.34826666665,10.3836,6.97683333333,9.2604,9.3508,9.44700000001,9.01586666666,7.42723333333,13.0562333333
658.01,9.35146666667,10.3755391304,6.9583,9.25873333333,9.34566666667,9.42633333334,9.02766666667,7.4084,13.0937
658.34,9.34926666668,10.361742029,7.00123333333,9.29753333334,9.36593333333,9.46126666667,9.05859999999,7.4778,13.1481333333
658.66,9.48933333333,10.4521478261,7.07693333333,9.37326666667,9.44333333333,9.57366666667,9.14799999999,7.57063333333,13.2599666667
658.99,9.47773333333,10.4085942029,7.0532,9.37333333333,9.40000000001,9.56396666666,9.14913333334,7.56386666667,13.2344
659.32,9.65473333333,10.575626087,7.18883333333,9.54653333334,9.5456,9.67506666667,9.26033333333,7.74193333333,13.4176333333
659.65,9.80280000001,10.7100985507,7.31646666667,9.73506666666,9.67040000001,9.77763333334,9.38260000001,7.91886666667,13.5753666667
659.98,9.82493333334,10.7123304348,7.32003333334,9.76966666667,9.65806666667,9.77836666667,9.38806666667,7.91333333333,13.6024
660.31,9.80919999999,10.6986231884,7.24333333333,9.74253333334,9.55553333334,9.66566666667,9.3368,7.8827,13.5568333333
660.63,9.96333333333,10.8800956522,7.3765,9.95393333334,9.67993333333,9.82863333334,9.45640000001,8.05643333333,13.6895333333
660.96,10.0484666667,11.0231304348,7.47056666667,10.0298,9.77080000001,9.87209999999,9.58353333334,8.19263333333,13.7949666667
661.29,10.043,11.0445478261,7.48946666667,10.0489333333,9.76493333334,9.87036666667,9.64566666666,8.23843333333,13.7501333333
661.62,10.1747333333,11.147368116,7.58506666667,10.1150666667,9.84406666668,9.95893333332,9.72633333333,8.33973333333,13.8371
661.94,10.1806,11.2303391304,7.63616666667,10.1558666667,9.8722,9.97883333334,9.72506666667,8.36646666667,13.8711
662.27,9.99413333333,11.0901536232,7.50043333333,9.97500000001,9.69766666666,9.80606666667,9.54553333333,8.18363333333,13.6233
662.60,9.89166666667,11.0050869565,7.42516666667,9.79953333334,9.62466666667,9.68283333334,9.41820000001,8.06603333333,13.4611666667
662.93,9.91906666667,11.0500927536,7.4796,9.86953333333,9.64640000001,9.71166666667,9.49686666667,8.1538,13.5162666667
663.26,9.85186666665,11.0823275362,7.4466,9.80900000001,9.64473333335,9.75556666666,9.49886666666,8.10566666667,13.5010333334
663.58,9.74526666667,11.0633217391,7.4309,9.75193333333,9.63326666667,9.69649999999,9.47893333333,8.11883333333,13.4551
663.91,9.79846666667,11.136542029,7.56236666667,9.88313333335,9.78659999999,9.86743333333,9.57439999999,8.22906666667,13.5563666667
664.24,9.71180000001,10.9896318841,7.4741,9.75566666666,9.64659999999,9.72770000001,9.44866666667,8.11423333333,13.4634333333
664.57,9.70693333333,10.9198927536,7.42756666667,9.76273333334,9.63993333333,9.67556666666,9.39946666667,8.04496666667,13.4189666667
664.89,9.68573333333,10.8162898551,7.39543333333,9.63980000001,9.57853333334,9.60386666667,9.30986666667,7.99233333333,13.4333333333
665.22,9.59973333333,10.7224463768,7.33676666667,9.59439999999,9.53353333334,9.50426666666,9.26186666667,7.98136666667,13.3688333333
665.55,9.6394,10.6624927536,7.29003333333,9.59086666667,9.54253333333,9.53460000001,9.27613333334,7.99096666667,13.3918666667
665.87,9.67959999999,10.6901594203,7.30973333333,9.72280000001,9.55506666667,9.57506666667,9.28739999999,8.10036666667,13.4956666667
666.20,9.87266666666,10.8449623188,7.46693333333,9.92000000001,9.73799999999,9.78569999999,9.48126666667,8.33693333333,13.7426666667
666.53,9.84099999999,10.7644521739,7.4496,9.82946666666,9.6558,9.71683333334,9.37646666666,8.25236666667,13.6168
666.86,9.86099999999,10.5909913043,7.38593333333,9.72860000001,9.55306666666,9.60343333333,9.26713333333,8.18443333333,13.5508333333
667.18,9.87999999999,10.5922869565,7.3279,9.71493333333,9.56153333334,9.66446666667,9.19206666666,8.20286666667,13.5381
667.51,9.86633333333,10.6214144928,7.25813333333,9.6592,9.51733333333,9.64533333334,9.20553333333,8.21113333333,13.5125666666
667.84,9.95833333335,10.7676086957,7.38586666667,9.75766666668,9.66826666666,9.82820000001,9.36053333334,8.29813333333,13.6070333333
668.16,9.9084,10.7284405797,7.34736666667,9.71113333333,9.605,9.77046666666,9.32699999999,8.31176666667,13.6061
668.49,9.96640000001,10.8125188406,7.4058,9.81080000001,9.66013333333,9.86710000001,9.39046666667,8.3694,13.628
668.82,10.1377333333,10.9844695652,7.4998,9.93446666666,9.77779999999,10.0757666667,9.47293333333,8.5296,13.7674666667
669.14,10.1810666667,11.0966782609,7.5733,10.0258666667,9.81573333334,10.1322,9.47673333333,8.6178,13.8018333333
669.47,10.3764,11.3133797101,7.73246666667,10.1981333333,10.0075333333,10.3204333333,9.68966666666,8.79256666667,13.9671333333
669.80,10.2629333333,11.1732289855,7.6155,10.0772666667,9.8436,10.1979333333,9.55759999999,8.64723333333,13.8095
670.13,10.2337333333,11.1947188406,7.5079,10.0185333333,9.78180000001,10.2424333333,9.50259999999,8.5531,13.856
670.45,10.2368666667,11.2544724638,7.50176666667,10.0663333333,9.77560000001,10.2658666667,9.49759999999,8.5028,13.8914
670.78,10.3550666667,11.3171652174,7.6144,10.2167333333,9.88166666666,10.3523666667,9.64913333334,8.56106666667,14.0182333333
671.10,10.277,11.1202753623,7.453,10.1135333333,9.71566666666,10.1697333333,9.49706666668,8.41446666667,13.9106666667
671.43,10.2690666667,11.0364144927,7.33336666667,10.0140666667,9.62706666668,10.0375666667,9.34406666667,8.43573333333,13.8730333333
671.76,10.3065333333,11.1535855072,7.4157,10.1644666667,9.77046666666,10.1493,9.41193333334,8.4904,13.9267333333
672.08,10.1612666667,11.0343507246,7.28906666667,10.0285333333,9.73086666667,9.98836666666,9.28346666667,8.35526666667,13.8315333333
672.41,9.89033333332,10.8638376812,7.13536666667,9.82646666665,9.54986666665,9.78226666667,9.09286666667,8.13196666667,13.5939666667
672.74,9.70346666668,10.642426087,6.91856666667,9.6002,9.35259999999,9.60363333333,8.92753333333,7.92583333333,13.4176333333
673.06,9.56886666666,10.4694927536,6.82413333333,9.47206666667,9.25500000001,9.47256666667,8.821,7.8028,13.3382666667
673.39,9.537,10.4901072464,6.8556,9.48100000001,9.27339999999,9.46793333333,8.79246666667,7.85106666667,13.4601333333
673.72,9.53713333333,10.4198463768,6.86143333333,9.43473333333,9.33553333334,9.41616666667,8.85473333333,7.88336666667,13.4317333334
674.04,9.63006666667,10.5452115942,6.95766666667,9.54760000001,9.43246666667,9.49513333334,9.0062,7.986,13.5566666667
674.37,9.6262,10.6174521739,6.95746666667,9.523,9.37313333333,9.49986666666,8.966,7.93546666667,13.5246
674.69,9.61366666665,10.5915884058,7.03323333333,9.55906666667,9.46166666667,9.57786666666,8.9714,7.959,13.5858666667
675.02,9.53493333333,10.5584144928,7.01916666667,9.57506666668,9.42553333333,9.60283333334,8.98526666667,7.81223333333,13.5608333333
675.35,9.37200000001,10.3245652174,6.82913333333,9.25646666667,9.20273333333,9.37603333334,8.8194,7.5978,13.3585
675.67,9.5182,10.4897681159,6.9613,9.4228,9.26053333333,9.53963333333,8.9018,7.79333333333,13.4723666667
676.00,9.59433333333,10.519284058,7.0231,9.53886666666,9.29140000001,9.56703333333,9.02246666667,7.8603,13.6634
676.32,9.647,10.529257971,7.0609,9.53546666667,9.33453333333,9.51976666667,9.06746666667,7.82586666667,13.8052
676.65,9.80073333332,10.6787768116,7.23513333333,9.69966666666,9.53253333333,9.69350000001,9.24726666666,7.97,14.0489
676.97,9.99566666667,10.8553797101,7.30956666667,9.87999999999,9.61473333334,9.90336666667,9.44480000001,8.07,14.1722666667
677.30,9.97280000001,10.853631884,7.3225,9.89866666665,9.54653333333,9.93513333334,9.36986666667,8.06733333333,14.1444
677.63,9.79233333333,10.6468927536,7.23023333333,9.75713333333,9.36346666667,9.83916666667,9.16733333333,8.03386666667,14.0164333333
677.95,9.71126666667,10.4969275362,7.16036666667,9.6998,9.32026666667,9.77746666667,9.13586666667,8.065,14.0496333333
678.28,9.96653333333,10.7628811594,7.36036666667,9.93086666666,9.53680000001,10.0179,9.37260000001,8.25043333333,14.2326666667
678.60,10.2012,10.9880144927,7.58076666667,10.1833333333,9.79966666666,10.2868,9.66053333333,8.51206666667,14.5337333333
678.93,10.4471333333,11.277573913,7.81463333333,10.5379333333,10.0718,10.5366666667,9.94966666667,8.76453333333,14.8042666667
679.25,10.4109333333,11.1900550725,7.7597,10.5044666666,10.0572666667,10.5141333333,9.9976,8.6968,14.8301666667
679.58,10.4514666667,11.2126492754,7.7424,10.5189333333,10.0714,10.5908666667,9.99033333334,8.71906666667,14.8653
679.90,10.5334666667,11.3452057971,7.89043333333,10.6942,10.2074,10.8012,10.0992,8.85436666667,14.9344333333
680.23,10.5142,11.3508173913,7.91103333333,10.6752666667,10.1694,10.8359,10.055,8.846,14.8877333333
680.55,10.4396,11.2929710145,7.8719,10.6258,10.1480666667,10.8209333333,9.97313333333,8.8286,14.7862333333
680.88,10.4225333333,11.3141565217,7.90673333333,10.6554666667,10.2315333333,10.8757,10.0542666667,8.88336666667,14.8644
681.20,10.6272,11.5240782609,8.07006666667,10.8573333333,10.4678,11.1228666667,10.2831333333,9.08123333333,15.0465333333
681.53,10.7512,11.6712898551,8.2004,10.9838666666,10.5541333333,11.2529,10.3883333333,9.15929999999,15.1403666667
681.85,10.4294,11.3815130435,7.92123333333,10.6820666667,10.196,10.9376,10.1468,8.91403333333,14.8906
682.18,10.165,11.1252927536,7.61926666667,10.3762,9.86640000001,10.6883333333,9.83986666666,8.6402,14.5674
682.50,9.86646666668,10.9240550725,7.32816666667,10.0678,9.54226666668,10.5583,9.57260000001,8.40453333333,14.3391666667
682.83,9.66546666667,10.8239623188,7.13163333333,9.87986666667,9.34466666666,10.4483666667,9.35520000001,8.27736666667,14.1883
683.15,9.56153333334,10.7501362319,7.09826666667,9.8474,9.26026666667,10.3879333333,9.24986666667,8.18783333333,14.0773666667
683.48,9.37373333333,10.5447971015,6.8818,9.63633333333,9.01559999999,10.147,9.04333333333,7.96013333333,13.8496
683.80,9.29226666667,10.4975739131,6.73636666667,9.50506666666,8.91366666667,10.0016333333,8.98886666666,7.88513333333,13.7310666667
684.13,9.28826666666,10.4247768116,6.76446666667,9.47046666667,8.94933333334,9.89503333333,8.99486666666,7.82783333333,13.7218666666
684.45,9.37213333333,10.4911101449,6.8309,9.52080000001,8.96553333333,9.92236666667,9.0206,7.86843333333,13.7770333333
684.78,9.18860000001,10.3148434783,6.64623333333,9.2458,8.75906666666,9.69826666666,8.8244,7.5967,13.6003
685.10,9.01180000001,10.1199043478,6.45336666667,9.04753333333,8.61540000001,9.52106666667,8.65226666667,7.4048,13.4067
685.43,9.08373333333,10.2369565217,6.55646666667,9.16933333334,8.82379999999,9.69736666666,8.71973333333,7.49136666667,13.5240666667
685.75,9.15959999999,10.3632927536,6.6772,9.28546666666,8.97593333333,9.8439,8.8188,7.5463,13.6765
686.08,9.16233333333,10.2849565217,6.76,9.26953333333,9.00846666666,9.81599999999,8.758,7.53493333333,13.6857
686.40,9.42266666667,10.5073855072,7.0921,9.52046666666,9.28446666666,10.0408333333,9.037,7.7419,13.8537
686.72,9.37746666666,10.4461971015,7.03336666667,9.38099999999,9.24166666667,10.0154666667,8.9964,7.6571,13.8527666667
687.05,9.54699999999,10.6771507247,7.18246666667,9.51926666667,9.47673333334,10.3136666667,9.22686666667,7.8818,14.1133333333
687.37,9.52519999999,10.6429014493,7.17363333333,9.50906666667,9.46653333333,10.3183,9.18606666666,7.87626666667,14.0836666667
687.70,9.43186666667,10.5610753623,7.06273333333,9.39733333334,9.36593333332,10.2927333333,9.0812,7.75403333333,13.9986666667
688.02,9.41813333333,10.5459333333,7.0139,9.35980000001,9.34933333333,10.3261333333,9.06746666667,7.7233,13.9972666667
688.34,9.40633333333,10.5521072464,6.98713333333,9.35033333334,9.32126666667,10.3581666667,9.00080000001,7.71083333333,13.9865333333
688.67,9.5992,10.7906695652,7.18863333333,9.45866666667,9.5654,10.5745666667,9.17906666667,7.89123333333,14.2267333333
688.99,9.68726666667,10.8968028986,7.33266666667,9.50653333332,9.62346666666,10.6868333333,9.29146666667,8.0344,14.3049333333
689.32,9.79480000001,10.9836782609,7.49146666667,9.69013333334,9.72100000001,10.7338333333,9.44626666667,8.27053333333,14.4263666667
