wavelength,Back_HemTrif,Belly_HemTrif,Breast_HemTrif,Crissum_HemTrif,Crown_HemTrif,DorTail_HemTrif,Patch10_HemTrif,Patch11_HemTrif,Rump_HemTrif,Throat_HemTrif,WingTip_HemTrif
374.37,6.2446,15.0794,8.78313333333,7.57086666667,6.00706666667,8.3978,14.7713333333,4.53446666667,5.62033333333,9.33653333334,8.89086666667
374.73,6.34906666667,15.2328666666,8.95580000001,7.71246666667,6.15766666667,8.53146666667,14.9966666667,4.6686,5.77513333333,9.45559999999,9.02413333333
375.09,6.3388,15.3141333333,9.0356,7.725,6.22106666667,8.54193333333,15.1292,4.6722,5.80086666667,9.48039999999,9.0732
375.45,6.36073333333,15.4196666667,9.11826666667,7.80533333334,6.2652,8.6012,15.2664666667,4.70573333333,5.80153333333,9.54759999999,9.13413333334
375.81,6.324,15.4424666667,9.05953333333,7.78593333333,6.21533333333,8.59786666667,15.3014666667,4.70673333333,5.75126666667,9.53833333333,9.09433333334
376.18,6.3756,15.5456666667,9.12873333334,7.8912,6.31186666667,8.68866666667,15.3762,4.75773333333,5.8194,9.59366666665,9.13826666668
376.54,6.268,15.4598,9.02973333333,7.8112,6.2318,8.59433333333,15.2972666667,4.64233333333,5.72393333333,9.50166666666,9.05466666666
376.90,6.1302,15.3776,8.93626666668,7.72493333333,6.09386666667,8.4578,15.2658,4.54693333333,5.61953333333,9.37113333333,8.94526666666
377.26,6.1076,15.4313333334,8.90293333333,7.70593333333,6.07853333333,8.45166666667,15.3505333333,4.57553333333,5.59286666667,9.37066666667,8.9436
377.63,6.11846666667,15.492,8.9354,7.733,6.0918,8.47506666667,15.3908,4.60813333333,5.59133333333,9.35586666665,8.9462
377.99,6.0062,15.4354,8.84366666667,7.6826,6.02253333333,8.39713333333,15.3066666667,4.5132,5.51306666667,9.29426666667,8.8552
378.35,5.9506,15.4470666667,8.81180000001,7.64666666667,5.9574,8.3306,15.3367333333,4.48206666666,5.45673333334,9.25080000001,8.8332
378.71,5.9374,15.3872666666,8.77113333333,7.5536,5.87646666667,8.3066,15.2564666667,4.41646666667,5.38486666667,9.22413333333,8.73926666667
379.07,5.8558,15.2618,8.6618,7.46166666667,5.7424,8.21326666667,15.1860666667,4.32433333333,5.28646666667,9.14093333334,8.6382
379.44,5.92126666667,15.3053333333,8.72926666666,7.497,5.7998,8.26326666667,15.2508,4.3764,5.32333333333,9.19186666667,8.64593333333
379.80,5.96173333333,15.3973333333,8.83400000001,7.56486666667,5.87813333333,8.2914,15.3496666667,4.43233333333,5.41666666667,9.24833333333,8.68306666667
380.16,5.89666666667,15.3299333333,8.80146666667,7.50333333333,5.823,8.2322,15.3508,4.3824,5.38473333333,9.18813333333,8.59546666666
380.52,5.9448,15.4056,8.88340000001,7.56286666667,5.90526666667,8.2834,15.4883333333,4.45446666667,5.41766666667,9.27266666665,8.6192
380.88,6.0386,15.466,8.90693333333,7.65446666667,6.0056,8.38793333333,15.5681333333,4.51393333333,5.49586666667,9.35833333333,8.69653333333
381.24,6.05513333333,15.4874666667,8.9602,7.69933333333,6.03733333333,8.45286666667,15.6042,4.5324,5.5324,9.40513333333,8.71426666667
381.61,6.04853333333,15.4952666667,8.96686666665,7.71493333333,6.0224,8.4406,15.6132,4.50166666667,5.50253333333,9.40386666668,8.65333333334
381.97,6.07633333333,15.5160666667,8.96393333333,7.7202,6.01173333333,8.428,15.6989333333,4.5078,5.48973333333,9.38286666667,8.63066666667
382.33,6.04213333333,15.4632666667,8.95146666668,7.7194,5.96813333333,8.37073333333,15.6818666667,4.48953333334,5.43393333333,9.325,8.58813333333
382.69,5.8798,15.3908666667,8.80026666666,7.6354,5.8768,8.2096,15.6828,4.35653333333,5.30886666666,9.17779999999,8.48193333334
383.05,5.85626666667,15.4444,8.78206666667,7.6552,5.92533333333,8.20493333333,15.6904666667,4.31793333334,5.28166666667,9.1864,8.4722
383.41,5.88386666667,15.464,8.74646666667,7.66973333333,5.94013333333,8.19526666667,15.7333333333,4.29833333333,5.29133333333,9.15406666665,8.46226666667
383.77,5.93713333333,15.4602,8.80533333333,7.70133333333,5.96646666667,8.21266666666,15.7981333333,4.35686666667,5.29533333333,9.18939999999,8.52566666667
384.14,6.003,15.5239333333,8.87486666666,7.77653333333,6.0082,8.27033333333,15.8981333333,4.39293333333,5.31666666667,9.29306666667,8.58253333333
384.50,5.94813333333,15.5109333333,8.82933333333,7.7434,5.97053333333,8.21113333333,15.9115333333,4.33613333333,5.26013333333,9.27693333335,8.56546666667
384.86,5.987,15.5830666667,8.91906666667,7.77693333333,6.0414,8.24213333333,15.9810666666,4.3838,5.29673333333,9.34073333333,8.60086666667
385.22,6.11233333333,15.703,9.02133333335,7.8836,6.14606666667,8.29713333333,16.1069333333,4.47346666667,5.3896,9.43359999999,8.70113333333
385.58,6.141,15.7487333333,9.06446666667,7.93273333333,6.18266666666,8.327,16.2416,4.52286666667,5.43066666666,9.48613333333,8.77140000001
385.94,6.14633333333,15.8292,9.13979999999,7.9822,6.21526666667,8.3722,16.2896666666,4.5556,5.45986666667,9.53946666666,8.78433333334
386.30,6.08726666666,15.8331333333,9.11526666667,7.92206666667,6.17193333333,8.33053333333,16.2919333333,4.4578,5.4356,9.50979999999,8.74493333333
386.66,6.1562,15.8930666667,9.18166666666,7.99406666667,6.2494,8.40493333333,16.3237333333,4.5248,5.5012,9.60833333333,8.80173333333
387.03,6.30266666666,16.0034,9.33306666668,8.10106666667,6.3552,8.5244,16.4521333333,4.64626666667,5.63726666667,9.70246666667,8.89013333333
387.39,6.30006666667,16.0628666667,9.38180000001,8.12513333333,6.38466666667,8.52706666667,16.5236,4.6794,5.66913333333,9.75593333333,8.91426666667
387.75,6.30246666667,16.1196666667,9.401,8.15933333334,6.3982,8.53913333333,16.5551333333,4.6722,5.70006666667,9.78766666667,8.90860000001
388.11,6.38946666667,16.2230666667,9.4718,8.22153333333,6.49386666667,8.58746666667,16.6194666667,4.75753333333,5.7868,9.86346666665,8.99273333333
388.47,6.45593333333,16.2444,9.53120000001,8.25753333333,6.51653333333,8.64973333333,16.645,4.7806,5.84313333333,9.85813333333,8.99626666667
388.83,6.4616,16.2308,9.50853333334,8.2486,6.47513333333,8.6052,16.6533333333,4.7568,5.7898,9.83219999999,8.96773333332
389.19,6.41653333333,16.2026,9.50233333333,8.22286666667,6.42246666666,8.54773333333,16.67,4.7216,5.75753333333,9.7894,8.9194
389.55,6.423,16.2908666667,9.54440000001,8.25386666667,6.4496,8.5572,16.729,4.71373333333,5.78313333333,9.83653333334,8.91679999999
389.91,6.41046666667,16.2754,9.52180000001,8.23193333333,6.43613333333,8.51506666667,16.7290666667,4.68546666667,5.77146666667,9.82620000001,8.87173333334
390.27,6.54093333333,16.3794,9.61820000001,8.368,6.55866666667,8.658,16.8656666667,4.82526666667,5.8752,9.95159999999,8.95726666667
390.63,6.58433333333,16.4209333333,9.66986666665,8.40933333334,6.57593333334,8.6948,16.9236,4.8382,5.89526666667,9.9536,8.96906666666
391.00,6.54293333333,16.4622666667,9.63753333335,8.43413333333,6.547,8.6712,16.9948,4.8072,5.85393333333,9.96333333333,8.98706666667
391.36,6.51786666667,16.4233333333,9.61866666667,8.43306666667,6.502,8.64413333333,17.002,4.784,5.82266666667,9.94799999999,8.97306666666
391.72,6.50473333333,16.4303333333,9.61333333335,8.435,6.4938,8.65586666667,17.0553333333,4.7464,5.82886666667,9.97333333332,8.97026666666
392.08,6.41413333333,16.3536,9.51913333335,8.3684,6.38433333333,8.56566666667,17.0249333333,4.66453333333,5.75153333333,9.87593333334,8.88546666667
392.44,6.379,16.3654,9.49333333332,8.36113333334,6.3612,8.53706666667,17.0654,4.65933333333,5.7384,9.8764,8.8898
392.80,6.36393333333,16.3426666667,9.48526666667,8.36686666667,6.34853333333,8.539,17.1166,4.63813333333,5.74626666667,9.85766666667,8.88806666666
393.16,6.3582,16.3653333333,9.5012,8.40166666667,6.38866666667,8.5518,17.1502666667,4.63653333333,5.7718,9.88553333333,8.89186666667
393.52,6.39846666667,16.3986666667,9.54859999999,8.43506666667,6.45946666667,8.59553333333,17.1629333333,4.68886666667,5.8386,9.9154,8.93079999999
393.88,6.46666666667,16.4798,9.603,8.52086666667,6.5304,8.6802,17.265,4.75866666667,5.909,10.0062666667,9.03926666667
394.24,6.45626666667,16.4736,9.6014,8.52106666667,6.49913333333,8.63966666667,17.2964666667,4.75706666666,5.8822,10.0233333333,9.04286666667
394.60,6.47513333333,16.5486,9.64899999999,8.57646666667,6.555,8.6582,17.4065333333,4.80973333333,5.9282,10.1162,9.09980000001
394.96,6.43286666667,16.4761333333,9.64160000002,8.51246666667,6.51893333333,8.63546666667,17.3622666666,4.77553333333,5.90393333333,10.0717333333,9.04486666667
395.32,6.44593333333,16.5152666667,9.68699999999,8.54480000001,6.55486666667,8.65853333333,17.4291333333,4.7918,5.91866666667,10.0812666667,9.05286666667
395.68,6.44306666667,16.5204,9.70046666666,8.55773333333,6.55773333333,8.65833333333,17.5091333333,4.7788,5.89926666667,10.0699333333,9.03379999999
396.04,6.5036,16.6098666667,9.81033333334,8.64946666667,6.6516,8.75573333334,17.649,4.86426666667,5.992,10.1638666667,9.09986666666
396.40,6.54893333333,16.6349333333,9.85946666665,8.69560000001,6.69546666667,8.77733333333,17.6944666667,4.90673333333,6.0316,10.219,9.11993333333
396.76,6.56013333333,16.7059333333,9.91606666665,8.71773333333,6.74653333333,8.80666666667,17.7631333333,4.9352,6.07313333333,10.2771333333,9.1418
397.12,6.5826,16.7049333333,9.93593333333,8.7332,6.74513333333,8.8536,17.7802,4.9738,6.09493333333,10.2970666667,9.14306666667
397.48,6.5828,16.6846666667,9.9518,8.75879999999,6.71313333334,8.88026666667,17.8079333333,4.9928,6.08006666667,10.3083333333,9.15426666667
397.84,6.61266666667,16.6865333333,10.0017333333,8.78546666667,6.72406666667,8.89933333334,17.9104666667,5.0218,6.08166666667,10.3225333333,9.15080000001
398.20,6.5842,16.6834,9.98200000001,8.7732,6.72526666667,8.8948,17.9054,5.0046,6.08286666667,10.305,9.13159999999
398.56,6.5636,16.5958666667,9.9634,8.7182,6.6672,8.86513333334,17.8734666667,4.95953333333,6.05733333333,10.27,9.08286666667
398.92,6.55266666667,16.5846666667,9.96853333333,8.72606666667,6.63406666667,8.83286666667,17.9236666667,4.94433333333,6.02273333333,10.288,9.03073333333
399.28,6.55873333333,16.5843333333,9.98320000001,8.71499999999,6.62053333333,8.83906666667,17.9192,4.93473333333,6.01953333333,10.32,9.03526666666
399.64,6.6196,16.6008,10.0400666667,8.77006666666,6.65966666667,8.87313333333,17.9204666667,5.00133333333,6.07066666666,10.3652,9.09893333333
400.00,6.6536,16.6257333334,10.0662,8.77886666667,6.68106666667,8.9046,17.9563333333,4.99746666667,6.06933333333,10.4076,9.11426666667
400.36,6.5916,16.6193333333,10.0268,8.74066666667,6.6256,8.84786666667,17.9451333333,4.94786666667,6.01273333333,10.3648,9.07506666666
400.72,6.58366666667,16.6202666667,9.98893333334,8.77873333334,6.5994,8.8468,17.9399333333,4.93986666667,5.99666666667,10.3661333333,9.035
401.08,6.5748,16.607,9.97066666667,8.78253333333,6.5842,8.8198,17.9880666667,4.92546666667,5.9758,10.3513333333,9.05760000001
401.44,6.49846666667,16.5393333333,9.87326666665,8.69846666667,6.50713333333,8.745,17.977,4.83726666667,5.89966666667,10.2972666667,8.97379999999
401.80,6.3938,16.431,9.78773333333,8.60919999999,6.41033333333,8.64946666667,17.8464,4.747,5.78646666667,10.2132,8.86893333333
402.16,6.36153333333,16.3864,9.78426666667,8.56393333333,6.3576,8.61653333333,17.8127333333,4.70926666667,5.73326666667,10.1694,8.81486666666
402.52,6.4572,16.4874,9.88713333331,8.6878,6.44833333333,8.70413333333,17.932,4.80426666667,5.82726666667,10.2609333333,8.89306666666
402.88,6.52633333333,16.5466,9.92646666667,8.75426666667,6.51906666667,8.75286666667,18.0194666667,4.8544,5.91213333333,10.2870666667,8.983
403.24,6.57753333333,16.5621333333,9.94799999999,8.78120000001,6.5628,8.7782,18.0864,4.86973333333,5.93553333333,10.2974666667,9.02253333333
403.60,6.56226666667,16.5686,9.94053333333,8.78713333334,6.55446666667,8.78626666667,18.1377333333,4.8696,5.94766666667,10.3073333333,9.02606666666
403.95,6.62226666666,16.6424666666,10.0230666667,8.86586666667,6.6066,8.85553333333,18.2196,4.9248,6.02226666667,10.3665333333,9.10486666666
404.31,6.66513333333,16.6562666667,10.0894666667,8.91226666667,6.66553333333,8.90393333334,18.2902,4.97186666667,6.07973333333,10.419,9.12693333333
404.67,6.73906666667,16.7197333333,10.1848,8.95666666666,6.7472,8.9534,18.3892666666,5.038,6.15586666667,10.4644666667,9.21213333333
405.03,6.7388,16.7388666667,10.2122666667,8.93733333334,6.77086666667,8.95026666667,18.3904666667,5.02593333333,6.15886666667,10.5032,9.19733333333
405.39,6.803,16.7882,10.2708666667,8.98586666666,6.82006666667,8.98173333333,18.4496,5.0746,6.2176,10.5706,9.25526666667
405.75,6.86553333333,16.8758,10.3301333333,9.06433333334,6.89133333333,9.02266666667,18.5552666667,5.11733333333,6.30473333333,10.6583333333,9.33433333333
406.11,6.89866666667,16.9477333333,10.3886666667,9.1278,6.95033333333,9.07586666667,18.6864666667,5.13266666667,6.3686,10.7558,9.39646666667
406.47,6.884,16.9855333333,10.3944,9.12766666667,6.96393333333,9.07013333333,18.7276,5.12893333333,6.36633333333,10.7603333333,9.40899999999
406.83,6.92113333333,17.0384,10.4519333333,9.18319999999,7.02366666667,9.10706666667,18.7633333333,5.19846666667,6.4208,10.8201333333,9.44886666667
407.19,6.96753333333,17.1085333333,10.5238,9.2684,7.08266666667,9.17413333333,18.8491333333,5.27186666667,6.49286666667,10.8988,9.502
407.55,6.98053333333,17.1322666667,10.5418,9.28873333334,7.11073333333,9.17426666667,18.8777333333,5.28393333333,6.5036,10.9249333333,9.50513333333
407.90,6.952,17.1266,10.5314,9.27086666667,7.10833333333,9.13473333333,18.9048666667,5.28246666667,6.47833333333,10.9152,9.50073333333
408.26,6.94033333333,17.1501333333,10.5307333334,9.27519999999,7.092,9.11853333334,18.9215333333,5.243,6.45226666667,10.9226666667,9.4858
408.62,6.89393333333,17.1243333333,10.4939333333,9.22573333333,7.04053333333,9.076,18.9284,5.1782,6.40366666667,10.9145333333,9.45473333333
408.98,6.921,17.1698,10.5322666667,9.28713333333,7.0312,9.09793333333,19.0066,5.19326666667,6.4396,10.9591333333,9.49680000001
409.34,6.87606666667,17.1543333334,10.5290666667,9.26740000001,6.99746666667,9.06966666667,18.9880666666,5.1524,6.39346666667,10.9322,9.45233333333
409.70,6.85013333333,17.1681333333,10.5375333333,9.24606666667,6.95,9.05653333333,19.014,5.12833333333,6.35733333333,10.9148666667,9.43473333333
410.06,6.88873333333,17.1818666667,10.5528666667,9.28526666666,6.97793333333,9.05266666667,19.0286666667,5.17506666667,6.36693333333,10.9284,9.44080000001
410.42,6.81033333333,17.089,10.4784666667,9.20693333333,6.90706666667,8.97093333333,18.9939333333,5.1106,6.27713333333,10.8582666666,9.35653333333
410.77,6.76473333333,17.0519333333,10.4390666667,9.15806666667,6.84913333333,8.923,19.0181333333,5.03553333333,6.2068,10.8336,9.29479999999
411.13,6.7094,17.0408666667,10.3762666667,9.12273333333,6.79033333333,8.86893333333,18.9731333333,4.97633333334,6.15146666667,10.8054666667,9.23666666667
411.49,6.7114,17.0601333333,10.3901333334,9.12466666667,6.78206666667,8.90033333334,18.9882,4.97553333333,6.13633333333,10.8028,9.23066666667
411.85,6.66313333333,16.9997333333,10.3294,9.1026,6.7138,8.83973333333,18.9249333333,4.902,6.0714,10.7661333333,9.12660000001
412.21,6.75753333333,17.0682666667,10.4228666667,9.18993333333,6.80633333333,8.93266666666,19.0091333333,4.99066666667,6.15513333333,10.8474666667,9.21913333334
412.57,6.7592,17.0848,10.4495333333,9.22973333333,6.81853333333,8.95666666666,19.0404666667,5.0278,6.14406666667,10.8616666667,9.21086666666
412.92,6.7762,17.1043333333,10.4670666667,9.27093333333,6.8406,8.99613333333,19.1067333333,5.06153333333,6.14506666667,10.901,9.19893333334
413.28,6.80773333333,17.1224666667,10.499,9.31613333333,6.873,9.01266666667,19.221,5.0938,6.17113333333,10.9211333333,9.22913333333
413.64,6.86346666667,17.1516,10.52,9.39166666666,6.9356,9.06553333333,19.2802666667,5.14386666667,6.22266666667,10.9632666667,9.26533333334
414.00,6.86246666666,17.1615333333,10.5276666667,9.38933333333,6.94346666667,9.0936,19.3168,5.1422,6.25606666667,10.9894666667,9.29099999999
414.36,6.87833333333,17.2204666667,10.5760666667,9.45953333333,6.96566666667,9.1426,19.3856666667,5.1542,6.30266666667,11.0419333333,9.33646666666
414.72,6.88566666667,17.2345333333,10.614,9.50706666666,6.99406666667,9.17706666667,19.3916,5.20586666667,6.3278,11.0988666667,9.38366666666
415.07,6.87806666667,17.2324,10.6465333333,9.50673333333,6.99053333333,9.1642,19.4608666667,5.2202,6.3314,11.1222666667,9.3902
415.43,6.86893333334,17.2304666667,10.6508,9.5088,6.98513333333,9.1078,19.5078666667,5.2056,6.32106666667,11.1320666667,9.36713333333
415.79,6.85053333333,17.2128666667,10.6394,9.49053333334,6.97286666667,9.094,19.5420666667,5.19113333333,6.32306666667,11.1222666666,9.37086666666
416.15,6.80566666667,17.1826,10.6198666667,9.44993333333,6.91306666667,9.0828,19.5648666667,5.13966666667,6.29213333333,11.0868,9.35013333334
416.51,6.7674,17.1486,10.5884,9.41906666666,6.8732,9.05866666667,19.5456666667,5.10106666667,6.2714,11.0733333333,9.34939999999
416.86,6.73666666667,17.0907333333,10.5803333333,9.3952,6.85893333333,9.02793333333,19.4982,5.07306666667,6.235,11.0448666667,9.34320000001
417.22,6.71566666667,17.0573333333,10.5641333333,9.38106666667,6.8204,9.01726666667,19.4650666667,5.04566666667,6.1986,11.0376666667,9.33393333333
417.58,6.67106666666,17.0006666667,10.5700666667,9.34033333333,6.79766666666,9.00106666667,19.4074666667,5.0182,6.17146666667,11.0084,9.30013333333
417.94,6.6636,16.9684666667,10.5812666667,9.3454,6.78173333333,9.00153333333,19.3983333333,5.01233333333,6.14133333333,10.9950666667,9.28026666666
418.29,6.68053333334,16.9400666667,10.569,9.34740000001,6.79293333333,9.03846666667,19.4002,5.03066666667,6.1292,11.0139333333,9.29260000001
418.65,6.65386666667,16.8928,10.5516,9.3126,6.76346666667,9.019,19.3798666667,4.99406666667,6.1134,10.9857333333,9.26313333333
419.01,6.63773333333,16.8502,10.5413333334,9.30013333334,6.75013333333,9.01913333333,19.3688666667,4.98046666667,6.089,10.9806,9.26626666667
419.37,6.63126666667,16.7982666667,10.5354,9.29613333333,6.74353333333,9.0368,19.346,4.9742,6.08033333333,10.99,9.26266666667
419.73,6.62186666667,16.7672,10.5492666667,9.31586666667,6.74593333333,9.04633333333,19.3314666667,4.9908,6.08773333333,10.9884666667,9.26519999999
420.08,6.62513333334,16.7442,10.5380666667,9.32126666666,6.753,9.02906666667,19.326,4.99873333333,6.06993333333,10.9935333333,9.26766666666
420.44,6.6532,16.7249333333,10.5582666667,9.35246666667,6.78546666667,9.06206666667,19.3474,5.0342,6.09553333333,11.0152,9.28946666666
420.80,6.6456,16.7136,10.5309333333,9.34020000001,6.76933333333,9.05086666667,19.3595333333,5.02113333333,6.09066666667,10.9951333333,9.27546666667
421.16,6.6486,16.6986,10.5426,9.34460000001,6.77386666667,9.07093333333,19.3566,5.04,6.10746666667,10.9984666667,9.27506666666
421.51,6.66486666666,16.6814666667,10.5458666667,9.36606666667,6.77486666667,9.08366666667,19.3838,5.03926666667,6.11693333333,11.0048,9.29093333334
421.87,6.68233333333,16.6679333333,10.5466,9.38386666666,6.79246666667,9.096,19.4069333333,5.0544,6.12606666667,11.0108,9.30233333334
422.23,6.67566666667,16.6526666667,10.5564,9.37933333333,6.7806,9.09106666667,19.4144,5.0532,6.13533333333,11.0081333333,9.30113333333
422.58,6.68086666667,16.6482666667,10.5694,9.41386666667,6.7878,9.12453333333,19.4332666667,5.06713333333,6.14053333333,11.0269333333,9.32286666667
422.94,6.67273333333,16.604,10.5417333333,9.40126666667,6.77053333333,9.111,19.412,5.0496,6.13633333333,10.9988666667,9.29700000001
423.30,6.6786,16.6028,10.5504666667,9.42953333333,6.78126666667,9.134,19.4355333333,5.06053333333,6.15406666667,11.0172,9.33213333333
423.66,6.69933333333,16.6057333333,10.563,9.42960000001,6.7746,9.15153333333,19.4825333333,5.05886666667,6.154,11.0484666667,9.35500000001
