wavelength,Back_TanCypm,Belly_TanCypm,Breast_TanCypm,Crissum_TanCypm,Crown_TanCypm,DorTail_TanCypm,Patch10_TanCypm,Rump_TanCypm,Throat_TanCypm,WingTip_TanCypm
389.91,11.9431666667,18.1851666666,13.71175,11.0334166666,4.60991666667,5.13829166667,14.53425,15.3534166667,4.48425,5.34808333333
390.27,11.9703333333,18.19425,13.7688333333,10.9910833333,4.549,5.1025,14.5050833333,15.3519444444,4.4445,5.3135
390.63,12.0448333334,18.31925,13.89225,11.06225,4.56816666667,5.14033333333,14.5994166667,15.4607777778,4.46658333333,5.329
391.00,12.09775,18.3305833333,13.9410833333,11.0689166667,4.49866666667,5.09354166667,14.5754166667,15.4778055556,4.43175,5.29616666667
391.36,12.1350833333,18.391,14.0115833333,11.0686666667,4.50166666666,5.103875,14.584,15.5398333333,4.39908333333,5.27675
391.72,12.1585,18.4554166667,14.0485833333,11.0748333333,4.47725,5.10183333333,14.6021666667,15.5795555556,4.36991666666,5.23175
392.08,12.2571666667,18.5369166667,14.13625,11.1249166667,4.55083333333,5.15495833333,14.6331666667,15.6825555555,4.36625,5.29258333334
392.44,12.37625,18.7105,14.2771666667,11.2091666667,4.60291666667,5.22220833333,14.7395,15.8041666666,4.45158333333,5.37191666667
392.80,12.5288333333,18.8225833333,14.4156666667,11.3275,4.65475,5.29708333334,14.8388333333,15.9175,4.51991666666,5.43166666667
393.16,12.6485833333,18.9521666667,14.54125,11.4078333333,4.71091666667,5.35945833333,14.8866666667,16.03575,4.60591666667,5.5105
393.52,12.7666666666,19.0750833334,14.6399166667,11.519,4.808,5.45070833333,14.9580833334,16.1476944444,4.70933333333,5.60083333333
393.88,12.86425,19.1618333333,14.72375,11.5606666667,4.82425,5.47516666667,15.0245,16.2727777778,4.73525,5.62441666667
394.24,12.9029166667,19.1813333333,14.7461666667,11.5551666667,4.813,5.45125,15.0224166667,16.3051666666,4.70208333333,5.58583333333
394.60,12.919,19.1275,14.7503333333,11.51525,4.7755,5.44508333333,14.9760833334,16.2929166667,4.68741666667,5.54858333334
394.96,13.0565833333,19.2549166667,14.8826666667,11.6225,4.84433333333,5.5055,15.088,16.4195833333,4.74283333333,5.60316666667
395.32,13.16775,19.3461666667,14.9938333333,11.6749166667,4.83375,5.50529166667,15.1486666667,16.4989444445,4.7855,5.60083333333
395.68,13.2553333334,19.3608333334,15.05425,11.6889166667,4.84333333333,5.49304166667,15.1638333333,16.5258055555,4.78191666667,5.63158333333
396.04,13.37275,19.4670833334,15.1794166667,11.7240833333,4.85241666667,5.48716666667,15.2471666667,16.6516666667,4.82033333333,5.6875
396.40,13.4488333334,19.5004166667,15.259,11.7621666667,4.84741666667,5.44145833333,15.2669166667,16.7171388889,4.7785,5.64883333333
396.76,13.4615,19.4746666667,15.279,11.7175833333,4.78825,5.34833333333,15.2448333333,16.7257777778,4.723,5.56858333333
397.12,13.5439166667,19.4985833333,15.34825,11.71675,4.75058333333,5.30670833334,15.25875,16.7744166667,4.69958333333,5.531
397.48,13.5930833333,19.5165833333,15.3990833333,11.7005833333,4.689,5.25,15.2673333334,16.8416388889,4.62566666667,5.49916666667
397.84,13.7020833333,19.6145,15.4891666667,11.7475833333,4.72075,5.28275,15.3164166666,16.9145277778,4.63891666667,5.51383333333
398.20,13.8435833333,19.6988333333,15.5983333333,11.839,4.75516666667,5.30441666667,15.4035,17.0487777778,4.68325,5.54666666666
398.56,13.96825,19.8370833333,15.7259166667,11.8956666666,4.80475,5.33179166666,15.4915,17.1943888889,4.71475,5.58583333333
398.92,14.02625,19.8776666667,15.7744166667,11.8723333333,4.803,5.290625,15.50975,17.2656944444,4.68508333334,5.574
399.28,14.0878333333,19.8774166667,15.7786666666,11.8633333333,4.78983333333,5.25120833333,15.51725,17.3207222222,4.61116666667,5.53233333333
399.64,14.1555,19.9503333333,15.8439166667,11.8631666667,4.77841666667,5.23320833333,15.5223333333,17.3901388889,4.625,5.48658333333
400.00,14.1756666666,19.9755,15.8624166666,11.8133333333,4.69591666667,5.15633333333,15.4969166666,17.4029166667,4.58508333333,5.40058333333
400.36,14.2201666666,19.9424166666,15.852,11.7608333333,4.61291666666,5.06825,15.4468333333,17.3988333333,4.53733333333,5.32941666666
400.72,14.2581666667,19.9595,15.8811666666,11.7334166666,4.56058333333,5.00233333333,15.4536666667,17.4516944444,4.45083333333,5.28716666667
401.08,14.31475,20.00625,15.932,11.7769166667,4.5645,4.99808333333,15.4791666667,17.4978333333,4.44891666667,5.27425
401.44,14.4051666667,20.0198333334,16.0325833333,11.7703333333,4.562,4.992125,15.5110833333,17.5248611111,4.43291666667,5.263
401.80,14.5536666667,20.1088333333,16.1256666667,11.81775,4.57391666667,4.98133333333,15.55075,17.6233888889,4.46766666667,5.29258333334
402.16,14.7315,20.2581666667,16.31625,11.8643333333,4.60958333333,5.04245833333,15.62075,17.7445555556,4.51225,5.33608333333
402.52,14.9054166666,20.3683333333,16.44475,11.9410833333,4.63241666667,5.05045833333,15.6915,17.8478888889,4.53,5.35783333333
402.88,15.0275833333,20.4295,16.5610833333,11.9865,4.61766666667,5.044125,15.70125,17.9263055556,4.54783333333,5.34933333333
403.24,15.1698333333,20.5523333333,16.7458333333,12.0621666667,4.62058333333,5.06570833333,15.7863333333,18.0493055555,4.59591666667,5.39216666667
403.60,15.3173333333,20.6273333334,16.8614166667,12.1099166667,4.65633333333,5.11,15.86025,18.1664444445,4.627,5.4335
403.95,15.4784166667,20.7733333334,17.04725,12.2143333333,4.73875,5.19166666667,15.9823333334,18.2884166667,4.68883333333,5.50616666667
404.31,15.6339166667,20.9164166667,17.2188333333,12.2839166667,4.81591666667,5.26975,16.0768333333,18.4231111111,4.73958333333,5.57516666667
404.67,15.8163333333,21.06925,17.4008333334,12.37725,4.88033333333,5.32945833333,16.1650833334,18.5581944444,4.80658333333,5.63433333333
405.03,15.9460833333,21.185,17.5654166667,12.44025,4.93375,5.38825,16.2615,18.7041388889,4.86266666667,5.70233333333
405.39,16.1155833333,21.3559166666,17.7395,12.5560833333,4.992,5.43091666667,16.3540833334,18.8791666667,4.91583333333,5.75991666667
405.75,16.1843333334,21.3889166667,17.8156666666,12.53925,4.95975,5.396875,16.3833333333,18.9523611111,4.88633333333,5.71533333333
406.11,16.2494166667,21.4353333333,17.8658333333,12.5439166667,4.95375,5.36558333333,16.4114166667,19.0141944444,4.86258333333,5.69933333333
406.47,16.254,21.4141666667,17.88125,12.4725833334,4.86683333333,5.30233333333,16.3459166667,19.0016111111,4.793,5.63116666667
406.83,16.3435833334,21.4713333333,17.9204166667,12.49525,4.85766666667,5.29929166666,16.3964166667,19.0715277778,4.75233333334,5.61608333334
407.19,16.4404166667,21.5605833333,17.9946666667,12.507,4.86391666667,5.28191666667,16.4113333333,19.1306944444,4.74208333333,5.60091666667
407.55,16.5274166667,21.63575,18.0560833333,12.50175,4.8395,5.2405,16.4229166667,19.1934166666,4.69541666667,5.56466666667
407.90,16.6295,21.642,18.1175,12.4759166667,4.79541666666,5.20070833333,16.4040833333,19.2527777778,4.64658333334,5.51583333333
408.26,16.76575,21.738,18.2290833333,12.5171666667,4.7845,5.19075,16.4650833333,19.3709722222,4.64741666667,5.49691666667
408.62,16.9333333333,21.8704166667,18.39375,12.5783333333,4.81958333334,5.25854166667,16.55375,19.5106944444,4.71208333333,5.54791666667
408.98,17.0885,21.9845,18.4694166667,12.5844166667,4.81125,5.25020833333,16.60725,19.6297777778,4.71291666667,5.52866666666
409.34,17.1785833333,21.9894166667,18.5410833333,12.5566666667,4.75925,5.20291666667,16.60675,19.6756944444,4.67675,5.459
409.70,17.3365833333,22.1035,18.7035833334,12.6359166667,4.78858333333,5.25325,16.6683333333,19.7873611111,4.68991666667,5.48125
410.06,17.5109166667,22.2444166667,18.8585833333,12.6974166667,4.81708333333,5.295875,16.7525,19.9485,4.72141666667,5.51216666667
410.42,17.72275,22.3763333333,19.0206666666,12.8059166666,4.87808333334,5.33341666667,16.8914166667,20.1309722222,4.75408333334,5.54733333333
410.77,17.842,22.47475,19.1621666667,12.8399166666,4.91366666667,5.37975,16.9535833333,20.2374166667,4.82775,5.601
411.13,17.9995,22.5608333333,19.2793333333,12.89625,4.9325,5.41970833333,17.0219166667,20.3396388889,4.86466666667,5.63866666667
411.49,18.1690833333,22.6675,19.44975,12.9765,4.95366666667,5.45325,17.117,20.49325,4.92575,5.67983333333
411.85,18.28475,22.7594166667,19.548,13.0269166667,4.9355,5.459625,17.1713333333,20.5979166667,4.93558333333,5.65333333333
412.21,18.406,22.8224166667,19.6445833333,13.0485833333,4.95583333333,5.48291666667,17.2031666666,20.6793333333,4.93566666667,5.67683333333
412.57,18.4879166667,22.8438333333,19.68975,13.04575,4.91833333333,5.444125,17.1924166667,20.7335555556,4.89266666667,5.62741666666
412.92,18.6186666667,22.88825,19.8054166667,13.08125,4.92875,5.46941666667,17.2348333333,20.7843055556,4.87991666667,5.64
413.28,18.7509166667,23.01675,19.9193333333,13.135,4.95166666667,5.47670833333,17.2954166667,20.8935,4.89008333333,5.6655
413.64,18.87175,23.0974166667,20.0301666667,13.1974166667,4.9525,5.48579166667,17.3594166666,20.9885277778,4.90383333333,5.69875
414.00,18.98225,23.1553333333,20.1305,13.2496666667,4.94908333333,5.475875,17.3809166667,21.0635,4.89691666667,5.72116666667
414.36,19.0865833333,23.22825,20.2494166667,13.2759166667,4.92891666667,5.47291666667,17.4175833333,21.1579722222,4.91458333333,5.7095
414.72,19.26925,23.3225833333,20.36175,13.31175,4.896,5.440125,17.469,21.2719444444,4.88408333333,5.68516666667
415.07,19.3525833333,23.3291666667,20.4400833333,13.2930833333,4.86283333333,5.39166666666,17.4683333333,21.35725,4.83925,5.66275
415.43,19.4576666667,23.3815,20.5451666667,13.2750833334,4.82225,5.350875,17.4909166667,21.4308888889,4.79375,5.61733333333
415.79,19.5938333333,23.4655,20.68525,13.3331666666,4.82166666667,5.35583333333,17.5511666667,21.5496944445,4.79766666667,5.62141666667
416.15,19.75975,23.58675,20.8151666667,13.3875833333,4.8245,5.36279166667,17.623,21.6755,4.81083333333,5.63425
416.51,19.911,23.6904166667,20.9555833333,13.4455,4.85,5.377875,17.6951666667,21.8176111111,4.83041666667,5.66266666667
416.86,20.0489166667,23.7870833333,21.1030833333,13.5095,4.8525,5.386625,17.75775,21.9353333333,4.84508333333,5.68575
417.22,20.1371666667,23.8205833334,21.17825,13.4931666667,4.80133333333,5.353,17.75675,22.0049722222,4.80291666667,5.63975
417.58,20.1848333333,23.81375,21.2295,13.4581666667,4.72716666667,5.28408333333,17.7248333333,22.0333333334,4.73216666667,5.55691666666
417.94,20.2818333333,23.8763333334,21.3299166667,13.4768333333,4.69183333333,5.2495,17.7651666667,22.1157222222,4.71158333333,5.51016666667
418.29,20.3705833333,23.92575,21.4028333333,13.4975,4.67916666667,5.25454166667,17.78475,22.1651111111,4.68741666667,5.51191666666
418.65,20.5005833333,24.0143333333,21.538,13.5530833333,4.6975,5.28008333333,17.8563333334,22.2967222222,4.70233333333,5.53433333333
419.01,20.6609166667,24.128,21.6873333333,13.6135,4.72458333333,5.32391666667,17.9491666667,22.4288611111,4.73583333333,5.56716666667
419.37,20.8076666667,24.256,21.8153333334,13.7073333333,4.77133333333,5.374,18.048,22.5482222222,4.77858333333,5.62625
419.73,20.8886666666,24.28825,21.8633333333,13.70425,4.74958333333,5.36645833333,18.0649166667,22.6013611111,4.77391666667,5.62291666667
420.08,20.9676666667,24.3339166667,21.9325833333,13.7093333333,4.72625,5.35041666667,18.0791666666,22.6803611111,4.75858333334,5.59675
420.44,21.0455,24.3825,22.0069166667,13.7226666666,4.71325,5.34075,18.1086666666,22.7331666667,4.74116666667,5.58941666667
420.80,21.1254166667,24.4214166667,22.0730833333,13.7304166667,4.69958333333,5.319875,18.12225,22.8075,4.72266666666,5.56625
421.16,21.256,24.5176666667,22.1676666667,13.7928333333,4.726,5.352875,18.1914166667,22.9093055556,4.75508333333,5.596
421.51,21.3956666667,24.6245,22.27725,13.82925,4.74633333333,5.372625,18.2683333334,23.0270555556,4.78191666666,5.61783333333
421.87,21.5331666667,24.7081666667,22.3794166667,13.869,4.77058333333,5.40229166667,18.3228333333,23.12675,4.80958333334,5.63433333333
422.23,21.6639166667,24.7925833334,22.50175,13.89925,4.78816666667,5.40658333333,18.3816666666,23.2350555556,4.8215,5.64158333333
422.58,21.7530833333,24.8564166667,22.5885833333,13.9205833333,4.77858333333,5.39891666667,18.4018333333,23.2834722222,4.80858333333,5.62541666667
422.94,21.85175,24.9258333333,22.6749166667,13.9371666667,4.76416666667,5.389,18.4273333333,23.362,4.79516666667,5.59808333333
423.30,21.9725833333,24.9913333333,22.7731666667,13.9665833334,4.76208333333,5.39,18.4785833334,23.4707222222,4.79683333333,5.60583333333
423.66,22.119,25.1005833333,22.8955833334,14.0125833333,4.77825,5.40245833333,18.54775,23.5820833333,4.79825,5.61458333334
424.01,22.2470833333,25.1878333333,23.0178333333,14.0629166667,4.804,5.43495833333,18.6214166667,23.6728888889,4.826,5.6355
424.37,22.3571666667,25.266,23.1106666666,14.1091666667,4.80825,5.44166666667,18.68575,23.7705,4.83183333333,5.61633333333
424.73,22.4695833333,25.3436666667,23.1958333333,14.138,4.82083333333,5.45366666667,18.746,23.8661666667,4.84458333333,5.61891666667
425.08,22.57975,25.4203333333,23.2890833333,14.1638333334,4.83266666667,5.453125,18.80425,23.9688055555,4.85483333333,5.6245
425.44,22.6955833334,25.5138333334,23.385,14.22325,4.86616666667,5.48495833334,18.86925,24.0838333333,4.88283333333,5.65141666666
425.80,22.80175,25.5885833334,23.48575,14.2658333333,4.88533333333,5.50183333333,18.9450833333,24.1918888889,4.90241666667,5.68741666667
426.16,22.89075,25.6699166667,23.5559166666,14.2991666667,4.88116666667,5.50095833334,18.9905,24.2885555556,4.89875,5.6995
426.51,23.002,25.7456666667,23.6464166667,14.344,4.89416666666,5.49454166667,19.0465833333,24.4099444444,4.90116666667,5.702
426.87,23.1160833333,25.8266666667,23.7323333333,14.3700833333,4.89416666667,5.48675,19.1053333333,24.5188611111,4.88841666667,5.69483333333
427.23,23.2,25.90275,23.8103333333,14.3691666667,4.87158333333,5.456625,19.124,24.6123333333,4.85266666667,5.64625
427.58,23.32675,26.0065833333,23.9475833333,14.4345,4.90866666666,5.483125,19.2064166667,24.7504166667,4.87175,5.66291666666
427.94,23.44,26.1001666667,24.01525,14.4585833334,4.89933333333,5.455,19.26525,24.8698611111,4.85633333333,5.65125
428.30,23.5988333333,26.21825,24.1555833333,14.5054166667,4.89966666667,5.47475,19.327,25.0314166666,4.86916666667,5.6675
428.65,23.728,26.3320833333,24.2605,14.5519166667,4.88,5.470125,19.3738333333,25.1427777778,4.85683333333,5.66383333333
429.01,23.86,26.4171666667,24.3880833333,14.6011666667,4.89666666667,5.491,19.4391666667,25.2611111111,4.86008333333,5.67075
429.37,24.00625,26.5409166667,24.5348333334,14.6606666667,4.89383333333,5.487625,19.51925,25.3823611111,4.847,5.68083333334
429.72,24.1065,26.6279166667,24.6293333333,14.6704166667,4.858,5.452125,19.5295833334,25.4851111111,4.79725,5.6125
430.08,24.2621666667,26.7469166666,24.7439166667,14.737,4.8695,5.47070833333,19.62,25.6355833333,4.82258333333,5.60825
430.44,24.4079166667,26.8666666667,24.8566666667,14.7946666667,4.87841666667,5.50366666667,19.73125,25.7836111111,4.84858333333,5.62783333333
430.79,24.5178333334,26.96,24.9790833334,14.8745,4.9075,5.53320833333,19.8098333333,25.9072777778,4.87308333333,5.67783333334
431.15,24.6268333333,27.0150833333,25.08575,14.9249166667,4.91391666667,5.52445833333,19.8730833333,25.9941388889,4.89483333333,5.6825
431.50,24.7306666667,27.09175,25.1868333333,14.9391666667,4.89833333333,5.48783333333,19.9211666667,26.08675,4.87775,5.67158333333
431.86,24.831,27.17775,25.3271666667,14.9969166667,4.87891666667,5.49066666667,19.9748333333,26.207,4.86383333333,5.67791666667
432.22,24.9444166667,27.2745833333,25.4183333333,15.0519166667,4.89391666667,5.49675,20.0378333333,26.3063611111,4.877,5.70216666667
432.57,25.0123333333,27.3218333333,25.5118333334,15.0741666667,4.88883333334,5.48441666667,20.0779166667,26.3817777778,4.88133333334,5.69966666667
432.93,25.0648333333,27.39875,25.5890833333,15.0880833333,4.86091666667,5.45829166666,20.1193333333,26.4671111111,4.85316666667,5.67183333333
433.29,25.1371666666,27.4606666667,25.6740833334,15.12175,4.86291666666,5.459,20.1571666666,26.5573888889,4.86666666667,5.65891666667
433.64,25.2556666667,27.55525,25.7775833333,15.1903333334,4.90091666667,5.50154166667,20.261,26.674,4.9075,5.69983333333
434.00,25.3233333333,27.6211666667,25.8804166667,15.2208333333,4.9025,5.49970833334,20.3009166667,26.7610833333,4.90266666667,5.70766666667
434.35,25.3924166667,27.69075,25.9678333334,15.2259166667,4.90833333333,5.49279166667,20.3274166667,26.8420277778,4.89475,5.70941666666
434.71,25.4668333333,27.7698333333,26.0421666666,15.2590833334,4.90908333333,5.47991666667,20.38325,26.9399444445,4.90908333333,5.71066666667
435.07,25.5335,27.8434166667,26.0979166667,15.27075,4.89258333333,5.49333333334,20.41325,27.0216666666,4.89616666667,5.701
435.42,25.6023333333,27.9164166667,26.1545833334,15.2964166666,4.89941666667,5.51608333333,20.441,27.1029166666,4.90933333333,5.70283333333
435.78,25.6815833333,27.9873333333,26.2213333333,15.3091666667,4.89658333333,5.51125,20.4893333333,27.2002222222,4.89525,5.67966666666
436.13,25.77575,28.0575833333,26.2973333334,15.3134166666,4.87533333333,5.471375,20.5133333333,27.2821944445,4.85283333333,5.64
436.49,25.8436666667,28.1286666667,26.3705833333,15.31825,4.85108333333,5.4415,20.5365,27.3894444444,4.80525,5.60616666666
436.84,25.95775,28.2145,26.46425,15.3645,4.85366666667,5.44079166666,20.5750833333,27.484,4.80333333333,5.61208333333
437.20,26.0894166667,28.3193333333,26.5643333333,15.39025,4.85633333333,5.43320833333,20.6340833333,27.6199166667,4.79141666667,5.62333333333
437.56,26.147,28.3854166667,26.6185,15.3870833333,4.80683333333,5.385375,20.6255,27.6938611111,4.73733333334,5.58583333333
437.91,26.3061666667,28.5354166667,26.772,15.4575,4.82875,5.410875,20.7324166667,27.8739166667,4.76066666667,5.616
438.27,26.4265,28.64075,26.8936666667,15.515,4.83425,5.42691666667,20.7876666667,27.9846666667,4.76166666667,5.61675
438.62,26.5160833334,28.7385833334,26.99725,15.5354166667,4.79858333333,5.41929166666,20.80625,28.0544722222,4.73391666667,5.59433333334
438.98,26.6324166666,28.8626666667,27.1366666667,15.601,4.82333333334,5.43358333333,20.8895,28.1964166667,4.75108333333,5.61133333333
439.33,26.75775,28.97425,27.2519166667,15.66,4.8235,5.44204166667,20.9631666667,28.3335,4.76291666667,5.63208333333
439.69,26.8810833333,29.0829166667,27.3644166667,15.7186666666,4.83358333333,5.45170833334,21.0275833334,28.4533611111,4.78366666667,5.64591666667
440.04,26.995,29.2055,27.50075,15.7868333333,4.87366666667,5.49483333333,21.1174166667,28.6026111111,4.82391666667,5.69583333333
440.40,27.08975,29.3008333333,27.57325,15.84275,4.89191666667,5.51295833333,21.19,28.6991944444,4.83683333333,5.69816666667
440.75,27.1926666667,29.39425,27.6565833333,15.8839166667,4.887,5.514625,21.25975,28.81625,4.84758333333,5.69741666667
441.11,27.27725,29.4954166667,27.7476666667,15.94175,4.89541666666,5.53291666667,21.3214166667,28.9084444445,4.86466666667,5.69708333333
