wavelength,Back_ThlInom,Belly_ThlInom,Breast_ThlInom,Crissum_ThlInom,Crown_ThlInom,DorTail_ThlInom,Rump_ThlInom,Throat_ThlInom,WingTip_ThlInom
446.43,8.52275000001,30.573125,14.2029166667,20.2723333333,5.29316666667,9.86100000001,10.3767083333,32.8121666667,10.75575
446.79,8.51741666668,30.6037916667,14.2273333333,20.2885416667,5.285,9.85425000001,10.382125,32.8435,10.7688333333
447.14,8.51125,30.6195833334,14.2498333333,20.2943333333,5.2765,9.837,10.3743333333,32.8229166667,10.75475
447.50,8.51883333333,30.6494583333,14.2800833333,20.3145833333,5.27633333333,9.841,10.3783333333,32.8352916667,10.7570833333
447.85,8.51516666667,30.6867916666,14.298,20.351375,5.27466666667,9.82458333333,10.3836666667,32.8814166666,10.7498333333
448.21,8.54125,30.7500833333,14.3510833333,20.3952916667,5.29258333333,9.83566666667,10.40475,32.9414166667,10.77925
448.56,8.56525,30.8051666667,14.4051666667,20.4285833333,5.31975,9.84658333334,10.42975,32.9957916666,10.8015
448.92,8.58649999999,30.8482083334,14.4373333333,20.477875,5.32575,9.83999999999,10.4278333333,33.0448333333,10.8064166667
449.27,8.61750000001,30.9416666667,14.506,20.5555416667,5.344,9.86199999999,10.4654166667,33.13075,10.8301666667
449.62,8.65908333333,31.0280833333,14.5851666667,20.6455,5.36625,9.90424999999,10.5119166667,33.227625,10.8734166667
449.98,8.66858333332,31.0755416667,14.64925,20.709125,5.38083333333,9.89574999999,10.51725,33.2818333334,10.8686666667
450.33,8.66858333334,31.122875,14.6825,20.73725,5.36966666667,9.87633333333,10.519625,33.3070833333,10.8648333334
450.69,8.67158333332,31.21075,14.7353333333,20.7974583333,5.36791666666,9.88583333334,10.531125,33.3822083333,10.85425
451.04,8.69475000001,31.2878333333,14.7980833333,20.8875,5.38441666667,9.9155,10.561125,33.466875,10.8785
451.40,8.71350000001,31.4108333334,14.87825,20.9730833333,5.40983333334,9.93866666667,10.5935416667,33.5708333333,10.9031666666
451.75,8.73466666666,31.49725,14.9396666666,21.02275,5.42583333333,9.96441666667,10.6174583333,33.6360416667,10.9130833333
452.10,8.75191666668,31.5748333333,14.9974166667,21.0931666667,5.456,9.98783333332,10.6482083333,33.7225833333,10.93525
452.46,8.79100000001,31.6275416666,15.0685833333,21.1536666667,5.47333333333,10.02525,10.691875,33.7730416667,10.9619166667
452.81,8.80858333334,31.679625,15.1368333334,21.211375,5.51475,10.0683333333,10.744,33.8103333333,10.98875
453.17,8.80708333333,31.7515,15.187,21.2753333333,5.52416666667,10.07425,10.753375,33.8634583334,11.0003333333
453.52,8.79683333333,31.7865,15.2029166667,21.3096666666,5.51516666667,10.0656666667,10.7585416667,33.8876666667,11.0034166667
453.87,8.83208333333,31.883625,15.2749166667,21.373,5.53591666667,10.1071666667,10.801625,33.959125,11.0373333333
454.23,8.84333333334,31.964625,15.3363333333,21.441375,5.55941666667,10.1353333333,10.8244166667,34.0466666667,11.03825
454.58,8.84883333333,32.001875,15.3741666667,21.464375,5.55516666667,10.129,10.8316666667,34.0809166667,11.0319166667
454.93,8.83383333334,32.01925,15.3780833333,21.4739583333,5.53908333333,10.1084166667,10.8195,34.0965416667,11.02125
455.29,8.82858333334,32.0550833333,15.3975,21.5044583333,5.52783333333,10.10275,10.8159166667,34.0966666667,11.0050833333
455.64,8.84475,32.1226666666,15.45475,21.5657916667,5.53466666667,10.10725,10.8349583333,34.1518333333,11.0204166667
456.00,8.88716666668,32.2421666667,15.518,21.6453333333,5.5445,10.1343333333,10.875625,34.26375,11.0445833333
456.35,8.88616666666,32.3186666667,15.5488333334,21.6785833333,5.5455,10.1220833333,10.87325,34.3175416667,11.0498333333
456.70,8.90941666666,32.4442083333,15.6210833333,21.7444166667,5.55333333333,10.1290833333,10.8929583333,34.4005,11.0774166667
457.06,8.94125000001,32.5070833333,15.6706666667,21.7727083333,5.57658333333,10.1534166667,10.9289166667,34.440125,11.1019166667
457.41,8.93441666667,32.56675,15.7075,21.805,5.57641666667,10.1361666667,10.9272916667,34.461375,11.0894166667
457.76,8.93408333332,32.5945833333,15.73675,21.8455416667,5.57141666667,10.1196666667,10.9180833333,34.491375,11.0829166667
458.12,8.95933333334,32.663125,15.7855,21.8888333333,5.58975,10.1341666666,10.9349166667,34.5202916667,11.1151666667
458.47,8.965,32.7198333333,15.8364166666,21.9222916667,5.59025,10.1396666666,10.9406666667,34.5722916667,11.1083333333
458.82,8.98258333334,32.8117916667,15.9073333333,21.98425,5.59608333333,10.1495833333,10.9582083333,34.6435,11.1238333333
459.18,8.99866666667,32.824375,15.9405,22.0144166666,5.5985,10.1431666666,10.954625,34.6643333333,11.11875
459.53,9.0065,32.8666666667,15.9848333333,22.0591666667,5.60141666667,10.14975,10.9605416667,34.71125,11.1241666667
459.88,8.98508333333,32.8598333333,16.0073333333,22.0676666667,5.59716666667,10.1251666667,10.9518333333,34.68775,11.0985
460.24,8.98475,32.8940416667,16.0386666667,22.1026666667,5.59333333333,10.1229166666,10.9508333333,34.7244166667,11.0838333333
460.59,8.98091666666,32.915125,16.0714166667,22.1229583333,5.58725,10.1143333333,10.9400416667,34.7500416667,11.06925
460.94,8.99066666667,32.9657916667,16.1174166667,22.1735833333,5.58225,10.1110833333,10.9469166667,34.795375,11.0635
461.29,9.01766666667,33.026125,16.1855,22.2327916667,5.5975,10.13025,10.967875,34.869375,11.08125
461.65,9.02408333334,33.079,16.2275833334,22.246,5.59016666667,10.1285833333,10.9670833333,34.9114166666,11.08075
462.00,9.03316666667,33.142125,16.2826666667,22.2989166667,5.58575,10.1256666667,10.973625,34.9886666667,11.0755833333
462.35,9.08608333332,33.2374166666,16.3735,22.4090416667,5.61733333333,10.1525833333,11.005375,35.080125,11.1155
462.71,9.11766666667,33.316875,16.43975,22.4747083333,5.65933333333,10.1759166667,11.038625,35.1443333333,11.1418333333
463.06,9.147,33.4177083333,16.52375,22.5594583334,5.69658333333,10.22325,11.0965833333,35.245125,11.1786666667
463.41,9.17991666667,33.5251666667,16.6068333333,22.634375,5.71566666667,10.2579166667,11.1265833333,35.3589166667,11.211
463.76,9.20583333333,33.6475416666,16.67725,22.720125,5.72966666667,10.2776666667,11.1543333333,35.4687916667,11.2460833333
464.12,9.21483333333,33.719375,16.742,22.79125,5.733,10.2899166667,11.185,35.5294583333,11.2658333333
464.47,9.23733333334,33.7967083333,16.7995,22.8702083333,5.74575,10.3148333333,11.228625,35.612625,11.2928333333
464.82,9.24641666666,33.8750416667,16.86075,22.941,5.76958333333,10.3276666667,11.2558333333,35.7015416667,11.317
465.17,9.26566666666,33.945,16.9129166666,23.000125,5.79058333333,10.3358333333,11.2808333333,35.7578333333,11.3400833333
465.53,9.27499999999,34.0282083334,16.9813333333,23.0885,5.817,10.33325,11.329375,35.8127916667,11.3508333333
465.88,9.26299999999,34.0439583334,17.0071666667,23.1115833333,5.81775,10.3209166667,11.3292083333,35.8295,11.3438333334
466.23,9.243,34.0645,17.0115,23.098,5.80466666666,10.3098333333,11.330375,35.815625,11.3359166667
466.58,9.259,34.1213333333,17.0615,23.1634166667,5.80258333333,10.3118333333,11.3572916666,35.8802916667,11.3435833334
466.94,9.26633333334,34.2047083333,17.1133333333,23.22375,5.80041666667,10.298,11.3620833333,35.933375,11.3559166667
467.29,9.25858333334,34.2222083333,17.1324166667,23.223125,5.79883333333,10.2575,11.3626666667,35.89775,11.3219166667
467.64,9.28691666667,34.2693333333,17.186,23.2609166667,5.81458333333,10.2788333333,11.3699166667,35.917875,11.3253333333
467.99,9.30941666666,34.3387916667,17.2329166667,23.3090416667,5.83408333334,10.28,11.3985833333,35.9636666667,11.3251666667
468.35,9.31541666668,34.385125,17.2598333333,23.328875,5.85008333334,10.2741666667,11.4075833333,35.9967083333,11.3250833333
468.70,9.31125,34.4184583333,17.28025,23.342,5.82808333333,10.2679166667,11.383625,36.0107083333,11.3030833333
469.05,9.32116666667,34.5075833333,17.3404166667,23.407625,5.83291666666,10.2929166667,11.4031666667,36.076375,11.3015
469.40,9.31050000001,34.5462083333,17.37,23.4376666667,5.82541666667,10.2799166667,11.3811666667,36.109125,11.29075
469.75,9.32974999999,34.66125,17.4389166667,23.5152083333,5.83175,10.3019166667,11.4067083333,36.198375,11.2991666667
470.11,9.34399999999,34.7220833333,17.5050833333,23.5947083333,5.84408333333,10.3021666667,11.4130833333,36.274125,11.2994166667
470.46,9.34683333333,34.7475,17.5488333333,23.6284583334,5.84791666667,10.3085,11.3939583333,36.2935,11.27925
470.81,9.332,34.7955833334,17.58025,23.63825,5.83775,10.2921666667,11.3856666667,36.3360833334,11.26675
471.16,9.36391666666,34.910625,17.66725,23.7483333333,5.86891666667,10.3369166667,11.4077083333,36.445125,11.3048333333
471.51,9.36075,34.9373333333,17.7104166667,23.7775416667,5.86766666667,10.3233333333,11.4135,36.505,11.3106666667
471.87,9.32883333334,34.986625,17.74375,23.8005833333,5.85466666667,10.30225,11.3835833333,36.548875,11.2886666667
472.22,9.315,35.0198333334,17.79825,23.830625,5.83575,10.2901666667,11.3590416667,36.5554583333,11.2820833333
472.57,9.30416666666,35.0519583334,17.8648333333,23.882125,5.84175,10.2655,11.3674166666,36.5781666666,11.2768333333
472.92,9.27199999999,35.0221666667,17.8578333333,23.8612083333,5.8065,10.2036666667,11.3360416667,36.5481666667,11.2209166667
473.27,9.29233333333,35.0425,17.9019166667,23.8923333333,5.81616666667,10.2264166667,11.3519583333,36.5737083333,11.2300833333
473.62,9.30758333334,35.0622916667,17.96575,23.9344166667,5.84066666667,10.2338333333,11.3655,36.5724166667,11.2400833333
473.98,9.32575,35.10725,18.0175833333,23.9794166667,5.85,10.2398333333,11.389875,36.5995,11.2569166667
474.33,9.33041666667,35.1704583333,18.076,24.0147916667,5.858,10.2469166667,11.4070416667,36.617625,11.275
474.68,9.37449999999,35.2336666667,18.1704166666,24.1064583333,5.88308333333,10.2778333333,11.4415,36.69525,11.2961666667
475.03,9.33024999999,35.2118333333,18.1706666666,24.0994583333,5.84816666666,10.243,11.429375,36.6589583334,11.2585
475.38,9.31175000001,35.2732083333,18.2015,24.1423333333,5.82591666667,10.2089166667,11.4095,36.68175,11.23525
475.73,9.38250000001,35.376,18.2989166667,24.2409583334,5.87591666667,10.2699166667,11.479125,36.761625,11.2873333333
476.08,9.41341666667,35.455625,18.3685,24.325625,5.905,10.2904166666,11.5057083333,36.8417083333,11.2883333333
476.44,9.44425,35.5682916667,18.41725,24.371,5.93266666666,10.3185833333,11.53625,36.916625,11.31075
476.79,9.4805,35.688,18.4898333333,24.45175,5.97416666667,10.3679166667,11.5670416667,37.022,11.35375
477.14,9.51316666667,35.81275,18.5706666667,24.5435,6.00241666666,10.4045,11.6009583333,37.1220833333,11.3816666667
477.49,9.517,35.8817916667,18.6105,24.5964583334,5.98458333334,10.4016666667,11.6062916667,37.1902083333,11.3755
477.84,9.50366666667,35.96525,18.6711666667,24.6337916666,5.99308333333,10.40525,11.6054583333,37.2415416667,11.37275
478.19,9.52474999999,36.00925,18.708,24.6787083334,6.01358333333,10.40425,11.6297083333,37.2587916666,11.3795833334
478.54,9.52833333332,36.0784583333,18.7369166667,24.706625,6.0275,10.4056666667,11.6331666667,37.2796666667,11.39725
478.89,9.56525,36.1704583333,18.8150833333,24.7636666667,6.06583333333,10.4330833333,11.6616666667,37.352625,11.4263333333
479.24,9.61866666666,36.283,18.9091666667,24.8593333333,6.12,10.50425,11.7344166667,37.4097916667,11.48375
479.60,9.62550000001,36.329,18.9580833334,24.9132083333,6.11458333334,10.4965,11.735875,37.448,11.4896666667
479.95,9.63675,36.3681666667,18.9915833334,24.94225,6.1215,10.4985833333,11.7547916667,37.448125,11.5155
480.30,9.63391666667,36.36675,19.0288333333,24.976125,6.11775,10.5004166667,11.7519583333,37.423875,11.5065
480.65,9.60175000001,36.3779583333,19.0665833333,25.0093333333,6.10958333333,10.471,11.7215833333,37.376125,11.4790833333
481.00,9.58591666666,36.4235416666,19.1285,25.04925,6.09941666667,10.459,11.713875,37.449875,11.4841666667
481.35,9.60116666667,36.5165,19.19475,25.1169583333,6.1115,10.4725833333,11.7282916666,37.52525,11.5023333334
481.70,9.61183333333,36.62175,19.247,25.1975,6.11233333333,10.4845833333,11.7482916667,37.611625,11.5109166667
482.05,9.62366666666,36.768125,19.3221666667,25.276875,6.11275,10.502,11.7697916667,37.739125,11.5253333333
482.40,9.60683333334,36.8374583333,19.3719166667,25.3351666667,6.10225,10.5023333333,11.774375,37.799375,11.5126666667
482.75,9.59600000001,36.89475,19.3968333333,25.3736666666,6.09416666667,10.4960833333,11.7654166667,37.840875,11.5136666666
483.10,9.59233333333,36.94025,19.4270833333,25.409,6.09141666666,10.49325,11.7666666667,37.8903333334,11.5058333333
483.45,9.58375000001,36.9572916667,19.4525833333,25.4336666666,6.08441666667,10.4851666667,11.7605833333,37.905125,11.5039166666
483.80,9.57733333334,37.0070416667,19.4896666667,25.4735,6.0885,10.4885,11.768,37.9405,11.5041666667
484.15,9.57558333332,37.0382083333,19.5196666667,25.505,6.09616666667,10.4854166667,11.7670833333,37.9737083334,11.51075
484.50,9.59741666666,37.10025,19.5694166667,25.5418333333,6.10766666667,10.5060833333,11.791875,38.023875,11.5304166667
484.85,9.60483333334,37.1459583333,19.6018333334,25.5851666667,6.11658333333,10.5061666667,11.8045833333,38.0424166666,11.5311666666
485.20,9.61233333334,37.1909583333,19.64125,25.621125,6.12875,10.5106666667,11.81925,38.0567916667,11.5459166667
485.55,9.62041666668,37.2125416667,19.6836666666,25.6405833333,6.13741666666,10.502,11.8241666667,38.0790833333,11.55775
485.90,9.61266666666,37.2175833333,19.7304166667,25.6751666667,6.1445,10.4973333333,11.8180833333,38.0941666667,11.5574166666
486.25,9.611,37.2254583333,19.7619166667,25.692625,6.15025,10.4891666667,11.8132083333,38.0941666667,11.5573333333
486.60,9.62299999999,37.2509583333,19.8159166667,25.739125,6.16933333333,10.496,11.826375,38.1244166667,11.5664166667
486.95,9.61975000001,37.2384166667,19.8441666667,25.7453333334,6.17533333333,10.4806666667,11.816125,38.1055416666,11.56725
487.30,9.63325000001,37.29025,19.8956666667,25.773625,6.20108333333,10.4934166667,11.8295833333,38.1392916667,11.5820833333
487.65,9.65508333334,37.3206666667,19.9465833333,25.8014583333,6.22158333333,10.50475,11.84425,38.167125,11.6023333333
488.00,9.66758333333,37.3599583333,19.9953333334,25.83175,6.23091666667,10.5074166667,11.859125,38.196375,11.6109166667
488.35,9.67125,37.3785416667,20.0229166667,25.8567916667,6.24175,10.5035833333,11.866625,38.208125,11.6078333333
488.70,9.67400000001,37.4049166667,20.0674166667,25.8839166667,6.25925,10.5076666667,11.8694166667,38.2161666667,11.6115833333
489.05,9.67083333332,37.4125833333,20.1165833334,25.91175,6.26791666667,10.4984166666,11.86175,38.2426666666,11.605
489.40,9.67383333332,37.4525416666,20.1839166667,25.96225,6.28575,10.51425,11.8749166667,38.2754583333,11.6084166667
489.75,9.68,37.4820833333,20.2174166667,25.990625,6.29,10.5038333333,11.8746666667,38.2755416667,11.5988333333
490.10,9.71250000001,37.5370833333,20.2845,26.04875,6.31841666667,10.5135,11.8937083333,38.3170416666,11.6185833333
490.45,9.72766666666,37.5749166667,20.3388333333,26.0950833333,6.32958333333,10.5159166667,11.9085416667,38.3418333333,11.61775
490.80,9.74774999999,37.6545416666,20.4094166666,26.16725,6.35825,10.5375,11.9334583333,38.4080416667,11.6325833333
491.15,9.74741666667,37.6830833333,20.4449166667,26.2055,6.36175,10.5301666667,11.9395833334,38.4335,11.633
491.50,9.74199999999,37.7085416667,20.4815,26.2526666667,6.36508333333,10.5243333333,11.9439583333,38.4758333333,11.6233333333
491.85,9.74266666666,37.7544166667,20.51525,26.2922083334,6.37133333333,10.5298333333,11.9430833333,38.50925,11.6175833333
492.20,9.75091666667,37.795375,20.5736666666,26.3468333333,6.38458333333,10.535,11.948625,38.56625,11.635
492.55,9.76466666667,37.831,20.61375,26.3764166667,6.389,10.5445833333,11.961,38.598625,11.6359166667
492.90,9.78916666667,37.9140416667,20.6645833333,26.4445416667,6.4135,10.569,11.992,38.6660416667,11.6545
493.25,9.79975000001,37.9571666666,20.7061666667,26.493875,6.43491666667,10.5848333333,11.9957916667,38.6815416666,11.6600833334
493.60,9.83041666667,38.0194583334,20.7818333333,26.5553333333,6.47816666667,10.6208333333,12.0329583334,38.7525416667,11.6963333334
493.95,9.83508333333,38.051375,20.8354166667,26.61025,6.49383333333,10.63875,12.0549166667,38.7977083333,11.7075
494.30,9.84049999999,38.1105,20.8963333334,26.6406666666,6.50575,10.64525,12.0605,38.8315416667,11.7135833333
494.65,9.86058333334,38.1594583333,20.9755833333,26.7065416667,6.53016666667,10.6708333333,12.092875,38.8754166667,11.73625
495.00,9.88441666667,38.220875,21.0603333333,26.7765,6.56233333334,10.699,12.1247916667,38.9306666667,11.7435833333
495.34,9.89766666666,38.2737083333,21.11025,26.8020833333,6.57558333334,10.7115833333,12.123125,38.9390416667,11.7548333333
495.69,9.93825000001,38.366,21.2145,26.891625,6.61858333333,10.7498333333,12.172875,39.0120833333,11.7915
496.04,9.95508333334,38.4350833333,21.2904166667,26.9477083333,6.63608333333,10.7606666667,12.193875,39.0532083333,11.8079166666
496.39,9.98016666667,38.5277083333,21.3854166667,27.0360416667,6.66783333334,10.777,12.2270416667,39.1395,11.8523333333
496.74,9.97383333333,38.5674583334,21.43625,27.066375,6.67308333333,10.7714166667,12.2287916667,39.1312083334,11.8598333334
497.09,9.99466666666,38.6405833334,21.5010833333,27.1414583333,6.68766666667,10.7705833333,12.2522916667,39.2062916667,11.8810833334
497.44,10.006,38.7052083333,21.53775,27.1872916667,6.68958333333,10.7679166667,12.2700416667,39.2344583333,11.8869166667
497.79,10.007,38.7759583333,21.58125,27.2307916666,6.6975,10.758,12.267375,39.275,11.88475
498.14,10.02825,38.8594166667,21.65975,27.3079583333,6.73408333333,10.7626666667,12.3025,39.3580833334,11.9074166667
498.48,10.0238333333,38.9340416667,21.71275,27.3619583333,6.72691666667,10.74875,12.3034583333,39.4263333334,11.9053333333
498.83,10.03075,39.026375,21.7748333333,27.4323333333,6.7405,10.7338333333,12.2975833334,39.490625,11.9281666667
499.18,10.0494166667,39.111875,21.86475,27.5227916667,6.76025,10.74675,12.3277916667,39.5874166667,11.9363333333
499.53,10.05525,39.1774583333,21.91825,27.5609583333,6.77933333333,10.7396666667,12.3393333333,39.63975,11.9544166666
499.88,10.0498333333,39.2359166666,21.9780833333,27.6082916667,6.79191666667,10.7343333333,12.34525,39.7312083333,11.96025
500.23,10.0270833333,39.2639583333,22.0164166667,27.6374583334,6.7975,10.729,12.332,39.7575,11.9514166667
500.58,10.0508333333,39.3079583333,22.0878333333,27.7052916667,6.82141666666,10.76125,12.3689583333,39.8501666667,11.9735
500.92,10.0601666667,39.3502916667,22.1364166667,27.7324166667,6.82833333333,10.7743333333,12.3760416667,39.8715,11.9875833333
501.27,10.0741666667,39.403375,22.2199166667,27.8187916667,6.87041666667,10.8011666667,12.3987083333,39.9392083333,11.9944166667
