wavelength,Back_TanGutm,Belly_TanGutm,Breast_TanGutm,Crissum_TanGutm,Crown_TanGutm,DorTail_TanGutm,Patch10_TanGutm,Patch11_TanGutm,Patch12_TanGutm,Patch13_TanGutm,Rump_TanGutm,Throat_TanGutm,WingTip_TanGutm
796.40,15.2226333333,47.3326,45.2418666667,43.0815333333,10.7008,15.5788666667,20.7588,29.9418666667,12.8842,16.6781333333,20.0773333333,36.2136666667,14.9864666667
796.70,13.9235,46.1265333333,43.7808666667,42.0447333333,9.77626666667,14.0432666667,19.4290666667,28.8733333333,11.7053333333,15.9414666667,18.6342,34.8302,14.2091
797.01,15.2755333333,46.8338666667,44.4012666667,43.4701666667,11.4784,15.2034,20.3802,29.7986666667,13.1888,17.1949333333,19.7188,36.1232,15.3704333333
797.32,17.0990333333,49.0622666667,46.215,45.5415333333,13.915,16.8696666667,21.9822666667,31.5958666667,15.3616666667,19.1121333333,21.7374666667,37.9792666666,17.2829
797.63,16.8391333333,48.8505333333,46.2914,45.1226,14.3908666666,17.1570666667,21.9233333333,31.1418,15.0957333333,19.0421333333,21.8390666667,37.2950666667,17.6858333333
797.93,17.9923666666,49.3942666667,46.3542666667,45.4400666667,15.8552,18.2401333333,22.6438666667,31.8324,16.0686,20.0076,22.4302666667,37.6456,19.0323666667
798.24,18.7173666667,50.0768,46.9202,45.9370666667,16.5131333333,18.6867333333,23.2026666667,32.3733333333,16.7282666666,20.6913333333,22.6651333333,37.9878,20.265
798.55,18.1128333333,49.6444666667,46.1871333333,45.3403333333,15.9396,18.3292666667,22.1811333333,31.8329333333,16.5894,20.2087333333,22.2972,37.4014666667,19.273
798.85,18.8954333333,50.0688666667,46.2004,45.8601333333,17.1636666667,18.5930666667,22.951,32.4234666666,17.6377333333,21.1468,23.1574,37.5305333333,20.2752
799.16,18.4937666667,50.3756666667,46.432,46.2755666667,17.0892666667,18.4039333333,22.6292,32.4023333333,17.2535333333,21.0798,23.0906666667,37.4178666667,19.9335
799.47,17.9323,49.9072666667,46.0620666667,46.2233666667,16.5174666667,16.8642666667,22.0073333333,31.8098,16.5739333333,20.2255333333,22.8858666667,36.9206,19.3751666667
799.78,16.7819,49.5061333333,45.4074,45.3540666667,15.4238666667,16.0001333333,20.9548,30.6666,15.2181333333,18.7408,22.0082,36.1976,18.2965
800.08,16.9496333333,49.7876,45.3599333333,44.4444333333,15.1478666667,15.8051333334,20.6575333333,30.7532,14.8896666667,18.3270666666,21.7228,36.08,17.6820333333
800.39,16.3694333334,49.6561333333,45.1125333333,43.8089333333,14.3948666667,15.3969333333,20.034,30.7601333334,14.2929333333,18.1741333333,21.2568666667,35.7282666667,17.2060333333
800.70,13.506,48.092,43.692,42.0407666667,11.2172,13.0589333333,17.6005333333,28.6056,11.8104666666,15.3607333333,18.9818,33.8467333333,14.4842333333
801.00,13.2252,48.1620666667,42.8290666667,41.9820333333,10.3602666667,13.0361333333,16.9009333333,28.6848,11.8107333334,14.9370666667,18.5135333333,34.1801333333,14.1126
801.31,11.6596333333,47.7512666667,42.3562,41.4632666667,8.17206666666,11.5662,15.1474,27.6858666667,10.6030666667,13.6418,17.5034666667,33.1743333333,12.0430666667
801.62,11.3192333333,47.4367333334,42.1784,41.4271666667,7.79353333334,11.2771333333,15.1642666667,27.2958,10.3661333333,13.5868,17.277,33.5117333333,11.6526666667
801.92,10.9985666667,46.7902666667,42.2253333333,40.7038,8.26433333335,11.2029333333,15.2924,27.1993333333,9.34853333333,13.5616,16.4338,33.1336,11.4359
802.23,10.9064333333,46.2542,41.9951333333,40.2015,6.8106,11.4725333333,14.8391333333,27.2613333333,8.77693333333,12.5946666667,15.9136666667,32.8921333333,10.7337333333
802.54,12.1089333334,46.7814666667,42.4963333333,40.6504,7.79533333332,12.5107333333,15.8872,28.1684,10.2917333333,13.3333333333,16.7287333333,34.1367333333,12.0277666667
802.84,13.3916,48.763,43.9882,42.0426333333,8.5784,13.8766666667,16.9238666667,29.3255333333,11.4216666667,14.8278,17.768,36.0116666667,12.9402666667
803.15,12.4207,48.5798,43.2699333333,41.4007,8.5994,13.1381333333,16.6617333333,28.9995333333,11.1078666667,14.7193333333,17.7354666667,35.7246666666,11.3080333333
803.46,13.2461666667,48.9536,44.0600666667,42.4274666667,9.94179999999,14.186,18.1007333333,29.5250666667,12.5678,16.3372666667,18.7015333333,36.5212666667,12.6745333333
803.76,12.4853666667,48.8725333333,43.8138666667,41.7893666667,9.92160000001,12.9802666667,17.3626666667,28.8725333333,11.6275333333,15.2549333333,17.6568666667,35.5196,11.9362333333
804.07,13.5322666667,48.9858666667,44.1047333333,42.2950333333,10.8686,13.3527333333,17.8944,29.607,11.9844666667,16.0504666667,18.0592,35.7884666666,12.5376333333
804.38,12.5174,48.7164666667,43.5123333333,42.1443,9.74126666667,11.9402666667,17.3930666667,28.5472,10.8656,14.8656,16.6765333333,35.403,10.9750666667
804.68,13.0072666667,48.1362666667,43.0267333333,42.0242333333,10.7834666667,12.0486666667,18.0146666667,28.5742,11.348,15.5912666667,17.3138,35.9513333334,12.1654333333
804.99,11.1563333333,46.8777333333,41.6289333333,40.6535333333,8.31566666667,10.1658666667,15.4449333333,26.7772666667,9.29113333333,13.5043333333,15.5052666667,34.1880666667,9.82413333333
805.30,10.8307666667,47.0642,41.213,41.5087,7.29879999999,9.46986666669,14.6075333333,26.2486666667,9.52106666666,13.1905333333,15.1682666667,33.9858,9.55646666667
805.60,10.9076666667,47.7742666667,41.7331333333,41.9128666667,8.60513333334,9.55900000001,14.646,26.2768666667,9.93833333334,14.2258,15.7744,34.8820666667,11.1948333333
805.91,9.62733333334,47.832,41.2704,40.6823,7.02360000001,8.30453333334,13.1234,25.0708666667,8.21,13.3228666667,14.3516666667,33.9109333333,9.77426666667
806.21,9.37533333333,47.895,41.1442666667,40.3939,7.38046666667,8.54593333333,13.5012,24.9239333333,7.51706666668,12.8504,14.6560666666,33.4383333333,10.2521
806.52,10.9973333333,49.5146666667,42.9973333333,42.3146666667,8.49066666667,10.3253333333,14.4746666667,25.696,8.97066666668,14.1226666667,15.712,34.9546666667,12.448
806.83,12.7865,49.9894666667,44.1956666667,43.6276666667,10.021,12.1556666667,16.0252,27.0662,10.3995333333,15.0053333333,17.8654666667,36.4984666667,13.2281
807.13,12.8675,48.7992,43.1159333333,43.0383,9.23393333334,12.3498,16.1489333334,25.8592666667,9.96886666668,15.1138666667,18.3436666667,35.7453333333,13.2714
807.44,13.5303666667,48.8752,43.1830666667,43.5822,10.0259333333,13.1572666667,16.3504,25.9926666667,10.5651333333,16.2156666667,19.0149333333,36.734,13.7482666667
807.74,15.1239333333,48.9629333333,44.4411333333,43.8390333333,11.2897333333,14.6586666667,17.4202666667,27.0207333333,12.2206666667,17.5722,20.8902,37.0865333333,15.8323333333
808.05,16.0083666667,50.1850666667,44.9486666667,44.4187,11.5946666667,15.5553333333,18.5596666667,28.2097333333,12.8909333333,17.8806,21.4405333333,37.7056666667,16.5792666667
808.35,17.2003,51.7072666667,46.1992,46.1128333333,13.9431333333,18.0590666667,21.0468,30.1524,14.4411333333,19.2783333333,23.4248666667,39.2987333333,18.6839333333
808.66,17.1168333333,51.1784666667,45.3718666667,45.1137666667,14.2235333333,18.3407333333,21.3454666667,29.8026666667,14.0516,18.6848666666,23.7026,38.9074,19.0288333333
808.97,17.2741666667,51.3118666667,44.9820666667,45.2424666667,14.2930666667,18.7749333333,22.0418,30.1582666667,14.4972,18.0603333333,23.6244,38.8362,18.7495
809.27,17.9606,51.9771333333,45.7660666667,46.3042666667,14.9274666667,19.2132666667,23.2092666667,30.9834666667,15.1242,18.2298,24.6170666667,39.0993333333,19.1717666667
809.58,17.0595,50.8423333333,44.6202,45.0283333333,14.2016666667,18.6150666667,22.1602,30.8526666667,15.3487333333,17.2816,24.1241333333,38.1808666667,18.2223
809.88,14.9525333334,49.6507333333,43.3334,43.7514333334,12.4550666667,17.2379333333,20.7300666667,29.8941333333,13.873,15.5979333334,22.2222,36.5185333333,16.0476666667
810.19,12.4172666666,48.8301333333,42.0088666667,42.5221666667,9.4812,14.8676,17.8919333333,27.8034666667,11.7992,13.5320666666,19.6028,34.4701333333,14.1280666667
810.49,13.1365333333,50.3878666667,43.7774,44.4631666667,11.5458,16.1213333333,18.9431333333,30.1066666667,13.2996666667,14.7273333333,20.6520666667,36.2001333333,15.5986333333
810.80,12.7922333333,51.3412666667,44.076,45.0143333333,11.2608666667,15.5900666667,19.4819333333,30.662,13.5636,14.8302,20.7138,36.4536666667,15.9526333333
811.10,12.5984666667,52.3178,44.9224,46.0692,11.5173333333,15.914,19.5101333333,31.8398666667,14.0382666667,15.3166,20.9318666667,37.4433333333,15.896
811.41,12.4583,52.0476666667,46.1429333333,46.3036666667,12.2738666667,16.5476666667,19.7500666667,31.9404,14.3214,15.7619333333,21.5475333333,37.4761333333,16.5712666667
811.71,12.4969,51.9374,46.3417333333,45.9025,12.3105333333,15.2104666667,19.3621333334,31.6367333333,14.633,16.2575333333,21.3959333333,37.1721333333,16.8110333333
812.02,13.0418666667,52.0096666667,47.286,46.6787666667,12.3982,15.422,19.7570666667,32.0704,15.5192,17.7293333334,21.7122,38.5064666667,17.4195333333
812.32,11.9809,52.1396666667,48.1777333333,47.0793666667,10.5269333333,13.5873333333,18.5777333333,31.5555333333,14.2475333333,18.0064,20.5842,38.7300666667,16.3617333333
812.63,12.3969,50.9304,46.7651333333,46.4571666667,10.8934666667,13.8384666667,18.3363333333,30.7823333333,14.9107333333,18.3242,20.1107333333,38.5582666667,16.9379
812.93,13.6089333333,51.8294666666,48.5463333333,48.2268,11.5664,15.1002,19.8497333333,31.8921333333,15.0500666667,19.6366,21.0026,40.0500666667,18.4398666667
813.24,14.5037333333,50.5515333333,48.1005333333,47.8675333333,11.7892666667,14.9262666667,20.2205333333,31.777,14.9632,20.1838,21.0662,39.7058,19.1175333333
813.54,16.7025666667,51.199,48.693,48.0155333333,14.1367333333,16.8946,22.3622,33.4292,16.3429333333,22.0863333333,22.9736,41.187,20.2216666667
813.85,15.3212,50.0726666667,46.6181333333,46.5939,12.6908666667,15.3212,20.3514666667,31.4424,14.8727333333,20.7636666667,21.2241333333,39.4303333334,18.3333333333
814.15,15.107,48.9405333333,46.3096,45.2440333333,12.8809333333,15.2024,19.2024666667,30.1905333333,14.6072666667,19.2618666667,20.7618666667,38.0237333333,17.6013
814.46,14.3579333333,48.0801333333,44.6642,44.2108666667,12.0258666667,13.9694666667,18.6572666666,28.6456,12.9211333333,17.8798666667,19.7054666667,36.5371333333,16.8316666667
814.76,15.0177333333,48.1977333333,44.8645333333,44.4818,12.6149333333,14.205,18.5041333333,28.4686666667,13.3568,18.4216666667,19.6701333333,37.0319333333,16.8668333333
815.07,16.2542,46.7670666667,43.6678666667,43.9242333333,13.166,15.184,18.9075333333,28.5286,14.5039333334,18.6956666667,19.9999333333,36.7670666667,16.8282333333
815.37,18.7796666667,48.6666666667,45.0107333333,45.3872,16.0108,16.9463333333,21.5268666667,31.0538,16.8817333333,20.9677333333,22.3118666667,38.1290666666,19.0482666667
815.68,18.4173,47.5681333333,43.9517333333,44.4602333333,16.5093333333,17.2013333333,21.0167333333,30.7023333333,16.2158666667,19.9266,21.8972666667,36.8238666667,18.7630333333
815.98,17.488,47.5306666667,44.5973333333,44.1706666667,16.5226666667,17.3973333333,20.5226666667,31.0826666667,15.5413333333,19.616,21.9413333333,36.9706666667,18.192
816.29,17.6074333333,48.2364666667,44.6880666667,44.2204333333,17.2473333333,16.9354,20.1506666667,30.871,15.6667333333,19.4086666667,21.5162,37.129,17.6504666667
816.59,17.8470666667,48.3784666667,44.7421333334,44.2424333333,18.2136666667,17.0866,20.9250666667,31.1748666667,16.4806,19.8724,22.0095333333,37.5333333333,18.5329
816.89,16.656,47.2950666667,43.493,43.9190333333,16.9222,15.7828,19.5208,30.0746,15.5697333333,18.3494,20.8412,36.4217333333,17.3320666667
817.20,19.6667333333,48.8,46.2974666667,45.164,18.8923333333,18.7178666667,22.9437333333,32.4102,18.3488666667,20.9128666667,23.4871333333,38.8306666667,19.559
817.50,19.1858,48.9975333333,46.2697333333,45.6234,18.7991333333,19.0332,23.2061333333,32.4578666667,17.8116666667,21.0586,23.4606,38.8905333333,20.0815666667
817.81,19.2953,49.0055333334,46.4368,45.6971666667,18.6907333333,19.0206,23.0386,32.3838666667,17.7210666667,21.1694,23.4982666667,39.1404,19.9199666667
818.11,18.4063,48.6744666667,45.9259333333,45.4629,17.5535333333,18.7913333333,22.0857333333,32.0273333333,16.9785333333,20.4385333333,23.3234666667,38.8888,19.4006333333
818.41,17.7213,49.5984,46.5408666667,45.8975333333,16.9037333333,18.3938666667,21.7221333333,31.8434,16.1296666667,20.1451333333,23.0865333333,38.8970666667,19.1967333333
818.72,15.6359666667,48.8604666667,45.3332666667,44.7423333333,14.3736666666,17.3427333333,19.8014666667,29.7968,13.8535333333,17.7682666667,21.3711333333,36.9834,17.0355
819.02,16.6753333333,48.9089333333,45.2867333333,44.9375333333,15.11,17.8612,20.7158,30.5648666667,15.3428,19.0428,21.9233333333,37.4558,18.0637666667
819.33,17.9371,48.7257333333,45.5944,45.536,15.3458,18.2050666667,21.4918666667,31.1111333333,16.2316,19.9689333333,22.3776,37.6767333333,18.8771333333
819.63,17.1818333333,47.5172666667,45.0068666667,44.7718,13.8381333333,17.7662,21.0372666666,30.2766,15.1384,19.1285333333,21.4937333333,36.8118666667,18.2191333333
819.93,17.4778333333,48.2234666667,45.8468666667,45.0891,13.7433333334,18.1639333333,21.2358666667,30.8851333333,15.2762666667,19.3642666666,22.1212666667,37.5105333333,18.0421333333
820.24,17.9173,49.2627333333,46.5371333334,45.6825666667,14.4943333333,18.4953333333,22.0429333333,31.7239333333,15.8544666667,19.8006666667,22.7304,38.0917333333,18.9586333333
820.54,17.267,49.5146,46.5177333333,45.9834333333,14.321,17.7481333333,21.4432666667,31.8561333333,15.3980666667,19.3656666667,22.0646666667,38.0842666667,18.6355333333
820.85,17.7923666667,50.2193333333,46.9445333333,46.3724,14.5467333333,17.9532666667,21.7800666667,32.2880666667,15.8624,19.7990666667,22.3574,38.7137333333,18.5308
821.15,17.9416666667,50.632,47.1961333333,46.5029333333,14.9692666666,18.3862,22.1906,32.4601333333,16.0409333333,20.0062,22.8778,38.8274,18.6021
821.45,18.1793,51.0666666667,47.4919333333,46.9427,15.5193333333,18.8206666667,22.5485333333,32.7840666667,16.2302,20.2342,22.9974,39.2193333333,18.794
821.76,18.4783666667,51.2201333333,47.8678,47.2019333333,16.0221333333,19.2487333333,22.9200666667,33.0620666667,16.6426666667,20.6282666666,23.3697333333,39.4747333333,18.7949333333
822.06,18.7158,51.4275333333,48.05,47.3863666667,16.1511333333,19.2513333333,22.9507333333,33.1606,16.8696,20.8070666667,23.4477333333,39.8019333333,18.8441333333
822.36,19.0638,51.7943333333,48.4221333333,47.8293666667,16.6038666667,19.7304,23.3675333333,33.3708666667,17.2463333333,21.1726,23.9837333333,40.2760666667,19.2757333333
822.67,19.2604,52.2893333333,48.6238,48.1296333333,16.8702,19.9657333333,23.522,33.4984,17.3161333333,21.3506,24.2250666667,40.5016,19.4693666667
822.97,19.3046666667,52.2314666666,48.424,47.9868,17.0838666667,19.9620666667,23.5040666667,33.4892666667,17.4421333333,21.4327333334,24.2625333333,40.4424666667,19.4765
823.27,19.3536,52.3936,48.344,48.2032666667,17.1654,19.9806666667,23.3956666667,33.5204,17.4644666667,21.3290666667,24.1226,40.4473333333,19.5181666667
823.58,19.2924666667,52.5611333333,48.677,48.4599333333,17.1016666667,19.9522,23.2754,33.4468666667,17.2812,21.3310666667,24.0022666667,40.5678666667,19.2790333333
823.88,19.3953333333,52.5948666667,48.641,48.5493,17.205,20.1786,23.4419333333,33.3574,17.3908,21.4652,24.2095333333,40.5914666667,19.3025333333
824.18,19.5916333333,52.6642666667,48.7643333333,48.5764,17.5236666667,20.3475333333,23.7701333333,33.5512666667,17.5418666666,21.7996,24.5195333333,40.8193333333,19.6538666667
824.49,19.8525333333,52.6329333333,48.8244666667,48.7821,17.7854,20.4991333333,24.0322666667,33.7671333333,17.8193333333,22.0416666667,24.6391333333,41.0832,19.8383333333
824.79,20.2212666667,52.649,48.8156666667,48.8712666667,18.1081333333,20.5048,24.5084666667,34.0208,18.3373333333,22.5575333333,24.8922666667,41.1333333333,20.0480666667
825.09,20.2938666667,52.8651333333,48.8297333333,48.7409,17.9395333333,20.3964,24.5276,34.0475333333,18.1854666667,22.6071333333,24.8076666667,41.2403333333,20.1982666667
825.39,20.1195,52.7520666667,48.8742,48.6883333333,17.9838,20.173,24.6211333333,34.2751333333,18.2192,22.6454,25.0550666667,41.0669333333,20.1435
825.70,19.9052333333,52.5566,48.6493333333,48.3614,17.8782,19.8607333333,24.2821333333,34.1411333333,18.1256,22.4076666667,24.8966,40.8193333333,19.7100666667
826.00,19.4815333333,52.2842,48.7888666667,48.1221666667,17.8818666667,19.5996,24.4204,34.0981333333,18.1221333333,22.2704,24.9489333333,40.6968,19.5117
826.30,19.6790666667,53.0517333333,49.6521333333,48.9378666667,17.909,19.9462666667,24.7494,34.6376,18.3600666667,22.6376666667,25.6604,41.354,19.8902333333
826.61,19.5937,53.0708666667,49.5206666666,48.5435666667,17.95,19.9082666667,24.8165333333,34.3790666667,18.1665333333,22.675,25.95,41.4457333333,19.8084666667
826.91,19.4297,52.7486,48.8326,48.0853,17.9822666667,19.9094666667,24.7806666667,34.2929333333,18.3775333333,22.7756,25.946,41.0623333333,19.7448666667
827.21,18.7452,52.0724,47.9357333333,47.3929333333,17.1744,19.0884666666,24.0199333333,33.6039333333,17.4657333333,21.9183333333,25.3806666667,40.3204,19.2570333333
827.51,18.0993666667,51.2516,47.2313333333,46.7614,16.4348666667,18.8917333333,23.3290666667,32.9077333333,16.8394,21.2346666667,24.6818666667,39.5574666667,18.8116
827.82,17.5179333333,50.9801333333,46.8412666667,46.2955666667,15.6079333333,17.9654,22.4449333333,32.3248,16.1755333334,20.7685333333,23.9816,39.2927333333,18.4807
828.12,16.6026333333,50.2466666667,46.0776666667,45.4042,14.3699333333,17.1095333333,21.5752666667,31.3926,15.1234666667,19.5570666667,23.3789333333,38.4610666667,17.4818333333
828.42,17.0998333333,51.2127333333,46.8845333333,46.7876666667,15.1974,17.7536666667,22.3092666667,32.2246,15.8992666667,20.1306666667,24.3718666667,39.4432666667,18.4845
828.72,16.8913,51.0937333333,46.4996,46.6068333333,14.957,17.4158,22.1300666667,31.6993333333,15.5208,19.7911333333,23.9570666667,39.5198,18.2771666667
829.02,16.2076666667,51.3567333334,46.4093333333,46.6052,13.9414666667,16.9122,21.6433333333,31.1578,14.9123333333,19.427,23.3391333333,39.3157333333,17.8304666667
829.33,15.4788,50.7692,45.7255333333,46.2609333333,12.8269333333,16.1181333333,20.5062666667,30.3213333334,14.0864,18.5329333333,22.0188666667,38.7406,16.8095333333
829.63,13.8551666667,50.1212666667,44.3879333333,45.3437,11.2679333333,14.377,18.596,28.7173333333,12.4954,17.0966666667,19.9558666667,37.7140666667,15.4980333333
829.93,13.7691333333,49.6087333333,44.5152666667,45.6438666667,10.9126666667,14.5152,18.6959333333,28.9242,12.5915333333,17.1230666667,19.2584,37.5469333333,15.7496333333
830.23,12.7913666667,48.6795333334,43.6613333333,44.9271333333,9.51719999999,13.6248,17.4954,27.9417333334,11.3298,15.4098,18.1057333333,37.2312666667,15.3643666667
830.54,12.8062666667,49.3976666667,44.8292666667,45.0300666667,9.43779999999,14.1667333333,17.9016,28.4237333333,11.8272666666,15.3514666667,17.6606,37.9016666667,14.9998
830.84,12.9902666667,50.3322,45.1125333333,45.9004333334,10.075,13.9334,18.2743333333,28.7354,12.0043333333,15.3269333333,17.8455333333,38.4673333333,15.209
831.14,13.6205666667,50.4281333333,45.2466666667,47.1490666667,11.4904666667,15.0462,19.3278,30.3198666667,13.1166,15.8373333334,18.7208666667,38.4065333333,15.4852
