wavelength,Back_TanInom,Belly_TanInom,Breast_TanInom,Crissum_TanInom,Crown_TanInom,DorTail_TanInom,Patch10_TanInom,Patch11_TanInom,Rump_TanInom,Throat_TanInom,WingTip_TanInom
400.72,12.078,28.1891111111,21.5562222222,21.4466666667,8.08822222222,5.655,36.1193333333,9.97399999998,17.0315555556,16.2006666667,6.64977777778
401.08,12.0953333333,28.2344444444,21.5525555555,21.4673333333,8.03044444445,5.56433333333,36.0515555555,9.93822222221,16.9743333333,16.1634444445,6.60261111111
401.44,12.1845555556,28.38,21.6621111111,21.5587777778,8.11033333333,5.61666666666,36.089,9.97244444443,17.0632222222,16.2286666667,6.64633333333
401.80,12.1008888889,28.3456666667,21.6072222222,21.4925555556,8.00355555555,5.55377777778,36.0332222222,9.89222222222,16.9305555556,16.1616666667,6.57322222222
402.16,12.0735555556,28.4175555556,21.5802222222,21.5222222222,7.97833333333,5.54866666667,35.9823333333,9.88555555558,16.8954444444,16.1836666667,6.50783333333
402.52,12.0816666667,28.5327777778,21.6256666667,21.5992222222,7.96588888889,5.54522222222,36.0171111111,9.876,16.9427777778,16.213,6.50222222222
402.88,12.0742222222,28.616,21.6465555556,21.5952222222,7.974,5.54588888889,36.0063333333,9.86300000001,16.94,16.2108888889,6.52311111111
403.24,12.0858888889,28.6613333333,21.6758888889,21.6482222222,8.02444444444,5.57211111111,35.9622222222,9.89233333334,16.9467777778,16.262,6.54383333333
403.60,12.1386666667,28.7465555556,21.7246666667,21.7671111111,8.06488888889,5.59977777778,36.0543333333,9.93244444444,17.0493333333,16.3186666667,6.57694444444
403.95,12.2144444445,28.86,21.8075555556,21.8738888889,8.13822222222,5.64077777778,36.0625555556,9.98388888891,17.128,16.4306666667,6.65327777778
404.31,12.1773333334,28.9462222222,21.8158888889,21.8887777778,8.12055555555,5.60666666667,36.1033333333,9.97222222222,17.1143333333,16.4021111111,6.64316666667
404.67,12.1594444444,28.9848888889,21.7867777778,21.8963333333,8.12844444445,5.604,36.0946666667,9.97366666668,17.1507777778,16.3562222222,6.63738888889
405.03,12.1517777778,29.0511111111,21.7722222222,21.9344444444,8.15444444444,5.61666666667,36.0978888889,9.9708888889,17.1538888889,16.3226666667,6.65066666667
405.39,12.0828888889,29.0647777778,21.7377777778,21.9272222222,8.06933333333,5.53933333333,36.0443333333,9.89777777778,17.1156666667,16.2673333334,6.59827777778
405.75,12.1284444444,29.108,21.7565555555,21.9695555556,8.08877777778,5.51633333333,36.0013333333,9.91577777779,17.1453333333,16.2913333333,6.59416666667
406.11,12.1481111111,29.1985555556,21.7925555555,22.0064444444,8.07044444444,5.52311111111,36.0125555555,9.91588888887,17.1766666667,16.2821111111,6.63755555556
406.47,12.1618888889,29.2752222222,21.8335555556,22.0686666667,8.12011111111,5.54111111111,35.993,9.94666666667,17.2112222222,16.2956666667,6.64961111111
406.83,12.1902222222,29.3397777778,21.8653333333,22.0888888889,8.11655555556,5.53966666667,35.9646666667,9.95766666667,17.214,16.2603333333,6.64516666667
407.19,12.2267777778,29.4425555556,21.9508888889,22.1885555556,8.12022222222,5.54111111111,35.9985555556,9.99433333334,17.2528888889,16.2871111111,6.68488888889
407.55,12.2913333333,29.5673333333,22.0485555556,22.2768888889,8.19188888889,5.624,36.0372222222,10.0786666667,17.3157777778,16.3632222222,6.75655555556
407.90,12.2337777778,29.5867777778,22.038,22.2695555555,8.14866666667,5.58588888889,36.0083333333,10.0702222222,17.2434444445,16.3144444444,6.71766666667
408.26,12.2653333333,29.6428888889,22.0654444444,22.3585555556,8.17033333333,5.57933333333,35.9891111111,10.0976666667,17.2676666667,16.3311111111,6.71783333333
408.62,12.2577777778,29.7511111111,22.1391111111,22.4374444445,8.16911111111,5.58677777778,36.0073333334,10.0946666667,17.2734444444,16.3561111111,6.70344444444
408.98,12.262,29.8018888889,22.1997777778,22.4422222222,8.174,5.58155555556,36.0107777778,10.0923333333,17.2652222222,16.3707777778,6.70488888889
409.34,12.2441111111,29.8498888889,22.1776666667,22.4736666667,8.16422222222,5.55122222222,35.9793333334,10.0883333333,17.2238888889,16.3712222222,6.69161111111
409.70,12.2442222222,29.9736666667,22.2827777778,22.5275555555,8.18655555555,5.57311111111,36.0237777778,10.11,17.2688888889,16.3806666667,6.71305555556
410.06,12.2806666667,30.065,22.3216666667,22.6301111111,8.27566666667,5.59188888889,36.0272222222,10.1348888889,17.298,16.3974444444,6.71016666667
410.42,12.2907777778,30.0784444444,22.346,22.6411111111,8.28966666667,5.60488888889,35.9924444444,10.128,17.2912222222,16.4104444444,6.73522222222
410.77,12.3245555556,30.1337777778,22.357,22.7293333334,8.32088888889,5.64622222222,36.0155555556,10.1828888889,17.3456666667,16.4622222222,6.76361111111
411.13,12.3114444445,30.166,22.3523333333,22.7028888889,8.33,5.64888888889,36.0063333333,10.159,17.3307777778,16.4378888889,6.74388888889
411.49,12.2295555556,30.158,22.2886666667,22.676,8.26388888889,5.56766666667,35.9313333333,10.0887777778,17.2794444444,16.3566666667,6.66383333333
411.85,12.2336666667,30.2512222222,22.3395555556,22.7702222222,8.273,5.57488888889,35.956,10.0562222222,17.3234444445,16.374,6.66711111111
412.21,12.252,30.3742222222,22.3991111111,22.8305555556,8.26888888889,5.58711111111,35.9761111111,10.0366666667,17.3532222222,16.4234444444,6.63688888889
412.57,12.3032222222,30.4725555556,22.4607777778,22.9272222222,8.29288888889,5.59022222222,35.99,10.0848888889,17.4094444445,16.4584444444,6.66372222222
412.92,12.3311111111,30.5813333333,22.5061111111,23.0305555555,8.29055555555,5.57588888889,35.9948888889,10.1204444445,17.4632222222,16.4993333333,6.66416666667
413.28,12.4025555556,30.6788888889,22.5978888889,23.0928888889,8.30711111111,5.60688888889,36.0272222222,10.1648888889,17.478,16.5141111111,6.67477777778
413.64,12.3897777778,30.7351111111,22.5676666667,23.1142222222,8.26277777778,5.58633333333,36.0362222222,10.1176666667,17.462,16.4856666667,6.64294444444
414.00,12.4011111111,30.8296666667,22.6488888889,23.1562222222,8.27666666667,5.59744444445,36.0677777778,10.1295555555,17.5073333333,16.5504444444,6.65888888889
414.36,12.453,30.9795555555,22.7124444444,23.2845555556,8.32188888889,5.62011111111,36.1736666667,10.174,17.5562222222,16.5826666667,6.68022222222
414.72,12.4571111111,31.0558888889,22.7351111111,23.3201111111,8.289,5.57766666667,36.2175555555,10.1143333333,17.5425555556,16.5697777778,6.65661111111
415.07,12.498,31.1874444445,22.8098888889,23.4472222222,8.31166666667,5.60344444444,36.316,10.1366666667,17.6081111111,16.6265555556,6.68205555556
415.43,12.5025555556,31.2901111111,22.8216666667,23.4525555556,8.299,5.57888888889,36.3171111111,10.1168888889,17.5732222222,16.6232222222,6.68827777778
415.79,12.5644444444,31.3915555556,22.8533333333,23.5283333333,8.34977777778,5.63333333334,36.384,10.1977777778,17.6167777778,16.6718888889,6.74888888889
416.15,12.5935555555,31.4285555556,22.8867777778,23.5883333334,8.38177777778,5.65644444444,36.3952222222,10.2311111111,17.6274444445,16.721,6.78211111111
416.51,12.6158888889,31.5221111111,22.9384444444,23.651,8.43722222222,5.67833333333,36.4582222222,10.2503333334,17.6225555555,16.7702222222,6.81238888889
416.86,12.6262222222,31.5857777778,22.967,23.693,8.44311111111,5.71022222222,36.5213333333,10.2486666667,17.6506666667,16.7996666667,6.83244444444
417.22,12.6327777778,31.7042222222,22.9978888889,23.7823333333,8.46233333334,5.72766666666,36.6051111111,10.2597777778,17.7065555555,16.8452222222,6.85605555556
417.58,12.615,31.7064444445,22.9702222222,23.8043333333,8.45677777778,5.67744444445,36.5728888889,10.2447777778,17.662,16.8414444444,6.82505555556
417.94,12.6064444444,31.7278888889,22.933,23.8384444445,8.423,5.66511111111,36.5687777778,10.2436666667,17.6377777778,16.8223333333,6.80922222222
418.29,12.5962222222,31.7934444445,22.9624444444,23.8658888889,8.40033333333,5.66422222222,36.5813333334,10.227,17.6221111111,16.7956666667,6.792
418.65,12.6167777778,31.8932222222,23.0058888889,23.9127777778,8.43,5.67711111111,36.606,10.2563333333,17.652,16.8305555556,6.80666666667
419.01,12.6036666667,31.9405555556,22.9964444444,23.939,8.41,5.66811111111,36.6256666667,10.2457777778,17.6177777778,16.7932222222,6.79161111111
419.37,12.6377777778,31.9722222222,23.0112222222,23.9784444444,8.43977777778,5.69355555556,36.6441111111,10.2515555556,17.6194444445,16.8058888889,6.79172222222
419.73,12.5954444445,31.9917777778,22.9982222222,23.9943333333,8.41966666667,5.64844444444,36.6094444445,10.2084444444,17.5908888889,16.7658888889,6.73622222222
420.08,12.603,32.0797777778,23.0302222222,24.0386666667,8.425,5.65255555556,36.6564444444,10.2135555556,17.5882222222,16.7587777778,6.75461111111
420.44,12.5844444444,32.0698888889,22.9945555555,24.0218888889,8.40011111111,5.62233333333,36.6171111111,10.183,17.5676666667,16.707,6.72711111111
420.80,12.568,32.1206666667,22.9956666667,24.0486666667,8.41177777778,5.62577777778,36.6183333333,10.1746666667,17.551,16.6901111111,6.72116666667
421.16,12.5975555556,32.1806666667,23.0208888889,24.0896666667,8.44133333334,5.64433333333,36.618,10.2126666667,17.555,16.703,6.74622222222
421.51,12.656,32.288,23.0995555556,24.1972222222,8.50455555556,5.71366666667,36.6768888889,10.2791111111,17.6181111111,16.7521111111,6.81977777778
421.87,12.6534444444,32.3553333333,23.1226666667,24.2164444444,8.52988888889,5.712,36.7018888889,10.282,17.6234444445,16.7436666667,6.82716666667
422.23,12.666,32.4047777778,23.1175555556,24.2254444445,8.55188888889,5.72311111111,36.7127777778,10.2811111111,17.635,16.7603333333,6.84516666667
422.58,12.671,32.4432222222,23.1356666667,24.2617777778,8.54977777778,5.71666666667,36.7228888889,10.2645555555,17.6232222222,16.7468888889,6.85083333333
422.94,12.6841111111,32.5006666667,23.1581111111,24.3054444444,8.56188888889,5.71388888889,36.7297777778,10.2743333333,17.6393333333,16.7747777778,6.86677777778
423.30,12.688,32.5712222222,23.2044444444,24.3755555555,8.57144444445,5.72044444444,36.7915555556,10.2926666666,17.6533333333,16.796,6.87072222222
423.66,12.7275555555,32.6754444444,23.2556666667,24.432,8.59177777778,5.75033333333,36.8694444444,10.3167777778,17.6897777778,16.8463333333,6.89511111111
424.01,12.7123333333,32.7087777778,23.2461111111,24.4438888889,8.57866666667,5.73388888889,36.8731111111,10.3006666667,17.6648888889,16.8207777778,6.86938888889
424.37,12.7293333333,32.7961111111,23.2713333333,24.512,8.57477777778,5.74844444444,36.9206666667,10.3068888889,17.6768888889,16.8475555556,6.883
424.73,12.7242222222,32.8038888889,23.2642222222,24.5161111111,8.55655555555,5.71144444445,36.8996666667,10.2872222222,17.6538888889,16.8213333333,6.85183333333
425.08,12.7054444444,32.8275555556,23.2642222222,24.5285555556,8.54355555556,5.68988888889,36.9214444445,10.2565555556,17.6325555555,16.8154444444,6.81855555556
425.44,12.7046666667,32.9103333333,23.2764444444,24.5397777778,8.52511111111,5.67888888889,36.9456666667,10.2396666667,17.6236666666,16.8115555555,6.79911111111
425.80,12.7473333333,33.0123333333,23.3267777778,24.6207777778,8.55811111111,5.71366666667,37.0076666667,10.2651111111,17.6625555556,16.8722222222,6.8275
426.16,12.7426666666,33.0876666667,23.3714444444,24.6871111111,8.54811111111,5.70355555556,37.0484444444,10.2763333333,17.6692222222,16.8824444445,6.81788888889
426.51,12.7323333333,33.1373333333,23.3728888889,24.7018888889,8.55055555555,5.70111111111,37.0621111111,10.2896666667,17.6648888889,16.8937777778,6.80005555556
426.87,12.7512222222,33.2078888889,23.393,24.7438888889,8.56266666667,5.72077777778,37.1091111111,10.2927777778,17.6722222222,16.9243333334,6.78938888889
427.23,12.7864444444,33.3232222222,23.4397777778,24.8072222222,8.58566666667,5.71266666667,37.1366666667,10.3181111111,17.7072222222,16.9481111111,6.82422222222
427.58,12.8035555556,33.4045555556,23.4872222222,24.8528888889,8.60122222222,5.714,37.1857777778,10.3324444444,17.7195555556,16.9344444445,6.83766666667
427.94,12.843,33.538,23.5661111111,24.9467777778,8.64077777778,5.76511111111,37.2667777778,10.3781111111,17.7826666667,16.9946666667,6.87733333333
428.30,12.8712222222,33.6396666667,23.6551111111,25.0301111111,8.68011111111,5.813,37.357,10.4132222222,17.8288888889,17.051,6.90305555556
428.65,12.9335555555,33.8167777778,23.7778888889,25.1533333333,8.74277777778,5.88855555556,37.5116666666,10.4837777778,17.9202222222,17.1617777778,6.98027777778
429.01,12.9722222222,33.9352222222,23.8623333333,25.246,8.77833333333,5.93444444444,37.5726666667,10.5308888889,17.9817777778,17.2012222222,7.008
429.37,12.9858888889,33.9974444445,23.8921111111,25.299,8.79466666667,5.91377777778,37.631,10.5298888889,17.9954444444,17.2365555555,6.99211111111
429.72,12.9578888889,34.0132222222,23.91,25.318,8.74588888889,5.86955555556,37.6477777778,10.5027777778,17.9727777778,17.1841111111,6.93727777778
430.08,12.9963333333,34.0917777778,23.9395555555,25.3792222222,8.76588888889,5.86477777778,37.7118888889,10.5128888889,17.9803333333,17.2061111111,6.94427777778
430.44,13.0154444445,34.201,23.9985555556,25.5102222222,8.805,5.89833333334,37.8118888889,10.5404444445,18.0132222222,17.2443333333,6.97838888889
430.79,13.0233333333,34.2833333333,24.0467777778,25.5725555556,8.83122222222,5.88811111111,37.8768888889,10.5687777778,18.0203333333,17.2661111111,7.00011111111
431.15,13.0191111111,34.3743333333,24.0804444445,25.6494444445,8.83355555556,5.91411111111,37.9722222222,10.5652222222,18.0305555555,17.293,7.001
431.50,13.0158888889,34.4285555556,24.0703333333,25.6867777778,8.82811111111,5.91988888889,37.99,10.5546666666,18.0058888889,17.3186666667,6.99083333333
431.86,13.0037777778,34.4505555556,24.0635555556,25.707,8.80644444444,5.88511111111,38.007,10.5285555556,17.9812222222,17.3077777778,6.96644444444
432.22,12.9984444444,34.5073333333,24.0754444444,25.7464444444,8.81877777778,5.85788888889,38.0346666667,10.5181111111,17.9773333333,17.2952222222,6.94088888889
432.57,12.966,34.524,24.0594444445,25.7652222222,8.785,5.83644444445,38.0275555555,10.5043333333,17.9358888889,17.2644444445,6.91483333333
432.93,12.9653333333,34.5711111111,24.0813333333,25.8155555556,8.78655555556,5.82622222222,38.0928888889,10.4904444444,17.931,17.2681111111,6.91505555556
433.29,12.9485555556,34.6323333333,24.0978888889,25.8491111111,8.78455555556,5.82311111111,38.133,10.4982222222,17.9177777778,17.2357777778,6.9015
433.64,12.9608888889,34.706,24.1156666667,25.906,8.80322222222,5.83911111111,38.1804444444,10.512,17.9058888889,17.2546666667,6.91483333333
434.00,12.9373333333,34.7245555556,24.1217777778,25.9192222222,8.79855555554,5.84033333333,38.2074444444,10.5021111111,17.8978888889,17.2606666667,6.90583333333
434.35,12.9588888889,34.7832222222,24.1525555556,25.9474444445,8.81555555554,5.84622222222,38.2871111111,10.5166666667,17.8981111111,17.2774444444,6.90477777778
434.71,12.9644444445,34.8358888889,24.1758888889,25.9842222222,8.81744444443,5.87033333333,38.3333333333,10.5094444444,17.9138888889,17.2695555555,6.89633333333
435.07,12.9566666667,34.8446666667,24.1612222222,25.9806666666,8.79444444444,5.82877777778,38.3318888889,10.4782222222,17.8917777778,17.2493333333,6.877
435.42,12.9232222222,34.8652222222,24.1546666667,25.9846666667,8.75722222222,5.79211111111,38.3483333334,10.4443333333,17.8682222222,17.2181111111,6.83694444444
435.78,12.9278888889,34.9141111111,24.1474444445,26.0161111111,8.76811111111,5.791,38.4074444445,10.4338888889,17.8768888889,17.2063333333,6.83877777778
436.13,12.9478888889,35.0126666667,24.1938888889,26.0687777778,8.77366666666,5.78088888889,38.5102222222,10.439,17.888,17.2213333333,6.86072222222
436.49,12.9781111111,35.0891111111,24.2323333333,26.1401111111,8.80355555555,5.77988888889,38.6176666667,10.421,17.9087777778,17.2488888889,6.85811111111
436.84,12.9842222222,35.1555555556,24.2298888889,26.1466666667,8.79855555556,5.76722222222,38.7,10.4135555556,17.9125555556,17.2627777778,6.85111111111
437.20,12.9917777778,35.1874444444,24.2524444444,26.1915555556,8.80855555555,5.78877777778,38.7753333333,10.4092222222,17.9422222222,17.2908888889,6.88238888889
437.56,13.0221111111,35.2606666667,24.2923333333,26.2555555556,8.82122222222,5.81944444444,38.8682222222,10.4143333333,17.9858888889,17.2961111111,6.92094444444
437.91,13.045,35.3308888889,24.3181111111,26.3253333333,8.84677777779,5.83544444444,38.965,10.4076666666,18.0094444444,17.301,6.942
438.27,13.079,35.4091111111,24.3407777778,26.3772222222,8.84711111111,5.84844444444,39.0251111111,10.417,18.043,17.3026666667,6.96894444444
438.62,13.0786666667,35.4608888889,24.3326666667,26.4224444445,8.829,5.82044444445,39.0732222222,10.4032222222,18.0252222222,17.3018888889,6.98
438.98,13.0728888889,35.4966666667,24.337,26.4552222222,8.81322222222,5.813,39.1367777778,10.3867777778,18.0122222222,17.2765555556,6.96188888889
439.33,13.103,35.5687777778,24.3625555556,26.5258888889,8.84577777778,5.85455555556,39.205,10.4122222222,18.023,17.2863333333,6.99655555556
439.69,13.1237777778,35.6354444444,24.4,26.5586666667,8.86966666668,5.86855555556,39.2784444445,10.4195555556,18.0356666667,17.2916666667,7.02777777778
440.04,13.1165555556,35.6662222222,24.3746666667,26.5753333333,8.86644444444,5.88722222222,39.3056666667,10.4222222222,18.0235555556,17.2973333333,7.01922222222
440.40,13.1282222222,35.7355555556,24.3773333334,26.6061111111,8.86222222221,5.894,39.3416666667,10.4491111111,18.0293333333,17.287,7.03661111111
440.75,13.139,35.7924444444,24.3911111111,26.6677777778,8.87377777777,5.89255555556,39.3692222222,10.456,18.0264444444,17.2871111111,7.04633333333
441.11,13.1408888889,35.8255555556,24.3975555555,26.7022222222,8.88788888888,5.88011111111,39.4106666667,10.4384444445,18.0221111111,17.2917777778,7.04322222222
441.47,13.1402222222,35.9003333333,24.422,26.7418888889,8.89411111112,5.86933333333,39.4832222222,10.4258888889,18.0228888889,17.3084444444,7.0305
441.82,13.1517777778,35.9668888889,24.4514444444,26.7792222222,8.88000000001,5.85188888889,39.5446666667,10.451,18.0213333334,17.3193333333,7.01661111111
442.18,13.1465555556,35.9913333333,24.4662222222,26.8222222222,8.88633333334,5.81988888889,39.5641111111,10.4207777778,18.0048888889,17.309,7.00722222222
442.53,13.1732222222,36.0913333333,24.5436666667,26.9006666667,8.92844444443,5.83755555555,39.7024444445,10.4415555556,18.0438888889,17.3386666667,7.031
