wavelength,Back_SicUrof,Belly_SicUrof,Breast_SicUrof,Crissum_SicUrof,Crown_SicUrof,DorTail_SicUrof,Patch10_SicUrof,Patch11_SicUrof,Rump_SicUrof,Throat_SicUrof,WingTip_SicUrof
444.31,9.57168148148,9.68579999999,8.86773333333,14.3246,6.25086666667,8.70802539683,8.28659999999,10.6932666667,6.3514,9.68276666667,8.41813333333
444.66,9.60419999999,9.63633333333,8.84593333333,14.2778,6.25593333333,8.73274285713,8.30326666667,10.7224,6.35693333333,9.66173333332,8.43753333333
445.02,9.60294814815,9.548,8.81253333333,14.2054,6.2318,8.71394285714,8.30459999999,10.7144666667,6.33393333333,9.61106666665,8.439
445.37,9.59440000001,9.48326666666,8.77033333332,14.1370666667,6.22393333333,8.70385714285,8.29939999999,10.7122666667,6.3014,9.56896666667,8.4394
445.72,9.59795555555,9.429,8.74180000001,14.0718,6.21153333333,8.70065396826,8.29953333333,10.7199333333,6.2866,9.52266666667,8.4356
446.08,9.62181481481,9.40039999999,8.72220000001,14.0272,6.22093333333,8.72638095237,8.32726666666,10.7612666667,6.29546666667,9.51076666666,8.47113333333
446.43,9.62497037039,9.34333333333,8.67539999999,13.9570666667,6.21606666667,8.72794603175,8.32626666667,10.7664,6.27953333333,9.47633333334,8.45546666667
446.79,9.65422962961,9.30753333333,8.66506666665,13.912,6.23813333333,8.74486984127,8.34826666666,10.7869333333,6.29106666667,9.45660000001,8.466
447.14,9.65231851853,9.25400000001,8.63700000001,13.8588666667,6.22713333333,8.73847301588,8.34646666667,10.7976666667,6.27826666667,9.41743333335,8.46786666667
447.50,9.66310370372,9.20640000001,8.60813333334,13.8082,6.2288,8.72236190475,8.34493333334,10.8112666667,6.27106666667,9.3772,8.47206666667
447.85,9.68711851851,9.17106666667,8.59413333333,13.7557333333,6.24593333334,8.73525079366,8.36786666667,10.8407333333,6.27993333333,9.35156666667,8.4858
448.21,9.69317037037,9.10666666667,8.56273333335,13.6872666667,6.23586666667,8.72446031746,8.37226666666,10.8488,6.25666666667,9.3009,8.4758
448.56,9.70405185185,9.05800000001,8.54106666667,13.6339333333,6.24473333333,8.72888888889,8.38206666667,10.8676666667,6.2526,9.27283333334,8.4834
448.92,9.75068148146,9.04866666667,8.54539999999,13.6114,6.281,8.76648253969,8.40653333334,10.9168,6.274,9.25386666668,8.507
449.27,9.77042222222,9.00199999999,8.535,13.5556,6.28573333333,8.76091428572,8.43086666667,10.9392,6.28153333333,9.22763333333,8.51673333333
449.62,9.78542962963,8.96126666667,8.50719999999,13.5122,6.3104,8.77559682541,8.44886666666,10.9672,6.28353333333,9.1949,8.5212
449.98,9.80388148147,8.89826666666,8.49393333333,13.4725333333,6.323,8.78499365079,8.45253333333,10.9862666667,6.2802,9.16126666667,8.52179999999
450.33,9.83717777779,8.86840000001,8.49440000001,13.4302,6.343,8.7797047619,8.46679999999,11.0126,6.2822,9.1446,8.55386666666
450.69,9.84708888889,8.84426666667,8.49100000001,13.3978666667,6.35426666667,8.8062920635,8.49859999999,11.0530666667,6.28966666667,9.13876666665,8.57713333333
451.04,9.88910370371,8.83839999999,8.51186666666,13.3862666667,6.37833333333,8.83735238095,8.53886666666,11.103,6.30593333333,9.15953333334,8.60246666666
451.40,9.93357777777,8.83266666667,8.52793333333,13.3804666667,6.40113333334,8.88281269841,8.57673333334,11.1541333333,6.3168,9.1684,8.6346
451.75,9.98207407407,8.83026666666,8.56366666667,13.3919333333,6.44106666667,8.92360634921,8.61353333333,11.2100666667,6.34446666667,9.18266666666,8.6732
452.10,10.0160888889,8.82906666667,8.57533333333,13.3896,6.47393333333,8.95726666667,8.64326666666,11.2425333333,6.3808,9.19476666667,8.69900000001
452.46,10.0123851852,8.80366666666,8.55546666666,13.3443333333,6.464,8.93993333333,8.64413333333,11.2369333333,6.3678,9.16326666667,8.68273333333
452.81,10.0049259259,8.78213333333,8.54073333333,13.321,6.45946666667,8.94061587301,8.65526666667,11.2472,6.35586666667,9.1633,8.68859999999
453.17,10.0131333333,8.76879999999,8.52773333333,13.3173333333,6.46093333334,8.95711746031,8.66480000001,11.2736,6.35753333333,9.15626666665,8.70246666667
453.52,10.0473925926,8.77546666667,8.53839999999,13.3162,6.4814,8.96615555555,8.67859999999,11.3011333333,6.36953333333,9.18096666666,8.73453333334
453.87,10.0568518518,8.77733333333,8.53046666667,13.3141333333,6.4814,8.95899682539,8.69886666667,11.3100666667,6.367,9.18230000001,8.73813333333
454.23,10.0532814815,8.77259999999,8.53666666668,13.2944,6.48633333333,8.94912698413,8.70306666666,11.3077333333,6.3558,9.1649,8.72553333333
454.58,10.0519481481,8.76666666668,8.5288,13.2926666667,6.486,8.95147936509,8.69186666666,11.2999333333,6.35033333333,9.16316666667,8.70606666667
454.93,10.0449185185,8.74133333333,8.49733333333,13.2701333333,6.4716,8.92605079365,8.67186666667,11.2830666667,6.32086666667,9.12890000001,8.67473333333
455.29,10.0303481481,8.74226666665,8.48213333333,13.2594,6.464,8.91124444444,8.66066666667,11.2897333333,6.3196,9.1328,8.67059999999
455.64,10.0227481482,8.73773333333,8.46366666665,13.2548,6.45393333333,8.90355555555,8.65026666667,11.2848,6.3112,9.12940000001,8.65700000001
456.00,10.0313111111,8.75220000001,8.45339999999,13.2926666667,6.45173333333,8.90278730159,8.64560000001,11.3096666667,6.2992,9.14836666667,8.65399999999
456.35,10.0664666667,8.79153333333,8.48986666667,13.3550666667,6.47813333333,8.93043174603,8.64693333333,11.3428666667,6.32013333333,9.18463333335,8.6822
456.70,10.0876592593,8.8312,8.51153333333,13.4011333333,6.49666666667,8.95044126985,8.65146666667,11.3582,6.34213333333,9.21323333334,8.70613333333
457.06,10.1119407408,8.88133333333,8.54853333335,13.4615333333,6.5256,8.97890158731,8.66233333334,11.392,6.366,9.25226666666,8.72213333333
457.41,10.1255259259,8.92126666666,8.57913333333,13.5216666666,6.52253333333,9.00714285714,8.67513333332,11.4066666667,6.3786,9.27956666668,8.74146666667
457.76,10.1150296296,8.93873333333,8.58433333333,13.5337333333,6.5224,9.00661269841,8.64453333333,11.3974666667,6.36846666667,9.29389999999,8.73939999999
458.12,10.0977851852,8.96173333333,8.58173333333,13.5793333333,6.49606666666,9.01453968253,8.61306666667,11.3996,6.35733333333,9.29733333334,8.72486666667
458.47,10.0829333333,8.98066666667,8.58213333333,13.6018666667,6.48533333333,8.98654920634,8.59553333333,11.3857333333,6.34653333333,9.29026666667,8.72693333333
458.82,10.0772518518,9.01460000001,8.59553333334,13.6602,6.49113333333,8.99600634922,8.59713333333,11.3946,6.3528,9.31200000001,8.72973333333
459.18,10.1055407407,9.059,8.62453333334,13.7248666666,6.51766666667,9.00785714287,8.62653333333,11.4086666667,6.37746666667,9.33773333334,8.74579999999
459.53,10.1136962963,9.1142,8.65326666665,13.7853333333,6.53166666667,9.00923809524,8.64259999999,11.4204666667,6.3924,9.3725,8.75673333333
459.88,10.1152222222,9.1628,8.68466666667,13.8308666667,6.5438,9.0205015873,8.64873333334,11.4296,6.40786666667,9.38796666665,8.76506666666
460.24,10.1045851852,9.17486666667,8.68246666666,13.8646,6.53126666667,9.00102857142,8.64026666667,11.4202666667,6.403,9.39463333333,8.74133333333
460.59,10.1058296296,9.21519999999,8.70026666666,13.9169333333,6.54033333333,8.99740000001,8.64839999999,11.4354666667,6.42253333333,9.42346666667,8.73099999999
460.94,10.1263777778,9.27886666666,8.73966666667,13.9835333333,6.56826666667,9.00526349207,8.66633333333,11.4466666667,6.43993333333,9.45693333333,8.73499999999
461.29,10.1251629629,9.33226666666,8.76653333334,14.0411333334,6.584,9.00260317461,8.66900000001,11.4586,6.4538,9.48406666667,8.70693333333
461.65,10.1705777778,9.43640000001,8.83833333332,14.166,6.62866666667,9.03646031745,8.70646666666,11.5122666667,6.51293333334,9.55226666669,8.7404
462.00,10.2295037037,9.55366666667,8.9148,14.2944666667,6.69806666667,9.06960000001,8.77440000001,11.5605333333,6.57726666667,9.64136666667,8.78960000001
462.35,10.2744148148,9.67026666666,8.97786666667,14.4369333333,6.74806666667,9.11019999999,8.81653333332,11.6228666667,6.64133333333,9.7308,8.82013333333
462.71,10.3325925926,9.81086666667,9.07993333332,14.5743333333,6.81746666667,9.15332698411,8.87446666667,11.681,6.7256,9.83836666669,8.8724
463.06,10.3431481481,9.92153333333,9.14066666667,14.707,6.84573333333,9.17285079365,8.87319999999,11.7162666667,6.749,9.91943333333,8.88006666666
463.41,10.3805851852,10.0292,9.20506666666,14.8364,6.86466666666,9.2011936508,8.89166666666,11.7538666667,6.795,10.0025,8.89499999999
463.76,10.4358962963,10.1597333333,9.28073333334,14.9903333333,6.9122,9.21847619047,8.93173333333,11.7944666667,6.85046666667,10.1192666667,8.94340000001
464.12,10.4750518519,10.3174666667,9.36713333334,15.1389333333,6.97106666667,9.25985396827,8.9774,11.8489333333,6.91306666667,10.2269333333,8.99693333333
464.47,10.5147185185,10.4570666667,9.43806666667,15.2759333333,7.00806666667,9.29269841271,9.00246666667,11.8835333333,6.95013333333,10.3114333333,9.02633333333
464.82,10.5230888889,10.5599333333,9.48686666667,15.4081333333,7.01773333333,9.29984444446,9.00133333334,11.9033333333,6.9778,10.3654666667,9.03900000001
465.17,10.5125407407,10.6388666667,9.51466666667,15.5012666667,7.01473333334,9.28718095239,8.98233333334,11.8860666667,6.97153333334,10.4064,9.04480000001
465.53,10.4784592592,10.7085333333,9.522,15.5746,6.99593333333,9.26202539682,8.96200000001,11.8607333333,6.95813333333,10.4362666667,8.99800000001
465.88,10.4664074074,10.7925333333,9.54986666667,15.6701333333,6.99440000001,9.25997777778,8.94813333333,11.8656,6.9778,10.491,8.98966666665
466.23,10.4678962963,10.8770666667,9.60160000001,15.7673333333,6.99933333333,9.26495238095,8.93886666667,11.8642,6.97453333333,10.5360333333,8.98320000001
466.58,10.4612814815,10.9677333333,9.63346666667,15.8642666667,6.99693333333,9.25014285713,8.92373333334,11.8648,6.96846666666,10.5875333333,8.9634
466.94,10.4921407407,11.0852666667,9.70553333333,15.9788666667,7.02360000001,9.29513968254,8.96373333334,11.8942666667,7.00726666667,10.6645666667,8.98606666667
467.29,10.4682074074,11.1580666667,9.73233333335,16.0655333333,7.03119999999,9.29017142859,8.94093333333,11.8848666667,7.00013333333,10.6892666667,8.96959999999
467.64,10.4536888889,11.2418666667,9.77013333334,16.1575333333,7.03293333334,9.28714920636,8.9302,11.8956,7.0108,10.7189,8.94546666667
467.99,10.4600666667,11.3339333333,9.82706666666,16.2648666667,7.04226666666,9.29912380954,8.93120000001,11.9021333333,7.03273333333,10.7899666667,8.94073333333
468.35,10.464237037,11.4268,9.86886666667,16.3846666667,7.04633333333,9.29448253967,8.92466666667,11.9048,7.04313333333,10.8421666667,8.94060000001
468.70,10.4831185185,11.5374,9.91926666667,16.472,7.0618,9.29971746032,8.9416,11.9272,7.0674,10.9255333333,8.94986666668
469.05,10.5121259259,11.6511333333,9.97773333334,16.6103333333,7.0906,9.32019365079,8.97146666666,11.9692666667,7.11373333333,11.0154,8.97366666668
469.40,10.5581703704,11.7702666667,10.0663333333,16.7639333333,7.12686666667,9.35242539681,9.0098,12.0243333333,7.16206666667,11.0997666667,9.02153333335
469.75,10.5823777778,11.8738,10.1377333333,16.8652,7.14180000001,9.38813968253,9.02686666667,12.0541333333,7.194,11.1612,9.02346666668
470.11,10.5999555556,11.9644,10.1584,16.9413333333,7.14186666666,9.37974285715,9.0288,12.0613333333,7.20593333333,11.2121,9.01453333332
470.46,10.6110888889,12.0305333333,10.1834,17.0362,7.14053333333,9.3902095238,9.0258,12.0780666667,7.2288,11.2425333334,9.01633333332
470.81,10.6063851852,12.0916,10.2018666667,17.0988666667,7.1512,9.35767301587,9.00926666667,12.0724,7.2384,11.2573,9.00493333333
471.16,10.6512444445,12.1982666667,10.2614,17.2041333333,7.19053333334,9.38136507936,9.0418,12.119,7.28973333333,11.329,9.05213333333
471.51,10.6928592593,12.2859333333,10.3200666667,17.2798666667,7.22766666667,9.42106031746,9.07553333333,12.1678666667,7.33206666667,11.3851,9.07933333333
471.87,10.7185407407,12.3426666667,10.3611333333,17.356,7.26573333333,9.44293968253,9.09553333333,12.2082666667,7.3566,11.4153,9.10153333333
472.22,10.7371703704,12.387,10.4068,17.4026666667,7.29360000001,9.46831111112,9.11466666667,12.25,7.3828,11.4609,9.10973333335
472.57,10.7621259259,12.4275333333,10.433,17.4386,7.31046666666,9.48232063492,9.12793333334,12.2783333333,7.40766666667,11.4931333333,9.12553333332
472.92,10.7645925926,12.4429333333,10.4509333333,17.4459333334,7.31493333334,9.4882920635,9.11926666667,12.2824,7.4002,11.4835333333,9.12253333334
473.27,10.7573481482,12.4449333334,10.4490666667,17.4143333333,7.30586666667,9.47890476192,9.1094,12.2701333333,7.38906666667,11.4767,9.09780000001
473.62,10.7618740741,12.4422666667,10.4485333333,17.4116,7.32060000001,9.46662222222,9.12166666667,12.2814,7.39766666667,11.4767333333,9.10506666667
473.98,10.7737111111,12.4285333333,10.4584666667,17.4284,7.34213333333,9.4958920635,9.13366666667,12.3060666667,7.4126,11.4692,9.1196
474.33,10.7782592593,12.4084666667,10.4496,17.3994,7.33979999999,9.49675873016,9.1442,12.2972,7.39973333333,11.4506666666,9.12306666667
474.68,10.7840074074,12.3744,10.4272,17.3817333333,7.31986666666,9.51154920634,9.1412,12.2965333333,7.38746666667,11.4523,9.12766666666
475.03,10.7585407407,12.2959333333,10.377,17.301,7.2964,9.47833015872,9.12133333333,12.2660666667,7.34086666667,11.3819,9.08433333334
475.38,10.7300370371,12.216,10.3227333333,17.2212,7.26879999999,9.46483492065,9.11186666668,12.2308666667,7.30513333333,11.3142666667,9.06486666665
475.73,10.7174518519,12.1319333333,10.2592,17.1166,7.22606666667,9.44940317462,9.12273333334,12.2117333333,7.26486666667,11.2558666667,9.0586
476.08,10.6708148148,12.0154,10.1590666667,16.9862666667,7.16986666666,9.39031111109,9.08346666667,12.1533333333,7.19786666667,11.151,9.00506666668
476.44,10.6343925926,11.8904,10.0866666667,16.8874,7.13260000001,9.36837460316,9.05333333333,12.123,7.15026666667,11.0634,8.98026666666
476.79,10.6671037037,11.8358,10.0557333333,16.8434,7.1522,9.39492380953,9.08246666667,12.1632666667,7.18286666667,11.0344333333,9.01146666667
477.14,10.688437037,11.7568666667,10.0052,16.7874666667,7.15679999999,9.40952380953,9.091,12.1851333333,7.1748,10.9825,9.01780000001
477.49,10.6980740741,11.662,9.94633333335,16.687,7.13933333333,9.40861904763,9.0942,12.1863333333,7.1448,10.9198333334,9.02033333333
477.84,10.7163037037,11.5895333333,9.91253333334,16.5919333334,7.13813333333,9.41741904762,9.11873333334,12.1969333333,7.145,10.8794,9.02746666668
478.19,10.7297555556,11.4971333333,9.86806666667,16.4858,7.14986666666,9.42884444446,9.12993333334,12.2203333333,7.1484,10.8278333333,9.04953333333
478.54,10.7462296296,11.4117333334,9.82513333333,16.3899333333,7.1552,9.44015555556,9.15306666667,12.2710666667,7.14326666667,10.7728333333,9.075
478.89,10.7966814815,11.3384666667,9.80199999999,16.3066,7.17920000001,9.49217460319,9.192,12.3202,7.157,10.7566,9.12673333334
479.24,10.8151333333,11.2335333333,9.76046666667,16.2116666667,7.1932,9.5092984127,9.20906666667,12.3536,7.1516,10.7238333333,9.14926666667
479.60,10.8360148148,11.145,9.73146666666,16.1244,7.20579999999,9.52177777777,9.21540000001,12.3872666667,7.15366666667,10.6798333333,9.17226666667
479.95,10.8652592593,11.0323333333,9.70080000001,16.0081333333,7.21893333333,9.54828888889,9.23619999999,12.4202,7.14513333333,10.6269666667,9.19693333335
480.30,10.8892666667,10.9308,9.66306666668,15.8776,7.23233333333,9.57645714286,9.25786666667,12.4475333333,7.13606666667,10.5760666667,9.21486666667
480.65,10.8670962963,10.7715333333,9.58686666667,15.7154,7.2012,9.54665714285,9.24880000001,12.4342666667,7.08253333334,10.4911333333,9.19819999999
481.00,10.8201407407,10.5960666667,9.48420000001,15.5477333333,7.14519999999,9.50491428571,9.2082,12.4002,7.01013333333,10.3687,9.16566666668
481.35,10.8306148148,10.4832666667,9.44299999999,15.4567333333,7.1484,9.51900634921,9.22146666667,12.4178666667,6.98926666667,10.3083666667,9.18553333332
481.70,10.8558518519,10.3925333333,9.41466666666,15.3896,7.15633333333,9.54616825397,9.24186666667,12.4482666667,6.96586666667,10.266,9.22093333335
482.05,10.8687333334,10.3112666667,9.3914,15.3388,7.14646666667,9.55546031744,9.24913333333,12.4701333333,6.93966666667,10.2248333333,9.23393333333
482.40,10.8835851852,10.2364666667,9.36473333333,15.2731333333,7.14500000001,9.56104126985,9.26026666667,12.4731333333,6.92506666667,10.1868333333,9.23900000001
482.75,10.8909185185,10.1962666667,9.34786666665,15.2315333333,7.14306666667,9.56873968253,9.27126666667,12.4863333333,6.91846666667,10.1622333333,9.24073333332
483.10,10.8837629629,10.1515333333,9.31620000001,15.1807333333,7.12346666667,9.55217142858,9.26859999999,12.4841333333,6.896,10.1191,9.23033333333
483.45,10.8891333334,10.1218666667,9.29786666668,15.1462,7.11946666666,9.5459111111,9.27700000001,12.4823333333,6.8906,10.0964666667,9.22599999999
483.80,10.9053703704,10.1066666667,9.29606666666,15.1277333333,7.12706666666,9.55628571428,9.29086666666,12.5022,6.9014,10.0897666667,9.237
484.15,10.9044666667,10.0840666667,9.28079999999,15.1077333333,7.12280000001,9.55234920633,9.29506666667,12.5054666667,6.8996,10.0738333333,9.23506666667
484.50,10.9089555556,10.0712,9.26839999999,15.0895333333,7.12553333334,9.56105396826,9.30153333334,12.5115333333,6.8956,10.0613666667,9.23560000001
484.85,10.9330222222,10.0721333333,9.28173333333,15.0860666667,7.13993333333,9.57629206351,9.326,12.5391333333,6.90973333333,10.0689666667,9.25346666667
485.20,10.9371333333,10.0636,9.27646666666,15.0762,7.142,9.57994603176,9.33113333333,12.5546,6.91,10.0641333333,9.25246666665
485.55,10.9298814815,10.0503333333,9.26446666667,15.0528666666,7.12706666667,9.56881269842,9.32453333333,12.5551333333,6.90446666667,10.0495666667,9.2388
485.90,10.9306296296,10.0498666667,9.25513333332,15.0445333333,7.13093333333,9.56555555557,9.32306666667,12.5574,6.91093333333,10.0457,9.23800000001
486.25,10.9191185185,10.054,9.24853333333,15.0413333333,7.12373333333,9.54935873017,9.31180000001,12.5571333333,6.90906666667,10.0324,9.23126666668
486.60,10.9180074074,10.0523333333,9.24446666668,15.0418666667,7.11826666667,9.54119365079,9.30406666667,12.5598,6.9074,10.0266,9.22506666668
486.95,10.9434592593,10.0749333333,9.26293333333,15.072,7.14459999999,9.55754285715,9.31353333334,12.5825333333,6.92893333333,10.0487666666,9.24053333333
487.30,10.9477259259,10.0885333333,9.27166666667,15.0929333333,7.15020000001,9.56562222221,9.30846666666,12.5966,6.93353333333,10.0578666667,9.24266666666
487.65,10.9535111111,10.1135333333,9.2812,15.1221333333,7.15186666666,9.56675873017,9.30813333334,12.6006,6.93726666667,10.0718333333,9.24339999999
488.00,10.9623407407,10.1458666667,9.30039999999,15.1637333333,7.15686666666,9.56862857143,9.30413333333,12.6040666667,6.9392,10.0885666667,9.24106666666
488.35,10.9826148148,10.1996,9.34053333333,15.2202,7.17226666667,9.58163174601,9.31366666667,12.6263333333,6.9592,10.1183333333,9.25393333333
488.70,10.9974444444,10.2629333333,9.36799999999,15.2942,7.18986666667,9.59842222222,9.3236,12.636,6.98486666667,10.1614333333,9.26119999999
489.05,11.0188518519,10.3460666667,9.41260000001,15.3881333333,7.21786666666,9.61473650793,9.3316,12.6534,7.0118,10.2168666667,9.2764
