wavelength,Back_ConSpmm,Belly_ConSpmm,Breast_ConSpmm,Crissum_ConSpmm,Crown_ConSpmm,DorTail_ConSpmm,Rump_ConSpmm,Throat_ConSpmm,WingTip_ConSpmm
630.27,15.8298,46.3669333333,30.2888666667,28.8918,12.5001333333,14.5891333333,18.1801333333,31.8760666667,17.0763333333
630.60,15.8065333333,46.3834666667,30.2822666667,28.9130666667,12.493,14.6304,18.1600666667,31.8888666667,17.1286666667
630.93,15.9936,46.5065333333,30.5360666667,29.1848666667,12.7510666667,14.8534666667,18.353,32.0683333333,17.3745333333
631.26,16.1244666667,46.5880666667,30.675,29.3948666667,12.9117333333,15.0026666667,18.5055333333,32.2482,17.5434
631.60,16.2078,46.6240666667,30.7450666667,29.5032666667,13.0444,15.0636,18.573,32.3274666667,17.6374
631.93,16.1787333333,46.5735333333,30.7675333333,29.6026,13.0370666667,15.1182,18.6036666666,32.3446666667,17.6971333333
632.26,16.0919333333,46.4533333333,30.6669333333,29.5457333333,12.9519333333,15.0242666667,18.4988,32.2594,17.661
632.59,16.0623333333,46.4702,30.6756666667,29.5756,12.9731333333,14.9925333333,18.4484666667,32.278,17.6764666667
632.92,15.8502,46.3003333333,30.5295333333,29.4640666667,12.7281333333,14.8354666667,18.2637333333,32.1667333333,17.4915333333
633.26,15.8274666667,46.3520666667,30.5427333333,29.4963333333,12.642,14.8222666666,18.2525333333,32.2413333333,17.5127333333
633.59,15.666,46.3254,30.5090666667,29.4805333333,12.5382,14.7578666667,18.1168666667,32.1834666666,17.4579333333
633.92,15.7311333333,46.3924,30.5766,29.6056,12.5952666667,14.8771333333,18.2332,32.2531333333,17.5732666666
634.25,15.6596,46.3711333333,30.5319333333,29.5968,12.5759333333,14.7926,18.198,32.2392666667,17.4906666667
634.58,15.6156,46.4583333333,30.5573333333,29.6538666667,12.5469333333,14.8041333333,18.1646666667,32.2578666667,17.4810666667
634.91,15.5836,46.4898666667,30.5217333333,29.6988666666,12.5277333333,14.7938,18.122,32.2136,17.4392666667
635.25,15.4719333333,46.4428,30.3691333333,29.6446666667,12.3886,14.6536666667,17.9951333333,32.0972,17.3708666667
635.58,15.4963333333,46.5451333333,30.3857333333,29.7311333333,12.4399333333,14.6876666667,18.041,32.1807333333,17.3722
635.91,15.5397333333,46.654,30.4160666667,29.7920666667,12.3944666667,14.6711333333,18.0367333333,32.211,17.3176666667
636.24,15.5728666667,46.6030666667,30.3962,29.7878666667,12.3955333333,14.6864666667,18.0826,32.206,17.3841333333
636.57,15.7021333333,46.7105333333,30.4518666667,29.9209333333,12.5375333333,14.7898,18.2035333333,32.325,17.5399333333
636.90,15.699,46.6783333333,30.4457333333,29.9573333333,12.5916666667,14.7972666667,18.1609333333,32.239,17.5496666667
637.23,15.8428,46.7616,30.5406666667,30.0800666667,12.7604,14.9051333333,18.3104666667,32.3415333333,17.6624666667
637.56,15.9239333333,46.8217333333,30.6234,30.1462666667,12.8324,14.9364,18.3684,32.4674666667,17.7528666667
637.90,15.9786666667,46.8669333333,30.6927333333,30.3084,12.9023333333,15.0430666667,18.4541333333,32.5306666667,17.8678666667
638.23,15.9452,46.6414,30.4999333333,30.2177333333,12.8304666667,14.9372666667,18.3180666667,32.3504666667,17.7756
638.56,15.9374666667,46.5869333333,30.5366666667,30.2158666667,12.7748,14.9068,18.2711333333,32.3504666667,17.7924666667
638.89,15.9084,46.5633333333,30.6216666667,30.3135333333,12.8136,14.934,18.3276666667,32.3522,17.7514666667
639.22,15.9874666667,46.5582666667,30.6994666667,30.4436666666,12.9425333333,15.0924666667,18.3550666667,32.4239333333,17.8626
639.55,15.8598,46.4436,30.6797333333,30.5064666667,12.9567333333,15.1293333333,18.3712,32.3653333333,17.8798666667
639.88,15.7918,46.5599333333,30.7662,30.7050666667,12.937,15.1819333333,18.3831333333,32.4126,17.8792
640.21,15.8152666667,46.5268,30.8287333333,30.8589333333,12.9786666667,15.2113333333,18.4252666667,32.3703333333,17.9378
640.54,15.7342666667,46.3782666667,30.7781333333,30.8649333333,12.9074666667,15.2375333333,18.4052666667,32.3038,17.8732666667
640.87,15.7603333333,46.3374,30.7761333333,30.9346666667,12.9109333333,15.238,18.3610666667,32.3044,17.8952
641.20,15.5887333333,46.1820666667,30.6436,30.8664666667,12.7250666667,15.1066666667,18.2105333333,32.142,17.7465333333
641.53,15.5219333333,46.1872,30.648,30.9171333333,12.6582,15.0706,18.1393333333,32.078,17.6862
641.87,15.6022666667,46.4252,30.8414666666,31.106,12.7464666667,15.1999333333,18.2710666667,32.3398,17.792
642.20,15.7562,46.5914666667,30.9726,31.3583333333,12.8771333333,15.3937333333,18.3838666667,32.4969333333,17.9554666667
642.53,15.8,46.5521333333,30.9403333333,31.4611333333,12.9132666667,15.4738,18.4183333333,32.5342,18.1155333333
642.86,15.6748666667,46.4634,30.8344666667,31.3918666667,12.7776666667,15.3403333333,18.3284,32.3833333333,18.0107333333
643.19,15.8695333333,46.5788666667,30.9404,31.5570666667,12.8902,15.5009333333,18.3641333333,32.5527333334,18.1124666666
643.52,16.0324666667,46.5391333333,31.0071333333,31.5728,13.0595333333,15.6706666667,18.4234666667,32.6556,18.2111333333
643.85,16.2128,46.8646666666,31.2577333333,31.7959333334,13.2933333333,15.8726666667,18.5988,32.9171333333,18.4921333333
644.18,16.3761333334,47.0728666667,31.2887333333,31.9224666667,13.4828,15.9824,18.7223333333,33.1551333333,18.6860666667
644.51,16.2882666667,46.9128,31.1646,31.8898,13.4636666667,16.0046666667,18.7452,33.0276666667,18.7366
644.84,16.488,47.1126666667,31.3472,32.1044666667,13.6168666667,16.2198,18.9507333333,33.2738,18.918
645.17,16.6068,47.0748,31.4048,32.1512666667,13.7385333333,16.3222,19.0649333333,33.4205333334,19.0850666666
645.50,16.5178666667,46.8895333333,31.3235333333,32.0945333333,13.6299333333,16.2778666667,18.9822,33.2636,19.0309333333
645.83,16.3499333333,46.8373333333,31.2350666667,32.0056666666,13.5327333333,16.1226666667,18.8582666667,33.134,18.9484666667
646.16,16.4466,47.0452,31.389,32.1863333333,13.6471333333,16.2278666667,18.9734,33.3284666667,19.0668
646.49,16.4690666667,47.1043333333,31.4370666667,32.2832,13.7033333333,16.2778,19.0106666667,33.3304666667,19.1344666667
646.82,16.4049333333,47.0856666667,31.4128666667,32.2481333333,13.6614666666,16.2169333333,19.0387333333,33.2626,19.0939333334
647.15,16.2866,47.0529333333,31.2719333333,32.2153333334,13.5226,16.0422666667,18.9217333333,33.1644666667,19.0305333333
647.48,16.1921333333,46.9004,31.1322,32.109,13.3711333333,15.9304,18.831,33.0965333333,18.8843333333
647.81,15.9964666667,46.6744,31.0181333333,31.9494,13.1762,15.7483333333,18.6441333333,32.8486666667,18.65
648.14,16.0658666667,46.8289333333,31.0512666667,32.0096666667,13.1420666667,15.7775333333,18.6026,32.9215333333,18.6026
648.47,15.9337333333,46.7328,30.9134666667,31.9869333333,13.013,15.6484,18.408,32.8062666667,18.4575333333
648.80,15.9858,46.7543333333,30.9286666667,31.992,12.9961333333,15.6261333333,18.3562666667,32.7608666667,18.3942666667
649.13,16.0714,46.9302666667,30.9912,32.0952,13.0959333333,15.6366,18.434,32.8762,18.471
649.46,16.1311333333,46.9292666667,31.0761333333,32.1790666667,13.1889333333,15.7970666667,18.5520666667,33.0048,18.5821333333
649.79,16.0886,46.8298,31.0086,32.1038666667,13.1393333333,15.7575333333,18.4,32.9616666667,18.4953333333
650.11,16.0733333333,46.8011333334,30.9732666667,32.0696666667,13.0929333333,15.7672666667,18.3612,33.0208666667,18.5256666666
650.44,16.0486,46.771,30.9935333333,32.0906666667,13.1348666667,15.7852,18.3252666667,33.0324666667,18.6163333333
650.77,16.0317333333,46.6713333334,30.974,32.1044,13.1260666667,15.8416666667,18.3167333333,32.9944,18.6058
651.10,16.0718,46.6123333333,30.9968666667,32.1131333333,13.1790666667,15.8641333333,18.3386,32.9311333333,18.6226
651.43,16.1059333333,46.7116666667,31.1036666667,32.2798,13.2041333333,15.9397333333,18.3966666667,33.0458,18.7426
651.76,16.0561333333,46.6532,31.1532,32.2865333333,13.1918,15.8301333333,18.3441333334,33.0976666667,18.727
652.09,15.985,46.6522666667,31.2124666667,32.2641333333,13.2553333333,15.7495333333,18.3248666667,33.0293333333,18.7486
652.42,15.8255333333,46.6072,31.1934,32.2628666667,13.1610666667,15.6629333333,18.2493333333,33.0218666667,18.7058
652.75,15.6326,46.3376666667,31.0213333333,32.128,12.9318666667,15.5796666667,18.0894666667,32.8700666667,18.6105333333
653.08,15.5108,46.2296666667,30.8323333333,32.0385333333,12.9389333333,15.3659333333,17.9882666667,32.6903333333,18.4418
653.41,15.3165333333,46.094,30.6181333333,31.898,12.7158666667,15.189,17.8564,32.4278666667,18.2000666666
653.74,15.5084666667,46.1712666667,30.7832,32.0477333333,12.9494,15.4191333333,18.0356,32.515,18.3614666667
654.06,15.6525333333,46.2776666667,30.7586,32.1363333333,13.0273333333,15.5636666667,18.1342666667,32.5807333333,18.406
654.39,15.4918,46.3058666666,30.6346,32.0584,12.8418666666,15.3417333333,17.9751333333,32.4784666667,18.2296
654.72,15.3775333333,46.4472,30.585,32.0984,12.7953333333,15.3126,17.9208,32.5612,18.2239333333
655.05,15.3975333334,46.4875333333,30.6084666667,32.047,12.8309333334,15.3010666667,17.8718,32.5338,18.2052
655.38,15.1845333333,46.3714666667,30.4873333333,31.8756,12.6019333333,15.1855333333,17.7602,32.3303333333,17.9601333333
655.71,15.0358,46.2778,30.3317333333,31.7541333333,12.392,15.0740666667,17.6628666667,32.2156666666,17.773
656.04,15.1635333333,46.2864666667,30.2904,31.7882666667,12.4990666667,15.1022,17.7157333333,32.1810666667,17.8333333333
656.37,15.1478666667,46.4452666667,30.3401333333,31.8271333333,12.5368,15.0101333333,17.6577333333,32.2355333333,17.7811333333
656.69,15.0817333333,46.4907333333,30.3630666667,31.854,12.3856,14.9606,17.5673333333,32.2733333333,17.8006
657.02,15.2146,46.6414666666,30.5832,31.9928,12.5317333333,15.0494,17.7235333333,32.3818666667,17.9445333333
657.35,14.9174666667,46.4506,30.3583333333,31.8426666667,12.2233333333,14.6756666667,17.4677333333,32.1519333333,17.6085333333
657.68,14.622,46.2562,30.2012,31.6220666667,11.9346666667,14.3336,17.2456666667,31.9468666667,17.3484
658.01,14.9485333333,46.5226,30.5618666667,31.9598666667,12.2682666667,14.7306,17.5422666667,32.2728,17.6598
658.34,14.9925333333,46.4661333333,30.6607333333,31.9876,12.2545333333,14.7379333333,17.5594,32.2580666667,17.6605333333
658.66,14.9811333333,46.4348666667,30.6406666667,32.0652666666,12.2504,14.6604,17.6164666667,32.2584,17.6632666667
658.99,15.0214666667,46.4128,30.6028666667,32.1154,12.3562666667,14.6556,17.6110666667,32.2274,17.7580666667
659.32,15.0856,46.4683333333,30.6393333334,32.1821333334,12.4382,14.6838,17.6804,32.2372666667,17.8682666667
659.65,15.0077333333,46.4632666667,30.5745333334,32.1608,12.3434,14.6123333333,17.5830666667,32.1936,17.8322666666
659.98,15.1453333334,46.4355333333,30.6076,32.2518,12.3829333333,14.6502,17.672,32.1475333333,17.9326
660.31,15.2712666667,46.443,30.6716,32.3314,12.5175333333,14.808,17.7838,32.163,18.0022666667
660.63,15.1330666667,46.3544,30.5879333333,32.2420666667,12.4064,14.7136666667,17.6454,32.1278666667,18.0345333333
660.96,15.2638,46.3977333333,30.6356,32.3456666667,12.4813333333,14.7846,17.7048666667,32.2146,18.1750666667
661.29,15.2911333333,46.5127333333,30.7193333333,32.5268,12.5716666667,14.853,17.7662,32.2155333333,18.2949333333
661.62,15.0094,46.1594666667,30.3491333333,32.2283333333,12.2866,14.4192,17.4684,31.877,18.0355333333
661.94,14.8678666667,45.8331333333,30.0412666667,32.0584,12.1216,14.266,17.3059333333,31.6149333333,17.8886666667
662.27,14.9192,45.9904666667,30.1094666667,32.1338666667,12.1168,14.2692,17.2963333334,31.6873333333,17.9315333333
662.60,15.0998,46.0890666667,30.2628666667,32.3750666667,12.1946,14.4028,17.4447333333,31.7842,18.0673333333
662.93,15.1206666667,46.0576,30.1942666667,32.4506,12.1602,14.4208666667,17.3697333333,31.8332,18.0120666667
663.26,15.0176,46.0020666667,30.1518666667,32.4432,11.99,14.3048,17.2404666667,31.7323333333,17.9309333333
663.58,15.0323333333,45.9862666667,30.1223333333,32.4747333334,11.9312666667,14.3609333333,17.2592666666,31.7551333333,17.9668666667
663.91,14.9508666667,45.8768666667,30.041,32.3952,11.7358,14.1996,17.2054,31.6294666667,17.8825333334
664.24,15.0920666667,45.6983333333,29.9955333333,32.4946666667,11.7822666667,14.2301333333,17.2786,31.5389333334,17.9452666667
664.57,15.0344,45.5883333333,29.9062666667,32.449,11.7246,14.1691333333,17.1845333333,31.4,17.8872
664.89,15.059,45.4182666667,29.8454666667,32.3424,11.6065333333,14.1340666667,17.1296666666,31.4196666667,17.8336
665.22,15.0585333333,45.4508666667,29.9334666667,32.457,11.5576,14.2602666667,17.1633333333,31.3902,17.8768666667
665.55,15.3182666667,45.9028,30.2372666667,32.8379333333,11.8714666667,14.501,17.4513333333,31.7141333333,18.1737333333
665.87,15.3627333333,45.8124,30.2807333333,32.9234,11.9418,14.6461333333,17.5562666667,31.6502,18.2867333333
666.20,15.2564,45.7016666667,30.1680666667,32.8610666667,11.7814,14.6024,17.416,31.5622,18.2209333333
666.53,15.2696666667,45.7443333333,30.2560666667,32.8894666667,11.8906,14.6304,17.495,31.5162,18.3422
666.86,15.3633333333,45.7466,30.3314,33.0164,12.0292666666,14.7612666667,17.6046666667,31.4998666667,18.3766
667.18,15.2337333333,45.8353333333,30.3273333333,33.0669333333,12.0553333333,14.7031333333,17.5543333333,31.5638666667,18.2729333333
667.51,15.2416666667,45.8794666667,30.3666666667,33.0883333333,12.1321333333,14.7132666667,17.5413333333,31.6286666667,18.3159333333
667.84,15.0086,45.8415333333,30.2091333333,32.9551333333,11.8981333333,14.4943333333,17.2986666667,31.4535333333,18.0322
668.16,14.9256,45.7821333333,30.1067333333,32.8870666667,11.7742666667,14.4302666666,17.254,31.4182,17.9662
668.49,14.9541333333,45.8732,30.1415333333,33.089,11.9285333333,14.4835333333,17.3493333334,31.4134,18.0255333333
668.82,14.9872,45.8713333333,30.08,33.0814,11.9937333333,14.4654666667,17.4012,31.4593333333,18.0535333333
669.14,14.8100666667,45.7434,29.9614666667,32.8876666667,11.7806666667,14.2952,17.176,31.3099333333,17.8835333333
669.47,14.7633333333,45.7210666667,29.9051333333,32.8944666667,11.7260666667,14.2460666667,17.1208666667,31.2703333333,17.8288666667
669.80,14.6399333333,45.5998,29.7936,32.7638666667,11.6832,14.0522666667,17.0272666667,31.2004666667,17.7074
670.13,14.5966,45.5860666667,29.8054,32.8291333333,11.5544,14.0292,16.9532666667,31.1787333333,17.6365333333
670.45,14.5232,45.6106666667,29.712,32.799,11.5168666667,14.0718666667,16.9649333333,31.2480666667,17.6204666666
670.78,14.3294666667,45.2531333333,29.4822,32.568,11.3051333333,13.8505333333,16.7322,30.9225333333,17.3643333333
671.10,14.2535333333,44.9933333333,29.3626666667,32.5602666667,11.1643333333,13.7054,16.5891333333,30.769,17.2270666667
671.43,14.673,45.2425333333,29.656,32.8940666667,11.5675333333,14.0788666667,16.9332,31.0004,17.5883333333
671.76,14.9832,45.5216,29.9818,33.2708,11.9417333333,14.377,17.2226666667,31.1468666667,17.9138666667
672.08,15.1050666667,45.5522666667,30.0568,33.3250666667,12.0292666667,14.5163333333,17.2637333333,31.2638,18.08
672.41,15.3251333333,45.6933333333,30.3206666667,33.6092,12.2587333333,14.7926666667,17.3826,31.4406,18.2794
672.74,15.3785333333,45.5870666667,30.3228,33.6724,12.2657333333,14.7638666667,17.4559333333,31.3759333333,18.2471333333
673.06,15.5860666667,45.5734,30.3369333334,33.7178,12.407,14.8844,17.5288,31.4292666667,18.4454666667
673.39,15.9127333333,45.8080666666,30.6973333333,33.9873333333,12.7251333333,15.2555333333,17.8974666667,31.7111333333,18.8391333333
673.72,16.1292,45.7443333333,30.726,34.0706666666,12.9248666667,15.3940666667,18.1564666667,31.7334666667,18.9804
674.04,16.186,45.7731333333,30.8313333333,34.2086666667,13.0197333333,15.4096666667,18.2179333333,31.7706,19.1078666667
674.37,16.4208,46.0416666667,31.1760666667,34.5071333333,13.2836666667,15.6710666667,18.5514,32.105,19.3763333333
674.69,16.5575333333,46.1986666667,31.2865333333,34.6015333333,13.4496666667,15.8774,18.7183333333,32.2334666667,19.5295333333
675.02,16.1227333333,46.1023333333,31.0691333333,34.3749333333,13.0720666667,15.5058666667,18.4234666667,32.0742,19.1378666667
675.35,16.1503333333,46.2448,31.1281333333,34.442,13.0158,15.6119333333,18.4376666667,32.1952,19.1500666667
675.67,16.272,46.2524,31.1986,34.5368,13.0281333333,15.6410666667,18.4951333333,32.2219333334,19.1789333333
676.00,16.1166,46.3190666667,31.1645333333,34.5387333333,12.9026,15.5303333333,18.4944666667,32.1779333333,19.0490666667
676.32,16.0246,46.3764666667,31.1822,34.5894,12.9175333334,15.4929333333,18.4293333333,32.2517333333,19.0428
676.65,15.8454666667,46.3743333333,31.2275333333,34.641,12.8638666667,15.5360666667,18.5018,32.3205333333,18.9373333333
676.97,15.6612666667,46.455,31.0919333333,34.5646666667,12.7021333333,15.4257333333,18.3440666667,32.3135333333,18.7362
677.30,15.5345333333,46.6046,31.0475333333,34.5758,12.6024,15.3449333333,18.1648666667,32.3889333333,18.6799333333
677.63,15.4608,46.6021333333,31.049,34.6128,12.6192,15.3586666667,18.1671333334,32.3729333333,18.6245333333
677.95,15.5199333333,46.5612666667,30.9919333333,34.5189333333,12.6327333333,15.4420666667,18.1021333333,32.298,18.6792
678.28,15.4304,46.5957333333,30.9567333334,34.5520666667,12.6012666667,15.444,18.0875333333,32.3241333333,18.6236666667
678.60,15.7037333333,46.7064,31.2093333333,34.7760666667,12.8733333333,15.7433333333,18.4307333333,32.6091333333,18.8808
678.93,15.6043333333,46.5602,31.1688666667,34.6496666667,12.8835333333,15.7411333333,18.3608666667,32.5671333333,18.8623333333
679.25,15.489,46.5627333333,31.1255333333,34.5974,12.8372,15.6374,18.2800666667,32.554,18.7593333333
679.58,15.3298666667,46.4565333333,30.9724,34.4612666667,12.6297333333,15.5388,18.1906,32.4880666667,18.5958666667
679.90,15.4977333333,46.6333333333,31.1098,34.6650666667,12.7957333333,15.8730666667,18.4282666667,32.6659333333,18.7452666667
680.23,15.5546,46.6926,31.1619333334,34.6424666667,12.8441333333,15.875,18.3888666667,32.7108,18.7529333333
680.55,15.5819333333,46.7276,31.2425333334,34.7753333333,12.9036666667,15.9517333333,18.4690666667,32.6980666667,18.7956666667
680.88,15.6030666667,46.7142,31.3487333333,34.8402,12.9860666667,16.0538666666,18.5798666667,32.7132666667,18.9188666667
681.20,15.6823333333,46.7455333333,31.4580666667,34.8607333333,13.0830666667,16.1090666667,18.6324666667,32.8120666667,19.0280666667
681.53,15.6075333333,46.7726666667,31.4633333334,34.9693333334,13.0698666667,16.0978666666,18.6108,32.8944,19.0024
681.85,15.7932,46.8877333333,31.6555333333,35.0938666667,13.1994,16.2002,18.7226666667,32.9731333333,19.1148666667
682.18,15.9158666667,47.0275333333,31.7432,35.2294,13.3655333333,16.3575333333,18.8117333333,33.0909333333,19.2458666666
682.50,16.0520666667,47.1213333333,31.8216666667,35.3992,13.3968,16.4324,18.955,33.1930666667,19.2497333333
682.83,16.0523333333,47.0043333333,31.8606,35.4492,13.4176666667,16.5344666667,18.9825333333,33.2524,19.247
683.15,16.3861333333,47.0430666667,32.0976666667,35.6557333333,13.8138666667,16.8003333333,19.2394,33.3794,19.6024
683.48,16.4483333333,46.999,32.1694666667,35.6269333333,13.8790666667,16.8192,19.2208,33.3708,19.6426666667
683.80,16.4839333333,47.1253333333,32.2662,35.8387333333,14.0050666667,16.8723333333,19.2428666667,33.4312,19.6855333333
