wavelength,Back_ThlSorf,Belly_ThlSorf,Breast_ThlSorf,Crissum_ThlSorf,Crown_ThlSorf,DorTail_ThlSorf,Rump_ThlSorf,Throat_ThlSorf,WingTip_ThlSorf
780.95,20.0465333333,57.6807851852,38.9999333333,40.6233710145,34.4858,29.69,27.4910333333,65.7414666667,25.6847333333
781.26,20.38,58.1703407407,39.698,41.1797449275,35.4098,30.4814,28.0328,66.1982666666,26.1097333333
781.57,19.4878666667,57.9752740741,39.2742,40.7904637681,34.8642,29.9657333334,27.3158666667,65.5318,25.4158
781.88,19.6210666667,58.2848296296,39.3808666667,41.0964086957,35.0628,30.0241333333,27.4192333333,65.4123333333,25.2735333333
782.19,18.6903333333,57.6784740741,38.7901333333,40.4237478261,34.2171333333,29.2966666667,26.6638666667,64.5216,24.4354
782.50,17.3996666667,57.0665555556,38.0580666667,39.7305681159,33.018,28.7358666667,25.6902333333,64.2433333333,23.5464
782.81,17.7962,56.9924666667,38.5651,40.0241913044,33.3221333333,29.0424666667,25.9256666667,64.6461333333,23.9578
783.12,18.9408666667,57.790762963,39.1248666667,40.7065507246,34.3367333333,29.7379333333,26.6972666667,65.825,24.8662666667
783.43,19.1778,57.8684814815,39.1360666667,40.3891246377,34.4110666667,29.7,26.5915666666,65.5833333333,25.1112
783.74,19.0684,57.5927407407,38.5156666667,40.0298202898,34.5341333333,29.3603333333,26.0156333333,65.3086666667,24.8316666667
784.05,18.1018,56.3050148148,37.2005,38.8465275362,33.5592,28.2711333334,24.9011,63.9320666667,23.8814
784.36,17.6565333333,55.8127703704,36.9539333333,38.6889449275,33.1514,27.9578666667,24.2063333333,63.4017333333,23.5266666666
784.67,16.7742,55.5697333333,36.4312,38.1624463768,32.4731333333,27.213,23.6152666667,63.4990666666,22.9061333333
784.98,16.9486,55.6776296296,36.5331,38.1520637681,32.5138,27.0618,23.8099666667,63.9928666667,23.2200666667
785.29,17.0409333333,56.1265851852,37.3801666667,38.1530347826,32.844,27.262,23.9257666667,65.0634666667,23.5012666667
785.60,17.1853333333,55.7640074074,37.3571,38.1466028986,33.1586666667,27.232,24.0617666667,65.0816666666,23.5722666667
785.91,18.2176666667,56.0930296296,37.6463333333,38.5434202899,33.6875333333,27.7920666667,24.6844,65.2899333333,24.0330666667
786.22,18.0821333333,56.4396296296,37.4428333333,38.291626087,33.3390666667,27.5397333333,24.6376,65.2396666667,23.6072666667
786.53,17.7293333333,55.613362963,37.3629666667,37.7433362319,32.8803333333,27.2204,24.2336666667,64.2002666667,23.4564666667
786.84,17.868,55.5630074074,37.3571333333,38.0441188406,32.7312666667,27.4234,24.4213333333,64.695,23.6674
787.14,17.5719333333,54.7838074074,36.9353333333,37.6300376812,32.1032,27.1286,24.3326333333,63.7014,23.6153333333
787.45,18.2544666667,54.9574592593,37.3581333333,37.7720550725,32.2659333333,27.5972666666,25.0998666667,63.8801333333,24.1745333333
787.76,18.8838,55.1800592593,37.5219,37.977,32.5064,27.9534,25.4471,64.0774,24.6820666667
788.07,19.4808666667,55.1177185185,37.7275666667,37.9753768116,32.4263333333,28.1331333333,25.5329,63.5072666667,24.9986666667
788.38,19.4482,55.2835703704,37.8053666667,37.9401275362,32.7513333333,28.3570666667,25.7285333333,63.2404666667,25.0766
788.69,19.7930666667,55.0951333333,37.6152333333,38.075484058,32.8406,28.7952666667,26.1296333333,62.6656,25.4496666667
789.00,20.2152666666,55.9406592593,38.0440333333,38.3693942029,33.0929333333,29.2712,26.2559,63.3758,25.8151333333
789.31,19.9948666666,56.1244074074,38.2914666667,38.3376086957,33.2266666667,29.1126,26.3564666667,63.4986,25.8073333333
789.62,20.4379333333,56.4996,38.9465333333,38.7541942029,33.9926666667,29.5723333333,26.7772666667,64.204,26.3782
789.92,20.6804666667,57.5403333333,39.4338333333,39.5843594203,34.7369333333,29.8884666667,27.3790666667,65.3376666666,26.8794
790.23,20.7384,57.7355703704,39.9105333333,39.9504086956,34.9512,30.2606,27.4267333333,65.4126,27.0738
790.54,21.7978,58.9931037037,41.6246666667,41.2327507246,36.181,31.502,28.4729333333,66.756,28.1629333333
790.85,22.1302666667,59.7940518519,42.3284666667,41.8965217391,37.0025333333,32.2306666667,28.6132,67.5222,28.7339333334
791.16,21.1484666667,59.3461111111,41.8977333333,41.3090608696,36.3587333333,31.5393333333,28.0313666667,67.2588,27.7264666667
791.47,20.9687333333,59.4812814815,41.7287333333,41.5284318841,36.5001333333,31.4744,28.3135333333,67.7930666667,27.7868666667
791.78,21.0422666667,59.0516666667,41.4769666667,41.5615101449,36.1826,31.2734666667,27.8167666667,67.6904,27.4436666667
792.08,20.3463333333,58.6095925926,40.9472666667,40.9834956522,35.6374,30.5318666667,26.8871,67.6235333333,26.8052
792.39,19.9183333333,57.7198296296,39.9840333333,40.1468753623,35.2766666667,29.761,26.2172,66.4212666667,26.1445333334
792.70,19.8798666667,57.3966888889,39.7597,40.0978347826,34.8324666667,29.4748666667,25.702,66.3188666667,26.0342
793.01,19.8323333333,57.5306222222,39.7517666667,40.6100086956,34.6678666667,29.4712666667,25.6157666667,66.5957333333,26.1572
793.32,19.1185333333,56.9819777778,39.1022666667,40.0216985507,33.7316666667,28.8345333333,24.8677666667,66.1312666667,25.3476666667
793.62,19.26,57.6881185185,38.8047333333,40.0825797102,33.9884666667,28.7296,25.0229666667,66.5029333333,25.2652
793.93,17.3886,56.2947925926,36.6435,38.4320405797,32.252,26.8975333333,23.3464333333,65.4599333333,23.4882666667
794.24,16.5846,55.5395777778,35.8588333333,37.6941913043,31.4285333334,25.8521333333,22.7060333334,64.9195333333,22.5682
794.55,17.8617333333,56.6751703704,36.8831666667,38.6041507246,32.8424,26.9702666667,23.9115666667,65.2649333333,24.1408666667
794.86,18.5318666666,57.0004,37.7789,39.0298028985,33.5303333333,27.8869333333,24.6297,65.5671333333,24.9126666667
795.16,18.7504,56.9946296296,37.9913666667,38.9243652174,33.5832,28.1286666667,24.8984666667,65.3297333333,25.1046666667
795.47,18.0093333333,56.8157777778,37.4398,38.321484058,32.9891333334,27.4053333333,24.5101333333,64.9389333333,24.7073333333
795.78,18.1671333333,57.2703407407,37.8813,38.7366173913,33.1095333333,27.7788666667,25.1444,65.1631333333,25.2004666667
796.09,18.9548666667,58.0739925926,38.2035666667,39.1745188406,33.9518,28.2807333333,25.9090666666,65.7762666667,25.7514666667
796.40,19.0150666667,57.245362963,37.7748333333,38.5642,33.7837333333,28.1862666667,25.8889,64.6186666666,25.6696
796.70,18.9047333333,56.8180222222,37.9633333333,38.4315768116,33.9432,28.3244666667,25.8881,64.1624,25.6658666666
797.01,17.7915333333,55.6129333333,37.0139,37.1334666667,32.8287333333,27.2485333334,24.7313333333,62.9326666667,24.4048
797.32,18.9474,56.6002148148,38.0314,37.8249275362,33.3333333333,27.9988666667,25.5426333333,63.9012,25.1145333333
797.63,20.2282,57.8146,39.1983,39.1419739131,34.5526,28.883,27.0720666667,65.1590666666,26.1441333333
797.93,19.5036,57.2746814815,38.7592,38.9755188406,34.0869333333,28.4683333333,26.5349333333,65.68,25.7168666667
798.24,19.3415333333,57.898837037,38.5660666667,39.4786985507,34.2197333333,28.2748666667,26.1443333333,66.3248,25.3372
798.55,19.9237333333,58.3792074074,38.8708,39.8143507246,34.6119333334,28.8676666667,26.6157666667,66.9149333333,25.7124
798.85,21.5701333333,59.1241925926,40.2183666667,41.2411855073,35.9734,30.6109333333,27.7967333333,67.8569333333,26.939
799.16,21.7550666667,59.1957185185,40.2763333333,41.3687304348,36.0720666667,30.9032666667,27.6695333333,67.9907333333,26.9173333333
799.47,21.2756666667,58.2848740741,40.0832666667,41.1089130435,35.7628,30.8526666667,27.4453666667,66.8461333333,26.7115333333
799.78,20.5011333333,58.1134,39.3307666667,40.6824608696,35.0873333333,30.0692,26.703,66.8777333333,25.8358666667
800.08,20.6029333333,57.8476888889,38.9929,40.666231884,34.7051333333,30.0198,26.4646333333,66.6998,25.6063333333
800.39,21.8054666667,58.7592444445,39.9866333333,41.9841304348,35.5733333333,31.1466666667,27.5392,67.4625333334,26.8805333333
800.70,21.4852,58.1213407407,39.8420333333,41.7853304348,35.7057333333,30.9273333333,27.5234666667,66.5792,26.9288
801.00,20.718,57.5254888889,39.0598666667,40.9240202899,35.0016,30.3453333333,26.2837333333,65.9214666667,26.4206
801.31,20.4765333333,57.0658222222,38.5733666667,40.3924666667,34.1913333333,30.0375333333,25.8666333333,64.7054666667,25.7882666667
801.62,20.3146,55.8083259259,38.0755333333,39.5744405797,33.5274,29.7188666667,25.3046,63.4070666667,25.4819333333
801.92,19.5538,56.2458962963,38.1589,39.7661014493,33.2008,29.1563333333,24.8012666666,64.0724666667,25.1115333333
802.23,18.2444666667,55.5436888889,36.8871,38.7689043478,31.9048666667,27.7042,23.678,63.0704,24.037
802.54,17.3576,54.8912592593,36.5807666667,38.2541246377,31.1564666666,26.7526,23.2832666667,62.5421333333,23.1436
802.84,17.2759333333,54.8338814815,36.4444,38.0489217391,30.7312,26.4514666667,22.7061,62.6308,22.8601333333
803.15,17.8797333333,55.4377333333,37.1824333333,38.6880753623,31.4194666667,27.4066666667,23.3581666667,62.8673333333,23.4437333334
803.46,18.1066,55.7003111111,36.9762,38.6919304348,31.3032,27.3434666667,23.4339666667,62.8869333333,23.2974
803.76,17.958,54.9705481481,36.3964333333,38.1167130435,30.9854,27.0082,23.0629,62.1132,23.159
804.07,18.8758666667,55.4572296296,37.1618333333,38.7492608696,31.5488666667,28.1911333333,23.9269666667,62.7116666667,23.6038
804.38,18.7873333333,55.0895925926,37.2903,38.5431217391,31.3237333333,28.3505333333,23.8910666667,62.3908666667,23.2431333333
804.68,19.2104,55.7310444444,38.1550333333,38.5607333333,32.0195333333,28.7141333333,24.5074,62.9699333333,23.557
804.99,19.0294,56.1176222222,38.3281333333,38.2599913043,32.0226,28.8557333333,24.8494666667,63.4998666667,23.3652666667
805.30,18.2438666667,55.0669703704,37.1303,37.2434782609,31.1484666667,28.2052,24.3308333333,62.4588,22.7186
805.60,18.5154,55.1431259259,37.1616666667,37.3952898551,31.2194666667,28.1512666667,24.4821333333,62.6440666667,22.5734666667
805.91,19.4894666667,55.5670074074,37.7160666667,37.813973913,31.9972,28.9751333333,25.2536666667,62.5464,23.4908
806.21,19.7246,56.4688814815,38.1710666667,38.2923333334,32.6200666667,29.1666666667,26.0486666667,62.8318666667,24.0607333333
806.52,19.2968,56.3449925926,38.0265666667,37.923057971,32.1850666667,28.8123333333,25.9957,62.7844,24.0760666667
806.83,19.3202666667,56.9412148148,38.6002,38.1512376812,32.6681333333,29.0715333333,26.4583666667,63.4430666667,24.4664666667
807.13,18.4969333333,56.5542148148,38.1881,37.6541884058,32.1651333333,28.3854,25.7365666667,63.0954,23.6458666667
807.44,17.7878666667,55.6418074074,37.5576333333,36.9620144928,31.7100666667,27.5954,24.7037666667,62.1669333333,23.2012666667
807.74,17.471,54.8214592592,36.5470666667,36.6158,31.5600666667,27.3251333333,24.6090666667,60.8381333333,23.5764
808.05,17.27,54.6614814815,35.9615333333,37.0213652174,31.4856,27.4208666667,24.4607666667,60.4072,23.5144
808.35,17.7023333333,54.7134666667,35.9698333333,37.4228260869,31.8418,27.4953333333,24.5725666667,59.6384,23.9548666667
808.66,18.9508,54.8824962963,37.0312,38.3828231884,32.8794666667,28.3408,25.4427333333,59.5463333333,25.0074
808.97,18.9187333333,55.0824148148,37.2707333333,38.345542029,33.3558,29.0828,25.3952,59.5302666667,25.2722666667
809.27,17.8366666666,54.4616222222,36.2664666667,37.7240057971,32.6097333333,28.0832,24.334,59.4687333333,24.4110666667
809.58,18.2096666667,54.6402296296,36.3604666667,38.0675565217,33.2155333333,28.7712666667,24.2363,60.0001333333,24.6171333333
809.88,18.4164,54.7268814815,36.7299333333,38.2183130435,33.6895333333,28.6144,24.3586666667,59.9524666667,24.4576
810.19,19.7275333333,55.6062814815,37.7363333333,39.2095449275,34.96,29.4150666667,25.0120666667,61.1298,25.3365333333
810.49,20.0978666667,56.3405703704,38.4495,39.6425188406,35.5366,30.0938,25.5528333333,62.0482,25.8507333333
810.80,19.9173333333,56.8699037037,37.8107,39.6084637681,35.1342666667,29.8058666667,25.6423666667,62.1149333334,25.3778666667
811.10,20.994,58.7328,39.4088,41.0380115942,36.341,30.557,26.7695333333,64.6787333333,25.8783333333
811.41,21.8480666667,59.3072296296,40.1036333333,41.1169855073,36.8653333333,31.0276,27.2885666667,65.6822666667,26.7012
811.71,22.0063333333,60.7196962963,41.3989333333,41.7942753623,37.373,31.4082,27.9398,67.7102666667,27.4764666667
812.02,22.5941333333,62.1851777778,41.9154333333,42.7198521739,38.5958666667,31.5576666667,28.7449333333,69.1307333333,28.359
812.32,24.6364666667,63.6607777778,43.7345666667,44.5066927536,40.6137333333,32.8423333333,30.7742666667,71.3126666667,30.1698666667
812.63,25.8790666667,64.3662,45.1712333333,45.8110405797,42.241,34.4772,32.3443,72.2269333333,31.4017333333
812.93,25.6094666667,64.0899333333,45.2666,45.4275217391,41.8571333333,34.5143333333,32.6762333333,72.3047333334,31.0667333333
813.24,26.5640666667,64.0207555555,45.3332,46.4140608696,42.0978666667,35.6644,33.4732,72.4289333333,32.1398
813.54,26.138,63.9221851852,45.2341666667,46.2436376812,41.4556666667,35.6697333333,33.8526,72.5081333333,32.2578
813.85,26.1262666667,64.8837037037,45.8748,46.5995101449,41.3277333333,35.799,34.3006,73.2005333333,32.442
814.15,26.7333333333,65.4317777778,46.7666,47.1222695652,41.7714666667,35.9524,34.7857333333,73.7522666667,33.2
814.46,26.591,64.9413481481,46.1796333333,46.5960057971,41.3428,35.5744666667,34.0662666667,72.6618666667,32.9360666667
814.76,26.4011333333,65.1398222222,46.2161666667,46.7372115942,41.3277333333,35.0498,33.8738,71.9963333333,32.5178666667
815.07,25.7448666667,64.3564814815,45.0883333333,46.7391391304,41.2104,35.0838666667,33.3473,71.0148666667,31.5178
815.37,23.4312666667,62.5651925926,43.3520333333,44.4921043478,39.1328666667,33.6224666666,31.3986,69.408,29.2775333333
815.68,22.5614,61.5148666667,42.9019333333,43.2888,37.5568666667,32.7249333333,30.4768666667,67.8564666667,28.0381333333
815.98,23.0997333333,62.2563185185,43.4232333333,43.3395971015,37.6100666666,32.7134666667,30.6513666667,68.1582,28.3467333333
816.29,23.5726666667,62.9955851852,43.5994,43.7894115942,37.7570666667,32.7925333334,30.9353666667,68.2535333333,28.8742
816.59,23.1319333333,63.3955407407,43.5033333333,42.9403130435,37.548,31.8300666667,30.5502666667,68.2238,28.2954666667
816.89,22.479,62.6865925926,43.2316333333,42.4062144928,37.6980666667,31.3678666667,29.7167333333,67.1536666667,27.9947333333
817.20,22.4704,60.8921481481,42.2716666667,41.5036173913,37.8511333333,30.9474666667,29.4839333333,65.5923333333,28.0035333333
817.50,21.5494666667,60.5648,41.6039,41.0935884058,37.8894,30.7286,28.9405333334,65.5277333333,27.6800666667
817.81,20.7991333333,59.6495259259,41.0331,40.2930144928,37.1671333333,30.4601333333,28.5794,64.6246,27.49
818.11,20.7468666667,59.0595851852,40.7586,39.7859565217,36.655,30.3384,28.0086666667,64.5118666667,27.3355333333
818.41,20.8000666667,57.8032814815,40.0888666667,38.6883246377,35.5925333333,29.1777333333,27.2962666667,63.4517333334,26.4297333333
818.72,21.4583333334,58.6446666667,40.7327666667,39.6920753623,36.0634666667,29.8778666667,27.403,64.8634666667,26.9683333333
819.02,20.4923333333,58.070237037,39.6855333333,39.2283275362,35.4665333333,29.1215333333,26.8307,64.8411333333,26.4136666667
819.33,19.4162,56.4272962963,38.5192333333,38.3066608696,34.3964666667,28.0368666667,25.7479666667,63.7235333333,25.3762
819.63,18.6720666667,56.1087777778,38.3173,38.2759681159,34.0214,27.4409333333,25.1586333333,64.0161333333,24.7741333333
819.93,18.8243333333,56.579762963,38.9405,39.0117130435,34.4316666667,27.9426,25.3953333333,65.1263333333,25.1766
820.24,19.7834,57.2675111111,39.4225666667,39.5094956522,34.7084,28.3912,26.0949666667,65.5422666667,25.7361333333
820.54,20.3339333333,57.8659333333,40.0269666667,40.1060811594,35.0722,28.8412,26.6444666666,66.1038666667,26.4728666667
820.85,20.9465333333,58.2890296296,40.4610333333,40.5452405797,35.4054666667,29.0697333333,27.1535333333,66.4848666667,26.8863333333
821.15,21.0392666667,58.6462740741,40.7050666667,40.6963681159,35.5248666667,29.1723333333,27.3539333334,66.8319333333,27.0681333333
821.45,21.4828666667,58.9484,41.0576333333,41.2178724638,35.9336,29.5927333333,27.7214666667,67.3036,27.7086666667
821.76,21.4601333333,59.138837037,41.1365333333,41.2554173913,36.0366,29.5316,27.7678666667,67.3158666667,27.9896666667
822.06,21.5228,58.9290888889,41.1847666667,41.141542029,36.1165333334,29.457,28.0387333333,67.1190666667,28.1084666667
822.36,21.7405333334,59.2590074074,41.3404666667,41.4228811594,36.3934666667,29.6361333333,28.1303,67.1847333333,28.3416
822.67,22.1040666667,59.7539111111,41.7427666667,41.917915942,36.7779333334,30.0114,28.5254,67.7504666667,28.756
822.97,22.3149333333,59.8351407408,41.8309333333,42.0390898551,36.8408,30.1560666667,28.7295333333,67.7745333333,28.9442
823.27,22.6271333333,59.973237037,41.9118333333,42.1453681159,37.0525333333,30.3096,29.0099666667,67.8318666667,29.1693333333
823.58,22.4075333333,59.8287407407,41.8212666667,41.9963217391,36.995,30.1442666667,28.8726666667,67.7263333333,29.0464
823.88,22.7326,59.8800074074,41.9493666667,42.1379304348,37.1007333333,30.2527333333,29.0279666667,67.7386666667,29.2048
824.18,22.7203333333,59.901437037,41.9402333333,42.139773913,37.1453333333,30.4066,29.1116333333,67.6362666667,29.3109333333
824.49,23.124,59.9412962963,42.0888333333,42.372631884,37.4651333333,30.6457333333,29.4012,67.7160666667,29.5616
824.79,22.9914,59.7637259259,41.9776333333,42.2240898551,37.4174666667,30.5357333333,29.5337333333,67.3887333333,29.3520666667
825.09,23.3346,59.9141703704,42.1528,42.5974782609,37.5844,30.9334,29.9547333333,67.6815333333,29.5328
825.39,23.6364,60.5114666667,42.5255666667,43.1974724638,37.9651333333,31.365,30.1486,68.1457333334,29.7554666667
825.70,23.4784666667,60.2272666667,42.5007666667,42.9474115942,37.7276,31.3660666667,30.2195333334,68.1285333333,29.6018666667
826.00,23.4815333334,60.0559333333,42.1987333333,42.6706985507,37.6080666667,31.2886,30.1048333333,67.6694666667,29.6750666667
826.30,23.3196666667,59.6211777778,42.0316,42.2733884058,37.5178666667,31.1849333333,29.915,67.3312666667,29.6434666667
826.61,23.169,59.4539185185,42.0302,42.1638608696,37.2952666667,31.2463333333,29.7063333333,66.9155333333,29.562
826.91,23.4080666667,59.7018370371,42.1894,42.4417594203,37.4882,31.5438,29.9346666667,67.2362,29.8599333333
827.21,23.0104666667,59.3960740741,41.7917,42.1635710145,37.191,31.3555333333,29.7023666667,67.1296,29.4094666667
827.51,23.0376666667,59.1832814815,41.9984333333,42.2821333333,37.2342,31.2646666667,29.5059333333,67.3254,29.4004666667
827.82,22.6666666667,58.8081259259,41.818,42.0961565218,36.9826666667,30.9378666667,29.0819,67.0041333333,29.0586666667
828.12,22.4211333333,58.7753703704,41.6117,41.7614637681,36.7904666667,30.6157333333,28.6481333333,67.1202666667,28.7598666667
828.42,22.6784666667,58.7853925926,41.9019,41.9954666667,37.2662,31.0275333333,28.8305,67.2532,29.0611333333
