wavelength,Back_SalStrm,Belly_SalStrm,Breast_SalStrm,Crissum_SalStrm,Crown_SalStrm,DorTail_SalStrm,Patch10_SalStrm,Rump_SalStrm,Throat_SalStrm,WingTip_SalStrm
419.01,7.38047777778,42.5206,27.4743333333,28.6643333333,8.32886666667,8.91446666667,6.0302,9.38166666667,36.1438,9.21093333333
419.37,7.37793333333,42.5602,27.4799333334,28.7323333333,8.31613333333,8.9194,6.01433333333,9.37713333332,36.1913333333,9.2106
419.73,7.39053333333,42.5838,27.4607333334,28.7635333333,8.32673333333,8.94066666667,6.01733333333,9.39106666667,36.2246,9.21946666667
420.08,7.36073333333,42.59,27.424,28.7759333333,8.30693333334,8.926,5.9882,9.37586666667,36.2378666667,9.20893333333
420.44,7.32736666667,42.5576666667,27.3862,28.768,8.26853333333,8.9072,5.95573333333,9.34846666666,36.2159333333,9.17506666667
420.80,7.27735555555,42.5657333333,27.3419333333,28.7998,8.21719999999,8.8634,5.9096,9.3158,36.2276666667,9.13786666667
421.16,7.26591111111,42.6192,27.3376,28.8522,8.21646666667,8.8516,5.89706666667,9.31300000001,36.2846,9.13866666666
421.51,7.28046666667,42.6404666667,27.3154,28.872,8.22140000001,8.8658,5.9024,9.32939999999,36.2929333334,9.15733333333
421.87,7.28334444444,42.6520666667,27.3147333333,28.9050666667,8.21766666667,8.86693333333,5.90326666667,9.34133333334,36.3337333333,9.18039999999
422.23,7.27807777778,42.6555333333,27.3066666667,28.9252666667,8.21306666667,8.8616,5.89326666667,9.34800000001,36.352,9.18159999999
422.58,7.28082222222,42.6906666667,27.32,28.967,8.22493333333,8.87326666667,5.89893333333,9.37706666667,36.3940666667,9.19099999999
422.94,7.27444444444,42.6719333333,27.2878666667,28.9978,8.22226666667,8.87886666667,5.8914,9.37713333332,36.3916,9.1866
423.30,7.25658888889,42.6922666667,27.2565333333,29.0202,8.20826666667,8.87066666667,5.87326666667,9.37333333335,36.4146666667,9.17953333333
423.66,7.25898888889,42.7372,27.2677333333,29.0756,8.20460000001,8.88966666667,5.88206666667,9.39500000001,36.4599333333,9.18560000001
424.01,7.26791111111,42.799,27.2916666667,29.1454,8.20593333333,8.91286666666,5.87586666667,9.41786666668,36.5320666667,9.18940000001
424.37,7.28335555555,42.8394,27.2962666667,29.2017333333,8.22186666667,8.924,5.88446666667,9.45646666666,36.591,9.21133333333
424.73,7.30664444445,42.8634666667,27.3168666667,29.2480666667,8.24773333334,8.95873333334,5.89993333333,9.48313333334,36.62,9.23420000001
425.08,7.30066666667,42.8642,27.3051333333,29.2669333333,8.23506666667,8.9578,5.89166666667,9.49773333333,36.6345333333,9.24360000001
425.44,7.28723333333,42.9280666667,27.3276666667,29.3304,8.241,8.9622,5.88126666667,9.50566666666,36.7148666667,9.24473333332
425.80,7.29358888889,42.9764,27.3429333333,29.3809333333,8.25039999999,8.9754,5.88813333333,9.52433333333,36.7625333334,9.25473333335
426.16,7.27733333333,43.0285333333,27.3288,29.4289333333,8.24760000001,8.97253333334,5.87133333333,9.52886666667,36.8069333333,9.25546666665
426.51,7.26752222222,43.0959333333,27.3252666666,29.4776,8.22753333334,8.97266666666,5.8622,9.51993333334,36.857,9.25473333332
426.87,7.29368888889,43.2162,27.3802,29.5602,8.25346666667,8.99766666667,5.88713333334,9.55866666667,36.9706,9.28386666665
427.23,7.31016666667,43.2535333333,27.4024,29.6278,8.26006666666,9.01433333333,5.88906666667,9.57499999999,37.0196,9.30086666668
427.58,7.29581111111,43.2878666667,27.3904666667,29.6744666667,8.26173333334,9.00373333333,5.8716,9.56279999999,37.0396,9.29626666666
427.94,7.28933333333,43.3255333333,27.3820666667,29.7217333333,8.27386666666,8.99093333333,5.88266666667,9.56786666666,37.0655333333,9.30966666667
428.30,7.32166666667,43.4452,27.4414,29.8359333333,8.30226666667,9.0366,5.917,9.58993333333,37.1785333333,9.33246666667
428.65,7.31583333333,43.5209333333,27.4630666667,29.9012,8.29926666667,9.03826666667,5.9116,9.59359999999,37.2634666667,9.33313333333
429.01,7.34222222222,43.625,27.5137333333,30.0002,8.32999999999,9.07026666666,5.92246666667,9.61393333333,37.3599333333,9.34519999999
429.37,7.35945555555,43.7084,27.5475333333,30.0840666667,8.34053333334,9.08633333333,5.92933333333,9.62866666665,37.4267333333,9.36693333335
429.72,7.33084444445,43.7292666667,27.5582666666,30.1203333333,8.331,9.06993333333,5.89613333333,9.62146666667,37.4636666667,9.33906666666
430.08,7.33412222222,43.7673333333,27.5846666667,30.172,8.33000000001,9.0918,5.90646666667,9.62766666667,37.5011333333,9.33606666667
430.44,7.36326666667,43.8311333333,27.6446,30.2507333333,8.37086666666,9.10913333333,5.9296,9.6718,37.5765333333,9.35380000001
430.79,7.3826,43.8836666667,27.6798,30.3344666667,8.38853333333,9.13660000001,5.9418,9.71073333333,37.6448,9.38606666667
431.15,7.38251111111,43.934,27.7081333333,30.3658666667,8.39380000001,9.12673333332,5.9432,9.72426666666,37.6874,9.38926666668
431.50,7.42291111111,44.0531333333,27.797,30.4613333333,8.43680000001,9.15206666667,5.963,9.7616,37.8088,9.43006666666
431.86,7.43506666667,44.1223333333,27.8506,30.5316,8.44013333333,9.16506666667,5.9706,9.77366666666,37.8828666667,9.43859999999
432.22,7.41576666667,44.1767333333,27.8684666667,30.582,8.42859999999,9.14853333334,5.9578,9.77466666668,37.9109333333,9.42933333333
432.57,7.41882222222,44.2088,27.8787333333,30.5974666667,8.42506666666,9.13933333333,5.96193333333,9.77839999999,37.9118,9.43066666667
432.93,7.41674444444,44.2337333333,27.8924,30.6195333333,8.40993333333,9.1256,5.95986666667,9.76440000001,37.9276666667,9.41526666665
433.29,7.42714444444,44.2635333333,27.9134,30.667,8.41633333333,9.13266666667,5.96786666667,9.77186666667,37.9653333333,9.40500000001
433.64,7.44332222222,44.3452666666,27.9333333333,30.7135333333,8.42706666667,9.14500000001,5.97453333334,9.77479999999,38.0052,9.44059999999
434.00,7.4446,44.4058666667,27.9530666667,30.7562666667,8.41806666667,9.12533333334,5.96473333333,9.76939999999,38.0450666667,9.43366666667
434.35,7.43838888889,44.4260666667,27.9452,30.7789333333,8.40639999999,9.11806666667,5.95366666667,9.76153333334,38.0596,9.42693333335
434.71,7.44235555556,44.5032666667,27.988,30.8304666667,8.4034,9.10966666666,5.95733333333,9.75893333335,38.1086666667,9.43079999999
435.07,7.47837777778,44.5825333333,28.0338666667,30.8967333334,8.44600000001,9.15593333334,5.98466666667,9.79566666667,38.1797333333,9.46653333334
435.42,7.50338888889,44.6402666666,28.0624,30.9348666667,8.46266666667,9.17973333334,6.0056,9.83119999998,38.225,9.48746666666
435.78,7.51658888889,44.7298666667,28.1053333333,30.9914,8.494,9.18633333333,6.022,9.85573333332,38.2872,9.50426666667
436.13,7.54654444445,44.7574,28.1139333333,31.0064666667,8.5024,9.19786666667,6.0286,9.86626666665,38.306,9.516
436.49,7.56242222222,44.84,28.1709333333,31.0987333333,8.52466666667,9.20853333334,6.04393333333,9.89093333334,38.4023333333,9.53879999999
436.84,7.58032222222,44.9412,28.2194,31.1828666667,8.54,9.22879999999,6.053,9.92293333334,38.4742666667,9.56240000001
437.20,7.57845555556,44.9919333333,28.2504,31.2125333333,8.53086666667,9.23280000001,6.0458,9.92953333333,38.4931333333,9.57059999999
437.56,7.60504444445,45.0315333333,28.298,31.2726666667,8.56359999999,9.26053333334,6.07493333334,9.97280000001,38.5527333333,9.59120000001
437.91,7.64176666667,45.1074666667,28.3587333333,31.3496666667,8.61006666667,9.30306666667,6.11353333333,10.0171333333,38.6306,9.62013333335
438.27,7.6436,45.1157333333,28.3752,31.4011333333,8.61606666667,9.29886666666,6.12213333333,10.0234,38.6317333333,9.62866666668
438.62,7.61394444445,45.0786666667,28.3485333333,31.3888,8.58686666667,9.27966666666,6.09293333333,9.99126666665,38.6196,9.59420000001
438.98,7.5795,45.0984666666,28.3405333333,31.4094666667,8.54039999999,9.24206666667,6.0578,9.96433333333,38.6308,9.56140000001
439.33,7.55545555555,45.0796666666,28.3122666667,31.423,8.51213333333,9.22553333333,6.0476,9.9416,38.6141333333,9.54300000001
439.69,7.53786666667,45.0818666667,28.2953333333,31.4534666667,8.48186666667,9.20926666667,6.01866666667,9.92153333334,38.6176666667,9.53133333333
440.04,7.51424444445,45.0750666667,28.2689333333,31.4751333333,8.46613333333,9.19073333333,5.99826666667,9.90419999999,38.636,9.53366666667
440.40,7.50072222222,45.0899333333,28.2567333334,31.4945333333,8.45206666666,9.19119999999,5.9796,9.90466666667,38.6392666667,9.52860000001
440.75,7.48102222222,45.052,28.2237333333,31.4971333333,8.44739999999,9.18326666667,5.9704,9.89200000001,38.6253333333,9.53186666668
441.11,7.47572222222,45.0601333333,28.1956666667,31.525,8.44266666667,9.17433333334,5.972,9.89700000001,38.6508666667,9.53340000001
441.47,7.46153333333,45.1362,28.2136,31.5997333333,8.42099999999,9.16033333334,5.96246666667,9.88379999999,38.7404666667,9.51953333333
441.82,7.45362222222,45.1569333333,28.1990666667,31.6418,8.40833333334,9.1604,5.9502,9.87753333333,38.7709333333,9.54460000001
442.18,7.45606666667,45.2139333333,28.199,31.672,8.39833333333,9.17580000001,5.93306666667,9.88473333333,38.8406666667,9.55540000001
442.53,7.46797777778,45.2877333333,28.224,31.7580666667,8.42006666667,9.19513333334,5.9446,9.9104,38.91,9.57573333334
442.89,7.48323333333,45.341,28.2411333333,31.8460666667,8.43546666666,9.22866666667,5.9562,9.9396,38.9744,9.60953333333
443.24,7.48131111111,45.3853333333,28.2395333333,31.9178,8.42686666667,9.24253333333,5.94166666667,9.95046666668,39.0313333333,9.617
443.60,7.48894444444,45.4059333333,28.2554,31.9862,8.42979999999,9.28120000001,5.9532,9.97966666667,39.1057333333,9.63393333332
443.95,7.47588888889,45.4661333333,28.2704666667,32.0645333333,8.43046666666,9.29753333334,5.93313333333,9.98726666665,39.1547333334,9.62980000001
444.31,7.4634,45.4536666667,28.2454666667,32.0966,8.40819999999,9.29633333333,5.91633333333,9.97060000001,39.1615333333,9.62426666667
444.66,7.47433333333,45.5379333333,28.2648,32.1878666667,8.40726666667,9.3256,5.9168,10.0014,39.2277333333,9.63773333333
445.02,7.47625555555,45.5846,28.2854666667,32.2641333333,8.39520000001,9.3506,5.90353333333,10.0036666667,39.2783333333,9.65459999999
445.37,7.48002222222,45.5458666667,28.2585333333,32.2985333333,8.41686666667,9.37526666667,5.90686666666,10.0250666667,39.2638666667,9.67699999999
445.72,7.46383333333,45.5052,28.2164,32.3036,8.39046666666,9.36846666665,5.87966666667,10.022,39.2409333333,9.67273333335
446.08,7.44567777778,45.5023333333,28.1931333333,32.3434666667,8.37366666667,9.35986666667,5.86426666667,10.0185333334,39.2571333333,9.66493333334
446.43,7.43023333333,45.4950666667,28.1580666667,32.3565333333,8.36240000001,9.35726666666,5.84133333333,10.0126666667,39.2683333333,9.67493333334
446.79,7.4146,45.4963333333,28.1359333333,32.3798666667,8.34873333333,9.3556,5.8266,9.99913333332,39.2912,9.67373333334
447.14,7.41632222222,45.5129333333,28.1236,32.4165333333,8.35840000001,9.35939999999,5.8214,10.0143333333,39.3221333333,9.69473333332
447.50,7.40434444445,45.4925333333,28.0643333333,32.4231333333,8.35346666667,9.34386666667,5.80326666667,10.0094666667,39.2918,9.69519999999
447.85,7.40133333333,45.4747333333,28.0315333333,32.4364,8.34006666667,9.33946666667,5.79073333333,10.0056666667,39.3048666667,9.70253333333
448.21,7.40263333333,45.5286666666,28.0350666667,32.5079333333,8.35113333334,9.34540000001,5.7912,10.0276,39.3628,9.71093333333
448.56,7.41266666667,45.5406666667,28.0181333333,32.5582666667,8.36719999999,9.34966666666,5.7834,10.0358,39.4206666667,9.72680000001
448.92,7.39168888889,45.5158,27.9751333333,32.5756,8.3752,9.33926666666,5.77046666667,10.0392666667,39.4272666667,9.728
449.27,7.36801111111,45.5038,27.9164666667,32.5693333333,8.33353333333,9.31566666667,5.7286,10.0184666667,39.4154,9.70373333334
449.62,7.35985555555,45.5286,27.9091333333,32.6220666666,8.34713333333,9.32346666666,5.7276,10.0285333333,39.4652666667,9.69920000001
449.98,7.36233333333,45.5355333333,27.8965333333,32.6583333333,8.36126666667,9.33193333334,5.73093333333,10.0374,39.5154,9.72133333335
450.33,7.35472222222,45.5154,27.8629333333,32.6796666667,8.33940000001,9.33026666668,5.7226,10.0467333333,39.5138666667,9.71553333334
450.69,7.35791111111,45.5346666667,27.8510666667,32.7216,8.3534,9.34446666667,5.71453333333,10.073,39.5283333333,9.72113333333
451.04,7.34983333333,45.5306,27.8468,32.775,8.35306666667,9.35173333333,5.70986666667,10.0772666667,39.5567333333,9.71646666665
451.40,7.351,45.5995333333,27.8684666667,32.8456,8.3402,9.37226666666,5.71066666667,10.0776,39.6200666667,9.72139999999
451.75,7.35523333333,45.6616,27.8936,32.922,8.34466666666,9.39139999999,5.70986666667,10.1054666667,39.6594,9.72053333333
452.10,7.36108888889,45.6592666667,27.8974666667,32.9456,8.35133333333,9.4118,5.70926666667,10.1126666667,39.6892666667,9.73273333333
452.46,7.316,45.6512666667,27.8768,32.9626,8.30453333333,9.3852,5.6694,10.0958,39.6826666666,9.70846666667
452.81,7.32581111111,45.675,27.8912666667,33.0124,8.30553333333,9.38613333333,5.67793333333,10.1083333333,39.7174,9.71280000001
453.17,7.34802222222,45.7843333333,27.9520666667,33.1082666667,8.33519999999,9.41860000001,5.69793333333,10.1428666667,39.8048666667,9.7522
453.52,7.34592222222,45.8398,27.9705333333,33.1672,8.32273333333,9.41140000001,5.68533333333,10.1390666667,39.8423333333,9.75546666668
453.87,7.34944444444,45.8888,28.0029333333,33.2478666666,8.32766666666,9.42386666666,5.6844,10.1446666667,39.8652666667,9.76073333333
454.23,7.36906666667,45.9679333333,28.0460666667,33.3259333333,8.35293333333,9.44413333333,5.70113333333,10.1739333333,39.9274666667,9.77980000001
454.58,7.38726666667,46.0211333333,28.0847333333,33.3952666667,8.36859999999,9.45333333333,5.73006666667,10.1960666667,39.9878,9.79899999999
454.93,7.40562222222,46.1160666667,28.135,33.4536,8.38819999999,9.46199999999,5.75033333333,10.2092666667,40.0538666667,9.81653333334
455.29,7.43084444444,46.1606,28.1786666667,33.5067333333,8.4098,9.47126666668,5.76326666667,10.2319333333,40.101,9.83886666666
455.64,7.44847777778,46.1982666667,28.2141333333,33.5604,8.42906666667,9.48846666666,5.79193333333,10.2518,40.1493333333,9.86313333333
456.00,7.4739,46.31,28.2704,33.6372666667,8.45760000001,9.50313333334,5.80833333333,10.2776,40.2180666667,9.88526666666
456.35,7.52865555556,46.3672666667,28.3451333333,33.6989333333,8.50160000001,9.54059999999,5.8706,10.3148,40.2688,9.92146666667
456.70,7.56292222222,46.4329333333,28.3978666667,33.7524,8.52966666667,9.56726666666,5.8904,10.3368666667,40.2933333333,9.93586666665
457.06,7.57605555556,46.4354,28.4194,33.7813333334,8.53959999999,9.56546666665,5.90926666667,10.3384,40.2722,9.92186666667
457.41,7.60906666667,46.4885333333,28.4822,33.8532,8.5546,9.59813333333,5.94253333333,10.3556,40.3122666667,9.93466666667
457.76,7.6175,46.5427333333,28.5286,33.8923333333,8.54706666667,9.59499999999,5.9508,10.3526666667,40.3524666667,9.93386666667
458.12,7.61978888889,46.5570666666,28.5530666667,33.9212666667,8.54553333334,9.58966666666,5.95073333333,10.343,40.3609333333,9.92926666666
458.47,7.61716666667,46.5587333333,28.5556,33.9347333333,8.53613333333,9.57533333334,5.94933333333,10.3282666667,40.3393333333,9.91386666667
458.82,7.60534444445,46.6004666667,28.5661333333,33.9690666667,8.51853333334,9.56640000001,5.93106666667,10.3237333333,40.3466666666,9.89926666666
459.18,7.60852222222,46.6513333333,28.5960666667,34.0136,8.52646666667,9.56020000001,5.93746666667,10.3262666667,40.3966666667,9.8976
459.53,7.59816666667,46.6734666667,28.603,34.0222,8.51893333333,9.53993333334,5.9294,10.3092666667,40.4291333333,9.89079999999
459.88,7.59016666667,46.6786666667,28.6001333334,34.0286,8.5078,9.52726666667,5.9316,10.3030666667,40.4305333333,9.88579999999
460.24,7.59962222222,46.7412,28.6262,34.0702666667,8.5234,9.53379999999,5.943,10.3185333333,40.4594666667,9.89119999999
460.59,7.59906666667,46.8148666667,28.6702666667,34.1263333333,8.5162,9.52693333332,5.95186666667,10.3243333333,40.549,9.89540000002
460.94,7.59568888889,46.8640666667,28.6971333333,34.1604666667,8.51486666666,9.51760000001,5.9532,10.3331333333,40.6152,9.90686666668
461.29,7.61304444444,46.9741333333,28.7554666667,34.2196666667,8.5398,9.51966666667,5.97313333333,10.3603333333,40.7094666667,9.93466666667
461.65,7.64241111111,47.0519333333,28.794,34.2588,8.57986666667,9.54273333334,6.00653333333,10.3962666667,40.7614666667,9.95693333333
462.00,7.66972222222,47.1951333333,28.8860666667,34.3476666667,8.60880000001,9.56113333333,6.04373333333,10.4316,40.8819333333,9.97580000002
462.35,7.70141111111,47.3362666667,28.9845333333,34.4219333333,8.64920000001,9.58046666666,6.06826666667,10.465,41.0118,10.0032666667
462.71,7.74553333333,47.4442,29.0858,34.4972666667,8.68826666665,9.60693333334,6.116,10.4928666667,41.1191333333,10.0308666667
463.06,7.7683,47.5210666667,29.1676666667,34.5383333333,8.70553333333,9.61806666665,6.151,10.5175333333,41.1648,10.0558666667
463.41,7.81977777778,47.6788,29.3019333333,34.6384666667,8.76493333334,9.664,6.2058,10.5755333333,41.2518666667,10.091
463.76,7.87556666667,47.8062,29.4314,34.746,8.81046666666,9.6922,6.2514,10.619,41.3628,10.1262
464.12,7.9012,47.8847333333,29.5139333333,34.7922666667,8.83259999999,9.67846666666,6.27626666667,10.6338,41.431,10.1352666667
464.47,7.93767777778,47.9761333333,29.5931333333,34.8378,8.88106666667,9.71386666666,6.3116,10.6636,41.4675333333,10.1525333333
464.82,7.9711,48.0562666667,29.6942666667,34.8935333333,8.90793333333,9.73306666667,6.34466666667,10.6789333333,41.5237333333,10.1555333333
465.17,7.99507777778,48.0852666667,29.7405333333,34.924,8.92773333334,9.73420000001,6.36946666667,10.6925333333,41.5482666667,10.1474666666
465.53,7.99896666667,48.1724666667,29.8093333333,34.9930666667,8.92233333333,9.71873333333,6.3724,10.6852666667,41.6307333333,10.1320666667
465.88,8.01534444444,48.24,29.8595333333,35.0487333333,8.93553333333,9.71066666667,6.3882,10.6882,41.6532,10.134
466.23,8.0439,48.3062666666,29.9007333333,35.0946,8.95853333332,9.71939999999,6.42373333333,10.7103333333,41.6996,10.1465333333
466.58,8.0678,48.3720666667,29.9710666667,35.1552,8.97960000001,9.7304,6.46133333333,10.7357333333,41.7508666667,10.154
466.94,8.1198,48.4848666667,30.0464,35.2332666667,9.01860000001,9.74906666666,6.48786666667,10.7642666667,41.8233333333,10.1630666667
467.29,8.16564444444,48.5192666667,30.0868,35.2821333333,9.01933333334,9.75573333333,6.51833333333,10.7732666667,41.8692666667,10.1694
467.64,8.17907777778,48.6010666667,30.1402,35.3426,9.02486666668,9.76466666667,6.54253333333,10.7863333333,41.9268666667,10.1592
467.99,8.18278888889,48.6320666667,30.1640666667,35.3676,9.01286666667,9.77933333333,6.55533333333,10.7643333333,41.9394,10.1484666667
468.35,8.19933333333,48.6718,30.1947333333,35.4147333333,9.01093333333,9.76193333333,6.5696,10.7617333333,41.9633333333,10.1478
468.70,8.23101111111,48.8128,30.2548666667,35.5232,9.0362,9.79413333334,6.6012,10.7884,42.0496666667,10.1753333333
469.05,8.25326666667,48.9041333333,30.3174,35.5780666667,9.03840000001,9.80093333334,6.62306666667,10.7921333333,42.0814,10.1821333333
