wavelength,Back_SchRufm,Belly_SchRufm,Breast_SchRufm,Crissum_SchRufm,Crown_SchRufm,DorTail_SchRufm,Patch10_SchRufm,Rump_SchRufm,Throat_SchRufm,WingTip_SchRufm
806.52,19.4753333333,44.2981111111,53.2478888889,41.0673333334,22.0308888889,18.3721111111,17.1226666667,18.6086666667,53.1914444444,30.4627777778
806.83,18.2735555556,43.4803333333,53.1223333333,40.7828888889,20.9708888889,17.0454444444,15.8058333333,17.5964444444,52.6342222222,29.7634444444
807.13,16.5338888889,42.6328888889,51.171,39.9445555556,19.6493333334,15.7955555556,14.486,16.3032222222,51.5461111111,29.2143333333
807.44,15.3757777778,41.5396666667,49.7808888889,39.6612222222,18.7527777778,15.2143333333,13.9866666667,15.8022222222,50.3631111111,28.9764444445
807.74,15.5484444444,42.3135555555,49.7598888889,39.8782222222,18.9672222222,15.4197777778,13.9445,16.2744444445,50.8665,29.1885555556
808.05,15.3928888889,42.8403333333,49.08,39.1131111111,18.8016666667,15.3221111111,13.1105,16.4307777778,50.8846111111,28.9573333333
808.35,15.7625555556,43.4808888889,49.0482222222,39.2814444444,19.2481111111,15.3463333333,12.8476666667,16.7501111111,51.3264444445,28.6582222222
808.66,16.7146666667,45.0672222222,49.9642222222,40.3496666667,20.4381111111,16.7743333333,13.6493333333,18.0556666666,52.3468333333,29.7172222222
808.97,17.8978888889,45.658,50.5124444444,40.4621111111,21.8334444444,18.4988888889,15.359,19.253,52.5743888889,31.3067777778
809.27,18.6198888889,45.7193333334,49.9651111111,40.5147777778,22.8654444445,19.5905555556,15.6315,19.9298888889,52.2983888889,31.4035555555
809.58,17.9207777778,45.2884444444,48.8277777778,40.1547777778,22.4214444444,19.3624444445,14.7328333333,19.9953333333,51.4123333333,30.9542222222
809.88,17.8324444444,45.289,48.8578888889,39.674,22.5075555556,18.9745555555,14.2043333333,20.0453333333,51.7844444445,30.276
810.19,19.0606666667,45.402,48.1713333333,39.1947777778,23.4107777778,20.4106666667,14.9705,21.1262222222,51.1077777778,31.0142222222
810.49,19.9206666667,46.0801111111,49.1412222222,39.9697777778,24.4537777778,21.2407777778,15.2646666666,22.1988888889,51.6648888889,31.686
810.80,20.9824444444,46.7368888889,49.9648888889,40.3742222222,24.959,22.1988888889,16.1228333333,23.1578888889,52.1752222222,32.6316666667
811.10,20.4444444444,45.8013333333,49.4385555556,39.8362222222,24.2105555555,21.7661111111,15.2281666667,22.7953333333,51.4152777778,32.6431111111
811.41,20.3111111111,45.1328888889,49.2282222222,39.8503333334,23.6823333333,21.1537777778,14.8146666667,22.1272222222,51.3296111111,31.6237777778
811.71,19.7691111111,44.661,48.8818888889,39.6342222222,23.4248888889,20.9595555555,14.2855,21.6571111111,51.04,31.4573333333
812.02,19.4506666667,44.001,48.4603333334,39.086,22.912,20.2265555556,13.4515,20.8181111111,51.2503333333,30.7835555556
812.32,19.322,43.5025555555,48.2234444445,38.5937777778,22.3353333334,19.3472222222,12.2976666667,20.0251111111,51.5441666667,29.592
812.63,19.874,44.5598888889,49.6921111111,39.7228888889,23.3127777778,19.5407777778,12.4906666667,20.2334444445,53.2653333333,30.6263333333
812.93,20.366,45.1685555556,50.5395555556,39.8498888889,23.486,19.4312222222,12.263,19.6945555556,54.0809444444,31.0162222222
813.24,20.1764444445,44.9793333333,50.8491111111,40.5133333333,22.8773333333,19.187,12.3345,18.9998888889,53.9375555556,31.2875555555
813.54,19.0456666667,44.8922222222,51.9172222222,40.9458888889,22.1802222222,17.7162222222,11.6498333333,17.9821111111,54.4641111111,30.6463333333
813.85,19.805,45.236,52.4033333333,41.4475555555,21.9961111111,17.6137777778,11.9381666666,18.0096666667,54.7780555556,31.2694444444
814.15,20.8155555555,45.6946666667,52.6004444444,42.5407777778,22.5488888889,18.2152222222,12.6173333333,18.3576666667,55.2998888889,31.5002222222
814.46,22.3211111111,46.4942222222,53.4066666666,44.1193333333,23.7206666667,19.3102222222,14.3765,19.3667777778,56.3896666667,32.3721111111
814.76,22.4472222222,46.2166666667,53.3895555556,44.2474444445,23.9944444445,19.8453333333,14.9578333333,19.5781111111,55.5977777778,32.8552222222
815.07,22.3623333333,46.0136666667,53.608,44.0242222222,23.189,19.7141111111,14.4598333333,19.3217777778,55.3943888889,33.025
815.37,22.848,45.8628888889,54.9437777778,44.9174444444,23.7102222222,20.6508888889,14.9356666667,19.9416666667,54.8741666667,33.4028888889
815.68,22.4302222222,45.471,55.3334444444,45.7346666667,23.7482222222,20.8491111111,15.21,20.1552222222,54.4111666667,33.8744444445
815.98,22.5132222222,46.1623333333,56.0544444444,46.578,23.8431111111,21.5295555555,16.2303333333,20.6706666667,54.7103333333,34.3584444444
816.29,22.8242222222,45.6621111111,56.3354444444,46.8391111111,23.8505555556,21.3327777778,16.7695,20.8127777778,54.7892222222,34.4825555555
816.59,23.4777777778,45.8198888889,56.5037777778,46.3806666667,24.7997777778,21.7013333333,16.8468333334,21.5812222222,55.2417222222,34.5217777778
816.89,24.4234444444,46.7632222222,56.5715555556,46.75,25.6351111111,22.2483333333,17.5066666667,22.0398888889,55.3665555556,35.1177777778
817.20,24.0143333333,47.7983333333,57.565,47.0428888889,26.6383333333,23.003,18.4715,22.3118888889,55.4212777778,35.42
817.50,22.6101111111,47.1344444445,57.2074444444,45.4582222222,25.9135555556,21.6842222222,17.38,21.6716666667,54.6358888889,34.1343333333
817.81,20.9644444445,45.9983333333,56.5916666667,44.0745555555,25.5024444444,20.4216666667,15.7971666667,20.9026666667,53.7981111111,32.6426666667
818.11,20.1558888889,45.755,56.0868888889,43.4407777778,25.5048888889,20.2383333333,15.2851666666,20.5454444445,53.7725555556,32.4241111111
818.41,19.8983333333,45.4708888889,56.1533333333,43.1022222222,25.877,20.2027777778,15.2283333333,21.0604444444,53.6884444444,32.3631111111
818.72,19.3033333333,45.2114444444,55.2997777778,42.3032222222,25.2688888889,19.431,14.8128333333,20.7413333333,53.2651666667,31.8524444444
819.02,19.5312222222,45.4375555556,55.337,42.0812222222,25.648,19.5908888889,14.9538333334,21.1201111111,53.5895,32.102
819.33,18.8288888889,44.418,54.0227777778,40.5102222222,25.1374444444,19.059,14.62,20.459,52.2150555556,31.8183333333
819.63,18.7533333333,44.368,53.8555555556,39.9955555555,24.9711111111,19.366,15.047,20.7138888889,51.8608333333,31.3883333333
819.93,18.044,44.0376666667,53.4827777778,39.6432222222,24.0653333333,18.8638888889,14.699,20.0773333333,51.9151666667,31.1164444445
820.24,17.8954444444,43.9506666667,53.2644444444,39.6241111111,23.8197777778,18.7996666667,14.2951666667,19.8923333333,52.2188333333,31.0424444445
820.54,17.5302222222,43.3938888889,52.3763333333,38.9544444444,23.142,18.3474444444,13.6835,19.4444444444,52.061,30.4574444444
820.85,17.5912222222,43.7834444444,52.6278888889,39.2663333333,23.0577777778,18.2278888889,13.6741666667,19.4078888889,52.4431666667,30.6324444445
821.15,17.9205555556,44.1091111111,52.9137777778,39.5072222222,23.1968888889,18.6196666667,14.0176666667,19.4602222222,52.7106111111,30.8646666667
821.45,17.9937777778,44.1013333333,53.169,39.6618888889,23.2044444444,18.7148888889,13.9653333334,19.461,52.6965555556,31.0443333333
821.76,18.0855555555,44.3176666667,53.248,39.8005555555,23.3255555556,18.7711111111,14.1171666667,19.376,52.8981111111,31.1323333333
822.06,18.2195555556,44.5764444445,53.4922222222,40.0673333333,23.4775555556,18.9548888889,14.2545,19.4154444445,53.1945555556,31.5498888889
822.36,18.3945555556,44.7262222222,53.5623333333,40.0917777778,23.5644444444,19.117,14.4221666667,19.5655555555,53.2563333333,31.5834444445
822.67,18.3502222222,44.7194444445,53.6908888889,40.195,23.3594444444,19.0275555555,14.278,19.5051111111,53.3595555556,31.3985555556
822.97,18.4568888889,44.8861111111,53.7564444444,40.3098888889,23.4398888889,19.0407777778,14.174,19.4748888889,53.4196111111,31.5617777778
823.27,18.5702222222,45.0551111111,53.9164444444,40.3905555556,23.6727777778,19.2853333333,14.2311666667,19.5983333333,53.4293888889,31.7758888889
823.58,18.5982222222,45.0637777778,54.1172222222,40.4162222222,23.7057777778,19.433,14.3375,19.6804444445,53.4684444444,31.8523333333
823.88,18.8232222222,45.2812222222,54.437,40.8204444444,23.8961111111,19.4978888889,14.4163333333,19.8138888889,53.4831111111,31.9753333333
824.18,19.0746666667,45.1974444444,54.5912222222,40.9785555556,24.1143333333,19.9076666667,14.5908333333,19.9871111111,53.5254444444,32.2036666667
824.49,19.4128888889,45.2813333333,54.6225555555,41.0607777778,24.2544444444,20.21,14.8186666667,20.2463333333,53.5382222222,32.3833333333
824.79,19.7805555556,45.698,54.8434444444,41.3451111111,24.5476666667,20.5688888889,15.1406666667,20.5543333333,53.8132777778,32.5847777778
825.09,20.0173333333,45.692,54.9357777778,41.545,24.5722222222,20.7706666667,15.3248333333,20.7902222222,53.8116111111,32.7563333333
825.39,20.0982222222,45.5987777778,54.8712222222,41.6111111111,24.5435555556,20.6312222222,15.1808333334,20.8872222222,53.8449444444,32.452
825.70,19.8557777778,45.5724444444,54.9451111111,41.7596666667,24.4248888889,20.3954444444,14.8421666667,20.6963333333,53.7197777778,32.36
826.00,20.3164444444,45.949,55.2818888889,42.1101111111,24.9442222222,20.8816666667,15.2441666667,21.0777777778,54.1537222222,32.8501111111
826.30,20.3634444445,46.1537777778,55.5788888889,42.3943333333,25.1087777778,21.1244444444,15.6156666667,21.1712222222,54.5676111111,32.9828888889
826.61,20.4871111111,46.3557777778,55.7843333333,42.6568888889,25.1585555556,21.1403333333,15.7516666667,21.3544444445,54.8286111111,33.0426666667
826.91,20.3268888889,46.301,55.5456666667,42.7231111111,24.8717777778,20.8733333333,15.4118333333,21.1971111111,54.6393333333,32.9901111111
827.21,20.1807777778,46.0386666667,55.2104444444,42.5731111111,24.7595555556,20.9632222222,15.3396666667,21.2016666667,54.6271111111,33.1437777778
827.51,20.1601111111,46.4376666667,55.1016666667,42.6634444444,24.8518888889,20.9344444445,15.4308333333,21.191,54.8057222222,33.0814444444
827.82,19.934,46.5882222222,55.2978888889,42.6407777778,24.8093333333,20.6245555555,15.1901666667,21.0316666667,55.0454444444,33.0601111111
828.12,19.4283333333,46.3072222222,55.0411111111,42.2352222222,24.4261111111,20.1213333333,14.904,20.6844444445,54.7785555555,32.6996666667
828.42,19.3967777778,46.8878888889,55.4224444444,42.748,24.8508888889,20.3462222222,15.1295,20.9716666667,55.1996666667,33.0147777778
828.72,19.1476666667,46.9756666667,55.4556666667,42.7197777778,24.8032222222,20.3411111111,15.1198333333,20.7476666667,55.1899444444,32.6521111111
829.02,19.152,47.2683333333,55.576,42.858,24.8001111111,20.5743333333,15.4461666667,20.6563333333,55.3981666667,32.7796666667
829.33,18.8196666667,47.4671111111,55.4643333333,42.9028888889,24.698,20.4602222222,15.4363333333,20.5513333333,55.1644444445,32.5661111111
829.63,18.6622222222,47.2856666667,55.1242222222,42.8291111111,24.4968888889,20.0913333333,15.0178333333,20.5563333333,55.1496666667,32.5638888889
829.93,18.5652222222,47.2127777778,54.7138888889,43.0696666667,24.1862222222,20.1646666667,14.7026666667,20.2298888889,54.9102777778,32.613
830.23,18.8482222222,47.8998888889,54.9948888889,43.6902222222,24.9541111111,20.7544444444,15.627,20.846,55.5505555556,32.8947777778
830.54,18.9884444444,48.8306666667,56.1262222222,43.5493333333,25.1202222222,20.8125555555,15.8108333334,20.7564444445,56.3442777778,33.2328888889
830.84,18.6506666667,49.1703333333,56.9863333333,43.4102222222,25.7214444444,20.6108888889,15.7828333333,20.5628888889,56.9624444444,33.3693333333
831.14,17.8497777778,48.1201111111,56.4323333333,43.0148888889,25.2012222222,20.2762222222,14.8471666667,19.8556666667,55.6816666667,32.5285555556
831.44,18.7722222222,48.739,56.9832222222,44.0754444444,25.7673333333,20.9017777778,14.5431666666,20.5805555556,56.3823888889,32.8813333333
831.74,18.4122222222,47.8676666667,56.1696666667,43.1253333333,24.8834444444,20.2318888889,13.5278333333,20.084,55.7318888889,32.6623333333
832.04,18.7676666667,47.5197777778,55.4608888889,42.18,24.8973333333,20.5266666667,13.7756666667,20.3687777778,55.1395555556,33.1753333333
832.35,18.9456666667,46.8798888889,55.1446666667,41.9014444444,24.687,20.5007777778,13.8791666667,20.5105555556,55.1301666667,33.0495555556
832.65,18.2763333333,46.0817777778,54.7275555556,41.1701111111,23.6663333333,19.6468888889,13.3001666667,19.8398888889,54.3045,32.2204444444
832.95,17.6603333333,45.4554444444,54.7435555556,40.6253333333,22.8788888889,19.3018888889,12.6491666667,19.3191111111,53.8449444444,31.5966666667
833.25,17.6981111111,45.2485555556,54.6701111111,40.156,22.9937777778,19.1438888889,13.292,19.5014444445,53.8375555556,31.4896666667
833.55,17.8853333333,45.0906666666,55.1272222222,40.0138888889,23.0087777778,19.5046666667,13.4196666667,19.6061111111,53.6712222222,31.3787777778
833.85,18.2805555556,45.5076666667,55.6162222222,40.6165555555,23.6274444444,20.0271111111,14.0238333333,20.0274444444,53.9417222222,31.5865555556
834.16,17.6193333333,44.3845555556,54.7186666667,40.1927777778,22.693,19.3006666667,13.2816666667,19.4648888889,52.7238888889,30.9424444445
834.46,17.7106666667,44.7797777778,55.0678888889,40.6494444444,22.8013333333,19.2881111111,13.4086666666,19.5626666667,52.9569444444,31.253
834.76,17.3404444444,44.4983333333,54.7084444444,40.1786666667,22.7922222222,19.1115555556,13.9986666667,19.4425555556,52.4678333333,31.2776666667
835.06,17.5634444444,44.2142222222,54.7143333333,40.3332222222,22.8808888889,19.389,14.4405,19.4286666667,52.3096111111,30.9204444445
835.36,17.014,43.9532222222,54.8864444444,40.2863333333,22.4508888889,19.0465555556,14.1513333333,18.9532222222,52.1004444444,30.6404444444
835.66,16.9153333333,44.101,54.7237777778,40.1862222222,22.4212222222,18.805,14.0356666667,18.7867777778,51.867,30.3771111111
835.96,17.7544444445,44.4443333333,55.1688888889,40.9342222222,23.5664444444,19.6597777778,14.7665,19.3405555555,52.5967222222,31.2737777778
836.26,18.5876666667,44.7662222222,55.0365555556,41.516,24.9843333333,20.4258888889,15.7011666667,20.1347777778,52.6271111111,31.5368888889
836.57,18.2662222222,44.6966666666,55.1887777778,41.9792222222,25.0773333333,20.6742222222,15.6001666667,19.8944444445,52.3276111111,31.258
836.87,18.079,44.5574444444,54.2998888889,41.5945555556,25.4488888889,19.9875555556,15.4426666666,19.5228888889,51.7323888889,31.2618888889
837.17,16.7883333333,42.6331111111,52.6764444445,39.6728888889,24.3037777778,18.2077777778,14.2338333333,18.4103333333,50.3311666667,30.1838888889
837.47,17.8528888889,43.6342222222,53.125,40.0608888889,25.5063333333,19.0394444444,15.1041666667,19.1405555555,51.2443333333,30.9172222222
837.77,18.7557777778,44.081,53.0427777778,39.57,25.6736666667,19.6942222222,16.2578333333,19.9213333333,51.9602777778,31.411
838.07,18.7327777778,43.6082222222,53.1273333333,39.4435555556,25.2774444444,19.8745555556,15.5331666667,19.0544444444,52.2271111111,31.2911111111
838.37,17.9733333333,43.2978888889,52.6723333333,38.4928888889,24.9368888889,19.0353333333,14.6685,18.0576666667,52.1834444444,30.8886666667
838.67,19.2183333333,44.564,53.7975555556,39.7167777778,25.943,20.3106666667,16.078,19.8325555556,53.4223333333,31.8314444444
838.97,19.5807777778,44.8846666667,54.587,39.9014444444,26.237,20.972,16.244,20.303,53.6361111111,32.682
839.27,18.8296666667,45.001,54.4426666667,39.4724444445,25.3095555556,21.3784444445,16.5588333333,20.5887777778,53.4374444444,32.8842222222
839.57,19.4578888889,45.9245555556,54.1645555556,40.2888888889,25.2543333333,22.3115555556,17.6296666666,20.8668888889,53.3798333333,33.8684444445
839.87,18.9938888889,45.2291111111,52.8267777778,39.6291111111,24.1483333333,21.045,15.971,20.3138888889,52.0421666667,33.4582222222
840.17,18.869,45.0245555555,52.7642222222,39.6773333333,22.8384444444,20.8627777778,16.0141666667,19.7934444444,52.7550555556,32.9527777778
840.47,19.9377777778,45.9431111111,53.5087777778,41.4657777778,23.593,22.405,16.6118333333,20.6504444445,53.39,34.0826666667
840.77,19.8092222222,46.1281111111,53.8907777778,41.7882222222,23.438,22.8395555555,16.5543333334,20.8005555556,53.6756666667,34.6612222222
841.07,19.0394444444,46.2801111111,54.423,43.1165555555,23.9992222222,22.5737777778,16.3443333334,20.6014444444,53.72,35.6567777778
841.37,19.0826666667,47.2985555556,55.6981111111,44.363,24.5257777778,22.2221111111,17.1863333333,21.5495555556,54.1794444444,35.9632222222
841.67,17.8601111111,47.0052222222,56.0763333333,44.9652222222,23.6326666666,21.4843333333,16.9923333334,20.8984444444,53.6457222222,36.3065555556
841.97,14.9491111111,44.8708888889,55.2475555555,44.397,21.0613333333,19.1662222222,14.0723333333,17.8394444445,52.144,34.9677777778
842.27,11.2398888889,42.9013333334,53.8837777778,42.8754444444,18.1583333333,16.178,10.8796666667,14.969,50.7844444444,32.639
842.57,10.1284444444,41.3322222222,51.7336666667,41.3323333333,16.3255555556,14.1686666667,8.59933333334,12.4487777778,50.1638333333,30.3576666667
842.87,5.06488888889,39.1264444444,51.8518888889,39.063,12.4088888889,9.62333333333,3.56116666667,8.26222222222,50.2532222222,27.4772222222
843.17,3.74911111111,39.5706666667,52.7946666667,38.7867777778,13.8036666667,9.95222222221,4.08999999999,8.96377777779,53.0333333333,27.0278888889
843.47,3.17977777778,39.7284444444,53.948,38.8352222222,15.3983333333,11.3611111111,4.76950000002,8.82455555557,54.0191666667,27.081
843.77,2.51811111111,40.8074444444,57.7138888889,40.3278888889,15.7474444445,11.6307777778,5.09566666667,7.59400000001,56.4148333333,27.4182222222
844.07,0.205777777779,38.395,56.0904444444,38.2304444445,13.7036666667,8.80666666668,3.20983333334,6.00811111109,53.2306111111,24.4854444445
844.37,-3.8,32.3421111111,50.5162222222,32.218,9.45888888889,5.08044444445,-1.487,2.02388888889,47.1497777778,19.744
844.67,-10.5467777778,25.9115555555,42.9687777778,24.7831111111,3.472,-1.12833333334,-10.2865,-4.38344444446,42.4478333333,13.0211111111
844.97,-9.32466666664,24.9674444444,41.3506666667,21.8735555556,3.573,-2.78866666667,-11.5685,-4.27022222221,40.6101111111,9.01955555556
845.27,-2.70711111111,29.1314444444,42.4242222222,24.929,9.45433333333,2.505,-6.54533333335,2.38377777778,42.6868888889,13.6162222222
845.57,-0.423,29.1426666667,41.9837777778,25.6054444444,11.7264444445,5.30577777778,-3.05633333334,4.84433333332,43.5025555556,14.9557777778
