wavelength,Back_HemPiuf,Belly_HemPiuf,Breast_HemPiuf,Crissum_HemPiuf,Crown_HemPiuf,DorTail_HemPiuf,Patch10_HemPiuf,Rump_HemPiuf,Throat_HemPiuf,WingTip_HemPiuf
380.88,5.35008333333,3.83341666667,2.49683333334,4.4965,5.15366666667,5.81816666667,17.3134166666,6.72695833333,4.00775,7.2445
381.24,5.45683333333,3.93395833333,2.60616666667,4.57166666667,5.27,5.90820833333,17.4378333333,6.845375,4.10908333333,7.33841666667
381.61,5.566,4.04566666667,2.65891666667,4.66479166666,5.33825,5.95320833333,17.5145833333,6.90820833333,4.16758333333,7.38866666667
381.97,5.66766666667,4.16895833334,2.75508333333,4.73454166667,5.45566666667,6.11766666667,17.6455833333,7.03329166667,4.26466666667,7.483
382.33,5.54316666666,4.06704166667,2.70208333333,4.66716666667,5.38433333333,6.05120833333,17.6823333334,6.98225,4.20625,7.42016666666
382.69,5.66033333333,4.14579166666,2.77433333333,4.780625,5.51558333333,6.095875,17.8580833334,7.08608333333,4.31391666667,7.49333333334
383.05,5.73708333333,4.188375,2.83725,4.86391666667,5.656,6.22245833333,17.9830833333,7.16566666667,4.404,7.62658333334
383.41,5.82683333334,4.28979166667,2.89616666667,4.96420833333,5.70075,6.23583333333,18.0186666666,7.24154166667,4.40725,7.70116666667
383.77,5.906,4.41091666667,3.01625,5.071625,5.73725,6.290125,18.0798333333,7.33266666667,4.48466666667,7.78016666667
384.14,5.94283333333,4.412625,3.0455,5.095,5.76341666666,6.306,18.1245,7.40791666666,4.53416666667,7.82433333333
384.50,5.98858333333,4.47370833333,3.04825,5.17029166667,5.82483333333,6.32158333333,18.1548333333,7.43420833333,4.54275,7.8695
384.86,6.01508333333,4.52245833333,3.0685,5.2135,5.851,6.28375,18.21625,7.48954166667,4.5895,7.87358333333
385.22,6.08008333333,4.56383333334,3.10675,5.26275,5.91358333333,6.30895833333,18.2495833333,7.511125,4.65625,7.94716666666
385.58,5.99958333333,4.50758333333,3.05025,5.23866666667,5.85291666667,6.27729166666,18.2819166667,7.45870833334,4.59441666666,7.91833333333
385.94,6.03175,4.51045833333,3.11983333333,5.30045833333,5.86583333333,6.30783333334,18.3723333333,7.54433333334,4.63525,7.97975
386.30,6.13916666666,4.60204166667,3.184,5.3485,5.93133333334,6.37995833333,18.397,7.646,4.72933333334,8.06616666666
386.66,6.03875,4.52591666667,3.11741666667,5.267625,5.82416666666,6.32608333333,18.2883333333,7.55358333334,4.64625,7.99233333333
387.03,6.03,4.53666666667,3.102,5.28445833333,5.78833333334,6.27695833334,18.29525,7.53375,4.62083333333,7.92716666667
387.39,5.96625,4.50308333333,3.06675,5.269125,5.75283333334,6.27754166666,18.3534166666,7.53270833334,4.60975,7.87575
387.75,6.03275,4.509,3.07308333334,5.26175,5.82441666667,6.33770833333,18.467,7.559125,4.634,7.89891666667
388.11,6.0005,4.52004166666,3.06325,5.24166666667,5.82433333333,6.33804166667,18.52025,7.53416666667,4.61108333333,7.87391666667
388.47,6.07666666667,4.56254166667,3.098,5.23254166666,5.84191666667,6.41370833333,18.6356666667,7.591,4.63525,7.91566666667
388.83,6.09366666667,4.56979166667,3.12233333333,5.23579166667,5.85216666667,6.44225,18.6748333333,7.58454166667,4.635,7.91791666667
389.19,6.01075,4.44558333333,3.00075,5.14383333333,5.73133333333,6.304125,18.64825,7.4655,4.52141666667,7.79183333333
389.55,6.07558333333,4.48458333334,3.01441666667,5.15595833333,5.78458333333,6.32420833333,18.7415833333,7.53479166667,4.58758333334,7.80575
389.91,6.05866666667,4.42933333333,2.93425,5.09408333333,5.75058333333,6.24945833334,18.72825,7.4895,4.55,7.74508333333
390.27,5.97333333333,4.32091666667,2.84383333333,5.030625,5.65716666667,6.153875,18.7260833334,7.40379166667,4.43916666667,7.63841666667
390.63,6.01633333333,4.34295833333,2.88741666667,5.056625,5.69908333333,6.17908333333,18.8130833334,7.43170833334,4.45316666667,7.6445
391.00,6.03566666666,4.3575,2.91058333333,5.05616666666,5.71658333333,6.17545833333,18.8481666667,7.430875,4.46158333333,7.67583333333
391.36,5.96558333333,4.29383333333,2.84933333334,5.02029166667,5.68708333333,6.113375,18.8221666667,7.353625,4.37591666667,7.5885
391.72,5.95891666666,4.253375,2.82316666667,4.99795833333,5.68025,6.07958333334,18.84475,7.34325,4.37391666667,7.56175
392.08,6.0275,4.30745833334,2.87716666666,5.0945,5.77941666666,6.12954166667,18.9141666667,7.407,4.43633333333,7.606
392.44,6.05141666667,4.33225,2.93575,5.16329166667,5.86408333333,6.12691666667,18.9826666667,7.42708333334,4.48483333334,7.62858333333
392.80,6.0495,4.34066666667,2.93133333334,5.15879166667,5.87141666667,6.111375,19.03325,7.41204166667,4.49191666667,7.64716666667
393.16,6.02633333333,4.34808333333,2.92733333333,5.16416666667,5.90191666666,6.116375,19.0755833333,7.42200000001,4.519,7.63525
393.52,5.8825,4.20466666667,2.80283333334,5.027125,5.75833333333,5.98208333333,18.9525833333,7.26695833333,4.35216666667,7.51291666667
393.88,5.84533333333,4.16870833334,2.77483333333,4.99991666667,5.72866666667,5.97041666667,18.96075,7.19633333333,4.33433333334,7.48825
394.24,5.93966666667,4.29733333333,2.85608333333,5.06183333333,5.825,6.05766666666,19.05,7.25420833333,4.42858333333,7.57975
394.60,6.04458333333,4.401375,2.95141666667,5.166125,5.91216666667,6.12516666666,19.1616666666,7.342625,4.53341666667,7.69133333333
394.96,6.02133333333,4.38670833334,2.9405,5.17070833333,5.86858333333,6.11370833334,19.12125,7.33666666667,4.53941666667,7.66083333333
395.32,6.12316666667,4.44879166666,3.03183333333,5.22195833333,5.95441666667,6.18916666666,19.23875,7.42741666666,4.64558333333,7.77208333333
395.68,6.13766666667,4.511875,3.08516666667,5.3105,5.97533333333,6.20254166667,19.25725,7.45595833333,4.69383333334,7.83433333333
396.04,6.23725,4.56916666667,3.14541666667,5.34391666667,6.01758333333,6.282625,19.3255833333,7.507125,4.75216666667,7.91041666667
396.40,6.23033333333,4.54041666667,3.113,5.315875,5.97825,6.263125,19.3308333333,7.50341666667,4.73191666666,7.89466666667
396.76,6.17325,4.44220833333,3.04191666667,5.23533333333,5.86875,6.14775,19.321,7.43429166667,4.6415,7.80616666666
397.12,6.22391666667,4.49066666667,3.082,5.25091666666,5.89058333333,6.18891666666,19.40775,7.48224999999,4.66791666667,7.82891666667
397.48,6.34483333333,4.62958333333,3.18716666667,5.38920833333,6.0245,6.31304166667,19.5893333333,7.627125,4.81325,7.95033333333
397.84,6.5395,4.8415,3.358,5.59058333333,6.2145,6.467125,19.7294166667,7.80324999999,4.96116666667,8.10533333334
398.20,6.50266666667,4.767625,3.31491666667,5.55941666667,6.17333333334,6.377625,19.6854166666,7.76258333333,4.92308333333,8.05616666667
398.56,6.40633333333,4.65604166667,3.18316666667,5.42,6.08225,6.278375,19.6315833334,7.67970833334,4.81208333333,7.94675
398.92,6.44816666667,4.663125,3.22466666667,5.46066666667,6.11708333333,6.27679166667,19.7481666667,7.71154166666,4.82741666667,8.00183333333
399.28,6.435,4.68583333333,3.21583333333,5.45008333333,6.1105,6.27933333333,19.7966666667,7.735375,4.79966666667,7.96533333333
399.64,6.39033333333,4.62904166666,3.15566666666,5.40733333333,6.06916666667,6.27645833333,19.8261666667,7.72133333334,4.75166666667,7.91558333334
400.00,6.29741666667,4.55070833333,3.05975,5.327125,5.99575,6.14825,19.8191666666,7.65787499999,4.67283333334,7.821
400.36,6.29466666666,4.536125,3.029,5.31295833334,6.01466666667,6.10545833334,19.8509166667,7.63537500001,4.67608333333,7.80075
400.72,6.33191666667,4.58254166667,3.03183333333,5.384625,6.06083333333,6.1955,19.8520833333,7.68741666667,4.727,7.82183333334
401.08,6.3995,4.59120833333,3.049,5.45483333334,6.12325,6.25791666667,19.9244166666,7.74162499999,4.77041666667,7.86783333333
401.44,6.44583333333,4.60216666667,3.09466666667,5.50816666666,6.1545,6.2845,20.0055,7.77229166668,4.80583333334,7.90783333333
401.80,6.32808333333,4.47133333333,3.00433333333,5.40308333334,6.0545,6.19770833333,20.0510833334,7.69666666667,4.7115,7.81383333333
402.16,6.2795,4.43954166667,2.94766666667,5.379875,6.04175,6.17241666667,20.1155,7.67383333333,4.64608333333,7.76083333333
402.52,6.31341666667,4.479625,2.97841666666,5.43229166667,6.06258333333,6.2065,20.2043333334,7.72220833333,4.6865,7.77691666667
402.88,6.33541666667,4.50604166667,2.98583333334,5.44229166666,6.11758333333,6.27383333334,20.2803333333,7.75204166667,4.71575,7.78616666667
403.24,6.36783333333,4.483375,2.98308333333,5.46970833333,6.1175,6.26983333333,20.2838333333,7.71466666667,4.72333333334,7.82008333333
403.60,6.41575000001,4.53066666667,3.02516666667,5.502625,6.15691666667,6.28354166667,20.3519166666,7.73912499999,4.75591666666,7.85175
403.95,6.46250000001,4.57058333333,3.03783333334,5.52579166667,6.18025,6.306875,20.4436666666,7.76991666667,4.77983333333,7.90316666667
404.31,6.43108333334,4.551,3.02733333333,5.52520833333,6.15533333333,6.29775,20.4945833333,7.78600000001,4.7675,7.90625
404.67,6.49908333333,4.62275,3.09066666666,5.54945833333,6.21875,6.33429166666,20.5725,7.86241666668,4.83041666667,7.97108333333
405.03,6.45483333334,4.61479166667,3.10433333334,5.53191666667,6.19566666667,6.30283333333,20.60675,7.867375,4.81316666667,7.94175
405.39,6.49516666666,4.6675,3.15625,5.57108333334,6.22616666666,6.339125,20.635,7.90045833334,4.84016666667,7.97041666667
405.75,6.38266666666,4.554125,2.98558333334,5.422375,6.069,6.16045833333,20.4406666666,7.73416666667,4.702,7.81758333333
406.11,6.39808333334,4.566625,2.99483333333,5.40804166666,6.04475,6.18729166666,20.468,7.74245833333,4.71733333333,7.83483333334
406.47,6.44083333334,4.64891666667,3.06966666666,5.48629166667,6.12316666667,6.23508333333,20.56,7.79370833334,4.77791666667,7.88975
406.83,6.3875,4.626,3.04791666667,5.47120833333,6.07666666666,6.177,20.5238333333,7.72258333332,4.75975,7.85833333333
407.19,6.38825,4.635,3.03491666667,5.49004166667,6.07691666667,6.16675,20.5726666667,7.75308333333,4.76866666667,7.875
407.55,6.44766666667,4.69029166667,3.08958333333,5.54533333333,6.12733333333,6.19304166666,20.63075,7.81158333333,4.82658333333,7.927
407.90,6.44591666667,4.66604166667,3.1245,5.55716666667,6.12458333333,6.195375,20.6064166667,7.80712500001,4.82666666666,7.87866666666
408.26,6.48308333334,4.68233333334,3.14841666667,5.56270833333,6.11391666667,6.19275,20.6045,7.79095833332,4.82058333333,7.88541666666
408.62,6.47791666666,4.66745833333,3.15358333333,5.57295833333,6.10391666667,6.17666666666,20.6410833333,7.75520833333,4.77941666667,7.851
408.98,6.56924999999,4.750375,3.22258333333,5.66045833333,6.16508333333,6.2725,20.7365,7.79658333334,4.83141666667,7.91691666667
409.34,6.52058333333,4.71258333334,3.14383333333,5.61833333333,6.10475,6.21354166667,20.73425,7.76516666666,4.75366666666,7.86783333333
409.70,6.69766666667,4.88620833334,3.33875,5.83458333333,6.32233333334,6.39320833333,20.9858333333,7.96754166667,4.94116666666,8.04216666667
410.06,6.75775000001,4.96475,3.39533333333,5.90354166667,6.38808333333,6.40166666667,21.0615,8.00187500001,4.97475,8.0645
410.42,6.76691666667,4.91870833333,3.35458333333,5.876625,6.36241666667,6.41579166667,21.0670833333,8.02441666668,4.94775,8.08333333334
410.77,6.86733333333,4.98433333333,3.3845,5.918875,6.42441666667,6.45670833333,21.17675,8.12825,4.98391666667,8.12208333334
411.13,6.85058333333,5.00625,3.39325,5.9035,6.4205,6.42820833334,21.1745833334,8.12004166667,4.973,8.11291666667
411.49,6.76933333334,4.93608333333,3.314,5.80879166666,6.33033333333,6.33129166667,21.1684166667,8.04691666666,4.87475,8.04033333333
411.85,6.77516666668,4.9895,3.32283333333,5.81879166667,6.35408333333,6.34525,21.2328333333,8.05895833333,4.886,8.0855
412.21,6.73125000001,4.9645,3.2885,5.76954166667,6.31975,6.32783333334,21.2605,8.03670833333,4.857,8.06508333334
412.57,6.75341666666,4.971,3.32283333333,5.80266666667,6.34691666666,6.373,21.2828333333,8.06716666666,4.88925,8.11066666667
412.92,6.68191666666,4.90516666667,3.26608333333,5.74275,6.30408333333,6.26158333333,21.23075,8.02833333334,4.82983333333,8.05091666667
413.28,6.68116666666,4.88325,3.26325,5.709625,6.32541666667,6.25820833334,21.2875,8.01920833333,4.84566666667,8.021
413.64,6.65724999999,4.859625,3.2285,5.66870833333,6.2905,6.2465,21.3095,8.01912500001,4.822,8.00066666666
414.00,6.71791666667,4.88,3.27233333334,5.744,6.3345,6.30920833333,21.3885833333,8.06979166666,4.887,8.05958333333
414.36,6.70675000001,4.84083333333,3.23458333333,5.72241666667,6.28141666667,6.24233333333,21.4045,8.01341666666,4.8545,7.98258333334
414.72,6.65224999999,4.78491666667,3.20466666667,5.6855,6.20891666667,6.19629166667,21.351,7.95387499999,4.81325,7.9545
415.07,6.65825000001,4.75870833333,3.18766666666,5.68729166667,6.20891666666,6.22583333333,21.40475,7.95987499999,4.8075,7.91916666667
415.43,6.70533333333,4.74866666667,3.22433333333,5.752625,6.26558333333,6.25154166667,21.4870833334,8.01658333334,4.86833333334,7.9435
415.79,6.74833333333,4.77229166667,3.235,5.80825,6.29008333333,6.293875,21.55425,8.06308333333,4.89866666667,7.98758333333
416.15,6.83291666666,4.884125,3.31025,5.93304166666,6.3965,6.39233333333,21.6559166667,8.17712499999,4.98425,8.06416666667
416.51,6.86591666668,4.91783333334,3.30291666667,5.95525,6.43166666667,6.374625,21.7445833333,8.2095,4.99941666667,8.097
416.86,6.91416666667,4.955,3.28641666667,5.95629166667,6.42966666667,6.42783333334,21.8350833333,8.23616666667,4.99733333333,8.13216666667
417.22,6.95958333333,5.013625,3.32225,6.00054166666,6.46116666667,6.45116666667,21.8868333333,8.27095833334,5.01833333332,8.16216666666
417.58,6.95191666667,5.013125,3.3285,6.00841666667,6.45891666667,6.42425,21.918,8.26366666666,4.99033333333,8.17258333333
417.94,6.92574999999,4.99145833333,3.29916666667,5.99354166667,6.4465,6.39758333333,21.92725,8.26908333332,4.97058333334,8.16175
418.29,6.98783333333,5.06408333333,3.359,6.05845833333,6.52141666666,6.43245833333,22.0190833333,8.33616666666,5.03733333332,8.21983333333
418.65,7.05874999999,5.12416666667,3.4215,6.12354166667,6.59558333333,6.49075,22.1075,8.39175000001,5.10658333333,8.26558333333
419.01,7.11674999999,5.195125,3.48033333333,6.18325,6.65733333333,6.53854166666,22.1805833333,8.44183333334,5.16658333332,8.32466666666
419.37,7.14675,5.24108333333,3.50975,6.20808333333,6.67141666667,6.58366666666,22.1981666667,8.47070833334,5.17458333334,8.35391666666
419.73,7.15766666666,5.24008333333,3.52166666667,6.222375,6.67866666666,6.56745833333,22.241,8.48504166667,5.18333333334,8.33291666666
420.08,7.22508333333,5.29491666666,3.58108333333,6.28404166667,6.72224999999,6.61504166667,22.31475,8.53275,5.22583333333,8.38933333333
420.44,7.22049999999,5.2945,3.593,6.29883333333,6.70458333333,6.60320833333,22.3349166667,8.55329166667,5.2435,8.36658333333
420.80,7.22666666667,5.32508333333,3.6345,6.33816666666,6.73108333333,6.62304166667,22.37575,8.58524999999,5.27875000001,8.38825000001
421.16,7.23141666666,5.31566666667,3.64158333333,6.354,6.72125000001,6.61158333333,22.402,8.58437500001,5.28375,8.39924999999
421.51,7.29224999999,5.36283333334,3.68283333333,6.41,6.76108333333,6.64916666666,22.458,8.63008333333,5.33066666667,8.43408333334
421.87,7.31950000001,5.389875,3.70025,6.422125,6.78483333332,6.66770833333,22.5098333333,8.65516666668,5.34324999999,8.44658333332
422.23,7.34641666667,5.41233333333,3.72316666667,6.44641666667,6.80266666666,6.69270833333,22.5510833333,8.68499999999,5.35375000001,8.47341666667
422.58,7.33374999999,5.415375,3.72075,6.45770833333,6.79449999999,6.682375,22.5810833333,8.69266666668,5.33874999999,8.46383333333
422.94,7.33025,5.39833333333,3.70525,6.452625,6.76733333333,6.64933333333,22.6031666667,8.67949999999,5.32475,8.43383333332
423.30,7.3535,5.42391666666,3.71933333334,6.47520833333,6.7885,6.660125,22.6571666666,8.68449999999,5.35091666667,8.44174999999
423.66,7.37449999999,5.45541666667,3.73741666667,6.47720833333,6.79616666666,6.67433333334,22.6763333333,8.69754166667,5.36075,8.45058333334
424.01,7.34725000001,5.430125,3.71341666667,6.45554166667,6.77574999999,6.62920833333,22.6806666667,8.67833333334,5.34158333334,8.40891666667
424.37,7.36499999999,5.45270833333,3.72341666667,6.46966666666,6.78791666666,6.65479166667,22.709,8.67229166667,5.33658333334,8.42791666667
424.73,7.39708333332,5.46370833333,3.72466666667,6.489125,6.80416666666,6.64891666667,22.7418333333,8.68483333332,5.35075000001,8.427
425.08,7.43758333333,5.490375,3.739,6.53508333333,6.85291666666,6.66358333333,22.802,8.72487499999,5.37633333334,8.44825
425.44,7.41391666668,5.462,3.71491666667,6.49375,6.82674999999,6.64045833333,22.8168333333,8.70366666667,5.34841666667,8.41591666666
425.80,7.44616666666,5.49291666667,3.72966666667,6.52345833334,6.83066666666,6.65570833333,22.85775,8.734625,5.37041666666,8.42574999999
426.16,7.43891666667,5.481875,3.73075,6.525625,6.83058333334,6.64229166666,22.86475,8.72479166668,5.37850000001,8.39791666666
426.51,7.4975,5.53316666667,3.76358333334,6.556375,6.87558333334,6.67433333333,22.9350833333,8.77554166666,5.42433333333,8.43166666667
426.87,7.54633333334,5.57279166667,3.80141666667,6.60416666666,6.91866666668,6.72433333333,23.0030833333,8.84291666666,5.46108333332,8.46924999999
427.23,7.56625000001,5.58508333333,3.81333333333,6.63391666667,6.93016666667,6.72525,23.0721666666,8.88391666668,5.47516666668,8.47716666667
427.58,7.57400000001,5.58,3.79625,6.63895833333,6.94116666666,6.707125,23.1299166667,8.89375000001,5.47699999999,8.47158333333
427.94,7.59108333334,5.59258333333,3.7945,6.65508333333,6.94541666666,6.69816666667,23.1838333333,8.90204166666,5.48275000001,8.47241666667
428.30,7.62125,5.614125,3.81441666667,6.67004166667,6.97374999999,6.709875,23.2685833334,8.94554166667,5.51208333334,8.49008333333
428.65,7.58950000001,5.57691666667,3.76641666667,6.63508333334,6.94108333334,6.67429166667,23.2614166666,8.91762500001,5.46766666668,8.45099999999
429.01,7.59308333332,5.59445833333,3.78341666667,6.62829166666,6.92791666667,6.70858333333,23.3213333334,8.95225,5.48291666666,8.44916666666
429.37,7.64775,5.64391666667,3.82783333333,6.69258333333,6.97008333333,6.743875,23.4060833333,9.008125,5.54374999999,8.48866666667
429.72,7.63233333333,5.6315,3.82591666666,6.72179166667,6.97608333334,6.73729166667,23.4650833333,9.00687499999,5.53066666666,8.47625
430.08,7.60899999999,5.63170833333,3.79408333334,6.72083333334,6.94758333334,6.72358333334,23.4724166667,8.98929166666,5.48791666666,8.45375000001
430.44,7.56391666668,5.5805,3.73383333334,6.68741666667,6.89300000002,6.68870833333,23.4638333334,8.951,5.43183333333,8.41616666667
430.79,7.56183333334,5.566375,3.71866666667,6.67491666667,6.89233333333,6.65995833334,23.51325,8.94333333334,5.42125000001,8.41275
431.15,7.53741666667,5.57408333333,3.69425,6.65220833333,6.87375,6.63475,23.5318333333,8.94504166667,5.39925,8.39716666666
431.50,7.53808333334,5.564625,3.68991666667,6.68079166667,6.87083333333,6.64616666666,23.5705,8.95295833333,5.39991666666,8.39275
431.86,7.57258333334,5.60325,3.708,6.70825,6.88983333332,6.679125,23.60975,8.99270833332,5.42516666667,8.41666666667
432.22,7.57883333332,5.60133333333,3.71016666667,6.711375,6.88566666667,6.66991666667,23.64125,9.01112500001,5.4235,8.41799999999
432.57,7.59366666667,5.62958333333,3.74758333333,6.76295833333,6.91124999999,6.692375,23.7131666667,9.03616666668,5.45308333332,8.44641666667
