wavelength,Back_PinInof,Belly_PinInof,Breast_PinInof,Crissum_PinInof,Crown_PinInof,DorTail_PinInof,Patch10_PinInof,Rump_PinInof,Throat_PinInof,WingTip_PinInof
415.07,6.36175,23.14,18.9038888889,18.7695,5.66908333333,6.5465,6.136,6.558,13.9430833333,7.98383333333
415.43,6.35325,23.10025,18.8836666666,18.7873333333,5.651,6.53120833333,6.11866666667,6.53005555556,13.9429166667,7.96208333334
415.79,6.27751666667,23.008,18.7876666667,18.7201666666,5.56708333333,6.458,6.05008333333,6.45758333333,13.8594166666,7.89416666667
416.15,6.31301666666,23.0115833333,18.7986666667,18.7600833333,5.58558333334,6.49754166667,6.07475,6.46177777777,13.88775,7.88858333334
416.51,6.29566666666,22.9663333334,18.7815555556,18.7879166667,5.57658333333,6.490125,6.07166666667,6.46563888889,13.8475,7.8815
416.86,6.33841666667,23.0091666666,18.8276666667,18.83025,5.59025,6.52341666666,6.10341666667,6.50144444445,13.88675,7.89741666667
417.22,6.35203333333,22.99925,18.8511111111,18.8645833334,5.61141666666,6.546875,6.15508333333,6.54230555556,13.885,7.90658333333
417.58,6.31666666667,22.9654166667,18.8205555556,18.8641666667,5.57608333334,6.51033333333,6.15783333333,6.53583333334,13.837,7.85216666667
417.94,6.3533,22.93025,18.859,18.87825,5.57533333333,6.548625,6.20958333333,6.58122222222,13.8379166667,7.87966666667
418.29,6.3867,22.927,18.8903333334,18.8985833333,5.58983333333,6.58170833333,6.23658333333,6.62658333333,13.8743333333,7.89883333334
418.65,6.38146666667,22.8984166667,18.922,18.9094166667,5.5995,6.57991666667,6.24433333333,6.62908333333,13.8636666667,7.89158333333
419.01,6.38843333333,22.8548333334,18.9403333334,18.8825833333,5.57958333334,6.58191666667,6.21858333333,6.61127777778,13.8424166667,7.88216666667
419.37,6.37011666667,22.8568333334,18.9344444444,18.8650833333,5.55016666667,6.568875,6.21191666667,6.62363888889,13.8269166667,7.85191666667
419.73,6.4213,22.8871666666,18.9932222222,18.9158333334,5.59375,6.60329166667,6.25291666667,6.68552777778,13.8729166666,7.89225
420.08,6.42135,22.8834166666,19.0028888889,18.9249166666,5.57675,6.592,6.24391666667,6.68880555555,13.86775,7.8875
420.44,6.44635,22.9059166667,19.0208888889,18.9369166666,5.58858333333,6.61666666667,6.24983333333,6.71091666667,13.89675,7.89566666667
420.80,6.43541666667,22.8619166667,19.0066666667,18.9105833334,5.58008333333,6.60454166666,6.24658333333,6.70897222222,13.8824166667,7.8725
421.16,6.4469,22.8753333333,19.0158888889,18.90325,5.5805,6.63245833333,6.24191666667,6.731,13.8984166667,7.89475
421.51,6.45428333333,22.899,19.0338888889,18.93275,5.59108333333,6.6515,6.22541666667,6.74344444444,13.9185833333,7.9125
421.87,6.43736666667,22.921,19.0362222222,18.9381666667,5.59983333333,6.6315,6.21875,6.73619444445,13.9170833333,7.89925
422.23,6.43453333333,22.9371666667,19.046,18.9453333333,5.60758333333,6.61275,6.21866666667,6.72530555555,13.9158333333,7.8845
422.58,6.4728,22.9874166667,19.0978888889,18.9655,5.62058333333,6.64104166667,6.23941666667,6.75805555555,13.9593333334,7.92516666667
422.94,6.47396666666,23.0116666667,19.0835555556,18.9908333334,5.62741666667,6.65266666667,6.2535,6.76747222222,13.967,7.92541666667
423.30,6.50821666667,23.02325,19.0958888889,19.0289166667,5.6765,6.67829166667,6.27133333333,6.78963888889,13.9969166667,7.96858333333
423.66,6.52413333333,23.0235,19.0872222222,19.0461666667,5.69141666667,6.69491666666,6.28025,6.78755555556,14.002,7.96
424.01,6.53336666667,23.0445833333,19.0876666667,19.0655,5.72166666667,6.72445833333,6.29616666667,6.79866666667,14.02775,7.98041666667
424.37,6.53976666667,23.0336666666,19.0825555555,19.0954166666,5.74408333333,6.7295,6.3155,6.81419444445,14.0269166666,7.98375
424.73,6.5648,23.0663333333,19.0876666667,19.1401666667,5.76858333333,6.759375,6.34091666667,6.83594444444,14.04375,8.01925
425.08,6.58365,23.07825,19.1025555556,19.1736666667,5.78533333333,6.754125,6.35791666666,6.84977777778,14.0748333333,8.033
425.44,6.57836666667,23.0555833334,19.0937777778,19.1586666667,5.781,6.760125,6.35858333333,6.85072222222,14.0638333334,8.01633333333
425.80,6.5744,23.047,19.0796666666,19.1616666666,5.79583333334,6.77825,6.34983333334,6.85486111111,14.0425833333,8.01491666667
426.16,6.55343333333,23.0100833333,19.0383333333,19.14975,5.78291666667,6.777,6.32975,6.83608333333,14.0264166667,8.029
426.51,6.52871666667,22.96325,18.9875555556,19.1261666667,5.79191666667,6.75720833333,6.32375,6.82277777778,13.9965833333,7.9965
426.87,6.54756666667,22.9780833333,19.0257777778,19.177,5.83525,6.78804166667,6.3475,6.84994444445,14.0414166667,8.02666666667
427.23,6.54308333333,22.9811666667,19.0266666667,19.1733333334,5.8265,6.78725,6.33841666667,6.83736111111,14.0436666667,8.01766666667
427.58,6.51168333333,22.96875,19.0096666667,19.1448333333,5.79475,6.75725,6.3085,6.812,14.0216666667,7.99266666667
427.94,6.4984,22.9770833333,19.0285555555,19.1353333333,5.78433333333,6.71795833333,6.28408333333,6.79727777778,13.9938333333,7.97341666667
428.30,6.46396666667,22.9855833333,19.0068888889,19.112,5.7435,6.68741666667,6.25383333333,6.76133333333,14.0073333334,7.959
428.65,6.47595,23.011,19.0666666667,19.1420833333,5.77166666667,6.68141666667,6.25475,6.7785,14.0383333333,7.98166666667
429.01,6.48023333333,23.0218333333,19.0802222222,19.18275,5.75341666667,6.69529166667,6.2425,6.75072222222,14.0224166667,7.9775
429.37,6.55686666667,23.0774166666,19.155,19.2455,5.82841666667,6.7355,6.29766666667,6.79263888889,14.0743333334,8.05408333333
429.72,6.5238,23.0621666667,19.1402222222,19.2390833333,5.76716666667,6.67841666667,6.26366666667,6.74394444444,14.075,8.00008333333
430.08,6.50458333334,23.1016666667,19.173,19.25325,5.747,6.66933333333,6.23775,6.74388888889,14.1015833333,7.97341666666
430.44,6.51146666667,23.1366666667,19.1976666667,19.2944166667,5.72116666667,6.667625,6.21891666667,6.75525,14.1140833333,7.96816666667
430.79,6.49671666667,23.16925,19.203,19.2841666667,5.69683333333,6.64595833333,6.186,6.73180555555,14.1054166667,7.93616666666
431.15,6.51093333333,23.1759166667,19.2435555556,19.3145,5.71983333333,6.65029166667,6.20316666667,6.75975,14.10675,7.93433333333
431.50,6.53175,23.2574166667,19.3138888889,19.4074166667,5.74483333334,6.66316666667,6.23025,6.80272222222,14.1631666667,7.96016666667
431.86,6.55383333333,23.2813333334,19.3452222222,19.4325,5.74416666667,6.69245833333,6.2555,6.82611111111,14.1858333333,7.96766666667
432.22,6.56981666667,23.3281666666,19.3883333333,19.4633333333,5.75641666667,6.71329166667,6.28108333333,6.85736111111,14.1938333333,7.97441666667
432.57,6.55351666667,23.352,19.3642222222,19.4674166667,5.74391666667,6.71166666666,6.27875,6.85347222223,14.1959166666,7.95216666667
432.93,6.53266666667,23.3276666666,19.3386666667,19.4375833333,5.73191666667,6.67120833333,6.27233333333,6.866,14.1839166666,7.92558333333
433.29,6.49981666666,23.3155,19.2992222222,19.4264166667,5.69466666667,6.65329166667,6.23925,6.84761111111,14.1676666666,7.87441666667
433.64,6.51715,23.3504166666,19.3056666667,19.4623333333,5.72983333333,6.68416666667,6.25558333334,6.87608333333,14.1850833333,7.913
434.00,6.55643333333,23.3535833333,19.2993333333,19.49,5.75258333334,6.69175,6.28641666666,6.89811111111,14.2075833333,7.92533333333
434.35,6.59685,23.38975,19.32,19.51875,5.79408333334,6.72483333333,6.31808333333,6.92202777778,14.2414166667,7.971
434.71,6.59696666667,23.3946666667,19.3162222222,19.5141666667,5.79675,6.723125,6.32491666666,6.93625,14.2525833333,7.97608333333
435.07,6.57563333333,23.4491666667,19.301,19.5151666667,5.75766666667,6.69154166667,6.30425,6.91438888889,14.2600833333,7.96125
435.42,6.58561666667,23.4456666667,19.2874444444,19.5133333333,5.77683333333,6.70725,6.30516666667,6.93211111111,14.2774166667,7.97316666667
435.78,6.62203333333,23.4934166666,19.3073333333,19.5678333333,5.81941666667,6.74008333333,6.33766666667,6.97313888889,14.3265833333,8.00216666667
436.13,6.66505,23.5433333333,19.3505555556,19.622,5.88266666667,6.77516666667,6.38366666667,7.01733333333,14.37775,8.04633333333
436.49,6.68928333333,23.6155833333,19.4048888889,19.6920833333,5.90875,6.790125,6.39966666667,7.05466666666,14.4439166667,8.0655
436.84,6.73475,23.7254166666,19.4776666667,19.766,5.95208333333,6.83895833334,6.43208333334,7.09888888889,14.5041666667,8.10033333333
437.20,6.72638333333,23.789,19.5023333334,19.8211666667,5.95058333333,6.81979166667,6.43733333333,7.08616666667,14.523,8.08975
437.56,6.73815,23.8591666667,19.5561111111,19.86,5.95333333333,6.8375,6.44591666667,7.10608333334,14.5745,8.09458333333
437.91,6.75936666667,23.9149166667,19.6354444445,19.9115833333,5.97266666667,6.87416666667,6.45558333333,7.14072222222,14.6055833333,8.12308333333
438.27,6.7553,23.94325,19.6462222222,19.932,5.99158333333,6.89466666667,6.49041666667,7.16191666667,14.6248333333,8.12008333333
438.62,6.7658,23.97975,19.6791111111,19.983,5.99091666667,6.89945833333,6.49675,7.17816666666,14.6261666667,8.11966666667
438.98,6.76993333334,24.0044166667,19.7097777778,20.0289166667,6.01325,6.91229166667,6.505,7.20058333333,14.6375833333,8.11633333333
439.33,6.77325,24.0610833333,19.7485555556,20.0675833334,5.98683333334,6.91904166667,6.495,7.19530555556,14.6333333333,8.11558333333
439.69,6.74073333333,24.0551666667,19.7087777778,20.0656666667,5.96425,6.88179166667,6.47475,7.19127777777,14.60525,8.08308333334
440.04,6.72161666667,24.0799166666,19.7233333333,20.079,5.91133333334,6.84545833333,6.44033333333,7.18263888889,14.5930833334,8.06741666667
440.40,6.74115,24.0831666667,19.7326666667,20.0831666667,5.89833333333,6.85041666667,6.45408333333,7.19083333333,14.5829166667,8.07216666667
440.75,6.74905,24.1295833333,19.7524444444,20.1221666667,5.90175,6.845375,6.45008333333,7.18816666667,14.6020833333,8.08891666666
441.11,6.78193333333,24.1494166667,19.8041111111,20.1429166667,5.92216666667,6.86920833333,6.47166666667,7.22191666667,14.6315,8.1365
441.47,6.81925,24.17625,19.8296666667,20.1745833334,5.94941666666,6.8865,6.502,7.25816666666,14.65525,8.14616666667
441.82,6.80638333333,24.20925,19.8391111111,20.2090833333,5.93916666667,6.86004166667,6.50125,7.24313888889,14.6525,8.15266666667
442.18,6.79796666667,24.2291666667,19.868,20.2389166667,5.91241666666,6.83808333333,6.46983333333,7.23241666667,14.65725,8.132
442.53,6.8374,24.26475,19.8917777778,20.27775,5.93733333333,6.84716666667,6.49758333334,7.26947222222,14.682,8.16041666667
442.89,6.88026666667,24.27125,19.9198888889,20.3163333333,5.96675,6.88995833333,6.54275,7.31780555556,14.722,8.21283333333
443.24,6.87988333334,24.2375833333,19.9068888889,20.2853333333,5.95933333333,6.864625,6.53608333334,7.30761111111,14.7178333333,8.20116666667
443.60,6.8732,24.2178333334,19.9418888889,20.2795,5.93708333333,6.84020833333,6.50475,7.27708333333,14.7108333333,8.19125
443.95,6.8875,24.1805,19.9375555555,20.2750833333,5.94925,6.85558333333,6.48925,7.25272222222,14.7123333333,8.19125
444.31,6.84966666667,24.12725,19.9011111111,20.2440833334,5.92133333334,6.82804166667,6.44183333333,7.22408333333,14.67325,8.159
444.66,6.82668333333,24.08275,19.8785555555,20.2045,5.90458333333,6.81425,6.44541666667,7.22783333333,14.6515833333,8.12608333333
445.02,6.81313333334,24.0835833333,19.8404444444,20.2005833333,5.90325,6.812125,6.44325,7.23730555556,14.64425,8.1335
445.37,6.77816666667,24.0266666667,19.7878888889,20.1799166667,5.86383333333,6.779625,6.40941666667,7.20488888889,14.61175,8.10675
445.72,6.7768,23.9834166667,19.7327777778,20.1595,5.8635,6.78983333333,6.40025,7.20633333333,14.6094166667,8.08366666667
446.08,6.78376666667,23.9865,19.7343333333,20.1869166667,5.85966666667,6.79983333334,6.39641666667,7.21222222222,14.61475,8.10141666667
446.43,6.76831666667,23.9585,19.7307777778,20.16925,5.84558333333,6.79575,6.38366666667,7.18794444444,14.6181666667,8.096
446.79,6.73913333333,23.93125,19.7164444444,20.1400833333,5.81525,6.76575,6.35541666667,7.15780555555,14.5846666667,8.07566666667
447.14,6.72863333333,23.9165833333,19.6876666667,20.1485833333,5.82975,6.77433333333,6.35983333333,7.17091666667,14.5790833333,8.08183333333
447.50,6.74286666666,23.9078333333,19.6535555555,20.1398333333,5.83983333333,6.801,6.37075,7.18763888889,14.5756666667,8.09933333333
447.85,6.72871666667,23.875,19.6071111111,20.1301666667,5.82341666667,6.79033333333,6.35475,7.19052777778,14.5575,8.092
448.21,6.73848333333,23.8729166667,19.6034444444,20.133,5.83758333333,6.80183333333,6.37175,7.19888888889,14.5616666666,8.12925
448.56,6.75601666666,23.86025,19.5893333333,20.1724166667,5.86175,6.82575,6.37333333334,7.21788888889,14.58275,8.1575
448.92,6.75836666667,23.81675,19.5624444444,20.15725,5.84491666667,6.811375,6.34708333333,7.19058333334,14.58175,8.12466666667
449.27,6.76438333334,23.8089166667,19.5751111111,20.1604166667,5.849,6.81995833334,6.35275,7.20766666667,14.58675,8.142
449.62,6.77061666667,23.8104166667,19.6273333334,20.1896666666,5.86875,6.83616666667,6.366,7.24205555555,14.5934166667,8.15708333333
449.98,6.76985,23.7676666667,19.6094444445,20.1665,5.89191666667,6.829625,6.38375,7.23658333333,14.5705833333,8.15491666667
450.33,6.78998333333,23.75075,19.6238888889,20.1998333333,5.90408333333,6.84954166666,6.40041666667,7.26627777778,14.5745,8.17333333333
450.69,6.79923333333,23.72,19.6121111111,20.207,5.90775,6.85733333334,6.3985,7.25497222222,14.5874166667,8.18008333334
451.04,6.80346666667,23.7246666667,19.6167777778,20.2206666667,5.88591666667,6.8545,6.3865,7.24266666667,14.5861666666,8.16816666667
451.40,6.82188333334,23.7708333333,19.6637777778,20.3035833334,5.9095,6.894625,6.42658333333,7.28011111111,14.6408333333,8.22633333333
451.75,6.82485,23.7991666666,19.7023333333,20.3488333333,5.92983333333,6.89929166667,6.45883333333,7.29177777778,14.64025,8.2345
452.10,6.79576666667,23.78725,19.6898888889,20.3613333333,5.9145,6.87491666667,6.43825,7.28227777778,14.6434166667,8.1975
452.46,6.78245,23.7690833333,19.6818888889,20.3345,5.89466666667,6.84545833334,6.41041666667,7.26169444445,14.6238333333,8.17791666667
452.81,6.78548333333,23.7995833333,19.7223333333,20.3785,5.912,6.85375,6.43258333333,7.28941666667,14.622,8.18258333333
453.17,6.83406666666,23.8435,19.7647777778,20.4405833333,5.9615,6.89391666667,6.47408333333,7.33663888889,14.6395833334,8.22025
453.52,6.85443333333,23.9035833333,19.7611111111,20.45375,5.96483333334,6.887,6.4845,7.33769444444,14.6483333333,8.20858333333
453.87,6.84451666667,23.877,19.7178888889,20.4160833333,5.93875,6.85579166667,6.46691666667,7.33016666667,14.6305833333,8.20425
454.23,6.80916666667,23.8706666667,19.6797777778,20.39075,5.91958333333,6.82695833333,6.43858333333,7.30894444445,14.6235,8.17616666667
454.58,6.8203,23.9495833333,19.7038888889,20.43725,5.94325,6.83345833333,6.44425,7.34591666666,14.64675,8.16608333333
454.93,6.86851666667,23.9958333333,19.7477777778,20.512,5.99541666667,6.867625,6.49683333333,7.4,14.7148333334,8.22275
455.29,6.9074,24.0366666667,19.8151111111,20.5456666666,6.04191666667,6.86954166667,6.52208333333,7.42155555555,14.7609166667,8.21683333333
455.64,6.91428333333,24.0715,19.8008888889,20.5460833333,6.0375,6.87408333333,6.51058333333,7.411,14.7971666667,8.2195
456.00,6.93291666667,24.0759166667,19.8084444444,20.5760833333,6.04325,6.909,6.51266666667,7.42294444445,14.7965833333,8.22558333333
456.35,6.955,24.12925,19.8523333333,20.62225,6.04308333333,6.90741666667,6.53366666666,7.43508333333,14.82725,8.23575
456.70,6.96786666667,24.15925,19.861,20.6414166667,6.05991666667,6.90504166667,6.53108333333,7.44283333333,14.8596666667,8.24566666667
457.06,6.91238333333,24.17975,19.8468888889,20.6306666667,6.02916666667,6.8685,6.49683333333,7.39097222222,14.8811666667,8.2145
457.41,6.93291666667,24.2169166667,19.8814444445,20.6773333333,6.03116666667,6.8855,6.5,7.40497222222,14.9204166667,8.25208333333
457.76,6.999,24.37275,19.9717777778,20.7866666667,6.08333333334,6.938125,6.54416666667,7.4815,14.9985,8.29058333334
458.12,7.01536666667,24.4451666666,20.0482222222,20.84975,6.10066666667,6.94883333333,6.55191666666,7.50297222222,15.0205,8.30866666667
458.47,7.02216666667,24.48125,20.0894444445,20.8663333333,6.09058333333,6.95433333333,6.55641666667,7.51283333333,15.0420833333,8.31025
458.82,7.00933333334,24.5324166667,20.1335555556,20.8870833333,6.07316666667,6.94,6.53716666666,7.51352777778,15.0324166667,8.29166666666
459.18,6.96601666667,24.538,20.1134444444,20.8774166666,6.00533333333,6.89620833333,6.49041666667,7.48941666667,14.9913333333,8.26366666666
459.53,6.98235,24.5730833333,20.1681111111,20.9126666667,6.003,6.89141666667,6.48708333333,7.50791666667,15.00925,8.254
459.88,6.98998333334,24.6509166667,20.2113333333,20.9551666667,6.00725,6.86566666667,6.501,7.50994444444,15.0494166667,8.25
460.24,6.9774,24.6715833334,20.2147777778,20.9811666667,6.01483333333,6.8675,6.48583333333,7.50861111111,15.0484166667,8.22666666667
460.59,6.95563333333,24.71825,20.2487777778,21.00375,5.98533333333,6.85295833333,6.45608333333,7.49413888889,15.0411666667,8.20875
460.94,7.0229,24.80825,20.3313333333,21.0798333333,6.032,6.9005,6.50083333333,7.57461111111,15.0899166666,8.254
461.29,7.05213333333,24.8855,20.3982222222,21.156,6.06583333333,6.91808333333,6.53508333333,7.61633333333,15.1311666667,8.27775
461.65,7.05448333333,24.9423333333,20.4797777778,21.2199166667,6.07666666667,6.93345833334,6.54416666667,7.62822222222,15.1791666667,8.29441666667
462.00,7.09076666666,25.0338333333,20.5267777778,21.2875833333,6.09725,6.95995833333,6.57191666667,7.66986111111,15.2484166667,8.30608333333
462.35,7.09858333333,25.1098333334,20.5715555556,21.3549166666,6.11441666667,6.96766666667,6.57925,7.67647222222,15.2903333333,8.33583333333
462.71,7.1197,25.20225,20.6471111111,21.4249166667,6.134,6.9745,6.598,7.69383333333,15.3565833334,8.343
463.06,7.14431666667,25.32625,20.7251111111,21.5144166667,6.184,7.00304166667,6.6285,7.72402777778,15.4143333333,8.366
463.41,7.12225,25.4290833333,20.7666666667,21.584,6.20066666666,7.014,6.64183333333,7.73569444444,15.45825,8.36916666667
463.76,7.15768333334,25.5161666667,20.8618888889,21.6615,6.22858333334,7.052,6.662,7.78763888889,15.516,8.40408333334
464.12,7.17186666667,25.6451666667,20.9811111111,21.75475,6.23366666667,7.06925,6.68275,7.81216666667,15.5943333334,8.43016666667
464.47,7.24753333333,25.7856666667,21.0943333333,21.8709166667,6.30025,7.12345833333,6.75841666667,7.88413888889,15.6975,8.48416666667
464.82,7.22426666666,25.8545,21.1511111111,21.9054166667,6.28391666667,7.09583333334,6.71858333333,7.8485,15.7350833334,8.45933333333
465.17,7.20801666666,25.9674166667,21.197,21.94225,6.26308333334,7.08033333334,6.68825,7.83019444445,15.7585833333,8.43808333333
465.53,7.16378333333,26.00625,21.1817777778,21.9319166667,6.20783333333,7.03104166667,6.62,7.78530555556,15.7405833333,8.37416666667
465.88,7.13635,26.0615833333,21.1992222222,21.9764166666,6.19108333333,6.993875,6.586,7.771,15.74825,8.36816666666
