wavelength,Back_TanArtf,Belly_TanArtf,Breast_TanArtf,Crissum_TanArtf,Crown_TanArtf,DorTail_TanArtf,Patch10_TanArtf,Patch11_TanArtf,Patch12_TanArtf,Patch13_TanArtf,Rump_TanArtf,Throat_TanArtf,WingTip_TanArtf
603.56,5.76973333333,36.7336666667,36.9030333333,31.0012,25.1779333333,6.1356,18.3992,13.2228666667,4.1451,26.6706666667,33.5004666667,36.9618,7.95273333333
603.89,5.782,36.8017333333,36.9386333333,31.0703333333,25.2446666666,6.13093333333,18.4238666667,13.2276,4.14686666667,26.7307333333,33.5610666667,37.0207333333,7.96433333333
604.23,5.74573333333,36.8157333333,36.9361333333,31.0835333333,25.2555333334,6.1236,18.3860666666,13.2135333333,4.12933333333,26.7353333333,33.5676,37.0077333333,7.97566666667
604.56,5.7978,36.9172666667,37.0465666667,31.1887333333,25.3370666667,6.19233333333,18.4172,13.2584666667,4.1739,26.8040666667,33.6791333333,37.1057333333,8.04413333333
604.90,5.80806666666,36.9330666667,37.0353333334,31.1946666667,25.3532666667,6.2322,18.424,13.2498,4.20926666667,26.797,33.683,37.0836,8.0716
605.23,5.82166666667,36.9992666667,37.0817333333,31.2278333333,25.3916,6.241,18.4266,13.2756,4.21706666667,26.8531333333,33.7338,37.1354,8.09053333333
605.57,5.76846666667,37.0097333333,37.0738333333,31.2617333333,25.4115333333,6.2028,18.3968,13.2591333333,4.1611,26.8246666667,33.7098,37.1514666667,8.0714
605.90,5.79946666667,37.0428666667,37.1065,31.3165333333,25.4861333333,6.2422,18.3958666667,13.2955333333,4.20333333333,26.8584666667,33.7525333333,37.1755333334,8.1128
606.24,5.8326,37.0200666667,37.0763666666,31.3412666667,25.5004666667,6.2818,18.3994666667,13.3168666667,4.24066666667,26.8796666666,33.7606,37.1589333333,8.1372
606.58,5.84293333334,37.1032666666,37.0898666667,31.3984666667,25.5512666667,6.29846666667,18.4336,13.3347333333,4.24426666667,26.9386,33.7872666667,37.189,8.14493333334
606.91,5.83146666667,37.1214666667,37.0975666667,31.4024,25.6041333333,6.26926666667,18.4109333333,13.3028,4.2338,26.9656,33.8153333333,37.2054666667,8.15293333333
607.25,5.7852,37.1743333333,37.1537666667,31.4468666667,25.6628666667,6.22706666667,18.4105333333,13.2796666667,4.20496666667,27.031,33.8395333333,37.2214,8.15333333333
607.58,5.74226666666,37.2088,37.1974666667,31.5015666667,25.6638,6.20113333334,18.3901333333,13.2544666667,4.179,27.0645333333,33.8662,37.2491333333,8.1146
607.92,5.7638,37.2579333333,37.2508,31.5702666667,25.722,6.22046666667,18.4182,13.258,4.1923,27.1435333333,33.9202,37.3185333333,8.1168
608.25,5.67886666667,37.2248,37.1947,31.4939333333,25.6937333333,6.1646,18.3506,13.1695333333,4.11146666667,27.1423333333,33.8496,37.2552666667,8.04833333333
608.59,5.62286666667,37.2231333333,37.1847,31.4949666667,25.7052,6.09106666667,18.2800666667,13.1090666667,4.00783333333,27.1656666667,33.8219333333,37.2536,7.99173333333
608.92,5.61673333333,37.2104666667,37.1575,31.4818666667,25.736,6.10573333333,18.2626666667,13.0784,4.00063333333,27.1826,33.7982666667,37.2340666667,7.998
609.26,5.63693333333,37.2202666666,37.1607333333,31.4566666667,25.7764666667,6.14286666667,18.2361333333,13.0656,4.0312,27.2140666667,33.7830666667,37.2150666667,7.9922
609.59,5.62133333333,37.2610666667,37.2034666667,31.4889666667,25.7928666667,6.1112,18.2387333333,13.0158,3.99936666667,27.2788666667,33.8251333333,37.2579333333,7.98313333333
609.93,5.62533333333,37.3672666667,37.2737333333,31.5431666667,25.8552666667,6.1308,18.2538,13.0298,3.98786666667,27.3474,33.8588666666,37.324,8.00826666667
610.26,5.64146666667,37.4342,37.3266333333,31.5989666667,25.9488,6.15413333333,18.2378666667,13.0488666667,4.0205,27.4124666667,33.8848,37.3568666667,8.01013333333
610.60,5.66206666667,37.4966,37.3896,31.6513666667,26.0321333333,6.16386666667,18.2601333333,13.0454,4.03466666667,27.4812666667,33.9118,37.3964,8.0168
610.93,5.7052,37.507,37.4145333333,31.6462,26.0996,6.19606666667,18.2437333333,13.0491333333,4.0333,27.5257333333,33.9424666667,37.4244,8.04606666667
611.27,5.74066666667,37.5546666666,37.4447333333,31.6666,26.1952,6.2488,18.2617333333,13.0886666667,4.06153333333,27.5998,33.9346666667,37.4526666667,8.09526666667
611.60,5.77733333333,37.6342,37.5268,31.7222333333,26.2926666667,6.27106666667,18.2773333334,13.1230666667,4.08763333333,27.6610666666,33.9572666667,37.4925333333,8.14426666667
611.93,5.8704,37.7446666667,37.6341666667,31.8509333333,26.4098,6.31786666667,18.3280666667,13.1996666667,4.1748,27.7644,34.0552,37.5989333333,8.2022
612.27,5.9316,37.8502,37.7992666667,31.9394,26.538,6.39113333333,18.4171333333,13.2810666667,4.27446666667,27.891,34.1685333333,37.7168666667,8.272
612.60,5.9652,37.9484,37.9076333333,32.0493333333,26.6352666667,6.42426666667,18.4442666667,13.3244666667,4.26803333333,27.9746,34.2485333333,37.8252666667,8.2778
612.94,5.92186666667,37.9494666666,37.9302,32.0957,26.6345333333,6.38493333333,18.3916666667,13.2874666667,4.24783333333,27.9939333333,34.2878666667,37.8056666667,8.25733333333
613.27,5.95966666667,37.9982666667,37.9831,32.1752333333,26.7272666667,6.44866666667,18.4006,13.3034666667,4.2959,28.0167333333,34.3229333333,37.819,8.30153333333
613.61,5.93726666667,37.976,37.9706,32.1835333333,26.7171333333,6.44853333333,18.3332,13.233,4.3074,28.0325333333,34.3106,37.8208,8.29086666667
613.94,5.89093333333,38.0030666667,38.0269333333,32.2385333333,26.7293333333,6.419,18.3072666667,13.1855333334,4.26273333333,28.0566,34.3511333333,37.8708,8.27933333333
614.28,5.8586,38.091,38.0724666667,32.2912,26.7466,6.40286666667,18.2736,13.1612666667,4.23763333333,28.0598,34.389,37.9567333333,8.27633333333
614.61,5.8082,38.1922,38.1741,32.3903666667,26.7890666667,6.3736,18.2542666667,13.1704,4.2288,28.0992,34.4650666667,38.0296666667,8.2246
614.94,5.81106666667,38.2890666667,38.2649333333,32.4752666667,26.8158666667,6.3332,18.2396666667,13.1431333333,4.22613333333,28.1089333333,34.5884666667,38.1088,8.2052
615.28,5.7852,38.2976,38.2432333333,32.4784333333,26.8046666667,6.29706666667,18.1963333334,13.1312,4.1906,28.0984,34.5788666667,38.1198666667,8.1606
615.61,5.7518,38.3237333333,38.2653,32.5126666667,26.7714,6.25553333333,18.1532666667,13.1146666667,4.17166666667,28.0820666667,34.5858666667,38.1446,8.1766
615.95,5.71253333333,38.3042,38.1720666667,32.4890333333,26.7333333333,6.23393333333,18.0686,13.0727333333,4.14386666667,28.0297333334,34.524,38.1006666667,8.13773333333
616.28,5.6832,38.3213333333,38.1727,32.4557333333,26.7443333333,6.20826666667,18.0448,13.0514,4.1851,28.0486,34.5433333333,38.1166666667,8.1342
616.61,5.67833333333,38.442,38.2686,32.5439,26.8338666667,6.20706666666,18.0812666667,13.0589333333,4.18843333333,28.0898666667,34.63,38.2263333333,8.14953333333
616.95,5.64253333333,38.5258,38.3084333333,32.5690666667,26.8150666667,6.1734,18.0682,13.0318,4.14633333333,28.1390666667,34.6694666667,38.2714,8.15346666667
617.28,5.6504,38.5652666667,38.3612,32.6273666667,26.9013333334,6.159,18.0593333333,13.0843333333,4.13723333333,28.1440666667,34.7180666667,38.3279333333,8.18113333333
617.62,5.74413333333,38.6460666667,38.4283666667,32.6699666667,26.9946666667,6.20893333333,18.0802666667,13.1250666667,4.1835,28.1808,34.7721333333,38.4009333333,8.26653333333
617.95,5.80826666667,38.6741333333,38.4640666667,32.7661333333,27.0462,6.26993333333,18.1163333333,13.2026,4.2538,28.2558666667,34.8241333333,38.3826,8.31933333333
618.28,5.88,38.6834,38.4639666667,32.8230666667,27.1142666667,6.33986666667,18.1486666667,13.22,4.32543333333,28.2768,34.8574666667,38.4121333333,8.3802
618.62,5.9076,38.6780666667,38.4587333333,32.8197333333,27.161,6.4034,18.1287333333,13.2299333333,4.33253333333,28.2974,34.7928,38.3974,8.39526666667
618.95,5.98713333333,38.7782,38.5866,32.9603666667,27.2876666667,6.48546666667,18.2027333333,13.2571333333,4.41456666667,28.4144666667,34.9472,38.5248,8.4712
619.28,5.9854,38.8189333333,38.6416,33.0273333333,27.3779333333,6.53166666667,18.2072,13.2661333333,4.39803333333,28.4709333333,34.9987333333,38.529,8.469
619.62,6.02126666667,38.9169333333,38.6962,33.1542,27.433,6.60793333333,18.2286666667,13.2812,4.40043333333,28.5424,35.0916666667,38.6033333333,8.5074
619.95,6.01906666667,39.0021333333,38.7856333333,33.2803666667,27.5079333333,6.60966666667,18.1941333333,13.2974,4.34313333333,28.5630666667,35.1314666667,38.6264,8.50486666667
620.28,6.01746666667,39.0418666667,38.8296666667,33.2798666667,27.5556,6.61993333333,18.2029333333,13.3209333333,4.31983333333,28.6132666667,35.1281333333,38.6627333334,8.482
620.62,5.9904,38.9853333333,38.7628666667,33.2830666667,27.5644,6.61773333333,18.1228666667,13.3054,4.3174,28.5520666667,35.0729333333,38.6075333333,8.4388
620.95,5.9522,39.0740666667,38.8683,33.3254,27.6165333333,6.565,18.1207333333,13.2876666667,4.2707,28.6196,35.1233333333,38.6454666667,8.35006666667
621.28,5.83613333333,39.0202,38.7489333333,33.252,27.5436,6.49053333333,18.0356,13.2009333333,4.19153333333,28.5594666667,35.0463333333,38.5446,8.22773333333
621.62,5.79953333333,39.0709333333,38.8136666667,33.3033666667,27.6092,6.45786666667,18.0195333333,13.1756,4.1368,28.5740666667,35.057,38.5713333333,8.195
621.95,5.78773333333,39.149,38.8902666667,33.3456666667,27.6312,6.4256,18.0102,13.1549333334,4.08246666667,28.6502666667,35.0639333333,38.6048,8.1902
622.28,5.67906666667,39.1277333333,38.8660666667,33.3450666667,27.5708666667,6.31046666667,17.9199333334,13.0576666667,4.00093333333,28.6511333333,35.0849333333,38.6042666667,8.11866666667
622.62,5.56873333333,39.1313333333,38.8110333333,33.312,27.5444,6.238,17.8166666667,12.9895333333,3.9073,28.5820666667,35.0547333333,38.5343333333,8.02393333333
622.95,5.53273333333,39.1548,38.8563666667,33.3105666667,27.511,6.17153333333,17.7854666667,12.9471333333,3.8875,28.5814,35.0396,38.5647333333,8.0006
623.28,5.5422,39.2032666667,38.9445666667,33.3661666667,27.561,6.1034,17.7941333333,12.9602,3.90006666667,28.6458666667,35.0698666667,38.6303333333,8.0054
623.62,5.56166666667,39.2591333333,38.9941,33.4361,27.5953333333,6.11786666667,17.7918,12.9358,3.93813333333,28.7160666667,35.1555333333,38.7168,8.01
623.95,5.63273333333,39.3803333333,39.1549,33.6073666667,27.6948,6.17173333334,17.8245333333,12.9715333334,4.00146666667,28.8426,35.2949333333,38.7777333333,8.07726666667
624.28,5.7242,39.5737333333,39.3519666667,33.7348666667,27.8103333333,6.24086666667,17.8976666667,13.0475333334,4.08536666667,28.9912666667,35.4337333334,38.9183333333,8.17446666667
624.62,5.84693333333,39.7092666667,39.4583333333,33.8552333333,27.9124,6.3842,18.0014666667,13.1172666667,4.23256666667,29.0974,35.5698666667,38.9867333333,8.31026666667
624.95,5.8904,39.8309333333,39.6357666667,34.0075333333,28.0042,6.418,18.0334,13.1698666667,4.27493333334,29.2518666667,35.6920666667,39.1174666667,8.39586666667
625.28,5.90033333333,39.8362,39.6477666667,34.0072,27.9808666667,6.4312,18.0178666667,13.1563333333,4.31076666667,29.3158,35.7175333334,39.1723333333,8.40366666667
625.61,5.87146666667,39.8361333334,39.6538666667,34.0204333333,27.9825333333,6.43686666667,17.9848,13.1586,4.3451,29.3115333334,35.7162666667,39.1465333334,8.44393333333
625.95,5.88546666667,39.9646666667,39.7615,34.1015666667,28.074,6.46333333333,18.0072,13.1967333333,4.3791,29.3714,35.7837333334,39.2451333333,8.47473333333
626.28,5.89993333333,40.0223333333,39.8351,34.1366333333,28.1013333333,6.47926666667,17.9922,13.2067333333,4.41703333333,29.4169333333,35.7840666667,39.2974666667,8.52466666667
626.61,5.90726666667,40.0947333333,39.8602666667,34.1933333333,28.1813333333,6.529,17.9787333333,13.2173333333,4.4269,29.4677333333,35.8159333333,39.3297333333,8.539
626.94,5.88746666667,40.1707333333,39.9261666667,34.2406333333,28.2513333333,6.562,17.9588,13.2266,4.42066666667,29.4878666667,35.8924666667,39.3881333334,8.5322
627.28,5.90673333333,40.1596666667,39.9346333333,34.2239666667,28.2704666667,6.57733333333,17.9456666667,13.237,4.43213333333,29.4938666667,35.8552666667,39.3584,8.55693333333
627.61,5.89406666667,40.0633333333,39.8640333333,34.1931666667,28.2558,6.58213333333,17.9041333333,13.2204,4.44543333333,29.4556,35.7874666667,39.3322,8.57533333333
627.94,5.85613333333,40.0291333333,39.8488,34.1795666667,28.2869333333,6.5746,17.8417333333,13.1676666667,4.40686666667,29.4656,35.7784666667,39.3504666667,8.5392
628.27,5.78753333333,39.9894666667,39.7857666667,34.1541,28.2578,6.5088,17.7309333333,13.1294,4.316,29.4291333333,35.6944,39.3076,8.4948
628.61,5.82486666667,40.0094666667,39.7805333333,34.154,28.2832666667,6.53626666667,17.6984666667,13.1251333333,4.3087,29.4116666667,35.6661333333,39.3011333333,8.47706666667
628.94,5.841,40.0702666667,39.814,34.2168,28.3564,6.5614,17.6884,13.1344,4.3023,29.4266,35.6816666667,39.339,8.50506666667
629.27,5.8706,40.0782666667,39.7834,34.2487333333,28.3897333333,6.557,17.6598,13.1017333333,4.27243333333,29.4152,35.6615333333,39.366,8.4768
629.60,5.95153333333,40.09,39.8087666667,34.3261,28.4266666667,6.6308,17.7028,13.1376,4.34013333333,29.4949333333,35.6711333333,39.3877333333,8.53926666667
629.94,5.99993333333,40.1631333333,39.8828,34.4212,28.5180666666,6.663,17.7569333333,13.1757333333,4.35966666667,29.5686,35.7280666667,39.4535333333,8.5894
630.27,6.02206666666,40.2056666667,39.9131,34.4508,28.6149333334,6.70353333333,17.7846666667,13.218,4.38236666667,29.6176,35.7498666667,39.5164,8.6126
630.60,5.9886,40.1476,39.8869333333,34.4215333333,28.6098666667,6.68733333334,17.7400666667,13.1429333333,4.34716666667,29.6126666667,35.6750666667,39.4655333333,8.5992
630.93,5.91046666667,40.2154,39.9248,34.4765,28.6416666667,6.638,17.6956666667,13.1174,4.29183333333,29.6272666667,35.6606666667,39.4704,8.56886666667
631.26,5.85966666667,40.3427333333,39.9418333333,34.5125333333,28.7105333333,6.5938,17.6504,13.1012,4.22373333333,29.6688,35.6878,39.4985333333,8.5034
631.60,5.81133333333,40.3608,39.9516,34.5483333333,28.6885333333,6.5194,17.6045333334,13.0812,4.1726,29.6619333333,35.6665333333,39.494,8.44986666667
631.93,5.82053333333,40.3874666667,39.9597666667,34.5767666667,28.7138666667,6.53373333333,17.6058,13.0660666667,4.1847,29.6802666666,35.6665333333,39.5284,8.45866666667
632.26,5.74446666667,40.3500666667,39.9503666667,34.5501333333,28.7062,6.50766666667,17.556,13.0302,4.1782,29.6543333333,35.6609333333,39.5034,8.437
632.59,5.75186666667,40.4515333333,40.0778666667,34.6002333333,28.7760666667,6.494,17.5411333333,13.0289333333,4.1882,29.7032,35.7132666667,39.5627333333,8.47966666667
632.92,5.68126666667,40.4836,40.1104666667,34.5936333333,28.7683333333,6.43533333333,17.4926,12.9869333333,4.14526666667,29.7325333333,35.7263333333,39.577,8.42726666667
633.26,5.63273333333,40.5306,40.1130333333,34.5767,28.8121333333,6.37453333333,17.4103333333,12.9376,4.08373333333,29.7097333333,35.7466,39.5778,8.37513333333
633.59,5.579,40.4969333333,40.1072666667,34.5598333333,28.7827333333,6.33173333333,17.3156666667,12.8457333333,4.0245,29.6826666667,35.6942,39.5450666667,8.2934
633.92,5.53433333333,40.4197333333,40.0596,34.5612666667,28.6965333333,6.25906666667,17.2182666667,12.7399333333,3.98366666667,29.6015333333,35.6306666667,39.4532666667,8.21866666667
634.25,5.59433333333,40.5026666667,40.1051,34.6649,28.7724,6.31413333333,17.2658,12.8093333333,4.06053333333,29.6744666667,35.6584666667,39.4651333333,8.29273333333
634.58,5.69473333333,40.5728,40.1279333333,34.7467,28.8154666667,6.41466666667,17.3118,12.8432666667,4.15446666667,29.7280666667,35.7381333333,39.5423333333,8.37126666667
634.91,5.737,40.7027333333,40.2427,34.8511,28.8642666667,6.4666,17.3126666667,12.8507333333,4.19133333333,29.8224666667,35.8358666667,39.6908,8.42826666667
635.25,5.74653333333,40.7501333333,40.2803333333,34.9096333333,28.8973333333,6.46973333333,17.3176,12.8156666667,4.19093333333,29.8116,35.828,39.6805333333,8.43586666667
635.58,5.71106666667,40.8317333333,40.4027333333,34.9945,28.9521333333,6.43873333333,17.3174666667,12.7885333333,4.1661,29.8522666667,35.8837333333,39.7196,8.40126666667
635.91,5.69393333333,40.913,40.4563666666,35.0893666667,28.9903333333,6.43213333333,17.3376,12.795,4.14246666667,29.9200666667,35.896,39.7671333333,8.4424
636.24,5.66106666667,40.823,40.3450333333,35.0286666667,28.9474,6.39826666667,17.2736,12.7469333333,4.13456666667,29.8353333333,35.8314,39.6520666667,8.3878
636.57,5.7082,40.9775333333,40.5166333333,35.1694,29.0930666667,6.46046666667,17.3204666667,12.8064666667,4.19263333333,29.9497333333,35.9077333333,39.7670666667,8.4906
636.90,5.664,41.0142666667,40.5698,35.2237,29.1,6.45213333334,17.2614,12.7562666666,4.16556666667,29.9606,35.8911333333,39.7594,8.4928
637.23,5.6218,41.0534,40.5880666667,35.2314333333,29.1096666667,6.44406666667,17.202,12.7493333334,4.13243333333,29.941,35.8716,39.7170666667,8.47953333333
637.56,5.62326666667,41.1051333333,40.6629333333,35.2521333333,29.1434666666,6.45233333333,17.1612,12.7565333333,4.1474,29.9634,35.8826666667,39.7137333334,8.53226666667
637.90,5.53593333333,41.0572,40.6580333334,35.1926,29.077,6.31806666667,17.0398666666,12.6440666667,4.0408,29.8691333333,35.8344,39.6762666667,8.43146666667
638.23,5.44006666667,41.0583333333,40.6647,35.1411333333,29.07,6.21493333333,16.9076666667,12.5639333333,3.9408,29.8111333333,35.7460666667,39.6185333334,8.39993333333
638.56,5.4582,41.0399333333,40.6578666667,35.0937,29.0684666667,6.21206666667,16.8936666667,12.5602,3.97736666667,29.7576,35.6993333333,39.5304666667,8.44006666667
638.89,5.60466666667,41.1626,40.7677666667,35.1651,29.1742,6.38073333333,16.958,12.6696666667,4.10683333333,29.9268666667,35.8001333333,39.6114666667,8.60806666667
639.22,5.68126666667,41.1580666667,40.7278666667,35.1541,29.1940666667,6.47033333333,16.9297333333,12.6920666667,4.161,29.9259333333,35.7601333333,39.6124,8.69246666667
639.55,5.78626666666,41.1862666667,40.7760666667,35.2152333333,29.287,6.54033333333,16.938,12.7148,4.28953333333,29.9860666667,35.832,39.6632,8.75166666667
639.88,5.76073333333,41.2834666667,40.802,35.2894333333,29.3137333333,6.53913333333,16.9166,12.7008,4.25313333333,30.0412,35.8464,39.7089333333,8.72013333333
640.21,5.8238,41.2813333333,40.7808666667,35.2983,29.3126,6.57153333333,16.8593333333,12.6851333333,4.30233333333,30.0272,35.8480666667,39.6944666667,8.69333333333
640.54,5.8794,41.2551333333,40.745,35.2751333333,29.3211333333,6.604,16.8434,12.6841333333,4.35796666667,30.009,35.8483333333,39.68,8.7106
640.87,5.99053333333,41.3323333333,40.7744666667,35.3476666667,29.405,6.65513333333,16.9025333333,12.7492666667,4.44906666667,30.0716666667,35.9184,39.7618666667,8.8036
641.20,6.1102,41.5384,40.8903666667,35.5078,29.5728666667,6.75153333333,17.0286,12.8248666667,4.53276666667,30.2676666667,36.0874,39.9053333334,8.90966666667
641.53,6.26166666667,41.7669333333,41.0388,35.6674333333,29.7458666667,6.8984,17.1339333334,12.9408,4.69153333333,30.4448,36.2392,40.0366666667,9.04813333333
641.87,6.27753333333,41.7866,41.0856333333,35.7358333333,29.7643333333,6.93786666667,17.1974,12.9910666667,4.7459,30.4856,36.3063333333,40.0808666667,9.03993333333
642.20,6.27113333333,41.7804666667,41.1112666667,35.8221666667,29.8196,6.95606666667,17.2192,13.0276,4.77393333333,30.4850666667,36.3160666667,40.0946,9.03493333333
642.53,6.1592,41.7373333333,41.0311666667,35.7332,29.7805333333,6.87373333333,17.1141333333,12.9407333333,4.66993333333,30.3973333333,36.2495333333,40.0260666667,8.94966666667
642.86,6.16826666667,41.8638666667,41.0969333333,35.8376,29.8945333333,6.86986666667,17.0929333333,12.9771333333,4.71993333333,30.4718,36.3806,40.1512,8.99233333333
