wavelength,Back_PooHism,Belly_PooHism,Breast_PooHism,Crissum_PooHism,Crown_PooHism,DorTail_PooHism,Patch10_PooHism,Patch11_PooHism,Patch12_PooHism,Rump_PooHism,Throat_PooHism,WingTip_PooHism
386.30,8.00033333333,38.4544,4.31393333333,9.73593333333,6.34093333333,6.651,22.9466,4.64993333333,32.6410666667,10.38,29.9385333333,7.46053333333
386.66,8.04686666667,38.5494,4.3374,9.77953333335,6.37593333333,6.70033333333,23.014,4.68106666667,32.6922666667,10.3856,29.9716,7.47840000001
387.03,8.04479999999,38.6041333333,4.34566666667,9.77373333335,6.37933333333,6.6916,23.0655333333,4.69253333333,32.742,10.3940666667,30.0073333333,7.497
387.39,8.0314,38.7342666667,4.32206666667,9.76613333333,6.36293333333,6.66306666667,23.1368,4.67293333333,32.8065333334,10.3801333333,30.0642666667,7.47606666667
387.75,8.05086666667,38.827,4.31273333333,9.79579999999,6.3546,6.66766666667,23.1954,4.68846666667,32.8782,10.4077333333,30.1574,7.4632
388.11,8.02500000001,38.8732666667,4.27413333333,9.77326666667,6.31046666667,6.62706666667,23.2035333333,4.64906666666,32.8672,10.3760666667,30.1739333333,7.43593333334
388.47,8.04606666667,38.9458666666,4.27426666667,9.78253333333,6.31213333333,6.6548,23.2526,4.66673333333,32.8991333333,10.3844,30.199,7.42953333334
388.83,8.07706666667,38.9728,4.26786666667,9.8164,6.3238,6.646,23.2890666667,4.67866666667,32.9276,10.4026666667,30.2044666667,7.42199999999
389.19,8.0516,39.0385333333,4.2268,9.83086666666,6.31026666667,6.61853333333,23.3554666667,4.62413333333,32.9456666667,10.389,30.2467333333,7.39073333334
389.55,8.03446666667,39.0559333333,4.2054,9.82873333334,6.32133333333,6.59886666667,23.381,4.60793333333,33.0160666667,10.4014666667,30.2737333333,7.37293333333
389.91,8.02926666667,39.1016666667,4.19466666667,9.84146666666,6.30473333333,6.5792,23.4612,4.59713333333,33.0814,10.4037333333,30.3568,7.36646666665
390.27,8.0464,39.1505333333,4.23093333333,9.92093333335,6.36173333333,6.62086666667,23.5641333333,4.65833333333,33.1554666667,10.444,30.4156,7.41093333334
390.63,8.02633333334,39.1434,4.2378,9.91433333334,6.34293333334,6.5994,23.5862,4.6624,33.1618,10.4627333333,30.4342666667,7.41393333334
391.00,8.06760000001,39.2214666667,4.24333333333,9.95060000001,6.3656,6.6128,23.6648666667,4.68873333333,33.222,10.4951333333,30.4904,7.41986666667
391.36,8.12500000001,39.2928,4.31333333333,10.0268666667,6.43093333333,6.67546666667,23.7353333333,4.73386666667,33.3286,10.5628,30.5997333333,7.47906666666
391.72,8.13086666666,39.3604,4.33166666667,10.0269333333,6.45726666667,6.66833333333,23.8154666667,4.7296,33.3816666667,10.5672666667,30.6674,7.48926666667
392.08,8.15986666667,39.4280666667,4.34606666667,10.0676,6.47906666667,6.67553333333,23.9006666667,4.7514,33.4639333333,10.604,30.7348,7.52119999999
392.44,8.14206666667,39.5053333333,4.3258,10.0783333333,6.482,6.64466666667,23.9436666667,4.7354,33.4774666667,10.6153333333,30.7983333333,7.52033333332
392.80,8.1374,39.6168666667,4.31526666667,10.0792666667,6.485,6.65126666667,24.0142,4.74373333333,33.5395333333,10.622,30.8439333333,7.52933333335
393.16,8.17486666666,39.7311333333,4.35706666667,10.107,6.52473333334,6.6886,24.111,4.795,33.5924666667,10.6553333333,30.9227333333,7.56693333334
393.52,8.1566,39.7641333333,4.33506666666,10.0859333333,6.49653333333,6.63853333333,24.1147333333,4.77466666667,33.5478,10.6184,30.9059333333,7.55073333332
393.88,8.16933333333,39.7917333333,4.36106666667,10.0875333333,6.50953333333,6.653,24.1285333333,4.77386666667,33.5446,10.625,30.9111333333,7.55653333333
394.24,8.19080000001,39.8787333333,4.37313333333,10.0955333333,6.5176,6.66973333333,24.1808666667,4.77846666666,33.5652666667,10.6629333333,30.9316666667,7.56506666667
394.60,8.17486666666,39.9688,4.32386666667,10.0772666667,6.49213333333,6.63106666667,24.2471333333,4.7458,33.6261333333,10.6332,30.9842,7.5224
394.96,8.11313333334,39.9920666667,4.24726666667,10.0247333333,6.41466666667,6.554,24.2413333333,4.66166666667,33.6177333333,10.5636,30.9483333334,7.44879999999
395.32,8.09126666666,39.9652,4.19693333333,9.983,6.36533333333,6.50326666667,24.2308,4.61826666667,33.5782666667,10.5224666667,30.9146666667,7.40046666667
395.68,8.06826666667,40.0095333333,4.15046666667,9.96286666667,6.32493333333,6.47386666667,24.25,4.58886666666,33.5983333333,10.4888,30.9149333333,7.37779999999
396.04,8.06026666667,40.0915333333,4.14733333333,9.96446666665,6.33213333333,6.4788,24.3026666667,4.58146666667,33.6502,10.4910666667,30.9797333333,7.35780000001
396.40,8.10226666667,40.2512666667,4.1928,10.0185333333,6.35373333333,6.52946666667,24.4224,4.61566666667,33.7802666667,10.5382,31.1052,7.39153333333
396.76,8.08266666667,40.2666,4.15453333333,9.99099999999,6.319,6.494,24.4266,4.56826666667,33.763,10.4955333333,31.1345333333,7.347
397.12,8.07979999999,40.2924,4.1558,10.02,6.32746666667,6.48993333333,24.4316666667,4.56933333333,33.791,10.5200666667,31.1432,7.35113333335
397.48,8.12019999999,40.4256666667,4.18686666666,10.0726666667,6.35533333333,6.52366666667,24.5565333333,4.5908,33.8852666667,10.5667333333,31.2684,7.36806666667
397.84,8.12259999999,40.5048,4.15606666666,10.0902666667,6.34546666667,6.50146666667,24.6425333333,4.57146666667,33.9388666667,10.5584666667,31.3321333333,7.347
398.20,8.08300000001,40.5445333333,4.08893333334,10.0519333333,6.30586666667,6.45086666667,24.6446666667,4.50873333333,33.9730666667,10.4856666667,31.3577333333,7.2978
398.56,8.09093333333,40.6338666667,4.11666666666,10.1052,6.34186666667,6.4752,24.7064666667,4.53226666667,34.032,10.514,31.4297333333,7.33866666665
398.92,8.15453333333,40.7504,4.19453333333,10.1952666667,6.45713333333,6.54533333333,24.8199333333,4.61993333333,34.1236666667,10.6025333333,31.5309333333,7.4256
399.28,8.19740000001,40.9279333333,4.23866666667,10.2713333333,6.5084,6.60526666667,24.9384666667,4.65913333333,34.2312666667,10.6606,31.6200666667,7.48200000001
399.64,8.22786666667,40.9748666667,4.2836,10.3258,6.54913333333,6.6412,24.9943333333,4.68386666667,34.2551333333,10.697,31.6334,7.51839999999
400.00,8.24446666667,41.0559333333,4.29373333333,10.3472666667,6.55766666667,6.64486666667,25.0448666667,4.69353333333,34.3004,10.7003333333,31.6892666667,7.54753333333
400.36,8.23246666667,41.0658,4.27146666667,10.3278,6.56753333333,6.62966666667,25.0641333334,4.68706666667,34.2924666667,10.6923333333,31.6816,7.54126666667
400.72,8.25126666666,41.1734666667,4.3088,10.3963333333,6.59306666667,6.65086666667,25.1557333333,4.7176,34.3594,10.7432666667,31.7323333333,7.5748
401.08,8.28853333334,41.3026,4.33866666667,10.4442666667,6.61166666667,6.66926666667,25.2716666667,4.75486666667,34.4721333333,10.7584,31.8606,7.59566666667
401.44,8.28719999999,41.3600666666,4.34353333333,10.4509333333,6.6188,6.65993333333,25.3099333333,4.7414,34.4962,10.7765333333,31.8618,7.59819999999
401.80,8.31099999999,41.4919333334,4.38313333333,10.5077333333,6.67,6.7074,25.3999333333,4.7906,34.5851333333,10.8216666667,31.9578666667,7.64986666666
402.16,8.35793333333,41.6093333333,4.44246666667,10.5670666667,6.70426666667,6.7496,25.5166,4.84666666666,34.6734,10.8984,32.0598666667,7.71153333333
402.52,8.37686666667,41.7003333333,4.43353333333,10.5831333333,6.698,6.74786666667,25.5873333333,4.8292,34.7441333333,10.8997333333,32.1227333333,7.69653333333
402.88,8.40280000001,41.7980666667,4.43893333333,10.6117333333,6.6902,6.7544,25.6656666666,4.8354,34.8208666667,10.9242666667,32.2203333333,7.70293333333
403.24,8.38626666667,41.8542,4.42686666667,10.6163333333,6.67046666667,6.718,25.6946,4.83106666667,34.8317333333,10.927,32.2496666667,7.68426666666
403.60,8.38493333333,41.9732666667,4.4102,10.6156,6.66293333333,6.70386666667,25.7437333333,4.81666666667,34.886,10.917,32.2922,7.67953333333
403.95,8.38973333333,42.1022666667,4.41773333333,10.6363333333,6.67053333333,6.72766666667,25.8094666667,4.8212,34.9546666667,10.949,32.3384666667,7.68093333333
404.31,8.37746666666,42.1378666667,4.40593333333,10.6278666667,6.64706666667,6.70393333333,25.8266,4.7952,34.9782,10.9252666667,32.3328666667,7.66019999999
404.67,8.3536,42.1575333333,4.39593333333,10.608,6.64593333333,6.68446666667,25.8526666667,4.7734,35.0036666667,10.9033333333,32.3624,7.63433333333
405.03,8.3064,42.1431333333,4.3416,10.5332666667,6.60853333334,6.6368,25.8423333333,4.7052,34.9669333333,10.8515333333,32.3165333333,7.5836
405.39,8.2828,42.1296,4.3194,10.5138,6.6032,6.63453333333,25.8250666667,4.6962,34.9506,10.8224,32.3052,7.5646
405.75,8.2602,42.0954666667,4.29086666666,10.4755333333,6.57306666667,6.57813333333,25.8209333333,4.66393333333,34.9224666667,10.7977333333,32.269,7.52713333333
406.11,8.27539999999,42.1694666667,4.29066666667,10.4919333333,6.58526666667,6.5768,25.8554,4.66833333333,34.9428,10.8002,32.2948,7.52746666667
406.47,8.32746666667,42.2796,4.34366666667,10.5462666667,6.6418,6.64126666667,25.944,4.71673333333,35.0161333333,10.8591333333,32.3631333333,7.58693333333
406.83,8.3036,42.3455333333,4.31773333333,10.5280666667,6.62253333333,6.62866666667,25.976,4.66926666667,35.03,10.8284,32.3742666667,7.57140000001
407.19,8.29053333333,42.4082666667,4.2924,10.5102666667,6.63386666667,6.62626666667,26.0272666667,4.65213333333,35.0772666667,10.8054,32.4078,7.55733333333
407.55,8.30853333333,42.4748666667,4.2976,10.5424666667,6.66206666667,6.64013333333,26.1002666667,4.67473333333,35.1354,10.8232,32.493,7.55706666667
407.90,8.33333333333,42.4996666667,4.3066,10.5739333333,6.7012,6.64106666667,26.1646666667,4.68733333333,35.1318,10.8430666667,32.5240666667,7.56693333332
408.26,8.39413333333,42.62,4.35533333333,10.6438,6.76173333333,6.69686666667,26.2546666667,4.7376,35.1970666667,10.8912666667,32.605,7.60846666667
408.62,8.42733333333,42.7077333333,4.35946666667,10.6704,6.7894,6.70826666667,26.3116666667,4.73993333333,35.219,10.917,32.6449333333,7.63400000001
408.98,8.46879999999,42.7650666667,4.4006,10.745,6.82473333333,6.74653333333,26.367,4.78626666667,35.244,10.9636,32.7088,7.67633333335
409.34,8.51446666667,42.9102,4.42513333333,10.8056,6.85446666667,6.77673333333,26.4759333333,4.81186666667,35.3354666667,11.0117333333,32.8144666667,7.72159999999
409.70,8.53526666666,43.0283333333,4.43033333333,10.8422,6.87526666667,6.80826666667,26.551,4.81813333333,35.4041333333,11.033,32.8822,7.74813333333
410.06,8.51966666667,43.0416666667,4.41686666667,10.838,6.8854,6.7936,26.5787333333,4.79646666667,35.4268,11.0274,32.9041333333,7.72946666666
410.42,8.50113333334,43.0446,4.3796,10.8064,6.84473333333,6.74746666667,26.5886,4.77813333333,35.4192666667,11.0058,32.9100666667,7.69873333333
410.77,8.51999999999,43.0870666667,4.3982,10.8501333333,6.87793333333,6.7554,26.6447333333,4.81866666667,35.4647333334,11.0453333333,32.9487333333,7.71126666668
411.13,8.57746666667,43.1540666667,4.44386666667,10.9005333333,6.91213333333,6.7908,26.7225333333,4.859,35.5076,11.0978666667,33.0112666667,7.75546666666
411.49,8.56546666667,43.189,4.42693333333,10.9017333333,6.9042,6.7782,26.7423333333,4.845,35.5245333333,11.0975333333,33.0346666667,7.75759999999
411.85,8.57593333333,43.2625333333,4.42306666667,10.9291333333,6.89926666667,6.78173333333,26.7770666667,4.84586666667,35.6091333333,11.1062,33.1019333333,7.78306666667
412.21,8.56533333334,43.3221333333,4.40526666667,10.9416666667,6.89946666667,6.7692,26.8181333333,4.84386666666,35.6342666667,11.1134,33.1594666667,7.79206666666
412.57,8.58286666666,43.3885333333,4.39946666667,10.9556666667,6.89286666667,6.77166666667,26.8766666667,4.8448,35.7130666666,11.1129333333,33.2074,7.79446666667
412.92,8.61013333334,43.5665333333,4.40233333333,10.9835333333,6.9106,6.7778,26.9852666667,4.84093333333,35.8259333333,11.1276,33.2978666667,7.80366666665
413.28,8.61033333334,43.6174,4.3906,10.9776666667,6.89853333333,6.75073333333,27.0440666667,4.83453333333,35.8389333333,11.1359333333,33.3428666667,7.77353333333
413.64,8.63366666667,43.7004666667,4.4058,10.9952,6.90746666667,6.7552,27.0873333333,4.8556,35.8872666667,11.1617333333,33.39,7.7688
414.00,8.65166666666,43.7995333333,4.42073333333,11.0211333333,6.89553333333,6.76026666667,27.1430666667,4.862,35.9441333333,11.1649333333,33.4223333333,7.76593333334
414.36,8.6622,43.8394666667,4.44286666667,11.0384666667,6.9208,6.76966666667,27.1808,4.87006666667,35.9492666667,11.1835333334,33.4221333333,7.7732
414.72,8.65413333333,43.8982,4.43886666667,11.0194666667,6.92053333334,6.77166666667,27.1916666667,4.85546666666,35.9647333333,11.1716,33.4479333333,7.76453333333
415.07,8.65133333333,43.9535333333,4.42246666667,11.0138,6.9148,6.75713333333,27.2212666667,4.84193333333,35.9803333333,11.1630666667,33.4832666667,7.75480000001
415.43,8.66019999999,44.0018666667,4.4134,11.0012,6.90686666667,6.7428,27.2423333333,4.83233333333,36.0192,11.1668,33.4858,7.74686666667
415.79,8.64160000001,44.0265333333,4.41473333333,10.9822,6.89386666667,6.743,27.2705333333,4.82333333334,36.0138,11.1513333333,33.4646,7.72826666667
416.15,8.63239999999,44.0714666667,4.39886666667,10.9734666667,6.8746,6.7234,27.2950666667,4.79306666667,36.0620666667,11.1392,33.4552666667,7.71366666666
416.51,8.64780000001,44.1386,4.42106666666,11.0092,6.89,6.7402,27.3524,4.81986666667,36.1053333333,11.1576,33.5187333333,7.72380000001
416.86,8.66020000001,44.1708666667,4.42906666667,11.0368666667,6.90333333333,6.7676,27.393,4.82533333333,36.1446,11.175,33.5394,7.74880000001
417.22,8.65626666666,44.2266666667,4.42913333333,11.0354,6.90586666667,6.76306666667,27.4084,4.81973333333,36.1757333334,11.1667333333,33.5334,7.74933333334
417.58,8.65186666667,44.2417333333,4.41966666667,11.0437333333,6.88773333334,6.7438,27.4301333333,4.79853333333,36.1840666667,11.1578,33.5408,7.74973333333
417.94,8.63806666666,44.2824666666,4.38086666667,11.0322,6.87453333333,6.73153333333,27.4477333333,4.7758,36.1982,11.146,33.5604,7.73206666667
418.29,8.62293333333,44.3029333333,4.35886666667,11.0316666667,6.86113333334,6.71766666667,27.4558,4.7578,36.2060666667,11.1299333333,33.5708,7.72146666666
418.65,8.62886666666,44.3076,4.3424,11.0328,6.84453333333,6.6998,27.4658666667,4.74106666667,36.1980666667,11.1129333333,33.5714,7.71300000001
419.01,8.62386666667,44.3676666667,4.33593333333,11.0464,6.84086666667,6.69606666666,27.5098666667,4.73193333333,36.2394,11.1137333333,33.6010666667,7.70733333333
419.37,8.63213333333,44.4034666667,4.35133333334,11.0754666667,6.85573333333,6.7088,27.5639333333,4.7356,36.2451333333,11.1251333333,33.626,7.72073333333
419.73,8.64193333333,44.4861333333,4.361,11.0997333333,6.86806666667,6.71426666667,27.6125333333,4.74566666667,36.2786666667,11.1332,33.6694,7.72913333333
420.08,8.63119999999,44.5330666667,4.35733333333,11.106,6.85886666667,6.70353333334,27.6465333333,4.74573333333,36.3044666667,11.1388666667,33.7055333333,7.72540000001
420.44,8.61053333334,44.5424666667,4.34413333333,11.0844666667,6.83926666667,6.68753333333,27.6426,4.7322,36.2941333333,11.1221333333,33.6835333333,7.70766666668
420.80,8.60026666667,44.5552666667,4.3344,11.0774666667,6.8296,6.67233333333,27.6584666667,4.734,36.2804,11.1153333333,33.6878,7.69866666667
421.16,8.62306666667,44.6130666667,4.34686666667,11.1072666667,6.8364,6.69826666667,27.7006666667,4.7486,36.3332666667,11.1254,33.7424666667,7.72506666667
421.51,8.61993333334,44.6943333333,4.34226666667,11.1152666667,6.8468,6.711,27.7505333333,4.753,36.3752,11.1321333333,33.7886666667,7.72820000001
421.87,8.63266666667,44.7437333333,4.36526666667,11.1452,6.86666666667,6.71953333333,27.8021333333,4.776,36.3972,11.1478,33.8247333333,7.74966666666
422.23,8.66293333333,44.846,4.38513333333,11.1852,6.89166666667,6.7412,27.8729333333,4.79633333333,36.4550666667,11.1686,33.8946,7.76799999999
422.58,8.6772,44.9554,4.4094,11.225,6.91126666666,6.7676,27.9593333333,4.82133333333,36.5354,11.2022666667,33.9626666667,7.79106666667
422.94,8.68966666667,45.0391333334,4.4218,11.2505333333,6.91673333333,6.77146666667,28.017,4.8346,36.5820666667,11.2074666667,34.0075333333,7.80739999999
423.30,8.69146666667,45.1196666667,4.4234,11.2703333333,6.9184,6.77866666667,28.058,4.8462,36.6344,11.2156,34.0568,7.81060000001
423.66,8.70553333334,45.1598666667,4.4208,11.2886,6.9254,6.7762,28.0937333333,4.85086666667,36.6666,11.2338666667,34.0896666667,7.81233333333
424.01,8.73499999999,45.2288,4.43766666667,11.3192,6.94013333334,6.80133333333,28.1614,4.86593333333,36.7058,11.2504666666,34.1367333333,7.82533333332
424.37,8.76093333334,45.3199333333,4.45153333333,11.3592666667,6.97126666667,6.82233333333,28.2442,4.88333333333,36.7672666667,11.2839333333,34.2148666667,7.85106666668
424.73,8.76806666667,45.3798666667,4.458,11.3778666667,6.9738,6.81466666667,28.2809333334,4.87706666667,36.8042,11.2920666667,34.2455333333,7.85413333333
425.08,8.77720000001,45.4502,4.45706666667,11.3924666667,6.98986666667,6.8042,28.3524,4.87746666666,36.8434,11.3074666667,34.2810666667,7.86186666667
425.44,8.78846666667,45.4852666667,4.45766666667,11.4129333333,7.00126666667,6.79566666667,28.3914,4.87866666666,36.8572,11.3156,34.3029333333,7.86760000001
425.80,8.79593333333,45.5478666667,4.45733333333,11.4254666667,7.00553333333,6.79066666667,28.4446666667,4.88146666667,36.909,11.3236,34.3547333333,7.87986666667
426.16,8.79326666667,45.5922,4.45793333333,11.4264666667,7.00646666666,6.78766666667,28.5034,4.88013333333,36.9539333333,11.3306,34.3855333333,7.87993333333
426.51,8.80913333333,45.6446666667,4.46406666667,11.4494666667,7.024,6.79086666667,28.5566666667,4.89473333333,36.9766666667,11.3462,34.4315333333,7.89306666666
426.87,8.82086666666,45.6685333333,4.47413333333,11.471,7.04566666667,6.80173333333,28.5892666667,4.91213333333,36.992,11.3770666667,34.4672,7.9014
427.23,8.8432,45.7235333333,4.4832,11.4864666667,7.06326666667,6.80273333333,28.6574666667,4.92206666667,37.0211333333,11.4020666667,34.5196,7.91686666666
427.58,8.84906666666,45.8181333333,4.4798,11.4996,7.07786666667,6.80033333333,28.7377333333,4.9166,37.0752666667,11.4080666667,34.5828666667,7.92293333332
427.94,8.84600000001,45.8528,4.47226666667,11.5069333333,7.08913333333,6.786,28.7861333333,4.91206666667,37.1015333333,11.4122,34.6201333333,7.92033333333
428.30,8.85713333333,45.9232,4.46993333333,11.5178666666,7.08566666667,6.77546666667,28.8344,4.90973333333,37.1304,11.4200666667,34.6504666667,7.92253333332
428.65,8.88353333333,46.034,4.49066666666,11.5564,7.1194,6.80106666667,28.9252,4.9448,37.1956,11.4533333333,34.7407333334,7.9408
429.01,8.8838,46.0996666667,4.49813333333,11.5869333333,7.12806666667,6.8068,28.9843333333,4.95053333333,37.2237333333,11.4693333333,34.7886666667,7.9376
429.37,8.90513333334,46.2053333333,4.5114,11.6197333333,7.1262,6.82886666666,29.0540666667,4.96313333333,37.2928,11.4887333333,34.8552,7.9568
429.72,8.91626666667,46.2842,4.50846666667,11.6371333334,7.1254,6.84466666667,29.1056,4.9596,37.3087333333,11.4967333333,34.8943333333,7.94946666667
430.08,8.9302,46.3817333333,4.50986666667,11.6634,7.13453333333,6.84453333334,29.1653333333,4.96053333333,37.3288,11.5072,34.9435333333,7.95960000001
430.44,8.93546666667,46.4133333333,4.50106666667,11.6676666667,7.13033333334,6.83206666667,29.1830666667,4.94333333333,37.3404,11.5136666667,34.9309333333,7.9568
430.79,8.93786666667,46.4583333333,4.4938,11.6811333333,7.12946666667,6.83406666667,29.2244,4.93733333333,37.3606666667,11.5107333333,34.9395333333,7.95453333334
