wavelength,Back_SalAlbf,Belly_SalAlbf,Breast_SalAlbf,Crissum_SalAlbf,Crown_SalAlbf,DorTail_SalAlbf,Patch10_SalAlbf,Patch11_SalAlbf,Rump_SalAlbf,Throat_SalAlbf,WingTip_SalAlbf
396.04,6.42793333333,21.6682,14.4991333333,21.1162666667,5.6632,8.57766666667,6.64813333333,12.7705333333,9.21153333334,25.0298666667,8.95246666667
396.40,6.3874,21.726,14.5323333334,21.1734666667,5.66726666667,8.5766,6.65386666667,12.8106,9.22773333333,25.0867333333,8.9598
396.76,6.33433333333,21.7149333333,14.5066666667,21.1641333333,5.63233333333,8.54026666667,6.57906666667,12.8034666667,9.19640000001,25.0648666667,8.90853333333
397.12,6.28773333333,21.7129333333,14.4893333333,21.1719333333,5.59753333333,8.51726666667,6.541,12.7934666667,9.15393333334,25.0915333334,8.8746
397.48,6.30926666667,21.7906,14.5296666667,21.2086666667,5.62206666667,8.5762,6.5896,12.8682,9.17200000001,25.1571333333,8.9174
397.84,6.30653333333,21.8912,14.5928666666,21.2998666667,5.6362,8.60746666667,6.65206666667,12.903,9.21559999999,25.2704666667,8.968
398.20,6.30306666667,21.9746,14.6275333333,21.3321333333,5.661,8.613,6.66766666667,12.9414,9.23006666667,25.3614,8.97653333333
398.56,6.26773333333,22.0040666667,14.6443333334,21.4072,5.65106666667,8.60466666667,6.65666666667,12.9748666667,9.22526666667,25.4450666666,8.96586666667
398.92,6.33266666667,22.1666,14.7687333333,21.5744666667,5.74046666667,8.688,6.75306666667,13.1036666667,9.32933333333,25.6192666667,9.051
399.28,6.32233333333,22.1755333333,14.7628666667,21.6255333334,5.73826666667,8.687,6.75766666667,13.1211333333,9.34973333334,25.6759333333,9.0532
399.64,6.3116,22.2568666667,14.8031333333,21.6992666667,5.742,8.69066666667,6.75613333333,13.1684,9.35640000001,25.7596666667,9.03773333333
400.00,6.3446,22.3530666666,14.8504,21.7771333333,5.75173333333,8.69786666667,6.80073333333,13.2542666667,9.39786666666,25.8817333333,9.07673333333
400.36,6.35446666667,22.4254,14.8784666667,21.8562,5.73606666667,8.6902,6.77073333333,13.2789333333,9.40813333334,25.9650666667,9.05906666667
400.72,6.39973333333,22.5512,14.9457333334,21.9753333333,5.7842,8.76726666667,6.8516,13.3343333333,9.4846,26.1216,9.13326666667
401.08,6.43566666667,22.6296,15.0183333333,22.088,5.85946666667,8.84893333333,6.91093333333,13.4097333333,9.54113333333,26.2362,9.19506666666
401.44,6.4466,22.745,15.0954,22.2065333333,5.8586,8.86513333333,6.90553333333,13.4572,9.57326666667,26.3511333333,9.2088
401.80,6.43733333334,22.8022666667,15.1258666666,22.2739333333,5.85353333333,8.87746666667,6.90186666667,13.5082,9.5818,26.4279333333,9.20326666667
402.16,6.40826666667,22.8584,15.1588,22.3843333333,5.81646666667,8.86553333333,6.88573333333,13.5598,9.60073333333,26.5186666667,9.22686666666
402.52,6.44033333333,22.9634666667,15.2142666667,22.4568666667,5.80926666667,8.89893333333,6.90826666667,13.5983333333,9.63000000001,26.5996666667,9.25893333333
402.88,6.37726666667,22.9788,15.1664,22.4356,5.72546666667,8.8374,6.8544,13.5874666667,9.56586666667,26.6055333333,9.21486666667
403.24,6.34273333334,23.0370666667,15.1847333333,22.4714666667,5.70053333333,8.83066666667,6.846,13.6,9.55086666667,26.6744,9.20426666667
403.60,6.35206666667,23.1016666667,15.2167333333,22.5430666667,5.7238,8.84946666667,6.8676,13.6264,9.57066666667,26.7433333333,9.25120000001
403.95,6.362,23.1820666667,15.2815333333,22.6460666667,5.75226666667,8.91553333333,6.89146666666,13.6639333333,9.62406666667,26.8655333333,9.29586666666
404.31,6.34126666667,23.2255333333,15.3056,22.6821333333,5.73273333333,8.90873333333,6.90573333333,13.6816,9.61793333334,26.9039333333,9.28446666666
404.67,6.3158,23.265,15.3218,22.7389333333,5.70493333333,8.8854,6.87806666667,13.7043333333,9.59873333333,26.9622666667,9.27366666667
405.03,6.31473333333,23.3742666667,15.3586,22.8203333333,5.68006666667,8.8944,6.89113333333,13.7595333333,9.62786666667,27.0726666667,9.28586666667
405.39,6.33266666667,23.4211333333,15.3782,22.8966,5.70753333333,8.90786666667,6.9288,13.7795333333,9.65306666666,27.1682666667,9.31639999999
405.75,6.3104,23.4598,15.3892666667,22.9444,5.70226666666,8.89726666667,6.92473333333,13.7839333333,9.6358,27.2318,9.30273333333
406.11,6.3468,23.5413333333,15.4368666667,22.9697333333,5.725,8.94226666667,6.9502,13.8087333333,9.66833333333,27.3323333333,9.30506666667
406.47,6.35813333333,23.6076,15.4811333333,23.0789333333,5.76233333333,8.9824,6.98206666666,13.8638666667,9.6866,27.4234666667,9.32553333333
406.83,6.35886666667,23.6466666667,15.4934,23.1333333334,5.79393333333,8.9932,7.0098,13.8624666667,9.71133333333,27.5038,9.32579999999
407.19,6.34953333333,23.6874,15.5088666667,23.1599333333,5.77033333333,8.96586666667,6.98666666667,13.8819333333,9.70753333333,27.5430666667,9.29986666667
407.55,6.32726666667,23.7345333333,15.5096666667,23.2186,5.7454,8.95893333333,6.97653333333,13.9209333333,9.68773333333,27.6092,9.26953333333
407.90,6.2898,23.7570666667,15.5010666667,23.2268666667,5.7024,8.9148,6.942,13.9327333333,9.64473333333,27.6421333333,9.2314
408.26,6.306,23.837,15.5251333333,23.3122666667,5.7324,8.9274,6.9704,13.9679333333,9.68646666667,27.7381333333,9.24846666666
408.62,6.31526666667,23.8884666667,15.5619333333,23.3717333333,5.729,8.92746666667,6.9716,13.9739333333,9.68906666667,27.8096666667,9.24340000001
408.98,6.32153333333,23.8960666667,15.5602,23.3894,5.73493333333,8.93426666667,6.95993333333,13.9594,9.68239999999,27.8211333333,9.23353333333
409.34,6.3168,23.9764666667,15.5924666667,23.4390666666,5.74946666667,8.94413333333,6.96486666667,13.9774666667,9.6932,27.8724666667,9.23386666667
409.70,6.3124,24.0308666667,15.6025333333,23.4732,5.7322,8.94266666667,6.96153333333,13.9746,9.6874,27.9142666667,9.2178
410.06,6.3078,24.0784,15.616,23.5121333333,5.7228,8.93766666667,6.948,13.9843333333,9.66113333334,27.9555333333,9.21046666667
410.42,6.24586666667,24.0919333333,15.6068,23.4978,5.66486666667,8.8666,6.8988,13.9572666667,9.62573333333,28.0046,9.17986666667
410.77,6.27733333333,24.155,15.671,23.5919333333,5.66493333333,8.90566666667,6.92393333333,14.0335333333,9.64773333334,28.0996,9.22326666666
411.13,6.3326,24.2611333333,15.7116,23.7062,5.7274,8.9618,6.98806666667,14.0949333333,9.704,28.2481333333,9.29413333334
411.49,6.35253333333,24.3172666667,15.7598666667,23.7456666667,5.7516,8.98353333333,7.0014,14.1141333333,9.73786666667,28.3077333333,9.33633333332
411.85,6.37393333333,24.3854666667,15.7797333333,23.8332,5.7746,8.994,7.03553333333,14.1518,9.76393333333,28.3660666667,9.35746666667
412.21,6.393,24.4408,15.8161333333,23.8866666667,5.7844,9.02433333333,7.05066666667,14.2182666667,9.7456,28.4438,9.39380000001
412.57,6.40793333333,24.5212,15.8359333333,23.9326666667,5.82053333334,9.0446,7.0886,14.2757333333,9.7836,28.5063333333,9.42346666667
412.92,6.38873333333,24.5724666667,15.849,23.9856,5.7912,9.01666666667,7.0802,14.3,9.76666666667,28.5762,9.40786666667
413.28,6.40273333333,24.6089333333,15.8553333333,24.0438666667,5.78126666667,9.0342,7.08193333333,14.3734,9.77026666667,28.6268666667,9.42333333333
413.64,6.4132,24.6984666667,15.9227333333,24.1508666667,5.81513333333,9.06293333333,7.10413333333,14.4411333333,9.80893333333,28.7184666667,9.49326666667
414.00,6.40226666667,24.7622,15.9492666667,24.2594,5.8198,9.07673333333,7.1198,14.4849333333,9.84779999999,28.7837333333,9.51906666668
414.36,6.43613333333,24.8484666666,16.0004666667,24.3556,5.85253333333,9.13346666667,7.17,14.5653333333,9.90206666667,28.8634666667,9.55780000001
414.72,6.4186,24.9381333333,16.0156,24.4191333333,5.8384,9.14846666667,7.14986666667,14.5838666667,9.92466666667,28.9020666667,9.55153333333
415.07,6.3682,24.9789333333,16.0355333333,24.4728666667,5.78626666667,9.13013333333,7.11906666667,14.607,9.90726666665,28.8982,9.52973333333
415.43,6.39286666667,25.0442666666,16.0728666667,24.5489333333,5.77406666667,9.15453333333,7.14806666667,14.6695333333,9.93659999999,28.9688666667,9.55006666666
415.79,6.364,25.0766666667,16.0765333333,24.5786,5.748,9.16846666666,7.14926666667,14.6645333333,9.93199999999,29.0139333333,9.53726666667
416.15,6.33246666667,25.1168666667,16.0889333333,24.6098666667,5.72126666667,9.18679999999,7.14313333334,14.6854666667,9.95566666667,29.0689333333,9.53913333333
416.51,6.31633333333,25.1533333333,16.1003333333,24.6622666667,5.7088,9.21306666667,7.13986666667,14.7150666667,9.98320000001,29.1108,9.55653333333
416.86,6.29386666667,25.2060666667,16.1218,24.7254666667,5.71233333333,9.24926666668,7.15,14.7607333333,10.0172666667,29.1625333333,9.59613333332
417.22,6.24313333333,25.2408666667,16.1085333333,24.7579333333,5.67966666667,9.2354,7.129,14.748,10.0094666667,29.1890666667,9.58079999999
417.58,6.21966666667,25.2620666667,16.0913333333,24.7962666667,5.64326666667,9.23180000001,7.10426666667,14.7625333333,10.0069333333,29.2346,9.56660000001
417.94,6.18193333333,25.269,16.0836,24.8258666667,5.6178,9.20113333334,7.0876,14.7774666667,9.99533333333,29.2502,9.55913333332
418.29,6.17126666667,25.3082666667,16.0555333333,24.8586666667,5.6002,9.19520000001,7.07213333333,14.7672,9.98373333335,29.2754666667,9.55653333335
418.65,6.15133333333,25.3251333333,16.0454666667,24.8936,5.61146666667,9.19266666666,7.06893333333,14.7832,9.97859999999,29.2754,9.56166666667
419.01,6.12986666667,25.3452666667,16.0316666667,24.9319333333,5.60246666667,9.20786666665,7.07206666667,14.7817333333,9.98333333333,29.3108666667,9.56286666667
419.37,6.06793333333,25.36,15.9888666667,24.9503333333,5.56593333333,9.17166666667,7.02406666667,14.7442666667,9.95453333335,29.3115333333,9.52026666667
419.73,6.03893333333,25.3844666667,15.9755333333,24.9893333333,5.54053333333,9.14939999999,6.99233333333,14.7525333333,9.93853333333,29.3308666667,9.50946666667
420.08,6.02246666667,25.416,15.9708,25.0396,5.53713333333,9.14013333333,6.98926666667,14.7532666667,9.94353333333,29.3442,9.50733333333
420.44,5.99113333333,25.4423333333,15.9537333334,25.0775333333,5.50373333333,9.12406666667,6.97273333333,14.7486,9.91779999999,29.3451333333,9.4824
420.80,5.96873333333,25.4512,15.9402,25.1005333333,5.48113333333,9.09373333333,6.96473333334,14.7447333333,9.90233333332,29.3494,9.45633333334
421.16,5.96586666667,25.4723333334,15.9406666667,25.1536,5.4754,9.09299999999,6.96906666667,14.7636,9.90506666666,29.3817333333,9.45526666668
421.51,5.97446666667,25.5056666667,15.9419333333,25.2042,5.48273333333,9.10406666667,6.989,14.7766,9.91033333332,29.3957333333,9.46246666667
421.87,5.95733333333,25.5278666667,15.9204666667,25.2366666667,5.456,9.0986,6.98433333333,14.7632666667,9.89933333332,29.4164666667,9.44573333333
422.23,5.92966666667,25.5549333333,15.9106666667,25.2833333333,5.43066666667,9.09853333334,6.97726666667,14.7815333333,9.90239999999,29.4432,9.44093333333
422.58,5.89413333333,25.5767333333,15.8941333333,25.3180666667,5.38286666667,9.07326666667,6.9508,14.7749333333,9.88733333335,29.4756666667,9.41920000001
422.94,5.8878,25.6390666667,15.9156666667,25.3768666666,5.3642,9.064,6.943,14.7966666667,9.88439999999,29.5135333333,9.41580000001
423.30,5.88986666667,25.7016666667,15.9278666667,25.4456,5.3644,9.09159999999,6.9612,14.8359333333,9.90566666666,29.5768666667,9.43986666667
423.66,5.8944,25.7566666666,15.9488,25.5054666667,5.36693333333,9.10840000001,6.97273333333,14.8752,9.9172,29.6258666667,9.44819999999
424.01,5.87633333333,25.8010666667,15.9653333333,25.5712,5.34733333333,9.10553333333,6.96986666667,14.8951333333,9.91326666667,29.6721333333,9.44246666665
424.37,5.87353333333,25.8438,15.9874666667,25.6241333334,5.3496,9.1218,6.98206666667,14.9348666667,9.92586666667,29.7405333333,9.45606666666
424.73,5.8854,25.9172,16.025,25.7026666667,5.3558,9.15153333334,6.9862,14.9788,9.95213333332,29.8141333333,9.48706666667
425.08,5.86353333333,25.9482666667,16.0361333333,25.7267333333,5.3436,9.14806666666,6.97486666667,14.9811333333,9.94026666666,29.8366666667,9.48093333334
425.44,5.82693333333,25.9908666667,16.0437333333,25.7776,5.32293333333,9.13886666666,6.9514,14.9926,9.94459999999,29.8768,9.46906666668
425.80,5.8192,26.0371333333,16.0648,25.8452666667,5.32966666667,9.14506666667,6.94193333333,15.0264666667,9.94866666667,29.9364,9.47093333333
426.16,5.81766666667,26.0904666667,16.1056666667,25.9131333334,5.34193333333,9.15813333334,6.94226666666,15.0565333333,9.95253333333,29.9942666667,9.47826666667
426.51,5.85346666667,26.1747333333,16.1542,26.0074,5.378,9.20493333333,6.98506666667,15.1173333333,9.99039999999,30.0944666667,9.52339999999
426.87,5.84093333333,26.2074,16.1570666667,26.0634666667,5.38486666667,9.21206666666,6.98433333333,15.1443333333,9.99433333334,30.1434666667,9.52920000001
427.23,5.85073333333,26.2724,16.2052,26.158,5.39813333333,9.22373333334,6.99066666667,15.2067333333,10.0109333333,30.216,9.54453333334
427.58,5.83053333333,26.2995333333,16.2027333334,26.2111333333,5.385,9.21080000001,6.9818,15.2080666667,10.0152666667,30.2570666667,9.53506666667
427.94,5.82066666667,26.3306,16.195,26.243,5.36786666667,9.2088,6.96966666667,15.2212666667,10.0106,30.2878,9.53039999999
428.30,5.83173333333,26.3908666666,16.2302,26.3474666667,5.37533333333,9.21413333335,6.97426666667,15.2554,10.0298666667,30.3543333333,9.54626666667
428.65,5.81753333333,26.4369333333,16.2242,26.4016,5.37226666667,9.2094,6.96673333333,15.2512,10.0232,30.3912,9.53659999999
429.01,5.82753333333,26.5008666667,16.2578666667,26.4969333333,5.37133333333,9.21080000001,6.97093333333,15.3046,10.0504,30.4764,9.56133333333
429.37,5.8668,26.601,16.3156666667,26.5958666667,5.39733333333,9.25266666667,7.02093333333,15.3859333333,10.0888666667,30.5921333333,9.60226666668
429.72,5.89753333333,26.6632666667,16.3518,26.6609333333,5.423,9.29133333335,7.07206666666,15.418,10.1203333333,30.6278,9.64660000001
430.08,5.92146666667,26.7400666667,16.38,26.735,5.44526666667,9.30753333333,7.0962,15.468,10.1480666667,30.6894666667,9.66900000001
430.44,5.9182,26.8071333333,16.4188666667,26.8102,5.4466,9.31553333335,7.1068,15.5038,10.1526,30.7479333333,9.67753333332
430.79,5.9478,26.8918666667,16.4704666667,26.8758666667,5.47833333334,9.35413333334,7.1432,15.5474,10.2023333333,30.8278,9.72493333333
431.15,5.91206666667,26.9034,16.4482666667,26.8779333333,5.439,9.3216,7.11726666667,15.5179333333,10.1767333333,30.8470666667,9.70166666666
431.50,5.9242,26.9932,16.5016,26.9582,5.45,9.33939999999,7.13566666667,15.5693333333,10.1906666667,30.9166666667,9.72446666667
431.86,5.94093333333,27.0755333333,16.5280666667,27.0356666667,5.45733333333,9.34926666666,7.14,15.6061333333,10.2105333333,30.9864666667,9.73113333333
432.22,5.93413333333,27.1332666667,16.5327333333,27.0678,5.45146666667,9.34406666667,7.13493333333,15.6081333333,10.2108,31.0276,9.73006666668
432.57,5.94213333333,27.1713333333,16.5576666667,27.1252,5.4614,9.34506666668,7.1536,15.6396,10.2126,31.0708666667,9.73000000001
432.93,5.95786666667,27.241,16.5819333334,27.1970666667,5.47606666667,9.37019999999,7.17193333333,15.6660666667,10.2332,31.1301333333,9.74066666668
433.29,5.9394,27.2361333334,16.5618666667,27.1858666667,5.4542,9.33086666667,7.13706666667,15.6406666667,10.1983333333,31.1336,9.715
433.64,5.95826666667,27.3098,16.5999333333,27.2394666666,5.4676,9.33886666667,7.15426666667,15.6903333334,10.2228,31.2034,9.719
434.00,5.96333333333,27.3172,16.6053333333,27.2627333333,5.45806666667,9.33326666667,7.15773333333,15.6881333333,10.2158666667,31.2208,9.711
434.35,5.94706666667,27.3309333333,16.6001333333,27.2700666667,5.44933333333,9.32213333333,7.13833333333,15.6909333333,10.2115333333,31.2376666667,9.68926666667
434.71,5.932,27.3648,16.6141333334,27.3301333334,5.43473333333,9.29820000001,7.12033333333,15.7149333333,10.191,31.2768666667,9.67333333333
435.07,5.95733333333,27.4174666667,16.6498666666,27.3924,5.46273333333,9.31280000001,7.15266666667,15.7482,10.2193333333,31.3281333333,9.6902
435.42,5.98193333333,27.4646666667,16.6701333333,27.4712,5.4822,9.33426666666,7.1738,15.7706,10.2349333333,31.3826,9.70793333333
435.78,5.98666666667,27.4942666667,16.6986666667,27.5078666667,5.5024,9.33813333332,7.1886,15.7862666667,10.2354666667,31.4306,9.72226666666
436.13,5.99693333333,27.5454666667,16.7252666667,27.5740666667,5.5236,9.34406666667,7.20033333333,15.8239333334,10.2588666667,31.4863333333,9.73126666665
436.49,6.0312,27.6126,16.7624666667,27.6446,5.54566666667,9.38233333334,7.21966666667,15.8668,10.2874666667,31.5548,9.76019999999
436.84,6.055,27.6816,16.8,27.7152666667,5.56333333333,9.40553333334,7.24993333334,15.9204666667,10.3122,31.6093333333,9.78666666667
437.20,6.06306666667,27.7536,16.8473333334,27.8010666667,5.5694,9.44539999999,7.26473333333,15.9698,10.3348,31.6743333333,9.80113333332
437.56,6.04293333333,27.7943333333,16.8558666667,27.8536,5.55986666666,9.44073333333,7.24773333333,15.9787333333,10.3305333333,31.7091333333,9.79833333334
437.91,6.06033333333,27.8948,16.9063333333,27.9581333333,5.58266666667,9.46786666667,7.27446666667,16.022,10.3634,31.798,9.83446666668
438.27,6.0796,27.9765333333,16.9463333333,28.0407333333,5.6018,9.48573333333,7.29546666667,16.055,10.3866666667,31.8530666667,9.86093333332
438.62,6.0618,27.9938,16.919,28.0395333333,5.5774,9.47559999999,7.28446666666,16.0418,10.3752666667,31.8456,9.83466666667
438.98,6.05926666667,28.0358,16.9363333333,28.0818,5.57146666666,9.48386666666,7.278,16.0516666667,10.3715333333,31.8632666667,9.83280000001
439.33,6.0626,28.0833333333,16.9624666667,28.1181333333,5.57453333333,9.49733333334,7.28893333333,16.0898,10.3798666667,31.9077333333,9.84920000001
439.69,6.07633333333,28.1338,16.9878666667,28.1928,5.58333333333,9.5166,7.2984,16.1233333333,10.3983333333,31.9548,9.86453333334
440.04,6.0824,28.1594666667,16.9922666667,28.2322666667,5.5842,9.52079999999,7.30806666666,16.1316,10.3976,31.9749333333,9.8714
440.40,6.06733333333,28.2165333333,17.0174666667,28.2956666667,5.57966666667,9.52746666667,7.31193333333,16.1532,10.4113333333,32.0306666667,9.877
440.75,6.04206666667,28.2106,17.0184666667,28.3168,5.5518,9.50379999999,7.29000000001,16.1424666667,10.3900666667,32.0214,9.85586666667
441.11,6.0558,28.2591333333,17.0289333334,28.3702666666,5.5704,9.51493333333,7.31326666666,16.1723333333,10.4069333333,32.0493333333,9.87493333332
441.47,6.04986666666,28.2958,17.0413333333,28.4214666667,5.56613333333,9.50953333335,7.31113333334,16.1862666667,10.4112666667,32.0995333333,9.88133333333
441.82,6.02353333333,28.3206,17.0384,28.4364666667,5.54386666667,9.50693333334,7.28746666667,16.1926,10.407,32.0904666667,9.85966666667
442.18,6.02013333334,28.3489333333,17.0408666667,28.5011333333,5.52586666667,9.50313333335,7.29420000001,16.2154666667,10.4186666667,32.1282666667,9.85573333333
442.53,6.04006666667,28.4207333333,17.0841333333,28.5888666667,5.547,9.54213333333,7.3298,16.2665333333,10.4523333333,32.1966666667,9.89233333334
442.89,6.05833333333,28.4886666667,17.1102666667,28.6870666667,5.56,9.58426666668,7.35886666667,16.3348,10.4882,32.2568666666,9.94066666667
443.24,6.04573333333,28.5312,17.1050666667,28.7458,5.54766666667,9.59020000001,7.35240000001,16.3544666667,10.5034666667,32.2726,9.94193333332
443.60,6.03633333333,28.6087333333,17.1278,28.8425333333,5.54326666667,9.62166666667,7.36280000001,16.4195333333,10.5283333333,32.323,9.9652
443.95,6.0118,28.6608,17.1226,28.9074,5.51386666667,9.62686666667,7.36026666667,16.4564,10.5263333333,32.3370666667,9.97806666667
