wavelength,Back_TanHeif,Belly_TanHeif,Breast_TanHeif,Crissum_TanHeif,Crown_TanHeif,DorTail_TanHeif,Patch10_TanHeif,Rump_TanHeif,Throat_TanHeif,WingTip_TanHeif
393.16,7.35853333334,18.1204,12.6142,13.6289333333,5.68573333333,6.5816,7.77753333333,8.26506666667,12.2907333333,8.02706666667
393.52,7.3444,18.1214,12.5897333333,13.609,5.657,6.5458,7.74873333333,8.24593333333,12.3403333333,7.97746666667
393.88,7.3558,18.1503333333,12.6476666667,13.5958,5.71446666667,6.57686666667,7.77793333333,8.23033333333,12.4246666667,8.01693333333
394.24,7.30153333333,18.1280666667,12.6236666667,13.5547333333,5.66533333333,6.5162,7.7252,8.16393333333,12.4083333333,7.94946666667
394.60,7.31266666667,18.1524,12.6800666667,13.539,5.72133333333,6.52253333333,7.69813333333,8.18586666667,12.4541333333,7.94286666667
394.96,7.324,18.2616,12.7210666667,13.5706666667,5.7706,6.57653333333,7.70833333333,8.1884,12.5847333333,7.95073333333
395.32,7.43786666667,18.3912,12.8614,13.6865333333,5.92126666667,6.67946666667,7.8368,8.3032,12.7405333333,8.0528
395.68,7.35526666667,18.3290666667,12.8345333334,13.6624666667,5.90746666667,6.6258,7.77533333333,8.25646666667,12.7612666667,7.99853333333
396.04,7.34946666667,18.3446666666,12.8741333333,13.6487333333,5.874,6.63646666667,7.74253333333,8.20433333333,12.8278666667,7.9966
396.40,7.37913333333,18.4264,12.9479333333,13.6615333333,5.95586666667,6.67766666667,7.73453333333,8.2654,12.9328666667,8.02506666667
396.76,7.45793333333,18.5199333333,13.0633333333,13.7688666667,6.0486,6.72366666667,7.81906666667,8.31853333333,13.0355333334,8.09126666667
397.12,7.41033333333,18.5358666667,13.1258,13.754,6.06766666667,6.72533333333,7.82193333334,8.28693333333,13.0386666666,8.113
397.48,7.45133333333,18.6372,13.2575333333,13.8211333333,6.12466666667,6.7784,7.8492,8.29946666667,13.1357333333,8.17913333333
397.84,7.47006666667,18.7018666666,13.292,13.8695333333,6.1626,6.76053333333,7.84626666667,8.3362,13.2228,8.19093333333
398.20,7.45326666667,18.7399333333,13.3488666666,13.8238,6.159,6.7546,7.83753333333,8.32066666667,13.3051333333,8.21446666667
398.56,7.54073333333,18.8880666667,13.4759333333,13.9223333333,6.2832,6.8834,7.97806666667,8.3618,13.481,8.31826666667
398.92,7.61033333333,18.9577333333,13.6154666667,13.9793333333,6.33646666667,6.90453333333,8.07153333333,8.40686666667,13.618,8.41873333333
399.28,7.5928,18.9746,13.6394666667,13.9406,6.31646666667,6.84826666667,8.04493333334,8.33606666667,13.6794666667,8.3948
399.64,7.65826666667,19.0396666667,13.726,13.9634,6.3976,6.90053333333,8.11626666666,8.34906666667,13.8055333333,8.4424
400.00,7.679,19.0788,13.7819333334,13.9856,6.4732,6.91106666667,8.17080000001,8.37473333333,13.9005333333,8.487
400.36,7.74486666667,19.1478666667,13.8640666667,14.0367333333,6.48086666667,6.92333333333,8.28566666666,8.3804,14.0189333333,8.52226666667
400.72,7.74086666667,19.2147333334,13.9469333333,14.0605333333,6.49906666666,6.95066666667,8.27826666666,8.4152,14.1246666667,8.5418
401.08,7.711,19.2416666667,13.9599333333,14.0004666667,6.47686666667,6.903,8.25586666667,8.37773333333,14.1930666667,8.49186666667
401.44,7.69346666667,19.2052666667,13.9558,13.9784,6.4616,6.87066666667,8.23313333334,8.35173333333,14.2362666667,8.46433333333
401.80,7.67546666667,19.2027333333,13.9855333333,13.93,6.46946666667,6.8626,8.24046666666,8.30866666667,14.3212,8.45173333334
402.16,7.69706666667,19.2528,14.048,13.9630666667,6.5036,6.86586666666,8.26386666666,8.311,14.407,8.47706666667
402.52,7.68193333333,19.2385333333,14.0786,13.9393333333,6.492,6.80646666667,8.23213333333,8.34113333333,14.4794,8.47293333333
402.88,7.5722,19.1355333333,13.9936,13.8053333333,6.42313333333,6.71553333333,8.0828,8.22673333333,14.4295333334,8.38026666667
403.24,7.4992,19.1184,13.9779333333,13.7641333333,6.37486666666,6.67026666667,8.00893333333,8.18206666667,14.438,8.29386666667
403.60,7.46713333334,19.1557333333,14.0229333333,13.7801333333,6.37006666667,6.6822,7.98539999999,8.20406666667,14.5125333333,8.27666666667
403.95,7.459,19.1878666667,14.0866,13.7828666667,6.39833333333,6.69993333333,7.99319999999,8.19746666666,14.572,8.269
404.31,7.45393333333,19.2508,14.1339333334,13.8094666667,6.4648,6.74133333334,7.95793333333,8.23653333333,14.6684666667,8.269
404.67,7.49893333333,19.3126666667,14.2048,13.8011333333,6.54513333334,6.76626666667,8.04046666666,8.27806666667,14.799,8.35
405.03,7.59533333333,19.3869333333,14.3008666666,13.8863333333,6.67633333333,6.882,8.12033333333,8.37226666667,14.9160666667,8.45773333333
405.39,7.61826666667,19.4375333333,14.3515333333,13.8866,6.73533333333,6.943,8.15493333334,8.39026666667,15.0193333333,8.49126666667
405.75,7.598,19.4623333334,14.4068666666,13.8633333333,6.707,6.91053333333,8.10986666667,8.36133333333,15.0452,8.4758
406.11,7.47226666667,19.36,14.3302,13.7443333333,6.612,6.83413333333,7.9902,8.2366,14.9993333333,8.36033333333
406.47,7.48466666667,19.3936,14.3796666667,13.7528666667,6.64766666667,6.8512,7.98586666667,8.23206666667,15.0586666667,8.36453333333
406.83,7.44333333333,19.3647333333,14.3561333333,13.7238666666,6.62226666667,6.79553333333,7.94180000001,8.17333333333,15.0668666667,8.29786666667
407.19,7.5738,19.4873333333,14.4941333333,13.8216,6.75046666667,6.91706666667,8.08,8.2624,15.2534666667,8.46426666667
407.55,7.65693333333,19.5657333333,14.5872,13.8580666666,6.8344,6.97466666667,8.1388,8.32266666667,15.3607333333,8.54293333333
407.90,7.65213333333,19.5608666667,14.6221333333,13.8622666667,6.83346666667,6.96773333333,8.12486666667,8.313,15.4518,8.53853333333
408.26,7.67286666667,19.5622,14.6633333333,13.8347333333,6.85393333333,6.9316,8.13979999999,8.28566666667,15.4765333333,8.53013333333
408.62,7.6732,19.5418,14.7218666667,13.8573333333,6.88173333333,6.95046666667,8.10773333334,8.2748,15.537,8.51339999999
408.98,7.63713333333,19.5271333333,14.7164,13.8118666667,6.848,6.87986666667,8.05813333333,8.22253333333,15.5742666667,8.4506
409.34,7.63773333333,19.5683333333,14.8086666667,13.8172,6.8632,6.8186,8.05986666667,8.257,15.6493333333,8.44953333333
409.70,7.6326,19.5862666667,14.8441333333,13.835,6.9314,6.8538,8.10220000001,8.2878,15.7441333333,8.45146666667
410.06,7.81073333333,19.7588,15.0422666667,14.008,7.13293333333,7.00393333333,8.29973333333,8.488,15.9543333333,8.59306666667
410.42,7.75046666666,19.7358666667,15.0312666667,13.9693333333,7.11426666667,6.94853333333,8.27786666667,8.41353333333,15.9689333333,8.55679999999
410.77,7.83533333333,19.8592666667,15.1411333334,14.0584,7.1868,7.0304,8.3826,8.5214,16.1233333333,8.64033333333
411.13,7.83193333333,19.8781333333,15.1830666667,14.0761333333,7.2666,7.05713333333,8.37366666667,8.57986666667,16.1777333333,8.63973333333
411.49,7.77206666667,19.8706,15.1986666667,14.0382,7.2442,6.9596,8.35393333333,8.49426666667,16.1903333333,8.60046666667
411.85,7.6738,19.8202,15.1625333333,13.9567333333,7.21526666667,6.86193333334,8.29466666667,8.42606666667,16.1611333333,8.52693333333
412.21,7.59586666667,19.7711333333,15.1616666667,13.9226,7.19766666667,6.81533333333,8.25566666667,8.39753333333,16.1906,8.50726666667
412.57,7.4826,19.7386,15.1098666667,13.8543333333,7.10973333333,6.69586666667,8.16619999999,8.3002,16.1754,8.38833333333
412.92,7.52326666667,19.8199333333,15.2251333333,13.9438,7.17726666667,6.7424,8.20506666666,8.335,16.2841333333,8.4376
413.28,7.52933333333,19.845,15.2661333333,13.9384666667,7.22326666667,6.76973333333,8.20286666666,8.31773333333,16.3548,8.4256
413.64,7.567,19.8936666667,15.3382,13.9755333333,7.2816,6.7762,8.21686666667,8.3268,16.4235333333,8.48160000001
414.00,7.5044,19.8607333333,15.3118666667,13.9155333333,7.25813333334,6.70413333333,8.13153333333,8.237,16.4444666667,8.4464
414.36,7.47886666667,19.8074666667,15.3368666667,13.8672,7.262,6.67306666667,8.05846666667,8.20186666667,16.4813333333,8.40433333333
414.72,7.41746666667,19.7394,15.3258,13.8074666667,7.2704,6.62526666667,7.99186666667,8.10586666667,16.4954666667,8.32646666667
415.07,7.30186666667,19.6583333333,15.2542666667,13.7140666667,7.18766666667,6.53826666667,7.88499999999,7.96173333333,16.4651333333,8.23806666667
415.43,7.29786666666,19.6461333333,15.2885333333,13.6953333333,7.22066666667,6.57153333333,7.8496,7.9468,16.5315333333,8.21553333333
415.79,7.3594,19.7130666667,15.3764666667,13.7573333333,7.29833333333,6.64193333333,7.8726,7.97633333333,16.6637333333,8.264
416.15,7.38513333333,19.7236666667,15.4438,13.7953333333,7.36086666667,6.70633333333,7.8746,7.9606,16.7648,8.31453333333
416.51,7.38833333333,19.6843333333,15.4534,13.7594,7.39406666667,6.72606666667,7.8456,7.91573333333,16.8132,8.32073333333
416.86,7.31786666667,19.5642666667,15.3819333333,13.6595333333,7.34673333333,6.67093333333,7.75093333333,7.8168,16.8080666667,8.25986666667
417.22,7.28173333333,19.5077333333,15.3456,13.6228666667,7.3352,6.65873333333,7.69553333333,7.7554,16.8372666667,8.2526
417.58,7.13853333333,19.3601333333,15.2214,13.4818666667,7.205,6.5314,7.55846666666,7.60173333334,16.7998,8.11193333333
417.94,7.11653333333,19.3094666667,15.2224666667,13.4310666667,7.21246666666,6.52446666667,7.52759999999,7.5534,16.8464666667,8.10493333333
418.29,7.107,19.2838666667,15.2124,13.4103333333,7.21486666667,6.53786666667,7.51413333333,7.51593333333,16.8836666667,8.12206666667
418.65,7.08633333333,19.2740666667,15.22,13.4034666667,7.2268,6.5526,7.49853333334,7.479,16.9306666666,8.15433333334
419.01,7.05713333333,19.2145333333,15.2157333333,13.364,7.2038,6.52473333333,7.47086666666,7.406,16.9546666667,8.12813333333
419.37,7.023,19.1526,15.1766666666,13.3338,7.1864,6.5094,7.40966666667,7.34613333333,16.9768666667,8.1114
419.73,7.01826666667,19.1434,15.1856,13.3259333333,7.2084,6.50553333333,7.39766666666,7.30173333333,17.0172,8.12326666667
420.08,6.97733333333,19.0973333333,15.1480666667,13.2618666667,7.17546666667,6.45933333333,7.34386666666,7.2154,17.0274666667,8.08046666667
420.44,6.9694,19.1028666667,15.1724,13.2668666667,7.20953333333,6.4736,7.34326666666,7.20113333333,17.0644,8.0912
420.80,6.9476,19.0904,15.1768666667,13.2548666667,7.21533333333,6.4666,7.32106666667,7.162,17.1024666667,8.10033333333
421.16,6.88866666667,19.0356,15.1568666667,13.2217333333,7.1864,6.42126666667,7.25766666667,7.0842,17.0972666667,8.06813333333
421.51,6.92926666667,19.0717333333,15.2147333333,13.2719333333,7.26066666667,6.47686666667,7.28173333333,7.097,17.153,8.12386666667
421.87,6.89166666667,19.0319333333,15.1808,13.243,7.246,6.45453333333,7.2248,7.03946666667,17.1575333333,8.09873333333
422.23,6.85786666667,18.9938666667,15.1649333333,13.2286,7.2442,6.44806666667,7.2,6.993,17.1846,8.07206666667
422.58,6.83646666667,18.9670666667,15.1687333333,13.1972,7.24046666666,6.42813333333,7.16126666667,6.96166666667,17.1938666667,8.04293333333
422.94,6.843,18.977,15.2008666667,13.2024666667,7.27753333333,6.44673333333,7.1584,6.97293333333,17.2528666667,8.06273333333
423.30,6.8502,18.9762666667,15.2280666667,13.2247333333,7.31493333333,6.471,7.16706666667,6.977,17.2967333333,8.08913333333
423.66,6.80073333333,18.9219333333,15.2015333333,13.1832,7.27433333333,6.4348,7.1202,6.92686666666,17.2871333333,8.05286666667
424.01,6.7564,18.8916666667,15.186,13.1527333333,7.26453333333,6.4112,7.08893333333,6.90273333333,17.2735333333,8.02793333333
424.37,6.76266666667,18.9074,15.2028666666,13.1573333333,7.28753333333,6.414,7.08066666666,6.8974,17.3132,8.0548
424.73,6.77453333333,18.9327333333,15.2435333333,13.1812666667,7.32846666667,6.4298,7.0974,6.91173333333,17.3735333333,8.077
425.08,6.78826666667,18.9784,15.2779333333,13.1976666667,7.3764,6.4666,7.13413333334,6.92526666666,17.4195333333,8.10986666667
425.44,6.7916,19.0158,15.3145333333,13.212,7.402,6.49266666667,7.14573333333,6.95366666667,17.465,8.13253333333
425.80,6.78646666667,19.0514666667,15.3678,13.2262666666,7.40913333333,6.4988,7.14326666667,6.95433333333,17.4795333333,8.1302
426.16,6.81073333333,19.1201333334,15.4518666667,13.2660666667,7.45573333334,6.50653333333,7.16673333333,7.00273333333,17.53,8.1724
426.51,6.83406666667,19.1684,15.5033333333,13.3025333333,7.49846666667,6.54153333333,7.2004,7.019,17.5892666667,8.21306666667
426.87,6.8242,19.2052,15.5114,13.3015333333,7.50506666667,6.51966666667,7.2022,6.99886666667,17.575,8.20493333333
427.23,6.84533333333,19.2757333333,15.5531333333,13.3132,7.54653333333,6.52646666667,7.24686666667,7.00733333333,17.6168666667,8.229
427.58,6.84586666667,19.3121333333,15.5761333333,13.3342666667,7.5878,6.54153333333,7.26093333333,7.0282,17.6411333333,8.248
427.94,6.89026666667,19.3692,15.6437333333,13.3784666667,7.6446,6.57413333333,7.3118,7.06313333333,17.7058,8.2946
428.30,6.9092,19.415,15.6824,13.4088,7.67246666667,6.5872,7.35173333333,7.08806666667,17.7519333333,8.32253333333
428.65,6.91706666666,19.4520666667,15.6965333333,13.4174,7.68933333333,6.596,7.36313333334,7.09353333334,17.7535333333,8.3194
429.01,6.97446666667,19.495,15.7540666667,13.4800666667,7.73486666667,6.63,7.4186,7.1526,17.8225333333,8.35973333333
429.37,6.99213333333,19.4845333333,15.7560666667,13.4637333334,7.75146666666,6.6168,7.42760000001,7.1226,17.818,8.35986666667
429.72,6.983,19.4895333333,15.7462,13.4692666667,7.77786666667,6.58826666667,7.44626666666,7.1212,17.8392666667,8.37873333333
430.08,6.9362,19.4782666667,15.7076666667,13.4269333334,7.72553333333,6.55186666667,7.389,7.04846666667,17.8221333333,8.34446666667
430.44,6.9384,19.4915333333,15.7216666666,13.4236666667,7.74886666667,6.53973333334,7.39986666667,7.06466666667,17.8385333333,8.35246666667
430.79,6.93893333333,19.5061333333,15.7450666667,13.4389333333,7.753,6.5336,7.38799999999,7.06713333333,17.8671333333,8.3626
431.15,6.88473333333,19.4728666667,15.7074,13.3952666667,7.6912,6.48446666667,7.32513333333,7.02273333333,17.8330666667,8.31926666667
431.50,6.93626666667,19.5487333333,15.7620666667,13.4394666667,7.714,6.5272,7.35666666666,7.06653333333,17.8771333333,8.3538
431.86,6.93673333333,19.5697333333,15.7518,13.4678666667,7.72886666667,6.5444,7.33446666667,7.08086666667,17.8996666667,8.36333333333
432.22,6.89733333333,19.5269333333,15.7281333333,13.4344,7.68233333333,6.52586666667,7.27993333334,7.04226666667,17.8616,8.32
432.57,6.91066666667,19.5707333333,15.7649333333,13.4457333333,7.6912,6.53093333333,7.284,7.0536,17.8612,8.3324
432.93,6.87233333333,19.5872666667,15.7619333333,13.4229333333,7.6646,6.49586666666,7.23019999999,7.01986666667,17.8518666667,8.30153333333
433.29,6.85373333333,19.6186,15.7782666666,13.4403333333,7.65093333334,6.48793333333,7.22460000001,7.0442,17.8644,8.28866666667
433.64,6.9008,19.6722,15.8253333333,13.4769333333,7.68393333333,6.55173333333,7.27573333333,7.09933333333,17.9017333333,8.32413333333
434.00,6.89946666667,19.7011333333,15.8328666667,13.4858,7.71406666667,6.55533333333,7.28746666667,7.11053333333,17.9004,8.32593333333
434.35,6.88726666667,19.7261333333,15.8280666667,13.5039333333,7.69966666667,6.53893333333,7.26506666668,7.12026666667,17.8838,8.30993333333
434.71,6.88053333333,19.7372666667,15.8102,13.4982,7.68113333333,6.5158,7.25086666667,7.10633333333,17.8598,8.29473333333
435.07,6.94886666667,19.8393333333,15.9187333333,13.5942666667,7.762,6.57666666667,7.33493333334,7.199,17.9296666667,8.36866666666
435.42,6.93633333333,19.8614666667,15.9116666667,13.5796666667,7.77446666667,6.55833333333,7.32673333333,7.2036,17.9198,8.3724
435.78,6.9382,19.9140666667,15.9479333333,13.5970666667,7.77266666667,6.55693333333,7.34413333334,7.22326666667,17.9182,8.3722
436.13,6.97733333333,19.9754,15.9881333333,13.6384,7.80326666667,6.55266666667,7.36773333334,7.2662,17.9394,8.3958
436.49,7.02326666667,20.0018,16.0123333333,13.6967333333,7.84,6.5758,7.4042,7.31513333333,17.9663333333,8.41926666667
436.84,7.0294,20.0024,16.0052666666,13.6866666667,7.8422,6.56646666667,7.40806666666,7.3184,17.95,8.40766666667
437.20,7.02813333333,19.9886666666,16.0039333333,13.6813333333,7.834,6.55366666667,7.39259999999,7.3058,17.9381333333,8.4104
437.56,7.03773333333,20.0225333333,16.0392666667,13.707,7.8494,6.5632,7.38693333334,7.31926666667,17.9651333333,8.43366666667
437.91,7.08333333333,20.0574,16.0842666667,13.7454,7.88073333333,6.60153333333,7.42460000001,7.3592,18.003,8.4698
438.27,7.1094,20.0721333333,16.1048666667,13.7736666667,7.8998,6.63073333333,7.4364,7.36153333333,18.0258,8.48113333333
438.62,7.1302,20.0916666667,16.1438666667,13.799,7.94253333333,6.68793333333,7.45506666667,7.40433333333,18.0799333333,8.50466666667
438.98,7.05053333333,20.0139333333,16.0536666667,13.7082666667,7.8632,6.61753333333,7.35066666667,7.31866666667,17.9909333333,8.41913333333
439.33,7.0652,20.0208,16.0932666667,13.7436666667,7.87973333333,6.62986666666,7.36086666667,7.33013333333,18.021,8.43113333333
439.69,7.06433333333,20.0145333333,16.0981333333,13.7430666667,7.87613333333,6.61653333333,7.3492,7.3166,18.0216,8.4356
440.04,7.0814,20.0454,16.1312,13.7736666666,7.90626666667,6.65046666666,7.38726666666,7.33726666667,18.057,8.46566666667
440.40,7.0026,20.0025333333,16.0751333333,13.704,7.853,6.6,7.31926666667,7.2788,18.0052666667,8.41666666667
440.75,7.00673333333,19.9866666666,16.0704666667,13.7002,7.86213333334,6.61306666667,7.31573333333,7.27966666667,17.9958666667,8.4294
441.11,7.03886666667,20.0382,16.1022666667,13.7262666667,7.90833333333,6.64826666667,7.34506666667,7.31126666667,18.0396666667,8.46633333333
441.47,7.02493333333,20.018,16.0707333333,13.7124666667,7.8978,6.61786666667,7.31733333333,7.27753333333,18.0135333333,8.44173333333
441.82,7.01093333333,19.9964666667,16.0467333333,13.6860666667,7.89926666667,6.60206666667,7.28380000001,7.25853333333,17.9796666667,8.4282
442.18,7.02046666667,20.0325333333,16.0739333333,13.6979333333,7.92633333333,6.622,7.30186666667,7.28246666667,17.9887333333,8.46713333333
442.53,7.01033333333,20.0338666667,16.0722666666,13.7098,7.925,6.62146666667,7.2954,7.2664,17.9674666667,8.4816
442.89,7.06586666667,20.0800666667,16.1174,13.7606666666,7.9962,6.67686666667,7.34193333333,7.3066,18.0319333333,8.53313333334
443.24,7.05233333333,20.0749333333,16.0946666667,13.753,8.00126666666,6.68873333334,7.33813333333,7.283,18.0179333333,8.5408
443.60,7.04213333333,20.0536,16.0786666667,13.7324666667,8.0028,6.67986666667,7.33486666666,7.25446666667,18.0086,8.5346
443.95,6.981,19.9807333333,15.9957333333,13.6538,7.96073333333,6.65213333333,7.26806666667,7.17726666667,17.9501333333,8.48706666666
444.31,6.97806666667,19.9626666667,15.996,13.6546,7.96653333333,6.66013333334,7.27913333332,7.15666666667,17.9778,8.49573333333
444.66,6.97586666667,19.9668,16.0110666667,13.6694,7.97333333333,6.6658,7.27966666667,7.1494,18.0086666667,8.5188
445.02,6.92973333333,19.9064,15.9714666666,13.6454666667,7.9432,6.6416,7.23386666666,7.0922,17.9818666667,8.489
445.37,6.90133333333,19.8774666667,15.9404,13.6243333333,7.92613333333,6.63333333333,7.21966666667,7.05466666666,17.9772,8.47593333334
445.72,6.89953333333,19.887,15.9565333333,13.6354666667,7.94246666667,6.646,7.232,7.04873333333,17.9994666667,8.49333333333
446.08,6.85326666667,19.8429333333,15.9295333333,13.6008,7.909,6.60846666667,7.18620000001,6.9974,17.9826666667,8.46333333333
