wavelength,Back_CisLevf,Belly_CisLevf,Breast_CisLevf,Crissum_CisLevf,Crown_CisLevf,DorTail_CisLevf,Patch10_CisLevf,Patch11_CisLevf,Rump_CisLevf,Throat_CisLevf,WingTip_CisLevf
447.50,45.0748333333,55.5361333333,6.63713333333,44.2463,7.44460000001,4.37106666667,31.0221333333,32.4908666667,47.8636333333,4.96,5.22913333333
447.85,45.1325,55.5964,6.65526666667,44.3169333333,7.46513333333,4.3904,31.0472,32.5218,47.9132777778,4.98313333333,5.25273333333
448.21,45.19,55.6631333333,6.64073333333,44.3732333333,7.46306666666,4.3826,31.0721333333,32.5209333333,47.9759111111,4.97213333333,5.24373333333
448.56,45.2757333333,55.7550666667,6.67113333333,44.4467666667,7.48946666666,4.4022,31.0956,32.5593333333,48.0427666666,4.9984,5.27713333333
448.92,45.3656666667,55.8662,6.68293333333,44.5294,7.51046666667,4.41073333333,31.1384,32.6022666667,48.1271333333,5.01373333333,5.28746666667
449.27,45.426,55.9274666667,6.70033333333,44.5619333333,7.50546666667,4.41466666667,31.1524,32.6077333333,48.213,5.02586666667,5.29273333333
449.62,45.501,56.0233333333,6.72213333333,44.6306,7.523,4.4318,31.1858,32.6157333333,48.2809777778,5.0416,5.3188
449.98,45.5928666667,56.1644666667,6.7196,44.7258333333,7.52153333334,4.4278,31.216,32.6486666667,48.3841888889,5.04,5.31713333333
450.33,45.6827333333,56.2590666667,6.7364,44.8090666667,7.53606666666,4.427,31.2460666667,32.6836,48.4668222222,5.04066666667,5.34046666667
450.69,45.7242666667,56.3294,6.75973333333,44.8459,7.556,4.4488,31.279,32.7128666667,48.5341222222,5.07533333333,5.37206666667
451.04,45.7409333333,56.3517333333,6.7696,44.8495666667,7.55239999999,4.4608,31.2663333333,32.7160666667,48.5613888889,5.07926666667,5.3828
451.40,45.7780333333,56.4383333333,6.7696,44.9199,7.5426,4.4484,31.3109333333,32.7392666667,48.6134888889,5.0728,5.40366666667
451.75,45.8484666666,56.5499333333,6.7762,45.0128666667,7.54580000001,4.43426666667,31.3448,32.7848666667,48.7038222222,5.0674,5.40793333333
452.10,45.8897333333,56.6001333333,6.7724,45.0409,7.53326666667,4.4352,31.3297333333,32.8143333333,48.7500888889,5.06833333333,5.40553333333
452.46,45.8785,56.6227333333,6.72726666667,45.0312333333,7.49653333333,4.4052,31.3154666667,32.8029333333,48.786,5.04053333333,5.3706
452.81,45.8977,56.6681333333,6.72493333333,45.0534,7.48833333333,4.4066,31.309,32.7952,48.8255666667,5.03186666667,5.3634
453.17,45.9797333333,56.7954666667,6.724,45.1800666667,7.50359999999,4.41606666666,31.3594666667,32.8494666667,48.9345222222,5.04,5.36853333333
453.52,46.0516666667,56.8928666667,6.68366666667,45.2432333333,7.47159999999,4.37706666667,31.3786,32.8889333333,49.0384555555,5.00853333333,5.33233333333
453.87,46.0521,56.8972666667,6.69133333333,45.2470333333,7.46853333334,4.3802,31.392,32.8783333333,49.0462777778,5.01366666667,5.34613333333
454.23,46.0138,56.9000666666,6.64706666667,45.2105666667,7.41793333334,4.34193333333,31.3466,32.8452,49.0322777778,4.98386666667,5.31526666667
454.58,46.0573666667,56.9596666667,6.6306,45.2576,7.40419999999,4.33006666667,31.3396666667,32.8416666667,49.0809,4.97273333333,5.29413333333
454.93,46.1067333333,57.0288666667,6.6278,45.3067666667,7.40713333333,4.3364,31.3617333333,32.8541333333,49.1468777778,4.97513333333,5.30406666667
455.29,46.1971,57.1325333333,6.63866666667,45.3752,7.42093333334,4.35233333333,31.3773333333,32.902,49.2368555556,4.99086666667,5.30353333333
455.64,46.1665666666,57.1257333333,6.63206666667,45.3521,7.41306666666,4.36453333333,31.3264,32.8576666667,49.2213777778,4.98146666667,5.28733333334
456.00,46.1799666667,57.1455333333,6.63986666667,45.3645666667,7.42980000001,4.361,31.3244,32.8354,49.2291222222,4.98573333333,5.2914
456.35,46.2383666667,57.2298,6.65153333333,45.4064666667,7.43066666667,4.35966666667,31.3472666666,32.8612,49.2594777778,4.98913333333,5.29
456.70,46.2964,57.3068,6.65293333333,45.4609666667,7.43546666667,4.35673333333,31.3911333333,32.886,49.3128111111,4.98393333333,5.27526666667
457.06,46.2999333333,57.3101333333,6.65933333333,45.4521666667,7.43559999999,4.3656,31.3895333333,32.8817333333,49.3057555555,4.98406666667,5.27833333333
457.41,46.2859,57.3429333333,6.69973333333,45.4727,7.47359999999,4.40066666667,31.399,32.882,49.3198333333,5.0224,5.31026666667
457.76,46.3673666667,57.4454666667,6.7328,45.5418,7.5108,4.44953333333,31.4243333333,32.9434,49.3962333333,5.0678,5.3446
458.12,46.4014,57.4738666667,6.76973333333,45.5684666667,7.55899999999,4.4982,31.4595333333,32.9714,49.4018666667,5.10406666667,5.37993333333
458.47,46.4131666667,57.5253333333,6.8034,45.5797,7.59133333333,4.52246666667,31.5005333333,33.0180666667,49.4452111111,5.13093333333,5.4092
458.82,46.4627666667,57.5924666667,6.79626666667,45.6492,7.58193333333,4.51746666667,31.5426666667,33.0433333334,49.4826333333,5.13553333333,5.3968
459.18,46.4898333333,57.6163333333,6.80226666667,45.6783,7.58239999999,4.5174,31.5592,33.0603333333,49.5152111111,5.139,5.39306666667
459.53,46.5809333333,57.7146,6.81446666667,45.7410333333,7.59346666667,4.5182,31.6136,33.1100666667,49.6012,5.1524,5.4042
459.88,46.6178333333,57.7488666667,6.80266666667,45.7780666667,7.58886666667,4.51233333333,31.6235333333,33.1387333333,49.6326777778,5.15206666667,5.40013333333
460.24,46.6338666667,57.7610666667,6.79646666667,45.7897666667,7.58073333334,4.51766666667,31.6077333333,33.1315333333,49.6563777778,5.1456,5.39693333333
460.59,46.6555,57.8014666667,6.78673333333,45.8126,7.56433333334,4.505,31.5889333334,33.1252666667,49.6832,5.13573333333,5.3958
460.94,46.6836,57.8263333333,6.78486666667,45.835,7.57359999999,4.49766666666,31.5995333333,33.1266666667,49.7375,5.14433333333,5.39293333333
461.29,46.7548,57.883,6.7808,45.8828666667,7.56593333333,4.50453333333,31.6139333333,33.15,49.7965111111,5.14513333333,5.38773333333
461.65,46.7696333333,57.9109333333,6.7512,45.9129333333,7.53713333333,4.46933333333,31.5962,33.1269333333,49.8435777778,5.11553333334,5.36026666667
462.00,46.8252,57.9938666667,6.722,45.9438,7.49693333332,4.4324,31.5826,33.1214,49.9351777778,5.08173333333,5.31906666667
462.35,46.9303666666,58.0652666667,6.68486666667,46.0390666667,7.46320000001,4.39513333333,31.5712,33.1259333333,50.0207333333,5.04386666667,5.28433333333
462.71,46.9710333333,58.0951333333,6.6984,46.0561666667,7.46486666667,4.39746666667,31.5404666667,33.1126666667,50.0822666667,5.04533333333,5.28993333333
463.06,47.0041666667,58.1458666667,6.6864,46.0771666667,7.43799999999,4.38073333333,31.5268,33.0901333333,50.1216444444,5.0258,5.27346666667
463.41,46.9811333333,58.1475333333,6.66293333333,46.0953666667,7.41546666666,4.369,31.4989333333,33.0511333334,50.1429777778,5.00846666667,5.2686
463.76,47.0188,58.2518666667,6.66146666667,46.1516666667,7.38059999999,4.34853333333,31.501,33.0264666667,50.2214777778,4.99033333333,5.25753333333
464.12,47.0779,58.3562,6.68213333333,46.2244333333,7.41786666667,4.36213333333,31.5376666667,33.033,50.3194888889,5.0124,5.27986666667
464.47,47.1364333333,58.3855333333,6.69406666667,46.2777,7.4328,4.37673333333,31.5362666667,33.0344,50.3876666667,5.02573333333,5.29073333333
464.82,47.1820333333,58.4573333333,6.73213333333,46.3275666667,7.44586666667,4.40793333334,31.5469333333,33.0625333333,50.4263,5.04946666667,5.3268
465.17,47.2139333333,58.511,6.742,46.3755333333,7.44979999999,4.39806666667,31.5455333333,33.0782666666,50.4766444444,5.0606,5.3398
465.53,47.2454666666,58.5682,6.7548,46.4161333333,7.44706666667,4.3922,31.5592,33.0933333333,50.5090444444,5.05306666667,5.3434
465.88,47.2777,58.6127333333,6.7924,46.4808,7.5002,4.43546666667,31.5755333333,33.1129333333,50.5413555555,5.09886666666,5.39226666667
466.23,47.3035666667,58.6828666667,6.83766666667,46.5176666667,7.54066666667,4.481,31.5946666667,33.1216,50.591,5.15293333333,5.4392
466.58,47.3622,58.7818,6.85073333333,46.5864333333,7.56413333334,4.5002,31.6322,33.1595333333,50.6864333333,5.16673333333,5.44773333333
466.94,47.3619333333,58.7917333333,6.8822,46.6062333333,7.61059999999,4.54433333333,31.6166,33.1632666667,50.6958222222,5.21226666667,5.48893333333
467.29,47.4552333333,58.9066,6.89253333334,46.6943666667,7.62546666666,4.56013333333,31.6544,33.2336,50.7754555555,5.2368,5.49966666667
467.64,47.5035333333,58.941,6.9078,46.7516,7.65753333334,4.58733333333,31.6882,33.2557333333,50.8292888889,5.26786666667,5.533
467.99,47.5198333333,58.9638,6.89933333333,46.7825666667,7.64173333334,4.5748,31.6936,33.2836666667,50.8443777778,5.25686666667,5.51746666667
468.35,47.5464333333,59.0052,6.9004,46.8343,7.64940000001,4.5802,31.7146,33.3081333333,50.889,5.26466666666,5.52866666667
468.70,47.6423,59.1279333333,6.88693333333,46.9275,7.65,4.57893333333,31.7498,33.3345333333,50.9887111111,5.27346666667,5.54013333333
469.05,47.7312666667,59.2250666667,6.90486666667,47.0190333333,7.67759999999,4.60773333333,31.789,33.3663333333,51.0633555555,5.2914,5.56873333333
469.40,47.8047666667,59.3087333333,6.93346666667,47.0482,7.72093333333,4.655,31.83,33.4134666667,51.1056333333,5.35566666667,5.61733333333
469.75,47.9260666667,59.458,6.94173333333,47.1639,7.72920000001,4.65586666667,31.902,33.4840666667,51.2507333333,5.3728,5.62606666667
470.11,47.9182333333,59.4477333333,6.9134,47.1587666667,7.68439999999,4.63693333333,31.883,33.4576,51.2443111111,5.34846666667,5.61286666667
470.46,47.9309,59.4796,6.90886666666,47.1814333333,7.67793333333,4.6454,31.8785333333,33.4542,51.2547,5.34866666667,5.621
470.81,48.0057,59.5898,6.88173333333,47.2422,7.64266666666,4.60653333333,31.8990666667,33.4782,51.3380666667,5.30733333333,5.59333333333
471.16,48.0668666667,59.6389333333,6.89646666666,47.2855666667,7.65713333333,4.60786666667,31.9264,33.4836666666,51.4227222222,5.30333333333,5.59773333333
471.51,48.1211,59.7412666667,6.92033333333,47.3409666667,7.67233333333,4.61713333333,31.9557333333,33.5294666667,51.4948111111,5.30913333333,5.6084
471.87,48.2475666667,59.8734,6.95553333333,47.4561,7.69953333334,4.65506666667,32.022,33.5794,51.6271111111,5.37013333333,5.661
472.22,48.2398333333,59.9004,6.97553333333,47.4504666667,7.70693333333,4.66413333333,32.0340666667,33.5633333333,51.6334333333,5.38173333333,5.67366666667
472.57,48.2289333333,59.9064666667,6.97526666667,47.4519666667,7.70640000001,4.65846666667,32.0310666667,33.5626,51.6513555556,5.38053333333,5.665
472.92,48.2060666667,59.8978666667,6.96053333333,47.4296666667,7.68693333333,4.64213333333,32.0238,33.5374666667,51.6660111111,5.3736,5.6456
473.27,48.2138333333,59.907,6.9276,47.4714333333,7.64179999999,4.599,32.0246,33.5236,51.7097555556,5.31506666667,5.588
473.62,48.1862333333,59.8852666667,6.90766666667,47.4346333333,7.59260000001,4.57206666667,31.9916,33.4829333333,51.6607222222,5.2812,5.55113333333
473.98,48.1916666667,59.8975333333,6.8682,47.4289333333,7.55633333334,4.53466666667,31.9652,33.4715333333,51.6540777778,5.23853333333,5.50713333333
474.33,48.2100666667,59.9062,6.85273333333,47.4584333333,7.53333333333,4.49193333333,31.9572,33.4554666667,51.6516222222,5.21846666666,5.4822
474.68,48.2269,59.8896,6.85233333333,47.4999666667,7.5276,4.48873333333,31.9758666667,33.4562666667,51.6726,5.22473333333,5.48073333333
475.03,48.1701333333,59.8386,6.83966666667,47.4587,7.4998,4.48933333333,31.9149333333,33.412,51.6000444444,5.22693333333,5.47193333333
475.38,48.2103,59.8807333333,6.8362,47.4794,7.50646666666,4.49866666666,31.9306666667,33.4186,51.6420555555,5.23586666667,5.46673333333
475.73,48.2166333333,59.8862,6.8304,47.4874,7.50439999999,4.4822,31.9027333333,33.4204666667,51.6510333333,5.2114,5.45713333333
476.08,48.2433666666,59.9362,6.81113333333,47.5081666667,7.47233333333,4.45706666667,31.8808666667,33.4378666667,51.6682888889,5.1948,5.4262
476.44,48.2863,59.9699333333,6.80633333333,47.5330333333,7.47226666667,4.46346666667,31.8915333333,33.4419333333,51.6702,5.1914,5.41733333333
476.79,48.3202333333,60.0088,6.8248,47.5734666667,7.48306666667,4.48593333333,31.9238,33.4668666667,51.7011777778,5.2006,5.43
477.14,48.3430333334,60.0301333333,6.84146666667,47.5840666667,7.49206666667,4.49233333333,31.9048666667,33.4429333333,51.6983666667,5.20546666667,5.4446
477.49,48.3630333334,60.0368,6.8534,47.6113,7.51793333334,4.50613333333,31.8928,33.4458666667,51.7286333333,5.22746666667,5.47513333333
477.84,48.3934333333,60.1105333333,6.85633333333,47.6592666667,7.52893333333,4.50173333333,31.9006,33.4584666667,51.7867222222,5.24026666667,5.47346666667
478.19,48.4384666667,60.1934,6.84653333333,47.6785,7.52513333334,4.49993333333,31.9261333333,33.4848666667,51.8379666667,5.24386666667,5.4792
478.54,48.4519666667,60.2171333333,6.8674,47.6859,7.557,4.533,31.9338666667,33.4862,51.8553111111,5.27573333333,5.5146
478.89,48.5557333333,60.3334,6.89733333333,47.7466,7.60353333333,4.5554,32.0058,33.5470666667,51.9468888889,5.30913333333,5.54993333333
479.24,48.5145666667,60.2982666667,6.89026666667,47.7157666667,7.57006666667,4.53566666667,31.9691333333,33.5083333333,51.8772222222,5.30086666667,5.53806666667
479.60,48.4948666667,60.2625333333,6.89066666667,47.6874666667,7.56146666666,4.54973333333,31.9640666667,33.4948,51.8519222222,5.31326666667,5.5364
479.95,48.5021,60.2488666667,6.9138,47.6972,7.59453333333,4.5896,31.9663333333,33.4982,51.8573444445,5.3476,5.57686666667
480.30,48.4780666667,60.2518666667,6.9218,47.6586666667,7.58253333334,4.58386666667,31.9258,33.4783333333,51.8290111111,5.34713333334,5.5882
480.65,48.4611,60.2726666667,6.89573333333,47.6295,7.55539999999,4.56973333333,31.9010666667,33.4475333333,51.7985777778,5.32133333333,5.56246666667
481.00,48.4759,60.3488,6.89853333333,47.6621,7.56200000001,4.58586666667,31.932,33.4852,51.8459555556,5.33013333333,5.56353333333
481.35,48.5082,60.403,6.90053333333,47.6858333333,7.55553333334,4.5842,31.9740666667,33.5170666667,51.8871111111,5.31566666667,5.5582
481.70,48.5570333333,60.4515333333,6.9246,47.7193,7.56973333334,4.6098,32.0334,33.584,51.9196666667,5.33353333333,5.58513333333
482.05,48.6244333333,60.5126666667,6.94126666667,47.7779,7.57280000001,4.62553333333,32.0991333333,33.6552,51.9975666667,5.34266666667,5.59553333333
482.40,48.7009666667,60.6233333333,6.94773333333,47.8321,7.56846666667,4.62926666667,32.1619333333,33.7364,52.0646,5.33746666667,5.5914
482.75,48.7348,60.6723333333,6.933,47.8665666667,7.55220000001,4.6152,32.1929333333,33.7682,52.0883,5.3198,5.57493333333
483.10,48.786,60.7299333333,6.93153333333,47.9106333333,7.55386666667,4.6234,32.2276666667,33.8023333333,52.1431444445,5.31853333333,5.57706666667
483.45,48.8018,60.7710666667,6.91366666667,47.9264,7.53766666667,4.60713333334,32.2262666667,33.805,52.1518777778,5.29853333334,5.56
483.80,48.8232666667,60.8227333333,6.91106666667,47.9588666667,7.53553333333,4.60493333333,32.2594666667,33.8244666667,52.1936111111,5.2938,5.5558
484.15,48.8425333333,60.8396666667,6.8974,47.9808,7.52386666667,4.59353333333,32.2771333333,33.836,52.2205111111,5.28406666667,5.54493333333
484.50,48.8519,60.8500666667,6.88313333334,48.0096333333,7.51226666666,4.58466666667,32.2764666667,33.8374,52.2354222222,5.28246666667,5.536
484.85,48.8515,60.8379333333,6.865,48.0031666667,7.49413333333,4.569,32.2591333333,33.83,52.2322,5.2696,5.527
485.20,48.8603333333,60.8544,6.84986666667,48.0182666667,7.47893333333,4.56253333333,32.2606,33.8298,52.2465444445,5.26286666666,5.51413333333
485.55,48.909,60.931,6.85046666667,48.0686,7.47846666666,4.56846666667,32.2760666667,33.8407333333,52.3134111111,5.26153333333,5.51506666667
485.90,48.9028666667,60.9486666667,6.83813333333,48.0753333333,7.47153333333,4.55426666667,32.2470666667,33.8246,52.3050111111,5.249,5.5012
486.25,48.9077333334,60.9506,6.821,48.0899333333,7.45966666666,4.54586666667,32.2288,33.7973333333,52.3156555556,5.2428,5.488
486.60,48.8837666667,60.9358666667,6.8062,48.0792333333,7.44839999999,4.53966666667,32.1872,33.7586,52.3114,5.23613333333,5.48253333333
486.95,48.8784,60.9373333333,6.78893333333,48.0690333333,7.43806666667,4.5196,32.1533333333,33.7367333333,52.3130666667,5.22586666667,5.47613333333
487.30,48.8693666667,60.9413333333,6.7968,48.0735,7.43819999999,4.51933333333,32.1328666667,33.7234,52.3014444444,5.23506666667,5.4744
487.65,48.8712333333,60.9185333333,6.78613333333,48.0461333333,7.42779999999,4.51186666667,32.0926,33.6932666667,52.2840666667,5.232,5.4666
488.00,48.8761333333,60.9328666667,6.79306666667,48.0626666667,7.43539999999,4.52346666667,32.0825333333,33.6831333333,52.2900555555,5.2434,5.46986666667
488.35,48.9292,61.0077333333,6.8142,48.1076,7.45466666667,4.5362,32.103,33.7096666667,52.3461333333,5.25753333333,5.49093333333
488.70,48.9616666667,61.04,6.83253333333,48.14,7.47473333333,4.55913333333,32.1104666667,33.7252,52.3811888889,5.28026666667,5.50353333333
489.05,48.9822,61.0762,6.84693333333,48.1691333333,7.496,4.58353333333,32.1089333333,33.7195333333,52.3956222222,5.304,5.52766666667
489.40,48.9382666667,61.0198666667,6.83326666667,48.1246666667,7.47980000001,4.56973333333,32.0599333333,33.677,52.3399333334,5.30093333334,5.52193333333
489.75,48.9453333333,61.022,6.8368,48.1506,7.47606666666,4.58573333333,32.0520666667,33.673,52.3581888889,5.31593333333,5.53433333333
490.10,48.9258333333,61.0359333333,6.83033333333,48.1515666667,7.46053333333,4.57213333333,32.0221333333,33.6450666667,52.3625,5.30706666667,5.53193333333
490.45,48.9456333333,61.0468,6.82846666667,48.1508,7.45286666667,4.57566666667,32.0218,33.6455333333,52.3875555556,5.306,5.52806666667
490.80,48.9412666667,61.0626,6.82866666667,48.1530666667,7.4482,4.57926666667,32.0264666667,33.6298666667,52.3862222222,5.3084,5.52146666667
491.15,48.9517333333,61.0702,6.81886666667,48.1678,7.44819999999,4.59273333333,32.0437333333,33.6219333333,52.4160222222,5.30646666667,5.53166666667
491.50,49.0004,61.1633333333,6.825,48.2394,7.45473333333,4.60046666667,32.0741333333,33.6542666667,52.4709555555,5.31253333333,5.5498
491.85,49.0312,61.2124,6.81353333333,48.2752,7.45066666667,4.5976,32.0807333333,33.6714,52.5253666667,5.30733333333,5.54526666667
492.20,49.0402333333,61.2150666667,6.80426666667,48.2886,7.45000000001,4.60066666666,32.0667333333,33.6655333333,52.5398777778,5.30493333333,5.53966666666
492.55,49.0629333333,61.2714666667,6.79186666667,48.329,7.44206666667,4.58346666667,32.0876666667,33.6633333333,52.5744666667,5.29353333334,5.53526666667
492.90,49.1012333333,61.3190666667,6.7838,48.3727666667,7.42533333334,4.5678,32.0944,33.6879333333,52.6309222222,5.28526666667,5.52113333333
493.25,49.1393,61.3728,6.776,48.4323333333,7.42359999999,4.557,32.092,33.6877333333,52.6912222222,5.27613333333,5.50246666667
493.60,49.1726333333,61.4416,6.7578,48.4658333333,7.42060000001,4.5372,32.1027333333,33.6666666667,52.7382555555,5.261,5.49013333333
493.95,49.2014,61.4497333333,6.75833333333,48.5131666667,7.43553333333,4.5448,32.0912,33.675,52.7563777778,5.27246666666,5.4988
494.30,49.2460333333,61.5294,6.77546666667,48.6091,7.44400000001,4.54746666667,32.1052,33.6881333333,52.8178333333,5.29066666667,5.51466666667
494.65,49.3107333334,61.609,6.772,48.7170333333,7.44313333333,4.5572,32.1126,33.72,52.9059111111,5.29946666667,5.52346666667
495.00,49.4154333333,61.7464,6.78973333333,48.8156,7.46293333334,4.5638,32.1627333333,33.7903333333,53.0348111111,5.31566666667,5.54226666667
495.34,49.4401333333,61.7466,6.80153333333,48.8617,7.46206666667,4.5712,32.175,33.7981333333,53.0737666667,5.32893333333,5.54593333333
