wavelength,Back_DigLaff,Belly_DigLaff,Breast_DigLaff,Crissum_DigLaff,Crown_DigLaff,DorTail_DigLaff,Patch10_DigLaff,Rump_DigLaff,Throat_DigLaff,WingTip_DigLaff
402.88,5.82345333333,4.5486,4.21313333333,3.84746666667,5.71506666666,8.33893333334,21.5881333333,8.40826666666,3.5,5.72306666666
403.24,5.79287999999,4.5398,4.18006666667,3.8522,5.69563333333,8.29426666667,21.5552,8.39206666667,3.49786666667,5.6994
403.60,5.87373333333,4.60493333333,4.24393333333,3.91613333333,5.73223333334,8.32786666667,21.5947333333,8.45933333333,3.55353333333,5.73353333333
403.95,5.88374666667,4.606,4.24426666667,3.94033333333,5.7468,8.36626666667,21.6188666667,8.49493333333,3.59273333334,5.75453333333
404.31,5.93345333333,4.66993333333,4.28846666667,4.00013333334,5.78436666666,8.39653333333,21.6188,8.52993333334,3.63326666667,5.7884
404.67,5.98832000001,4.71673333333,4.35206666667,4.05993333333,5.81743333333,8.41140000001,21.6455333333,8.56866666665,3.6968,5.8382
405.03,6.01708,4.74966666667,4.37546666667,4.08513333333,5.865,8.42293333333,21.6886666667,8.60139999999,3.73973333333,5.87186666667
405.39,6.11189333333,4.85366666667,4.47333333333,4.2128,5.98580000001,8.52186666667,21.7694666667,8.71099999999,3.87193333333,5.95453333333
405.75,6.17708000001,4.89486666666,4.56133333333,4.26386666667,6.06776666667,8.60666666667,21.7766,8.75793333333,3.93933333334,6.00173333333
406.11,6.28546666666,4.9718,4.65373333333,4.37713333333,6.17756666667,8.70286666666,21.8260666667,8.83646666667,4.0624,6.1014
406.47,6.38305333334,5.04926666667,4.737,4.4688,6.2392,8.77933333333,21.8904666667,8.93253333333,4.13966666667,6.1774
406.83,6.44749333334,5.08993333333,4.82053333333,4.54546666667,6.29623333333,8.82933333334,21.9032666667,8.98406666668,4.20913333333,6.22246666667
407.19,6.47241333334,5.11526666667,4.8384,4.56333333333,6.32386666667,8.84826666667,21.9124,8.9998,4.24093333333,6.26326666667
407.55,6.44825333333,5.08793333333,4.81146666667,4.55953333333,6.33103333333,8.8346,21.8992666667,8.97333333333,4.24913333333,6.2398
407.90,6.46014666667,5.09866666667,4.8438,4.5666,6.33660000001,8.83066666666,21.8906,8.98140000001,4.26446666667,6.24146666667
408.26,6.49717333333,5.13813333333,4.88173333333,4.60273333333,6.40223333333,8.88459999999,21.9487333333,9.05799999999,4.3176,6.29806666667
408.62,6.46158666666,5.11886666667,4.86046666667,4.59033333333,6.38236666666,8.88606666667,21.9004666667,9.02899999999,4.2924,6.2652
408.98,6.46046666666,5.14766666667,4.86473333334,4.595,6.38273333333,8.89746666666,21.8591333333,9.03706666667,4.28453333333,6.26753333333
409.34,6.45228,5.12393333333,4.84026666667,4.56713333333,6.35743333333,8.85573333333,21.8346666667,9.01446666667,4.25473333333,6.284
409.70,6.50073333333,5.16906666667,4.85626666667,4.6068,6.38539999999,8.8736,21.8728666667,9.06033333332,4.29166666667,6.3358
410.06,6.42233333333,5.1098,4.774,4.52333333333,6.31730000001,8.8312,21.8475333333,9.0034,4.22306666667,6.26453333333
410.42,6.28906666667,4.99973333333,4.65866666667,4.4294,6.20703333333,8.7256,21.7290666667,8.86606666668,4.12373333333,6.16413333333
410.77,6.23079999999,4.96753333333,4.60226666667,4.40653333333,6.1724,8.70913333333,21.7117333333,8.84759999999,4.10953333333,6.12253333333
411.13,6.24057333333,4.9708,4.61126666667,4.43046666667,6.20376666666,8.74460000001,21.7239333333,8.869,4.12386666667,6.11953333333
411.49,6.26398666667,4.9964,4.63293333333,4.4504,6.25460000001,8.7756,21.7600666667,8.91273333333,4.13393333334,6.1662
411.85,6.26958666666,5.00233333333,4.62213333333,4.47346666667,6.25876666667,8.79786666666,21.7532666667,8.887,4.1362,6.18173333333
412.21,6.22822666667,4.95306666667,4.58333333333,4.43193333333,6.23170000001,8.77520000001,21.6998,8.83613333334,4.1098,6.14113333334
412.57,6.27150666667,4.98533333333,4.619,4.45133333333,6.27773333333,8.82659999999,21.7322666667,8.87966666665,4.1384,6.1954
412.92,6.30142666666,5.0068,4.64,4.47826666667,6.29866666667,8.85286666666,21.77,8.91886666668,4.16673333333,6.2078
413.28,6.27001333333,4.99513333334,4.59253333333,4.43933333333,6.25823333333,8.8316,21.7367333333,8.89200000001,4.14213333333,6.1694
413.64,6.18289333333,4.90586666667,4.48826666667,4.36013333333,6.17190000001,8.7496,21.6604666667,8.80013333335,4.064,6.06673333333
414.00,6.17953333333,4.91093333333,4.4942,4.36753333333,6.15643333333,8.74386666667,21.6432666667,8.78746666667,4.06393333333,6.06786666667
414.36,6.25101333334,4.9642,4.55806666667,4.40253333333,6.23033333334,8.81306666667,21.6972666667,8.83999999999,4.11106666667,6.11453333333
414.72,6.26810666667,4.96666666667,4.57666666667,4.378,6.22686666666,8.79206666667,21.6675333333,8.81853333333,4.0996,6.12626666667
415.07,6.27246666666,4.9668,4.59526666667,4.3618,6.22206666666,8.79473333334,21.6797333333,8.80273333333,4.09586666666,6.13193333334
415.43,6.25544,4.95133333333,4.578,4.3488,6.16453333333,8.76533333334,21.6389333333,8.75200000001,4.08013333333,6.109
415.79,6.28656,4.98333333334,4.60686666667,4.35893333333,6.19383333333,8.78246666666,21.6815333333,8.79259999999,4.10906666667,6.12433333333
416.15,6.32317333333,4.99033333333,4.644,4.39953333333,6.20403333333,8.78573333333,21.7161333333,8.82173333333,4.12313333333,6.14493333334
416.51,6.32064,4.9808,4.6282,4.39106666667,6.19866666666,8.7574,21.6966,8.80440000001,4.1332,6.1308
416.86,6.29440000001,4.93613333333,4.5984,4.35893333333,6.14723333333,8.71139999999,21.6604666667,8.75566666667,4.09966666667,6.0936
417.22,6.28468000001,4.90666666667,4.58473333333,4.34906666667,6.12283333333,8.68626666666,21.6034,8.71993333334,4.07946666667,6.053
417.58,6.31781333333,4.95046666667,4.62366666667,4.3834,6.14993333333,8.70473333334,21.6019333333,8.76179999999,4.12213333333,6.1036
417.94,6.33072000001,4.95746666667,4.66253333333,4.4072,6.17479999999,8.70453333334,21.5814,8.77973333335,4.13373333333,6.11893333333
418.29,6.33344,4.96433333333,4.67193333334,4.42726666667,6.17083333333,8.6832,21.5342,8.79753333333,4.1482,6.1342
418.65,6.35440000001,4.98593333334,4.68793333333,4.4472,6.19339999999,8.71586666666,21.5314666667,8.81319999999,4.16586666666,6.16433333333
419.01,6.37433333334,5.02626666667,4.69606666667,4.4734,6.20810000001,8.72293333333,21.5286,8.83159999999,4.19466666667,6.18246666667
419.37,6.40912000001,5.05066666667,4.72166666667,4.50013333333,6.23453333333,8.74946666667,21.532,8.86533333335,4.2254,6.20366666667
419.73,6.43599999999,5.07633333333,4.7556,4.5414,6.25619999999,8.77819999999,21.5334,8.89353333334,4.25006666667,6.23926666667
420.08,6.41946666666,5.09446666667,4.75366666667,4.54273333333,6.25116666666,8.77859999999,21.4875333334,8.87253333334,4.25173333333,6.23133333333
420.44,6.40579999999,5.09046666666,4.7448,4.53953333333,6.23193333334,8.77260000001,21.473,8.87199999999,4.23833333333,6.2278
420.80,6.42456000001,5.10106666667,4.7502,4.5444,6.24973333333,8.78866666667,21.4646666667,8.88560000001,4.25506666667,6.24673333333
421.16,6.43877333333,5.13446666667,4.77233333333,4.56886666667,6.26846666666,8.80979999999,21.4712666667,8.91280000001,4.2762,6.269
421.51,6.43144,5.13246666667,4.77473333333,4.5652,6.25536666666,8.8034,21.4574,8.89806666667,4.26966666667,6.2554
421.87,6.40471999999,5.10573333333,4.72726666667,4.5298,6.21466666667,8.76939999999,21.4288666667,8.8678,4.2404,6.22666666667
422.23,6.38402666667,5.08246666667,4.69846666667,4.5014,6.18430000001,8.74566666667,21.4091333333,8.82686666666,4.2164,6.19946666667
422.58,6.37625333333,5.07966666667,4.6878,4.50286666667,6.17406666667,8.74513333333,21.396,8.82093333333,4.2106,6.18733333333
422.94,6.36969333333,5.071,4.6852,4.50453333333,6.16776666667,8.73853333333,21.3774666667,8.82126666668,4.20626666667,6.1902
423.30,6.37141333333,5.08173333333,4.69946666667,4.51126666667,6.16953333334,8.73766666667,21.3980666667,8.82353333333,4.2054,6.19773333333
423.66,6.34500000001,5.051,4.66293333333,4.473,6.1318,8.69599999999,21.3521333333,8.78466666667,4.175,6.16086666667
424.01,6.37687999999,5.06266666667,4.67746666667,4.48626666667,6.1464,8.71659999999,21.366,8.79833333334,4.19526666667,6.171
424.37,6.38025333333,5.06566666667,4.6914,4.49406666667,6.15356666666,8.71866666666,21.3382666667,8.78786666667,4.20026666667,6.16673333333
424.73,6.36202666667,5.0618,4.6844,4.49693333333,6.14799999999,8.70693333333,21.3336,8.77113333333,4.1884,6.14733333333
425.08,6.37463999999,5.0614,4.70393333333,4.50873333333,6.1683,8.73613333333,21.3474,8.78606666665,4.20133333333,6.15626666667
425.44,6.39906666666,5.07506666667,4.73213333333,4.53093333333,6.18813333334,8.76419999999,21.365,8.8058,4.22233333333,6.168
425.80,6.44289333334,5.1282,4.78106666667,4.58,6.2399,8.80873333333,21.3938,8.85433333333,4.2734,6.2062
426.16,6.49077333333,5.1752,4.83073333333,4.636,6.30133333333,8.86299999999,21.4416,8.89599999999,4.31486666666,6.24713333333
426.51,6.50518666666,5.1992,4.8574,4.65766666667,6.31836666666,8.86586666666,21.4400666667,8.9004,4.3422,6.26166666667
426.87,6.50730666666,5.20473333333,4.8686,4.6754,6.32563333334,8.87486666667,21.4403333333,8.89873333335,4.34546666667,6.25973333333
427.23,6.48158666667,5.18693333333,4.849,4.6604,6.32030000001,8.86200000001,21.3692,8.87,4.3408,6.2342
427.58,6.49445333333,5.21426666666,4.8648,4.7004,6.33956666666,8.89579999999,21.3750666667,8.88993333332,4.37526666667,6.257
427.94,6.46954666667,5.19453333333,4.83813333333,4.6824,6.31923333333,8.86866666667,21.3599333333,8.88413333335,4.3516,6.25173333333
428.30,6.48129333333,5.20093333333,4.83893333333,4.69106666667,6.32576666666,8.86740000001,21.3693333333,8.88486666665,4.3542,6.26053333333
428.65,6.4732,5.20266666667,4.84706666666,4.689,6.31116666666,8.86606666667,21.3134666667,8.88520000001,4.364,6.27753333333
429.01,6.47266666667,5.20213333333,4.83273333333,4.68026666667,6.28776666667,8.83000000001,21.2952666667,8.86706666665,4.3654,6.27573333333
429.37,6.48010666666,5.2266,4.82906666667,4.6972,6.31143333333,8.84186666667,21.2655333333,8.86539999999,4.38186666667,6.29886666667
429.72,6.46786666667,5.20086666667,4.8138,4.682,6.29830000001,8.83753333333,21.2572666667,8.8222,4.36826666667,6.28213333333
430.08,6.45221333333,5.20333333333,4.81253333333,4.6778,6.28380000001,8.8232,21.2211333333,8.82813333334,4.3762,6.29
430.44,6.46882666667,5.21566666667,4.81373333333,4.6794,6.28873333333,8.829,21.2407333333,8.85646666666,4.37013333333,6.28613333333
430.79,6.47538666667,5.205,4.8204,4.66186666667,6.27060000001,8.83106666666,21.2224666667,8.85373333334,4.36226666667,6.27913333333
431.15,6.45027999999,5.1634,4.77726666666,4.62446666667,6.21736666667,8.79253333333,21.1908666667,8.81626666667,4.3138,6.2452
431.50,6.44897333333,5.15353333333,4.77893333333,4.61153333333,6.21750000001,8.78486666666,21.1906,8.80213333334,4.30233333333,6.23026666667
431.86,6.43913333333,5.1516,4.77686666667,4.6096,6.205,8.77713333333,21.1786,8.79033333333,4.3028,6.23226666667
432.22,6.42784,5.14506666667,4.77186666667,4.60846666667,6.1911,8.76286666667,21.1683333333,8.78573333335,4.3,6.231
432.57,6.44686666667,5.16746666667,4.7848,4.62346666667,6.19366666667,8.76773333333,21.1765333333,8.79000000001,4.318,6.23453333333
432.93,6.43962666667,5.16086666667,4.78313333333,4.62366666667,6.19496666667,8.76686666667,21.1603333333,8.7756,4.3108,6.23073333333
433.29,6.37116000001,5.09273333333,4.71993333333,4.5542,6.11926666667,8.68406666667,21.1052666667,8.7128,4.23673333334,6.15753333333
433.64,6.33679999999,5.06593333333,4.69246666667,4.52746666667,6.08053333333,8.64713333333,21.0574,8.69133333335,4.21633333333,6.149
434.00,6.27995999999,5.0034,4.6226,4.4628,6.01919999999,8.59493333333,21.0218,8.62653333332,4.1588,6.07586666666
434.35,6.24684,4.964,4.5928,4.4312,5.99076666666,8.55826666666,20.9752666666,8.5726,4.12746666667,6.054
434.71,6.22722666666,4.94533333333,4.56426666667,4.41293333333,5.97993333334,8.54400000001,20.9490666667,8.54733333334,4.11613333333,6.038
435.07,6.25290666667,4.96653333333,4.59626666666,4.42833333333,6.00023333333,8.55393333333,20.9615333333,8.57240000001,4.15073333333,6.07126666667
435.42,6.25706666667,4.97133333333,4.60673333333,4.42346666667,6.00319999999,8.54246666667,20.9154666667,8.55893333333,4.1492,6.08833333333
435.78,6.25024,4.9654,4.61026666667,4.40366666667,6.00713333334,8.52699999999,20.8874,8.54600000001,4.1466,6.0748
436.13,6.24202666667,4.9628,4.58546666667,4.38973333333,6.00190000001,8.52086666667,20.8562666667,8.53419999999,4.133,6.06226666667
436.49,6.25744,4.95966666667,4.594,4.39146666667,6.01853333334,8.54026666666,20.8634666667,8.5404,4.12933333333,6.0866
436.84,6.24769333333,4.96273333333,4.59153333333,4.38133333334,6.01206666666,8.53906666667,20.8511333333,8.53753333333,4.13326666667,6.09353333333
437.20,6.32312000001,5.02606666667,4.65206666667,4.44493333333,6.08503333333,8.60246666666,20.9022666667,8.60200000001,4.20053333333,6.16626666667
437.56,6.36402666667,5.0762,4.68706666667,4.471,6.11563333333,8.62933333334,20.9130666667,8.62833333333,4.22846666667,6.1942
437.91,6.40769333334,5.13553333333,4.74006666667,4.50446666666,6.1484,8.66193333333,20.9304666667,8.66153333333,4.2712,6.2492
438.27,6.42021333333,5.1624,4.75053333333,4.51826666667,6.15553333333,8.66886666666,20.9404,8.6904,4.2864,6.25893333333
438.62,6.4232,5.17206666667,4.75393333333,4.51633333333,6.16006666667,8.65933333333,20.929,8.69019999999,4.29053333333,6.26226666667
438.98,6.41780000001,5.17613333333,4.75093333333,4.52086666667,6.16533333333,8.676,20.9291333333,8.6972,4.2804,6.26333333333
439.33,6.40622666666,5.17206666667,4.7366,4.521,6.16233333333,8.66713333334,20.9394,8.708,4.2804,6.2466
439.69,6.41055999999,5.17973333333,4.7514,4.54146666667,6.16216666666,8.67413333333,20.9382666667,8.71146666667,4.2878,6.2526
440.04,6.41577333333,5.18413333333,4.76986666667,4.5394,6.159,8.68406666666,20.9293333334,8.71726666666,4.29946666667,6.26733333334
440.40,6.38585333333,5.15866666666,4.7424,4.51753333333,6.13143333333,8.65673333333,20.8972,8.6892,4.2878,6.2384
440.75,6.38379999999,5.124,4.721,4.5042,6.11666666666,8.63633333333,20.8719333333,8.67073333333,4.27366666667,6.21953333333
441.11,6.36375999999,5.0954,4.7058,4.4814,6.08166666666,8.61013333333,20.8268666667,8.64493333333,4.25466666667,6.20373333333
441.47,6.34905333333,5.07306666667,4.71173333333,4.492,6.08026666667,8.60586666667,20.8224666667,8.63539999999,4.24573333333,6.20046666667
441.82,6.34026666666,5.05386666667,4.7006,4.49546666667,6.07673333333,8.61046666666,20.8048666667,8.63486666667,4.23553333333,6.18033333333
442.18,6.34837333333,5.0504,4.7156,4.504,6.08533333333,8.6166,20.7874,8.62900000001,4.24413333333,6.19706666667
442.53,6.37551999999,5.0744,4.74306666667,4.5316,6.10403333333,8.64153333333,20.8014,8.64900000001,4.26306666667,6.22653333333
442.89,6.39606666666,5.10066666667,4.76206666667,4.54973333333,6.12426666666,8.64913333333,20.7984666667,8.66153333334,4.27513333333,6.2388
443.24,6.34146666667,5.04506666667,4.7154,4.5064,6.07183333333,8.60866666667,20.7492666667,8.61513333333,4.21426666667,6.195
443.60,6.31100000001,5.02806666666,4.6738,4.47973333333,6.04956666668,8.58686666667,20.7051333333,8.59106666666,4.18526666667,6.1674
443.95,6.32221333333,5.04106666667,4.68506666667,4.4972,6.05599999999,8.57546666667,20.7133333333,8.60100000001,4.19726666667,6.1802
444.31,6.33172000001,5.06013333333,4.70333333333,4.5166,6.07209999999,8.5914,20.7116,8.60873333334,4.18553333333,6.20633333333
444.66,6.31210666667,5.07453333333,4.70746666667,4.52373333333,6.05836666666,8.57773333334,20.6891333333,8.6092,4.17426666667,6.21393333333
445.02,6.32614666667,5.10386666666,4.73406666667,4.5484,6.08456666667,8.60160000001,20.7113333333,8.63353333334,4.19166666667,6.23486666667
445.37,6.32176,5.10826666667,4.71953333333,4.53066666667,6.06823333334,8.58180000001,20.6788,8.63133333335,4.17746666667,6.22906666667
445.72,6.32106666666,5.1114,4.7184,4.5194,6.06196666667,8.56353333334,20.6661333333,8.63220000001,4.1768,6.23913333333
446.08,6.30245333333,5.10046666667,4.7018,4.4994,6.04296666667,8.54359999999,20.6472666667,8.61686666667,4.16613333334,6.21893333333
446.43,6.29296,5.09666666667,4.7022,4.49626666667,6.03246666666,8.54213333333,20.6356,8.61753333332,4.167,6.21573333333
446.79,6.27874666667,5.07926666667,4.69546666667,4.4972,6.02966666667,8.53186666667,20.6136,8.60419999999,4.16526666666,6.211
447.14,6.33410666667,5.12133333333,4.74773333333,4.53886666667,6.07496666667,8.56866666667,20.6328,8.64439999999,4.21393333333,6.25693333333
447.50,6.37294666666,5.14066666667,4.77866666667,4.5706,6.10596666666,8.59520000001,20.6493333333,8.66933333335,4.23886666667,6.29586666667
447.85,6.36433333334,5.13293333333,4.76673333333,4.56886666667,6.09949999999,8.60033333334,20.6284,8.65800000001,4.22366666667,6.2842
448.21,6.37365333333,5.13886666667,4.77173333333,4.57313333333,6.1103,8.58913333333,20.6254666667,8.67246666668,4.24553333333,6.2818
448.56,6.41610666667,5.16793333333,4.80393333333,4.6014,6.1433,8.62306666667,20.6456666667,8.70733333333,4.27906666667,6.311
448.92,6.40248,5.1606,4.7766,4.59053333333,6.12346666666,8.60986666667,20.6165333333,8.68620000001,4.27206666667,6.29253333333
449.27,6.41124,5.1602,4.77466666667,4.59,6.12250000001,8.61153333333,20.6230666667,8.68506666667,4.284,6.28493333333
449.62,6.41279999999,5.15426666667,4.7722,4.60333333333,6.11543333333,8.62046666666,20.6016666667,8.67366666668,4.29226666667,6.29286666667
449.98,6.43501333333,5.16886666667,4.7862,4.62826666667,6.13853333333,8.64813333334,20.6015333333,8.70366666665,4.3178,6.31566666667
450.33,6.43435999999,5.1696,4.7844,4.636,6.1491,8.63579999999,20.5982666667,8.70059999999,4.31813333333,6.31053333333
450.69,6.43828,5.174,4.78266666667,4.62593333333,6.13706666667,8.64206666666,20.6128666667,8.70426666666,4.32313333333,6.31226666667
451.04,6.43863999999,5.19453333333,4.78073333333,4.63593333333,6.12906666667,8.64526666667,20.6263333333,8.70880000001,4.32766666667,6.31306666667
451.40,6.42975999999,5.2016,4.78173333333,4.63286666667,6.10399999999,8.62326666667,20.6221333333,8.7058,4.32493333333,6.2994
451.75,6.44321333334,5.21406666667,4.80146666667,4.6466,6.12050000001,8.62853333333,20.6396,8.71766666667,4.33766666667,6.3108
452.10,6.44925333333,5.22666666667,4.80706666667,4.65046666667,6.10383333334,8.63806666667,20.6356,8.71866666666,4.32993333333,6.31546666667
452.46,6.45874666667,5.25026666667,4.825,4.65953333333,6.10996666667,8.65193333333,20.649,8.73453333334,4.34106666667,6.31846666667
452.81,6.47037333333,5.2656,4.84986666667,4.6826,6.1319,8.65426666667,20.6614666667,8.75613333334,4.34586666667,6.34746666667
453.17,6.45157333333,5.25893333333,4.8602,4.689,6.1267,8.66433333333,20.6522666667,8.75346666667,4.33146666667,6.35193333333
453.52,6.45421333333,5.2744,4.87973333333,4.69573333333,6.14193333334,8.65100000001,20.6749333333,8.759,4.3202,6.3532
453.87,6.45817333334,5.28426666667,4.89406666667,4.71326666667,6.14696666667,8.65226666667,20.6857333333,8.75286666667,4.31293333333,6.36213333333
454.23,6.46865333334,5.29226666667,4.89786666667,4.71593333333,6.14373333333,8.65146666667,20.6887333333,8.75553333333,4.313,6.36613333333
454.58,6.46130666668,5.303,4.89453333333,4.72153333333,6.13386666667,8.63493333333,20.6716,8.75113333334,4.313,6.37193333333
