wavelength,Back_IncLaem,Belly_IncLaem,Breast_IncLaem,Crissum_IncLaem,Crown_IncLaem,DorTail_IncLaem,Patch10_IncLaem,Patch11_IncLaem,Rump_IncLaem,Throat_IncLaem,WingTip_IncLaem
591.78,13.984,54.4281666667,29.167,45.7555833333,11.9148333333,5.94058333333,42.00875,54.6838333334,15.1743333334,6.71191666667,12.1223333333
592.12,14.0246666666,54.4795,29.2070833333,45.7915833334,11.9531666667,5.96758333333,42.02875,54.6698333333,15.1960833333,6.7185,12.16175
592.46,14.0626666667,54.5033333333,29.2146666667,45.8525,11.9950833333,5.97533333333,42.0695833333,54.6466666666,15.2415833334,6.73716666667,12.1855833333
592.79,14.1013333334,54.6074166666,29.2595833333,45.96675,12.0215,6.01875,42.1245,54.7075,15.28225,6.75083333334,12.1934166667
593.13,14.1453333333,54.6300833333,29.28825,45.9921666667,12.05975,6.05066666667,42.1478333334,54.7140833333,15.2949166666,6.78833333333,12.2005833334
593.47,14.2035833333,54.719,29.3296666666,46.0345833333,12.0830833334,6.06891666667,42.24225,54.7491666666,15.3256666667,6.806,12.24125
593.80,14.25575,54.9040833333,29.3885833333,46.12475,12.1286666667,6.09841666666,42.3556666667,54.871,15.3605833333,6.80925,12.2855
594.14,14.3001666667,55.012,29.3979166667,46.2178333333,12.1324166667,6.10833333333,42.4379166667,54.91425,15.3864166667,6.82691666666,12.29175
594.48,14.3830833333,55.2005833333,29.4896666667,46.3616666667,12.1756666667,6.14683333333,42.6001666666,55.0471666667,15.4518333333,6.86475,12.337
594.81,14.4145,55.3701666667,29.53,46.4710833333,12.2148333334,6.14466666666,42.7005,55.10425,15.4958333333,6.882,12.3601666667
595.15,14.43225,55.4443333334,29.5140833333,46.4900833334,12.20225,6.15491666667,42.7199166667,55.05075,15.5143333334,6.90383333333,12.3759166667
595.49,14.4814166667,55.568,29.5525,46.5811666666,12.22375,6.15433333333,42.8108333333,55.1269166667,15.5260833333,6.89275,12.3903333333
595.82,14.537,55.6836666667,29.5660833333,46.6681666667,12.2340833334,6.18133333333,42.9109166667,55.1855,15.5745833333,6.93466666667,12.4155833333
596.16,14.552,55.7680833333,29.5855,46.7065833333,12.2281666667,6.19725,42.9600833333,55.20375,15.5714166667,6.94708333333,12.4206666667
596.50,14.5715833333,55.8124166667,29.5810833333,46.69425,12.24475,6.20575,43.0164166667,55.196,15.581,6.96491666667,12.4380833333
596.83,14.5784166666,55.9265833333,29.59325,46.7690833333,12.235,6.18833333333,43.0616666666,55.20675,15.58225,6.9505,12.4439166667
597.17,14.5983333334,55.9815833334,29.5780833333,46.8336666667,12.2501666667,6.196,43.09225,55.2143333333,15.58075,6.96258333333,12.4443333333
597.51,14.6015,55.9986666667,29.5718333333,46.8905833333,12.2346666667,6.17516666667,43.1330833333,55.20825,15.564,6.95533333333,12.43025
597.84,14.6096666667,56.0158333334,29.58075,46.88225,12.23725,6.1705,43.1338333333,55.1495,15.5615833333,6.95233333333,12.438
598.18,14.58125,56.0046666667,29.5335833333,46.854,12.1830833333,6.14508333333,43.0540833333,55.0669166667,15.5194166667,6.91441666667,12.4185
598.52,14.5935833333,55.945,29.5005833333,46.827,12.15125,6.14116666667,43.0195833333,55.0201666666,15.489,6.92208333333,12.4114166667
598.85,14.60425,55.9264166667,29.5286666667,46.8618333333,12.1456666666,6.14875,43.03825,54.99075,15.4705,6.91241666667,12.3946666667
599.19,14.6090833333,55.9310833333,29.5179166667,46.8606666667,12.1241666667,6.14833333333,43.059,54.9619166667,15.4325,6.91891666667,12.3945833333
599.53,14.5760833333,55.8808333333,29.4860833333,46.8054166667,12.1225,6.1105,43.0145,54.90225,15.3841666666,6.86658333333,12.37425
599.86,14.5925,55.8455,29.4398333334,46.75625,12.0936666667,6.09141666667,42.9519166667,54.8165833334,15.36375,6.84133333333,12.3498333333
600.20,14.5633333333,55.8656666667,29.4113333333,46.7775,12.04825,6.01316666667,42.9178333333,54.7625,15.317,6.77575,12.32125
600.53,14.6299166667,55.84675,29.40375,46.79725,12.0491666666,6.01691666667,42.9436666667,54.762,15.328,6.77358333333,12.338
600.87,14.64425,55.94975,29.4216666667,46.8293333333,12.0083333333,5.97316666667,42.9781666667,54.7901666667,15.3166666667,6.73775,12.32175
601.21,14.7023333333,56.0533333333,29.44375,46.8989166667,12.0230833333,5.97916666667,43.037,54.8141666667,15.3714166667,6.72341666666,12.3494166667
601.54,14.73675,56.11925,29.42425,46.9405,12.0128333333,5.97408333333,43.0591666667,54.8240833333,15.3451666667,6.68891666667,12.3639166667
601.88,14.7789166667,56.2269166667,29.42325,47.0471666667,12.0461666667,5.97208333334,43.16,54.88275,15.372,6.6745,12.3448333333
602.21,14.8089166667,56.4033333333,29.4650833333,47.1235833333,12.0539166667,5.97875,43.2794166667,54.9595,15.3914166666,6.66391666667,12.35725
602.55,14.8869166667,56.57475,29.52,47.23925,12.0995,6.02908333334,43.4103333333,55.0926666667,15.4561666667,6.70491666667,12.4076666667
602.88,14.9764166667,56.6809166666,29.5465833333,47.3400833333,12.17375,6.09108333333,43.52675,55.10125,15.5281666667,6.74341666667,12.4748333333
603.22,15.0405833333,56.7789166667,29.5861666667,47.3984166667,12.1699166667,6.11833333334,43.5868333333,55.13,15.5575,6.76733333334,12.4990833334
603.56,15.07025,56.8820833333,29.6194166667,47.4733333333,12.1866666666,6.12583333334,43.68575,55.20275,15.58025,6.76266666667,12.5469166667
603.89,15.14625,56.9555,29.6666666666,47.5476666667,12.2383333333,6.18325,43.7780833333,55.26425,15.6300833333,6.82991666666,12.5974166667
604.23,15.1313333333,57.0345833333,29.6409166666,47.56775,12.22425,6.18283333334,43.8181666667,55.2588333333,15.6190833333,6.82733333333,12.5735
604.56,15.1311666667,57.0080833333,29.6264166667,47.5490833333,12.2463333333,6.19975,43.8100833333,55.2080833333,15.627,6.82941666667,12.5835833333
604.90,15.1329166667,57.0400833333,29.6280833333,47.5699166667,12.2428333333,6.20516666667,43.8214166667,55.1839166667,15.6123333333,6.84816666667,12.59975
605.23,15.1509166667,57.08125,29.632,47.5973333333,12.2468333334,6.2155,43.85225,55.2005,15.6500833333,6.87908333333,12.6069166667
605.57,15.1875,57.13425,29.6688333333,47.60025,12.2615833333,6.25366666667,43.88475,55.2164166667,15.6624166667,6.93258333333,12.6594166666
605.90,15.2023333333,57.10675,29.65725,47.598,12.2536666667,6.25283333333,43.8449166667,55.1376666667,15.6594166667,6.92458333333,12.6573333333
606.24,15.215,57.1028333333,29.6195833334,47.59625,12.2424166667,6.23183333334,43.8061666667,55.0486666666,15.64625,6.90658333333,12.6745
606.58,15.2148333334,57.088,29.60225,47.5299166667,12.20275,6.20666666667,43.76675,54.9955,15.6405,6.89583333333,12.6395833334
606.91,15.2393333333,57.1581666667,29.5805,47.5630833333,12.2190833333,6.20608333334,43.7785,55.0113333334,15.6575,6.914,12.6588333333
607.25,15.26275,57.1714166667,29.5508333333,47.5618333334,12.2131666667,6.20825,43.7715833333,54.997,15.666,6.93658333333,12.6449166667
607.58,15.2695833333,57.2051666667,29.5366666667,47.58275,12.1905,6.21708333333,43.7506666666,54.9668333333,15.66375,6.91741666667,12.6376666667
607.92,15.2770833333,57.19,29.5136666667,47.5653333333,12.18775,6.22933333333,43.7118333333,54.9189166667,15.6745,6.90608333334,12.6363333334
608.25,15.3005833333,57.1775833333,29.47975,47.5430833333,12.1670833333,6.23308333333,43.69775,54.87725,15.6653333333,6.90808333333,12.6385
608.59,15.3238333333,57.0891666667,29.4103333333,47.4426666667,12.1344166667,6.226,43.6415833333,54.7540833333,15.6465,6.89975,12.6093333333
608.92,15.3324166667,57.012,29.378,47.37,12.12925,6.24583333333,43.57925,54.6585,15.63925,6.89408333333,12.6171666667
609.26,15.2835833334,56.8619166667,29.2669166667,47.2355,12.0620833333,6.20991666667,43.4455,54.51,15.6010833333,6.84533333333,12.5513333333
609.59,15.2340833333,56.7335,29.1710833333,47.1334166667,12.0011666667,6.1675,43.3808333333,54.4325833333,15.5385833333,6.814,12.5179166667
609.93,15.16075,56.59325,29.0745,46.9899166667,11.9328333334,6.13566666667,43.24425,54.3070833333,15.4710833334,6.7665,12.4504166667
610.26,15.08775,56.4585,28.9905,46.8898333334,11.8710833333,6.096,43.103,54.1775833334,15.412,6.74391666667,12.4059166667
610.60,15.0311666667,56.2993333334,28.9144166667,46.7798333333,11.8254166666,6.04933333333,42.99,54.0051666667,15.3653333333,6.68766666667,12.328
610.93,15.0025833333,56.1935,28.8471666667,46.6795833334,11.8124166667,6.04441666667,42.9064166667,53.8253333333,15.3285833334,6.66158333333,12.3143333333
611.27,15.0018333333,56.1204166667,28.78075,46.61525,11.7964166666,6.01866666667,42.8324166667,53.72575,15.3059166667,6.62208333333,12.2776666666
611.60,14.988,56.124,28.7498333334,46.6044166667,11.7558333333,5.972,42.8106666667,53.6824166667,15.2694166666,6.59616666667,12.2815
611.93,14.9914166667,56.06825,28.7040833333,46.5494166667,11.716,5.94791666667,42.73975,53.626,15.26475,6.585,12.2635
612.27,14.9309166667,56.109,28.6585,46.5804166667,11.6904166666,5.89916666667,42.7044166667,53.6384166667,15.239,6.53716666667,12.2360833333
612.60,14.9475,56.1645,28.6565833333,46.6595833333,11.6985,5.87225,42.7468333333,53.6371666667,15.25125,6.52575,12.2448333333
612.94,14.97125,56.2726666667,28.6980833333,46.744,11.7071666667,5.85541666667,42.8129166667,53.6550833334,15.2409166666,6.52458333333,12.238
613.27,15.0543333333,56.4133333333,28.7644166667,46.8053333333,11.7898333333,5.91541666667,42.8865833333,53.6744166667,15.3264166667,6.56958333333,12.3149166666
613.61,15.15725,56.5671666667,28.88,46.94725,11.8509166667,5.937,43.036,53.7548333333,15.4019166667,6.61075,12.3684166667
613.94,15.2794166667,56.78225,28.9590833334,47.1024166667,11.9185833333,5.9805,43.1875,53.8495833333,15.484,6.63441666667,12.4503333333
614.28,15.37775,56.9894166667,29.0380833333,47.2363333333,11.9398333333,6.03366666667,43.34275,53.9874166667,15.5334166666,6.66316666667,12.5319166666
614.61,15.4163333333,57.1315,29.0825833333,47.3366666667,11.9068333333,5.9965,43.46075,54.141,15.5395,6.62891666666,12.51225
614.94,15.4423333333,57.2894166667,29.1140833333,47.4034166667,11.9166666667,5.97991666666,43.5839166667,54.2148333333,15.5574166667,6.63941666667,12.515
615.28,15.5435833333,57.3533333333,29.1755833333,47.47075,11.982,6.03983333333,43.6591666667,54.1959166667,15.6549166667,6.68858333333,12.548
615.61,15.6639166667,57.5481666667,29.3254166666,47.7090833333,12.1018333333,6.11025,43.8521666666,54.3199166667,15.7248333334,6.772,12.6310833334
615.95,15.7735833334,57.6678333334,29.3849166666,47.7725,12.1645833334,6.16616666667,43.9786666667,54.3788333333,15.7714166667,6.81925,12.6668333333
616.28,15.764,57.7458333333,29.3836666667,47.796,12.1108333333,6.10766666667,44.0355,54.4130833334,15.729,6.7675,12.6420833334
616.61,15.87325,57.9309166666,29.4931666666,47.945,12.1858333333,6.15933333333,44.1910833334,54.4985833333,15.80675,6.81083333333,12.7209166666
616.95,15.9105833334,58.1103333333,29.5395,48.1168333333,12.1886666667,6.14933333333,44.3083333333,54.67075,15.8294166666,6.826,12.6974166667
617.28,15.9389166666,58.1984166667,29.53625,48.1606666667,12.2015,6.17766666667,44.3618333333,54.6763333334,15.8474166667,6.84966666667,12.7093333333
617.62,15.99525,58.3321666667,29.6136666667,48.3033333333,12.2679166667,6.21391666667,44.4904166666,54.8045,15.8684166666,6.88808333334,12.7755833333
617.95,16.0373333333,58.3656666667,29.6595,48.3220833334,12.3379166667,6.27608333334,44.50025,54.7768333333,15.9005833333,6.954,12.8375
618.28,16.1194166667,58.4485833333,29.72525,48.3878333334,12.3980833333,6.36066666667,44.51375,54.7706666667,15.974,7.04275,12.9221666666
618.62,16.2008333333,58.4036666667,29.78075,48.4055833333,12.4214166667,6.43783333333,44.51325,54.7406666667,15.9930833334,7.09991666666,12.9835
618.95,16.1869166666,58.4079166667,29.7684166667,48.40625,12.41875,6.41991666667,44.5339166667,54.763,15.952,7.1095,12.98925
619.28,16.1399166667,58.376,29.6890833333,48.29575,12.3544166666,6.37225,44.4420833333,54.6190833333,15.89125,7.04175,12.9443333334
619.62,16.1546666667,58.3950833333,29.7148333333,48.3565,12.3708333333,6.3915,44.4599166667,54.6321666667,15.9026666667,7.07125,12.9685
619.95,16.2339166666,58.4681666667,29.7295833333,48.3718333333,12.4393333333,6.437,44.47875,54.6395,15.9521666667,7.15341666667,13.02125
620.28,16.183,58.4135,29.6685,48.3599166667,12.37975,6.39216666667,44.47075,54.6185833333,15.8748333333,7.10491666666,12.987
620.62,16.1475833333,58.3268333333,29.5861666667,48.2594166666,12.2881666667,6.34083333334,44.3554166667,54.4663333333,15.8043333333,7.00608333333,12.9375
620.95,16.1649166667,58.32,29.4995,48.2476666667,12.2736666667,6.33041666667,44.307,54.4068333333,15.7775833333,6.97333333334,12.9155
621.28,16.1281666667,58.2800833333,29.4248333334,48.18725,12.2016666667,6.27125,44.2561666667,54.3321666667,15.7073333333,6.899,12.84675
621.62,16.1376666667,58.3375833333,29.3979166666,48.2309166667,12.1286666667,6.223,44.3005833333,54.3099166667,15.6950833333,6.84366666666,12.7951666667
621.95,16.1553333333,58.4353333334,29.4108333333,48.2920833333,12.1345833334,6.19525,44.38,54.3740833333,15.7019166666,6.8175,12.7946666667
622.28,16.1503333333,58.5056666667,29.421,48.3390833333,12.1225,6.1475,44.4604166667,54.3926666667,15.7036666667,6.78966666667,12.78275
622.62,16.1765,58.57725,29.411,48.3678333333,12.0976666667,6.14183333333,44.47675,54.3818333333,15.68725,6.74416666667,12.8069166667
622.95,16.1944166667,58.5988333333,29.3805833333,48.3981666666,12.10475,6.15566666667,44.54025,54.444,15.7054166667,6.74616666667,12.81375
623.28,16.2186666667,58.6609166667,29.3571666667,48.387,12.065,6.12025,44.5690833333,54.40725,15.703,6.708,12.822
623.62,16.24025,58.72125,29.4158333333,48.4503333334,12.0481666667,6.12266666667,44.626,54.4255,15.7149166667,6.70433333333,12.8205833333
623.95,16.3254166666,58.8346666667,29.4854166666,48.5055,12.1093333333,6.15475,44.6768333333,54.5130833333,15.79775,6.76075,12.8845833333
624.28,16.3978333333,59.016,29.5829166667,48.648,12.1763333333,6.2135,44.8494166667,54.6414166667,15.87025,6.81133333333,12.9866666667
624.62,16.40925,59.1740833333,29.6606666667,48.756,12.1996666667,6.19625,44.9793333333,54.7715833333,15.8904166667,6.81375,13.0165833333
624.95,16.5278333333,59.41075,29.7965833333,48.9134166667,12.276,6.2815,45.1829166667,54.9350833333,15.9964166667,6.89791666667,13.1071666667
625.28,16.5771666667,59.4764166666,29.8495,48.9633333333,12.32275,6.31458333333,45.2643333333,55.0011666667,16.0586666666,6.96416666667,13.1591666667
625.61,16.5886666667,59.4736666667,29.833,48.95225,12.3141666667,6.35841666667,45.258,54.9516666666,16.0640833333,6.98283333333,13.1699166667
625.95,16.5945,59.53875,29.8169166667,48.9788333333,12.3129166667,6.35791666667,45.2684166666,54.9680833334,16.06225,6.98025,13.1981666666
626.28,16.6548333333,59.5959166667,29.8524166667,49.0366666666,12.34775,6.38691666666,45.2973333333,54.9831666667,16.0975833333,7.02233333333,13.205
626.61,16.6840833333,59.6815,29.87375,49.08175,12.3254166667,6.37025,45.3380833333,55.0065833334,16.1115833333,7.0215,13.2124166667
626.94,16.7390833333,59.7871666667,29.9510833333,49.1640833333,12.3673333334,6.40191666667,45.38525,55.074,16.1288333333,7.06275,13.2449166667
627.28,16.7109166667,59.8091666667,29.9088333333,49.14375,12.3564166667,6.39541666666,45.4023333333,55.0593333333,16.0923333333,7.02625,13.22825
627.61,16.718,59.78875,29.86375,49.1461666667,12.3310833334,6.386,45.41675,54.9869166667,16.05575,7.00766666667,13.2048333333
627.94,16.73725,59.7723333333,29.831,49.125,12.3194166666,6.38708333333,45.3735,54.9483333333,16.0508333333,7.032,13.2036666667
628.27,16.7548333333,59.7564166667,29.8275833333,49.0966666667,12.2930833333,6.40858333333,45.3679166666,54.9095,16.0649166667,7.03483333333,13.2275
628.61,16.6946666667,59.607,29.6951666666,48.9566666667,12.21275,6.35266666667,45.22,54.708,16.0205,6.994,13.1486666667
628.94,16.6721666667,59.5580833333,29.61625,48.9018333333,12.2063333334,6.32333333333,45.147,54.6275,15.9705833333,6.95958333333,13.1345
629.27,16.7345,59.6585833334,29.661,49.00875,12.2281666667,6.314,45.2260833333,54.7194166666,15.9870833334,6.96441666667,13.1736666667
629.60,16.7465,59.6256666667,29.6390833333,49.0048333333,12.2235833333,6.32141666667,45.2226666667,54.6795833333,15.96725,6.95875,13.1465
629.94,16.7235833333,59.6808333333,29.6125833333,48.975,12.1860833333,6.27325,45.28025,54.6925833334,15.9468333333,6.91925,13.136
630.27,16.7461666667,59.7059166667,29.6370833333,48.97575,12.1991666666,6.28233333333,45.28325,54.6519166667,15.9408333333,6.93666666667,13.1445
630.60,16.7146666667,59.6674166667,29.5696666667,48.9700833333,12.1579166667,6.257,45.262,54.569,15.932,6.9015,13.1209166667
630.93,16.7788333334,59.7205833333,29.5805,49.0198333334,12.1594166666,6.27308333333,45.2785,54.5654166667,15.9898333334,6.92975,13.1525833333
631.26,16.83,59.89425,29.6145833333,49.1111666666,12.1720833334,6.28725,45.3534166666,54.64025,16.0509166667,6.94466666667,13.1910833334
631.60,16.8528333333,59.93175,29.6121666666,49.143,12.19375,6.27225,45.39075,54.5795,16.0460833334,6.93841666667,13.18025
631.93,16.9469166667,60.0106666667,29.6810833333,49.2213333333,12.2525833333,6.28358333333,45.4783333333,54.62475,16.0965833333,6.97058333333,13.2314166667
632.26,16.9903333333,60.11275,29.7444166667,49.3119166667,12.2666666667,6.28716666666,45.5473333333,54.7001666667,16.10075,6.97125,13.2765
632.59,16.9935833333,60.23375,29.7778333333,49.3919166667,12.2416666667,6.24858333334,45.6188333333,54.8023333333,16.0974166667,6.93283333333,13.2520833333
632.92,16.9464166667,60.1984166667,29.7308333333,49.3079166667,12.2299166667,6.22083333333,45.5806666667,54.70175,16.05675,6.90958333333,13.20925
633.26,17.0004166667,60.41225,29.7939166667,49.40975,12.2444166667,6.22416666666,45.67925,54.8085833333,16.1115833333,6.93091666667,13.2355
633.59,17.0259166667,60.4466666667,29.8038333333,49.4585833333,12.2534166667,6.2505,45.6951666666,54.7980833334,16.12375,6.96316666666,13.2560833333
633.92,17.037,60.5306666667,29.78725,49.4963333333,12.2278333333,6.23083333333,45.7459166667,54.8125833333,16.144,6.92308333333,13.2310833333
634.25,17.13325,60.65125,29.8606666667,49.5671666667,12.2915,6.27625,45.8509166667,54.91025,16.22525,6.98191666666,13.2874166667
634.58,17.15575,60.7174166667,29.9218333334,49.6245,12.3053333333,6.28683333334,45.8979166666,54.9616666667,16.2238333333,6.97808333334,13.28875
634.91,17.1555833333,60.7315,29.9085833333,49.6189166667,12.3159166667,6.28141666667,45.9330833333,54.9235833334,16.2153333333,6.96233333333,13.2965
635.25,17.2724166667,60.8294166667,30.0275,49.7415,12.3831666667,6.38508333333,46.0549166667,55.0389166667,16.30475,7.02533333334,13.3710833333
635.58,17.2515,60.8858333333,29.9841666667,49.7200833333,12.362,6.37108333333,46.0254166667,54.9956666667,16.2664166667,7.04058333333,13.31475
635.91,17.28225,60.9433333333,30.0001666667,49.7914166667,12.37775,6.38641666667,46.06125,55.0350833333,16.25625,7.07691666667,13.3311666667
636.24,17.3526666667,60.95075,29.99825,49.7976666667,12.3639166667,6.40391666667,46.0661666667,54.9320833334,16.2665,7.08975,13.3711666666
