wavelength,Back_ChlRiem,Belly_ChlRiem,Breast_ChlRiem,Crissum_ChlRiem,Crown_ChlRiem,DorTail_ChlRiem,Patch10_ChlRiem,Patch11_ChlRiem,Patch12_ChlRiem,Rump_ChlRiem,Throat_ChlRiem,WingTip_ChlRiem
814.76,-4.27386666667,-1.58273333333,-2.39293333333,26.3687333333,-7.16019999999,1.53633333333,-0.577200000002,21.7412666667,-1.10806666667,-4.8836,25.6050666667,10.7634666667
815.07,-5.15020000001,-3.02333333333,-3.98666666667,25.341,-8.72666666667,0.753599999999,-1.4402,21.3161333334,-1.91706666667,-5.82739999999,24.8069333333,9.73773333333
815.37,-5.38713333333,-3.444,-4.65606666667,24.8772666667,-9.11013333334,0.404199999999,-1.19293333333,21.3276,-2.0876,-5.71423333333,24.6944666667,9.37946666667
815.68,-5.22293333333,-2.53873333333,-4.14733333333,25.3876,-8.69199999999,0.959333333332,-1.10453333333,22.8584666667,-1.30806666667,-5.20823333334,25.9882666667,10.1454
815.98,-5.64773333334,-3.26066666667,-4.23093333333,25.308,-9.32539999999,1.1838,-1.543,23.1053333334,-1.18393333333,-5.2111,26.2493333333,9.84959999999
816.29,-7.34713333333,-4.58573333333,-5.72,24.8718,-10.5423333333,0.1972,-2.72193333333,22.8205333333,-2.32733333333,-6.0997,26.0356,8.4516
816.59,-9.37366666667,-6.11106666668,-7.57580000001,24.8182,-12.2424666667,-0.535466666667,-3.82826666667,22.9596,-3.07073333333,-6.9848,25.8182,6.86880000001
816.89,-8.51026666667,-4.9028,-6.6268,26.567,-10.9117333333,0.697400000002,-2.23213333333,24.7434,-1.39506666667,-5.5355,28.0221333333,8.22119999999
817.20,-7.28346666666,-3.09353333333,-5.16873333333,28.6637333333,-9.98526666665,2.7118,-0.65593333333,26.8625333333,0.2448,-3.9647,29.8873333333,9.30986666667
817.50,-6.6002,-2.16533333333,-3.55166666667,30.2752666666,-8.509,4.35893333333,0.7788,28.3665333333,1.1586,-2.5261,31.5954,10.1899333333
817.81,-5.57373333333,-1.33873333333,-3.06006666667,31.1020666667,-7.46806666667,5.32806666667,1.33866666667,29.235,1.4754,-1.7759,31.9946,10.7924
818.11,-5.24753333334,-1.0074,-2.46173333333,31.6076,-7.50766666668,5.30013333333,1.9186,29.2684,1.5944,-1.55503333333,32.6587333333,10.4511333333
818.41,-5.40366666666,-0.535333333331,-2.38406666667,31.6102666667,-7.23546666667,5.16933333333,1.84026666667,28.9168666667,1.2046,-1.42616666667,33.1158666667,10.7654666667
818.72,-4.4522,0.584799999999,-1.18526666667,32.507,-6.19106666667,5.9494,2.51066666666,29.0448666667,1.92586666667,-0.927999999999,33.1696,11.4541333333
819.02,-3.57806666667,1.0726,-0.964733333334,32.93,-5.77393333333,6.31386666667,3.21093333333,28.9777333333,1.951,-0.482366666665,33.2468666667,11.4830666667
819.33,-1.2516,3.14466666667,1.10066666667,33.8805333333,-3.22633333333,7.75486666667,4.96853333333,29.8302,3.55966666667,1.6919,33.7108,12.7106666667
819.63,1.29846666667,5.34173333333,3.28846666667,34.9326666667,-0.897333333335,9.34833333332,6.64559999999,30.9844666667,5.44726666667,3.7452,34.3149333333,14.8535333333
819.93,4.15326666667,7.8742,5.75893333333,36.1594,1.8412,11.214,8.69193333333,32.4257333333,7.523,5.8317,35.3671333333,17.0242
820.24,4.92653333333,8.58926666667,6.5306,36.7739333333,2.585,11.9118666667,9.23013333333,33.1399333333,8.15606666666,6.5683,35.6033333333,17.4258
820.54,5.83253333333,9.13286666667,7.33933333333,37.5006,3.63833333333,12.3438,9.94026666667,33.6742,8.92386666667,7.20476666667,35.8177333333,18.0836
820.85,6.4722,9.69293333333,7.73593333333,38.043,4.27986666667,12.617,10.5499333333,34.2388,9.62906666667,7.70653333333,36.1448,18.4471333333
821.15,7.2824,10.5859333333,8.48946666666,38.7024,5.21686666667,13.2452,11.2612666667,34.6087333333,10.4467333333,8.49620000001,36.5750666667,19.135
821.45,7.92833333333,11.1116666667,8.82746666667,39.285,5.8262,13.7389333333,11.6798666667,35.1669333333,11.1136666666,9.07533333333,36.9361333333,19.7022666667
821.76,8.45973333333,11.4777333333,9.36800000001,39.7710666667,6.30726666667,14.2702,12.1212666667,35.5967333334,11.6634666667,9.48693333333,37.3416,20.0555333333
822.06,8.50493333333,11.4332,9.41053333333,39.9413333333,6.2826,14.3630666667,12.1711333333,35.7938,11.7318,9.57736666668,37.5513333333,20.1342666667
822.36,8.58133333333,11.4912,9.51693333333,40.1437333334,6.36653333333,14.3736666667,12.1670666667,35.8948,11.8784,9.61673333333,37.6741333333,20.2740666667
822.67,8.64920000001,11.4947333333,9.47266666667,40.2577333333,6.303,14.3973333333,12.1524,36.0398666667,11.9517333334,9.49016666667,37.6966,20.3287333333
822.97,8.6502,11.3799333333,9.40433333333,40.3102,6.26566666667,14.4261333333,12.1561333333,36.1506,12.048,9.42403333333,37.8000666667,20.2354
823.27,8.1822,10.9874666667,9.09193333333,40.3023333334,5.85273333333,14.2264666667,11.8754666667,36.0756,11.7517333333,9.09523333334,37.6011333333,19.9670666667
823.58,8.44246666667,11.2032,9.398,40.4917333334,6.07766666667,14.4628,12.0789333333,36.1932,12.1102,9.23890000001,37.9236666667,20.2763333333
823.88,8.34646666667,11.1010666667,9.36886666667,40.4194666667,5.9176,14.4812666666,11.925,36.1030666667,12.1778666667,9.1255,37.9962,20.2772666667
824.18,8.32780000001,11.0582666667,9.31786666665,40.3212666667,5.82713333333,14.5776,11.7538,35.9622,12.1459333333,8.98543333335,37.8610666667,20.1890666667
824.49,7.89473333334,10.6433333333,8.94513333334,40.0854666667,5.3036,14.2712666667,11.444,35.7152666667,11.8601333333,8.5155,37.6339333333,19.8178
824.79,7.47986666667,10.3394666667,8.72073333332,39.8235333334,4.88373333333,13.9475333333,11.0604666667,35.3998,11.5106,8.04296666666,37.5108666667,19.5249333333
825.09,7.18813333333,10.0730666667,8.25246666667,39.4164666667,4.4516,13.5412666667,10.6455333333,35.0486,11.1156,7.6594,37.1610666667,19.2814
825.39,6.83746666667,9.72233333335,7.8848,39.0364666667,4.05093333333,13.1974,10.2141333333,34.78,10.8246,7.02836666667,36.794,19.0654666667
825.70,6.4328,9.25966666666,7.40413333333,38.4412,3.5762,12.9587333333,9.78433333333,34.1817333333,10.3927333333,6.6862,36.3579333333,18.5431333333
826.00,6.40526666667,9.39306666667,7.50879999999,38.4600666667,3.5592,13.1612666667,9.99246666666,34.1264,10.5363333333,6.90803333333,36.4592666667,18.6569333334
826.30,6.6264,9.8338,7.84353333334,38.8852666667,3.86266666667,13.4203333333,10.2499333333,34.3362666667,10.7623333333,7.28923333333,36.8326666667,18.9474
826.61,7.14866666667,10.1462,8.21533333333,39.2134,4.39366666667,13.7282,10.4975333333,34.5614666667,11.3463333333,7.72389999999,37.2264,19.3128
826.91,7.14720000001,10.0800666667,8.07966666666,39.4034,4.37446666667,13.7006666667,10.6420666667,34.8405333333,11.3174,7.9196,37.3372,19.4094666667
827.21,6.97779999999,9.91913333333,7.91493333334,39.3743333333,4.13846666667,13.5652,10.6368,34.8768666667,11.0782666667,7.97846666667,37.4145333333,19.2758666667
827.51,6.83339999999,9.71400000001,7.98106666666,39.5357333333,3.87766666667,13.5687333333,10.4428666667,34.9485333333,10.9954666667,8.12496666667,37.7538666667,19.4049333333
827.82,6.496,9.37906666666,7.72086666666,39.3484666667,3.54826666667,13.4357333333,10.0717333333,34.9062,10.8802666667,7.95296666667,37.7448,19.4063333333
828.12,6.77439999999,9.74533333332,8.25973333334,39.7202,3.9326,13.9578,10.5597333333,35.3176,11.3850666667,8.41586666667,38.2417333333,19.8816666667
828.42,6.92953333333,9.92466666666,8.69946666668,40.3516666667,4.18166666667,14.2028,10.8522,35.9264666667,11.7796666667,8.72846666666,38.8250666667,20.2048666667
828.72,6.94386666666,10.2647333333,9.00333333334,40.211,4.388,14.1522666667,11.0422666667,35.7112666667,12.0058,9.29489999999,38.7181333333,20.1573333333
829.02,7.18286666666,10.8923333333,9.66946666667,40.6658666667,4.89573333333,14.5697333333,11.4763333333,36.3044,12.4500666667,9.58336666667,39.1032666667,20.5255333333
829.33,7.21559999999,11.0530666667,9.92020000001,40.6836666667,5.07486666667,14.6508,11.502,36.3024666667,12.3853333333,9.65319999999,39.2664666667,20.4042
829.63,7.059,11.1223333333,10.0774666667,40.1437333333,4.84786666667,14.5218666667,11.5314,35.8927333333,12.5428,9.63506666668,39.0878,20.2984
829.93,6.62993333333,11.5168,10.0306666667,39.4923333333,4.4036,14.2569333333,11.2722,35.7736666667,12.2752,9.51373333332,39.2416,19.9268
830.23,6.56039999999,11.7462666667,10.2723333333,39.5550666667,4.39573333334,14.3958666667,11.0026,35.7568666667,12.1714,9.5087,38.9974,19.9204
830.54,6.45206666666,12.2532666667,10.0500666667,39.3418666667,4.12013333333,14.2561333333,10.744,35.6151333333,12.1745333333,9.07013333333,39.0558,19.5137333333
830.84,6.57026666667,12.585,9.83700000001,38.8148666667,4.074,14.1036666667,11.1332666667,35.4148666666,12.1332,8.53696666667,39.0369333333,19.1333333333
831.14,7.24353333332,13.764,10.5292666667,39.2916666667,4.7682,14.5527333333,12.187,35.9036,12.7710666667,9.24056666667,39.5254666667,19.9489333333
831.44,6.34146666667,12.7041333333,9.49446666667,38.3104,3.91666666667,13.3898666667,11.3678666667,34.7754,11.7920666667,8.46596666667,37.6812666667,18.8335333333
831.74,6.05346666667,12.054,8.69113333332,37.0918666667,3.36966666667,13.142,10.9066666667,33.6102,11.2364666667,7.8701,36.0566,18.1073333333
832.04,7.06333333333,12.3233333333,9.34946666666,37.7632666667,4.02106666667,13.8786,11.3382666667,34.2379333333,11.7286,8.0484,36.8648,18.9218666667
832.35,6.68993333333,11.8176666667,8.65840000001,37.6770666667,3.29853333333,13.2404666667,10.819,34.1695333333,11.3124666667,7.68303333334,36.3706666667,18.8674666667
832.65,5.85460000001,11.0286666667,7.53379999999,37.2454666667,2.6338,11.8792666667,9.88199999999,33.6132,10.5788,7.16603333334,35.9726,18.5732666667
832.95,5.66533333333,10.7028,7.13866666667,37.3593333333,2.43326666667,11.7354,9.53039999999,33.6446666667,9.97673333333,7.1491,36.0414,18.3086
833.25,5.94526666667,10.462,7.06699999999,37.9294,2.6834,11.9842,9.76526666665,33.6594666667,10.047,7.28923333333,36.1996,18.4333333333
833.55,5.89886666667,10.1668,6.80493333333,37.8015333333,2.57993333333,11.8120666667,9.72353333333,33.4430666667,10.0046666667,7.20316666666,36.0991333333,18.2117333333
833.85,5.8576,10.1114666667,6.8852,37.959,2.9196,11.8689333333,9.84646666668,33.6680666667,10.1255333333,7.11763333334,36.0018666667,18.2891333333
834.16,5.5454,9.60553333333,6.2746,37.6885333333,2.5468,11.3818,9.26406666669,33.2225333334,9.8408,6.74733333333,35.4231333333,18.076
834.46,5.23173333333,8.99080000001,6.0174,37.6006,2.12193333333,11.282,8.73666666667,33.0228,9.61646666667,6.53953333333,35.5492,17.7841333333
834.76,5.26853333333,9.00326666666,6.08146666667,37.6052666667,2.17706666666,11.7223333333,8.64053333333,33.2898,9.77260000001,6.80933333334,36.1684,17.9439333333
835.06,5.1688,8.99793333333,6.14526666667,37.7097333333,2.02966666667,11.7023333334,8.2874,33.6962666667,9.8006,6.77403333333,36.7126,18.0727333333
835.36,4.61846666667,8.93460000001,5.51333333333,37.754,1.66386666667,11.4386666667,7.9462,33.5968666667,9.68699999999,6.8231,36.5788,17.7047333333
835.66,4.14673333333,8.43613333333,5.0878,37.5096666666,1.287,11.0634666667,7.79873333333,33.1963333333,9.44293333332,6.61003333333,36.3777333333,17.3666
835.96,3.10493333333,7.89780000001,4.17073333333,37.1268,0.0926666666654,10.8043333333,7.1566,32.8036,9.03013333333,5.95836666667,35.9483333333,16.6831333333
836.26,2.62706666667,7.36913333335,3.5126,36.8972666666,-0.622,10.3183333333,6.53486666666,32.3820666667,9.1182,5.12616666667,35.5140666667,16.4728
836.57,2.887,7.7684,3.57066666666,36.5421333333,-0.691599999997,10.3096,6.47366666667,32.2154666667,9.89140000001,5.22716666667,35.7217333333,16.7188666667
836.87,1.40266666667,6.66660000001,1.86413333333,35.3573333333,-2.12166666667,8.95699999999,4.83806666667,30.7146666667,8.91266666665,3.6218,34.6825333333,15.3128666667
837.17,1.25173333333,6.11359999999,0.9218,34.4395333333,-3.02773333333,8.19993333333,3.75553333334,29.7136,8.27746666667,3.508,34.5947333333,14.4201333333
837.47,-0.2572,5.13380000001,0.1028,32.7264666667,-4.50606666667,7.45880000001,2.31486666667,28.4567333333,7.6852,2.35093333333,33.5082666666,12.4382
837.77,0.854533333333,5.70526666668,0.651733333333,32.9806666666,-3.99586666667,7.72433333333,3.19446666667,28.4936666667,8.2158,2.5749,33.4295333333,12.3077333333
838.07,-0.069133333334,4.66333333333,-0.598733333334,32.5157333333,-5.5728,6.24066666666,1.7502,27.8066,7.33446666667,0.794466666667,33.3564,11.0304
838.37,-0.403933333334,4.91966666667,-0.998066666667,33.2859333333,-5.9536,6.54786666667,2.05586666667,27.7718666667,7.0826,1.2538,33.5473333333,11.0991333333
838.67,-1.87106666667,3.38293333334,-1.71013333333,32.59,-8.07926666667,5.71246666667,1.11526666667,27.1252,5.9976,-0.241566666668,33.4573333333,9.77693333333
838.97,-0.024533333336,5.45119999999,-0.208666666665,33.6157333333,-6.06513333333,7.90659999999,1.79253333333,28.2505333333,7.45233333333,1.3321,35.3714,11.2584
839.27,1.10126666667,5.52993333333,0.994799999999,33.8069333333,-4.8548,8.62040000001,2.309,28.9284,8.24146666666,1.73476666667,35.7727333333,11.5806666667
839.57,0.437266666668,5.69746666666,1.06373333333,33.6644,-4.85819999999,8.80613333333,2.11586666667,28.9124666667,8.48693333334,1.70803333333,35.4136666667,11.6075333333
839.87,0.407266666666,5.68926666667,1.83833333333,33.4264,-4.96793333333,8.7492,2.6994,29.5636,8.47006666667,1.4718,34.811,10.9832
840.17,1.76333333333,6.97373333333,2.98073333333,33.413,-4.06153333334,9.87486666667,3.90213333333,31.0466666667,9.62460000001,2.58256666667,35.165,12.0364666667
840.47,0.733066666668,6.39179999999,2.55446666667,33.6427333333,-4.34140000001,9.622,3.173,30.6644,9.88539999999,1.46056666667,34.8454,12.2108666667
840.77,1.6056,7.17853333333,2.81566666667,34.0547333333,-3.46700000001,9.52886666667,4.01406666667,30.8318666667,10.2152,2.04193333333,35.2298,12.5888
841.07,-0.630333333334,5.4302,0.788,32.3272666667,-5.50299999999,7.5272,2.23033333333,29.2121333333,8.60606666665,0.581833333332,34.3878666667,10.7151333333
841.37,-1.13133333333,4.68353333334,-0.693333333333,30.4621333333,-6.31386666666,6.095,2.06813333333,27.3358,7.99266666667,3.33333334e-05,33.2361333333,10.0486666667
841.67,-1.4574,4.28393333334,-1.25473333333,29.8098,-6.99633333333,5.47520000001,2.0912,26.7173333333,8.32686666666,-0.950533333332,33.4220666667,9.42953333333
841.97,-0.836600000001,4.53026666666,-1.4542,29.2404666667,-6.22913333333,5.85586666667,2.57386666667,26.8726,8.86740000001,-0.662866666668,33.5134666667,9.16346666668
842.27,-1.72346666667,3.74073333333,-1.72346666667,27.6820666667,-6.65326666666,4.43540000001,2.8324,26.0921333333,8.97799999999,-1.02866666667,32.8256,7.48166666667
842.57,-1.54613333333,4.89360000001,-1.29073333333,28.0708666667,-6.92206666667,4.35466666665,3.41866666666,26.1702,9.58859999999,-0.404233333335,33.4327333333,6.75173333333
842.87,0.326666666666,6.48833333333,0.311733333334,29.2502,-5.98366666667,5.62726666666,5.31553333333,27.7802,10.9130666667,1.23986666667,35.8277333333,7.73560000001
843.17,-2.10106666666,4.83433333333,-2.48026666667,27.9305333334,-8.16746666667,3.7442,3.01733333333,25.4502666667,8.57813333334,-0.560699999999,35.7188,5.3712
843.47,-5.0598,2.87173333335,-5.09406666667,27.1624,-10.5812,1.76073333333,1.21366666666,23.6410666667,5.94873333334,-2.47863333333,35.7264666667,3.02566666667
843.77,-3.86153333333,4.32906666666,-3.93073333333,26.2856666667,-10.3722666667,1.87013333334,1.81826666667,23.9134,5.8182,-0.969633333335,35.2033333333,3.34200000001
844.07,-5.37766666667,3.51753333333,-5.63540000001,26.6298,-12.1176666667,1.45486666667,0.51566666666,24.2357333333,4.86193333333,-1.35353333334,34.8986666667,3.38846666667
844.37,-6.49413333333,3.23746666667,-6.82,25.7278666667,-13.8696,1.207,-0.402266666668,24.1571333333,4.31033333333,-2.2223,33.9080666666,2.8926
844.67,-5.96493333333,4.87306666667,-5.14620000001,27.115,-12.4172,2.90446666666,0.253466666666,25.3995333333,4.58086666667,-1.111,33.8792,3.35280000001
844.97,-8.38513333334,3.27119999999,-7.34986666667,26.6666,-13.9545333333,0.103466666666,-2.36020000001,24.0993333333,2.27740000001,-3.22993333333,32.94,1.20066666666
845.27,-14.2986,-1.57126666667,-13.872,23.1425333333,-20.4489333333,-5.47700000001,-8.35033333333,19.7306,-2.96306666667,-9.38276666667,28.5072666667,-2.46926666666
845.57,-19.7995333334,-5.51373333333,-19.8998666667,21.3284,-27.7694,-9.57386666668,-15.1126666667,16.9675333333,-8.37086666666,-15.2381333334,25.0125333333,-6.31586666666
845.87,-17.6961333333,-4.60793333334,-17.5981333333,21.1765333333,-24.4609333333,-6.299,-13.5784,18.2842666667,-6.17653333333,-13.8480333333,25.1716666666,-3.23519999999
846.17,-24.5548666666,-9.74560000001,-23.2823333333,15.8269333333,-30.3562666667,-12.1374,-19.4656666667,13.5368,-11.2212666667,-19.8982,19.8981333333,-8.90573333334
846.47,-28.2175333333,-11.6463333333,-24.8707333333,14.5306,-31.9727333333,-12.8434666667,-22.2584,12.2721333333,-12.9524666667,-22.7347666667,18.721,-9.46933333333
846.77,-23.44,-8.56,-20.88,16.4,-27.3866666667,-9.46666666665,-18.88,13.8666666667,-8.87999999998,-19.5066666667,21.3866666667,-7.94666666665
847.07,-22.1038666667,-8.1968,-20.1094,17.5956666667,-26.2568666667,-6.83059999999,-16.5574,14.9452666667,-7.43166666668,-18.2514,22.4318,-7.78686666667
847.37,-14.127,-2.14293333334,-12.2221333333,22.8835333333,-18.4128666667,-0.105933333334,-8.38613333333,19.7884,-1.03173333334,-12.4867666667,29.9999333333,-2.7778
847.67,-12.2267333333,-1.70046666665,-11.4168666667,23.8326,-16.2483333333,1.64639999999,-7.58440000001,20.7826,0.755799999992,-11.6870333333,32.0107333333,-2.24020000001
847.97,-8.97973333333,-0.653133333341,-9.30600000001,26.5034,-13.551,5.36053333333,-4.46253333334,23.6732666667,3.64626666666,-9.79586666667,35.728,0.13606666666
848.26,-12.8961333333,-5.35519999999,-11.6393333333,21.9945333333,-18.1147333333,2.541,-6.96726666666,20.0547333333,-0.382400000006,-13.5518,31.6666,-3.25133333334
848.56,-9.73546666667,-3.28053333333,-6.85166666668,24.6031333333,-14.1004666667,6.164,-4.57666666666,22.0370666667,1.34933333333,-9.10053333333,34.9736,-1.3492
848.86,-4.14479999999,0.723999999993,-2.47186666667,28.7141333333,-7.49066666667,10.4619333333,1.12366666667,25.5680666667,6.01753333333,-4.33213333333,39.0012,3.77033333334
849.16,-4.12826666666,0.35906666666,-4.07699999998,30.4359333333,-8.51286666667,9.641,1.64099999999,26.6923333333,5.2564,-5.52553333334,38.846,3.71786666668
849.46,-1.18953333333,2.00760000001,-3.12273333333,31.7226,-5.62573333334,12.4411333333,4.31226666667,27.2118666667,6.1214,-3.38303333334,38.0174666667,3.64299999999
849.76,-1.57893333333,0.350999999998,-4.81206666665,30.6016,-8.44606666667,9.89973333333,2.15546666666,25.9398666667,4.88733333333,-4.47360000001,36.1403333333,2.1804
850.06,-4.71039999999,-1.82739999999,-7.25866666667,29.6782666666,-11.9948,7.233,-0.514933333332,24.2470666667,2.31673333333,-7.55479999999,33.9768666667,1.75040000001
850.36,-9.32766666667,-4.95793333335,-13.1653333333,29.0476666667,-16.8627333333,4.00553333334,-3.33333333333,22.4089333333,-2.38100000001,-12.0729666667,33.0531333333,-1.4004
850.65,-15.1270666667,-10.5829333333,-20.5980666667,24.8728666667,-22.2720666667,-1.94326666666,-9.50673333333,17.9372,-7.98206666666,-17.3692666667,28.8491333333,-5.88940000001
850.95,-13.8618,-9.33919999998,-18.561,26.5786,-19.4420666667,-1.35093333335,-8.51679999999,19.6476666667,-7.84146666666,-16.0205666667,28.047,-4.14093333335
851.25,-22.2658666667,-15.1724666667,-25.2872,23.0542,-27.6848,-8.50573333334,-15.3695333333,15.1396,-14.7784,-22.5781666667,24.8933333333,-11.2643333333
