wavelength,Back_DigPluf,Belly_DigPluf,Breast_DigPluf,Crissum_DigPluf,Crown_DigPluf,DorTail_DigPluf,Rump_DigPluf,Throat_DigPluf,WingTip_DigPluf
599.19,12.1911666667,36.6338333333,20.5788333334,25.3718333333,11.04725,11.3894166667,12.3855833333,21.0229166667,12.913
599.53,12.2148333334,36.5873333333,20.5843333333,25.3333333333,11.0853333334,11.4143333334,12.4004166667,21.0103333333,12.9335833333
599.86,12.2984166667,36.6015833333,20.5616666667,25.3544166667,11.1516666666,11.4455833334,12.4495,21.02325,12.9696666666
600.20,12.3136666667,36.561,20.5781666666,25.4095,11.1781666667,11.4765,12.4686666666,21.0471666667,12.9775
600.53,12.3175,36.5975833333,20.5908333333,25.4106666667,11.2018333333,11.49,12.4785,21.0910833333,13.007
600.87,12.343,36.7145833333,20.6655,25.4755833333,11.2551666667,11.5203333334,12.5183333333,21.15,13.0223333333
601.21,12.311,36.6534166667,20.6270833333,25.44825,11.2380833333,11.4945833333,12.5085833333,21.1610833333,12.98575
601.54,12.3928333333,36.7988333334,20.7245833333,25.5368333333,11.3014166667,11.5578333333,12.5640833333,21.2420833333,13.0495
601.88,12.4108333333,36.8409166667,20.7220833333,25.5625833333,11.31275,11.5625,12.58925,21.25775,13.0920833333
602.21,12.4145833333,36.8970833333,20.7253333333,25.5829166667,11.3031666667,11.5665833333,12.5978333333,21.27075,13.11
602.55,12.4103333333,36.9773333333,20.7978333333,25.6431666666,11.3681666667,11.6499166667,12.6526666667,21.3583333333,13.16775
602.88,12.3839166667,36.9570833333,20.74075,25.6274166667,11.32025,11.6155,12.6163333334,21.30025,13.1538333333
603.22,12.367,36.9959166667,20.7698333333,25.64125,11.32225,11.61025,12.6165,21.31975,13.1629166667
603.56,12.337,37.02375,20.8028333333,25.6386666667,11.3071666666,11.6028333333,12.5795,21.3125,13.1616666667
603.89,12.3935833333,37.1293333333,20.8646666667,25.6784166667,11.352,11.67575,12.6231666667,21.3465,13.2191666667
604.23,12.4644166666,37.1856666667,20.93275,25.7483333333,11.39725,11.7569166666,12.66675,21.37225,13.2688333333
604.56,12.5026666667,37.1811666667,20.968,25.77425,11.4323333333,11.81825,12.6970833333,21.3685,13.3404166667
604.90,12.5519166666,37.2978333333,21.0420833333,25.8468333333,11.4799166667,11.8863333334,12.7486666666,21.4171666666,13.4218333333
605.23,12.5518333333,37.26975,21.02825,25.8491666667,11.4881666667,11.916,12.7428333333,21.3750833333,13.42675
605.57,12.5045,37.2110833333,21.0036666667,25.8094166667,11.4834166667,11.905,12.6866666667,21.3283333333,13.4003333333
605.90,12.5223333333,37.33925,21.0919166667,25.9018333333,11.5216666667,11.9695,12.7249166666,21.3719166667,13.4625833333
606.24,12.4891666667,37.3023333333,21.0599166667,25.909,11.487,11.9425,12.6918333333,21.31525,13.4459166667
606.58,12.4856666667,37.3491666666,21.1033333333,25.9071666667,11.52875,11.99125,12.7125833333,21.32775,13.4676666667
606.91,12.4684166667,37.36625,21.1034166667,25.93725,11.5180833333,12.03075,12.7241666667,21.3166666667,13.4688333333
607.25,12.4798333333,37.4275833334,21.1416666667,25.9775833333,11.5679166667,12.0834166667,12.76575,21.38425,13.4940833333
607.58,12.3821666667,37.35425,21.0761666666,25.8694166667,11.5028333334,12.0251666667,12.7170833333,21.3140833333,13.4294166667
607.92,12.34325,37.3359166667,21.03375,25.83225,11.49175,12.0314166667,12.734,21.3330833333,13.4166666667
608.25,12.3165,37.3056666666,21.01325,25.8280833333,11.4585833333,12.0475833333,12.7011666666,21.3145833333,13.3700833333
608.59,12.2829166667,37.2809166667,20.9878333334,25.7983333334,11.417,12.1094166667,12.6958333333,21.2705833333,13.3251666667
608.92,12.1906666667,37.2128333333,20.9204166666,25.71525,11.3478333333,12.11125,12.6683333334,21.2375,13.2530833334
609.26,12.1855,37.23425,20.9074166667,25.7085833333,11.3165,12.1926666667,12.67375,21.2409166667,13.2480833333
609.59,12.1324166667,37.041,20.7778333333,25.6033333333,11.2451666667,12.2018333334,12.5845,21.1421666667,13.1358333333
609.93,12.1348333334,37.0036666667,20.7585,25.5704166667,11.23625,12.25925,12.5858333333,21.15575,13.1455
610.26,12.1116666667,36.99,20.7239166667,25.56,11.1980833333,12.2805,12.55925,21.137,13.126
610.60,12.1448333334,36.9979166667,20.7156666667,25.564,11.2225,12.35075,12.5605833333,21.1736666667,13.1646666667
610.93,12.1075833333,36.91375,20.6595,25.546,11.1599166667,12.3701666667,12.5298333334,21.1216666667,13.1350833333
611.27,12.1086666667,36.9336666667,20.6495833333,25.5669166667,11.1600833333,12.44625,12.51,21.1534166667,13.14525
611.60,12.0924166666,36.8580833333,20.6145833333,25.5385833333,11.11925,12.46625,12.4753333333,21.0781666666,13.1236666667
611.93,12.09,36.8938333334,20.5883333333,25.49725,11.1058333333,12.4938333333,12.471,21.05875,13.1140833333
612.27,12.0463333334,36.8684166667,20.5275,25.4599166667,11.06075,12.4101666667,12.3983333333,21.0341666667,13.09575
612.60,12.1805,36.9414166667,20.617,25.5541666667,11.1243333333,12.4635,12.4765,21.1086666667,13.2141666667
612.94,12.228,36.9975833333,20.6900833333,25.6334166667,11.2186666667,12.47575,12.5405,21.1505833333,13.2936666667
613.27,12.27275,37.12175,20.75725,25.6950833333,11.2825,12.4903333333,12.6016666667,21.2194166667,13.4023333333
613.61,12.3595833333,37.2405833334,20.91575,25.7573333333,11.3455,12.5334166667,12.6999166667,21.2753333333,13.4981666667
613.94,12.4215833334,37.3045,20.9821666666,25.8321666667,11.3908333333,12.5726666667,12.7520833334,21.32525,13.5508333333
614.28,12.45675,37.3680833334,21.0411666667,25.907,11.42275,12.57125,12.78825,21.36675,13.6053333333
614.61,12.4834166667,37.4246666667,21.08675,25.92975,11.47675,12.5888333333,12.7946666667,21.35925,13.64125
614.94,12.58575,37.4905,21.1940833333,25.9790833333,11.5621666667,12.612,12.856,21.3698333334,13.7263333334
615.28,12.6934166667,37.6956666667,21.358,26.1186666667,11.7006666667,12.66875,12.9779166667,21.53875,13.8556666666
615.61,12.77275,37.79725,21.4404166667,26.2344166667,11.76625,12.6983333333,13.0450833333,21.6010833333,13.9723333333
615.95,12.7946666667,37.8089166667,21.478,26.23675,11.8026666667,12.6913333334,13.0494166667,21.6186666667,14.0030833333
616.28,12.699,37.814,21.4205,26.2086666667,11.7785,12.668,12.9791666667,21.60125,13.95
616.61,12.6751666667,37.7910833333,21.3886666667,26.1549166666,11.7281666667,12.62125,12.9415,21.5871666666,13.9170833333
616.95,12.7435,37.8809166667,21.4343333333,26.225,11.77475,12.6503333333,12.9698333333,21.6489166667,13.9715833334
617.28,12.69325,37.8625,21.3440833333,26.16275,11.7415833334,12.5675833333,12.88175,21.5973333333,13.8938333334
617.62,12.73575,37.9303333333,21.4020833333,26.2105,11.7908333333,12.61225,12.9096666667,21.656,13.9655
617.95,12.7168333333,37.8895833333,21.367,26.1850833334,11.7569166667,12.60225,12.9008333333,21.6126666667,13.9214166667
618.28,12.7651666667,37.9724166667,21.42875,26.2470833333,11.8309166667,12.6385833334,12.9775,21.711,13.9899166667
618.62,12.7476666667,37.9668333333,21.374,26.2529166667,11.8175833333,12.6426666667,12.98625,21.74675,13.988
618.95,12.7163333333,37.95,21.31975,26.2401666667,11.7893333333,12.6313333333,12.9416666667,21.688,13.9721666667
619.28,12.6851666667,37.9070833333,21.2896666667,26.1980833333,11.7815833333,12.62825,12.9239166666,21.6375,13.9464166667
619.62,12.7316666667,37.8560833333,21.3173333333,26.2100833333,11.7935,12.6828333333,12.9676666667,21.6375,13.9465833333
619.95,12.7778333333,37.889,21.35875,26.2318333334,11.78025,12.64925,12.9685833333,21.6805,13.9461666667
620.28,12.85725,38.0433333333,21.4775833333,26.3501666667,11.8391666667,12.74425,13.037,21.78425,14.0246666667
620.62,12.8434166667,37.9911666667,21.4858333333,26.2886666667,11.79775,12.7340833333,13.0319166667,21.762,13.99675
620.95,12.89075,38.0451666667,21.5445833333,26.3484166667,11.8218333333,12.7800833333,13.0611666667,21.8025833334,14.0706666667
621.28,12.8618333333,37.983,21.4909166667,26.3365,11.76175,12.7350833333,13.01425,21.7581666666,13.9991666667
621.62,12.85425,38.0391666667,21.5173333333,26.3409166667,11.7588333333,12.7686666667,12.9924166666,21.7538333333,13.9816666667
621.95,12.8315,38.0206666667,21.4931666667,26.2461666667,11.6966666667,12.7433333333,12.9356666667,21.6901666667,13.9295833333
622.28,12.8765833333,38.0551666667,21.5433333333,26.3040833333,11.70475,12.7834166666,12.9475833333,21.7518333333,13.9599166667
622.62,12.9065,38.0725833333,21.5604166667,26.3,11.7446666666,12.8091666667,12.9533333333,21.7771666667,13.98475
622.95,12.86975,38.03375,21.545,26.263,11.6904166667,12.7661666666,12.88075,21.7791666667,13.9260833333
623.28,12.96725,38.29775,21.65025,26.4318333333,11.8370833333,12.8914166667,12.9718333334,21.9610833334,14.0865
623.62,12.9715,38.3241666667,21.6841666667,26.4411666667,11.86625,12.9675,13.0030833333,21.9483333333,14.1025
623.95,12.9473333333,38.2454166667,21.6139166667,26.4135,11.8368333333,12.9276666667,12.9955,21.9051666667,14.05825
624.28,12.88075,38.2545833333,21.6076666666,26.3941666667,11.8096666666,12.8844166666,12.9579166667,21.8770833334,14.02725
624.62,12.8845,38.29175,21.62825,26.4273333333,11.8155,12.9378333333,12.9960833334,21.90875,14.0369166667
624.95,12.8901666667,38.3396666667,21.68425,26.4144166667,11.8439166667,12.9060833334,13.0095,21.9176666667,14.0633333334
625.28,12.877,38.3093333333,21.70575,26.393,11.8519166667,12.8625,12.96725,21.92475,14.0844166667
625.61,12.894,38.3053333333,21.6821666667,26.3958333333,11.8379166666,12.85375,12.9779166666,21.9355833334,14.1256666667
625.95,12.889,38.2896666666,21.6725,26.4,11.8475,12.8316666667,12.9705833333,21.8781666667,14.1274166667
626.28,12.8465,38.2523333333,21.6603333333,26.3874166667,11.791,12.7913333333,12.9241666667,21.8426666667,14.09475
626.61,12.9543333333,38.34875,21.7258333333,26.5124166667,11.8763333334,12.8710833333,13.0304166666,21.9713333333,14.1695833333
626.94,12.8766666666,38.201,21.6476666667,26.4013333333,11.77125,12.771,12.9901666667,21.8629166667,14.0586666667
627.28,12.907,38.2389166666,21.6330833333,26.4141666667,11.7931666667,12.7566666667,12.9619166667,21.90325,14.0406666667
627.61,12.9273333333,38.2614166667,21.6689166666,26.4139166667,11.84025,12.80375,12.9630833333,21.8929166666,14.07325
627.94,12.97975,38.262,21.6685833333,26.4705,11.8753333333,12.8379166667,12.98575,21.9205833333,14.1029166667
628.27,13.0005833333,38.2380833334,21.6711666666,26.4935,11.9356666667,12.8570833333,12.99825,21.95075,14.134
628.61,12.99525,38.1921666667,21.6126666667,26.4903333334,11.9296666667,12.9125,12.9895,21.9156666667,14.1061666667
628.94,13.01925,38.2418333334,21.6190833333,26.5095833334,11.9514166666,12.9715,13.0458333333,21.942,14.0898333333
629.27,12.9150833333,38.21225,21.59175,26.4896666666,11.8914166667,12.92575,12.9630833333,21.8364166666,13.99025
629.60,12.8449166667,38.1270833334,21.5231666667,26.4073333333,11.8173333333,12.8969166667,12.9284166667,21.8010833334,13.93575
629.94,12.90175,38.2471666667,21.5384166667,26.4831666667,11.8615,12.9418333333,13.0065,21.869,13.99275
630.27,12.79775,38.2188333333,21.47925,26.3835,11.77625,12.9119166667,12.9451666667,21.7459166667,13.951
630.60,12.85425,38.3416666667,21.5490833333,26.465,11.8594166667,12.9865,12.9688333333,21.7755833333,14.0226666667
630.93,12.8578333333,38.3743333333,21.5976666666,26.5163333333,11.88575,13.0273333334,13.0608333333,21.7599166667,14.11775
631.26,12.84225,38.4088333334,21.62125,26.5006666666,11.8635,13.0013333333,13.0605,21.7903333333,14.14375
631.60,12.79775,38.4726666666,21.638,26.4881666667,11.8279166667,12.9630833333,13.0226666667,21.7489166667,14.0970833333
631.93,12.8194166667,38.55025,21.712,26.5598333333,11.8491666667,13.0241666667,13.0579166666,21.7963333333,14.1495833333
632.26,12.8528333333,38.6334166667,21.775,26.59125,11.86875,13.0590833333,13.1159166667,21.88525,14.213
632.59,12.9413333334,38.76,21.8653333333,26.6886666667,11.9251666667,13.11375,13.1523333333,21.95125,14.3255833334
632.92,13.1508333333,38.8785833334,22.0071666667,26.86675,12.0959166666,13.2510833333,13.2926666666,22.1518333333,14.4921666667
633.26,13.1405,38.9863333334,22.0903333333,26.9411666667,12.141,13.2660833333,13.30825,22.1995833333,14.5088333333
633.59,13.0754166666,38.89925,22.0861666667,26.7945833333,12.1014166667,13.2395,13.247,22.1561666667,14.488
633.92,13.1185,38.9425833334,22.1061666667,26.8500833333,12.1446666667,13.2268333333,13.2504166667,22.2435,14.5024166667
634.25,13.0665,38.8755833334,22.07925,26.8720833333,12.0945,13.1819166667,13.1971666667,22.2580833333,14.4936666667
634.58,13.1206666667,38.9168333333,22.1403333333,26.91375,12.1526666667,13.218,13.2086666667,22.3198333334,14.5269166667
634.91,13.1218333333,38.94025,22.151,26.918,12.1643333333,13.2295,13.2146666667,22.3245,14.5301666667
635.25,13.1741666667,38.9564166667,22.1975833333,26.93075,12.1919166667,13.3145,13.305,22.4064166666,14.6059166666
635.58,13.0918333333,38.9438333333,22.1055,26.8488333333,12.1051666666,13.1796666667,13.2189166667,22.3025,14.5020833333
635.91,13.04475,38.89175,22.0893333333,26.79125,12.07625,13.1559166667,13.1448333333,22.2513333334,14.4611666667
636.24,13.0501666667,38.8653333333,22.1174166667,26.8194166667,12.10275,13.1708333334,13.223,22.2633333333,14.4748333334
636.57,12.969,38.7843333333,22.0355,26.73675,12.0780833333,13.1325833333,13.1723333333,22.2024166667,14.4616666667
636.90,13.0049166667,38.7626666667,22.0096666667,26.6690833333,12.0465833333,13.12875,13.1626666667,22.1639166666,14.4419166667
637.23,13.0948333333,38.8911666667,22.13175,26.8740833333,12.1305833333,13.2569166666,13.251,22.2725,14.5186666667
637.56,13.0861666667,38.8008333333,22.14475,26.867,12.1560833333,13.2880833333,13.30475,22.2735833333,14.5916666667
637.90,13.132,38.8201666667,22.1926666667,26.8803333333,12.2164166667,13.3574166667,13.3974166667,22.31975,14.6381666667
638.23,13.0896666667,38.80525,22.1415833333,26.879,12.1389166666,13.2975833333,13.3436666666,22.2684166666,14.5983333334
638.56,13.12475,38.8320833333,22.1551666667,26.9631666667,12.1311666667,13.3388333333,13.3863333333,22.2954166667,14.5845
638.89,13.1075,38.77975,22.13125,26.9345,12.1423333333,13.2904166667,13.3665833333,22.23525,14.5850833334
639.22,13.14725,38.7116666667,22.1205,26.95025,12.1936666667,13.3651666666,13.3969166667,22.2803333334,14.6113333333
639.55,13.1940833333,38.79675,22.2001666666,27.0923333333,12.27875,13.3754166667,13.46325,22.3484166666,14.6643333334
639.88,13.0635833333,38.695,22.079,26.994,12.1888333334,13.2794166667,13.3005,22.3151666667,14.59525
640.21,13.0315,38.8583333333,22.142,27.0225833333,12.119,13.2755833333,13.3154166667,22.32725,14.5743333333
640.54,13.1205833333,39.0734166667,22.2749166667,27.2226666667,12.2911666667,13.4004166667,13.4365833333,22.5235833333,14.7465833333
640.87,13.097,39.0204166667,22.2181666667,27.169,12.2896666666,13.3560833333,13.4025,22.4610833334,14.6898333333
641.20,13.107,39.0654166667,22.2425833333,27.168,12.3021666667,13.38275,13.3444166667,22.4475833333,14.6675
641.53,13.1208333333,39.0616666667,22.2050833333,27.1671666667,12.3245,13.403,13.3495833334,22.4508333333,14.70075
641.87,13.0606666667,39.01775,22.1804166667,27.0899166666,12.3048333333,13.4186666667,13.3563333333,22.4454166667,14.7285833334
642.20,12.852,38.856,22.00075,26.8685833333,12.1535,13.2055833333,13.1785,22.25575,14.5894166666
642.53,12.9296666667,38.9705,22.0668333333,26.989,12.1988333333,13.30575,13.2688333333,22.3531666667,14.70325
642.86,12.92775,39.039,22.0969166667,26.9808333333,12.1523333333,13.3389166667,13.2990833333,22.3403333333,14.715
643.19,12.985,39.1576666667,22.1425,26.9715,12.1699166666,13.4149166667,13.345,22.4166666667,14.807
643.52,13.0564166666,39.22925,22.1750833333,27.0519166667,12.243,13.49475,13.4455833334,22.4231666667,14.8933333333
643.85,13.05325,39.0880833333,22.1216666667,27.0531666667,12.2859166667,13.5175,13.4293333333,22.4313333333,14.9175833333
644.18,12.9843333333,39.0075,22.0400833333,26.9801666667,12.1644166667,13.445,13.32925,22.3046666667,14.859
644.51,12.9334166667,38.989,22.0303333333,26.964,12.131,13.4159166667,13.3323333333,22.3295,14.87125
644.84,12.8530833333,38.9565,22.0221666667,26.96825,12.0348333334,13.37025,13.30725,22.27725,14.7986666667
645.17,12.7313333333,38.9233333334,21.9109166667,26.8121666667,11.8824166667,13.2711666667,13.20075,22.1534166667,14.6625
645.50,12.7726666667,38.8975833333,21.9496666667,26.8905,11.9570833333,13.37625,13.2173333333,22.1745833334,14.6775
645.83,13.0504166667,39.1815833333,22.2175,27.2138333333,12.1976666666,13.66325,13.4371666667,22.4463333334,14.9365
646.16,13.1114166667,39.2250833333,22.2703333334,27.2495,12.33275,13.75425,13.4243333333,22.5245,14.949
646.49,13.1575,39.3421666667,22.3425833333,27.3665,12.4139166667,13.7928333333,13.47025,22.6323333333,15.0500833333
646.82,13.1699166667,39.2960833333,22.3214166667,27.3621666667,12.3735833333,13.8075833333,13.4786666666,22.58725,15.0593333334
647.15,13.1084166667,39.198,22.24175,27.2338333333,12.2508333333,13.7334166667,13.38975,22.4965,14.9265
647.48,13.0925833333,39.1469166667,22.209,27.2275833333,12.2151666666,13.6925833333,13.3749166667,22.4793333333,14.88875
647.81,13.1005,39.17075,22.20825,27.2815833333,12.27425,13.6888333333,13.3645833333,22.517,14.8763333333
648.14,13.1159166667,39.1501666667,22.17525,27.2779166667,12.24625,13.6873333333,13.32525,22.4405,14.84225
648.47,13.2910833333,39.2591666667,22.2803333334,27.3171666667,12.4165833333,13.8239166667,13.42775,22.5424166667,14.967
648.80,13.3315,39.3496666667,22.3735833333,27.4225833334,12.4819166667,13.89275,13.4498333333,22.62,15.0426666667
649.13,13.2958333333,39.32175,22.3388333333,27.3786666666,12.4290833333,13.7974166667,13.40775,22.57875,14.9801666666
649.46,13.2098333333,39.2215833333,22.2754166667,27.2505833333,12.353,13.6859166667,13.27775,22.4725833333,14.8748333333
649.79,12.9988333333,39.07975,22.182,27.1248333333,12.1933333334,13.5198333333,13.1501666667,22.42225,14.7539166666
650.11,12.9235833333,38.9915833333,22.0974166667,26.9863333334,12.1306666667,13.4399166667,13.0281666666,22.28975,14.65425
650.44,12.8963333334,39.0244166667,22.0825833334,27.0296666667,12.1828333333,13.4235,13.031,22.27225,14.6290833333
650.77,13.0181666667,39.0815,22.2285,27.1463333334,12.3108333333,13.558,13.11425,22.3898333333,14.7648333333
651.10,13.0995,39.18575,22.33775,27.2055,12.3849166667,13.675,13.20725,22.4499166667,14.8239166667
651.43,13.0635,39.1131666667,22.3251666667,27.0993333333,12.3109166666,13.6630833334,13.2106666667,22.4365833333,14.799
651.76,13.1408333333,39.2069166667,22.3740833333,27.14125,12.3573333333,13.6995833333,13.26725,22.533,14.8966666667
652.09,13.09625,39.36325,22.4384166666,27.2266666667,12.3408333333,13.7164166667,13.2968333333,22.5541666667,14.9444166667
652.42,13.099,39.3085833333,22.4786666667,27.2636666667,12.3275833333,13.7041666666,13.3070833333,22.5815,14.9405833334
652.75,13.03725,39.3823333334,22.4580833333,27.27325,12.28275,13.6843333334,13.2689166667,22.5953333333,14.9330833333
653.08,13.1089166666,39.4991666667,22.55525,27.4101666666,12.3915833333,13.8074166666,13.3704166667,22.6636666667,15.0866666667
653.41,13.1828333334,39.5824166667,22.5931666667,27.4916666667,12.4046666667,13.8589166667,13.39225,22.63925,15.1406666667
653.74,13.1628333333,39.54275,22.57725,27.5321666666,12.4003333333,13.8745833333,13.4046666666,22.6705,15.187
654.06,13.1645,39.4240833333,22.5965,27.49175,12.405,13.8566666667,13.4404166667,22.67875,15.2084166667
654.39,13.17775,39.4475833333,22.6348333333,27.54025,12.4265833333,13.82,13.5095,22.73525,15.2973333333
654.72,13.118,39.4369166667,22.6281666667,27.5235833333,12.3351666667,13.7480833333,13.4204166667,22.7029166667,15.2419166667
655.05,13.1289166667,39.4073333333,22.6343333333,27.6043333333,12.3420833333,13.7598333333,13.4284166666,22.7171666667,15.2655
655.38,13.1494166667,39.3880833333,22.6561666667,27.6151666667,12.3895,13.8275833333,13.3975,22.7221666667,15.2471666666
655.71,13.1376666667,39.24525,22.5485,27.5586666667,12.379,13.8261666666,13.3288333333,22.6654166667,15.2165
656.04,13.1839166667,39.3603333333,22.6295833334,27.6015833333,12.4746666667,13.89975,13.3368333334,22.7119166667,15.2474166667
656.37,13.2803333333,39.42625,22.6796666667,27.5825833333,12.4793333333,13.9074166667,13.3470833333,22.7484166667,15.293
656.69,13.1710833333,39.28275,22.5515833333,27.4161666667,12.3168333334,13.7849166667,13.20775,22.7155833333,15.1518333333
657.02,13.2056666667,39.3544166667,22.546,27.4299166667,12.3760833333,13.7961666667,13.2414166667,22.73275,15.156
657.35,13.2965,39.4524166667,22.62425,27.4415833333,12.4375833334,13.8381666667,13.3008333333,22.8058333334,15.15675
657.68,13.296,39.46125,22.5769166667,27.3686666667,12.3551666667,13.8015833333,13.1845,22.74775,15.1173333333
658.01,13.1495833333,39.40375,22.43675,27.2013333333,12.2046666667,13.6959166667,13.0438333333,22.6188333333,14.9185
658.34,13.1208333333,39.35775,22.40775,27.17175,12.2503333333,13.6560833333,13.0460833334,22.5610833333,14.91075
658.66,13.1303333333,39.3583333333,22.4123333333,27.0934166667,12.2375833333,13.6420833333,12.9946666667,22.5246666666,14.9028333333
658.99,13.0513333333,39.3341666667,22.3863333333,27.0403333333,12.14925,13.5568333333,12.9605,22.4739166667,14.8594166667
659.32,13.0976666667,39.3905,22.4288333333,27.04925,12.1879166667,13.5625,13.0245833333,22.52375,14.9116666666
659.65,13.1088333334,39.3250833334,22.3550833333,26.9838333333,12.1615833333,13.5465,13.03525,22.5038333334,14.9581666666
659.98,13.202,39.4668333333,22.51925,27.1385833333,12.3030833333,13.7115833333,13.18375,22.6208333333,15.0765833333
660.31,13.1729166667,39.4345,22.50625,27.1129166667,12.2928333333,13.7048333333,13.1865,22.5645833333,15.0496666667
660.63,13.199,39.3625833333,22.55425,27.1275,12.30075,13.7796666666,13.1909166667,22.5760833333,15.0798333333
660.96,13.219,39.4124166667,22.6106666667,27.2259166667,12.3276666666,13.8123333333,13.1989166667,22.603,15.136
661.29,13.2645833333,39.532,22.7124166667,27.3526666667,12.4264166667,13.9645,13.29825,22.7261666667,15.2035833333
661.62,13.4608333333,39.7284166667,22.9004166667,27.56675,12.6348333334,14.1959166667,13.4651666667,22.90375,15.3955
661.94,13.47925,39.7726666667,22.905,27.5894166666,12.6369166667,14.2691666666,13.4765833333,22.9396666667,15.4724166667
662.27,13.5835833333,39.9635,23.0685833333,27.76725,12.7776666667,14.4174166667,13.6434166667,23.0993333333,15.6458333333
662.60,13.6635833333,40.0569166667,23.1786666667,27.8125833333,12.8706666666,14.5263333333,13.72775,23.191,15.7625833333
662.93,13.7241666667,40.1210833333,23.2503333333,27.8965,12.895,14.5966666667,13.7830833333,23.2925833333,15.79525
663.26,13.758,40.1478333333,23.3084166667,27.9706666667,12.9206666667,14.6544166667,13.853,23.2713333333,15.8023333333
663.58,13.7016666667,39.997,23.18175,27.86425,12.8836666667,14.5746666667,13.7891666667,23.1929166666,15.7315
663.91,13.8394166666,40.132,23.29475,28.0535833333,13.0626666666,14.714,13.88825,23.3525,15.8543333333
664.24,13.7636666667,40.17425,23.2045833333,27.9983333333,12.9646666667,14.6551666667,13.8580833334,23.3398333333,15.8076666667
664.57,13.7835833333,40.21775,23.23125,27.9551666667,12.9683333333,14.6745833334,13.897,23.3655833334,15.8596666667
664.89,13.8488333334,40.1899166667,23.2690833333,27.98125,13.0061666666,14.7135833333,13.99075,23.4218333333,15.9266666667
665.22,13.8149166667,40.1865,23.2536666667,27.9506666667,13.0259166666,14.6261666667,13.9543333334,23.3804166666,15.9474166667
665.55,13.957,40.3225833333,23.3870833333,28.0540833333,13.0921666667,14.7135833333,14.0325,23.47975,16.0234166667
665.87,13.8650833334,40.15825,23.3293333334,28.0005,13.0131666667,14.6435,13.8985833334,23.3585,15.92175
666.20,13.8100833333,40.0171666666,23.1809166666,27.9536666667,12.9160833333,14.5463333333,13.7991666667,23.2391666667,15.7544166667
666.53,13.8755833334,39.9585833333,23.2230833334,27.965,12.96575,14.60625,13.8456666667,23.2993333333,15.7835
666.86,13.9625,40.1251666667,23.4016666667,28.139,13.0685833334,14.6988333333,13.89175,23.5025,15.8904166667
667.18,14.0078333333,40.148,23.3895833333,28.1545833334,13.04725,14.7613333333,13.902,23.5005833333,15.8585833333
667.51,14.00175,40.0800833334,23.3920833333,28.09375,13.0306666666,14.76025,13.9391666667,23.4091666667,15.847
667.84,14.1173333334,40.1635,23.4809166667,28.1560833334,13.10625,14.8635,14.0195,23.421,15.91975
668.16,14.1533333333,40.0414166667,23.511,28.1761666667,13.1325833334,14.91375,14.0603333333,23.37575,15.9346666667
668.49,14.0685833334,40.0593333333,23.4573333333,28.13725,13.1093333333,14.8450833334,13.96,23.2789166667,15.8379166667
668.82,13.9729166667,39.99375,23.371,28.06425,12.9418333333,14.76225,13.884,23.1908333333,15.7056666667
669.14,13.9045833334,39.89075,23.30975,27.9825,12.87875,14.7235833333,13.8168333333,23.1664166667,15.6315
669.47,13.89575,39.8526666667,23.2118333333,27.8668333334,12.8234166667,14.6783333334,13.8300833334,23.0813333333,15.5306666667
669.80,14.0081666667,40.0916666667,23.4048333333,28.0533333334,12.9205833333,14.8105,13.944,23.2955833333,15.73925
670.13,14.0050833334,40.2115,23.38175,28.0768333334,12.91725,14.8045,13.8895833334,23.207,15.7273333333
670.45,13.96325,40.2274166667,23.2265833333,28.0278333333,12.8271666667,14.7223333333,13.84675,23.1390833333,15.6845
670.78,13.9845,40.2355,23.2874166667,28.1364166667,12.9116666667,14.7768333333,13.9490833333,23.2573333334,15.8270833334
671.10,14.11375,40.43475,23.37925,28.2428333333,12.9915833333,14.88075,14.0801666666,23.4583333333,15.96925
671.43,14.0543333333,40.3730833333,23.3449166667,28.1614166666,12.9998333333,14.8030833333,14.00075,23.4028333333,15.90475
671.76,14.05325,40.5366666667,23.3226666667,28.1518333333,13.0175,14.8186666666,13.9723333334,23.46675,15.9210833334
672.08,14.10175,40.5825,23.35525,28.2236666667,13.07,14.8699166666,14.0360833333,23.5193333333,16.06375
672.41,14.138,40.5470833334,23.3350833333,28.25675,13.1473333333,14.96825,14.0504166667,23.5685833333,16.1349166667
672.74,14.1381666667,40.5631666667,23.3636666667,28.2828333333,13.2153333333,15.0663333333,14.1470833333,23.5443333333,16.1831666666
673.06,14.2339166666,40.6370833333,23.41825,28.3983333333,13.32025,15.1975,14.2205,23.7274166667,16.33475
673.39,14.1831666667,40.4045,23.332,28.2833333333,13.3276666666,15.1965,14.199,23.6014166667,16.2735833333
673.72,14.1124166667,40.32775,23.2933333333,28.2533333333,13.3263333334,15.15075,14.22325,23.58925,16.2360833333
674.04,14.1111666667,40.28425,23.40475,28.20725,13.4420833334,15.2385833333,14.2711666667,23.5649166666,16.247
674.37,14.1085833333,40.32425,23.4253333334,28.1365833333,13.45075,15.2243333333,14.1995833333,23.5345833333,16.2294166666
674.69,14.0569166667,40.3266666667,23.44775,28.1530833333,13.4249166667,15.2609166667,14.16525,23.4594166667,16.1915833333
