wavelength,Back_HemAtrm,Belly_HemAtrm,Breast_HemAtrm,Crissum_HemAtrm,Crown_HemAtrm,DorTail_HemAtrm,Patch10_HemAtrm,Rump_HemAtrm,Throat_HemAtrm,WingTip_HemAtrm
424.73,4.41491666667,7.742,8.86441666667,6.33966666667,3.99808333333,6.44320833333,13.0340833333,4.66341666667,6.144,9.14025000001
425.08,4.41308333333,7.71925,8.84000000001,6.32258333333,3.99991666667,6.44079166667,13.0636666667,4.65716666667,6.13825,9.15008333334
425.44,4.411,7.67791666667,8.80383333333,6.30158333333,3.99875,6.44366666667,13.0913333333,4.66333333334,6.14066666667,9.15566666667
425.80,4.39233333333,7.64733333333,8.78608333334,6.26716666667,3.99241666667,6.431125,13.11725,4.65483333333,6.13158333333,9.13766666667
426.16,4.43616666666,7.66533333333,8.80166666666,6.27766666667,4.01558333333,6.44416666667,13.1863333333,4.69416666666,6.16216666666,9.17866666666
426.51,4.44175,7.65958333333,8.80858333333,6.28858333333,4.0335,6.44841666667,13.229,4.70825,6.17191666667,9.196
426.87,4.45141666667,7.65375,8.79091666666,6.27075,4.04791666667,6.45358333333,13.2641666667,4.70391666667,6.17966666667,9.19608333332
427.23,4.44866666667,7.63575,8.78408333332,6.2565,4.043,6.45620833333,13.2984166667,4.70025,6.19141666667,9.19933333334
427.58,4.456,7.62716666667,8.77616666667,6.23158333334,4.04166666667,6.46766666667,13.33625,4.6915,6.19375,9.18841666667
427.94,4.4185,7.60175,8.74375,6.20983333333,4.03191666667,6.44741666667,13.367,4.67891666666,6.16483333334,9.15525000001
428.30,4.44633333333,7.60275,8.78416666666,6.22983333333,4.06758333333,6.481375,13.4546666667,4.70033333333,6.19566666666,9.20941666666
428.65,4.48333333333,7.63741666667,8.82733333333,6.26125,4.11775,6.50658333333,13.5455833333,4.72725,6.24183333334,9.26008333333
429.01,4.49558333334,7.67333333333,8.86291666666,6.2885,4.14075,6.5435,13.63075,4.75141666667,6.27925,9.28291666666
429.37,4.5495,7.74358333333,8.92308333332,6.35175,4.19466666667,6.59820833333,13.7208333334,4.809,6.31625,9.33850000002
429.72,4.59166666667,7.7805,8.95549999999,6.39683333333,4.21433333334,6.61495833333,13.8120833333,4.85091666667,6.34683333333,9.39258333334
430.08,4.52683333334,7.75416666667,8.91558333332,6.36441666666,4.17333333333,6.58383333333,13.8051666667,4.797,6.294,9.35941666665
430.44,4.51575,7.75808333333,8.92608333332,6.36083333334,4.15666666667,6.57233333334,13.8530833333,4.80583333334,6.30558333333,9.35133333332
430.79,4.50483333334,7.76908333333,8.94683333332,6.3745,4.16658333333,6.58204166667,13.9008333333,4.83125,6.31583333333,9.37058333333
431.15,4.52966666667,7.80541666666,8.998,6.4305,4.202,6.611,13.966,4.87566666667,6.33725,9.39033333333
431.50,4.5195,7.83841666667,9.02391666667,6.46066666667,4.20033333334,6.619625,14.02325,4.8955,6.361,9.40599999999
431.86,4.4965,7.82466666667,9.01525,6.43316666667,4.15733333333,6.577625,14.0215,4.84875,6.34341666667,9.39216666667
432.22,4.46883333334,7.81383333333,8.999,6.41533333333,4.13041666667,6.53725,14.0098333333,4.83033333333,6.32733333333,9.35299999999
432.57,4.4575,7.80816666667,9.01233333334,6.41741666666,4.10025,6.51491666667,14.03325,4.82133333333,6.31775,9.35375000001
432.93,4.43933333333,7.79391666667,8.99233333334,6.40966666667,4.07108333333,6.49004166667,14.018,4.79425,6.30341666667,9.33458333334
433.29,4.38708333333,7.75908333333,8.97500000001,6.37191666667,4.011,6.42125,14.0055,4.74075,6.26275,9.29174999999
433.64,4.38866666667,7.796,9.00325000001,6.39141666667,4.02491666667,6.4525,14.045,4.7405,6.29366666667,9.29508333334
434.00,4.39733333333,7.81541666666,9.02166666666,6.40958333334,4.02575,6.46395833334,14.0766666666,4.75708333333,6.31283333333,9.29233333331
434.35,4.39841666666,7.81316666666,9.01350000001,6.4235,4.02191666667,6.4555,14.0901666667,4.75458333333,6.31475,9.28925000001
434.71,4.41108333333,7.83058333334,9.02733333334,6.43716666667,4.02458333333,6.44191666667,14.1244166667,4.76458333333,6.33575,9.28833333334
435.07,4.40716666667,7.83225,9.03333333334,6.43608333333,3.995,6.43845833333,14.15725,4.74883333333,6.33791666667,9.29474999999
435.42,4.43625,7.86383333333,9.06075000001,6.45783333333,4.02116666667,6.44645833334,14.1991666667,4.76425,6.36633333333,9.32241666666
435.78,4.45333333333,7.9045,9.08325000001,6.5,4.05766666666,6.47691666667,14.2584166667,4.8225,6.40583333333,9.34791666667
436.13,4.46866666667,7.93383333332,9.11183333333,6.52941666666,4.07308333333,6.50366666667,14.3260833333,4.84083333333,6.42583333333,9.38249999999
436.49,4.48041666667,7.96216666667,9.14383333334,6.56258333333,4.09225,6.545625,14.3713333333,4.85333333333,6.45391666667,9.39316666668
436.84,4.54275,8.02291666667,9.21633333333,6.62041666667,4.14083333333,6.59941666667,14.4634166667,4.91658333333,6.50583333333,9.46308333333
437.20,4.602,8.08166666668,9.26783333333,6.68058333333,4.198,6.68025,14.5460833334,4.97533333333,6.57133333333,9.49725000002
437.56,4.59491666667,8.06191666667,9.25666666666,6.66825,4.17033333333,6.64329166667,14.5551666667,4.95616666667,6.55141666667,9.48850000001
437.91,4.62791666666,8.09408333333,9.29383333334,6.70966666667,4.19408333333,6.65520833333,14.6214166667,4.97183333333,6.60008333334,9.53649999999
438.27,4.64866666667,8.10725000001,9.31558333332,6.73308333333,4.21141666667,6.68179166667,14.6880833334,4.99233333333,6.628,9.57433333333
438.62,4.65066666667,8.09466666666,9.30783333333,6.723,4.20916666667,6.68691666667,14.7220833333,4.97241666667,6.62175,9.58541666668
438.98,4.67508333333,8.12033333334,9.32275,6.73683333333,4.241,6.692875,14.786,5.00416666667,6.64658333333,9.61525000001
439.33,4.67808333333,8.11124999999,9.32141666666,6.74791666666,4.24225,6.695625,14.8305833333,5.01475,6.65325,9.62358333334
439.69,4.6855,8.08816666667,9.32583333332,6.74175,4.23541666666,6.69779166667,14.84125,5.00341666667,6.64683333333,9.61524999999
440.04,4.67983333333,8.08233333333,9.33649999999,6.74116666667,4.22808333334,6.71741666667,14.8814166667,5.01458333333,6.65608333333,9.62366666669
440.40,4.67833333333,8.07308333334,9.30724999999,6.72083333333,4.21908333333,6.71195833333,14.9166666667,5.01633333333,6.64591666667,9.63100000001
440.75,4.64116666667,8.02099999999,9.26025000001,6.69083333334,4.19575,6.68375,14.9044166667,4.98925,6.61775,9.58983333334
441.11,4.6045,7.96958333332,9.21958333332,6.63883333333,4.1585,6.64533333333,14.9155833333,4.95908333334,6.58308333333,9.57666666666
441.47,4.6095,7.96333333333,9.22866666668,6.64383333334,4.18475,6.67191666667,14.9591666667,4.98058333333,6.59275,9.60333333333
441.82,4.60941666667,7.93049999999,9.20725000001,6.61533333333,4.19541666667,6.67879166667,14.97925,4.98333333333,6.57191666667,9.59008333334
442.18,4.61375,7.90700000001,9.18633333332,6.59741666667,4.20775,6.68170833334,15.0039166667,4.976,6.56475,9.57508333333
442.53,4.61758333334,7.89008333334,9.174,6.59183333333,4.21216666667,6.69554166667,15.052,4.98758333333,6.56583333334,9.57616666666
442.89,4.59533333333,7.83225,9.13699999999,6.56141666667,4.20033333333,6.69083333333,15.0656666667,4.97208333333,6.54675,9.56783333334
443.24,4.55608333333,7.77025,9.07633333332,6.49633333334,4.17783333334,6.66545833333,15.0886666666,4.94216666666,6.51641666667,9.54766666666
443.60,4.54475,7.734,9.03341666666,6.46441666667,4.17033333333,6.65070833334,15.1586666667,4.93208333334,6.4975,9.55941666666
443.95,4.53333333333,7.67325,8.95991666667,6.41475,4.16175,6.61995833334,15.1796666667,4.90741666667,6.47016666667,9.55250000001
444.31,4.51616666666,7.609,8.89908333334,6.37275,4.14833333333,6.60220833333,15.20475,4.89158333333,6.45675,9.53891666667
444.66,4.52091666667,7.57383333333,8.85533333334,6.33616666667,4.15558333333,6.60283333333,15.2681666667,4.87833333333,6.44441666667,9.56433333333
445.02,4.52408333333,7.54166666666,8.81366666666,6.32883333333,4.1665,6.60125,15.32775,4.88441666667,6.44616666667,9.57808333333
445.37,4.50841666667,7.48358333333,8.75750000001,6.29366666667,4.15433333333,6.575375,15.3731666667,4.87158333333,6.42716666667,9.56875
445.72,4.5055,7.45466666667,8.72100000001,6.279,4.154,6.57958333333,15.4218333334,4.87291666667,6.41883333333,9.58566666667
446.08,4.49966666667,7.42091666667,8.6835,6.24608333334,4.15275,6.57420833333,15.4661666667,4.86175,6.408,9.59391666667
446.43,4.47416666666,7.37808333333,8.64183333332,6.21491666667,4.14616666667,6.55525,15.4906666667,4.84783333334,6.38683333333,9.60074999998
446.79,4.4785,7.35783333333,8.60766666668,6.19233333334,4.15441666666,6.56675,15.5173333333,4.84991666667,6.3795,9.60241666666
447.14,4.487,7.33383333333,8.5925,6.18175,4.16733333333,6.589,15.55575,4.85041666667,6.36733333333,9.61166666666
447.50,4.49916666667,7.31875,8.57416666667,6.17825,4.18266666666,6.60466666666,15.5889166667,4.86016666667,6.37316666667,9.63525
447.85,4.51641666667,7.31841666667,8.56875,6.17516666667,4.20741666666,6.622125,15.6473333333,4.86616666667,6.37541666667,9.65399999999
448.21,4.53016666667,7.30633333334,8.57241666666,6.174,4.23733333334,6.627125,15.7030833333,4.874,6.36525,9.66658333333
448.56,4.54608333333,7.3085,8.5745,6.18575,4.2755,6.6385,15.7714166666,4.91266666667,6.37816666666,9.68791666667
448.92,4.54266666667,7.27658333334,8.54508333334,6.159,4.28758333334,6.63808333333,15.7841666667,4.91141666666,6.35058333333,9.68474999999
449.27,4.55633333333,7.2925,8.52233333334,6.15716666666,4.30383333333,6.65816666667,15.8316666667,4.92741666667,6.35241666667,9.69133333334
449.62,4.53025,7.26958333333,8.48658333333,6.12266666667,4.28016666667,6.64070833333,15.85925,4.91216666667,6.33858333334,9.68625
449.98,4.5365,7.2605,8.47600000001,6.11775,4.28666666667,6.64025,15.91925,4.91841666667,6.32208333333,9.69466666666
450.33,4.55941666667,7.26808333333,8.47691666668,6.11958333333,4.30733333334,6.65079166667,15.9669166667,4.94425,6.32658333333,9.71733333332
450.69,4.54275,7.23875,8.44583333334,6.09891666666,4.30941666667,6.636,16.01575,4.93625,6.30833333333,9.72541666666
451.04,4.53666666666,7.23275,8.42025000001,6.09266666667,4.29575,6.62416666666,16.0493333333,4.92925,6.30483333333,9.71808333332
451.40,4.55508333333,7.24558333334,8.44266666666,6.11141666667,4.32841666667,6.65183333333,16.1278333333,4.95141666667,6.31516666667,9.74425000001
451.75,4.572,7.25033333333,8.45349999999,6.14041666667,4.34975,6.66820833333,16.1968333333,4.98458333333,6.33816666667,9.76908333333
452.10,4.57158333333,7.24991666666,8.43816666667,6.16108333333,4.35516666667,6.67629166667,16.2460833333,4.9995,6.36641666667,9.79433333332
452.46,4.55633333333,7.21475,8.41608333334,6.14866666667,4.32566666667,6.68095833333,16.2573333333,4.9915,6.35116666667,9.77750000001
452.81,4.56483333333,7.23683333333,8.43733333333,6.15783333333,4.33633333333,6.696,16.3179166667,4.98925,6.37133333333,9.80233333333
453.17,4.54758333333,7.21025,8.42733333334,6.14191666666,4.31675,6.66983333334,16.3276666666,4.978,6.354,9.79866666667
453.52,4.57858333333,7.21233333333,8.45525000001,6.17075,4.35491666666,6.685875,16.3970833334,4.99175,6.38391666667,9.80933333333
453.87,4.56866666667,7.22391666666,8.45900000001,6.18108333333,4.35883333334,6.69233333333,16.4145,5.00816666666,6.40458333333,9.81366666668
454.23,4.55783333334,7.22958333333,8.44258333333,6.18216666666,4.33825,6.690375,16.4531666667,4.9925,6.40666666667,9.80441666665
454.58,4.57975,7.24991666666,8.48800000001,6.21416666667,4.34558333334,6.704875,16.5294166667,5.00925,6.428,9.81950000001
454.93,4.59708333333,7.26366666667,8.52675,6.2435,4.36508333333,6.720875,16.5966666667,5.0335,6.4485,9.84725000001
455.29,4.56575,7.24841666667,8.48399999999,6.22458333333,4.33675,6.69366666666,16.6165,5.01716666667,6.43883333333,9.81266666668
455.64,4.55508333333,7.24391666667,8.49066666667,6.22358333334,4.32691666667,6.6835,16.6369166667,5.01591666667,6.44458333333,9.82258333332
456.00,4.545,7.25166666667,8.50633333332,6.21433333333,4.313,6.66558333333,16.6914166667,5.01258333333,6.4355,9.82508333335
456.35,4.54616666667,7.2845,8.52641666667,6.23266666667,4.30983333333,6.68054166667,16.7448333333,5.01075,6.4555,9.83416666667
456.70,4.51558333333,7.27008333334,8.52350000001,6.22941666667,4.26716666667,6.65033333333,16.7769166667,5.00133333333,6.44741666667,9.82083333332
457.06,4.53308333333,7.30808333334,8.56316666666,6.26808333333,4.27675,6.660625,16.83425,5.0175,6.4845,9.84550000001
457.41,4.51875,7.32708333333,8.58400000001,6.27316666667,4.25983333333,6.66341666667,16.8541666667,5.01533333333,6.48483333334,9.85916666668
457.76,4.51325,7.33958333333,8.60675,6.28,4.241,6.64754166667,16.8764166667,5.00291666666,6.48375,9.85466666667
458.12,4.53316666667,7.36575,8.65474999999,6.29966666666,4.25641666667,6.665375,16.9176666667,5.03,6.51283333334,9.87675
458.47,4.53691666667,7.38866666667,8.67183333333,6.312,4.24116666667,6.65808333333,16.9189166667,5.02183333333,6.53541666667,9.86783333334
458.82,4.54416666667,7.4205,8.68566666666,6.3275,4.22841666667,6.65729166667,16.9413333334,5.02466666667,6.53691666667,9.85166666667
459.18,4.55133333333,7.46191666667,8.74258333334,6.3535,4.22483333333,6.65833333333,16.9699166667,5.03091666667,6.56325,9.87683333334
459.53,4.56458333333,7.50783333333,8.78058333333,6.391,4.244,6.68154166667,17.0216666667,5.051,6.59358333333,9.88124999999
459.88,4.59966666667,7.55741666667,8.83900000001,6.44516666667,4.27433333333,6.71445833333,17.0515833333,5.08208333333,6.63916666667,9.90724999998
460.24,4.62433333333,7.605,8.89383333333,6.47783333333,4.29433333333,6.722,17.0925,5.10841666667,6.66966666667,9.92916666666
460.59,4.66175,7.66241666667,8.96075000001,6.53375,4.32125,6.76866666667,17.1413333333,5.14941666667,6.71566666667,9.96758333334
460.94,4.66416666667,7.69558333333,9.00550000001,6.55508333333,4.32016666667,6.7835,17.1674166667,5.15925,6.74308333333,9.95883333334
461.29,4.682,7.76341666666,9.05316666666,6.60275,4.33525,6.79654166667,17.2115,5.1985,6.77375,9.97316666667
461.65,4.71975,7.84166666667,9.13108333334,6.68083333333,4.36558333333,6.85245833333,17.2914166667,5.25266666667,6.84016666667,10.02725
462.00,4.74141666667,7.90166666667,9.19966666668,6.74616666667,4.38441666667,6.87141666667,17.3426666667,5.27566666667,6.89233333333,10.0438333333
462.35,4.75933333333,7.98558333334,9.27841666667,6.80491666667,4.4065,6.90225,17.4268333334,5.3165,6.939,10.08525
462.71,4.77775,8.05533333334,9.35725000001,6.86141666667,4.427,6.93158333333,17.4939166667,5.34275,7.00583333333,10.1265833333
463.06,4.78308333334,8.11091666666,9.41674999999,6.91441666666,4.42175,6.958375,17.549,5.35683333334,7.04533333333,10.119
463.41,4.77991666667,8.15966666666,9.45574999999,6.94116666667,4.37183333333,6.939125,17.578,5.33641666667,7.06258333333,10.1163333333
463.76,4.76275,8.22841666666,9.50725,6.96666666667,4.33275,6.95158333333,17.6221666667,5.3375,7.07641666667,10.0983333333
464.12,4.77158333334,8.306,9.584,7.02841666667,4.32841666667,6.96916666667,17.6936666667,5.36183333334,7.13375,10.1125
464.47,4.76608333333,8.35166666666,9.61650000001,7.046,4.30625,6.94279166667,17.7185833334,5.34433333333,7.164,10.07
464.82,4.76266666667,8.40949999999,9.66441666666,7.07508333333,4.30133333333,6.93741666667,17.7660833333,5.337,7.17158333333,10.0839166667
465.17,4.73591666667,8.42241666666,9.70700000001,7.083,4.25658333333,6.9035,17.7850833333,5.30225,7.17341666667,10.0363333333
465.53,4.74075,8.47583333333,9.75766666667,7.10966666666,4.24391666667,6.88920833333,17.8013333333,5.30491666667,7.20266666667,10.02125
465.88,4.77908333334,8.58408333332,9.84883333333,7.18266666666,4.25158333333,6.91379166667,17.87075,5.35258333333,7.2705,10.0701666667
466.23,4.81458333334,8.672,9.93708333333,7.25816666667,4.27658333333,6.95470833334,17.8993333333,5.39166666666,7.31775,10.0943333334
466.58,4.78925,8.69591666666,9.9715,7.26108333333,4.24983333333,6.93020833333,17.8806666667,5.38941666667,7.32466666667,10.06875
466.94,4.814,8.75891666667,10.0455,7.30816666667,4.26125,6.93141666667,17.9219166666,5.39466666667,7.36266666666,10.0794166667
467.29,4.85716666666,8.83558333333,10.1581666667,7.36925,4.30316666667,6.96316666667,17.9683333333,5.44875,7.41075,10.12375
467.64,4.8935,8.89975,10.2258333333,7.41541666667,4.3335,6.97004166667,18.0271666667,5.47666666667,7.47066666667,10.1588333333
467.99,4.91541666667,8.96125,10.2848333333,7.4645,4.34225,6.97070833333,18.07375,5.49125,7.51216666667,10.1961666667
468.35,4.96241666667,9.05866666667,10.376,7.54416666667,4.3795,7.012875,18.13975,5.55325,7.58408333333,10.2560833334
468.70,5.00566666667,9.13733333333,10.46675,7.61708333333,4.40425,7.05783333333,18.2069166666,5.597,7.65616666667,10.2885833333
469.05,5.03066666666,9.19658333332,10.5201666667,7.668,4.41216666667,7.100375,18.2630833333,5.61916666667,7.70616666667,10.3295833333
469.40,5.05008333333,9.26958333333,10.6064166667,7.72175,4.42975,7.12916666667,18.3491666667,5.65591666667,7.75758333333,10.3676666667
469.75,5.04108333333,9.29658333332,10.631,7.73875,4.42966666667,7.12958333333,18.3990833333,5.65883333333,7.76808333333,10.3525833333
470.11,5.04866666666,9.32616666667,10.66375,7.76025,4.42233333334,7.11783333333,18.4581666667,5.67675,7.8115,10.35525
470.46,5.12091666666,9.41458333335,10.7715,7.85116666666,4.47991666666,7.16641666667,18.5730833333,5.73183333333,7.88408333333,10.4285
470.81,5.129,9.43033333333,10.7825,7.86666666667,4.48258333334,7.19066666667,18.6000833333,5.751,7.8945,10.4361666667
471.16,5.09866666667,9.42825000001,10.7849166667,7.86433333333,4.465,7.20158333333,18.6430833333,5.74791666667,7.90066666666,10.4223333333
471.51,5.08533333333,9.41899999998,10.7983333333,7.86408333333,4.44166666667,7.187375,18.65875,5.73833333333,7.885,10.4150833333
471.87,5.08025,9.42433333335,10.80475,7.85208333333,4.43316666667,7.19366666667,18.66825,5.72066666667,7.87641666667,10.3935
472.22,5.04641666667,9.41899999999,10.8023333333,7.832,4.41191666667,7.15883333333,18.6929166666,5.68783333333,7.8505,10.3670833333
472.57,5.03125,9.41041666666,10.7741666667,7.82016666667,4.392,7.14491666667,18.7296666667,5.68733333333,7.84491666667,10.3546666667
472.92,5.07775,9.43624999999,10.80625,7.8505,4.44916666667,7.17483333333,18.7901666667,5.73558333334,7.88891666666,10.4
473.27,5.06341666667,9.38708333333,10.7645,7.81633333333,4.43516666667,7.167375,18.80075,5.71633333333,7.864,10.38025
473.62,5.04583333333,9.33683333335,10.7285833333,7.77716666666,4.41658333333,7.17504166667,18.8185,5.69191666666,7.84425,10.3680833333
473.98,4.98625,9.26591666666,10.6664166667,7.70583333333,4.37158333333,7.168,18.818,5.64858333333,7.77033333333,10.3295833333
474.33,4.94925,9.22158333333,10.5940833333,7.66933333333,4.34991666667,7.15745833333,18.861,5.63533333333,7.74925,10.3133333333
474.68,4.95691666667,9.20716666668,10.58275,7.64658333334,4.37658333333,7.155,18.94975,5.65358333333,7.76066666667,10.35275
475.03,4.94658333333,9.16575,10.5155,7.61116666667,4.36241666667,7.13858333334,18.999,5.64716666667,7.74616666667,10.3518333333
475.38,4.92791666667,9.09966666666,10.4535,7.57616666667,4.35991666667,7.14291666667,19.05725,5.63641666667,7.73025,10.3575
475.73,4.88958333333,8.99691666666,10.3696666666,7.50258333334,4.29741666667,7.10354166667,19.0755833334,5.59366666666,7.67683333333,10.32825
