wavelength,Back_ParCorf,Belly_ParCorf,Breast_ParCorf,Crissum_ParCorf,Crown_ParCorf,DorTail_ParCorf,Rump_ParCorf,Throat_ParCorf,WingTip_ParCorf
622.62,11.8392666667,55.9512,51.3718,47.0827333333,37.0979333333,6.9109,10.9759333333,34.1112666667,9.70113333333
622.95,11.8406666667,55.9199333334,51.3440666667,47.0446,37.1974666667,6.93306666667,10.9925333333,34.203,9.7292
623.28,11.8949333333,55.9255333333,51.3350666667,47.0182666667,37.3191333334,6.95673333333,11.0240666667,34.312,9.8016
623.62,11.931,55.9543333333,51.3832,47.0660666667,37.4547333333,7.00953333333,11.1006666667,34.4118,9.88279999999
623.95,11.9322666667,56.0628,51.4791333333,47.1584666667,37.5990666667,6.9667,11.0851333333,34.5378666667,9.89533333333
624.28,11.9098666667,56.0898666667,51.4668666667,47.1748666666,37.6965333333,6.96266666667,11.084,34.5922666667,9.88126666668
624.62,11.8745333333,56.0708666667,51.4675333333,47.1381333333,37.7698,6.89216666667,11.0458666667,34.6429333333,9.85726666667
624.95,11.9374,56.1269333333,51.4848,47.1544666667,37.8873333333,6.9353,11.0944666667,34.7981333333,9.90066666667
625.28,11.9090666667,56.1150666667,51.4868,47.128,37.974,6.88673333333,11.0764666667,34.8593333333,9.89073333333
625.61,11.9113333333,56.1154,51.5176,47.1373333333,38.0586,6.8835,11.0632666667,34.9420666667,9.91333333333
625.95,11.9051333333,56.102,51.5186666667,47.1116,38.1217333333,6.89033333333,11.0656,35.0360666667,9.92633333335
626.28,11.8482,56.0568666667,51.4740666667,47.0368666667,38.1466666667,6.8297,11.0092666667,35.0424666667,9.88799999999
626.61,11.8009333333,56.0726666667,51.4969333333,47.0522666667,38.2101333333,6.78063333333,10.9658666667,35.0668666667,9.84933333332
626.94,11.7886666667,56.1706666667,51.6040666667,47.1238666667,38.3464666667,6.75706666667,10.9604,35.1811333333,9.81739999999
627.28,11.8595333333,56.2161333333,51.6653333333,47.1863333333,38.5025333333,6.83143333333,11.0151333333,35.3357333333,9.89739999999
627.61,11.8738,56.1285333333,51.5991333333,47.1498666667,38.5384666667,6.9094,11.0812,35.3984666667,9.93406666667
627.94,11.8844666667,56.0772,51.5784666667,47.143,38.6013333333,6.89443333333,11.0746,35.4572,9.93486666667
628.27,11.9338666667,56.1461333334,51.6106666667,47.1811333333,38.7435333333,6.95526666667,11.1238666667,35.5912666667,9.97933333333
628.61,11.9128,56.0958,51.5914,47.1772666667,38.7924666667,6.9424,11.1142666667,35.5991333333,9.96266666668
628.94,11.9531333333,56.1653333333,51.6526666667,47.242,38.9324,6.98076666666,11.1322666667,35.7225333333,10.0024666667
629.27,11.9329333334,56.1324666667,51.5938,47.2218666667,38.9879333333,6.96933333333,11.108,35.7424,9.97766666667
629.60,11.9936,56.2606,51.7032666667,47.3204,39.1561333333,7.0402,11.1543333333,35.8686,10.0266
629.94,12.0263333333,56.3059333333,51.7102666667,47.3718666667,39.2749333333,7.0844,11.2006666667,35.9470666667,10.0389333333
630.27,12.0530666667,56.2658,51.7101333333,47.3489333333,39.3535333333,7.13056666667,11.2368,36.0600666667,10.0548666667
630.60,12.0873333333,56.2321333333,51.6755333333,47.3536,39.4283333333,7.192,11.2779333333,36.1338666667,10.1117333333
630.93,12.0785333333,56.2082,51.6814,47.3184,39.4922,7.16436666667,11.2612,36.1910666667,10.0902
631.26,12.0484,56.2389333333,51.6840666667,47.3044,39.5901333333,7.1026,11.1888,36.2366666667,10.0533333333
631.60,12.0322,56.3074666667,51.7840666667,47.3638,39.7035333333,7.0968,11.1887333333,36.3908,10.0541333333
631.93,12.0612,56.3477333333,51.8346666667,47.4242666667,39.7797333333,7.1018,11.2194666667,36.4553333333,10.0601333333
632.26,12.0752666667,56.4381333333,51.9222666667,47.4684666667,39.9201333333,7.09843333333,11.238,36.6027333333,10.0709333333
632.59,12.0953333333,56.5425333333,51.9955333333,47.541,40.0596,7.14883333333,11.2757333333,36.7479333334,10.0889333333
632.92,12.167,56.7450666667,52.176,47.6976,40.258,7.2274,11.3876,36.96,10.1536666667
633.26,12.1875333333,56.7698,52.2318666667,47.7396,40.3814666667,7.26206666667,11.449,37.0961333333,10.1859333333
633.59,12.1800666667,56.7492666667,52.1902666667,47.7315333333,40.4262666667,7.2402,11.4280666667,37.1601333333,10.1978
633.92,12.1787333333,56.7758,52.1593333334,47.7391333333,40.5096,7.21743333333,11.4068,37.2039333333,10.2002
634.25,12.1383333333,56.8102,52.1635333333,47.7732,40.571,7.1906,11.3729333333,37.2438,10.1672666667
634.58,12.0866,56.7660666667,52.0920666667,47.7231333333,40.5540666667,7.148,11.3335333333,37.2443333333,10.1046
634.91,12.1338666667,56.9165333333,52.2316666667,47.8490666667,40.7177333333,7.1825,11.4034666667,37.4268666667,10.1622666667
635.25,12.1240666666,56.8412666667,52.1616666667,47.7778666667,40.732,7.195,11.3988666667,37.3973333333,10.1818666667
635.58,12.0978,56.7679333333,52.0984,47.7268,40.7524,7.2389,11.3996666667,37.4258666667,10.2178666667
635.91,12.0808666666,56.7169333333,51.9846666667,47.6961333333,40.748,7.2232,11.3861333333,37.4094,10.2127333333
636.24,12.1166,56.6402,51.9259333333,47.6677333333,40.7644666667,7.2141,11.3805333333,37.3873333333,10.2448
636.57,12.1315333333,56.5926,51.9044,47.6622,40.8046,7.2204,11.3728,37.4382,10.2740666667
636.90,12.113,56.5257333333,51.8185333333,47.6277333333,40.8016666667,7.18773333333,11.2974666667,37.3989333333,10.2476
637.23,12.1626666667,56.5581333333,51.9000666666,47.6923333333,40.9338666667,7.195,11.3203333333,37.5128666667,10.259
637.56,12.2088666666,56.5984666666,51.9612,47.7449333333,41.0307333333,7.24326666667,11.3888666666,37.6256666667,10.3007333333
637.90,12.2680666667,56.5616,51.9877333333,47.7024,41.1219333333,7.3284,11.45,37.6986666667,10.3618
638.23,12.3172,56.6895333333,52.1318,47.813,41.3106666667,7.37793333333,11.5026,37.8585333333,10.4190666667
638.56,12.3144,56.6016,52.0469333333,47.7464666666,41.2878,7.3916,11.4817333333,37.8380666667,10.4004
638.89,12.3888,56.7702,52.1656666667,47.8891333333,41.4456666667,7.44976666667,11.5382666667,37.9873333333,10.4408666667
639.22,12.4300666667,56.8118,52.2268666667,47.9264,41.5583333333,7.4622,11.5459333333,38.0554,10.4526666667
639.55,12.4622,56.8496666667,52.2918666667,47.9254,41.6664666667,7.50716666667,11.535,38.1417333333,10.4668666667
639.88,12.4183333333,56.8280666667,52.2845333333,47.8940666667,41.6874666667,7.48726666667,11.5201333333,38.2059333333,10.4127333333
640.21,12.3324,56.7621333333,52.2369333333,47.8287333333,41.6954666667,7.41566666667,11.4309333333,38.1734,10.3161333333
640.54,12.3713333333,56.8156666667,52.2983333333,47.8967333334,41.7964666667,7.43946666667,11.4776666667,38.2932,10.3344666667
640.87,12.4053333333,56.9114,52.4018,47.94,41.8801333333,7.51836666667,11.5113333333,38.3897333333,10.3863333333
641.20,12.4098666666,57.0297333333,52.5142,48.0573333333,42.0065333333,7.49766666667,11.4986666667,38.5108,10.3918666667
641.53,12.4568666667,57.0827333333,52.5268,48.1130666667,42.0758,7.49746666667,11.5262666667,38.6032,10.4100666667
641.87,12.4195333333,57.0213333333,52.4184666667,48.0150666667,42.0096,7.45463333333,11.4688,38.5788,10.3520666667
642.20,12.4654666667,57.0360666667,52.4780666667,48.0721333333,42.1237333333,7.4887,11.5032,38.6668666666,10.3994666667
642.53,12.5262,57.0270666667,52.4519333333,48.0529333333,42.2197333333,7.5876,11.6025333333,38.7629333333,10.469
642.86,12.5397333333,56.9736666667,52.4184666667,48.0402666666,42.2536,7.56623333333,11.6102666667,38.8154666667,10.4866666667
643.19,12.6416666667,57.0509333333,52.5163333333,48.1585333333,42.3892,7.65706666667,11.7102,38.9532666667,10.6108
643.52,12.6954666667,57.0159333333,52.5056666667,48.1791333334,42.4631333333,7.73093333333,11.7662666667,38.994,10.6984
643.85,12.8306666667,57.1914,52.6426666667,48.2834,42.6419333333,7.88306666667,11.9087333333,39.1929333333,10.8612
644.18,12.7816666667,57.1608666667,52.6629333333,48.2581333333,42.6933333333,7.8685,11.8783333333,39.1959333333,10.8376666667
644.51,12.7012666667,57.1078,52.5611333333,48.2167333334,42.7102666667,7.8064,11.8406,39.1783333333,10.7666666667
644.84,12.6703333333,56.9968,52.4424,48.0803333333,42.625,7.81733333333,11.8122666667,39.1197333333,10.7426666667
645.17,12.5596,56.8676666667,52.3342,47.98,42.5644666667,7.7503,11.7266666667,39.0282666667,10.6466
645.50,12.5746666667,56.8564666667,52.3475333333,48.073,42.6736,7.78916666667,11.7438666667,39.0778666667,10.7104
645.83,12.5907333333,56.8798666667,52.3526,48.0950666667,42.7598666667,7.8375,11.7756666667,39.1492,10.7716666667
646.16,12.6191333333,56.8980666667,52.3808666667,48.1394,42.8067333333,7.83273333333,11.7691333333,39.1822666666,10.8234
646.49,12.617,56.9101333333,52.3726666667,48.1645333333,42.8513333334,7.8617,11.7480666667,39.2026,10.8096
646.82,12.5396,56.8237333333,52.3042,48.1013333333,42.8292,7.76433333333,11.6656666667,39.2,10.7082
647.15,12.5042,56.8168666667,52.2630666667,48.0482,42.8506666667,7.73433333333,11.6501333333,39.243,10.6726
647.48,12.3922,56.6952666667,52.1396,47.9734666667,42.8081333333,7.6,11.5086,39.2071333333,10.5402
647.81,12.3737333333,56.6354666667,52.0294666667,47.8926666667,42.7671333333,7.59516666667,11.4788,39.167,10.5420666667
648.14,12.4095333333,56.5756,51.9776,47.8616666666,42.7805333333,7.61176666667,11.4862,39.1918666667,10.5970666667
648.47,12.4566,56.693,52.0669333333,47.9636666667,42.9261333333,7.64096666667,11.5211333333,39.3512666667,10.6656666667
648.80,12.5564666666,56.772,52.1139333333,48.0571333333,43.0448,7.70756666667,11.5805333333,39.4969333333,10.7609333333
649.13,12.7036,56.8632666667,52.2606,48.1119333333,43.2505333333,7.81263333333,11.7119333333,39.6812666667,10.8714666667
649.46,12.7206666667,56.9848666667,52.3369333333,48.224,43.3532,7.79856666667,11.6991333333,39.7920666667,10.8228
649.79,12.6149333333,57.0678666667,52.3902666667,48.2134,43.4762,7.71206666667,11.6295333333,39.8746,10.7561333333
650.11,12.5252,57.0425333333,52.3584666667,48.145,43.4819333333,7.6467,11.5724,39.8710666667,10.6939333333
650.44,12.6104,57.1124,52.4392,48.2241333333,43.6148666667,7.74783333333,11.6783333333,39.9664666667,10.779
650.77,12.7171333333,57.2675333333,52.6016666667,48.3912666667,43.7839333333,7.82683333333,11.7727333333,40.1243333333,10.8846666667
651.10,12.7128,57.2592,52.6292666667,48.3896666667,43.8008,7.82936666667,11.7696,40.1614,10.8996666667
651.43,12.7939333333,57.2958,52.7024,48.4649333333,43.9537333333,7.90673333333,11.8629333333,40.3168,10.9917333333
651.76,12.8211333333,57.4305333333,52.8456,48.6000666667,44.0965333333,7.9499,11.9127333333,40.446,11.0192666667
652.09,12.7849333333,57.3437333333,52.7831333333,48.5284666667,44.1145333333,7.94676666667,11.8762666667,40.3808666666,10.9684666667
652.42,12.6379333333,57.2986666667,52.7326,48.4378,44.0664666667,7.81973333333,11.7441333333,40.3573333333,10.8348
652.75,12.5399333333,57.3178,52.6810666667,48.4185333333,44.029,7.74603333333,11.6594666667,40.3294,10.7584
653.08,12.5066666667,57.194,52.6068,48.2949333333,44.0192,7.7357,11.6329333333,40.3301333333,10.778
653.41,12.5467333333,57.0818,52.4880666667,48.2190666667,43.9570666667,7.76216666667,11.6463333333,40.3113333334,10.7916666667
653.74,12.6854,57.2142,52.6222,48.385,44.1508666667,7.88196666667,11.7659333333,40.5018,10.8876666667
654.06,12.6558666666,57.3205333333,52.6874,48.4653333333,44.2412,7.8855,11.7815333333,40.6258666667,10.8998666667
654.39,12.5524666667,57.2724,52.6484666667,48.4173333333,44.2532666667,7.7757,11.69,40.5923333334,10.7904
654.72,12.5642666667,57.2491333333,52.5746666666,48.4204,44.2600666667,7.8093,11.7156,40.6004,10.8044
655.05,12.5482666667,57.3224,52.5704666667,48.4360666667,44.2954,7.76456666667,11.6968666667,40.6232666667,10.7747333333
655.38,12.5663333333,57.3177333333,52.5606666667,48.4231333333,44.3358,7.74746666667,11.6885333333,40.6680666666,10.7731333333
655.71,12.5853333333,57.4584,52.683,48.5466666667,44.4856,7.7199,11.7602666666,40.8168666667,10.8088
656.04,12.7575333333,57.5541333333,52.8137333333,48.6774,44.6550666667,7.88526666666,11.9675333333,40.9638666667,11.0030666667
656.37,12.7824666667,57.4766,52.801,48.6512,44.6953333333,7.91723333334,11.9962666667,41.0364,11.0462666667
656.69,12.7913333333,57.483,52.8284,48.6644666667,44.7786,7.91519999999,12.0015333333,41.0542666667,11.0627333333
657.02,12.7432,57.4848,52.8595333333,48.6871333333,44.834,7.88896666666,11.9663333333,41.1178,11.0412666667
657.35,12.61,57.4278666667,52.7714666667,48.5785333333,44.7860666667,7.74633333333,11.8558666667,41.0888,10.9734666667
657.68,12.657,57.3313333333,52.6837333333,48.473,44.7666666666,7.75496666667,11.8639333333,41.0478666667,11.0295333333
658.01,12.6217333333,57.3138666667,52.6702,48.4201333333,44.7354,7.72396666667,11.8146666667,41.0560666667,11.0048666667
658.34,12.6645333333,57.3721333333,52.7482,48.4504666667,44.8927333333,7.73396666667,11.8694,41.1246,11.047
658.66,12.7326666667,57.4373333333,52.8216,48.5081333333,45.0018,7.7955,11.9537333333,41.2496666667,11.1070666667
658.99,12.7809333333,57.4774,52.8615333333,48.5371333333,45.069,7.84836666667,12.0181333333,41.3432,11.1824
659.32,12.793,57.3913333333,52.8232666667,48.4674666667,45.0568,7.88923333333,11.9920666667,41.3215333333,11.1942666667
659.65,12.794,57.4225333333,52.8336,48.4491333333,45.0994666667,7.88546666666,11.9834,41.3820666667,11.204
659.98,12.7880666667,57.5268666667,52.8908,48.5262666667,45.1753333333,7.86669999999,11.9631333333,41.4322666667,11.1881333333
660.31,12.7524,57.5806666667,52.8948,48.5412666667,45.1838,7.86189999999,11.9677333333,41.4562,11.1462
660.63,12.8096,57.6448,52.9466666667,48.6086666667,45.2905333333,7.89096666667,11.9783333333,41.5232,11.152
660.96,12.8564666667,57.6472666667,52.9825333333,48.6149333333,45.3530666667,7.93670000001,11.983,41.5617333333,11.1763333333
661.29,12.7707333333,57.6647333333,52.9838,48.6491333333,45.3756,7.85966666666,11.9056666667,41.5812666667,11.0962666667
661.62,12.8644666667,57.7766666667,53.0627333333,48.7538666667,45.5722666667,7.95436666667,11.9840666667,41.7288,11.1783333333
661.94,12.8875333333,57.8524666666,53.1358,48.8266666667,45.6357333333,8.00346666667,12.0136,41.8272,11.2183333333
662.27,12.8632,57.8645333333,53.1853333333,48.9008666667,45.6582,8.02276666667,11.9716666667,41.8533333333,11.2163333334
662.60,12.8538666667,57.8470666667,53.1748666667,48.8732666667,45.6876666667,8.0054,11.9038666667,41.8293333333,11.1938
662.93,12.8575333333,57.8998,53.1884666667,48.8909333333,45.7414,7.9865,11.8942666666,41.8677333333,11.1939333333
663.26,12.8712,57.9900666667,53.2482666667,48.9912666667,45.8744666667,8.02263333333,11.8945333333,41.9223333333,11.2184
663.58,12.9216,58.0134,53.2593333333,49.0015333334,45.9018,8.06863333333,11.9292,41.9329333333,11.2630666667
663.91,13.0228666667,57.9824666667,53.2328666667,48.9930666667,45.9704,8.13006666667,11.9898666667,41.98,11.3665333333
664.24,13.1014,58.0929333333,53.3534,49.1163333333,46.0832666667,8.23576666667,12.1012,42.1061333333,11.4636
664.57,13.1206,58.1710666667,53.4159333333,49.2202,46.1563333333,8.23689999999,12.1522,42.2158,11.488
664.89,13.2185333333,58.2708666667,53.5641333333,49.3078,46.3141333333,8.33680000001,12.2334,42.3548666667,11.5996666667
665.22,13.1523333333,58.1613333333,53.4566666667,49.2558,46.2580666667,8.26906666667,12.1782666667,42.2910666667,11.5802666667
665.55,13.1546,58.1660666667,53.4376666667,49.2114,46.2858666667,8.26326666667,12.179,42.2978666667,11.5754
665.87,13.1442666667,58.0880666667,53.3266,49.0636,46.3016,8.17266666667,12.1343333333,42.2712,11.5102666667
666.20,13.1073333333,58.0934,53.3028,49.0874666667,46.3271333333,8.15823333333,12.1284666667,42.2990666667,11.4833333333
666.53,13.1056,58.1480666667,53.3188666667,49.1195333333,46.3963333333,8.22423333334,12.1409333333,42.3767333333,11.5233333333
666.86,13.0619333333,58.0128,53.267,49.0318666667,46.3458666667,8.15933333334,12.1128666667,42.3210666667,11.4807333333
667.18,13.0442666667,57.8790666667,53.2172666667,48.9424,46.3497333333,8.15810000001,12.1557333333,42.3468666667,11.5031333333
667.51,12.9716666667,57.8231333333,53.2431333333,48.9116,46.4138,8.08643333334,12.1156,42.3718666667,11.4608
667.84,12.8955333333,57.6474,53.0795333333,48.7362666667,46.3312666667,8.00833333334,12.0638666667,42.2640666667,11.4038666667
668.16,12.9316666667,57.6434666667,53.0835333333,48.7133333334,46.3994666667,8.1251,12.0954666667,42.2696666667,11.4395333333
668.49,12.9247333333,57.6946666667,53.1645333334,48.7690666667,46.5309333333,8.10343333333,12.0850666667,42.3299333333,11.4004
668.82,12.982,57.7411333333,53.2285333333,48.7659333333,46.6342666667,8.18390000001,12.1302666667,42.4043333333,11.442
669.14,12.8978666667,57.7392,53.2702666667,48.8284666667,46.6979333333,8.08309999999,12.0679333333,42.4798,11.3659333333
669.47,12.8646,57.694,53.2615333333,48.8126666667,46.7032,8.08163333333,12.0577333333,42.4948666667,11.3588
669.80,12.8642666667,57.7000666667,53.2822,48.7995333333,46.8073333333,8.08766666667,12.0745333333,42.5659333333,11.353
670.13,12.8606,57.5835333334,53.2164,48.7419333333,46.7315333334,8.0469,12.0874666667,42.5496666667,11.3197333333
670.45,12.8695333333,57.6547333333,53.2394,48.7776666667,46.8344666667,8.0513,12.0722,42.6532666667,11.2902
670.78,12.9194,57.7494,53.2684,48.9005333333,46.9290666667,8.11919999999,12.0848,42.7208666667,11.3136
671.10,12.9818,57.9202,53.3624,49.0429333333,47.0038,8.17456666667,12.1013333333,42.823,11.3296666667
671.43,12.9718,57.9918666667,53.4342,49.1384666666,47.0404666667,8.17639999999,12.1014666667,42.8862,11.3128
671.76,12.948,57.9154666667,53.3368666667,49.056,47.0018,8.13073333333,12.1095333333,42.8508,11.3479333333
672.08,12.9483333333,57.7902666667,53.1702666667,48.9577333333,46.8682666667,8.15863333334,12.0881333333,42.8201333333,11.3710666667
672.41,12.9704,57.9400666667,53.2806666667,49.0960666666,46.9685333333,8.19876666667,12.1100666667,42.9610666667,11.4081333334
672.74,13.0058,57.9176666667,53.234,49.0433333334,47.008,8.25326666667,12.1227333333,42.8867333333,11.4478
673.06,13.0002,57.9235333333,53.2612,49.1176,47.0518666667,8.28216666666,12.1237333333,42.8802666667,11.4658
673.39,12.9182666666,57.8122,53.191,49.0630666667,46.9551333333,8.2334,12.0809333333,42.8169333333,11.4298
673.72,12.9321333333,57.7987333333,53.1878,49.1430666666,47.0832666667,8.23723333334,12.0754,42.8424,11.4330666667
674.04,12.8826,57.8084666667,53.2282,49.1847333333,47.0954,8.20146666667,12.0525333333,42.8635333333,11.4276
674.37,12.7376666666,57.7256666667,53.2072666667,49.0541333333,47.0616,8.04790000001,11.9032,42.8064,11.3155333334
674.69,12.7122,57.6614,53.1167333333,49.0083333333,47.0374,8.01690000001,11.8838,42.7789333334,11.3487333333
675.02,12.7312,57.6461333333,53.1431333333,48.9816,47.0811333333,8.01306666667,11.8675333333,42.8240666667,11.3838666667
675.35,12.7516666667,57.6949333333,53.1974666667,49.0684666666,47.1441333333,8.04616666667,11.8633333333,42.9121333333,11.3766
675.67,12.6321333333,57.6459333333,53.1542,48.9717333333,47.136,7.9772,11.813,42.8612,11.2701333333
676.00,12.5788,57.4502666667,52.9668666667,48.8311333333,47.0252666667,7.8687,11.7772666667,42.7552666666,11.2094666667
