wavelength,Back_CneRubf,Belly_CneRubf,Breast_CneRubf,Crissum_CneRubf,Crown_CneRubf,DorTail_CneRubf,Rump_CneRubf,Throat_CneRubf,WingTip_CneRubf
407.90,5.32685555556,9.25866666666,10.6684333333,10.5152333333,6.9048,6.71566666667,5.24074509804,22.5506666667,7.0888
408.26,5.368,9.29213333333,10.6917666667,10.5413333333,6.94886666667,6.74506666667,5.27612156863,22.5623333333,7.127
408.62,5.40482222222,9.31506666667,10.6872666667,10.5695666667,7.00326666666,6.77966666666,5.3002,22.6388,7.154
408.98,5.43997777778,9.30126666667,10.7054,10.5843666667,7.03573333333,6.814,5.31622352941,22.6817333333,7.17053333334
409.34,5.45767777778,9.288,10.711,10.5535666667,7.07586666667,6.84626666667,5.33584313725,22.7356666667,7.185
409.70,5.44137777778,9.24246666667,10.6707666667,10.5034,7.09513333333,6.83213333333,5.33625098039,22.7411333333,7.1758
410.06,5.50135555555,9.25246666667,10.7251666667,10.5388333333,7.15313333333,6.90306666667,5.4063372549,22.818,7.23333333333
410.42,5.50333333333,9.22739999999,10.7136,10.5321333333,7.1586,6.9128,5.42674509804,22.8244,7.23526666667
410.77,5.53392222222,9.2358,10.7261666667,10.5189,7.18493333333,6.95446666667,5.46712941177,22.8918666667,7.26346666666
411.13,5.63158888889,9.29766666667,10.7964,10.6030333333,7.26293333333,7.0638,5.5478,22.9714666667,7.34766666666
411.49,5.65143333333,9.27913333333,10.7816666667,10.6072,7.29453333333,7.08786666667,5.56787843137,22.9961333333,7.36653333333
411.85,5.65328888889,9.2384,10.7568333333,10.6020333333,7.2878,7.09253333333,5.5698,23.0063333334,7.35513333333
412.21,5.62798888889,9.1872,10.7015,10.5288666667,7.27506666667,7.07846666666,5.55708627451,22.9978,7.34833333333
412.57,5.61738888889,9.15986666667,10.6530333333,10.4935,7.26826666667,7.10526666667,5.56190196078,23.0132,7.3476
412.92,5.57964444444,9.0888,10.5717,10.3982,7.2418,7.08333333333,5.53825490196,23.0032666667,7.3108
413.28,5.57805555556,9.04320000001,10.5238333333,10.3848666667,7.26113333333,7.0772,5.53648235294,23.0145333333,7.3308
413.64,5.6542,9.05953333332,10.5506666667,10.4070333333,7.2998,7.14446666667,5.57834117647,23.101,7.40086666667
414.00,5.63314444445,9.01753333333,10.4845,10.3664,7.316,7.13933333333,5.56493333333,23.1366666667,7.39673333333
414.36,5.62366666667,8.94966666667,10.3941333333,10.3054666667,7.31933333333,7.14346666667,5.55525098039,23.1805333333,7.39393333333
414.72,5.59551111111,8.845,10.2833,10.2244333333,7.3158,7.125,5.52897254902,23.1415333333,7.38926666667
415.07,5.55472222222,8.744,10.1597666667,10.1120333333,7.3002,7.0828,5.49183137255,23.1383333333,7.37426666667
415.43,5.52596666667,8.64746666667,10.0418333333,9.99806666666,7.29733333333,7.0524,5.45948235294,23.1423333333,7.349
415.79,5.53184444444,8.59480000001,9.96159999999,9.93743333335,7.31706666667,7.0654,5.45696862745,23.1812666667,7.36133333333
416.15,5.57413333333,8.56253333333,9.91973333333,9.9087,7.37906666667,7.12546666666,5.48439215686,23.2378,7.41326666667
416.51,5.56643333334,8.48140000001,9.82319999999,9.82816666667,7.3854,7.1014,5.45529019608,23.2142666667,7.4094
416.86,5.5694,8.43313333333,9.76043333333,9.7667,7.41106666667,7.1192,5.45805490196,23.2268,7.43913333334
417.22,5.55617777778,8.35953333333,9.68073333333,9.67406666668,7.4054,7.12233333333,5.43297647059,23.2272666667,7.43533333333
417.58,5.5019,8.24406666667,9.5562,9.56373333333,7.367,7.07606666667,5.37978823529,23.1750666667,7.38073333333
417.94,5.46751111111,8.14300000001,9.43983333334,9.44999999999,7.33326666667,7.03293333333,5.32332941177,23.1306,7.3538
418.29,5.40846666667,8.02819999999,9.3136,9.31860000001,7.284,6.98146666667,5.26650196079,23.0768666667,7.2986
418.65,5.37001111111,7.93833333333,9.20656666667,9.21883333333,7.25546666667,6.9386,5.21654117647,23.0662666667,7.26506666667
419.01,5.35006666667,7.86999999999,9.12730000001,9.14253333333,7.24706666667,6.928,5.19623529412,23.0714,7.25233333333
419.37,5.3631,7.84073333333,9.08676666667,9.10053333333,7.26833333333,6.9622,5.20912156863,23.1138,7.27973333333
419.73,5.37004444444,7.79426666667,9.03473333333,9.04686666667,7.27913333334,6.9764,5.21303137255,23.1258666667,7.29473333333
420.08,5.31923333333,7.69819999999,8.93283333333,8.95003333334,7.22933333333,6.9352,5.1605372549,23.1086666667,7.24993333333
420.44,5.3001,7.62860000001,8.86346666667,8.88036666667,7.2128,6.92053333333,5.13899215686,23.1042,7.23586666667
420.80,5.28968888889,7.57533333333,8.79263333334,8.81629999999,7.20866666667,6.91546666667,5.11812156863,23.1145333333,7.2222
421.16,5.27323333333,7.50959999999,8.71746666666,8.73656666666,7.20013333334,6.904,5.10874117647,23.1391333333,7.20433333333
421.51,5.25476666667,7.45800000001,8.65066666667,8.6689,7.2094,6.8986,5.10082352941,23.1631333333,7.20826666667
421.87,5.2432,7.40440000001,8.58573333333,8.6099,7.20766666666,6.89913333333,5.09418431373,23.191,7.1988
422.23,5.2527,7.37679999999,8.55276666667,8.58373333333,7.22806666667,6.90813333334,5.10015294117,23.2362,7.22826666667
422.58,5.25442222222,7.33699999999,8.50996666666,8.5302,7.23873333333,6.92333333333,5.09126666667,23.27,7.2302
422.94,5.25864444445,7.30046666667,8.46739999999,8.49743333333,7.25953333333,6.93906666667,5.09230196079,23.2912666667,7.23626666667
423.30,5.24372222222,7.24420000001,8.41110000001,8.45163333333,7.25293333333,6.9246,5.07507843137,23.2894666667,7.22793333333
423.66,5.22464444444,7.19413333333,8.35176666666,8.39360000001,7.25033333333,6.91093333333,5.06158823529,23.2962666667,7.21386666667
424.01,5.24864444444,7.18346666667,8.33253333334,8.37846666667,7.28366666667,6.9228,5.08627450981,23.3354,7.23486666667
424.37,5.26042222222,7.15733333333,8.30493333333,8.35069999999,7.30473333333,6.92873333333,5.094,23.3672666667,7.2506
424.73,5.2649,7.14793333333,8.29466666667,8.34153333333,7.3256,6.9408,5.1049372549,23.4051333333,7.2632
425.08,5.27121111111,7.13073333334,8.27763333334,8.33880000001,7.3438,6.9406,5.09734117648,23.4261333333,7.27466666667
425.44,5.27726666667,7.11926666666,8.27723333333,8.32543333333,7.359,6.95826666667,5.09685098039,23.4624666667,7.285
425.80,5.28627777778,7.1218,8.26753333333,8.30093333333,7.37206666667,6.95986666666,5.10412156862,23.4659333333,7.29426666667
426.16,5.29305555556,7.129,8.25096666667,8.29133333333,7.39413333333,6.97653333333,5.10983529412,23.4926,7.3126
426.51,5.31272222222,7.14606666667,8.26326666667,8.31003333333,7.42706666667,6.99373333333,5.14429411765,23.5220666667,7.3418
426.87,5.33593333333,7.1668,8.27606666667,8.31166666666,7.44746666667,7.01366666667,5.16962352941,23.5785333334,7.36833333333
427.23,5.35508888889,7.17026666667,8.28066666667,8.30320000001,7.46293333333,7.038,5.18749019608,23.6152666667,7.392
427.58,5.34496666667,7.15279999999,8.25790000001,8.30146666667,7.462,7.032,5.18510196079,23.6439333333,7.38553333333
427.94,5.3327,7.12353333334,8.24329999999,8.3024,7.46886666667,7.0282,5.17380784314,23.6718,7.38519999999
428.30,5.36972222222,7.17066666667,8.2839,8.35043333334,7.5138,7.09033333333,5.21607450981,23.7451333333,7.42506666667
428.65,5.37502222222,7.15086666666,8.26693333334,8.3539,7.52426666667,7.0806,5.21636078431,23.729,7.4264
429.01,5.38971111111,7.16273333333,8.27423333333,8.36869999999,7.52553333333,7.10766666667,5.22619607843,23.7347333333,7.44313333333
429.37,5.39611111111,7.15560000001,8.25086666667,8.38143333334,7.51513333333,7.0876,5.21970980392,23.7464666667,7.4456
429.72,5.42321111111,7.18433333334,8.29796666667,8.4368,7.54633333333,7.1214,5.24935686275,23.8196666667,7.47546666666
430.08,5.41483333333,7.169,8.31300000001,8.43503333333,7.5406,7.11273333334,5.22289803922,23.8422666667,7.45413333333
430.44,5.40446666667,7.15726666667,8.31363333333,8.44186666666,7.5224,7.09966666667,5.20370588235,23.8676,7.43873333333
430.79,5.34916666667,7.11473333333,8.28073333333,8.41296666667,7.48113333333,7.04786666667,5.14652156863,23.8532,7.39600000001
431.15,5.34188888889,7.13746666667,8.29396666667,8.43696666667,7.47733333333,7.03586666667,5.13737647059,23.8802,7.38253333334
431.50,5.38802222222,7.19893333333,8.362,8.49026666667,7.52873333333,7.08486666667,5.17825882353,23.9232,7.42786666667
431.86,5.38243333333,7.22266666667,8.3917,8.49876666667,7.5266,7.09033333334,5.17756470588,23.9168666667,7.42213333334
432.22,5.34802222222,7.19866666666,8.36286666666,8.46436666667,7.49413333333,7.04453333333,5.13963529412,23.8746666667,7.37733333333
432.57,5.36083333333,7.22793333334,8.39503333333,8.48499999999,7.4856,7.07393333333,5.15174117647,23.9155333333,7.38786666667
432.93,5.32878888889,7.22399999999,8.38216666667,8.46150000001,7.46826666667,7.0354,5.13950588235,23.9008,7.35673333334
433.29,5.31625555556,7.22793333333,8.40029999999,8.46590000001,7.4654,7.03253333333,5.13718431373,23.8972666667,7.33973333333
433.64,5.32462222222,7.23079999999,8.41286666667,8.47963333333,7.46326666667,7.03146666667,5.13950588235,23.9014,7.3482
434.00,5.33067777778,7.23213333334,8.42223333333,8.48833333333,7.46446666667,7.03493333333,5.15027450981,23.8946,7.33233333333
434.35,5.33581111111,7.24979999999,8.42713333334,8.50223333334,7.46293333333,7.03213333333,5.16372549019,23.8936,7.33453333333
434.71,5.33822222222,7.25613333334,8.43516666667,8.52053333334,7.459,7.03266666666,5.16358039216,23.8804,7.33046666667
435.07,5.31026666667,7.23940000001,8.42866666667,8.50169999999,7.4496,7.01673333333,5.14343529412,23.8650666667,7.3004
435.42,5.27593333333,7.21953333333,8.42996666667,8.47743333333,7.4144,6.9752,5.10943137255,23.8622666667,7.2674
435.78,5.26316666667,7.22453333333,8.41790000001,8.46873333334,7.40206666667,6.959,5.08798431373,23.8669333333,7.2522
436.13,5.26174444444,7.24279999999,8.43933333333,8.49329999999,7.39706666667,6.94906666667,5.08611372549,23.9162666667,7.26793333333
436.49,5.22784444444,7.2112,8.41843333334,8.47210000001,7.3688,6.90113333333,5.04530588235,23.8902,7.22893333334
436.84,5.24291111111,7.21753333333,8.45030000001,8.50136666666,7.381,6.92013333333,5.05828627451,23.9342666667,7.25386666667
437.20,5.26836666667,7.25073333333,8.4768,8.5303,7.40333333333,6.9338,5.07964313725,23.9593333333,7.27920000001
437.56,5.27692222222,7.27166666667,8.51223333334,8.55809999999,7.4252,6.95593333333,5.0914627451,23.9864666667,7.29040000001
437.91,5.28136666667,7.28526666667,8.52443333333,8.57286666667,7.43933333333,6.953,5.09644705883,24.0154666667,7.31333333333
438.27,5.27257777778,7.26606666666,8.50893333333,8.56259999999,7.4492,6.9542,5.08287843137,24.0333333333,7.32093333333
438.62,5.30371111111,7.29453333334,8.53999999999,8.57726666666,7.47953333333,6.9876,5.11615294117,24.0860666667,7.36013333333
438.98,5.30684444445,7.294,8.53379999999,8.578,7.4796,6.99406666667,5.12484705882,24.0938666667,7.37626666667
439.33,5.33005555555,7.3078,8.52039999999,8.58729999999,7.49926666667,7.00406666667,5.13912549019,24.0846666667,7.39300000001
439.69,5.3339,7.30353333334,8.51736666666,8.59066666667,7.50633333333,7.00313333333,5.15176078431,24.1103333334,7.39913333334
440.04,5.33447777778,7.28473333334,8.50073333333,8.58100000001,7.50873333333,7.00806666667,5.15371372549,24.1034666667,7.3916
440.40,5.36501111111,7.30413333333,8.5137,8.58703333333,7.55113333333,7.0406,5.17767058823,24.1819333333,7.43193333333
440.75,5.36556666667,7.30086666667,8.49326666667,8.57753333333,7.56293333333,7.04993333333,5.17469803921,24.1973333333,7.43553333334
441.11,5.37615555556,7.28840000001,8.48083333334,8.55576666667,7.5696,7.06726666667,5.18121960784,24.2172666667,7.44086666667
441.47,5.37712222222,7.27079999999,8.44569999999,8.53939999999,7.583,7.06806666667,5.18911372549,24.2201333333,7.45086666666
441.82,5.40065555556,7.2686,8.42786666667,8.52186666667,7.60046666667,7.0988,5.20542745098,24.2612666667,7.47826666666
442.18,5.40352222222,7.25379999999,8.40093333333,8.49603333333,7.6046,7.1024,5.19994509804,24.2744666667,7.48946666666
442.53,5.39683333333,7.21646666667,8.3612,8.46036666667,7.5974,7.10333333333,5.19363529412,24.2999333333,7.48053333334
442.89,5.41734444444,7.19079999999,8.32916666667,8.43376666667,7.61826666667,7.11393333334,5.19447058823,24.3474,7.50006666666
443.24,5.38463333333,7.12180000001,8.2587,8.36436666667,7.6036,7.10486666667,5.15980784314,24.3756,7.49386666667
443.60,5.40763333333,7.09153333334,8.21196666667,8.32430000001,7.62313333333,7.1372,5.16801960784,24.4148666667,7.52806666667
443.95,5.39863333333,7.03646666668,8.14173333333,8.25773333333,7.62206666667,7.13573333333,5.15493333333,24.433,7.53273333333
444.31,5.39323333333,7.00093333333,8.087,8.21273333333,7.6228,7.13793333333,5.15022745098,24.4318,7.52706666667
444.66,5.41444444444,6.97526666667,8.03823333333,8.18356666667,7.63453333333,7.15506666667,5.15419607843,24.4472,7.54119999999
445.02,5.3986,6.90813333333,7.95566666667,8.11360000001,7.62326666667,7.14446666667,5.13359607843,24.438,7.5364
445.37,5.37323333333,6.8266,7.86786666667,8.01766666667,7.59593333333,7.1138,5.09081176471,24.4222,7.51053333334
445.72,5.37613333333,6.78853333333,7.81766666667,7.98550000001,7.60273333333,7.1202,5.09847843138,24.4343333333,7.51019999999
446.08,5.37324444444,6.75286666667,7.77263333333,7.93800000001,7.6112,7.1246,5.0949372549,24.4455333334,7.50760000001
446.43,5.36261111111,6.7176,7.71583333333,7.89646666666,7.62373333333,7.11693333333,5.08558431373,24.4371333333,7.51
446.79,5.3527,6.68193333333,7.66776666667,7.86209999999,7.62873333333,7.11626666667,5.07616078432,24.4236666667,7.50533333333
447.14,5.36186666667,6.6562,7.6298,7.8294,7.64486666667,7.1236,5.08914901961,24.4189333333,7.50313333333
447.50,5.36312222222,6.6336,7.6021,7.79073333334,7.65253333333,7.1238,5.08881960784,24.4213333333,7.50013333333
447.85,5.35718888889,6.6074,7.56883333334,7.75686666667,7.6628,7.123,5.07879215686,24.4451333333,7.49893333334
448.21,5.35054444444,6.56646666667,7.51686666667,7.7163,7.65806666667,7.1136,5.07294901961,24.4425333333,7.50820000001
448.56,5.34976666667,6.55113333333,7.49126666667,7.68003333334,7.67826666667,7.1222,5.07423529412,24.4763333333,7.51479999999
448.92,5.36788888889,6.55966666667,7.48776666667,7.67970000001,7.72026666667,7.1378,5.08786666667,24.5175333333,7.53833333334
449.27,5.38007777778,6.57646666667,7.47616666667,7.67783333333,7.7422,7.16653333334,5.11039607843,24.5626,7.559
449.62,5.36147777778,6.5412,7.4409,7.62820000001,7.74086666667,7.1578,5.08806666667,24.5454666667,7.54833333333
449.98,5.39791111111,6.55233333333,7.4396,7.62806666666,7.77906666667,7.17833333333,5.1156627451,24.5895333333,7.57926666667
450.33,5.43825555556,6.56493333333,7.46023333333,7.62473333333,7.815,7.21086666667,5.15533333333,24.63,7.61886666666
450.69,5.4459,6.55973333333,7.43786666667,7.59279999999,7.83053333333,7.2018,5.1542627451,24.6630666667,7.63253333333
451.04,5.46355555556,6.57693333333,7.4537,7.6053,7.85133333333,7.24406666667,5.17297647059,24.7064666666,7.67546666667
451.40,5.46213333333,6.5588,7.4245,7.60003333333,7.85686666667,7.24806666667,5.16438039216,24.7108666667,7.67653333334
451.75,5.48231111111,6.57026666667,7.42483333333,7.60073333333,7.88626666667,7.26753333333,5.18017254902,24.7156,7.70253333333
452.10,5.4915,6.57766666667,7.44123333333,7.59803333333,7.9044,7.29206666666,5.19214117647,24.7399333333,7.71413333334
452.46,5.48731111111,6.56193333333,7.4309,7.59983333333,7.90233333333,7.28186666667,5.1996117647,24.7316,7.71186666666
452.81,5.47054444444,6.54353333333,7.41413333334,7.58489999999,7.88633333333,7.27513333333,5.19266666667,24.7432666667,7.70626666667
453.17,5.46078888889,6.51853333333,7.39493333333,7.57163333334,7.88573333333,7.249,5.17863921569,24.7478666667,7.68353333334
453.52,5.47037777778,6.54653333333,7.4149,7.59713333334,7.8972,7.2492,5.18443921569,24.7992,7.70879999999
453.87,5.4317,6.51473333333,7.37816666667,7.56973333333,7.86126666666,7.22966666667,5.16168235294,24.7868666667,7.683
454.23,5.41743333333,6.50186666667,7.36113333333,7.58850000001,7.84693333333,7.2222,5.13641960784,24.7970666667,7.66346666666
454.58,5.4149,6.51993333333,7.38633333333,7.60693333333,7.845,7.2376,5.14807058823,24.833,7.66840000001
454.93,5.43728888889,6.5508,7.40353333333,7.63253333333,7.86406666667,7.23266666667,5.15630196079,24.8650666666,7.66673333333
455.29,5.45453333333,6.59793333333,7.45603333333,7.66496666666,7.88853333334,7.2576,5.18579215686,24.894,7.69666666667
455.64,5.4858,6.6332,7.50093333333,7.70333333333,7.9098,7.28733333333,5.21489803921,24.9204666667,7.72926666667
456.00,5.47333333333,6.6376,7.5031,7.72406666666,7.89226666667,7.26246666667,5.19746666667,24.9130666667,7.72026666667
456.35,5.45412222222,6.63493333333,7.51526666667,7.7352,7.88646666667,7.25053333333,5.1768627451,24.9190666667,7.70106666667
456.70,5.4582,6.65173333334,7.53706666666,7.74803333333,7.88486666666,7.2466,5.17481176471,24.9015333333,7.69113333333
457.06,5.46886666667,6.69393333333,7.59873333333,7.79316666667,7.897,7.26053333333,5.18723921569,24.9211333333,7.71613333334
457.41,5.45687777778,6.693,7.61746666667,7.80946666666,7.8836,7.26046666667,5.18692549019,24.9057333333,7.70493333334
457.76,5.46887777778,6.74146666667,7.6756,7.86116666667,7.89493333333,7.2678,5.19501568627,24.9003333333,7.71493333334
458.12,5.4613,6.75466666667,7.7076,7.88343333334,7.88213333333,7.25326666667,5.19192941177,24.8762,7.70886666666
458.47,5.46382222222,6.76153333333,7.7368,7.92349999999,7.873,7.24453333333,5.18021568627,24.8740666667,7.69733333333
458.82,5.43975555556,6.75473333333,7.75113333333,7.92809999999,7.84466666667,7.224,5.16176470588,24.8538666667,7.68386666667
459.18,5.43472222222,6.76553333333,7.78303333333,7.95823333334,7.83613333334,7.21246666667,5.15770196079,24.8621333333,7.67413333333
459.53,5.42332222222,6.7696,7.79823333333,7.97746666667,7.81913333333,7.19413333334,5.1499372549,24.869,7.65453333334
459.88,5.44697777778,6.81393333333,7.85626666667,8.02916666667,7.84126666667,7.21433333333,5.17363137255,24.8823333333,7.67706666666
460.24,5.46047777778,6.8438,7.89783333333,8.06626666667,7.839,7.2088,5.18227058823,24.8728,7.69006666667
460.59,5.44743333333,6.85393333333,7.9293,8.10219999999,7.81446666667,7.19406666667,5.17086666667,24.8578666667,7.67066666667
460.94,5.44352222222,6.87826666667,7.9648,8.13593333334,7.80026666667,7.19133333333,5.16663921569,24.8649333333,7.65833333333
461.29,5.47557777778,6.9478,8.0477,8.21323333333,7.82726666667,7.20206666667,5.1889372549,24.9116,7.68126666667
461.65,5.49235555555,6.99066666667,8.11993333333,8.29136666667,7.82986666666,7.2068,5.20476862745,24.971,7.68233333333
462.00,5.50491111111,7.04626666667,8.18553333334,8.36153333333,7.84386666667,7.1998,5.21993333333,25.0075333334,7.69306666667
462.35,5.5477,7.14846666667,8.2924,8.45113333333,7.8752,7.22593333333,5.27636470588,25.0352,7.73693333333
462.71,5.58915555556,7.24140000001,8.41009999999,8.56293333334,7.90233333333,7.25533333333,5.31470588236,25.0977333333,7.77246666667
463.06,5.61003333333,7.31226666667,8.5042,8.65273333333,7.909,7.25833333333,5.34001568627,25.1218666667,7.78146666667
463.41,5.65887777778,7.42953333333,8.64336666667,8.79206666667,7.94926666667,7.30226666667,5.39098039216,25.1634666667,7.81579999999
463.76,5.68967777778,7.52793333333,8.76206666667,8.90953333333,7.9726,7.3244,5.4410627451,25.2184,7.82813333334
