wavelength,Back_DigBrum,Belly_DigBrum,Breast_DigBrum,Crissum_DigBrum,Crown_DigBrum,DorTail_DigBrum,Patch10_DigBrum,Patch11_DigBrum,Rump_DigBrum,Throat_DigBrum,WingTip_DigBrum
780.64,9.01086666668,40.4699333333,37.2567333333,39.9836666667,10.7704,10.6556666667,25.4425333333,27.7868666667,15.5573333333,9.93440000001,13.2950666667
780.95,9.67486666667,41.1735333333,37.9394,40.7988666667,11.3884,11.3114,25.8126,28.1488,15.9724,10.4627333333,14.0166
781.26,10.5357333334,41.5664,38.6480666667,41.5004666667,12.1241333333,12.1956666666,26.304,28.8485333333,16.8508,11.1239333333,14.6688
781.57,11.1384,41.9923333334,38.8834666667,42.1017333334,12.485,12.7367333333,26.8636666667,29.2665333333,17.3727333334,11.6147333333,15.0028
781.88,11.2058,42.0996666667,38.9585333333,42.4394666667,12.6036666667,12.9823333333,27.3628,29.3011333333,17.5661333333,11.8741333333,14.9708
782.19,11.1260666667,42.0548,38.7638,42.6363333333,12.2440666667,12.6390666667,27.5076666667,29.1504666667,17.5612,11.7132666667,14.8010666666
782.50,11.4622,42.2432,39.4048666667,43.0272,12.3032,13.1902,27.9427333333,29.2076,18.0316,11.897,15.0272
782.81,12.1134,42.5036666667,40.0348,43.2957333333,12.4660666667,13.5703333333,28.3490666667,29.7427333333,18.6006,12.3793333333,15.2935333333
783.12,12.3434,41.8827333333,39.4106666667,42.352,12.0514666667,13.4477333333,27.7655333333,29.339,18.4204,12.5151333333,15.1646
783.43,12.3883333333,41.5086666667,39.0435333333,41.7477333333,11.9784666667,13.5668,27.5093333333,29.0121333333,18.2692,12.9063333333,15.0014666667
783.74,12.9452,41.9463333333,39.2978666667,42.0204,12.1632666667,14.1494666667,28.0078666667,29.5204666667,18.7043333333,13.5389333333,15.7306
784.05,12.5586666667,41.6726666667,39.1138,41.8369333333,11.256,13.9201333333,27.7876666667,29.2252666667,18.2100666667,13.0516666667,15.2405333333
784.36,12.5223333333,41.7710666667,39.35,41.8842666667,11.2284,14.0252,28.1096666667,29.6123333334,18.0978,13.0292,15.0686
784.67,11.9648,41.4773333333,38.8918,41.4471333333,10.5844,13.6725333333,27.3812,29.1067333333,17.36,12.5462,14.3446
784.98,11.9158666667,41.8198,39.2943333333,41.7145333333,10.8942666667,13.7418666667,27.6880666667,29.3717333334,16.9483333333,12.2810666667,14.3114
785.29,11.8948666667,42.3202666666,39.9249333333,42.3827333333,11.3133333333,13.8899333333,27.6171333333,29.7186,16.9794,12.0388,14.8218
785.60,12.1566666667,42.1256666667,39.883,42.3044,12.0763333333,14.4609333333,27.7449333333,30.2465333333,17.0178,12.3167333333,15.2248
785.91,12.3591333333,42.8308666667,40.2144666667,43.1311333333,12.6287333333,14.6262666667,28.0269333333,30.9006666667,17.2364,12.3223333333,15.3861333333
786.22,11.8640666667,42.9630666667,40.1153333333,43.2968,12.5924,14.7358,27.7292,30.8804666666,16.9217333333,11.9126666667,15.4220666667
786.53,11.7805333333,43.2553333333,39.9759333333,43.5131333333,12.5540666667,14.5442666667,27.6438666667,30.6355333333,16.3489333333,11.7326666667,15.3478
786.84,11.5043333333,43.893,40.2406,44.2238666667,11.9916666667,14.4645333333,27.6534,30.5114666667,16.2634666667,11.3118666667,15.5655333333
787.14,11.0336666667,43.5210666667,39.9464,44.0751333333,11.5102,13.9707333333,27.1432,29.8302,15.4780666667,10.7059333333,14.8643333333
787.45,11.1052666667,44.1186666667,40.2966666667,44.2117333333,11.9372,14.1768,27.3414666667,30.0582,15.5381333333,11.0064,15.16
787.76,10.9246,44.0867333333,40.1940666667,44.1495333333,11.8892,13.8926,27.2318,30.0342,15.7134,11.153,15.6108
788.07,11.6680666667,44.2216,40.4566666667,44.2995333333,12.7708666667,14.514,28.1480666667,30.7155333333,16.5969333333,11.9522,16.291
788.38,11.1555333333,43.75,39.9612,43.9611333333,12.1333333333,14.0000666667,27.6165333333,30.2834666667,16.3832,11.6610666667,15.6944666667
788.69,10.9991333333,43.3802,39.2126,43.226,11.7589333334,13.6141333333,27.4265333333,29.7936,16.1464,11.6213333333,15.3094666667
789.00,10.9469333333,43.5160666667,39.3854,43.0840666666,11.6666,13.5548666667,27.4141333333,29.6622666667,16.0244,11.8438666667,15.1106666667
789.31,10.3456666667,42.5863333333,38.5452,42.1181333333,11.0367333333,12.6422,27.1237333333,28.9242666667,15.2899333333,11.5329333333,14.6043333333
789.62,10.4665333333,42.2958666667,38.6656,42.0866,10.8678666667,12.3948,27.2320666667,28.3969333333,15.3182,11.6031333333,14.826
789.92,9.48366666667,41.8431333333,38.4834666667,41.8022666667,9.97386666667,11.8166666667,26.7133333333,27.8157333333,14.9256666667,10.8602,14.2956666667
790.23,9.0522,41.4171333333,38.1346,41.3692,9.90146666666,11.426,26.2421333333,27.4737333333,14.2301333333,10.3378,13.3991333334
790.54,8.79926666667,41.5276666667,38.0752,41.3444,9.87479999999,11.2924,26.0616666667,27.3693333334,14.3844,10.4123333333,13.1255333333
790.85,8.75313333333,41.5226,37.9511333333,41.3846,9.79953333333,11.1842666667,26.1778666667,27.3998,14.6929333333,10.5263333333,12.6064666667
791.16,9.05226666667,41.8632666667,38.24,41.8504666667,9.96786666667,11.4570666667,26.7762666667,27.7111333333,14.9388,10.6768666667,12.4821333333
791.47,9.13466666668,42.1257333333,38.7956666667,42.2113333333,10.3783333333,11.7012666667,27.3840666666,27.8643333333,15.1761333333,10.9312,12.8397333333
791.78,9.13800000001,42.5387333333,39.2593333333,42.5590666667,10.5186,11.8382666667,27.5691333333,27.9192666667,15.2997333334,10.8080666667,13.1514
792.08,9.53246666667,42.7913333334,39.7222,42.6693333333,10.6910666667,12.1342,27.7845333333,28.2249333333,15.7520666667,11.0298,13.5973333333
792.39,9.13333333333,42.3912666667,39.1503333333,42.5077333333,10.1336666667,11.7985333333,27.2627333333,27.8725333333,15.2585333333,10.2432666667,13.3744666667
792.70,9.73993333333,42.1072666667,38.7166,42.4112666667,10.3140666667,12.6578,26.9571333333,27.8622666666,15.8325333333,10.5706,13.5223333333
793.01,10.7836666667,42.7648666667,38.5403333333,43.1080666667,10.9786666667,13.4276,27.4268666667,28.7118,16.448,11.3554666666,14.2281333333
793.32,12.4818,43.6501333333,39.3333333333,43.7888666667,12.4026,14.6534,28.2906,29.9536666667,17.5314666667,12.7392666667,15.5908666667
793.62,14.1131333333,44.2952666666,40.2685333333,44.4936,13.6464666667,15.8326,29.3447333333,30.8916,19.0093333333,14.2985333333,17.1108
793.93,15.3226666667,44.8472666667,40.9254,45.3067333333,14.9448,16.7264,30.1922,31.8602666667,19.8929333333,14.9952666667,18.0862666667
794.24,16.1696666666,45.5080666667,42.1526666667,46.6349333333,15.7898,17.5878,30.5919333333,32.8902,20.2152,15.6061333333,19.2276666667
794.55,15.8588666667,44.7106,41.6218,45.9795333334,15.3884666666,17.3630666667,29.7678666667,32.2252666667,19.6534,15.2893333333,18.6814666667
794.86,15.6504,44.5163333333,40.9515333333,45.8697333333,14.39,16.5895333333,28.9403333333,31.5848666667,18.9248666667,14.5195333334,17.7880666667
795.16,15.5124666667,44.3336,40.9542,45.8357333333,14.2382666666,16.2572666667,28.7102666666,31.5543333333,18.7688666667,14.3550666667,17.4884
795.47,15.5921333333,44.2987333333,40.9715333333,46.0777333333,14.6083333333,16.4543333333,28.5670666667,31.5422666667,19.2288,14.5052,17.4196666667
795.78,17.423,46.027,42.7383333333,47.4678666667,16.568,18.1824666667,30.3019333333,33.2736,21.2018,16.1854,19.133
796.09,17.4961333333,46.8306666667,43.5369333333,48.0584,16.7730666667,18.2314666667,30.5316666667,33.4669333333,21.3368,16.2320666667,19.4348666667
796.40,16.4794,46.7342,43.7726666667,47.6004666667,16.3871333333,17.5976,30.1874,33.4747333333,21.0506,15.5638666667,18.7342
796.70,16.161,47.1535333334,44.4444666667,48.0649333333,16.4669333333,17.5282,30.6618,33.8514,21.4169333333,15.6928666666,18.7078666667
797.01,15.4446666667,47.2936,44.2481333333,47.8888,15.7133333333,16.9224666667,30.467,33.5701333333,20.6846,14.9328,18.1191333333
797.32,14.6285333333,47.0545333334,44.1486,47.436,14.4771333333,16.2525333333,30.0591333333,33.0374,19.796,14.3326,17.4753333333
797.63,13.8262666667,45.6743333333,42.5616666667,45.6875333334,13.3074666667,15.3696,29.4487333333,31.5564666667,19.2412,13.45,16.4849333333
797.93,13.4250666667,45.4236,41.7599333333,45.1292666667,12.9276,14.7269333333,29.179,30.8211333333,19.1821333333,12.9343333333,15.9568
798.24,13.081,45.5776,42.0518666667,45.0464666667,12.9017333333,14.9136666667,29.1102666667,31.0624666667,19.615,13.0212666667,16.2282666667
798.55,14.0256666666,45.994,42.0309333333,45.0774666667,13.5048666667,15.806,29.7592,31.7310666667,20.3363333333,13.9728666667,17.1446666667
798.85,14.8064,46.9789333334,42.9668,46.0624666667,13.8424666667,16.5037333333,30.6925333333,32.5459333333,20.9030666667,14.5756666667,17.9903333333
799.16,13.16,45.8133333333,41.88,45.1612,12.0777333333,14.7416,29.3652,31.1481333334,19.3478,13.0420666667,16.469
799.47,13.3612666667,45.8159333333,42.4268,45.3487333333,12.0920666667,14.9510666667,29.8883333333,31.8340666667,19.6722666667,13.1242,16.6388666667
799.78,13.5518,46.0394,42.5580666667,45.4687333333,12.5722,15.3346666667,30.4159333333,31.6702666667,19.7815333333,13.5307333333,16.857
800.08,13.4573333333,46.528,42.6768,45.7184666667,11.9766666667,15.2954666667,30.2115333334,31.3274666667,19.2924,13.0270666667,16.0395333333
800.39,13.3857333333,46.4125333333,42.9148666667,46.1284,11.9356666667,15.2242666667,30.3214,31.4573333333,19.4992666667,12.9072666667,15.8445333333
800.70,13.4974666667,46.4502666667,43.016,46.2262,12.4300666667,15.5804,30.7278666667,31.549,20.0896,13.3258,16.1404
801.00,13.8514666666,47.4286666667,43.4438,46.8496,12.8381333333,15.6647333333,30.9942666667,32.1981333333,20.5715333333,13.6228,16.4647333333
801.31,13.7194666667,47.4467333333,43.7158,46.8596666667,12.9005333334,15.7512666667,31.1625333333,32.669,20.3242666667,13.5805333333,16.8172666667
801.62,13.5203333333,47.1962,43.6603333333,46.3939333333,12.9516,15.5452,31.0435333334,32.1961333333,19.6572,13.38,16.8302
801.92,13.2704,46.8398,43.8252666667,46.5091333333,12.8374,15.4113333333,30.8696666667,32.0896666667,19.1814,13.4435333333,16.6077333333
802.23,12.1088,46.0504666667,43.2251333334,46.0264666666,11.6206666667,14.1495333333,29.8518666667,31.5328,17.8711333333,12.6691333333,15.4381333333
802.54,11.769,46.6829333333,43.0139333333,46.5274666667,11.6297333333,14.611,29.9182,31.7772666667,17.8706,12.8419333333,15.3480666667
802.84,11.4888,46.9890666667,42.7709333333,47.0470666667,12.076,14.6070666666,29.9254666667,31.5964,17.6427333333,13.3995333333,15.9389333334
803.15,11.5144,46.7572666667,42.3127333333,46.7900666667,12.0494,14.0906,29.5636666667,30.9217333333,17.5142666667,13.3334,15.5803333333
803.46,11.9175333333,46.6586,42.1602,46.7475333333,12.8720666667,14.1181333333,30.1294666667,31.6342666667,18.2202,14.1909333333,16.7880666666
803.76,12.4068666667,46.8805333333,41.9556666667,46.4924,13.5393333333,14.513,30.2296666667,31.829,18.5272,14.7584,17.5614
804.07,12.5166,46.7687333333,41.2877333333,46.3917333333,13.6081333333,14.574,30.0902666667,32.179,18.5473333333,14.8566666667,17.5344
804.38,11.5514,46.5314,41.0501333333,46.07,13.4528666667,13.7709333333,29.3795333333,31.8616666667,17.5816,14.471,17.2074666667
804.68,12.9951333333,48.4703333333,42.8664,47.8018666667,14.7904666667,15.0562666667,30.9098,33.5186,18.8567333333,16.1996666667,18.6232
804.99,13.3976,48.8594666667,42.6908666667,48.2088,15.1325333333,15.5823333333,31.1968,34.1285333333,19.3976,16.9879333333,18.9478
805.30,12.7472666667,48.954,42.0349333333,47.8389333333,14.3183333333,14.9369333333,30.5982666666,33.4310666667,19.2429333333,16.4020666667,18.4125333333
805.60,13.2853333333,49.3556,41.8007333333,47.331,15.062,15.5024,30.5962,33.2374,19.7278666667,16.4388,19.2316666667
805.91,13.1274,48.1076666667,41.0688666667,45.9146,14.4972666667,14.5050666667,29.9366,32.2407333333,19.2795333333,15.7323333333,18.6776666666
806.21,13.0802666667,47.6946666666,40.7273333333,45.2272666667,13.7921333333,14.1558666667,29.3396666667,31.8623333333,18.9404,15.1206,17.8806
806.52,13.0045333333,48.0386,40.7459333333,45.4872,13.277,14.2399333333,29.0572666667,32.2743333333,18.6041333334,14.8575333333,17.7858
806.83,12.1591333333,47.2296,39.8876,44.5115333333,12.3682,13.5424666667,27.8488,31.0493333333,17.4024666667,13.9206,16.7752666667
807.13,11.9511333333,47.0894666667,40.0244,44.2113333333,12.3009333333,13.4389333333,27.7805333333,30.9675333333,17.5042,13.9024666667,16.6016666667
807.44,11.6914666667,46.9982,40.4644,44.1874,11.849,13.0514666667,27.3050666667,30.2322,16.8988666667,13.3332666667,16.2273333333
807.74,12.4034666667,47.1150666667,40.9630666666,44.9398,12.5030666667,14.2217333333,28.4351333333,30.793,17.6338666667,13.6985333333,16.3468666667
808.05,12.2055333333,46.5161333333,40.7350666667,44.4026,12.2306666667,14.0517333333,28.1118666667,30.5096666667,17.4435333333,13.1161333333,15.7644
808.35,11.2414666667,45.1276,39.6684,43.3843333333,10.8673333333,12.262,27.0663333333,29.3453333333,16.3435333333,11.6156,14.4728
808.66,10.7805333333,44.8124,40.0,43.2686666667,11.2204,11.6774666667,27.0375333333,29.4522666667,15.9982,11.5567333333,14.6442666666
808.97,10.4145333333,44.3033333333,40.2556,43.6332,11.0318,11.3315333333,27.4956666667,29.6737333333,15.8993333333,11.4726,13.7300666667
809.27,11.1762,44.9534,41.0385333333,44.554,11.7444,12.0904666667,28.1668,30.3151333333,16.6444666667,12.3923333333,14.5228666667
809.58,10.5210666667,44.1239333333,40.1436666667,43.5578666667,11.3927333333,10.7188,28.1134,29.6406666667,16.2444,11.6711333333,13.4590666667
809.88,11.5791333333,43.9405333333,40.6295333333,43.4816,12.0827333333,11.1740666667,28.943,30.0945333333,17.2019333333,12.1636,14.2150666667
810.19,12.9796,45.1881333333,42.2675333333,44.8435333333,13.406,12.5624,30.3310666667,31.4376,18.9568666667,13.4150666667,15.2833333333
810.49,13.4150666667,45.5024666667,42.5102666666,45.457,13.9334666667,13.0060666667,30.7778,31.5142,19.1268666667,13.6607333333,15.7708
810.80,14.0648666667,46.3648666667,43.0268666667,45.9076,14.824,13.5528,31.8336666667,32.4737333333,20.2194666667,14.6776,16.8998666667
811.10,13.3518666667,46.1358666667,42.7095333334,44.7113333333,13.5382666667,12.0578,30.9031333333,31.6109333333,19.553,14.4134666667,16.7784
811.41,12.5716,45.0211333333,41.3164666667,43.3098666667,11.8196,10.2962666666,29.1772,29.7228,18.0348,13.3521333333,15.5241333333
811.71,12.6326,45.7103333333,42.1117333333,43.8825333333,12.1306666667,10.7859333333,29.3370666667,29.6213333333,18.5795333333,13.6932666667,15.9090666667
812.02,12.0152666667,45.3390666667,41.2034,43.3619333333,11.0028666666,10.1910666667,28.8634666667,28.6818666667,17.9752,12.7506666666,15.0908
812.32,11.0043333333,44.7841333333,40.3978666667,42.3483333333,9.56813333334,9.09273333334,27.6662,27.6370666667,16.4094666667,12.0426666667,14.2746666667
812.63,11.2469333333,45.6434,41.0233333333,43.0402,9.58773333333,8.9716,27.8291333333,28.7132666667,16.2644,12.439,14.3466666667
812.93,11.7624,47.0694,42.0545333333,43.9879333333,9.97993333333,10.0703333333,28.0261333333,29.4562,16.1933333333,13.4439333334,14.8943333334
813.24,11.3302,47.7657333333,42.4447333333,44.7252666667,9.68666666667,10.4056666667,27.7761333333,29.7381333333,15.9322,13.5592,14.8228
813.54,10.8228666667,47.323,41.802,44.3333333333,8.75013333333,9.51033333334,27.1876,28.8126,14.7499333333,12.6980666667,14.1144666667
813.85,10.2709333333,46.823,41.4896666667,43.7812666667,8.36480000001,9.17720000001,26.1874,28.8855333333,14.5626,12.5416,13.5520666667
814.15,9.61913333335,46.4869333333,41.0899333334,43.619,7.50266666667,8.29626666667,25.7142,28.2540666667,13.6719333333,11.9576666667,12.2856
814.46,10.6939333333,46.9296,41.6614,44.8686,8.79086666667,9.24286666665,26.572,29.2325333333,14.5424,12.1975333333,12.9862666667
814.76,12.5329333333,49.068,43.8544666667,47.4566,11.7113333333,12.1010666667,29.0785333333,31.6166,17.0407333333,14.0916666667,15.7136
815.07,13.5906,50.4394666667,45.4128,48.821,13.0224,13.4405333334,30.8573333333,33.1725333333,17.8027333333,14.8876666667,16.4737333333
815.37,15.0053333333,51.4496666667,46.4762,49.82,14.6455333333,14.836,31.9681333333,34.1904666667,19.2804,16.2326666666,17.2273333333
815.68,15.7158,52.2152,47.1996,50.3552666667,15.9038666667,16.1860666667,32.4556,34.6604,20.7732666667,17.0114666667,18.2968666667
815.98,13.6449333333,50.166,45.6283333334,48.6086666667,14.2055333334,14.7248,30.8826,32.0144666667,18.7954,14.8702,16.8743333333
816.29,14.1476666667,50.1474666667,45.3842,48.5088,14.8294666667,15.4096,30.9822,31.8372666667,19.7250666667,14.6056666667,17.4760666667
816.59,14.304,49.8168,45.0024666667,47.8752666667,14.8192666667,14.7993333333,30.7578666667,31.4613333333,19.6434,14.4824666667,17.4938
816.89,14.7205333333,49.4508666667,45.3370666667,47.5721333333,15.3659333333,15.5202,30.8863333333,32.4181333333,20.2602,15.183,18.0636
817.20,13.9914,48.8029333333,44.5494,46.8002,14.1821333333,14.8687333333,30.3767333333,31.5308,19.4563333333,14.2298666667,16.7764
817.50,13.3610666667,47.9888666667,43.8735333333,46.648,13.4452,14.7206,29.2829333333,31.164,18.9850666667,13.5938666667,16.0985333333
817.81,12.2146666667,46.4140666667,42.3996,45.3765333333,12.2508666667,13.9288,27.7853333333,29.9502666667,17.8981333333,12.7199333333,14.488
818.11,10.8226,44.4614,40.4157333333,43.223,10.7039333333,13.0024666667,26.7683333333,28.5582,16.7174666667,11.9932,12.8668666667
818.41,10.8332666667,43.738,39.4207333333,42.7301333334,10.0474666667,12.7858666667,26.1826666667,28.0476,16.3650666667,12.1746666667,12.6429333334
818.72,11.0736,43.7816666667,39.6310666667,42.9529333333,9.92853333333,12.9941333333,26.4857333333,28.324,16.3840666667,12.2033333334,12.7379333333
819.02,11.7240666667,43.8592666666,39.7562666667,43.1627333333,10.1776666667,13.0824666667,27.0847333333,28.5822666666,16.5516666667,12.6645333333,13.1174
819.33,12.8726,44.5590666667,40.3932,43.7481333333,11.619,14.4024666667,27.9141333333,29.8126666667,17.9108666667,14.0768666667,14.3594
819.63,11.8482,43.6857333333,39.8601333333,43.5297333333,10.9766,13.4733333333,27.2315333333,29.2117333333,16.8254,13.3922666667,13.9252666667
819.93,11.4071333333,43.3333333333,39.4091333333,43.392,10.8254,13.3829333333,26.9734,28.6785333333,16.3554666667,12.8732666667,13.7212
820.24,10.9105333333,43.9004666667,39.8109333333,44.051,10.733,13.0092666667,27.1528666667,28.6343333333,16.0532666667,12.3880666667,13.3566
820.54,11.1613333333,44.6193333333,40.5249333333,44.5538,11.1416666667,13.1954666667,27.4376,28.9698666667,16.3025333333,12.6246666667,13.8156666667
820.85,11.5662666667,45.011,40.8082,44.6430666667,11.6415333333,13.5423333333,27.7173333333,29.019,16.6862,12.9794,14.3785333333
821.15,11.8935333333,45.3411333333,41.1313333333,44.9792666667,11.8912,13.7243333333,28.1865333333,29.3758666667,16.9190666667,13.2507333333,14.8118666667
821.45,12.0238666667,45.7344666666,41.4590666667,45.3658,12.1127333333,13.8754666667,28.3056666667,29.6044,17.1382666667,13.3635333333,15.0568666667
821.76,12.0781333333,45.8932666667,41.624,45.3717333333,12.3458666666,14.0073333334,28.4274666667,29.7560666667,17.3190666667,13.3908,15.2666666667
